,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
10,2001-03-24,0.09,MILLIGRAM PER LITER,0.007,MILLIGRAM PER LITER,,,,,0.036,MILLIGRAM PER LITER,0.64,MILLIGRAM PER LITER,4.36,MILLIGRAM PER LITER,2.68,MILLIGRAM PER LITER,20.2,MILLIGRAM PER LITER
11,2001-04-03,0.032,MILLIGRAM PER LITER,0.005,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.46,MILLIGRAM PER LITER,3.53,MILLIGRAM PER LITER,2.56,MILLIGRAM PER LITER,20.0,MILLIGRAM PER LITER
12,2001-04-06,0.028,MILLIGRAM PER LITER,0.004,MILLIGRAM PER LITER,,,,,0.033,MILLIGRAM PER LITER,0.48,MILLIGRAM PER LITER,3.38,MILLIGRAM PER LITER,2.48,MILLIGRAM PER LITER,20.0,MILLIGRAM PER LITER
13,2001-04-10,0.076,MILLIGRAM PER LITER,0.004,MILLIGRAM PER LITER,,,,,0.036,MILLIGRAM PER LITER,0.6,MILLIGRAM PER LITER,3.25,MILLIGRAM PER LITER,2.54,MILLIGRAM PER LITER,21.0,MILLIGRAM PER LITER
14,2001-05-14,0.036,MILLIGRAM PER LITER,0.003,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.48,MILLIGRAM PER LITER,2.38,MILLIGRAM PER LITER,3.16,MILLIGRAM PER LITER,20.4,MILLIGRAM PER LITER
15,2001-05-23,0.1,MILLIGRAM PER LITER,0.008,MILLIGRAM PER LITER,,,,,0.042,MILLIGRAM PER LITER,0.64,MILLIGRAM PER LITER,2.26,MILLIGRAM PER LITER,3.62,MILLIGRAM PER LITER,18.8,MILLIGRAM PER LITER
16,2001-05-28,0.112,MILLIGRAM PER LITER,0.012,MILLIGRAM PER LITER,,,,,0.05,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,4.08,MILLIGRAM PER LITER,3.76,MILLIGRAM PER LITER,19.4,MILLIGRAM PER LITER
17,2001-06-21,0.06,MILLIGRAM PER LITER,0.012,MILLIGRAM PER LITER,,,,,0.033,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,2.51,MILLIGRAM PER LITER,4.26,MILLIGRAM PER LITER,21.0,MILLIGRAM PER LITER
18,2001-07-06,0.044,MILLIGRAM PER LITER,0.012,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,0.4,MILLIGRAM PER LITER,2.36,MILLIGRAM PER LITER,4.24,MILLIGRAM PER LITER,21.2,MILLIGRAM PER LITER
19,2001-07-18,0.03,MILLIGRAM PER LITER,0.008,MILLIGRAM PER LITER,,,,,0.02,MILLIGRAM PER LITER,0.36,MILLIGRAM PER LITER,2.3,MILLIGRAM PER LITER,3.84,MILLIGRAM PER LITER,25.4,MILLIGRAM PER LITER
20,2001-08-03,0.022,MILLIGRAM PER LITER,0.003,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.28,MILLIGRAM PER LITER,1.95,MILLIGRAM PER LITER,3.36,MILLIGRAM PER LITER,27.4,MILLIGRAM PER LITER
21,2001-08-08,0.036,MILLIGRAM PER LITER,0.007,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.32,MILLIGRAM PER LITER,2.06,MILLIGRAM PER LITER,3.72,MILLIGRAM PER LITER,27.2,MILLIGRAM PER LITER
22,2001-08-15,0.028,MILLIGRAM PER LITER,0.003,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,0.3,MILLIGRAM PER LITER,2.07,MILLIGRAM PER LITER,4.02,MILLIGRAM PER LITER,28.6,MILLIGRAM PER LITER
23,2001-08-17,0.04,MILLIGRAM PER LITER,0.011,MILLIGRAM PER LITER,,,,,0.02,MILLIGRAM PER LITER,0.38,MILLIGRAM PER LITER,2.1,MILLIGRAM PER LITER,4.06,MILLIGRAM PER LITER,27.6,MILLIGRAM PER LITER
24,2001-08-20,0.032,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,0.36,MILLIGRAM PER LITER,2.28,MILLIGRAM PER LITER,4.5,MILLIGRAM PER LITER,24.4,MILLIGRAM PER LITER
25,2001-09-10,0.054,MILLIGRAM PER LITER,0.014,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.36,MILLIGRAM PER LITER,2.49,MILLIGRAM PER LITER,4.38,MILLIGRAM PER LITER,23.4,MILLIGRAM PER LITER
26,2001-09-25,0.04,MILLIGRAM PER LITER,0.011,MILLIGRAM PER LITER,,,,,0.001,MILLIGRAM PER LITER,0.28,MILLIGRAM PER LITER,2.4,MILLIGRAM PER LITER,4.52,MILLIGRAM PER LITER,22.2,MILLIGRAM PER LITER
27,2001-10-09,0.024,MILLIGRAM PER LITER,0.0085,MILLIGRAM PER LITER,,,,,0.012,MILLIGRAM PER LITER,0.32,MILLIGRAM PER LITER,2.35,MILLIGRAM PER LITER,4.82,MILLIGRAM PER LITER,22.2,MILLIGRAM PER LITER
28,2001-10-16,0.04,MILLIGRAM PER LITER,0.0095,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,0.34,MILLIGRAM PER LITER,2.04,MILLIGRAM PER LITER,4.68,MILLIGRAM PER LITER,21.8,MILLIGRAM PER LITER
29,2001-10-25,0.244,MILLIGRAM PER LITER,0.02,MILLIGRAM PER LITER,,,,,0.073,MILLIGRAM PER LITER,1.4,MILLIGRAM PER LITER,4.88,MILLIGRAM PER LITER,2.76,MILLIGRAM PER LITER,58.8,MILLIGRAM PER LITER
30,2001-11-02,0.026,MILLIGRAM PER LITER,0.0065,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,0.34,MILLIGRAM PER LITER,2.54,MILLIGRAM PER LITER,4.42,MILLIGRAM PER LITER,23.4,MILLIGRAM PER LITER
31,2001-11-29,0.036,MILLIGRAM PER LITER,0.005,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,0.4,MILLIGRAM PER LITER,2.52,MILLIGRAM PER LITER,3.72,MILLIGRAM PER LITER,21.8,MILLIGRAM PER LITER
32,2001-12-01,0.054,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.46,MILLIGRAM PER LITER,2.71,MILLIGRAM PER LITER,3.96,MILLIGRAM PER LITER,21.6,MILLIGRAM PER LITER
