,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
62,2009-03-17,0.081,MILLIGRAM PER LITER,0.0311,MILLIGRAM PER LITER,,,,,0.048,MILLIGRAM PER LITER,1.45,MILLIGRAM PER LITER,2.74,MILLIGRAM PER LITER,3.56,MILLIGRAM PER LITER,45.1,MILLIGRAM PER LITER
63,2009-04-20,0.062,MILLIGRAM PER LITER,0.0133,MILLIGRAM PER LITER,,,,,0.087,MILLIGRAM PER LITER,1.12,MILLIGRAM PER LITER,2.38,MILLIGRAM PER LITER,2.94,MILLIGRAM PER LITER,62.2,MILLIGRAM PER LITER
64,2009-05-19,0.067,MILLIGRAM PER LITER,0.024,MILLIGRAM PER LITER,,,,,0.034,MILLIGRAM PER LITER,0.59,MILLIGRAM PER LITER,3.11,MILLIGRAM PER LITER,3.88,MILLIGRAM PER LITER,50.4,MILLIGRAM PER LITER
65,2009-06-23,0.082,MILLIGRAM PER LITER,0.0386,MILLIGRAM PER LITER,,,,,0.147,MILLIGRAM PER LITER,1.23,MILLIGRAM PER LITER,2.47,MILLIGRAM PER LITER,4.86,MILLIGRAM PER LITER,56.7,MILLIGRAM PER LITER
66,2009-07-20,0.036,MILLIGRAM PER LITER,0.0118,MILLIGRAM PER LITER,,,,,0.096,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,2.77,MILLIGRAM PER LITER,4.64,MILLIGRAM PER LITER,54.5,MILLIGRAM PER LITER
67,2009-09-14,0.067,MILLIGRAM PER LITER,0.0275,MILLIGRAM PER LITER,,,,,0.164,MILLIGRAM PER LITER,1.08,MILLIGRAM PER LITER,3.03,MILLIGRAM PER LITER,4.76,MILLIGRAM PER LITER,56.3,MILLIGRAM PER LITER
68,2009-10-26,0.045,MILLIGRAM PER LITER,0.0294,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,0.46,MILLIGRAM PER LITER,3.75,MILLIGRAM PER LITER,5.16,MILLIGRAM PER LITER,55.0,MILLIGRAM PER LITER
69,2008-03-25,0.106,MILLIGRAM PER LITER,0.0574,MILLIGRAM PER LITER,,,,,0.034,MILLIGRAM PER LITER,1.42,MILLIGRAM PER LITER,2.52,MILLIGRAM PER LITER,3.22,MILLIGRAM PER LITER,44.3,MILLIGRAM PER LITER
70,2008-04-28,0.243,MILLIGRAM PER LITER,0.182,MILLIGRAM PER LITER,,,,,0.076,MILLIGRAM PER LITER,1.26,MILLIGRAM PER LITER,2.44,MILLIGRAM PER LITER,2.92,MILLIGRAM PER LITER,52.8,MILLIGRAM PER LITER
71,2008-05-26,0.1,MILLIGRAM PER LITER,0.0326,MILLIGRAM PER LITER,,,,,0.151,MILLIGRAM PER LITER,1.82,MILLIGRAM PER LITER,,,4.04,MILLIGRAM PER LITER,52.9,MILLIGRAM PER LITER
72,2008-06-16,0.105,MILLIGRAM PER LITER,0.0468,MILLIGRAM PER LITER,,,,,0.087,MILLIGRAM PER LITER,1.04,MILLIGRAM PER LITER,2.25,MILLIGRAM PER LITER,4.68,MILLIGRAM PER LITER,52.8,MILLIGRAM PER LITER
73,2008-07-28,0.084,MILLIGRAM PER LITER,0.027,MILLIGRAM PER LITER,,,,,0.072,MILLIGRAM PER LITER,0.71,MILLIGRAM PER LITER,2.39,MILLIGRAM PER LITER,4.64,MILLIGRAM PER LITER,45.9,MILLIGRAM PER LITER
74,2008-09-29,0.114,MILLIGRAM PER LITER,0.0578,MILLIGRAM PER LITER,,,,,0.635,MILLIGRAM PER LITER,0.77,MILLIGRAM PER LITER,3.79,MILLIGRAM PER LITER,4.88,MILLIGRAM PER LITER,58.3,MILLIGRAM PER LITER
75,2008-10-27,0.056,MILLIGRAM PER LITER,0.0264,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.5,MILLIGRAM PER LITER,4.32,MILLIGRAM PER LITER,,,61.5,MILLIGRAM PER LITER
76,2007-03-14,0.167,MILLIGRAM PER LITER,0.0368,MILLIGRAM PER LITER,,,,,0.058,MILLIGRAM PER LITER,1.19,MILLIGRAM PER LITER,1.99,MILLIGRAM PER LITER,2.28,MILLIGRAM PER LITER,25.0,MILLIGRAM PER LITER
77,2007-06-05,0.053,MILLIGRAM PER LITER,0.0087,MILLIGRAM PER LITER,,,,,0.173,MILLIGRAM PER LITER,1.99,MILLIGRAM PER LITER,2.96,MILLIGRAM PER LITER,4.76,MILLIGRAM PER LITER,54.5,MILLIGRAM PER LITER
78,2007-06-26,0.066,MILLIGRAM PER LITER,0.021,MILLIGRAM PER LITER,,,,,0.215,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,3.07,MILLIGRAM PER LITER,4.88,MILLIGRAM PER LITER,72.1,MILLIGRAM PER LITER
79,2007-07-31,0.085,MILLIGRAM PER LITER,0.0565,MILLIGRAM PER LITER,,,,,0.359,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,3.2,MILLIGRAM PER LITER,4.8,MILLIGRAM PER LITER,78.0,MILLIGRAM PER LITER
80,2007-09-11,0.087,MILLIGRAM PER LITER,0.0204,MILLIGRAM PER LITER,,,,,0.075,MILLIGRAM PER LITER,0.65,MILLIGRAM PER LITER,2.58,MILLIGRAM PER LITER,4.0,MILLIGRAM PER LITER,49.5,MILLIGRAM PER LITER
81,2007-10-29,0.119,MILLIGRAM PER LITER,0.0866,MILLIGRAM PER LITER,,,,,0.383,MILLIGRAM PER LITER,0.57,MILLIGRAM PER LITER,5.38,MILLIGRAM PER LITER,5.36,MILLIGRAM PER LITER,64.9,MILLIGRAM PER LITER
82,2007-11-13,0.046,MILLIGRAM PER LITER,0.0307,MILLIGRAM PER LITER,,,,,0.029,MILLIGRAM PER LITER,0.36,MILLIGRAM PER LITER,5.15,MILLIGRAM PER LITER,4.88,MILLIGRAM PER LITER,62.2,MILLIGRAM PER LITER
83,2007-12-04,0.037,MILLIGRAM PER LITER,0.0158,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,0.5,MILLIGRAM PER LITER,3.85,MILLIGRAM PER LITER,4.5,MILLIGRAM PER LITER,72.0,MILLIGRAM PER LITER
84,2006-06-20,0.156,MILLIGRAM PER LITER,0.0966,MILLIGRAM PER LITER,,,,,0.088,MILLIGRAM PER LITER,1.69,MILLIGRAM PER LITER,3.0,MILLIGRAM PER LITER,,,58.0,MILLIGRAM PER LITER
85,2006-07-24,0.085,MILLIGRAM PER LITER,0.0457,MILLIGRAM PER LITER,,,,,0.386,MILLIGRAM PER LITER,0.51,MILLIGRAM PER LITER,3.56,MILLIGRAM PER LITER,,,50.8,MILLIGRAM PER LITER
86,2006-08-29,0.092,MILLIGRAM PER LITER,0.0528,MILLIGRAM PER LITER,,,,,0.067,MILLIGRAM PER LITER,0.5,MILLIGRAM PER LITER,2.55,MILLIGRAM PER LITER,4.26,MILLIGRAM PER LITER,53.4,MILLIGRAM PER LITER
