,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
34,2014-04-15,0.265,MILLIGRAM PER LITER,0.187,MILLIGRAM PER LITER,3.63,MILLIGRAM PER LITER,,,0.08,MILLIGRAM PER LITER,1.17,MILLIGRAM PER LITER,2.58,MILLIGRAM PER LITER,,,62.7,MILLIGRAM PER LITER
35,2014-05-21,0.159,MILLIGRAM PER LITER,0.0987,MILLIGRAM PER LITER,3.68,MILLIGRAM PER LITER,,,0.073,MILLIGRAM PER LITER,1.23,MILLIGRAM PER LITER,2.67,MILLIGRAM PER LITER,,,24.5,MILLIGRAM PER LITER
36,2014-06-03,0.59,MILLIGRAM PER LITER,0.296,MILLIGRAM PER LITER,1.9,MILLIGRAM PER LITER,,,0.099,MILLIGRAM PER LITER,1.06,MILLIGRAM PER LITER,1.02,MILLIGRAM PER LITER,,,38.2,MILLIGRAM PER LITER
37,2014-06-30,0.36,MILLIGRAM PER LITER,0.22,MILLIGRAM PER LITER,1.2,MILLIGRAM PER LITER,,,0.043,MILLIGRAM PER LITER,,,0.388,MILLIGRAM PER LITER,,,28.1,MILLIGRAM PER LITER
38,2014-08-12,0.53,MILLIGRAM PER LITER,0.441,MILLIGRAM PER LITER,3.05,MILLIGRAM PER LITER,,,0.17,MILLIGRAM PER LITER,,,,,,,27.4,MILLIGRAM PER LITER
39,2014-09-09,0.254,MILLIGRAM PER LITER,0.205,MILLIGRAM PER LITER,0.85,MILLIGRAM PER LITER,,,0.032,MILLIGRAM PER LITER,0.59,MILLIGRAM PER LITER,0.385,MILLIGRAM PER LITER,,,22.2,MILLIGRAM PER LITER
40,2013-04-17,0.325,MILLIGRAM PER LITER,0.26,MILLIGRAM PER LITER,,,,,0.106,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,4.29,MILLIGRAM PER LITER,,,35.8,MILLIGRAM PER LITER
41,2013-05-13,0.23,MILLIGRAM PER LITER,0.182,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,0.49,MILLIGRAM PER LITER,0.204,MILLIGRAM PER LITER,,,28.3,MILLIGRAM PER LITER
42,2013-06-10,0.455,MILLIGRAM PER LITER,0.346,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.52,MILLIGRAM PER LITER,0.309,MILLIGRAM PER LITER,,,26.4,MILLIGRAM PER LITER
43,2013-07-08,0.77,MILLIGRAM PER LITER,0.334,MILLIGRAM PER LITER,,,,,0.188,MILLIGRAM PER LITER,1.38,MILLIGRAM PER LITER,5.99,MILLIGRAM PER LITER,,,19.5,MILLIGRAM PER LITER
44,2013-08-19,0.298,MILLIGRAM PER LITER,0.296,MILLIGRAM PER LITER,1.05,MILLIGRAM PER LITER,,,0.032,MILLIGRAM PER LITER,0.74,MILLIGRAM PER LITER,0.334,MILLIGRAM PER LITER,,,18.5,MILLIGRAM PER LITER
45,2013-09-23,0.39,MILLIGRAM PER LITER,0.286,MILLIGRAM PER LITER,3.4,MILLIGRAM PER LITER,,,0.083,MILLIGRAM PER LITER,2.6,MILLIGRAM PER LITER,1.63,MILLIGRAM PER LITER,,,38.8,MILLIGRAM PER LITER
46,2013-10-07,0.54,MILLIGRAM PER LITER,0.475,MILLIGRAM PER LITER,1.11,MILLIGRAM PER LITER,,,0.026,MILLIGRAM PER LITER,0.91,MILLIGRAM PER LITER,0.303,MILLIGRAM PER LITER,,,64.7,MILLIGRAM PER LITER
47,2012-03-26,0.3,MILLIGRAM PER LITER,0.11,MILLIGRAM PER LITER,,,,,0.062,MILLIGRAM PER LITER,1.37,MILLIGRAM PER LITER,1.66,MILLIGRAM PER LITER,,,29.2,MILLIGRAM PER LITER
48,2012-04-30,0.45,MILLIGRAM PER LITER,0.14,MILLIGRAM PER LITER,,,,,0.029,MILLIGRAM PER LITER,1.92,MILLIGRAM PER LITER,0.53,MILLIGRAM PER LITER,,,50.8,MILLIGRAM PER LITER
49,2012-06-04,0.485,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
50,2012-06-04,0.485,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
51,2012-06-04,0.485,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
52,2012-06-04,0.485,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
53,2012-06-04,0.485,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
54,2012-06-04,0.485,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
55,2012-06-04,0.485,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
56,2012-06-04,0.485,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
57,2012-06-04,0.485,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
58,2012-06-04,0.485,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
59,2012-06-04,0.485,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
60,2012-06-04,0.485,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
61,2012-06-04,0.485,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
62,2012-06-04,0.485,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
63,2012-06-04,0.485,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
64,2012-06-04,0.485,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
65,2012-06-04,0.4,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
66,2012-06-04,0.4,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
67,2012-06-04,0.4,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
68,2012-06-04,0.4,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
69,2012-06-04,0.4,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
70,2012-06-04,0.4,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
71,2012-06-04,0.4,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
72,2012-06-04,0.4,MILLIGRAM PER LITER,0.225,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
73,2012-06-04,0.4,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
74,2012-06-04,0.4,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
75,2012-06-04,0.4,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
76,2012-06-04,0.4,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
77,2012-06-04,0.4,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
78,2012-06-04,0.4,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
79,2012-06-04,0.4,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
80,2012-06-04,0.4,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.144,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,52.2,MILLIGRAM PER LITER
81,2012-07-17,0.84,MILLIGRAM PER LITER,0.49,MILLIGRAM PER LITER,,,,,0.095,MILLIGRAM PER LITER,2.34,MILLIGRAM PER LITER,1.05,MILLIGRAM PER LITER,,,33.3,MILLIGRAM PER LITER
82,2012-10-22,0.3,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.05,MILLIGRAM PER LITER,2.4,MILLIGRAM PER LITER,2.2,MILLIGRAM PER LITER,,,27.0,MILLIGRAM PER LITER
83,2012-11-14,0.5,MILLIGRAM PER LITER,0.4,MILLIGRAM PER LITER,,,,,0.05,MILLIGRAM PER LITER,0.26,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,60.7,MILLIGRAM PER LITER
84,2011-05-17,1.0,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,,,,,0.303,MILLIGRAM PER LITER,2.37,MILLIGRAM PER LITER,5.43,MILLIGRAM PER LITER,,,32.3,MILLIGRAM PER LITER
85,2011-05-18,0.35,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.114,MILLIGRAM PER LITER,2.26,MILLIGRAM PER LITER,5.47,MILLIGRAM PER LITER,,,25.4,MILLIGRAM PER LITER
86,2011-06-07,0.33,MILLIGRAM PER LITER,0.07,MILLIGRAM PER LITER,,,,,0.039,MILLIGRAM PER LITER,1.36,MILLIGRAM PER LITER,0.66,MILLIGRAM PER LITER,,,19.0,MILLIGRAM PER LITER
87,2011-07-25,0.32,MILLIGRAM PER LITER,0.16,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.83,MILLIGRAM PER LITER,0.45,MILLIGRAM PER LITER,,,21.6,MILLIGRAM PER LITER
88,2011-09-20,0.77,MILLIGRAM PER LITER,0.47,MILLIGRAM PER LITER,,,,,0.11,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,2.02,MILLIGRAM PER LITER,,,36.2,MILLIGRAM PER LITER
89,2011-08-22,0.295,MILLIGRAM PER LITER,0.16,MILLIGRAM PER LITER,,,,,0.035,MILLIGRAM PER LITER,0.89,MILLIGRAM PER LITER,0.412,MILLIGRAM PER LITER,,,17.8,MILLIGRAM PER LITER
90,2011-11-21,0.41,MILLIGRAM PER LITER,0.18,MILLIGRAM PER LITER,,,,,0.104,MILLIGRAM PER LITER,1.97,MILLIGRAM PER LITER,2.72,MILLIGRAM PER LITER,,,21.4,MILLIGRAM PER LITER
91,2011-10-24,0.53,MILLIGRAM PER LITER,,,,,,,0.066,MILLIGRAM PER LITER,2.25,MILLIGRAM PER LITER,3.13,MILLIGRAM PER LITER,,,19.6,MILLIGRAM PER LITER
92,2010-05-17,0.465,MILLIGRAM PER LITER,0.369,MILLIGRAM PER LITER,,,,,0.128,MILLIGRAM PER LITER,2.2,MILLIGRAM PER LITER,,,,,38.3,MILLIGRAM PER LITER
93,2010-04-20,0.26,MILLIGRAM PER LITER,0.12,MILLIGRAM PER LITER,,,,,0.1,MILLIGRAM PER LITER,2.08,MILLIGRAM PER LITER,2.67,MILLIGRAM PER LITER,,,33.0,MILLIGRAM PER LITER
94,2010-06-15,0.38,MILLIGRAM PER LITER,0.12,MILLIGRAM PER LITER,,,,,0.12,MILLIGRAM PER LITER,4.04,MILLIGRAM PER LITER,1.23,MILLIGRAM PER LITER,,,21.1,MILLIGRAM PER LITER
95,2010-07-29,0.4,MILLIGRAM PER LITER,0.26,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,1.36,MILLIGRAM PER LITER,1.67,MILLIGRAM PER LITER,,,20.8,MILLIGRAM PER LITER
96,2010-10-07,0.25,MILLIGRAM PER LITER,0.15,MILLIGRAM PER LITER,,,,,0.17,MILLIGRAM PER LITER,3.41,MILLIGRAM PER LITER,4.3,MILLIGRAM PER LITER,,,59.9,MILLIGRAM PER LITER
97,2009-05-26,1.7,MILLIGRAM PER LITER,1.42,MILLIGRAM PER LITER,,,,,0.126,MILLIGRAM PER LITER,1.72,MILLIGRAM PER LITER,3.19,MILLIGRAM PER LITER,,,24.3,MILLIGRAM PER LITER
98,2009-06-24,0.39,MILLIGRAM PER LITER,0.24,MILLIGRAM PER LITER,,,,,,,1.46,MILLIGRAM PER LITER,3.52,MILLIGRAM PER LITER,,,20.5,MILLIGRAM PER LITER
99,2009-07-27,0.39,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,,,,,0.032,MILLIGRAM PER LITER,0.86,MILLIGRAM PER LITER,0.88,MILLIGRAM PER LITER,,,18.9,MILLIGRAM PER LITER
100,2009-08-24,0.78,MILLIGRAM PER LITER,0.64,MILLIGRAM PER LITER,,,,,0.067,MILLIGRAM PER LITER,0.81,MILLIGRAM PER LITER,1.77,MILLIGRAM PER LITER,,,23.0,MILLIGRAM PER LITER
101,2009-09-22,1.22,MILLIGRAM PER LITER,0.972,MILLIGRAM PER LITER,,,,,0.115,MILLIGRAM PER LITER,1.8,MILLIGRAM PER LITER,1.14,MILLIGRAM PER LITER,,,28.0,MILLIGRAM PER LITER
102,2009-10-27,0.65,MILLIGRAM PER LITER,0.4,MILLIGRAM PER LITER,,,,,0.064,MILLIGRAM PER LITER,1.24,MILLIGRAM PER LITER,1.65,MILLIGRAM PER LITER,,,27.0,MILLIGRAM PER LITER
103,2008-07-28,0.575,MILLIGRAM PER LITER,,,,,,,0.126,MILLIGRAM PER LITER,2.3,MILLIGRAM PER LITER,1.9,MILLIGRAM PER LITER,,,29.3,MILLIGRAM PER LITER
104,2008-09-29,0.44,MILLIGRAM PER LITER,0.26,MILLIGRAM PER LITER,,,,,0.047,MILLIGRAM PER LITER,2.42,MILLIGRAM PER LITER,0.32,MILLIGRAM PER LITER,,,37.1,MILLIGRAM PER LITER
105,2008-11-10,3.1,MILLIGRAM PER LITER,,,,,,,,,,,,,,,111.0,MILLIGRAM PER LITER
