ActivityStartDate,USGSPCode,ResultMeasureValue
2000-07-26,0,18.0
2000-08-16,0,27.0
2000-09-18,0,35.0
2002-06-27,0,450.0
2002-07-03,0,242.0
2002-07-11,0,194.0
2002-07-18,0,249.0
2002-07-23,0,138.0
2011-05-19,0,34.0
2011-07-11,0,68.0
2011-09-13,0,79.0
2014-05-21,0,35.0
2014-07-21,0,160.0
2014-09-16,0,99.0
2014-11-17,0,150.0
2016-05-16,0,32.0
2016-07-04,0,97.0
2016-09-27,0,160.0
2016-11-28,0,90.0
