,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
18,2015-06-09,0.44,MILLIGRAM PER LITER,0.289,MILLIGRAM PER LITER,24.5,MILLIGRAM PER LITER,,,0.161,MILLIGRAM PER LITER,,,17.2,MILLIGRAM PER LITER,4.48,MILLIGRAM PER LITER,40.4,MILLIGRAM PER LITER
19,2015-07-21,0.078,MILLIGRAM PER LITER,0.0547,MILLIGRAM PER LITER,7.04,MILLIGRAM PER LITER,,,0.034,MILLIGRAM PER LITER,,,6.37,MILLIGRAM PER LITER,0.9,MILLIGRAM PER LITER,114.0,MILLIGRAM PER LITER
20,2015-08-13,0.18,MILLIGRAM PER LITER,0.134,MILLIGRAM PER LITER,4.09,MILLIGRAM PER LITER,,,0.066,MILLIGRAM PER LITER,,,2.81,MILLIGRAM PER LITER,2.96,MILLIGRAM PER LITER,109.0,MILLIGRAM PER LITER
21,2015-09-15,0.07,MILLIGRAM PER LITER,0.0487,MILLIGRAM PER LITER,22.7,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,,,21.9,MILLIGRAM PER LITER,1.6,MILLIGRAM PER LITER,165.0,MILLIGRAM PER LITER
22,2015-09-15,0.084,MILLIGRAM PER LITER,0.0487,MILLIGRAM PER LITER,22.7,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,,,21.9,MILLIGRAM PER LITER,1.6,MILLIGRAM PER LITER,165.0,MILLIGRAM PER LITER
23,2015-09-15,0.086,MILLIGRAM PER LITER,0.0487,MILLIGRAM PER LITER,22.7,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,,,21.9,MILLIGRAM PER LITER,1.6,MILLIGRAM PER LITER,165.0,MILLIGRAM PER LITER
24,2015-10-13,0.08,MILLIGRAM PER LITER,0.0555,MILLIGRAM PER LITER,7.5,MILLIGRAM PER LITER,,,0.085,MILLIGRAM PER LITER,,,6.66,MILLIGRAM PER LITER,,,162.0,MILLIGRAM PER LITER
25,2015-10-13,0.1,MILLIGRAM PER LITER,0.0555,MILLIGRAM PER LITER,7.5,MILLIGRAM PER LITER,,,0.085,MILLIGRAM PER LITER,,,6.66,MILLIGRAM PER LITER,,,162.0,MILLIGRAM PER LITER
26,2015-10-13,0.1,MILLIGRAM PER LITER,0.0555,MILLIGRAM PER LITER,7.5,MILLIGRAM PER LITER,,,0.085,MILLIGRAM PER LITER,,,6.66,MILLIGRAM PER LITER,,,162.0,MILLIGRAM PER LITER
27,2015-11-09,0.248,MILLIGRAM PER LITER,0.217,MILLIGRAM PER LITER,12.9,MILLIGRAM PER LITER,,,0.036,MILLIGRAM PER LITER,,,11.4,MILLIGRAM PER LITER,,,112.0,MILLIGRAM PER LITER
28,2015-11-09,0.234,MILLIGRAM PER LITER,0.217,MILLIGRAM PER LITER,12.9,MILLIGRAM PER LITER,,,0.036,MILLIGRAM PER LITER,,,11.4,MILLIGRAM PER LITER,,,112.0,MILLIGRAM PER LITER
29,2015-11-09,0.234,MILLIGRAM PER LITER,0.217,MILLIGRAM PER LITER,12.9,MILLIGRAM PER LITER,,,0.036,MILLIGRAM PER LITER,,,11.4,MILLIGRAM PER LITER,,,112.0,MILLIGRAM PER LITER
30,2014-04-08,0.2,MILLIGRAM PER LITER,0.104,MILLIGRAM PER LITER,6.31,MILLIGRAM PER LITER,,,0.032,MILLIGRAM PER LITER,0.9,MILLIGRAM PER LITER,5.05,MILLIGRAM PER LITER,3.12,MILLIGRAM PER LITER,55.7,MILLIGRAM PER LITER
31,2014-05-26,0.079,MILLIGRAM PER LITER,0.0134,MILLIGRAM PER LITER,6.55,MILLIGRAM PER LITER,,,0.19,MILLIGRAM PER LITER,1.19,MILLIGRAM PER LITER,5.19,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,58.2,MILLIGRAM PER LITER
32,2014-06-09,0.099,MILLIGRAM PER LITER,0.0726,MILLIGRAM PER LITER,9.02,MILLIGRAM PER LITER,,,0.29,MILLIGRAM PER LITER,1.02,MILLIGRAM PER LITER,8.23,MILLIGRAM PER LITER,1.16,MILLIGRAM PER LITER,81.0,MILLIGRAM PER LITER
33,2014-07-02,0.185,MILLIGRAM PER LITER,0.0975,MILLIGRAM PER LITER,9.76,MILLIGRAM PER LITER,,,0.39,MILLIGRAM PER LITER,2.25,MILLIGRAM PER LITER,6.71,MILLIGRAM PER LITER,2.68,MILLIGRAM PER LITER,71.8,MILLIGRAM PER LITER
34,2014-08-12,0.268,MILLIGRAM PER LITER,0.206,MILLIGRAM PER LITER,6.36,MILLIGRAM PER LITER,,,0.113,MILLIGRAM PER LITER,,,,,3.22,MILLIGRAM PER LITER,99.8,MILLIGRAM PER LITER
35,2014-09-08,0.121,MILLIGRAM PER LITER,0.0993,MILLIGRAM PER LITER,5.38,MILLIGRAM PER LITER,,,0.043,MILLIGRAM PER LITER,1.56,MILLIGRAM PER LITER,4.64,MILLIGRAM PER LITER,4.58,MILLIGRAM PER LITER,57.1,MILLIGRAM PER LITER
36,2014-10-20,0.064,MILLIGRAM PER LITER,0.0531,MILLIGRAM PER LITER,6.59,MILLIGRAM PER LITER,,,0.027,MILLIGRAM PER LITER,1.75,MILLIGRAM PER LITER,5.52,MILLIGRAM PER LITER,4.18,MILLIGRAM PER LITER,47.4,MILLIGRAM PER LITER
37,2014-11-03,0.046,MILLIGRAM PER LITER,0.0199,MILLIGRAM PER LITER,8.18,MILLIGRAM PER LITER,,,0.111,MILLIGRAM PER LITER,1.82,MILLIGRAM PER LITER,7.16,MILLIGRAM PER LITER,2.56,MILLIGRAM PER LITER,60.2,MILLIGRAM PER LITER
38,2013-04-22,0.052,MILLIGRAM PER LITER,0.015,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.46,MILLIGRAM PER LITER,4.11,MILLIGRAM PER LITER,1.0,MILLIGRAM PER LITER,48.3,MILLIGRAM PER LITER
39,2013-05-22,0.084,MILLIGRAM PER LITER,0.0344,MILLIGRAM PER LITER,,,,,0.166,MILLIGRAM PER LITER,2.9,MILLIGRAM PER LITER,4.83,MILLIGRAM PER LITER,1.36,MILLIGRAM PER LITER,76.0,MILLIGRAM PER LITER
40,2013-06-18,0.121,MILLIGRAM PER LITER,0.0583,MILLIGRAM PER LITER,,,,,0.131,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,7.25,MILLIGRAM PER LITER,2.84,MILLIGRAM PER LITER,55.7,MILLIGRAM PER LITER
41,2013-07-09,0.066,MILLIGRAM PER LITER,0.0356,MILLIGRAM PER LITER,,,,,0.029,MILLIGRAM PER LITER,0.77,MILLIGRAM PER LITER,7.21,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,63.3,MILLIGRAM PER LITER
42,2013-08-19,0.045,MILLIGRAM PER LITER,0.018,MILLIGRAM PER LITER,18.0,MILLIGRAM PER LITER,,,0.03,MILLIGRAM PER LITER,2.22,MILLIGRAM PER LITER,14.2,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,119.0,MILLIGRAM PER LITER
43,2013-09-09,0.064,MILLIGRAM PER LITER,0.0373,MILLIGRAM PER LITER,12.9,MILLIGRAM PER LITER,,,0.034,MILLIGRAM PER LITER,0.62,MILLIGRAM PER LITER,11.6,MILLIGRAM PER LITER,1.26,MILLIGRAM PER LITER,107.0,MILLIGRAM PER LITER
44,2013-10-21,0.055,MILLIGRAM PER LITER,0.0464,MILLIGRAM PER LITER,8.85,MILLIGRAM PER LITER,,,0.03,MILLIGRAM PER LITER,1.02,MILLIGRAM PER LITER,6.84,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,41.3,MILLIGRAM PER LITER
45,2013-11-25,0.054,MILLIGRAM PER LITER,0.035,MILLIGRAM PER LITER,8.0,MILLIGRAM PER LITER,,,0.017,MILLIGRAM PER LITER,1.13,MILLIGRAM PER LITER,7.28,MILLIGRAM PER LITER,3.52,MILLIGRAM PER LITER,54.0,MILLIGRAM PER LITER
46,2012-04-16,0.108,MILLIGRAM PER LITER,0.0361,MILLIGRAM PER LITER,,,,,0.065,MILLIGRAM PER LITER,1.38,MILLIGRAM PER LITER,6.52,MILLIGRAM PER LITER,2.98,MILLIGRAM PER LITER,52.7,MILLIGRAM PER LITER
47,2012-05-22,0.07,MILLIGRAM PER LITER,0.0105,MILLIGRAM PER LITER,,,,,0.156,MILLIGRAM PER LITER,1.09,MILLIGRAM PER LITER,7.72,MILLIGRAM PER LITER,0.64,MILLIGRAM PER LITER,77.3,MILLIGRAM PER LITER
48,2012-06-18,0.117,MILLIGRAM PER LITER,0.0567,MILLIGRAM PER LITER,,,,,0.074,MILLIGRAM PER LITER,1.03,MILLIGRAM PER LITER,8.72,MILLIGRAM PER LITER,1.28,MILLIGRAM PER LITER,92.4,MILLIGRAM PER LITER
49,2012-07-16,0.3,MILLIGRAM PER LITER,0.107,MILLIGRAM PER LITER,,,,,0.44,MILLIGRAM PER LITER,2.45,MILLIGRAM PER LITER,14.1,MILLIGRAM PER LITER,2.68,MILLIGRAM PER LITER,70.0,MILLIGRAM PER LITER
50,2012-08-13,0.166,MILLIGRAM PER LITER,0.0377,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,1.18,MILLIGRAM PER LITER,1.81,MILLIGRAM PER LITER,3.24,MILLIGRAM PER LITER,122.0,MILLIGRAM PER LITER
51,2012-09-17,0.06,MILLIGRAM PER LITER,0.0256,MILLIGRAM PER LITER,,,,,0.068,MILLIGRAM PER LITER,0.93,MILLIGRAM PER LITER,14.6,MILLIGRAM PER LITER,0.02,MILLIGRAM PER LITER,113.0,MILLIGRAM PER LITER
52,2012-10-15,0.038,MILLIGRAM PER LITER,0.021,MILLIGRAM PER LITER,,,,,0.054,MILLIGRAM PER LITER,0.6,MILLIGRAM PER LITER,7.11,MILLIGRAM PER LITER,1.54,MILLIGRAM PER LITER,90.6,MILLIGRAM PER LITER
53,2012-11-19,0.034,MILLIGRAM PER LITER,0.0308,MILLIGRAM PER LITER,,,,,0.056,MILLIGRAM PER LITER,1.0,MILLIGRAM PER LITER,11.3,MILLIGRAM PER LITER,2.64,MILLIGRAM PER LITER,75.2,MILLIGRAM PER LITER
54,2011-05-16,0.61,MILLIGRAM PER LITER,0.365,MILLIGRAM PER LITER,,,,,0.145,MILLIGRAM PER LITER,2.9,MILLIGRAM PER LITER,3.95,MILLIGRAM PER LITER,2.7,MILLIGRAM PER LITER,17.2,MILLIGRAM PER LITER
55,2011-05-31,0.165,MILLIGRAM PER LITER,0.0971,MILLIGRAM PER LITER,,,,,0.055,MILLIGRAM PER LITER,1.3,MILLIGRAM PER LITER,4.28,MILLIGRAM PER LITER,3.04,MILLIGRAM PER LITER,28.0,MILLIGRAM PER LITER
56,2011-06-27,0.097,MILLIGRAM PER LITER,,,,,,,,,0.97,MILLIGRAM PER LITER,,,1.96,MILLIGRAM PER LITER,48.3,MILLIGRAM PER LITER
57,2011-08-08,0.26,MILLIGRAM PER LITER,,,,,,,0.041,MILLIGRAM PER LITER,1.0,MILLIGRAM PER LITER,4.2,MILLIGRAM PER LITER,1.72,MILLIGRAM PER LITER,167.0,MILLIGRAM PER LITER
58,2011-08-29,0.163,MILLIGRAM PER LITER,0.0674,MILLIGRAM PER LITER,,,,,0.031,MILLIGRAM PER LITER,1.45,MILLIGRAM PER LITER,10.4,MILLIGRAM PER LITER,2.12,MILLIGRAM PER LITER,105.0,MILLIGRAM PER LITER
59,2011-10-03,0.27,MILLIGRAM PER LITER,,,,,,,0.041,MILLIGRAM PER LITER,1.24,MILLIGRAM PER LITER,7.85,MILLIGRAM PER LITER,4.18,MILLIGRAM PER LITER,75.6,MILLIGRAM PER LITER
60,2011-11-28,0.365,MILLIGRAM PER LITER,0.3,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,1.85,MILLIGRAM PER LITER,7.12,MILLIGRAM PER LITER,3.28,MILLIGRAM PER LITER,38.8,MILLIGRAM PER LITER
61,2011-11-14,0.072,MILLIGRAM PER LITER,0.015,MILLIGRAM PER LITER,,,,,0.192,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,9.9,MILLIGRAM PER LITER,2.2,MILLIGRAM PER LITER,60.1,MILLIGRAM PER LITER
62,2010-04-28,0.025,MILLIGRAM PER LITER,0.0101,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.77,MILLIGRAM PER LITER,6.35,MILLIGRAM PER LITER,,,64.6,MILLIGRAM PER LITER
63,2010-05-25,0.096,MILLIGRAM PER LITER,0.0654,MILLIGRAM PER LITER,,,,,0.05,MILLIGRAM PER LITER,0.86,MILLIGRAM PER LITER,,,,,52.1,MILLIGRAM PER LITER
64,2010-06-21,0.086,MILLIGRAM PER LITER,0.0674,MILLIGRAM PER LITER,,,,,0.035,MILLIGRAM PER LITER,0.85,MILLIGRAM PER LITER,6.61,MILLIGRAM PER LITER,,,102.0,MILLIGRAM PER LITER
65,2010-07-27,0.069,MILLIGRAM PER LITER,0.0379,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,8.42,MILLIGRAM PER LITER,,,127.0,MILLIGRAM PER LITER
66,2010-11-02,0.61,MILLIGRAM PER LITER,0.714,MILLIGRAM PER LITER,,,,,0.032,MILLIGRAM PER LITER,1.04,MILLIGRAM PER LITER,19.3,MILLIGRAM PER LITER,,,226.0,MILLIGRAM PER LITER
67,2010-08-30,0.06,MILLIGRAM PER LITER,0.0253,MILLIGRAM PER LITER,,,,,0.043,MILLIGRAM PER LITER,0.82,MILLIGRAM PER LITER,12.0,MILLIGRAM PER LITER,,,134.0,MILLIGRAM PER LITER
68,2009-05-06,0.064,MILLIGRAM PER LITER,0.0063,MILLIGRAM PER LITER,,,,,0.054,MILLIGRAM PER LITER,1.33,MILLIGRAM PER LITER,3.91,MILLIGRAM PER LITER,,,50.6,MILLIGRAM PER LITER
69,2009-05-28,0.095,MILLIGRAM PER LITER,0.0212,MILLIGRAM PER LITER,,,,,0.075,MILLIGRAM PER LITER,1.41,MILLIGRAM PER LITER,1.92,MILLIGRAM PER LITER,,,74.8,MILLIGRAM PER LITER
70,2009-06-29,0.29,MILLIGRAM PER LITER,0.0801,MILLIGRAM PER LITER,,,,,0.122,MILLIGRAM PER LITER,3.0,MILLIGRAM PER LITER,5.23,MILLIGRAM PER LITER,,,101.0,MILLIGRAM PER LITER
71,2009-07-28,0.166,MILLIGRAM PER LITER,0.096,MILLIGRAM PER LITER,,,,,0.05,MILLIGRAM PER LITER,1.21,MILLIGRAM PER LITER,5.69,MILLIGRAM PER LITER,,,112.0,MILLIGRAM PER LITER
72,2009-08-25,0.076,MILLIGRAM PER LITER,0.0318,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,8.61,MILLIGRAM PER LITER,,,194.0,MILLIGRAM PER LITER
73,2009-10-05,0.126,MILLIGRAM PER LITER,0.0753,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,1.01,MILLIGRAM PER LITER,5.56,MILLIGRAM PER LITER,,,186.0,MILLIGRAM PER LITER
74,2009-11-02,0.055,MILLIGRAM PER LITER,0.0328,MILLIGRAM PER LITER,,,,,0.02,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.27,MILLIGRAM PER LITER,,,118.0,MILLIGRAM PER LITER
75,2009-11-24,0.027,MILLIGRAM PER LITER,0.0074,MILLIGRAM PER LITER,,,,,0.027,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,7.07,MILLIGRAM PER LITER,,,112.0,MILLIGRAM PER LITER
76,2008-05-05,0.033,MILLIGRAM PER LITER,0.0034,MILLIGRAM PER LITER,,,,,0.064,MILLIGRAM PER LITER,,,6.0,MILLIGRAM PER LITER,,,87.8,MILLIGRAM PER LITER
77,2008-05-26,0.041,MILLIGRAM PER LITER,0.0076,MILLIGRAM PER LITER,,,,,0.077,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,7.11,MILLIGRAM PER LITER,,,102.0,MILLIGRAM PER LITER
78,2008-06-24,0.069,MILLIGRAM PER LITER,0.0089,MILLIGRAM PER LITER,,,,,0.118,MILLIGRAM PER LITER,0.87,MILLIGRAM PER LITER,6.78,MILLIGRAM PER LITER,,,93.7,MILLIGRAM PER LITER
79,2008-08-06,0.139,MILLIGRAM PER LITER,0.0198,MILLIGRAM PER LITER,,,,,0.051,MILLIGRAM PER LITER,0.99,MILLIGRAM PER LITER,7.24,MILLIGRAM PER LITER,,,153.0,MILLIGRAM PER LITER
80,2008-08-26,0.057,MILLIGRAM PER LITER,,,,,,,0.026,MILLIGRAM PER LITER,0.93,MILLIGRAM PER LITER,9.44,MILLIGRAM PER LITER,,,154.0,MILLIGRAM PER LITER
81,2008-09-29,0.108,MILLIGRAM PER LITER,0.0548,MILLIGRAM PER LITER,,,,,0.05,MILLIGRAM PER LITER,0.89,MILLIGRAM PER LITER,11.0,MILLIGRAM PER LITER,,,189.0,MILLIGRAM PER LITER
82,2008-10-21,0.12,MILLIGRAM PER LITER,0.0852,MILLIGRAM PER LITER,,,,,0.043,MILLIGRAM PER LITER,0.89,MILLIGRAM PER LITER,7.74,MILLIGRAM PER LITER,,,155.0,MILLIGRAM PER LITER
83,2008-11-26,0.22,MILLIGRAM PER LITER,,,,,,,0.029,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,9.0,MILLIGRAM PER LITER,,,55.7,MILLIGRAM PER LITER
84,2007-03-29,0.065,MILLIGRAM PER LITER,0.0047,MILLIGRAM PER LITER,,,,,0.006,MILLIGRAM PER LITER,0.86,MILLIGRAM PER LITER,0.101,MILLIGRAM PER LITER,,,51.9,MILLIGRAM PER LITER
85,2007-04-30,0.064,MILLIGRAM PER LITER,0.0236,MILLIGRAM PER LITER,,,,,0.032,MILLIGRAM PER LITER,0.91,MILLIGRAM PER LITER,4.95,MILLIGRAM PER LITER,,,45.2,MILLIGRAM PER LITER
86,2007-06-26,0.156,MILLIGRAM PER LITER,0.0429,MILLIGRAM PER LITER,,,,,0.028,MILLIGRAM PER LITER,1.33,MILLIGRAM PER LITER,7.88,MILLIGRAM PER LITER,,,132.0,MILLIGRAM PER LITER
87,2007-07-30,0.852,MILLIGRAM PER LITER,0.0298,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,3.42,MILLIGRAM PER LITER,9.63,MILLIGRAM PER LITER,,,185.0,MILLIGRAM PER LITER
88,2007-08-29,0.077,MILLIGRAM PER LITER,0.0348,MILLIGRAM PER LITER,,,,,0.027,MILLIGRAM PER LITER,1.06,MILLIGRAM PER LITER,9.11,MILLIGRAM PER LITER,,,161.0,MILLIGRAM PER LITER
89,2007-09-24,0.061,MILLIGRAM PER LITER,0.0274,MILLIGRAM PER LITER,,,,,0.037,MILLIGRAM PER LITER,0.95,MILLIGRAM PER LITER,9.83,MILLIGRAM PER LITER,,,135.0,MILLIGRAM PER LITER
90,2007-10-24,0.057,MILLIGRAM PER LITER,0.0326,MILLIGRAM PER LITER,,,,,0.059,MILLIGRAM PER LITER,1.05,MILLIGRAM PER LITER,8.37,MILLIGRAM PER LITER,,,191.0,MILLIGRAM PER LITER
91,2006-06-13,0.045,MILLIGRAM PER LITER,0.0034,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,0.94,MILLIGRAM PER LITER,10.7,MILLIGRAM PER LITER,,,139.0,MILLIGRAM PER LITER
92,2006-07-12,0.151,MILLIGRAM PER LITER,0.0796,MILLIGRAM PER LITER,,,,,0.161,MILLIGRAM PER LITER,1.07,MILLIGRAM PER LITER,13.3,MILLIGRAM PER LITER,,,117.0,MILLIGRAM PER LITER
93,2006-08-08,0.102,MILLIGRAM PER LITER,0.0496,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,5.68,MILLIGRAM PER LITER,,,123.0,MILLIGRAM PER LITER
94,2006-08-30,0.157,MILLIGRAM PER LITER,0.081,MILLIGRAM PER LITER,,,,,0.031,MILLIGRAM PER LITER,1.36,MILLIGRAM PER LITER,5.0,MILLIGRAM PER LITER,,,152.0,MILLIGRAM PER LITER
95,2005-09-27,0.074,MILLIGRAM PER LITER,,,,,,,,,0.92,MILLIGRAM PER LITER,,,,,174.0,MILLIGRAM PER LITER
96,2005-11-02,0.038,MILLIGRAM PER LITER,0.0066,MILLIGRAM PER LITER,,,,,0.039,MILLIGRAM PER LITER,0.83,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,156.0,MILLIGRAM PER LITER
97,2004-07-13,0.19,MILLIGRAM PER LITER,0.0969,MILLIGRAM PER LITER,,,,,0.148,MILLIGRAM PER LITER,1.25,MILLIGRAM PER LITER,6.72,MILLIGRAM PER LITER,,,74.5,MILLIGRAM PER LITER
98,2003-09-04,0.072,MILLIGRAM PER LITER,0.0175,MILLIGRAM PER LITER,,,,,0.039,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,10.6,MILLIGRAM PER LITER,,,224.0,MILLIGRAM PER LITER
