Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,
"35","2000","April    ","Spring","Erie","SP2000","E092A00","ER92","11.1","41.949967","-82.686733","2000/04/15 17:30","EDT","9","Bottom Minus","surface water","Individual","routine field sample","00GC11S11","Cl-","Chloride","13.230","mg/l","Total/Bulk","LG205","","","","","","","","",
"36","2000","April    ","Spring","Erie","SP2000","E043A00","ER43","22.8","41.788117","-81.945133","2000/04/15 21:05","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S21","Cl-","Chloride","15.150","mg/l","Total/Bulk","LG205","","","","","","","","",
"37","2000","April    ","Spring","Erie","SP2000","E043A00","ER43","22.8","41.788117","-81.945133","2000/04/15 21:05","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC11S23","Cl-","Chloride","15.150","mg/l","Total/Bulk","LG205","","","","","","","","",
"38","2000","April    ","Spring","Erie","SP2000","E043A00","ER43","22.8","41.788117","-81.945133","2000/04/15 21:05","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC11S31","Cl-","Chloride","15.140","mg/l","Total/Bulk","LG205","","","","","","","","",
"39","2000","April    ","Spring","Erie","SP2000","E042A00","ER42","23","41.964533","-82.042033","2000/04/15 22:35","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S41","Cl-","Chloride","15.210","mg/l","Total/Bulk","LG205","","","","","","","","",
"40","2000","April    ","Spring","Erie","SP2000","E042A00","ER42","23","41.964533","-82.042033","2000/04/15 22:35","EDT","10","Middle Depth","surface water","Individual","routine field sample","00GC11S43","Cl-","Chloride","15.180","mg/l","Total/Bulk","LG205","","","","","","","","",
"41","2000","April    ","Spring","Erie","SP2000","E042A00","ER42","23","41.964533","-82.042033","2000/04/15 22:35","EDT","19","Bottom Minus","surface water","Individual","routine field sample","00GC11S51","Cl-","Chloride","15.230","mg/l","Total/Bulk","LG205","","","","","","","","",
"42","2000","April    ","Spring","Erie","SP2000","E073A00","ER73","25","41.9777","-81.75755","2000/04/16 00:13","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S61","Cl-","Chloride","15.210","mg/l","Total/Bulk","LG205","","","","","","","","",
"43","2000","April    ","Spring","Erie","SP2000","E073A00","ER73","25","41.9777","-81.75755","2000/04/16 00:13","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC11S63","Cl-","Chloride","15.240","mg/l","Total/Bulk","LG205","","","","","","","","",
"44","2000","April    ","Spring","Erie","SP2000","E073A00","ER73","25","41.9777","-81.75755","2000/04/16 00:13","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC11S71","Cl-","Chloride","15.200","mg/l","Total/Bulk","LG205","","","","","","","","",
"45","2000","April    ","Spring","Erie","SP2000","E036A00","ER36","24","41.935017","-81.478167","2000/04/16 01:53","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S81","Cl-","Chloride","14.510","mg/l","Total/Bulk","LG205","","","","","","","","",
"46","2000","April    ","Spring","Erie","SP2000","E036A00","ER36","24","41.935017","-81.478167","2000/04/16 01:53","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC11S83","Cl-","Chloride","14.680","mg/l","Total/Bulk","LG205","","","","","","","","",
"47","2000","April    ","Spring","Erie","SP2000","E036A00","ER36","24","41.935017","-81.478167","2000/04/16 01:53","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC11S91","Cl-","Chloride","14.760","mg/l","Total/Bulk","LG205","","","","","","","","",
"48","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","2","","surface water","Individual QC","lab duplicate","00GC12C41","Cl-","Chloride","19.150","mg/l","Total/Bulk","LG205","","","","","","","","",
"49","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","11","","surface water","Individual QC","field duplicate","00GC12D23","Cl-","Chloride","15.230","mg/l","Total/Bulk","LG205","","","","","","","","",
"50","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","2","","surface water","Individual QC","field duplicate","00GC12D61","Cl-","Chloride","15.340","mg/l","Total/Bulk","LG205","","","","","","","","",
"51","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","2","","surface water","Composite","routine field sample","00GC12I12","Cl-","Chloride","15.720","mg/l","Total/Bulk","LG205","","","","","","","","",
"52","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","2","","surface water","Composite","routine field sample","00GC12I32","Cl-","Chloride","15.210","mg/l","Total/Bulk","LG205","","","","","","","","",
"53","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","2","","surface water","Composite","routine field sample","00GC12I52","Cl-","Chloride","19.160","mg/l","Total/Bulk","LG205","","","","","","","","",
"54","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","2","","surface water","Composite","routine field sample","00GC12I72","Cl-","Chloride","15.390","mg/l","Total/Bulk","LG205","","","","","","","","",
"55","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","2","","surface water","Composite","routine field sample","00GC12I92","Cl-","Chloride","14.940","mg/l","Total/Bulk","LG205","","","","","","","","",
"56","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","0","","surface water","Individual QC","field blank","00GC12R00","Cl-","Chloride","0.000","mg/l","Total/Bulk","LG205","","","","","","","","",
"57","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","0","","surface water","Individual QC","field blank","00GC12R80","Cl-","Chloride","0.090","mg/l","Total/Bulk","LG205","","","","","","","","",
"58","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S01","Cl-","Chloride","15.830","mg/l","Total/Bulk","LG205","","","","","","","","",
"59","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","12","Middle Depth","surface water","Individual","routine field sample","00GC12S03","Cl-","Chloride","15.600","mg/l","Total/Bulk","LG205","","","","","","","","",
"60","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","22","Bottom Minus","surface water","Individual","routine field sample","00GC12S11","Cl-","Chloride","15.640","mg/l","Total/Bulk","LG205","","","","","","","","",
"61","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S21","Cl-","Chloride","15.220","mg/l","Total/Bulk","LG205","","","","","","","","",
"62","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC12S23","Cl-","Chloride","15.280","mg/l","Total/Bulk","LG205","","","","","","","","",
"63","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC12S31","Cl-","Chloride","15.240","mg/l","Total/Bulk","LG205","","","","","","","","",
"64","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S41","Cl-","Chloride","19.070","mg/l","Total/Bulk","LG205","","","","","","","","",
"65","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","5","Five Meter","surface water","Individual","routine field sample","00GC12S42","Cl-","Chloride","19.060","mg/l","Total/Bulk","LG205","","","","","","","","",
"66","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","10","Ten Meter","surface water","Individual","routine field sample","00GC12S43","Cl-","Chloride","19.100","mg/l","Total/Bulk","LG205","","","","","","","","",
"67","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC12S51","Cl-","Chloride","19.110","mg/l","Total/Bulk","LG205","","","","","","","","",
"68","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S61","Cl-","Chloride","15.410","mg/l","Total/Bulk","LG205","","","","","","","","",
"69","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","10","Middle Depth","surface water","Individual","routine field sample","00GC12S63","Cl-","Chloride","15.410","mg/l","Total/Bulk","LG205","","","","","","","","",
"70","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","19","Bottom Minus","surface water","Individual","routine field sample","00GC12S71","Cl-","Chloride","15.460","mg/l","Total/Bulk","LG205","","","","","","","","",
"71","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S81","Cl-","Chloride","14.940","mg/l","Total/Bulk","LG205","","","","","","","","",
"72","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC12S83","Cl-","Chloride","14.950","mg/l","Total/Bulk","LG205","","","","","","","","",
"73","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","20","Bottom Minus","surface water","Individual","routine field sample","00GC12S91","Cl-","Chloride","14.960","mg/l","Total/Bulk","LG205","","","","","","","","",
"74","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","60","","surface water","Individual QC","lab duplicate","00GC13C51","Cl-","Chloride","15.550","mg/l","Total/Bulk","LG205","","","","","","","","",
"75","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","31","","surface water","Individual QC","field duplicate","00GC13D71","Cl-","Chloride","16.070","mg/l","Total/Bulk","LG205","","","","","","","","",
"76","2000","April    ","Spring","Erie","SP2000","E030A00","ER30","21.6","42.429883","-81.2054","2000/04/16 07:18","EDT","2","","surface water","Composite","routine field sample","00GC13I12","Cl-","Chloride","15.420","mg/l","Total/Bulk","LG205","","","","","","","","",
"77","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","2","","surface water","Composite","routine field sample","00GC13I32","Cl-","Chloride","15.810","mg/l","Total/Bulk","LG205","","","","","","","","",
"78","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","2","","surface water","Composite","routine field sample","00GC13I52","Cl-","Chloride","15.780","mg/l","Total/Bulk","LG205","","","","","","","","",
"79","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","2","","surface water","Composite","routine field sample","00GC13I72","Cl-","Chloride","16.000","mg/l","Total/Bulk","LG205","","","","","","","","",
"80","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","2","","surface water","Composite","routine field sample","00GC13I92","Cl-","Chloride","15.750","mg/l","Total/Bulk","LG205","","","","","","","","",
"81","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","0","","surface water","Individual QC","field blank","00GC13R80","Cl-","Chloride","0.130","mg/l","Total/Bulk","LG205","","","","","","","","",
"82","2000","April    ","Spring","Erie","SP2000","E030A00","ER30","21.6","42.429883","-81.2054","2000/04/16 07:18","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S01","Cl-","Chloride","15.340","mg/l","Total/Bulk","LG205","","","","","","","","",
"83","2000","April    ","Spring","Erie","SP2000","E030A00","ER30","21.6","42.429883","-81.2054","2000/04/16 07:18","EDT","12","Middle Depth","surface water","Individual","routine field sample","00GC13S03","Cl-","Chloride","15.410","mg/l","Total/Bulk","LG205","","","","","","","","",
"84","2000","April    ","Spring","Erie","SP2000","E030A00","ER30","21.6","42.429883","-81.2054","2000/04/16 07:18","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC13S11","Cl-","Chloride","15.400","mg/l","Total/Bulk","LG205","","","","","","","","",
"85","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S21","Cl-","Chloride","15.770","mg/l","Total/Bulk","LG205","","","","","","","","",
"86","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","20","Middle Depth","surface water","Individual","routine field sample","00GC13S23","Cl-","Chloride","15.760","mg/l","Total/Bulk","LG205","","","","","","","","",
"87","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","35","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S30","Cl-","Chloride","15.780","mg/l","Total/Bulk","LG205","","","","","","","","",
"88","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","43","Bottom Minus","surface water","Individual","routine field sample","00GC13S31","Cl-","Chloride","15.790","mg/l","Total/Bulk","LG205","","","","","","","","",
"89","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S41","Cl-","Chloride","15.670","mg/l","Total/Bulk","LG205","","","","","","","","",
"90","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","5","Five Meter","surface water","Individual","routine field sample","00GC13S42","Cl-","Chloride","15.760","mg/l","Total/Bulk","LG205","","","","","","","","",
"91","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","10","Ten Meter","surface water","Individual","routine field sample","00GC13S43","Cl-","Chloride","15.750","mg/l","Total/Bulk","LG205","","","","","","","","",
"92","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","20","Twenty Meter","surface water","Individual","routine field sample","00GC13S44","Cl-","Chloride","15.730","mg/l","Total/Bulk","LG205","","","","","","","","",
"93","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","30","Thirty Meter","surface water","Individual","routine field sample","00GC13S45","Cl-","Chloride","15.570","mg/l","Total/Bulk","LG205","","","","","","","","",
"94","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","40","Forty Meter","surface water","Individual","routine field sample","00GC13S46","Cl-","Chloride","15.820","mg/l","Total/Bulk","LG205","","","","","","","","",
"95","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","52","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S50","Cl-","Chloride","15.730","mg/l","Total/Bulk","LG205","","","","","","","","",
"96","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","60","Bottom Minus","surface water","Individual","routine field sample","00GC13S51","Cl-","Chloride","15.690","mg/l","Total/Bulk","LG205","","","","","","","","",
"97","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S61","Cl-","Chloride","16.090","mg/l","Total/Bulk","LG205","","","","","","","","",
"98","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","16","Middle Depth","surface water","Individual","routine field sample","00GC13S63","Cl-","Chloride","16.070","mg/l","Total/Bulk","LG205","","","","","","","","",
"99","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","23","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S70","Cl-","Chloride","16.040","mg/l","Total/Bulk","LG205","","","","","","","","",
"100","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","31","Bottom Minus","surface water","Individual","routine field sample","00GC13S71","Cl-","Chloride","16.120","mg/l","Total/Bulk","LG205","","","","","","","","",
"101","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S81","Cl-","Chloride","15.720","mg/l","Total/Bulk","LG205","","","","","","","","",
"102","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","25","Middle Depth","surface water","Individual","routine field sample","00GC13S83","Cl-","Chloride","15.730","mg/l","Total/Bulk","LG205","","","","","","","","",
"103","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","40","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S90","Cl-","Chloride","15.790","mg/l","Total/Bulk","LG205","","","","","","","","",
