Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,
"36","2000","April    ","Spring","Erie","SP2000","E043A00","ER43","22.8","41.788117","-81.945133","2000/04/15 21:05","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S21","NO2+NO3","Nitrogen, Total Oxidized","0.100","mg/l","Total/Bulk","LG203","",
"37","2000","April    ","Spring","Erie","SP2000","E043A00","ER43","22.8","41.788117","-81.945133","2000/04/15 21:05","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC11S23","NO2+NO3","Nitrogen, Total Oxidized","0.101","mg/l","Total/Bulk","LG203","",
"38","2000","April    ","Spring","Erie","SP2000","E043A00","ER43","22.8","41.788117","-81.945133","2000/04/15 21:05","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC11S31","NO2+NO3","Nitrogen, Total Oxidized","0.103","mg/l","Total/Bulk","LG203","",
"39","2000","April    ","Spring","Erie","SP2000","E042A00","ER42","23","41.964533","-82.042033","2000/04/15 22:35","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S41","NO2+NO3","Nitrogen, Total Oxidized","0.106","mg/l","Total/Bulk","LG203","",
"40","2000","April    ","Spring","Erie","SP2000","E042A00","ER42","23","41.964533","-82.042033","2000/04/15 22:35","EDT","10","Middle Depth","surface water","Individual","routine field sample","00GC11S43","NO2+NO3","Nitrogen, Total Oxidized","0.109","mg/l","Total/Bulk","LG203","",
"41","2000","April    ","Spring","Erie","SP2000","E042A00","ER42","23","41.964533","-82.042033","2000/04/15 22:35","EDT","19","Bottom Minus","surface water","Individual","routine field sample","00GC11S51","NO2+NO3","Nitrogen, Total Oxidized","0.108","mg/l","Total/Bulk","LG203","",
"42","2000","April    ","Spring","Erie","SP2000","E073A00","ER73","25","41.9777","-81.75755","2000/04/16 00:13","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S61","NO2+NO3","Nitrogen, Total Oxidized","0.034","mg/l","Total/Bulk","LG203","",
"43","2000","April    ","Spring","Erie","SP2000","E073A00","ER73","25","41.9777","-81.75755","2000/04/16 00:13","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC11S63","NO2+NO3","Nitrogen, Total Oxidized","0.060","mg/l","Total/Bulk","LG203","",
"44","2000","April    ","Spring","Erie","SP2000","E073A00","ER73","25","41.9777","-81.75755","2000/04/16 00:13","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC11S71","NO2+NO3","Nitrogen, Total Oxidized","0.067","mg/l","Total/Bulk","LG203","",
"45","2000","April    ","Spring","Erie","SP2000","E036A00","ER36","24","41.935017","-81.478167","2000/04/16 01:53","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S81","NO2+NO3","Nitrogen, Total Oxidized","0.154","mg/l","Total/Bulk","LG203","",
"46","2000","April    ","Spring","Erie","SP2000","E036A00","ER36","24","41.935017","-81.478167","2000/04/16 01:53","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC11S83","NO2+NO3","Nitrogen, Total Oxidized","0.144","mg/l","Total/Bulk","LG203","",
"47","2000","April    ","Spring","Erie","SP2000","E036A00","ER36","24","41.935017","-81.478167","2000/04/16 01:53","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC11S91","NO2+NO3","Nitrogen, Total Oxidized","0.136","mg/l","Total/Bulk","LG203","",
"48","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","2","","surface water","Individual QC","lab duplicate","00GC12C41","NO2+NO3","Nitrogen, Total Oxidized","0.175","mg/l","Total/Bulk","LG203","",
"49","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","11","","surface water","Individual QC","field duplicate","00GC12D23","NO2+NO3","Nitrogen, Total Oxidized","0.078","mg/l","Total/Bulk","LG203","",
"50","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","2","","surface water","Individual QC","field duplicate","00GC12D61","NO2+NO3","Nitrogen, Total Oxidized","0.107","mg/l","Total/Bulk","LG203","",
"51","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","2","","surface water","Composite","routine field sample","00GC12I12","NO2+NO3","Nitrogen, Total Oxidized","0.148","mg/l","Total/Bulk","LG203","",
"52","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","2","","surface water","Composite","routine field sample","00GC12I32","NO2+NO3","Nitrogen, Total Oxidized","0.078","mg/l","Total/Bulk","LG203","",
"53","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","2","","surface water","Composite","routine field sample","00GC12I52","NO2+NO3","Nitrogen, Total Oxidized","0.179","mg/l","Total/Bulk","LG203","",
"54","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","2","","surface water","Composite","routine field sample","00GC12I72","NO2+NO3","Nitrogen, Total Oxidized","0.110","mg/l","Total/Bulk","LG203","",
"55","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","2","","surface water","Composite","routine field sample","00GC12I92","NO2+NO3","Nitrogen, Total Oxidized","0.080","mg/l","Total/Bulk","LG203","",
"56","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","0","","surface water","Individual QC","field blank","00GC12R00","NO2+NO3","Nitrogen, Total Oxidized","-0.018","mg/l","Total/Bulk","LG203","",
"57","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","0","","surface water","Individual QC","field blank","00GC12R80","NO2+NO3","Nitrogen, Total Oxidized","-0.024","mg/l","Total/Bulk","LG203","",
"58","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S01","NO2+NO3","Nitrogen, Total Oxidized","0.151","mg/l","Total/Bulk","LG203","",
"59","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","12","Middle Depth","surface water","Individual","routine field sample","00GC12S03","NO2+NO3","Nitrogen, Total Oxidized","0.148","mg/l","Total/Bulk","LG203","",
"60","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","22","Bottom Minus","surface water","Individual","routine field sample","00GC12S11","NO2+NO3","Nitrogen, Total Oxidized","0.147","mg/l","Total/Bulk","LG203","",
"61","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S21","NO2+NO3","Nitrogen, Total Oxidized","0.077","mg/l","Total/Bulk","LG203","",
"62","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC12S23","NO2+NO3","Nitrogen, Total Oxidized","0.079","mg/l","Total/Bulk","LG203","",
"63","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC12S31","NO2+NO3","Nitrogen, Total Oxidized","0.077","mg/l","Total/Bulk","LG203","",
"64","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S41","NO2+NO3","Nitrogen, Total Oxidized","0.180","mg/l","Total/Bulk","LG203","",
"65","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","5","Five Meter","surface water","Individual","routine field sample","00GC12S42","NO2+NO3","Nitrogen, Total Oxidized","0.179","mg/l","Total/Bulk","LG203","",
"66","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","10","Ten Meter","surface water","Individual","routine field sample","00GC12S43","NO2+NO3","Nitrogen, Total Oxidized","0.179","mg/l","Total/Bulk","LG203","",
"67","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC12S51","NO2+NO3","Nitrogen, Total Oxidized","0.178","mg/l","Total/Bulk","LG203","",
"68","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S61","NO2+NO3","Nitrogen, Total Oxidized","0.106","mg/l","Total/Bulk","LG203","",
"69","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","10","Middle Depth","surface water","Individual","routine field sample","00GC12S63","NO2+NO3","Nitrogen, Total Oxidized","0.111","mg/l","Total/Bulk","LG203","",
"70","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","19","Bottom Minus","surface water","Individual","routine field sample","00GC12S71","NO2+NO3","Nitrogen, Total Oxidized","0.112","mg/l","Total/Bulk","LG203","",
"71","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S81","NO2+NO3","Nitrogen, Total Oxidized","0.077","mg/l","Total/Bulk","LG203","",
"72","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC12S83","NO2+NO3","Nitrogen, Total Oxidized","0.078","mg/l","Total/Bulk","LG203","",
"73","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","20","Bottom Minus","surface water","Individual","routine field sample","00GC12S91","NO2+NO3","Nitrogen, Total Oxidized","0.079","mg/l","Total/Bulk","LG203","",
"74","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","60","","surface water","Individual QC","lab duplicate","00GC13C51","NO2+NO3","Nitrogen, Total Oxidized","0.212","mg/l","Total/Bulk","LG203","",
"75","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","31","","surface water","Individual QC","field duplicate","00GC13D71","NO2+NO3","Nitrogen, Total Oxidized","0.170","mg/l","Total/Bulk","LG203","",
"76","2000","April    ","Spring","Erie","SP2000","E030A00","ER30","21.6","42.429883","-81.2054","2000/04/16 07:18","EDT","2","","surface water","Composite","routine field sample","00GC13I12","NO2+NO3","Nitrogen, Total Oxidized","0.113","mg/l","Total/Bulk","LG203","",
"77","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","2","","surface water","Composite","routine field sample","00GC13I32","NO2+NO3","Nitrogen, Total Oxidized","0.164","mg/l","Total/Bulk","LG203","",
"78","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","2","","surface water","Composite","routine field sample","00GC13I52","NO2+NO3","Nitrogen, Total Oxidized","0.210","mg/l","Total/Bulk","LG203","",
"79","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","2","","surface water","Composite","routine field sample","00GC13I72","NO2+NO3","Nitrogen, Total Oxidized","0.163","mg/l","Total/Bulk","LG203","",
"80","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","2","","surface water","Composite","routine field sample","00GC13I92","NO2+NO3","Nitrogen, Total Oxidized","0.178","mg/l","Total/Bulk","LG203","",
"81","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","0","","surface water","Individual QC","field blank","00GC13R80","NO2+NO3","Nitrogen, Total Oxidized","-0.022","mg/l","Total/Bulk","LG203","",
"82","2000","April    ","Spring","Erie","SP2000","E030A00","ER30","21.6","42.429883","-81.2054","2000/04/16 07:18","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S01","NO2+NO3","Nitrogen, Total Oxidized","0.114","mg/l","Total/Bulk","LG203","",
"83","2000","April    ","Spring","Erie","SP2000","E030A00","ER30","21.6","42.429883","-81.2054","2000/04/16 07:18","EDT","12","Middle Depth","surface water","Individual","routine field sample","00GC13S03","NO2+NO3","Nitrogen, Total Oxidized","0.113","mg/l","Total/Bulk","LG203","",
"84","2000","April    ","Spring","Erie","SP2000","E030A00","ER30","21.6","42.429883","-81.2054","2000/04/16 07:18","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC13S11","NO2+NO3","Nitrogen, Total Oxidized","0.115","mg/l","Total/Bulk","LG203","",
"85","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S21","NO2+NO3","Nitrogen, Total Oxidized","0.164","mg/l","Total/Bulk","LG203","",
"86","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","20","Middle Depth","surface water","Individual","routine field sample","00GC13S23","NO2+NO3","Nitrogen, Total Oxidized","0.160","mg/l","Total/Bulk","LG203","",
"87","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","35","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S30","NO2+NO3","Nitrogen, Total Oxidized","0.163","mg/l","Total/Bulk","LG203","",
"88","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","43","Bottom Minus","surface water","Individual","routine field sample","00GC13S31","NO2+NO3","Nitrogen, Total Oxidized","0.164","mg/l","Total/Bulk","LG203","",
"89","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S41","NO2+NO3","Nitrogen, Total Oxidized","0.203","mg/l","Total/Bulk","LG203","",
"90","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","5","Five Meter","surface water","Individual","routine field sample","00GC13S42","NO2+NO3","Nitrogen, Total Oxidized","0.211","mg/l","Total/Bulk","LG203","",
"91","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","10","Ten Meter","surface water","Individual","routine field sample","00GC13S43","NO2+NO3","Nitrogen, Total Oxidized","0.206","mg/l","Total/Bulk","LG203","",
"92","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","20","Twenty Meter","surface water","Individual","routine field sample","00GC13S44","NO2+NO3","Nitrogen, Total Oxidized","0.212","mg/l","Total/Bulk","LG203","",
"93","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","30","Thirty Meter","surface water","Individual","routine field sample","00GC13S45","NO2+NO3","Nitrogen, Total Oxidized","0.210","mg/l","Total/Bulk","LG203","",
"94","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","40","Forty Meter","surface water","Individual","routine field sample","00GC13S46","NO2+NO3","Nitrogen, Total Oxidized","0.210","mg/l","Total/Bulk","LG203","",
"95","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","52","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S50","NO2+NO3","Nitrogen, Total Oxidized","0.214","mg/l","Total/Bulk","LG203","",
"96","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","60","Bottom Minus","surface water","Individual","routine field sample","00GC13S51","NO2+NO3","Nitrogen, Total Oxidized","0.216","mg/l","Total/Bulk","LG203","",
"97","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S61","NO2+NO3","Nitrogen, Total Oxidized","0.174","mg/l","Total/Bulk","LG203","",
"98","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","16","Middle Depth","surface water","Individual","routine field sample","00GC13S63","NO2+NO3","Nitrogen, Total Oxidized","0.174","mg/l","Total/Bulk","LG203","",
"99","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","23","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S70","NO2+NO3","Nitrogen, Total Oxidized","0.172","mg/l","Total/Bulk","LG203","",
