Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,
"11","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","43","Bottom Minus","surface water","Individual","routine field sample","00GC13S31","P-tot","Phosphorus, Total as P","2.200","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.981","ug/l","Total/Bulk","LG204","",
"12","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S41","P-tot","Phosphorus, Total as P","3.364","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.674","ug/l","Total/Bulk","LG204","",
"13","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","5","Five Meter","surface water","Individual","routine field sample","00GC13S42","P-tot","Phosphorus, Total as P","3.437","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.141","ug/l","Total/Bulk","LG204","",
"14","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","10","Ten Meter","surface water","Individual","routine field sample","00GC13S43","P-tot","Phosphorus, Total as P","3.344","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.870","ug/l","Total/Bulk","LG204","",
"15","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","20","Twenty Meter","surface water","Individual","routine field sample","00GC13S44","P-tot","Phosphorus, Total as P","3.492","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.598","ug/l","Total/Bulk","LG204","",
"16","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","30","Thirty Meter","surface water","Individual","routine field sample","00GC13S45","P-tot","Phosphorus, Total as P","3.126","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.430","ug/l","Total/Bulk","LG204","",
"17","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","40","Forty Meter","surface water","Individual","routine field sample","00GC13S46","P-tot","Phosphorus, Total as P","3.131","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.481","ug/l","Total/Bulk","LG204","",
"18","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","52","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S50","P-tot","Phosphorus, Total as P","3.542","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.016","ug/l","Total/Bulk","LG204","",
"19","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","60","Bottom Minus","surface water","Individual","routine field sample","00GC13S51","P-tot","Phosphorus, Total as P","3.877","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.082","ug/l","Total/Bulk","LG204","",
"20","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S61","P-tot","Phosphorus, Total as P","2.399","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.200","ug/l","Total/Bulk","LG204","",
"21","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","16","Middle Depth","surface water","Individual","routine field sample","00GC13S63","P-tot","Phosphorus, Total as P","2.138","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.292","ug/l","Total/Bulk","LG204","",
"22","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","23","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S70","P-tot","Phosphorus, Total as P","2.442","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.474","ug/l","Total/Bulk","LG204","",
"23","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","31","Bottom Minus","surface water","Individual","routine field sample","00GC13S71","P-tot","Phosphorus, Total as P","2.897","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.153","ug/l","Total/Bulk","LG204","",
"24","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S81","P-tot","Phosphorus, Total as P","2.309","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.225","ug/l","Total/Bulk","LG204","",
"25","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","25","Middle Depth","surface water","Individual","routine field sample","00GC13S83","P-tot","Phosphorus, Total as P","2.486","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.695","ug/l","Total/Bulk","LG204","",
"26","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","40","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S90","P-tot","Phosphorus, Total as P","2.270","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.902","ug/l","Total/Bulk","LG204","",
"27","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","48","Bottom Minus","surface water","Individual","routine field sample","00GC13S91","P-tot","Phosphorus, Total as P","2.018","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.501","ug/l","Total/Bulk","LG204","",
"28","2000","August   ","Summer","Erie","SU2000","E015G00","ER15M","64.5","42.516033","-79.89245","2000/08/04 17:44","EDT","1.048","Surface","surface water","Individual QC","lab duplicate","00GC43C41","P-tot","Phosphorus, Total as P","2.586","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.564","ug/l","Total/Bulk","LG204","",
"29","2000","August   ","Summer","Erie","SU2000","E063G00","ER63","46.6","42.4167","-79.799267","2000/08/04 15:33","EDT","12.886","Lower Epilimnion","surface water","Individual QC","field duplicate","00GC43D23","P-tot","Phosphorus, Total as P","2.308","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.765","ug/l","Total/Bulk","LG204","",
"30","2000","August   ","Summer","Erie","SU2000","E063G00","ER63","46.6","42.4167","-79.799267","2000/08/04 15:35","EDT","0","Integrated, Summer","surface water","Composite","routine field sample","00GC43I32","P-tot","Phosphorus, Total as P","1.885","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.221","ug/l","Total/Bulk","LG204","",
"31","2000","August   ","Summer","Erie","SU2000","E015G00","ER15M","64.5","42.516033","-79.89245","2000/08/04 17:44","EDT","0","Integrated, Summer","surface water","Composite","routine field sample","00GC43I52","P-tot","Phosphorus, Total as P","2.162","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.714","ug/l","Total/Bulk","LG204","",
"32","2000","August   ","Summer","Erie","SU2000","E009G00","ER09","30.5","42.538683","-79.61715","2000/08/04 23:03","EDT","0","Integrated, Summer","surface water","Composite","routine field sample","00GC43I72","P-tot","Phosphorus, Total as P","2.403","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.183","ug/l","Total/Bulk","LG204","",
"33","2000","August   ","Summer","Erie","SU2000","E010G00","ER10","33.7","42.680167","-79.691167","2000/08/05 01:05","EDT","0","Integrated, Summer","surface water","Composite","routine field sample","00GC43I92","P-tot","Phosphorus, Total as P","1.823","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.029","ug/l","Total/Bulk","LG204","",
"34","2000","August   ","Summer","Erie","SU2000","E010G00","ER10","33.7","42.680167","-79.691167","2000/08/05 01:05","EDT","0","","surface water","Individual QC","field blank","00GC43R80","P-tot","Phosphorus, Total as P","0.009","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","-0.333","ug/l","Total/Bulk","LG204","",
"35","2000","August   ","Summer","Erie","SU2000","E063G00","ER63","46.6","42.4167","-79.799267","2000/08/04 15:35","EDT","0.959","Surface","surface water","Individual","routine field sample","00GC43S21","P-tot","Phosphorus, Total as P","2.200","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.443","ug/l","Total/Bulk","LG204","",
"36","2000","August   ","Summer","Erie","SU2000","E063G00","ER63","46.6","42.4167","-79.799267","2000/08/04 15:34","EDT","6.451","Mid Epilimnion","surface water","Individual","routine field sample","00GC43S22","P-tot","Phosphorus, Total as P","2.317","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.941","ug/l","Total/Bulk","LG204","",
"37","2000","August   ","Summer","Erie","SU2000","E063G00","ER63","46.6","42.4167","-79.799267","2000/08/04 15:33","EDT","12.886","Lower Epilimnion","surface water","Individual","routine field sample","00GC43S23","P-tot","Phosphorus, Total as P","2.134","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.994","ug/l","Total/Bulk","LG204","",
"38","2000","August   ","Summer","Erie","SU2000","E063G00","ER63","46.6","42.4167","-79.799267","2000/08/04 15:32","EDT","21.034","Thermocline","surface water","Individual","routine field sample","00GC43S24","P-tot","Phosphorus, Total as P","2.038","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.564","ug/l","Total/Bulk","LG204","",
"39","2000","August   ","Summer","Erie","SU2000","E063G00","ER63","46.6","42.4167","-79.799267","2000/08/04 15:31","EDT","34.486","Bottom Minus 10","surface water","Individual","routine field sample","00GC43S30","P-tot","Phosphorus, Total as P","2.936","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.387","ug/l","Total/Bulk","LG204","",
"40","2000","August   ","Summer","Erie","SU2000","E063G00","ER63","46.6","42.4167","-79.799267","2000/08/04 15:30","EDT","43.456","Bottom Minus 1","surface water","Individual","routine field sample","00GC43S31","P-tot","Phosphorus, Total as P","4.024","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.726","ug/l","Total/Bulk","LG204","",
"41","2000","August   ","Summer","Erie","SU2000","E015G00","ER15M","64.5","42.516033","-79.89245","2000/08/04 17:44","EDT","1.048","Surface","surface water","Individual","routine field sample","00GC43S41","P-tot","Phosphorus, Total as P","1.919","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.914","ug/l","Total/Bulk","LG204","",
"42","2000","August   ","Summer","Erie","SU2000","E015G00","ER15M","64.5","42.516033","-79.89245","2000/08/04 17:43","EDT","6.492","Mid Epilimnion","surface water","Individual","routine field sample","00GC43S42","P-tot","Phosphorus, Total as P","2.261","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.278","ug/l","Total/Bulk","LG204","",
"43","2000","August   ","Summer","Erie","SU2000","E015G00","ER15M","64.5","42.516033","-79.89245","2000/08/04 17:42","EDT","13.076","Lower Epilimnion","surface water","Individual","routine field sample","00GC43S43","P-tot","Phosphorus, Total as P","2.022","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.872","ug/l","Total/Bulk","LG204","",
"44","2000","August   ","Summer","Erie","SU2000","E015G00","ER15M","64.5","42.516033","-79.89245","2000/08/04 17:41","EDT","19.857","Thermocline","surface water","Individual","routine field sample","00GC43S44","P-tot","Phosphorus, Total as P","1.824","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.701","ug/l","Total/Bulk","LG204","",
"45","2000","August   ","Summer","Erie","SU2000","E015G00","ER15M","64.5","42.516033","-79.89245","2000/08/04 17:40","EDT","27.129","Upper Hypolimnion","surface water","Individual","routine field sample","00GC43S45","P-tot","Phosphorus, Total as P","1.948","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.016","ug/l","Total/Bulk","LG204","",
"46","2000","August   ","Summer","Erie","SU2000","E015G00","ER15M","64.5","42.516033","-79.89245","2000/08/04 17:39","EDT","50.97","Bottom Minus 10","surface water","Individual","routine field sample","00GC43S50","P-tot","Phosphorus, Total as P","3.548","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.181","ug/l","Total/Bulk","LG204","",
"47","2000","August   ","Summer","Erie","SU2000","E015G00","ER15M","64.5","42.516033","-79.89245","2000/08/04 17:39","EDT","60.095","Bottom Minus 1","surface water","Individual","routine field sample","00GC43S51","P-tot","Phosphorus, Total as P","3.592","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.600","ug/l","Total/Bulk","LG204","",
"48","2000","August   ","Summer","Erie","SU2000","E009G00","ER09","30.5","42.538683","-79.61715","2000/08/04 23:03","EDT","1","Surface","surface water","Individual","routine field sample","00GC43S61","P-tot","Phosphorus, Total as P","2.186","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.249","ug/l","Total/Bulk","LG204","",
"49","2000","August   ","Summer","Erie","SU2000","E009G00","ER09","30.5","42.538683","-79.61715","2000/08/04 23:03","EDT","6.079","Mid Epilimnion","surface water","Individual","routine field sample","00GC43S62","P-tot","Phosphorus, Total as P","2.096","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.016","ug/l","Total/Bulk","LG204","",
"50","2000","August   ","Summer","Erie","SU2000","E009G00","ER09","30.5","42.538683","-79.61715","2000/08/04 23:03","EDT","11.988","Lower Epilimnion","surface water","Individual","routine field sample","00GC43S63","P-tot","Phosphorus, Total as P","2.000","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.430","ug/l","Total/Bulk","LG204","",
"51","2000","August   ","Summer","Erie","SU2000","E009G00","ER09","30.5","42.538683","-79.61715","2000/08/04 23:03","EDT","17.963","Thermocline","surface water","Individual","routine field sample","00GC43S64","P-tot","Phosphorus, Total as P","1.723","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.362","ug/l","Total/Bulk","LG204","",
"52","2000","August   ","Summer","Erie","SU2000","E009G00","ER09","30.5","42.538683","-79.61715","2000/08/04 23:03","EDT","38.463","Bottom Minus 10","surface water","Individual","routine field sample","00GC43S70","P-tot","Phosphorus, Total as P","2.498","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.741","ug/l","Total/Bulk","LG204","",
"53","2000","August   ","Summer","Erie","SU2000","E009G00","ER09","30.5","42.538683","-79.61715","2000/08/04 23:03","EDT","47.602","Bottom Minus 1","surface water","Individual","routine field sample","00GC43S71","P-tot","Phosphorus, Total as P","2.757","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.081","ug/l","Total/Bulk","LG204","",
"54","2000","August   ","Summer","Erie","SU2000","E010G00","ER10","33.7","42.680167","-79.691167","2000/08/05 01:09","EDT","1.363","Surface","surface water","Individual","routine field sample","00GC43S81","P-tot","Phosphorus, Total as P","1.800","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.377","ug/l","Total/Bulk","LG204","",
"55","2000","August   ","Summer","Erie","SU2000","E010G00","ER10","33.7","42.680167","-79.691167","2000/08/05 01:07","EDT","7.036","Mid Epilimnion","surface water","Individual","routine field sample","00GC43S82","P-tot","Phosphorus, Total as P","2.633","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.384","ug/l","Total/Bulk","LG204","",
"56","2000","August   ","Summer","Erie","SU2000","E010G00","ER10","33.7","42.680167","-79.691167","2000/08/05 01:06","EDT","13.942","Lower Epilimnion","surface water","Individual","routine field sample","00GC43S83","P-tot","Phosphorus, Total as P","2.103","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.413","ug/l","Total/Bulk","LG204","",
"57","2000","August   ","Summer","Erie","SU2000","E010G00","ER10","33.7","42.680167","-79.691167","2000/08/05 01:06","EDT","18.983","Thermocline","surface water","Individual","routine field sample","00GC43S84","P-tot","Phosphorus, Total as P","2.463","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","4.494","ug/l","Total/Bulk","LG204","",
"58","2000","August   ","Summer","Erie","SU2000","E010G00","ER10","33.7","42.680167","-79.691167","2000/08/05 01:05","EDT","22.056","Upper Hypolimnion","surface water","Individual","routine field sample","00GC43S85","P-tot","Phosphorus, Total as P","2.541","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","3.976","ug/l","Total/Bulk","LG204","",
"59","2000","August   ","Summer","Erie","SU2000","E010G00","ER10","33.7","42.680167","-79.691167","2000/08/05 01:05","EDT","29.749","Bottom Minus 1","surface water","Individual","routine field sample","00GC43S91","P-tot","Phosphorus, Total as P","1.680","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","6.117","ug/l","Total/Bulk","LG204","",
"60","2001","April    ","Spring","Erie","ER0111","E063M01","ER63","47.9","42.416433","-79.800267","2001/04/15 08:11","CDT","43.7","Bottom Minus","surface water","Individual QC","lab duplicate","01GC13C31","P-tot","Phosphorus, Total as P","7.436144","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.388855","ug/l","Total/Bulk","LG204","",
"61","2001","April    ","Spring","Erie","ER0111","E009M01","ER09","51.9","42.53825","-79.617167","2001/04/15 12:17","CDT","37.6","Bottom Minus 10","surface water","Individual QC","field duplicate","01GC13D90","P-tot","Phosphorus, Total as P","5.4316","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","11.770947","ug/l","Total/Bulk","LG204","",
"62","2001","April    ","Spring","Erie","ER0111","E063M01","ER63","47.9","42.416433","-79.800267","2001/04/15 08:11","CDT","0","Integrated, Spring","surface water","Composite","routine field sample","01GC13I32","P-tot","Phosphorus, Total as P","7.316845","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.981706","ug/l","Total/Bulk","LG204","",
"63","2001","April    ","Spring","Erie","ER0111","E015M01","ER15M","66.2","42.516","-79.893017","2001/04/15 09:36","CDT","0","Integrated, Spring","surface water","Composite","routine field sample","01GC13I52","P-tot","Phosphorus, Total as P","5.395479","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.176748","ug/l","Total/Bulk","LG204","",
"64","2001","April    ","Spring","Erie","ER0111","E010M01","ER10","34.8","42.679833","-79.6915","2001/04/15 13:55","CDT","0","Integrated, Spring","surface water","Composite","routine field sample","01GC13I72","P-tot","Phosphorus, Total as P","2.537054","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","5.423534","ug/l","Total/Bulk","LG204","",
"65","2001","April    ","Spring","Erie","ER0111","E009M01","ER09","51.9","42.53825","-79.617167","2001/04/15 12:17","CDT","0","Integrated, Spring","surface water","Composite","routine field sample","01GC13I92","P-tot","Phosphorus, Total as P","5.181163","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","7.960446","ug/l","Total/Bulk","LG204","",
"66","2001","April    ","Spring","Erie","ER0111","E015M01","ER15M","66.2","42.516","-79.893017","2001/04/15 10:16","CDT","0","Synthetic Sample","surface water","Individual QC","field blank","01GC13R40","P-tot","Phosphorus, Total as P","-0.333219","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","0.5093","ug/l","Total/Bulk","LG204","",
"67","2001","April    ","Spring","Erie","ER0111","E063M01","ER63","47.9","42.416433","-79.800267","2001/04/15 08:19","CDT","1","Surface","surface water","Individual","routine field sample","01GC13S21","P-tot","Phosphorus, Total as P","7.084997","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.239854","ug/l","Total/Bulk","LG204","",
"68","2001","April    ","Spring","Erie","ER0111","E063M01","ER63","47.9","42.416433","-79.800267","2001/04/15 08:14","CDT","22","Middle Depth","surface water","Individual","routine field sample","01GC13S23","P-tot","Phosphorus, Total as P","6.968251","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.563708","ug/l","Total/Bulk","LG204","",
"69","2001","April    ","Spring","Erie","ER0111","E063M01","ER63","47.9","42.416433","-79.800267","2001/04/15 08:12","CDT","34.7","Bottom Minus 10","surface water","Individual","routine field sample","01GC13S30","P-tot","Phosphorus, Total as P","7.447242","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","10.012739","ug/l","Total/Bulk","LG204","",
"70","2001","April    ","Spring","Erie","ER0111","E063M01","ER63","47.9","42.416433","-79.800267","2001/04/15 08:11","CDT","43.7","Bottom Minus","surface water","Individual","routine field sample","01GC13S31","P-tot","Phosphorus, Total as P","7.739066","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.451744","ug/l","Total/Bulk","LG204","",
"71","2001","April    ","Spring","Erie","ER0111","E015M01","ER15M","66.2","42.516","-79.893017","2001/04/15 10:16","CDT","1","Surface","surface water","Individual","routine field sample","01GC13S41","P-tot","Phosphorus, Total as P","5.544482","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.738579","ug/l","Total/Bulk","LG204","",
"72","2001","April    ","Spring","Erie","ER0111","E015M01","ER15M","66.2","42.516","-79.893017","2001/04/15 10:14","CDT","5","Five Meter","surface water","Individual","routine field sample","01GC13S42","P-tot","Phosphorus, Total as P","5.727769","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.961738","ug/l","Total/Bulk","LG204","",
"73","2001","April    ","Spring","Erie","ER0111","E015M01","ER15M","66.2","42.516","-79.893017","2001/04/15 10:14","CDT","30.5","Middle Depth","surface water","Individual","routine field sample","01GC13S43","P-tot","Phosphorus, Total as P","5.150586","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.993295","ug/l","Total/Bulk","LG204","",
"74","2001","April    ","Spring","Erie","ER0111","E015M01","ER15M","66.2","42.516","-79.893017","2001/04/15 10:12","CDT","20","Twenty Meter","surface water","Individual","routine field sample","01GC13S44","P-tot","Phosphorus, Total as P","5.653396","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.749104","ug/l","Total/Bulk","LG204","",
"75","2001","April    ","Spring","Erie","ER0111","E015M01","ER15M","66.2","42.516","-79.893017","2001/04/15 10:12","CDT","30","Thirty Meter","surface water","Individual","routine field sample","01GC13S45","P-tot","Phosphorus, Total as P","4.50748","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.471924","ug/l","Total/Bulk","LG204","",
"76","2001","April    ","Spring","Erie","ER0111","E015M01","ER15M","66.2","42.516","-79.893017","2001/04/15 09:41","CDT","40","Forty Meter","surface water","Individual","routine field sample","01GC13S46","P-tot","Phosphorus, Total as P","4.63872","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.095401","ug/l","Total/Bulk","LG204","",
"77","2001","April    ","Spring","Erie","ER0111","E015M01","ER15M","66.2","42.516","-79.893017","2001/04/15 09:39","CDT","51.3","Bottom Minus 10","surface water","Individual","routine field sample","01GC13S50","P-tot","Phosphorus, Total as P","4.710682","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","9.654092","ug/l","Total/Bulk","LG204","",
"78","2001","April    ","Spring","Erie","ER0111","E015M01","ER15M","66.2","42.516","-79.893017","2001/04/15 09:36","CDT","60.3","Bottom Minus","surface water","Individual","routine field sample","01GC13S51","P-tot","Phosphorus, Total as P","5.241175","ug/l","Filtrate","LG204","","P-tot","Phosphorus, Total as P","8.643974","ug/l","Total/Bulk","LG204","",
