,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
45,2012-04-30,0.185,MILLIGRAM PER LITER,0.085,MILLIGRAM PER LITER,,,,,0.058,MILLIGRAM PER LITER,1.29,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,,,131.0,MILLIGRAM PER LITER
46,2012-06-05,0.159,MILLIGRAM PER LITER,0.0644,MILLIGRAM PER LITER,,,,,0.37,MILLIGRAM PER LITER,1.42,MILLIGRAM PER LITER,8.53,MILLIGRAM PER LITER,,,117.0,MILLIGRAM PER LITER
47,2012-07-16,0.097,MILLIGRAM PER LITER,0.0127,MILLIGRAM PER LITER,,,,,0.066,MILLIGRAM PER LITER,2.3,MILLIGRAM PER LITER,0.427,MILLIGRAM PER LITER,,,221.0,MILLIGRAM PER LITER
48,2012-08-13,0.168,MILLIGRAM PER LITER,0.0442,MILLIGRAM PER LITER,,,,,0.06,MILLIGRAM PER LITER,1.18,MILLIGRAM PER LITER,0.467,MILLIGRAM PER LITER,,,218.0,MILLIGRAM PER LITER
49,2012-09-10,0.11,MILLIGRAM PER LITER,0.0166,MILLIGRAM PER LITER,,,,,0.037,MILLIGRAM PER LITER,1.06,MILLIGRAM PER LITER,0.153,MILLIGRAM PER LITER,,,171.0,MILLIGRAM PER LITER
50,2012-10-23,0.011,MILLIGRAM PER LITER,0.0194,MILLIGRAM PER LITER,,,,,0.01,MILLIGRAM PER LITER,0.41,MILLIGRAM PER LITER,0.204,MILLIGRAM PER LITER,,,210.0,MILLIGRAM PER LITER
51,2012-11-14,0.019,MILLIGRAM PER LITER,,,,,,,0.725,MILLIGRAM PER LITER,0.82,MILLIGRAM PER LITER,9.83,MILLIGRAM PER LITER,,,303.0,MILLIGRAM PER LITER
52,2011-05-18,0.39,MILLIGRAM PER LITER,0.229,MILLIGRAM PER LITER,,,,,0.143,MILLIGRAM PER LITER,3.45,MILLIGRAM PER LITER,4.11,MILLIGRAM PER LITER,,,32.2,MILLIGRAM PER LITER
53,2011-06-06,0.29,MILLIGRAM PER LITER,0.168,MILLIGRAM PER LITER,,,,,0.044,MILLIGRAM PER LITER,1.3,MILLIGRAM PER LITER,1.19,MILLIGRAM PER LITER,,,80.6,MILLIGRAM PER LITER
54,2011-07-25,0.215,MILLIGRAM PER LITER,0.0475,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,1.25,MILLIGRAM PER LITER,0.215,MILLIGRAM PER LITER,,,203.0,MILLIGRAM PER LITER
