YEAR,MONTH,count,mean,std,min,25%,50%,75%,max
1983,April    ,24.0,0.2391666666666666,0.014116492564331999,0.22,0.22,0.25,0.25,0.25
1983,August   ,38.0,0.2271052631578947,0.10790155409889103,0.08,0.12,0.255,0.33,0.36
1983,May      ,12.0,0.2333333333333333,0.0049236596391733,0.23,0.23,0.23,0.24,0.24
1983,October  ,26.0,0.19346153846153843,0.04127394409961885,0.15,0.17,0.175,0.2,0.3
1984,April    ,24.0,0.220125,0.011636944541453717,0.2,0.21100000000000002,0.218,0.22825,0.24100000000000002
1984,August   ,43.0,0.2336279069767442,0.08298767070096674,0.10800000000000001,0.1285,0.27899999999999997,0.302,0.32299999999999995
1984,December ,24.0,0.22487500000000005,0.0050502905641763565,0.217,0.221,0.22399999999999998,0.228,0.24100000000000002
1984,May      ,12.0,0.21433333333333335,0.025705794653888423,0.17800000000000002,0.183,0.225,0.23450000000000001,0.239
1985,April    ,40.0,0.28761749999999997,0.019841770075867467,0.243,0.278,0.287,0.301,0.322
1985,August   ,58.0,0.27413275862068964,0.08118371712104487,0.163,0.18450000000000003,0.30674999999999997,0.34700000000000003,0.41200000000000003
1985,November ,33.0,0.20454848484848484,0.019304421792884024,0.171,0.18600000000000003,0.2092,0.21899999999999997,0.244
1986,April    ,37.0,0.30508918918918915,0.033384841734800205,0.26,0.294,0.304,0.3142,0.4472
1986,August   ,53.0,0.23622452830188678,0.07627696977175799,0.139,0.162,0.26899999999999996,0.302,0.341
1987,April    ,60.0,0.24553333333333352,0.010665112881182347,0.212,0.24275,0.24600000000000002,0.251,0.259
1987,August   ,53.0,0.1917547169811321,0.10993038105658183,0.07,0.094,0.213,0.264,0.696
1988,April    ,40.0,0.17304999999999993,0.005271841015462025,0.166,0.16899999999999998,0.1725,0.177,0.188
1988,August   ,51.0,0.1885686274509805,0.10077961200599274,0.04,0.073,0.257,0.2705,0.312
1989,August   ,56.0,0.1796071428571429,0.1142554838264474,0.07,0.121,0.1625,0.20725,0.848
1990,April    ,37.0,0.19148648648648647,0.0145270277253998,0.163,0.177,0.191,0.201,0.225
1990,August   ,58.0,0.2600689655172414,0.10042294105501562,0.105,0.15925,0.3225,0.33975,0.41100000000000003
1991,April    ,38.0,0.25055263157894736,0.018466474177906835,0.23,0.23725,0.24100000000000002,0.263,0.29
1991,August   ,56.0,0.19928571428571423,0.07014730326850889,0.09,0.13775,0.195,0.25425,0.315
1992,April    ,38.0,0.24931578947368416,0.008207133558787634,0.235,0.243,0.2495,0.252,0.266
1993,April    ,38.0,0.3834473684210528,0.03826415821233279,0.349,0.35700000000000004,0.3685,0.39299999999999996,0.489
1996,April    ,53.0,0.28841509433962276,0.0699102264892583,0.006,0.3,0.303,0.31,0.317
1996,August   ,34.0,0.24870588235294122,0.05570894570009417,0.006,0.22275,0.2395,0.287,0.317
1997,April    ,51.0,0.38813725490196066,0.06187956677542052,0.012,0.375,0.384,0.402,0.48
1997,August   ,30.0,0.3640333333333333,0.09258602089067126,0.23199999999999998,0.26125,0.41200000000000003,0.444,0.462
1998,April    ,27.0,0.34785185185185186,0.07001522016055549,0.002,0.354,0.35700000000000004,0.36,0.387
1998,August   ,32.0,0.2515624999999999,0.06988974612132473,0.14,0.19,0.25,0.31,0.37
1999,August   ,34.0,0.18290588235294122,0.07487635845350966,0.1148,0.1215,0.13069999999999998,0.279625,0.2894
1999,March    ,27.0,0.30666666666666675,0.057445626465380296,0.02,0.315,0.32,0.32,0.32
2000,April    ,26.0,0.18546153846153846,0.02072337958776178,0.16,0.17049999999999998,0.175,0.21,0.21600000000000003
2000,August   ,31.0,0.14290322580645162,0.060741723627563554,0.059000000000000004,0.08149999999999999,0.128,0.2025,0.24
2001,April    ,27.0,0.21674533333333332,0.04330197470625951,0.005867,0.2169435,0.221408,0.22429500000000002,0.243283
2001,August   ,33.0,0.17525939393939388,0.03736692627673852,0.127572,0.143131,0.160242,0.21307600000000002,0.23241900000000001
2002,April    ,52.0,0.2681226153846154,0.010178873654230036,0.254052,0.26041424999999996,0.2648665,0.27257225,0.28973899999999997
2002,August   ,31.0,0.2350266129032258,0.06802019476727846,0.118533,0.17960399999999999,0.208371,0.3039205,0.32108600000000004
2003,April    ,54.0,0.24190798148148146,0.04818388939652971,0.003452,0.240254,0.249278,0.25932575,0.26750999999999997
2003,August   ,27.0,0.2106431851851852,0.04091422592640236,0.145245,0.175504,0.221748,0.2472435,0.260402
2004,April    ,24.0,0.30624070833333333,0.02170806327347386,0.289078,0.29040774999999996,0.299547,0.30750225000000003,0.35366
2004,August   ,28.0,0.23751300000000009,0.05338912856877636,0.000785,0.21732225,0.2445845,0.2744605,0.277984
2005,April    ,42.0,0.277047619047619,0.04422500803455226,0.005,0.273,0.2835,0.2935,0.301
2005,August   ,28.0,0.17972060714285715,0.06412916180666274,0.002177,0.13275,0.1725,0.255,0.266
2006,April    ,26.0,0.30800000000000005,0.020103730997006485,0.295,0.29525,0.29600000000000004,0.303,0.344
2006,August   ,24.0,0.2319583333333333,0.10437744182685663,0.11599999999999999,0.14625,0.1765,0.33025,0.39
2007,April    ,26.0,0.3071538461538462,0.06682017198881925,0.264,0.27225,0.278,0.28300000000000003,0.455
2007,August   ,29.0,0.18471127586206895,0.0833337180175916,0.001627,0.12,0.21899999999999997,0.261,0.276
2008,April    ,27.0,0.2295495962962963,0.04593148776434879,0.0008391,0.23349999999999999,0.23800000000000002,0.24100000000000002,0.249
2008,August   ,28.0,0.22854603571428575,0.06517858236641062,0.0032890000000000003,0.19649999999999998,0.237,0.2715,0.32
2009,April    ,26.0,0.20849607692307692,0.04478876645045995,0.000898,0.20725,0.21,0.233,0.24100000000000002
2009,August   ,28.0,0.19160714285714284,0.07631044745992772,0.099,0.121,0.16599999999999998,0.27625,0.295
2010,April    ,26.0,0.19165384615384615,0.007552177475098464,0.183,0.18825,0.19,0.19175000000000003,0.209
2010,August   ,30.0,0.109,0.08531038664175375,0.018000000000000002,0.036750000000000005,0.078,0.16149999999999998,0.265
2011,April    ,25.0,0.15531999999999999,0.016592468170829797,0.127,0.149,0.162,0.168,0.184
2011,August   ,27.0,0.11607407407407407,0.04921688728782017,0.059000000000000004,0.081,0.08800000000000001,0.1805,0.19
2012,April    ,26.0,0.2314615384615385,0.006281597053175378,0.22,0.22724999999999998,0.23,0.23775000000000002,0.242
2012,August   ,26.0,0.1453157307692308,0.1460263121286182,0.0032090000000000005,0.01725,0.071,0.32375,0.33
2013,April    ,26.0,0.21700000000000003,0.0227508241608958,0.19899999999999998,0.205,0.20600000000000002,0.21775,0.26
2013,August   ,28.0,0.14492857142857143,0.09022356125364928,0.047,0.05675,0.104,0.24025,0.251
2014,April    ,26.0,0.1661153846153846,0.055306655601709935,0.129,0.138,0.16699999999999998,0.17575000000000002,0.42
2014,August   ,26.0,0.1435769230769231,0.0568254682880295,0.079,0.09825,0.115,0.19224999999999998,0.28800000000000003
2015,April    ,27.0,0.14378574074074077,0.03501524213999536,0.002215,0.13,0.155,0.16599999999999998,0.18
