YEAR,MONTH,count,mean,std,min,25%,50%,75%,max
1991,August   ,36.0,0.22683333333333333,0.0903350904766723,0.12300000000000001,0.1485,0.239,0.2575,0.461
1992,April    ,36.0,0.9350277777777776,0.4507824617016259,0.441,0.544,0.8300000000000001,1.09825,1.942
1993,April    ,36.0,0.8686666666666663,0.751351201883266,0.366,0.47100000000000003,0.5155000000000001,0.7412499999999999,2.6839999999999997
1996,April    ,56.0,0.5669285714285716,0.2512244094352774,0.004,0.46299999999999997,0.499,0.6225,1.202
1996,August   ,29.0,0.4187931034482758,0.13629520988080687,0.004,0.385,0.43799999999999994,0.45799999999999996,0.606
1997,April    ,56.0,0.7174285714285712,0.30927427410532643,0.005,0.512,0.6415,0.9255,1.301
1997,August   ,22.0,0.4985,0.2560564948823376,0.009000000000000001,0.3645,0.411,0.5885,1.056
1998,April    ,29.0,0.7104827586206898,0.34885318449883085,0.004,0.57,0.643,1.0590000000000002,1.258
1998,August   ,27.0,0.2644444444444445,0.09048303425051288,0.01,0.2,0.26,0.295,0.42
1999,August   ,27.0,0.195111111111111,0.06435783577499345,0.0002,0.1561,0.22,0.2437,0.2552
1999,March    ,28.0,0.8339285714285715,0.6950690841535334,0.02,0.46,0.575,0.94,2.45
2000,April    ,27.0,0.8645925925925925,0.5045156290374163,0.36,0.402,0.9,1.4714999999999998,1.5519999999999998
2000,August   ,26.0,0.6499999999999999,0.36070952302372056,0.389,0.48775,0.5265,0.5589999999999999,1.476
2001,April    ,34.0,0.8019334705882352,0.40847003030542056,0.00044800000000000005,0.529823,0.951044,1.116151,1.508559
2001,August   ,28.0,0.21595782142857142,0.1846770174935156,0.001433,0.10114500000000001,0.15152100000000002,0.21027925000000003,0.652278
2002,April    ,57.0,0.8690115263157895,0.4819018324369344,0.002734,0.47821400000000003,0.827003,0.994762,1.8526900000000002
2002,August   ,27.0,0.2440793703703704,0.038312948942931864,0.20161700000000002,0.2158075,0.218394,0.28797649999999997,0.306293
2003,April    ,58.0,1.1530401551724132,1.129379951704063,0.003452,0.427523,0.6396525,1.7067782499999997,4.208119
2003,August   ,26.0,0.3931194615384616,0.17011895429098564,0.20214100000000002,0.22800625000000002,0.42189,0.5356337499999999,0.66301
2004,April    ,29.0,1.0080765689655171,0.697853190379312,0.0008119999999999999,0.587755,0.747925,1.417299,2.2965575
2004,August   ,28.0,0.41342835714285714,0.16695509916279982,0.006629,0.320746,0.375679,0.42521575,0.723271
2005,April    ,32.0,0.48412959374999986,0.15839448387508778,0.000147,0.38750000000000007,0.454,0.52875,0.745
2005,August   ,29.0,0.12673706896551729,0.08495804415034645,0.002078,0.05,0.132,0.158,0.27399999999999997
2006,April    ,28.0,0.8692142857142856,0.2916210576584641,0.473,0.61075,0.9385,0.96125,1.369
2006,August   ,27.0,0.24140740740740738,0.055781344592600174,0.172,0.187,0.21,0.2955,0.324
2007,April    ,28.0,0.5010227285714285,0.12994938013625223,0.0006364,0.4935,0.522,0.55125,0.6609999999999999
2007,August   ,28.0,0.09912414285714287,0.06863339746244602,0.002875,0.0385,0.0885,0.17625000000000002,0.19899999999999998
2008,April    ,28.0,0.754095714285714,0.35107926117245497,0.00268,0.549,0.7035,0.84825,1.544
2008,August   ,26.0,0.24380769230769236,0.05676831456421389,0.201,0.20825000000000002,0.213,0.2835,0.361
2009,April    ,26.0,0.9378076923076925,0.30902841542237103,0.642,0.662,0.9435,1.097,1.6269999999999998
2009,August   ,28.0,0.11322192857142854,0.076220062181539,0.005214,0.043000000000000003,0.0945,0.159,0.252
2010,April    ,27.0,0.5758888888888888,0.17319560603178696,0.39899999999999997,0.451,0.47700000000000004,0.6875,0.909
2010,August   ,26.0,0.13938461538461538,0.0762905377740002,0.036000000000000004,0.09725,0.11649999999999999,0.2325,0.251
2011,April    ,26.0,0.8770769230769232,0.339677485044496,0.455,0.5670000000000001,0.853,1.0667499999999999,1.483
2011,August   ,27.0,0.18777248148148148,0.08661791580595177,0.003857,0.11449999999999999,0.16899999999999998,0.27949999999999997,0.287
2012,April    ,26.0,0.7661153846153848,0.5185085786694819,0.35,0.402,0.5175000000000001,0.8420000000000001,1.765
2012,August   ,27.0,0.05448751851851851,0.07508694997819854,0.002936,0.0083155,0.01,0.109,0.214
2013,April    ,26.0,1.0717307692307692,0.6523244933431402,0.46399999999999997,0.49875,0.78,1.8482500000000002,1.975
2013,August   ,25.0,0.3055599999999999,0.15944358458924168,0.025,0.192,0.314,0.361,0.547
2014,April    ,27.0,0.4324418444444446,0.0981535778986934,0.0009298,0.4065,0.43,0.496,0.525
2014,August   ,26.0,0.18300000000000002,0.027113096466468013,0.155,0.16025,0.16749999999999998,0.20375,0.235
2015,April    ,27.0,0.36780185185185194,0.09441485020242546,0.00165,0.33399999999999996,0.348,0.427,0.51
2015,August   ,27.0,0.30514814814814817,0.13714414194385288,0.012,0.24,0.24600000000000002,0.4435,0.623
2016,April    ,26.0,0.5203846153846154,0.06862249014606038,0.433,0.45475,0.5115000000000001,0.55125,0.638
2016,August   ,25.0,0.12480867999999999,0.07946115088662299,0.009217,0.039,0.135,0.193,0.249
2017,April    ,27.0,0.7744753703703703,0.34601421079344613,0.001835,0.506,0.674,1.017,1.391
