YEAR,MONTH,count,mean,std,min,25%,50%,75%,max
2008,August   ,26.0,23.565384615384612,2.076139168301067,18.8,24.3,24.4,24.8,25.1
2009,April    ,26.0,5.742307692307692,0.45181684512472686,5.1,5.4,5.9,6.0,6.6
2009,August   ,26.0,24.884615384615383,0.7550853237574191,23.2,24.650000000000002,25.05,25.374999999999996,25.8
2010,April    ,34.0,8.576470588235294,2.0905355009965545,6.5,7.1,8.0,8.7,15.6
2010,August   ,34.0,25.944117647058828,0.7007317285785769,25.2,25.6,25.7,26.0,28.6
2011,April    ,23.0,5.121739130434783,0.36798779838854134,4.6,4.9,4.9,5.5,5.6
2011,August   ,19.0,26.263157894736846,1.1096598709693732,21.8,26.25,26.5,26.8,26.8
2012,April    ,20.0,9.265,0.600241179597177,8.2,8.8,9.350000000000001,9.7,10.3
2012,August   ,20.0,25.729999999999997,0.1341640786499869,25.5,25.7,25.7,25.9,25.9
2013,April    ,25.0,2.888000000000001,0.43139309220245997,2.3,2.4,2.8,3.2,3.6
2013,August   ,19.0,22.721052631578942,0.42108187032982963,21.9,22.6,22.9,22.9,23.5
2014,April    ,21.0,7.742857142857143,0.9500375932411458,6.2,6.8,8.0,8.3,9.5
2014,August   ,18.0,22.87777777777778,0.23900665891672532,22.6,22.7,22.85,23.1,23.2
2015,April    ,19.0,7.036842105263156,0.7818855601939241,5.6,6.6,7.2,7.5,8.5
2015,August   ,12.0,23.75,0.4542726454054179,23.0,23.275000000000002,23.9,24.025,24.3
2016,April    ,21.0,5.966666666666666,0.4187282332651256,5.3,5.5,6.1,6.3,6.4
2016,August   ,20.0,26.575000000000006,0.42904422542253257,25.7,26.2,26.6,26.9,27.4
