YEAR,MONTH,count,mean,std,min,25%,50%,75%,max
1983,April    ,81.0,12.846913580246916,6.146911550115088,3.0,10.0,11.5,13.1,34.5
1983,August   ,144.0,11.711805555555557,6.480929490962085,3.3,7.5,9.5,13.5,43.0
1983,May      ,40.0,19.73,17.166771719867754,3.0,12.0,13.0,20.25,77.0
1983,October  ,81.0,20.739506172839505,12.313475129023743,3.8,11.4,19.8,24.2,70.0
1984,April    ,77.0,15.635064935064934,5.893523792528233,9.5,12.0,13.5,16.5,36.0
1984,August   ,147.0,10.706122448979592,4.555851641206545,4.5,7.0,9.7,12.95,25.9
1984,December ,88.0,18.987500000000008,6.089746658754869,9.3,13.599999999999998,19.25,22.799999999999997,39.0
1984,February ,16.0,15.9125,9.896253499852019,3.0,11.0,14.0,18.0,44.0
1984,May      ,39.0,26.246153846153845,23.508294685670837,13.0,14.9,16.5,20.4,125.0
1985,April    ,141.0,14.479432624113478,4.196231604164051,9.8,11.9,12.9,15.7,31.9
1985,August   ,217.0,14.12396313364055,22.330948814629373,2.1,6.4,8.3,13.5,255.2
1985,February ,18.0,9.81111111111111,2.323255547689337,3.6,8.875,10.399999999999999,11.499999999999998,12.8
1985,January  ,17.0,25.04705882352941,11.880557523063617,9.8,17.6,21.0,33.1,45.2
1985,November ,115.0,21.01217391304348,7.822831495121693,9.4,15.9,20.0,24.5,44.2
1986,April    ,136.0,12.922794117647053,5.396953419212578,6.9,9.9,11.7,13.325000000000001,37.1
1986,August   ,208.0,10.730769230769228,5.271783918714685,3.7,7.8,8.75,11.249999999999998,32.0
1987,April    ,232.0,14.38017241379309,7.867311073036858,7.6,9.5,11.4,16.025,55.8
1987,August   ,130.0,8.42,6.829568635861123,2.1,4.7250000000000005,6.1,7.9,34.3
1987,July     ,67.0,8.267164179104478,4.806699493216874,3.5,5.15,6.6,9.45,25.9
1988,April    ,139.0,9.897122302158271,4.65907160071467,6.1,7.6,8.2,9.9,36.3
1988,August   ,209.0,10.170334928229666,8.106406558465343,3.3,5.6,7.2,10.4,47.7
1989,August   ,211.0,10.115165876777246,7.262405304421342,0.7,6.0,7.2,11.350000000000001,40.5
1990,April    ,134.0,8.742537313432836,4.063969259875594,5.0,6.4,7.4,9.6,34.4
1990,August   ,207.0,11.499033816425126,8.747826306081707,3.5,5.95,8.2,14.1,49.2
1991,April    ,136.0,16.154411764705884,9.703782138916985,5.4,9.875,11.649999999999999,22.6,48.1
1991,August   ,210.0,7.421428571428572,4.040757408884786,2.3,5.025,6.1,7.875000000000001,22.9
1992,April    ,136.0,11.10882352941176,3.3006277873837395,5.0,9.975,10.95,12.125,23.2
1993,April    ,136.0,15.797794117647058,19.583498219303074,4.4,9.075,10.7,13.400000000000002,115.4
1996,April    ,208.0,15.427187499999999,9.298607213687026,0.16699999999999998,10.067499999999999,12.114999999999998,18.644750000000002,48.413000000000004
1996,August   ,137.0,7.501613138686132,3.2451460658872895,0.579,5.67,6.6339999999999995,8.92,18.154
1997,April    ,203.0,20.56597536945812,13.739728619914416,0.086,11.977,15.731,24.698999999999998,75.033
1997,August   ,121.0,7.377528925619835,5.293882899275321,0.009000000000000001,4.336,5.901,7.904,27.008000000000003
1998,April    ,104.0,13.611076923076922,8.135770244405478,0.5870000000000001,9.093,10.399000000000001,17.30725,38.717
1998,August   ,132.0,6.351515151515151,3.0920850656480634,0.7,4.3,5.4,7.3999999999999995,15.3
1999,August   ,145.0,8.459840689655168,5.811592548692087,0.0924,4.4908,6.647,9.7694,28.7707
1999,March    ,102.0,17.344117647058827,18.366001594257785,0.3,11.5,12.95,17.325,96.2
2000,April    ,103.0,9.682932038834947,7.552250614119824,0.045,5.7535,7.102,11.116499999999998,35.145
2000,August   ,133.0,8.495278195488726,5.3513168392878026,3.016,5.43,6.221,9.718,29.105
2001,April    ,108.0,14.652083898148142,12.945511325510822,0.058642999999999994,7.283541250000001,10.0947435,14.748513500000001,60.6268075
2001,August   ,141.0,7.123504673758863,3.658513743656497,0.401287,4.311985,6.207084,9.038184,18.186024
2002,April    ,200.0,18.668217955000003,8.63882460865103,0.080065,13.262393,16.9642735,20.26136625,52.199787
2002,August   ,122.0,13.146444143442624,21.028597732335925,2.011082,4.916259500000001,5.962842,9.297348999999999,106.967628
2003,April    ,204.0,26.979619490196075,31.179631294951584,0.082722,9.80506025,18.225182500000003,28.705806000000003,169.835205
2003,August   ,119.0,8.10781462184874,4.320846139010293,0.170013,5.7664025,6.869756,9.096485999999999,22.879009
2004,April    ,96.0,12.063537239583338,5.1512091797240345,0.115168,9.507095999999999,11.1248075,13.150298,25.005989000000003
2004,August   ,106.0,9.158406952830186,8.082754860106109,0.315425,4.3436615000000005,5.96756,10.140733,39.753704
2005,April    ,137.0,13.804671532846713,8.547672116111574,0.08,8.27,10.46,17.62,45.76
2005,August   ,111.0,8.44481081081081,5.9878719554438655,0.09,4.353,6.0329999999999995,11.5975,25.418000000000003
2006,April    ,105.0,23.5717238095238,28.90046723961704,0.109,9.737,11.981,17.03,132.471
2006,August   ,117.0,8.224487179487179,4.246552438632821,0.079,5.86,6.9079999999999995,10.207,22.555999999999997
2007,April    ,107.0,21.661317757009346,17.03633111002868,0.023,14.0995,17.73,22.7855,101.21600000000001
2007,August   ,114.0,8.14659649122807,4.495284126233046,0.107,4.8555,7.4755,11.373999999999999,22.061
2008,April    ,107.0,18.483897196261676,22.07710288320791,0.20600000000000002,8.9235,11.511,17.1575,99.117
2008,August   ,117.0,9.104487179487176,7.887921578017552,0.031,5.664,7.615,9.057,43.86600000000001
2009,April    ,108.0,30.959333333333355,50.32486335111513,0.285,9.185500000000001,10.7415,17.224999999999998,229.1755
2009,August   ,115.0,8.908495652173912,5.566401209723614,0.284,5.2225,8.256,11.133499999999998,34.135999999999996
2010,April    ,106.0,13.273518867924533,5.765985141501976,0.42100000000000004,10.58875,12.404,14.45525,36.936
2010,August   ,120.0,10.738099999999996,7.215297859409546,0.032,5.321249999999999,9.893,12.489,37.384
2011,April    ,101.0,18.395425742574265,20.366996559309637,0.5770000000000001,7.058,11.970999999999998,21.256,105.906
2011,August   ,113.0,9.81359292035398,9.259679606881239,3.138,4.936,6.0729999999999995,9.045,36.891999999999996
2012,April    ,102.0,11.599137254901963,10.93867578917021,0.315,6.798500000000001,9.388,11.62475,57.461000000000006
2012,August   ,103.0,16.008087378640774,13.810401580896318,0.888,6.0635,10.637,20.7135,48.581
2013,April    ,101.0,22.205752475247518,22.672524743577167,0.603,12.378,17.035,19.803,119.07700000000001
2013,August   ,106.0,10.124735849056602,7.5269151150127485,0.057999999999999996,6.639249999999999,7.773499999999999,9.72025,48.773
2014,April    ,102.0,12.463235294117649,12.923961693114022,0.22,7.5605,8.704,10.248249999999999,73.998
2014,August   ,111.0,10.993027027027027,9.581270226530947,0.066,5.4955,7.236000000000001,12.3945,41.73
2015,April    ,101.0,11.129198019801978,7.906623921775718,0.8340000000000001,6.686,8.443,10.38,34.41
2015,August   ,115.0,10.289799999999998,7.6559749951469795,0.281,6.548500000000001,8.734,11.05,51.088
2016,April    ,100.0,17.703880000000005,12.658284090936997,0.31,11.434,14.860999999999999,18.62675,78.921
2016,August   ,105.0,9.791847619047617,6.974121553148845,0.262,5.631,8.2,11.152000000000001,42.398999999999994
2017,April    ,97.0,21.74769587628866,21.241792339625544,0.11599999999999999,9.11,13.562999999999999,22.715,93.5025
