YEAR,MONTH,count,mean,std,min,25%,50%,75%,max
1983,April    ,82.0,0.26109756097560977,0.1429754886837184,0.13,0.15,0.235,0.25,0.66
1983,August   ,145.0,0.20675862068965534,0.08797002929202563,0.08,0.12,0.2,0.28,0.38
1983,May      ,38.0,0.2650000000000001,0.14143568875660079,0.1,0.14,0.235,0.32,0.67
1983,October  ,81.0,0.1676543209876542,0.058293902016812005,0.08,0.12,0.17,0.2,0.3
1984,April    ,77.0,0.29093506493506494,0.27460897260144174,0.10400000000000001,0.135,0.21,0.22899999999999998,1.3019999999999998
1984,August   ,148.0,0.28832432432432437,0.1233375003644025,0.10099999999999999,0.19775,0.2865,0.338,0.622
1984,December ,88.0,0.23520454545454542,0.06968123794559115,0.14800000000000002,0.20600000000000002,0.2225,0.22899999999999998,0.47
1984,February ,16.0,0.294375,0.16435606671695047,0.18,0.195,0.21,0.32499999999999996,0.68
1984,May      ,39.0,0.3113589743589743,0.35037126828697823,0.08800000000000001,0.1295,0.196,0.236,1.6
1985,April    ,141.0,0.32546453900709227,0.20637919542668184,0.142,0.2067,0.243,0.301,1.117
1985,August   ,217.0,0.2159829493087558,0.08300885012255453,0.005,0.16899999999999998,0.20600000000000002,0.257,0.4645
1985,February ,18.0,0.3222222222222223,0.108743386847231,0.21100000000000002,0.26,0.276,0.37124999999999997,0.551
1985,January  ,17.0,0.3362941176470588,0.13556122450109134,0.20800000000000002,0.239,0.257,0.473,0.5429999999999999
1985,November ,115.0,0.18718782608695653,0.10578757940211585,0.08,0.129,0.14800000000000002,0.21,0.596
1986,April    ,139.0,0.3654712230215827,0.18315447398247672,0.1277,0.1865,0.3132,0.557,0.885
1986,August   ,207.0,0.257387922705314,0.06263283979208654,0.139,0.215,0.259,0.312,0.384
1987,April    ,232.0,0.30687500000000023,0.15162609050010598,0.091,0.186375,0.251,0.43062500000000004,0.7175
1987,August   ,127.0,0.17170078740157482,0.0987169526748411,0.002,0.099,0.165,0.246,0.696
1987,July     ,74.0,0.17410810810810814,0.04819838216109598,0.08900000000000001,0.14350000000000002,0.175,0.20074999999999998,0.275
1988,April    ,137.0,0.24510948905109484,0.18803788255812418,0.087,0.114,0.171,0.368,0.96
1988,August   ,203.0,0.13804778325123165,0.10626385119971125,0.0017,0.05,0.10400000000000001,0.22999999999999998,0.722
1989,August   ,211.0,0.1617061611374407,0.08565483840865036,0.015,0.10250000000000001,0.14300000000000002,0.2145,0.848
1990,April    ,133.0,0.2978045112781954,0.28432203942133344,0.09,0.139,0.177,0.34600000000000003,1.42
1990,August   ,210.0,0.26129999999999987,0.21747183835722014,0.025,0.14800000000000002,0.2305,0.321,1.57
1991,April    ,136.0,0.38131617647058813,0.2835298325725278,0.09,0.21750000000000003,0.263,0.5802499999999999,1.4669999999999999
1991,August   ,210.0,0.21624285714285701,0.07128004660793409,0.09,0.157,0.206,0.267,0.461
1992,April    ,136.0,0.41529411764705904,0.3960927148786713,0.138,0.17875,0.2475,0.48950000000000005,1.942
1993,April    ,136.0,0.5131764705882355,0.45140110901507946,0.22899999999999998,0.33099999999999996,0.3815,0.49375,2.6839999999999997
1996,April    ,210.0,0.3477142857142859,0.20143004124864278,0.003,0.21325,0.303,0.44375,1.202
1996,August   ,137.0,0.2943430656934305,0.1060958527462039,0.004,0.233,0.287,0.341,0.606
1997,April    ,202.0,0.4549158415841584,0.24020295698391309,0.002,0.34299999999999997,0.38299999999999995,0.47775,1.301
1997,August   ,118.0,0.3643050847457629,0.1482364424826341,0.005,0.28125,0.3375,0.4195,1.056
1998,April    ,103.0,0.41928155339805845,0.2663383303713798,0.002,0.2635,0.354,0.39399999999999996,1.258
1998,August   ,132.0,0.26128787878787874,0.06247326515869208,0.01,0.2275,0.26,0.29,0.42
1999,August   ,144.0,0.20150416666666662,0.05523996459820724,0.0002,0.15975,0.21855000000000002,0.239325,0.2894
1999,March    ,104.0,0.4293269230769236,0.4359261192037388,0.02,0.27,0.31,0.33499999999999996,2.45
2000,April    ,99.0,0.3369999999999999,0.417864102506144,0.034,0.11,0.174,0.391,1.5519999999999998
2000,August   ,133.0,0.2375187969924812,0.26247832815312,0.032,0.10800000000000001,0.149,0.218,1.476
2001,April    ,109.0,0.3705374495412842,0.3748249412931046,0.00044800000000000005,0.127632,0.22038899999999997,0.498198,1.508559
2001,August   ,141.0,0.17283882269503545,0.08743363642788772,0.001433,0.139485,0.153104,0.181478,0.652278
2002,April    ,201.0,0.40148882587064644,0.3922603764577995,0.002734,0.184894,0.259314,0.420306,1.8526900000000002
2002,August   ,122.0,0.22614794262295088,0.05823272595659183,0.105995,0.19402724999999998,0.21751900000000002,0.27035425,0.361964
2003,April    ,208.0,0.4733592115384616,0.7316668864191549,0.003452,0.16975475,0.2465035,0.42565800000000004,4.208119
2003,August   ,119.0,0.24354721008403352,0.12473839608786919,0.000181,0.17120950000000001,0.221748,0.25686699999999996,0.66301
