Date,code,"Chloride, mg/L"
2016-01-30,0,69.3
2016-01-31,0,71.3
2016-02-01,0,65.66666666666666
2016-02-02,0,60.8
2016-02-03,0,52.25
2016-02-04,0,41.166666666666664
2016-02-05,0,40.45
2016-02-06,0,45.5
2016-02-07,0,49.3
2016-02-08,0,51.53333333333333
2016-02-09,0,54.7
2016-02-10,0,55.5
2016-02-11,0,59.9
2016-02-12,0,68.6
2016-02-13,0,70.7
2016-02-14,0,75.6
2016-02-15,0,80.10000000000001
2016-02-16,0,77.3
2016-02-17,0,81.0
2016-02-18,0,78.6
2016-02-19,0,79.7
2016-02-20,0,73.0
2016-02-21,0,75.1
2016-02-22,0,76.63333333333334
2016-02-23,0,80.2
2016-02-24,0,123.9
2016-02-25,0,43.3
2016-02-26,0,41.6
2016-02-27,0,50.9
2016-02-28,0,51.1
2016-02-29,0,48.56666666666666
2016-03-01,0,49.6
2016-03-02,0,49.25
2016-03-03,0,51.2
2016-03-04,0,53.3
2016-03-05,0,57.1
2016-03-06,0,61.1
2016-03-07,0,56.93333333333334
2016-03-08,0,48.1
2016-03-09,0,48.9
2016-03-10,0,45.75
2016-03-11,0,36.699999999999996
2016-03-12,0,31.46666666666667
2016-03-13,0,38.25
2016-03-14,0,31.375
2016-03-15,0,27.900000000000002
2016-03-16,0,24.5
2016-03-17,0,33.4
2016-03-18,0,41.6
2016-03-19,0,45.9
2016-03-20,0,49.4
2016-03-21,0,52.5
2016-03-22,0,54.9
2016-03-23,0,58.0
2016-03-24,0,43.099999999999994
2016-03-25,0,30.73333333333333
2016-03-26,0,31.099999999999998
2016-03-27,0,36.6
2016-03-28,0,20.25
2016-03-29,0,25.866666666666664
2016-03-30,0,27.8
2016-03-31,0,30.85
2016-04-01,0,27.133333333333336
2016-04-02,0,27.6
2016-04-03,0,35.1
2016-04-04,0,39.06666666666667
2016-04-05,0,44.8
2016-04-06,0,48.6
2016-04-07,0,32.300000000000004
2016-04-08,0,19.333333333333332
2016-04-09,0,26.400000000000002
2016-04-10,0,29.7
2016-04-11,0,28.46666666666667
2016-04-12,0,28.450000000000003
2016-04-13,0,34.5
2016-04-16,0,43.0
2016-04-17,0,43.7
2016-04-18,0,43.9
2016-04-19,0,47.8
2016-04-20,0,48.3
2016-04-21,0,54.2
2016-04-22,0,52.9
2016-04-23,0,56.1
2016-04-24,0,61.0
2016-04-25,0,60.93333333333334
2016-04-26,0,53.7
2016-04-27,0,39.5
2016-04-28,0,43.0
2016-04-29,0,55.8
2016-04-30,0,55.7
2016-05-01,0,34.699999999999996
2016-05-02,0,19.05
2016-05-03,0,12.6
2016-05-04,0,18.099999999999998
2016-05-05,0,24.75
2016-05-06,0,30.3
2016-05-07,0,32.3
2016-05-08,0,33.8
2016-05-09,0,37.1
2016-05-10,0,42.2
2016-05-11,0,41.6
2016-05-12,0,26.55
2016-05-13,0,25.26666666666667
2016-05-14,0,27.7
2016-05-15,0,36.1
2016-05-16,0,38.50000000000001
2016-05-17,0,42.4
2016-05-18,0,43.4
2016-05-19,0,49.1
2016-05-20,0,49.9
2016-05-21,0,51.8
2016-05-22,0,53.6
2016-05-23,0,55.06666666666666
2016-05-24,0,54.1
2016-05-25,0,54.4
2016-05-26,0,55.3
2016-05-27,0,57.4
2016-05-28,0,57.4
2016-05-29,0,61.9
2016-05-30,0,63.93333333333334
2016-05-31,0,65.7
2016-06-01,0,63.3
2016-06-02,0,65.6
2016-06-03,0,64.8
2016-06-04,0,66.0
2016-06-05,0,71.9
2016-06-06,0,70.83333333333333
2016-06-07,0,41.7
2016-06-08,0,49.7
2016-06-09,0,54.2
2016-06-10,0,58.8
2016-06-11,0,60.7
2016-06-12,0,65.9
2016-06-13,0,73.33333333333333
2016-06-14,0,82.4
2016-06-15,0,83.9
2016-06-16,0,86.5
2016-06-17,0,82.8
2016-06-18,0,77.0
2016-06-19,0,74.7
2016-06-20,0,76.3
2016-06-21,0,79.9
2016-06-22,0,90.6
2016-06-23,0,83.7
2016-06-24,0,30.5
2016-06-25,0,31.1
2016-06-26,0,34.2
2016-06-27,0,36.3
2016-06-28,0,39.4
2016-06-29,0,49.2
2016-06-30,0,54.3
2016-07-01,0,61.7
2016-07-02,0,66.6
2016-07-03,0,71.2
2016-07-04,0,76.19999999999999
2016-07-08,0,144.3
2016-07-09,0,128.7
2016-07-10,0,149.8
2016-07-11,0,127.03333333333335
2016-07-12,0,125.1
2016-07-13,0,116.7
2016-07-14,0,97.3
2016-07-15,0,93.9
2016-07-16,0,85.1
2016-07-17,0,98.6
2016-07-18,0,113.53333333333335
2016-07-19,0,138.1
2016-07-20,0,128.7
2016-07-21,0,131.4
2016-07-22,0,143.3
2016-07-23,0,129.4
2016-07-24,0,143.4
2016-07-25,0,137.7
2016-07-26,0,155.8
2016-07-27,0,157.4
2016-07-28,0,162.0
2016-07-29,0,156.6
2016-07-30,0,134.2
2016-07-31,0,124.4
2016-08-01,0,115.10000000000001
2016-08-02,0,114.9
2016-08-03,0,123.6
2016-08-04,0,120.9
2016-08-05,0,134.0
2016-08-06,0,166.1
2016-08-07,0,213.1
2016-08-08,0,243.20000000000002
2016-08-09,0,189.7
2016-08-10,0,175.6
2016-08-11,0,107.7
2016-08-12,0,150.5
2016-08-13,0,90.4
2016-08-14,0,165.6
2016-08-15,0,169.96666666666667
2016-08-16,0,102.0
2016-08-17,0,112.7
2016-08-18,0,113.8
2016-08-19,0,127.0
2016-08-20,0,126.9
2016-08-21,0,112.9
2016-08-22,0,115.83333333333333
2016-08-23,0,146.6
2016-08-24,0,122.7
2016-08-25,0,111.1
2016-08-26,0,117.0
2016-08-27,0,122.2
2016-08-28,0,117.2
2016-08-29,0,91.8
2016-08-30,0,89.0
2016-08-31,0,107.6
2016-09-01,0,131.2
2016-09-02,0,121.3
2016-09-03,0,113.4
2016-09-04,0,116.5
2016-09-05,0,127.85
2016-09-06,0,144.4
2016-09-07,0,152.3
2016-09-08,0,156.7
2016-09-09,0,158.6
2016-09-10,0,139.1
2016-09-11,0,171.2
2016-09-12,0,147.36666666666667
2016-09-13,0,135.8
2016-09-14,0,113.7
2016-09-15,0,114.9
2016-09-16,0,118.1
2016-09-17,0,83.9
2016-09-18,0,108.4
2016-09-19,0,70.89999999999999
2016-09-21,0,95.5
2016-09-22,0,88.7
2016-09-23,0,84.4
2016-09-24,0,83.7
2016-09-25,0,89.0
2016-09-26,0,96.2
2016-09-27,0,103.3
2016-09-28,0,106.5
2016-09-29,0,114.3
2016-09-30,0,135.7
2016-10-01,0,101.3
2016-10-02,0,92.2
2016-10-03,0,101.45
2016-10-04,0,103.7
2016-10-05,0,114.7
2016-10-06,0,113.1
2016-10-07,0,114.2
2016-10-08,0,112.4
2016-10-09,0,114.0
2016-10-10,0,124.39999999999999
2016-10-11,0,129.8
2016-10-12,0,131.6
2016-10-13,0,140.0
2016-10-14,0,144.4
2016-10-15,0,148.3
2016-10-16,0,147.3
2016-10-17,0,143.6
2016-10-18,0,145.4
2016-10-19,0,135.1
2016-10-20,0,128.2
2016-10-21,0,117.8
2016-10-22,0,131.3
2016-10-23,0,109.1
2016-10-24,0,117.06666666666666
2016-10-25,0,147.4
2016-10-26,0,116.1
2016-10-27,0,96.6
2016-10-28,0,84.5
2016-10-29,0,144.9
2016-10-30,0,111.6
2016-10-31,0,106.96666666666668
2016-11-01,0,99.1
2016-11-02,0,101.7
2016-11-03,0,100.4
2016-11-04,0,111.6
2016-11-05,0,111.3
2016-11-06,0,129.2
2016-11-07,0,130.29999999999998
2016-11-08,0,112.3
2016-11-09,0,111.3
2016-11-10,0,123.4
2016-11-14,0,128.6
2016-11-15,0,131.0
2016-11-16,0,133.3
2016-11-17,0,140.1
2016-11-18,0,141.6
2016-11-19,0,142.8
2016-11-20,0,137.9
2016-11-21,0,136.2
2016-11-22,0,138.8
2016-11-23,0,138.2
2016-11-24,0,136.8
2016-11-25,0,139.6
2016-11-26,0,144.3
2016-11-27,0,145.2
2016-11-28,0,138.55
2016-11-29,0,125.8
2016-11-30,0,120.7
2016-12-01,0,125.4
2016-12-02,0,127.8
2016-12-03,0,123.8
2016-12-04,0,129.4
2016-12-05,0,121.76666666666667
2016-12-06,0,110.5
2016-12-07,0,99.3
2016-12-08,0,105.8
2016-12-09,0,111.1
2016-12-10,0,105.1
2016-12-11,0,114.6
2016-12-12,0,149.9333333333333
2016-12-13,0,125.0
2016-12-14,0,129.4
2016-12-15,0,133.8
2016-12-16,0,179.6
2016-12-17,0,237.9
2016-12-18,0,250.5
2016-12-19,0,296.6666666666667
2016-12-20,0,303.1
2016-12-21,0,279.0
2016-12-22,0,262.5
2016-12-23,0,306.8
2016-12-24,0,322.6
2016-12-25,0,272.9
2016-12-26,0,108.7
2016-12-27,0,179.3
2016-12-28,0,166.1
2016-12-29,0,122.4
2016-12-30,0,98.2
2016-12-31,0,114.3
2017-01-01,0,105.2
2017-01-02,0,107.8
2017-01-03,0,64.3
2017-01-04,0,53.4
2017-01-05,0,54.6
2017-01-06,0,48.5
2017-01-07,0,56.6
2017-01-08,0,69.4
2017-01-09,0,75.8
2017-01-10,0,118.3
2017-01-11,0,88.3
2017-01-12,0,95.3
2017-01-13,0,38.36666666666667
2017-01-14,0,32.699999999999996
2017-01-15,0,39.3
2017-01-16,0,47.666666666666664
2017-01-17,0,37.15
2017-01-18,0,33.3
2017-01-19,0,34.5
2017-01-20,0,35.4
2017-01-21,0,27.96666666666667
2017-01-22,0,29.1
2017-01-23,0,36.525
2017-01-24,0,39.56666666666667
2017-01-25,0,37.5
2017-01-26,0,39.5
2017-01-27,0,45.2
2017-01-28,0,49.1
2017-01-29,0,55.0
2017-01-30,0,59.666666666666664
2017-01-31,0,71.6
2017-02-01,0,68.4
2017-02-02,0,71.9
2017-02-03,0,80.0
2017-02-04,0,88.6
2017-02-05,0,84.4
2017-02-06,0,83.73333333333333
2017-02-07,0,64.2
2017-02-08,0,42.5
2017-02-09,0,32.36666666666667
2017-02-10,0,41.6
2017-02-11,0,50.4
2017-02-12,0,53.2
2017-02-13,0,52.75
2017-02-14,0,51.7
2017-02-15,0,50.3
2017-02-16,0,55.5
2017-02-17,0,60.4
2017-02-18,0,63.3
2017-02-19,0,66.1
2017-02-20,0,67.19999999999999
2017-02-27,0,68.0
2017-02-28,0,69.9
2017-03-01,0,63.0
2017-03-02,0,65.5
2017-03-03,0,65.9
2017-03-04,0,62.0
2017-03-05,0,61.0
2017-03-06,0,62.833333333333336
2017-03-07,0,66.7
2017-03-08,0,66.4
2017-03-09,0,69.9
2017-03-10,0,73.3
2017-03-11,0,71.9
2017-03-12,0,73.5
2017-03-13,0,76.83333333333333
2017-03-14,0,100.7
2017-03-15,0,85.6
2017-03-16,0,93.6
2017-03-17,0,104.5
2017-03-18,0,148.9
2017-03-19,0,100.2
2017-03-20,0,137.33333333333334
2017-03-21,0,106.3
2017-03-22,0,86.6
2017-03-23,0,85.4
2017-03-24,0,84.4
2017-03-26,0,87.8
2017-03-27,0,77.63333333333334
2017-03-28,0,79.6
2017-03-29,0,87.1
2017-03-30,0,85.4
2017-03-31,0,53.95
2017-04-01,0,37.53333333333333
2017-04-02,0,40.8
2017-04-03,0,45.46666666666667
2017-04-04,0,48.2
2017-04-05,0,55.9
2017-04-06,0,39.1
2017-04-07,0,24.100000000000005
2017-04-08,0,23.049999999999997
2017-04-09,0,32.0
2017-04-10,0,40.03333333333333
2017-04-11,0,43.2
2017-04-12,0,52.9
2017-04-13,0,51.4
2017-04-14,0,45.9
2017-04-15,0,53.7
2017-04-16,0,56.8
2017-04-17,0,58.76666666666667
2017-04-18,0,60.8
2017-04-19,0,62.1
2017-04-20,0,48.55
2017-04-21,0,44.300000000000004
2017-04-22,0,45.55
2017-04-23,0,42.0
2017-04-24,0,46.86666666666667
2017-04-25,0,51.0
2017-04-26,0,54.2
2017-04-27,0,56.2
2017-04-28,0,59.1
2017-04-29,0,60.9
2017-04-30,0,64.7
2017-05-01,0,57.1
2017-05-02,0,31.3
2017-05-03,0,29.3
2017-05-04,0,29.849999999999998
2017-05-05,0,16.333333333333332
2017-05-06,0,11.733333333333334
2017-05-07,0,12.25
2017-05-08,0,18.8
2017-05-09,0,27.0
2017-05-10,0,34.2
2017-05-11,0,39.0
2017-05-12,0,20.133333333333333
2017-05-13,0,24.65
2017-05-14,0,33.3
2017-05-15,0,36.93333333333333
2017-05-16,0,41.4
2017-05-17,0,45.4
2017-05-18,0,49.9
2017-05-19,0,51.7
2017-05-20,0,52.5
2017-05-21,0,51.2
2017-05-22,0,43.133333333333326
2017-05-23,0,38.2
2017-05-24,0,42.2
2017-05-25,0,44.0
2017-05-26,0,48.0
2017-05-27,0,52.8
2017-05-28,0,51.0
2017-05-29,0,35.625
2017-05-30,0,25.133333333333336
2017-05-31,0,27.3
2017-06-01,0,35.9
2017-06-02,0,40.3
2017-06-03,0,46.7
2017-06-04,0,50.5
2017-06-05,0,53.9
2017-06-06,0,54.7
2017-06-07,0,56.8
2017-06-08,0,61.1
2017-06-09,0,65.1
2017-06-10,0,71.5
2017-06-11,0,71.9
2017-06-12,0,75.39999999999999
2017-06-13,0,75.4
2017-06-14,0,57.75
2017-06-15,0,25.0
2017-06-16,0,16.5
2017-06-17,0,28.1
2017-06-18,0,33.1
2017-06-19,0,41.03333333333333
2017-06-20,0,36.1
2017-06-21,0,40.0
2017-06-22,0,45.6
2017-06-23,0,47.1
2017-06-24,0,39.2
2017-06-25,0,29.5
2017-06-26,0,33.833333333333336
2017-06-27,0,39.9
2017-06-28,0,44.4
2017-06-29,0,57.4
2017-06-30,0,61.1
2017-07-01,0,28.63333333333333
2017-07-02,0,14.233333333333334
2017-07-03,0,19.599999999999998
2017-07-04,0,28.8
2017-07-05,0,25.433333333333334
2017-07-06,0,27.7
2017-07-07,0,35.1
2017-07-08,0,29.799999999999997
2017-07-09,0,19.233333333333334
2017-07-10,0,20.933333333333334
2017-07-11,0,10.833333333333334
2017-07-12,0,10.75
2017-07-19,0,22.8
2017-07-20,0,30.1
2017-07-21,0,35.0
2017-07-22,0,41.5
2017-07-23,0,48.2
2017-07-24,0,43.599999999999994
2017-07-25,0,45.9
2017-07-26,0,46.0
2017-07-27,0,49.1
2017-07-28,0,57.5
2017-07-29,0,59.0
2017-07-30,0,58.5
2017-07-31,0,59.833333333333336
2017-08-01,0,64.8
2017-08-02,0,73.8
2017-08-03,0,74.6
2017-08-04,0,18.6
2017-08-05,0,35.9
2017-08-06,0,37.7
2017-08-07,0,49.29999999999999
2017-08-08,0,54.1
2017-08-09,0,67.1
2017-08-10,0,68.1
2017-08-11,0,63.0
2017-08-12,0,70.5
2017-08-13,0,76.4
2017-08-14,0,80.3
2017-08-15,0,84.2
2017-08-16,0,87.1
2017-08-17,0,88.0
2017-08-18,0,88.4
2017-08-19,0,89.0
2017-08-20,0,103.8
2017-08-21,0,122.05
2017-08-30,0,104.1
2017-08-31,0,141.9
2017-09-01,0,101.3
2017-09-02,0,101.9
2017-09-03,0,90.3
2017-09-04,0,91.15
2017-09-05,0,91.8
2017-09-06,0,107.7
2017-09-07,0,99.3
2017-09-09,0,105.30000000000001
2017-09-11,0,89.6
2017-09-12,0,84.0
2017-09-13,0,85.4
2017-09-14,0,105.8
2017-09-15,0,109.7
2017-09-16,0,113.3
2017-09-17,0,116.0
2017-09-18,0,120.59999999999998
2017-09-19,0,116.9
2017-09-20,0,112.6
2017-09-21,0,115.1
2017-09-22,0,99.6
2017-09-23,0,99.9
2017-09-24,0,94.9
2017-09-25,0,86.16666666666667
2017-09-26,0,80.9
2017-09-27,0,86.0
2017-09-28,0,91.4
2017-09-29,0,98.8
2017-09-30,0,113.0
2017-10-01,0,120.5
2017-10-02,0,129.33333333333334
2017-10-03,0,135.9
2017-10-04,0,139.8
2017-10-05,0,135.7
2017-10-09,0,132.05
2017-10-11,0,98.9
2017-10-12,0,95.9
2017-10-13,0,100.0
2017-10-14,0,91.6
2017-10-15,0,98.4
2017-10-16,0,97.06666666666666
2017-10-17,0,92.9
2017-10-18,0,93.9
2017-10-19,0,93.5
2017-10-20,0,95.7
2017-10-21,0,97.2
2017-10-22,0,100.4
2017-10-23,0,115.36666666666667
2017-10-24,0,108.8
2017-10-25,0,117.4
2017-10-26,0,121.8
2017-10-27,0,133.4
2017-10-28,0,122.5
2017-10-29,0,103.7
2017-10-30,0,114.76666666666665
2017-10-31,0,102.3
2017-11-01,0,91.5
2017-11-02,0,66.30000000000001
2017-11-03,0,57.65
2017-11-04,0,57.7
2017-11-05,0,40.45
2017-11-06,0,13.875000000000002
2017-11-07,0,16.366666666666667
2017-11-08,0,20.9
2017-11-09,0,28.3
2017-11-10,0,35.7
2017-11-11,0,40.2
2017-11-12,0,47.2
2017-11-13,0,49.46666666666667
2017-11-14,0,50.3
2017-11-15,0,48.3
2017-11-16,0,49.4
2017-11-17,0,50.8
2017-11-18,0,29.4
2017-11-19,0,11.200000000000001
2017-11-20,0,8.75
2017-11-21,0,12.833333333333334
2017-11-22,0,18.3
2017-11-23,0,22.75
2017-11-24,0,28.8
2017-11-25,0,32.9
2017-11-26,0,36.2
2017-11-27,0,40.0
2017-11-28,0,43.8
2017-11-29,0,44.9
2017-11-30,0,48.2
2017-12-01,0,52.9
2017-12-02,0,55.2
2017-12-03,0,52.0
2017-12-04,0,55.55
2017-12-05,0,55.6
2017-12-06,0,55.3
2017-12-07,0,57.8
2017-12-08,0,59.1
2017-12-12,0,75.7
2017-12-13,0,76.7
2017-12-14,0,79.4
2017-12-15,0,76.9
2017-12-16,0,82.4
2017-12-17,0,86.1
2017-12-18,0,94.83333333333333
2017-12-19,0,92.6
2017-12-20,0,88.7
2017-12-21,0,89.1
2017-12-22,0,89.9
2017-12-23,0,139.8
2017-12-24,0,99.3
2017-12-25,0,120.0
2017-12-26,0,104.5
2017-12-27,0,158.3
2017-12-28,0,167.0
2017-12-29,0,226.2
2017-12-30,0,227.9
2017-12-31,0,203.3
2018-01-01,0,177.2
2018-01-02,0,165.0
2018-01-03,0,149.6
2018-01-04,0,141.5
2018-01-05,0,141.5
2018-01-06,0,140.6
2018-01-07,0,140.4
2018-01-08,0,169.0
2018-01-09,0,148.9
2018-01-10,0,157.0
2018-01-11,0,95.4
2018-01-12,0,65.56666666666668
2018-01-13,0,51.699999999999996
2018-01-14,0,59.099999999999994
2018-01-15,0,68.2
2018-01-16,0,63.4
2018-01-17,0,75.8
2018-01-18,0,80.8
2018-01-19,0,81.7
2018-01-20,0,85.5
2018-01-21,0,86.3
2018-01-22,0,80.325
2018-01-23,0,52.36666666666667
2018-01-24,0,42.46666666666667
2018-01-25,0,49.45
2018-01-26,0,55.7
2018-01-27,0,57.4
2018-01-28,0,54.3
2018-01-29,0,58.43333333333334
2018-01-30,0,61.0
2018-01-31,0,65.7
2018-02-01,0,68.4
2018-02-02,0,70.6
2018-02-03,0,74.3
2018-02-04,0,133.8
2018-02-05,0,83.10000000000001
2018-02-06,0,90.4
2018-02-07,0,103.1
2018-02-08,0,103.5
2018-02-09,0,125.4
2018-02-10,0,129.9
2018-02-11,0,164.1
2018-02-12,0,133.13333333333333
2018-02-13,0,146.6
2018-02-14,0,162.7
2018-02-15,0,110.9
2018-02-16,0,62.13333333333333
2018-02-17,0,41.26666666666667
2018-02-18,0,47.5
2018-02-19,0,59.199999999999996
2018-02-20,0,27.933333333333334
2018-02-21,0,26.5
2018-02-22,0,27.049999999999997
2018-02-23,0,30.2
2018-02-24,0,39.5
2018-02-25,0,28.25
2018-02-26,0,23.5
2018-02-27,0,36.1
2018-02-28,0,47.2
2018-03-01,0,40.7
2018-03-02,0,20.233333333333334
2018-03-03,0,21.73333333333333
2018-03-04,0,25.85
2018-03-05,0,35.4
2018-03-06,0,43.1
2018-03-07,0,46.9
2018-03-08,0,51.0
2018-03-09,0,54.0
2018-03-10,0,54.5
2018-03-11,0,57.4
2018-03-12,0,59.63333333333333
2018-03-13,0,61.6
2018-03-14,0,60.3
2018-03-15,0,64.2
2018-03-16,0,61.6
2018-03-17,0,63.3
2018-03-18,0,63.6
2018-03-19,0,63.70000000000001
2018-03-20,0,65.6
2018-03-21,0,66.8
2018-03-22,0,64.0
2018-03-23,0,70.7
2018-03-24,0,71.8
2018-03-25,0,73.1
2018-03-26,0,73.39999999999999
2018-03-27,0,76.7
2018-03-28,0,72.8
2018-03-29,0,65.05000000000001
2018-03-30,0,36.55
2018-03-31,0,22.1
2018-04-01,0,26.65
2018-04-02,0,36.4
2018-04-03,0,43.7
2018-04-04,0,33.699999999999996
2018-04-05,0,26.433333333333337
2018-04-06,0,32.85
2018-04-07,0,41.1
2018-04-08,0,43.6
2018-04-09,0,46.666666666666664
2018-04-10,0,51.3
2018-04-11,0,53.1
2018-04-12,0,54.7
2018-04-13,0,56.6
2018-04-14,0,58.3
2018-04-15,0,30.1
2018-04-16,0,15.8
2018-04-17,0,18.1
2018-04-18,0,29.1
2018-04-19,0,35.9
2018-04-20,0,41.8
2018-04-21,0,44.9
2018-04-22,0,45.0
2018-04-23,0,47.93333333333333
2018-04-24,0,51.0
2018-04-25,0,53.6
2018-04-26,0,54.1
2018-04-27,0,56.5
2018-04-28,0,60.4
2018-04-29,0,63.4
2018-04-30,0,64.5
2018-05-01,0,68.4
2018-05-02,0,65.6
2018-05-03,0,35.36666666666667
2018-05-04,0,30.75
2018-05-05,0,38.0
2018-05-06,0,42.6
2018-05-07,0,48.46666666666667
2018-05-08,0,53.6
2018-05-09,0,61.1
2018-05-10,0,62.6
2018-05-11,0,67.1
2018-05-12,0,66.4
2018-05-13,0,38.5
2018-05-14,0,37.85
2018-05-15,0,25.399999999999995
2018-05-16,0,30.3
2018-05-17,0,35.0
2018-05-18,0,41.8
2018-05-19,0,45.3
2018-05-20,0,51.7
2018-05-21,0,53.93333333333334
2018-05-22,0,52.5
2018-05-23,0,51.2
2018-05-24,0,41.5
2018-05-25,0,40.5
2018-05-26,0,41.7
2018-05-27,0,48.4
2018-05-28,0,49.53333333333333
2018-05-29,0,57.6
2018-05-30,0,50.8
2018-05-31,0,52.6
2018-06-01,0,45.9
2018-06-02,0,34.599999999999994
2018-06-03,0,25.0
2018-06-04,0,31.13333333333333
2018-06-05,0,40.2
2018-06-06,0,45.8
2018-06-07,0,53.1
2018-06-08,0,61.4
2018-06-09,0,61.5
2018-06-10,0,31.76666666666667
2018-06-11,0,18.675
2018-06-12,0,20.033333333333335
2018-06-13,0,15.666666666666666
2018-06-14,0,20.15
2018-06-15,0,25.3
2018-06-16,0,33.8
2018-06-17,0,40.0
2018-06-18,0,45.300000000000004
2018-06-19,0,51.1
2018-06-20,0,58.5
2018-06-21,0,53.8
2018-06-22,0,60.7
2018-06-23,0,45.45
2018-06-24,0,28.26666666666667
2018-06-25,0,27.8
2018-06-26,0,36.0
2018-06-27,0,27.46666666666667
2018-06-28,0,21.333333333333332
2018-06-29,0,21.95
2018-06-30,0,28.1
2018-07-01,0,35.8
2018-07-02,0,43.05
