year,month,count,mean,std,min,25%,50%,75%,max
1994,4,10.0,0.0037600000000000003,0.0016674664747587716,0.0007,0.003925,0.0042,0.00455,0.006
1994,7,39.0,0.0038179487179487194,0.0009754544945742757,0.0009,0.0032,0.0037,0.0042,0.006
1994,10,26.0,0.003384615384615385,0.0009211698248172517,0.0004,0.0031,0.0036,0.003975,0.0044
1995,4,14.0,0.004821428571428572,0.0032468158535422344,0.0002,0.001575,0.0059,0.007275,0.0091
1995,8,39.0,0.003615384615384615,0.0009940714952415756,0.0013,0.0031,0.0034,0.00435,0.0062
1995,10,31.0,0.004432258064516129,0.002629497682926557,0.0002,0.0032500000000000003,0.0037,0.0046,0.0128
1998,4,8.0,0.007312500000000001,0.0034572646082457405,0.0042,0.005175,0.00585,0.0081,0.0137
1998,7,37.0,0.0032999999999999987,0.0012474418267442817,0.0002,0.0027,0.0032,0.0037,0.0072
2000,4,11.0,0.0037272727272727275,0.0019442689675509964,0.0006,0.00295,0.004,0.0046,0.0075
2000,9,37.0,0.004224324324324324,0.0014896691290733368,0.0009,0.0035,0.0039,0.0049,0.01
2002,4,8.0,0.0116125,0.001497080492157987,0.0103,0.011075000000000002,0.0112,0.011375,0.0152
2002,8,42.0,0.004914285714285715,0.0015878458223016162,0.0008,0.004025,0.00445,0.005675,0.0096
2004,4,19.0,0.005184210526315789,0.004095154746485268,0.0005,0.00115,0.0053,0.0078,0.0168
2004,8,38.0,0.0036052631578947377,0.0015289896625993603,0.0005,0.0035,0.00385,0.0043,0.0069
2006,4,16.0,0.005375,0.003605828614895611,0.0005,0.0036249999999999998,0.0051,0.007675,0.0114
2006,8,17.0,0.004658823529411765,0.001988108027601057,0.0005,0.0039,0.0045,0.0048,0.0102
2007,4,15.0,0.007386666666666667,0.007888406200301325,0.0005,0.0009,0.0085,0.0097,0.0313
2009,4,18.0,0.0041555555555555556,0.0030602234101877986,0.0005,0.00075,0.0046,0.005575,0.0108
2009,7,22.0,0.003681818181818182,0.0011850804126368744,0.0005,0.0031,0.00355,0.00435,0.007
2010,7,25.0,0.00364,0.0016570556216775989,0.0005,0.0033,0.0035,0.0038,0.0074
2012,5,27.0,0.003925925925925926,0.0024417195379474485,0.0005,0.003,0.004,0.0049499999999999995,0.0096
2012,7,19.0,0.004536842105263158,0.001499337085483592,0.0019,0.004,0.0042,0.0046,0.0084
