year,month,count,mean,std,min,25%,50%,75%,max
1994,4,8.0,3.8875,1.1849502702042576,2.3,2.875,3.9000000000000004,4.8500000000000005,5.3
1994,7,9.0,1.7111111111111112,0.46487752269937843,0.8,1.7,1.8,1.9,2.4
1994,10,10.0,2.28,0.6972963661329538,0.9,1.875,2.6,2.7,2.9
1995,4,10.0,0.85,0.6704061787039589,0.1,0.125,1.05,1.3,1.8
1995,8,9.0,1.1333333333333335,0.6184658438426491,0.5,0.7,0.9,1.4,2.5
1995,10,10.0,2.0599999999999996,0.7734482673212361,0.9,1.2999999999999998,2.3499999999999996,2.5,3.1
1998,4,8.0,2.0375,0.7799954212319821,1.2,1.5,1.8,2.325,3.4
1998,7,9.0,1.6777777777777778,1.0305068871407141,0.4,0.9,1.7,2.6,3.1
2000,4,7.0,1.412857142857143,0.19542383731386556,1.21,1.2349999999999999,1.4,1.5550000000000002,1.7
2000,9,8.0,2.7499999999999996,1.131370849898476,0.8,2.525,3.3,3.4,3.7
2002,4,8.0,0.275,0.1752549163769328,0.1,0.17500000000000002,0.2,0.4,0.6
2002,8,9.0,0.8777777777777779,0.46577295374940403,0.2,0.5,1.1,1.2,1.6
2004,4,13.0,3.9153846153846152,2.7628023677195808,1.2,1.9,2.5,4.5,9.2
2004,8,10.0,0.7100000000000001,0.26012817353502227,0.4,0.525,0.7,0.8500000000000001,1.2
2006,4,12.0,1.9916666666666665,1.661575557515617,0.5,0.875,1.4,2.25,5.6
2006,8,8.0,1.6375,0.5012484413940855,0.8,1.4500000000000002,1.75,2.0,2.2
2007,4,9.0,2.1999999999999997,0.33541019662496846,1.6,2.2,2.3,2.4,2.6
2009,4,11.0,2.7363636363636363,1.703098780031697,0.7,1.05,2.7,3.95,5.2
2009,7,11.0,1.2181818181818183,0.6660603303277891,0.6,0.8,1.1,1.4,3.0
2010,7,11.0,2.627272727272727,0.7497878487824526,1.3,2.15,2.8,3.15,3.6
2012,5,11.0,2.4727272727272727,0.9519358267140795,1.1,1.95,2.2,3.1,4.0
2012,7,1.0,1.5,,1.5,1.5,1.5,1.5,1.5
2013,4,11.0,2.5636363636363635,2.760895770315398,0.5,0.8,1.1,3.25,8.1
2013,8,7.0,7.242857142857143,9.647600244422986,1.3,1.65,2.4,8.75,26.2
2014,5,9.0,1.822222222222222,1.0825638292703321,0.5,1.2,2.0,2.1,4.0
2014,8,12.0,1.8166666666666664,0.5166911040164104,1.2,1.3499999999999999,1.8,2.25,2.5
2015,5,10.0,1.19,0.8812238963825003,0.2,0.42500000000000004,1.15,1.85,2.5
2015,7,11.0,1.3909090909090909,0.687683859712507,0.6,0.8500000000000001,1.1,1.8,2.7
