year,month,count,mean,std,min,25%,50%,75%,max
1994,4,21.0,0.001142857142857143,0.0011530704352169594,0.0002,0.0004,0.0008,0.0012,0.0055
1995,4,12.0,0.0012000000000000001,0.0010954451150103322,0.0002,0.0002,0.0009,0.0017499999999999998,0.0034
1998,4,12.0,0.003275,0.002889518676495825,0.0002,0.00095,0.0028000000000000004,0.0052,0.0088
2000,4,8.0,0.00035000000000000005,0.0003207134902949093,0.0002,0.0002,0.0002,0.000275,0.0011
2002,4,12.0,0.007791666666666666,0.004182530407069458,0.0002,0.007350000000000001,0.0086,0.0093,0.0144
2004,4,12.0,0.0010749999999999998,0.0008833047451062814,0.0002,0.000275,0.001,0.001425,0.0031
2006,4,15.0,0.00104,0.0010979201115876196,0.0002,0.00039999999999999996,0.0008,0.00095,0.0039
2007,4,8.0,0.004937499999999999,0.006211495679096024,0.0002,0.0010249999999999999,0.0025,0.006025,0.0149
2009,4,12.0,0.000625,0.0003519426606190792,0.0002,0.0002,0.00075,0.000825,0.0011
2012,5,16.0,0.0008937499999999999,0.0006126105342439571,0.0002,0.00045,0.0007,0.0012000000000000001,0.002
2013,4,16.0,0.0025624999999999997,0.0020665188119153434,0.0002,0.0014500000000000001,0.0021999999999999997,0.0031,0.0089
2014,5,11.0,0.0010454545454545454,0.00021616492020508954,0.0008,0.0009,0.001,0.0011,0.0016
2015,5,20.0,0.000505,0.00026252819397462623,0.0002,0.000275,0.00045,0.0007,0.0011
