DATE,USGSPCode,RESULT
2014-10-16,0,40.4
2014-10-18,0,46.5
2014-10-19,0,38.5
2014-10-20,0,39.4
2014-10-23,0,41.7
2014-10-25,0,45.7
2014-11-03,0,59.1
2014-11-10,0,58.0
2014-11-23,0,57.0
2014-11-24,0,55.06666666666666
2014-11-25,0,39.6
2014-11-26,0,27.0
2014-11-28,0,31.8
2014-11-29,0,36.9
2014-11-30,0,49.3
2014-12-02,0,73.9
2014-12-26,0,51.8
2014-12-28,0,42.5
2015-01-04,0,49.7
2015-01-05,0,42.7
2015-01-06,0,102.25
2015-01-07,0,128.0
2015-01-13,0,80.3
2015-01-14,0,80.7
2015-01-16,0,81.5
2015-01-19,0,101.0
2015-01-20,0,92.5
2015-01-23,0,244.0
2015-02-09,0,120.0
2015-02-16,0,162.0
2015-03-09,0,157.0
2015-03-14,0,229.0
2015-03-15,0,181.0
2015-03-16,0,112.0
2015-03-17,0,116.0
2015-03-18,0,63.1
2015-03-19,0,57.95
2015-03-20,0,55.5
2015-03-21,0,56.2
2015-03-23,0,46.6
2015-03-30,0,45.6
2015-04-01,0,54.1
2015-04-02,0,56.5
2015-04-04,0,40.1
2015-04-05,0,37.4
2015-04-06,0,34.2
2015-04-07,0,35.5
2015-04-10,0,40.3
2015-04-12,0,30.7
2015-04-13,0,36.150000000000006
2015-04-14,0,38.5
2015-04-16,0,53.1
2015-04-20,0,60.4
2015-04-21,0,52.9
2015-04-22,0,77.0
2015-05-11,0,82.4
2015-05-19,0,86.3
2015-05-25,0,96.9
2015-05-31,0,92.25
2015-06-01,0,72.35
2015-06-08,0,67.6
2015-06-09,0,55.2
2015-06-10,0,64.0
2015-06-11,0,34.7
2015-06-12,0,32.8
2015-06-15,0,44.2
2015-06-16,0,42.6
2015-06-17,0,55.3
2015-06-24,0,54.4
2015-06-28,0,43.2
2015-06-29,0,38.0
2015-07-13,0,57.2
2015-07-20,0,61.6
2015-07-21,0,69.5
2015-07-27,0,68.55
2015-08-04,0,91.6
2015-08-10,0,90.8
2015-08-11,0,89.1
2015-08-17,0,93.2
2015-08-24,0,100.0
2015-08-31,0,86.8
2015-09-08,0,102.0
2015-09-14,0,78.8
2015-09-15,0,79.1
2015-09-21,0,94.3
2015-09-28,0,105.0
2015-10-13,0,96.9
2015-11-09,0,72.0
2016-04-25,0,66.0
2016-05-18,0,77.5
2016-06-21,0,92.7
2016-06-22,0,97.9
2016-07-11,0,103.0
2016-07-25,0,98.8
2016-08-08,0,62.0
2016-08-17,0,51.85
2016-08-22,0,77.25
2016-08-23,0,78.4
2016-08-24,0,84.8
2016-08-25,0,81.8
2016-08-26,0,87.9
2016-08-29,0,52.3
2016-08-31,0,55.3
2016-09-01,0,63.2
2016-09-06,0,87.45
2016-09-12,0,98.4
2016-09-19,0,98.2
2016-10-03,0,102.0
2016-10-11,0,81.3
2016-10-12,0,0.02
2016-10-17,0,101.3
2016-10-18,0,0.01
2016-10-31,0,79.3
2016-11-01,0,0.18
2016-11-14,0,88.85
2016-11-15,0,0.23
2016-11-28,0,96.7575
2016-12-12,0,83.6
2016-12-20,0,58.005
2016-12-25,0,126.0
2017-01-04,0,0.03
2017-01-09,0,40.60666666666666
2017-01-16,0,35.5
2017-01-17,0,0.02
2017-01-23,0,38.16666666666667
2017-01-26,0,43.0
2017-01-30,0,60.0
2017-01-31,0,0.01
2017-02-02,0,77.5
2017-02-06,0,52.505
2017-02-09,0,63.0
2017-02-13,0,42.50333333333333
2017-02-16,0,110.0
2017-02-21,0,40.805
2017-02-23,0,57.6
2017-02-27,0,26.755
2017-03-02,0,41.9
2017-03-06,0,27.96
2017-03-09,0,84.2
2017-03-13,0,29.565
2017-03-16,0,76.2
2017-03-18,0,89.4
2017-03-19,0,98.3
2017-03-20,0,103.85
2017-03-21,0,51.01
2017-03-23,0,82.6
2017-03-24,0,87.4
2017-03-25,0,84.3
2017-03-26,0,76.7
2017-03-27,0,32.655
2017-03-28,0,73.2
2017-03-29,0,69.7
2017-03-30,0,64.0
2017-03-31,0,32.6
2017-04-01,0,63.3
2017-04-02,0,47.8
2017-04-03,0,0.01
2017-04-04,0,52.95
2017-04-05,0,52.8
2017-04-06,0,64.0
2017-04-07,0,52.6
2017-04-08,0,52.2
2017-04-10,0,21.01
2017-04-11,0,61.8
2017-04-18,0,42.13666666666666
2017-04-19,0,66.1
2017-04-20,0,64.6
2017-04-21,0,62.5
2017-04-22,0,59.0
2017-04-23,0,34.0
2017-04-24,0,18.855
2017-04-30,0,55.6
2017-05-01,0,28.055
2017-05-02,0,28.040000000000003
2017-05-05,0,33.95
2017-05-06,0,25.9
2017-05-07,0,25.7
2017-05-08,0,10.905000000000001
2017-05-09,0,25.75
2017-05-10,0,30.6
2017-05-11,0,36.3
2017-05-12,0,40.7
2017-05-13,0,44.8
2017-05-15,0,25.654999999999998
2017-05-16,0,58.8
2017-05-17,0,64.9
2017-05-18,0,64.9
2017-05-19,0,65.7
2017-05-20,0,64.3
2017-05-21,0,55.6
2017-05-22,0,28.705
2017-05-24,0,70.1
2017-05-25,0,55.8
2017-05-26,0,49.7
2017-05-27,0,41.6
2017-05-28,0,42.6
2017-05-29,0,21.51
2017-05-30,0,44.65
2017-05-31,0,46.5
2017-06-01,0,48.9
2017-06-02,0,53.3
2017-06-03,0,52.6
2017-06-04,0,28.005
2017-06-05,0,59.8
2017-06-06,0,63.4
2017-06-07,0,67.6
2017-06-08,0,58.7
2017-06-09,0,68.9
2017-06-11,0,72.1
2017-06-12,0,36.655
2017-06-13,0,77.94999999999999
2017-06-14,0,80.6
2017-06-15,0,80.1
2017-06-16,0,78.1
2017-06-17,0,76.7
2017-06-18,0,84.2
2017-06-19,0,44.705000000000005
2017-06-23,0,85.4
2017-06-24,0,76.1
2017-06-25,0,66.8
2017-06-26,0,35.505
2017-06-27,0,55.25
2017-06-28,0,54.2
2017-06-29,0,55.7
2017-06-30,0,60.0
2017-07-01,0,57.1
2017-07-02,0,66.6
2017-07-03,0,35.055
2017-07-04,0,71.7
2017-07-05,0,70.3
2017-07-06,0,68.8
2017-07-07,0,68.1
2017-07-08,0,68.8
2017-07-09,0,72.2
2017-07-10,0,34.505
2017-07-11,0,50.7
2017-07-12,0,74.7
2017-07-13,0,69.9
2017-07-14,0,61.8
2017-07-15,0,54.1
2017-07-16,0,61.8
2017-07-17,0,20.555
2017-07-18,0,42.5
2017-07-19,0,48.8
2017-07-20,0,55.0
2017-07-21,0,60.9
2017-07-23,0,62.4
2017-07-24,0,32.205000000000005
2017-07-25,0,67.8
2017-07-31,0,76.8
2017-08-01,0,82.0
2017-08-02,0,88.9
2017-08-03,0,92.6
2017-08-04,0,92.1
2017-08-05,0,99.8
2017-08-06,0,92.9
2017-08-07,0,72.2
2017-08-08,0,71.4
2017-08-21,0,89.3
2017-08-22,0,93.55000000000001
2017-08-23,0,94.6
2017-08-24,0,91.0
2017-08-25,0,90.9
2017-08-26,0,90.4
2017-08-27,0,93.6
2017-08-28,0,91.75
2017-08-29,0,90.5
2017-08-30,0,93.5
2017-08-31,0,94.8
2017-09-05,0,90.4
2017-09-18,0,87.7
2017-09-19,0,92.8
2017-09-20,0,89.6
2017-09-21,0,92.9
2017-09-22,0,94.0
2017-09-23,0,96.7
2017-09-24,0,101.0
2017-09-25,0,99.15
2017-09-26,0,100.0
2017-09-27,0,100.0
2017-09-28,0,88.7
