date,precip,cloud,evap,surf_runoff
2002-01-01,1.2359126806259155,0.8880022764205933,-2.647526741027832,0.0
2002-01-02,0.3080444633960724,0.3986181914806366,-1.8557209968566895,-4.163336342344337e-14
2002-01-03,0.012960120104253292,0.5967439413070679,-2.1050825119018555,0.0
2002-01-04,0.0033747698180377483,0.6737344264984131,-2.8509938716888428,8.326672684688674e-14
2002-01-05,0.1352423131465912,0.9328978657722473,-2.4710049629211426,0.0007947818376123905
2002-01-06,4.939560890197754,0.9811978936195374,-0.879853367805481,0.004818596411496401
2002-01-07,3.3061234951019287,0.9627653360366821,-1.7084969282150269,5.6835364375729114e-05
2002-01-08,0.03251568228006363,0.728356122970581,-2.8053534030914307,-4.163336342344337e-14
2002-01-09,2.458895683288574,0.8604121804237366,-1.011528730392456,0.05095311626791954
2002-01-10,5.619624789687805e-05,0.9424401521682739,-0.00864593405276537,0.02183082327246666
2002-01-11,0.7739904522895813,0.8441431522369385,-0.40993228554725647,0.005749308969825506
2002-01-12,0.1505715250968933,0.39510378241539,-0.9252976179122925,0.010837292298674583
2002-01-13,3.196272611618042,0.4422239363193512,-1.5678244829177856,0.004516179207712412
2002-01-14,1.3203259706497192,0.8963267207145691,-0.6556388735771179,0.019287925213575363
2002-01-15,3.636363983154297,0.9341095089912415,-0.7006528973579407,0.03329607844352722
2002-01-16,0.5879353880882263,0.9092549681663513,-1.5276330709457397,8.326672684688674e-14
2002-01-17,2.049530029296875,0.9448240995407104,-1.9285882711410522,0.00043073916458524764
2002-01-18,1.7386291027069092,0.8164642453193665,-3.110333204269409,0.0
2002-01-19,0.2827119827270508,0.8778960704803467,-1.3664686679840088,0.0
2002-01-20,0.0018104693153873086,0.4718761146068573,-1.708512544631958,-4.163336342344337e-14
2002-01-21,1.2903910875320435,0.8506724834442139,-1.0453206300735474,0.0029169227927923203
2002-01-22,0.025289976969361305,0.26097244024276733,-0.7752439379692078,0.02745894156396389
2002-01-23,2.8184754848480225,0.908977746963501,-0.013526296243071556,0.043319154530763626
2002-01-24,7.82894229888916,0.9922845959663391,0.15239217877388,0.05415641888976097
2002-01-25,0.07020028680562973,0.28962990641593933,-1.3690273761749268,0.0018205397063866258
2002-01-26,0.0,0.05033750832080841,-1.401640772819519,0.0020726912189275026
2002-01-27,0.0,0.28976574540138245,-0.8028451204299927,0.0014674145495519042
2002-01-28,0.0,0.7734766602516174,-0.24138838052749634,0.00014889273734297603
2002-01-29,1.4844448566436768,0.967075526714325,0.2763703167438507,0.006684719584882259
2002-01-30,12.751165390014648,0.9995091557502747,-0.4276256859302521,0.09978892654180527
2002-01-31,21.38279914855957,0.9993661046028137,-0.9912892580032349,0.27054286003112793
2002-02-01,18.862199783325195,0.9370869398117065,-0.5663467645645142,0.5331052541732788
2002-02-02,0.06750211119651794,0.33676546812057495,-1.9648154973983765,-8.326672684688674e-14
2002-02-03,0.024280374869704247,0.46946534514427185,-1.7161349058151245,0.0034108543768525124
2002-02-04,2.7683157920837402,0.8161354660987854,-3.115640163421631,7.180772809078917e-05
2002-02-05,0.210509791970253,0.3769339919090271,-3.3349533081054688,0.0
2002-02-06,0.08364881575107574,0.7406700253486633,-1.3387916088104248,0.016962405294179916
2002-02-07,0.00013996670895721763,0.5738245844841003,-0.9585801959037781,0.03095814399421215
2002-02-08,0.005194730591028929,0.14733842015266418,-0.4086627960205078,0.03650582209229469
2002-02-09,0.0004624655412044376,0.5188531875610352,-0.18290574848651886,0.04584113508462906
2002-02-10,3.32731294631958,0.8704119324684143,-0.10594203323125839,0.1440998911857605
2002-02-11,3.9644839763641357,0.8133773803710938,-2.395009756088257,0.006954812444746494
2002-02-12,0.06960643827915192,0.8408844470977783,-1.941759705543518,0.01232011429965496
2002-02-13,0.5817970633506775,0.37042340636253357,-2.5799055099487305,0.00024509374634362757
2002-02-14,8.326672684688674e-14,0.08383464068174362,-1.9273502826690674,0.00600610114634037
2002-02-15,0.028261413797736168,0.854039192199707,-1.3469078540802002,0.013420792296528816
2002-02-16,3.374969005584717,0.7771562337875366,-0.5345207452774048,0.021331310272216797
2002-02-17,1.3437583446502686,0.7606967091560364,-1.873497486114502,0.0005293501308187842
2002-02-18,0.0006894147372804582,0.37162187695503235,-1.2283746004104614,0.005513730458915234
2002-02-19,0.7637596130371094,0.8052193522453308,-0.6676069498062134,0.05965705215930939
2002-02-20,14.879593849182129,0.9693132638931274,0.3775286078453064,0.5212039947509766
2002-02-21,2.797598123550415,0.9051719903945923,0.020627327263355255,0.03252926841378212
2002-02-22,1.67758047580719,0.9630343914031982,-1.424477219581604,8.074790821410716e-05
2002-02-23,0.0026905580889433622,0.42517179250717163,-1.0641753673553467,0.0025841379538178444
2002-02-24,0.0,0.2857765555381775,-0.7885927557945251,0.020417850464582443
2002-02-25,0.0,0.7178621292114258,-0.760316014289856,0.01603459194302559
2002-02-26,5.6276655197143555,0.9256422519683838,-0.44340595602989197,0.040083080530166626
2002-02-27,5.405797481536865,0.9303694367408752,-3.2663497924804688,-8.326672684688674e-14
2002-02-28,0.2932334542274475,0.5955329537391663,-3.232987403869629,0.0
2002-03-01,0.0754832774400711,0.6386206150054932,-1.9206053018569946,0.0019476437009871006
2002-03-02,0.800837516784668,0.8373194932937622,-0.8296177387237549,0.07409724593162537
2002-03-03,11.728931427001953,0.8711758852005005,-0.8239575624465942,0.20001403987407684
2002-03-04,3.676863670349121,0.8118374347686768,-4.135943412780762,0.0
2002-03-05,0.6867817640304565,0.9493836164474487,-2.9394121170043945,0.00013068878615740687
2002-03-06,0.7474353909492493,0.8311443328857422,-0.4932717978954315,0.04425542429089546
2002-03-07,0.7213574647903442,0.8832021951675415,-0.5034573078155518,0.010009926743805408
2002-03-08,0.7098938226699829,0.9458567500114441,-0.028130168095231056,0.17651565372943878
2002-03-09,9.287762641906738,0.9912433624267578,1.1900570392608643,0.7416896224021912
2002-03-10,3.893824815750122,0.7047557234764099,-5.893338680267334,8.326672684688674e-14
2002-03-11,0.026142597198486328,0.8769696950912476,-2.406177520751953,0.0009154571453109384
2002-03-12,0.20793232321739197,0.5892756581306458,-0.6207789778709412,0.013213137164711952
2002-03-13,0.05943705886602402,0.6710472106933594,-0.11062143743038177,0.006892254576086998
2002-03-14,0.0,0.8303461670875549,-0.35620662569999695,0.001987251453101635
2002-03-15,2.0410025119781494,0.9486333727836609,0.49940091371536255,0.014296679757535458
2002-03-16,3.0470798015594482,0.6720927953720093,-1.31880521774292,0.017378956079483032
2002-03-17,0.8181276321411133,0.8219502568244934,-1.6318633556365967,0.005431201308965683
2002-03-18,3.882591485977173,0.9912124276161194,-0.16686682403087616,0.007580486126244068
2002-03-19,0.0,0.9985834360122681,-0.6071939468383789,0.0017467861762270331
2002-03-20,5.47920036315918,0.9270026683807373,-0.1846611350774765,0.035923756659030914
2002-03-21,2.8259999752044678,0.5537614822387695,-1.5784188508987427,0.0025707767345011234
2002-03-22,2.4078352451324463,0.7681037783622742,-5.456685543060303,-8.326672684688674e-14
2002-03-23,0.38161951303482056,0.36614006757736206,-3.86074161529541,0.001644442672841251
2002-03-24,1.4601460695266724,0.8409689664840698,-0.9574044942855835,0.013394857756793499
2002-03-25,7.028131008148193,0.9973170161247253,-2.7284626960754395,0.006618682295084
2002-03-26,11.786138534545898,0.9958707094192505,-1.3008747100830078,0.011766982264816761
2002-03-27,3.4050984382629395,0.558292031288147,-1.3155648708343506,0.015485967509448528
2002-03-28,0.0005495520308613777,0.426748663187027,-0.6160198450088501,0.023345325142145157
2002-03-29,2.240145683288574,0.8836991190910339,-0.2762278914451599,0.3673834502696991
2002-03-30,12.904765129089355,0.8084849119186401,-0.1620938628911972,0.22645746171474457
2002-03-31,0.0,0.808881938457489,-0.3148714005947113,0.00823581125587225
2002-04-01,2.64284086227417,0.6162433624267578,-0.8005377054214478,0.027146900072693825
2002-04-02,8.897881507873535,0.9914300441741943,-0.4065982699394226,0.32974347472190857
