date,precip,cloud,evap,surf_runoff
2002-01-01,0.16787809133529663,0.578139066696167,-0.4361768662929535,
2002-01-02,0.0028191986493766308,0.16246044635772705,-0.32205110788345337,
2002-01-03,0.0,0.08924511075019836,-0.3242584466934204,
2002-01-04,0.00329489354044199,0.7050849795341492,-0.5942245721817017,
2002-01-05,0.8554396033287048,0.978859543800354,-0.8296257257461548,
2002-01-06,5.53278923034668,0.9988422393798828,-0.1691620647907257,
2002-01-07,2.4020512104034424,0.9598151445388794,-0.8034846782684326,
2002-01-08,0.021963227540254593,0.5869851112365723,-0.712516188621521,
2002-01-09,3.6357884407043457,0.7870344519615173,-0.3990060091018677,
2002-01-10,0.0,0.9111045598983765,0.04371938481926918,
2002-01-11,0.5718749761581421,0.8725820183753967,-0.34652987122535706,
2002-01-12,0.7124898433685303,0.41299009323120117,-0.18603333830833435,
2002-01-13,1.1683542728424072,0.4082167148590088,-0.587559700012207,
2002-01-14,3.576709270477295,0.8952480554580688,-0.23160365223884583,
2002-01-15,3.2842531204223633,0.9477308392524719,-0.4233977198600769,
2002-01-16,0.7532685995101929,0.8760499954223633,-0.6130185723304749,
2002-01-17,2.4666824340820312,0.9767172336578369,-0.9843677282333374,
2002-01-18,0.4222891628742218,0.9142938256263733,-0.9236404895782471,
2002-01-19,0.011004414409399033,0.8600549101829529,-0.4401332139968872,
2002-01-20,0.0009786320151761174,0.47552794218063354,-0.458911657333374,
2002-01-21,0.824595034122467,0.8692697286605835,-0.5653499364852905,
2002-01-22,0.004708240274339914,0.29834046959877014,-0.37325310707092285,
2002-01-23,5.130731582641602,0.8923242688179016,0.007163558155298233,
2002-01-24,6.968672752380371,0.9941518306732178,-0.20464470982551575,
2002-01-25,0.005302698817104101,0.16338300704956055,-0.5805059671401978,
2002-01-26,0.0,0.10950875282287598,-0.8323253393173218,
2002-01-27,0.0,0.4992888569831848,-0.4059828519821167,
2002-01-28,0.0,0.8258965611457825,-0.3795921206474304,
2002-01-29,0.29593533277511597,0.9462929964065552,-0.12978845834732056,
2002-01-30,7.659515857696533,1.0,-0.6151553988456726,
2002-01-31,28.549819946289062,0.9969830513000488,-0.5318840146064758,
2002-02-01,9.309835433959961,0.9128212928771973,-0.6222374439239502,
2002-02-02,0.030435733497142792,0.19644078612327576,-0.6866580843925476,
2002-02-03,0.14178089797496796,0.6107193231582642,-0.7735075950622559,
2002-02-04,0.7306041717529297,0.6933990716934204,-1.0631223917007446,
2002-02-05,0.0026426033582538366,0.26635849475860596,-0.8442574739456177,
2002-02-06,0.04661271721124649,0.6293184161186218,-0.612397313117981,
2002-02-07,0.0,0.49035027623176575,-0.47996026277542114,
2002-02-08,0.0,0.08824530243873596,-0.24725422263145447,
2002-02-09,8.326672684688674e-14,0.7030879259109497,-0.08458834141492844,
2002-02-10,3.28155517578125,0.869524359703064,-0.12938156723976135,
2002-02-11,1.374730110168457,0.7673090696334839,-1.4270915985107422,
2002-02-12,0.03075762279331684,0.8509342074394226,-1.336857795715332,
2002-02-13,0.29452118277549744,0.08898156881332397,-1.2873687744140625,
2002-02-14,8.326672684688674e-14,0.16988356411457062,-0.9671430587768555,
2002-02-15,0.013828699477016926,0.8239458799362183,-0.9330319762229919,
2002-02-16,3.777921676635742,0.8843502402305603,-0.3645714521408081,
2002-02-17,0.5471526384353638,0.8777060508728027,-1.3743436336517334,
2002-02-18,0.0,0.38656002283096313,-0.5838441848754883,
2002-02-19,2.8430962562561035,0.8228487968444824,-0.3449976444244385,
2002-02-20,25.518383026123047,0.9431602954864502,0.2795775830745697,
2002-02-21,3.7718968391418457,0.9191527366638184,-0.1768539547920227,
2002-02-22,0.5362969636917114,0.8391786813735962,-1.3949658870697021,
2002-02-23,0.0,0.017190448939800262,-0.6973410248756409,
2002-02-24,0.0,0.4503583312034607,-0.5850931406021118,
2002-02-25,0.0,0.6660648584365845,-0.6174356937408447,
2002-02-26,11.587525367736816,0.9808270931243896,-0.5974395275115967,
2002-02-27,3.239499568939209,0.9915424585342407,-1.743818998336792,
2002-02-28,0.0025560299400240183,0.44136476516723633,-1.3283686637878418,
2002-03-01,0.15092039108276367,0.8352999091148376,-0.8337114453315735,
2002-03-02,3.018371820449829,0.9400038719177246,-0.5164215564727783,
2002-03-03,15.144906044006348,0.8504267930984497,-1.027923583984375,
2002-03-04,0.8070919513702393,0.7301139831542969,-1.5997971296310425,
2002-03-05,0.10455811023712158,0.8483191132545471,-1.2148655652999878,
2002-03-06,1.3185408115386963,0.9031152725219727,-0.3691647946834564,
2002-03-07,2.1082191467285156,0.9843298196792603,-0.7363210916519165,
2002-03-08,1.2479057312011719,0.9715951085090637,-0.12519967555999756,
2002-03-09,12.723221778869629,0.9821743965148926,0.9027281403541565,
2002-03-10,1.794018268585205,0.8575701713562012,-2.961435317993164,
2002-03-11,0.015071330592036247,0.7108981609344482,-1.468151569366455,
2002-03-12,0.1557631492614746,0.5727849006652832,-0.6421222686767578,
2002-03-13,0.27643024921417236,0.5683834552764893,-0.3490559458732605,
2002-03-14,0.0017688372172415257,0.9254958629608154,-0.5803420543670654,
2002-03-15,0.6351762413978577,0.9409909248352051,-0.1449093222618103,
2002-03-16,0.4006603956222534,0.7214075326919556,-1.6035282611846924,
2002-03-17,0.939487099647522,0.7233086228370667,-1.1829888820648193,
2002-03-18,4.635573387145996,0.9596049785614014,-0.7096130847930908,
2002-03-19,0.0,0.9925152063369751,-0.6612046957015991,
2002-03-20,3.968778610229492,0.94025719165802,-0.642236053943634,
