date,precip,cloud,evap,surf_runoff
2002-01-01,2.236306667327881,0.7162957191467285,-2.6677751541137695,0.0
2002-01-02,0.21031224727630615,0.40162357687950134,-2.240147352218628,-4.163336342344337e-14
2002-01-03,0.10784263163805008,0.8230432868003845,-2.2168304920196533,0.0
2002-01-04,0.11227305233478546,0.7687277793884277,-2.6864006519317627,8.326672684688674e-14
2002-01-05,0.14503228664398193,0.9115354418754578,-2.574708938598633,0.00041201134445145726
2002-01-06,4.514020919799805,0.9837216734886169,-1.0936490297317505,0.0024046197067946196
2002-01-07,4.626530170440674,0.9147064089775085,-1.5363686084747314,0.0001747900532791391
2002-01-08,0.07332956045866013,0.8339093327522278,-2.707317352294922,-4.163336342344337e-14
2002-01-09,1.9592880010604858,0.7302318811416626,-1.5337728261947632,0.06096489727497101
2002-01-10,0.03583337366580963,0.8369106650352478,-0.11247196793556213,0.05877946317195892
2002-01-11,1.5353312492370605,0.8593095541000366,-0.5480598211288452,0.013354415073990822
2002-01-12,0.06162009388208389,0.5438212156295776,-1.093418002128601,0.009958593174815178
2002-01-13,4.218266010284424,0.6590551733970642,-2.298597574234009,0.005560893099755049
2002-01-14,1.3140888214111328,0.7949302792549133,-0.966781735420227,0.016465257853269577
2002-01-15,5.846956729888916,0.9631613492965698,-0.8230997920036316,0.042528506368398666
2002-01-16,0.7057204842567444,0.8632674217224121,-1.8563919067382812,1.6650697943987325e-05
2002-01-17,4.0336151123046875,0.898546040058136,-1.8658257722854614,0.0006843836745247245
2002-01-18,2.3400473594665527,0.840407133102417,-3.209662437438965,4.382263341540238e-06
2002-01-19,0.5054593086242676,0.9367467164993286,-1.612015962600708,0.0
2002-01-20,0.11711922287940979,0.646287202835083,-1.7336336374282837,-4.163336342344337e-14
2002-01-21,3.1335954666137695,0.8212951421737671,-1.2232340574264526,0.0033467940520495176
2002-01-22,0.30963602662086487,0.3744216859340668,-1.0547934770584106,0.02827059105038643
2002-01-23,1.3871347904205322,0.8422892093658447,-0.3158838748931885,0.08796840161085129
2002-01-24,8.039202690124512,0.9982527494430542,0.2682924270629883,0.31209850311279297
2002-01-25,0.31307265162467957,0.4903990924358368,-1.6368045806884766,0.0012817616807296872
2002-01-26,0.0,0.15676359832286835,-1.617272973060608,0.006414089351892471
2002-01-27,0.0,0.36212337017059326,-0.952064037322998,0.017253868281841278
2002-01-28,0.0,0.7479549050331116,-0.2858000695705414,0.04842052608728409
2002-01-29,1.5962443351745605,0.942040741443634,0.16526688635349274,0.04322429373860359
2002-01-30,11.34280776977539,0.999610424041748,-0.28870081901550293,0.145975261926651
2002-01-31,28.9438419342041,0.9986186027526855,-1.316084861755371,0.5809918642044067
2002-02-01,21.175168991088867,0.9373183250427246,-0.5698633790016174,1.570691704750061
2002-02-02,0.5205405950546265,0.5486913919448853,-2.3396472930908203,-8.326672684688674e-14
2002-02-03,0.17852748930454254,0.6615462303161621,-2.0205469131469727,0.0017209543148055673
2002-02-04,5.7486467361450195,0.8253259658813477,-2.196099281311035,7.508412818424404e-05
2002-02-05,0.2730586528778076,0.6861150860786438,-3.180499315261841,0.0
2002-02-06,0.3422749638557434,0.7404732704162598,-1.5651748180389404,0.007674924097955227
2002-02-07,0.0019760008435696363,0.6136904954910278,-1.1433273553848267,0.02151007391512394
2002-02-08,0.04172205552458763,0.3478430509567261,-0.4876626431941986,0.029111076146364212
2002-02-09,0.009950332343578339,0.6337578296661377,-0.316560834646225,0.03301897644996643
2002-02-10,3.350208044052124,0.9428793787956238,-0.3326532244682312,0.131985142827034
2002-02-11,5.968670845031738,0.5654222965240479,-2.027259349822998,0.07133175432682037
2002-02-12,0.6626335978507996,0.8793576955795288,-2.0723633766174316,0.012491269037127495
2002-02-13,1.4846885204315186,0.7085186243057251,-2.291685104370117,0.0003156250750180334
2002-02-14,0.0005972764338366687,0.08140780031681061,-2.090209484100342,0.0032449171412736177
2002-02-15,0.09079817682504654,0.8937181830406189,-1.591108798980713,0.01886802911758423
2002-02-16,4.549708366394043,0.7674541473388672,-0.5522418022155762,0.0213585514575243
2002-02-17,1.4377374649047852,0.6996999979019165,-1.6353785991668701,0.00120361743029207
2002-02-18,0.0,0.44112420082092285,-1.2687900066375732,0.0028951596468687057
2002-02-19,0.2719653844833374,0.7312740087509155,-0.6604167222976685,0.04576333612203598
2002-02-20,10.28770637512207,0.9843681454658508,-0.1880202293395996,0.3471534848213196
2002-02-21,3.9790399074554443,0.8996506929397583,0.18506203591823578,0.0853361114859581
2002-02-22,2.478395938873291,0.9474844932556152,-0.9769012331962585,0.0015289908042177558
2002-02-23,0.032464031130075455,0.5612503290176392,-1.1930612325668335,0.0016016352456063032
2002-02-24,0.0,0.2846892774105072,-0.7987867593765259,0.014368118718266487
2002-02-25,0.0,0.770354688167572,-0.9929800629615784,0.017570924013853073
2002-02-26,4.150147914886475,0.819985032081604,-0.30549344420433044,0.06834624707698822
2002-02-27,5.071628093719482,0.8178190588951111,-2.9338133335113525,1.2663071174756624e-05
2002-02-28,1.0235646963119507,0.6927987933158875,-3.1382925510406494,0.0
2002-03-01,0.7098879218101501,0.667961835861206,-2.1972339153289795,0.0019392094109207392
2002-03-02,0.0733795091509819,0.7936908006668091,-0.9992051124572754,0.04969233646988869
2002-03-03,10.89244556427002,0.869430661201477,-0.5790040493011475,0.26509004831314087
2002-03-04,2.3674979209899902,0.8079062700271606,-3.540137767791748,0.0
2002-03-05,1.7083653211593628,0.9559762477874756,-2.931941270828247,0.00010694487718865275
