,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
10,2016-09-12,0.394,MILLIGRAM PER LITER,0.316,MILLIGRAM PER LITER,1.95,MILLIGRAM PER LITER,,,0.053,MILLIGRAM PER LITER,,,1.42,MILLIGRAM PER LITER,,,73.5,MILLIGRAM PER LITER
11,2016-10-11,0.09,MILLIGRAM PER LITER,0.0735,MILLIGRAM PER LITER,6.39,MILLIGRAM PER LITER,,,0.024,MILLIGRAM PER LITER,,,6.11,MILLIGRAM PER LITER,,,70.6,MILLIGRAM PER LITER
12,2016-10-11,0.092,MILLIGRAM PER LITER,0.0735,MILLIGRAM PER LITER,6.39,MILLIGRAM PER LITER,,,0.024,MILLIGRAM PER LITER,,,6.11,MILLIGRAM PER LITER,,,70.6,MILLIGRAM PER LITER
13,2016-11-21,0.021,MILLIGRAM PER LITER,0.0174,MILLIGRAM PER LITER,3.83,MILLIGRAM PER LITER,,,0.013,MILLIGRAM PER LITER,,,3.27,MILLIGRAM PER LITER,,,67.3,MILLIGRAM PER LITER
14,2015-04-13,0.08,MILLIGRAM PER LITER,0.0487,MILLIGRAM PER LITER,7.93,MILLIGRAM PER LITER,,,0.032,MILLIGRAM PER LITER,0.05,MILLIGRAM PER LITER,6.83,MILLIGRAM PER LITER,,,71.7,MILLIGRAM PER LITER
15,2015-05-11,0.109,MILLIGRAM PER LITER,0.111,MILLIGRAM PER LITER,6.95,MILLIGRAM PER LITER,,,0.106,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,6.48,MILLIGRAM PER LITER,,,65.8,MILLIGRAM PER LITER
16,2015-06-09,0.1,MILLIGRAM PER LITER,0.0727,MILLIGRAM PER LITER,5.88,MILLIGRAM PER LITER,,,0.046,MILLIGRAM PER LITER,,,6.04,MILLIGRAM PER LITER,,,68.4,MILLIGRAM PER LITER
17,2015-07-20,0.059,MILLIGRAM PER LITER,0.033,MILLIGRAM PER LITER,3.45,MILLIGRAM PER LITER,,,0.022,MILLIGRAM PER LITER,,,2.84,MILLIGRAM PER LITER,,,73.3,MILLIGRAM PER LITER
18,2015-08-17,0.28,MILLIGRAM PER LITER,0.217,MILLIGRAM PER LITER,11.1,MILLIGRAM PER LITER,,,0.157,MILLIGRAM PER LITER,,,9.81,MILLIGRAM PER LITER,,,104.0,MILLIGRAM PER LITER
19,2015-08-17,0.154,MILLIGRAM PER LITER,0.217,MILLIGRAM PER LITER,11.1,MILLIGRAM PER LITER,,,0.157,MILLIGRAM PER LITER,,,9.81,MILLIGRAM PER LITER,,,104.0,MILLIGRAM PER LITER
20,2015-08-17,0.156,MILLIGRAM PER LITER,0.217,MILLIGRAM PER LITER,11.1,MILLIGRAM PER LITER,,,0.157,MILLIGRAM PER LITER,,,9.81,MILLIGRAM PER LITER,,,104.0,MILLIGRAM PER LITER
21,2015-09-14,0.143,MILLIGRAM PER LITER,0.113,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,,,0.013,MILLIGRAM PER LITER,,,0.303,MILLIGRAM PER LITER,,,80.5,MILLIGRAM PER LITER
22,2015-09-14,0.166,MILLIGRAM PER LITER,0.113,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,,,0.013,MILLIGRAM PER LITER,,,0.303,MILLIGRAM PER LITER,,,80.5,MILLIGRAM PER LITER
23,2015-09-14,0.166,MILLIGRAM PER LITER,0.113,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,,,0.013,MILLIGRAM PER LITER,,,0.303,MILLIGRAM PER LITER,,,80.5,MILLIGRAM PER LITER
24,2015-10-13,0.106,MILLIGRAM PER LITER,0.0516,MILLIGRAM PER LITER,0.86,MILLIGRAM PER LITER,,,0.019,MILLIGRAM PER LITER,,,0.328,MILLIGRAM PER LITER,,,74.2,MILLIGRAM PER LITER
25,2015-10-13,0.12,MILLIGRAM PER LITER,0.0516,MILLIGRAM PER LITER,0.86,MILLIGRAM PER LITER,,,0.019,MILLIGRAM PER LITER,,,0.328,MILLIGRAM PER LITER,,,74.2,MILLIGRAM PER LITER
26,2015-10-13,0.126,MILLIGRAM PER LITER,0.0516,MILLIGRAM PER LITER,0.86,MILLIGRAM PER LITER,,,0.019,MILLIGRAM PER LITER,,,0.328,MILLIGRAM PER LITER,,,74.2,MILLIGRAM PER LITER
27,2015-11-23,0.09,MILLIGRAM PER LITER,0.0651,MILLIGRAM PER LITER,3.33,MILLIGRAM PER LITER,,,0.024,MILLIGRAM PER LITER,,,2.94,MILLIGRAM PER LITER,,,154.0,MILLIGRAM PER LITER
28,2015-11-23,0.06420000000000001,MILLIGRAM PER LITER,0.0651,MILLIGRAM PER LITER,3.33,MILLIGRAM PER LITER,,,0.024,MILLIGRAM PER LITER,,,2.94,MILLIGRAM PER LITER,,,154.0,MILLIGRAM PER LITER
29,2015-11-23,0.06659999999999999,MILLIGRAM PER LITER,0.0651,MILLIGRAM PER LITER,3.33,MILLIGRAM PER LITER,,,0.024,MILLIGRAM PER LITER,,,2.94,MILLIGRAM PER LITER,,,154.0,MILLIGRAM PER LITER
30,2014-04-14,0.124,MILLIGRAM PER LITER,,,5.42,MILLIGRAM PER LITER,,,,,1.01,MILLIGRAM PER LITER,,,,,74.9,MILLIGRAM PER LITER
31,2014-05-20,0.089,MILLIGRAM PER LITER,0.0606,MILLIGRAM PER LITER,9.02,MILLIGRAM PER LITER,,,0.073,MILLIGRAM PER LITER,1.42,MILLIGRAM PER LITER,7.68,MILLIGRAM PER LITER,,,59.5,MILLIGRAM PER LITER
32,2014-06-02,0.152,MILLIGRAM PER LITER,0.0915,MILLIGRAM PER LITER,6.55,MILLIGRAM PER LITER,,,0.108,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,5.37,MILLIGRAM PER LITER,,,62.0,MILLIGRAM PER LITER
33,2014-06-30,0.142,MILLIGRAM PER LITER,0.125,MILLIGRAM PER LITER,2.93,MILLIGRAM PER LITER,,,0.033,MILLIGRAM PER LITER,0.95,MILLIGRAM PER LITER,1.7,MILLIGRAM PER LITER,,,68.9,MILLIGRAM PER LITER
34,2014-08-11,0.074,MILLIGRAM PER LITER,,,0.69,MILLIGRAM PER LITER,,,,,0.66,MILLIGRAM PER LITER,0.02,MILLIGRAM PER LITER,,,125.0,MILLIGRAM PER LITER
35,2014-09-10,0.147,MILLIGRAM PER LITER,0.112,MILLIGRAM PER LITER,3.34,MILLIGRAM PER LITER,,,0.052,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,2.39,MILLIGRAM PER LITER,,,105.0,MILLIGRAM PER LITER
36,2013-04-15,0.09,MILLIGRAM PER LITER,0.0681,MILLIGRAM PER LITER,,,,,0.062,MILLIGRAM PER LITER,0.18,MILLIGRAM PER LITER,8.6,MILLIGRAM PER LITER,,,50.2,MILLIGRAM PER LITER
37,2013-05-14,0.065,MILLIGRAM PER LITER,0.0091,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.68,MILLIGRAM PER LITER,2.4,MILLIGRAM PER LITER,,,67.0,MILLIGRAM PER LITER
38,2013-06-11,0.33,MILLIGRAM PER LITER,0.218,MILLIGRAM PER LITER,,,,,0.28,MILLIGRAM PER LITER,1.39,MILLIGRAM PER LITER,8.38,MILLIGRAM PER LITER,,,77.6,MILLIGRAM PER LITER
39,2013-07-09,0.342,MILLIGRAM PER LITER,0.224,MILLIGRAM PER LITER,,,,,0.106,MILLIGRAM PER LITER,0.74,MILLIGRAM PER LITER,3.17,MILLIGRAM PER LITER,,,14.7,MILLIGRAM PER LITER
40,2013-08-20,0.077,MILLIGRAM PER LITER,0.0301,MILLIGRAM PER LITER,4.55,MILLIGRAM PER LITER,,,0.029,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,3.25,MILLIGRAM PER LITER,,,63.7,MILLIGRAM PER LITER
41,2013-09-24,0.21,MILLIGRAM PER LITER,0.16,MILLIGRAM PER LITER,8.3,MILLIGRAM PER LITER,,,0.075,MILLIGRAM PER LITER,2.2,MILLIGRAM PER LITER,6.95,MILLIGRAM PER LITER,,,74.0,MILLIGRAM PER LITER
42,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
43,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
44,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
45,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
46,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
47,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
48,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
49,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
50,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
51,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
52,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
53,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
54,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
55,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
56,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
57,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
58,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
59,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
60,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
61,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
62,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
63,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
64,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
65,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
66,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
67,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
68,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
69,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
70,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
71,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
72,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
73,2013-10-08,0.117,MILLIGRAM PER LITER,0.0507,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
74,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
75,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
76,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
77,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
78,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
79,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
80,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
81,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
82,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
83,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
84,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
85,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
86,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
87,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
88,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
89,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
90,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
91,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
92,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
93,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
94,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
95,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,0.949,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
96,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,128.0,MILLIGRAM PER LITER
97,2013-10-08,0.117,MILLIGRAM PER LITER,0.243,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,5.1,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
