#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,mi,ft
2015,7,22,19,20,242,2.2,3.7,0.39,3.72,NAN,NAN,NAN,21.9,23.5,13.2,NAN,NAN
2015,7,22,19,30,245,2.6,3.8,0.39,3.72,NAN,NAN,NAN,22,23.5,13.2,NAN,NAN
2015,7,22,19,40,251,2.3,3.4,0.37,3.93,NAN,33,NAN,21.9,23.6,13.1,NAN,NAN
2015,7,22,19,50,258,2.8,3.8,0.35,3.66,NAN,115,NAN,22.1,23.6,13,NAN,NAN
2015,7,22,20,0,248,2.7,3.8,0.35,3.4,NAN,62,NAN,22.2,23.6,13,NAN,NAN
2015,7,22,20,10,254,2.4,3.6,0.35,3.05,NAN,302,NAN,22.4,23.6,13.1,NAN,NAN
2015,7,22,20,20,245,2.3,3.5,0.35,3.05,NAN,NAN,NAN,22.3,23.7,13,NAN,NAN
2015,7,22,20,30,256,2.2,3.4,0.35,3.02,NAN,331,NAN,22.4,23.7,13.1,NAN,NAN
2015,7,22,20,40,246,1.8,2.8,0.34,3.09,NAN,109,NAN,22.4,23.7,12.9,NAN,NAN
2015,7,22,20,50,231,1.4,2.3,0.34,3.14,NAN,1,NAN,22.6,23.7,12.7,NAN,NAN
2015,7,22,21,0,257,1,2.4,0.34,3.14,NAN,NAN,NAN,22.6,23.7,12.9,NAN,NAN
2015,7,22,21,10,256,1.4,2.5,0.34,3.31,NAN,51,NAN,22.7,23.7,12.6,NAN,NAN
2015,7,22,21,20,264,1.1,1.9,0.33,3.14,NAN,348,NAN,22.6,23.7,12.5,NAN,NAN
2015,7,22,21,30,257,0.8,1.4,0.32,3.14,NAN,NAN,NAN,22.6,23.7,12.5,NAN,NAN
2015,7,22,21,40,279,0.7,1.8,0.31,3.39,NAN,81,NAN,22.7,23.7,12.2,NAN,NAN
2015,7,22,21,50,247,0.3,0.7,0.29,3.41,NAN,195,NAN,22.9,23.7,12.4,NAN,NAN
2015,7,22,22,0,24,0.5,1.2,0.28,3.41,NAN,NAN,NAN,22.8,23.7,12.4,NAN,NAN
2015,7,22,22,10,24,0.7,1.5,0.28,3.41,NAN,347,NAN,22.6,23.7,12.8,NAN,NAN
2015,7,22,22,20,53,0.7,1.3,0.27,3.37,NAN,351,NAN,22.5,23.7,12.4,NAN,NAN
2015,7,22,22,30,57,0.6,1.1,0.28,3.05,NAN,1,NAN,22.6,23.8,11.9,NAN,NAN
2015,7,22,22,40,83,0.6,1.4,0.27,3.05,NAN,NAN,NAN,22.7,23.7,12.2,NAN,NAN
2015,7,22,22,50,85,0.6,1.1,0.27,3.13,NAN,207,NAN,22.6,23.8,12,NAN,NAN
2015,7,22,23,0,68,0.8,1.5,0.25,3.13,NAN,NAN,NAN,22.5,23.8,12,NAN,NAN
2015,7,22,23,10,82,0.9,1.4,0.25,3.03,NAN,106,NAN,22.6,23.8,12.2,NAN,NAN
2015,7,22,23,20,116,0.5,1.1,0.24,3.03,NAN,NAN,NAN,22.5,23.7,12.3,NAN,NAN
2015,7,22,23,30,84,0.4,0.9,0.24,3.2,NAN,226,NAN,22.6,23.7,12.3,NAN,NAN
2015,7,22,23,40,72,0.4,1.2,0.24,3.2,NAN,NAN,NAN,22.8,23.7,12.3,NAN,NAN
2015,7,22,23,50,83,0.8,1.3,0.22,3.25,NAN,64,NAN,22.7,23.7,12.4,NAN,NAN
2015,7,23,0,0,75,0.8,1.3,0.22,3.25,NAN,136,NAN,22.6,23.7,12.4,NAN,NAN
2015,7,23,0,10,65,0.8,1.4,0.22,3.18,NAN,3,NAN,22.6,23.7,12.7,NAN,NAN
2015,7,23,0,20,54,1,1.5,0.22,3.18,NAN,NAN,NAN,22.5,23.7,12.5,NAN,NAN
2015,7,23,0,30,35,1.1,2,0.22,3.06,NAN,78,NAN,22.5,23.7,12.1,NAN,NAN
2015,7,23,0,40,36,1.2,1.9,0.21,3.06,NAN,NAN,NAN,22.6,23.7,12.4,NAN,NAN
2015,7,23,0,50,60,1.6,2.4,0.21,3.05,NAN,32,NAN,22.6,23.7,12.2,NAN,NAN
2015,7,23,1,0,73,1.2,2,0.2,3.04,NAN,28,NAN,22.6,23.6,12.1,NAN,NAN
2015,7,23,1,10,82,1.1,1.7,0.19,2.98,NAN,40,NAN,22.7,23.6,12.9,NAN,NAN
2015,7,23,1,20,76,1.3,2,0.19,2.91,NAN,330,NAN,22.6,23.6,12.6,NAN,NAN
2015,7,23,1,30,62,1.4,2,0.19,2.73,NAN,351,NAN,22.6,23.6,12.4,NAN,NAN
2015,7,23,1,40,68,1.5,2.1,0.19,2.49,NAN,331,NAN,22.6,23.6,12.5,NAN,NAN
2015,7,23,1,50,86,1.7,2.5,0.18,2.47,NAN,330,NAN,22.6,23.6,12.7,NAN,NAN
2015,7,23,2,0,69,1.4,2.2,0.19,2.47,NAN,NAN,NAN,22.6,23.5,12.3,NAN,NAN
2015,7,23,2,10,76,1.5,2.2,0.19,2.47,NAN,NAN,NAN,22.7,23.5,12.7,NAN,NAN
2015,7,23,2,20,71,1.6,2.3,0.18,2.62,NAN,349,NAN,22.7,23.5,12.9,NAN,NAN
2015,7,23,2,30,83,1.7,2.5,0.18,2.62,NAN,NAN,NAN,22.6,23.5,12.9,NAN,NAN
2015,7,23,2,40,85,1.7,2.5,0.18,2.62,NAN,NAN,NAN,22.6,23.5,12.7,NAN,NAN
2015,7,23,2,50,67,2.1,2.9,0.18,2.62,NAN,NAN,NAN,22.7,23.5,12.9,NAN,NAN
2015,7,23,3,0,69,2.2,3,0.16,2.62,NAN,NAN,NAN,22.7,23.4,13.2,NAN,NAN
2015,7,23,3,10,70,2.5,3.6,0.15,2.64,NAN,334,NAN,22.7,23.4,12.8,NAN,NAN
2015,7,23,3,20,69,2.2,3.1,0.18,2.64,NAN,NAN,NAN,22.7,23.4,12.9,NAN,NAN
2015,7,23,3,30,77,2.4,2.9,0.18,2.64,NAN,NAN,NAN,22.7,23.4,13.2,NAN,NAN
2015,7,23,3,40,78,2.1,2.6,0.18,2.45,NAN,261,NAN,22.7,23.4,12.9,NAN,NAN
2015,7,23,3,50,73,2.4,3.4,0.16,2.35,NAN,213,NAN,22.7,23.3,13.1,NAN,NAN
2015,7,23,4,0,96,2.6,3.4,0.15,2.35,NAN,NAN,NAN,22.6,23.3,13.5,NAN,NAN
2015,7,23,4,10,108,2.6,3.1,0.16,2.35,NAN,NAN,NAN,22.6,23.3,13.4,NAN,NAN
2015,7,23,4,20,104,2.5,3.2,0.15,2.54,NAN,41,NAN,22.6,23.3,13.4,NAN,NAN
2015,7,23,4,30,108,2.3,3,0.15,2.75,NAN,46,NAN,22.6,23.3,13.3,NAN,NAN
2015,7,23,4,40,117,2.3,2.8,0.15,2.75,NAN,NAN,NAN,22.5,23.3,12.9,NAN,NAN
2015,7,23,4,50,123,3.1,4.6,0.16,2.75,NAN,NAN,NAN,22.6,23.2,13.4,NAN,NAN
2015,7,23,5,0,126,3.6,4.4,0.16,2.75,NAN,NAN,NAN,22.5,23.2,14.1,NAN,NAN
2015,7,23,5,10,137,3.7,4.7,0.15,2.44,NAN,155,NAN,22.3,23.2,14.9,NAN,NAN
2015,7,23,5,20,136,3.7,4.6,0.15,NAN,NAN,156,NAN,22.2,23.2,14.8,NAN,NAN
2015,7,23,5,30,134,3.6,4.5,0.17,NAN,NAN,NAN,NAN,22,23.2,14.9,NAN,NAN
2015,7,23,5,40,130,3.5,4.1,0.21,NAN,NAN,NAN,NAN,21.9,23.1,15,NAN,NAN
2015,7,23,5,50,125,3.2,3.9,0.23,NAN,NAN,NAN,NAN,21.9,23.1,15.2,NAN,NAN
2015,7,23,6,0,133,3.9,4.8,0.24,NAN,NAN,155,NAN,21.8,23.1,15.1,NAN,NAN
2015,7,23,6,10,130,4.1,4.9,0.24,NAN,NAN,138,NAN,21.6,23.1,15.4,NAN,NAN
2015,7,23,6,20,134,4.3,5.3,0.28,NAN,NAN,NAN,NAN,21.4,23.1,15.8,NAN,NAN
2015,7,23,6,30,133,4.5,5.5,0.29,NAN,NAN,158,NAN,21.2,23.1,15.3,NAN,NAN
2015,7,23,6,40,135,4.6,5.6,0.31,NAN,NAN,158,NAN,21.2,23.1,15.4,NAN,NAN
2015,7,23,6,50,138,4.7,6.1,0.29,NAN,NAN,164,NAN,21.1,23,15.3,NAN,NAN
2015,7,23,7,0,142,5.1,6.6,0.3,2.04,NAN,166,NAN,21.1,23,15.5,NAN,NAN
2015,7,23,7,10,143,5.5,6.7,0.3,2.04,NAN,NAN,NAN,21,23,15.2,NAN,NAN
2015,7,23,7,20,139,5.7,6.9,0.32,2.09,NAN,156,NAN,21,23,15,NAN,NAN
2015,7,23,7,30,137,5.4,6.6,0.35,2.09,NAN,NAN,NAN,21.1,23,15.2,NAN,NAN
2015,7,23,7,40,143,5.1,6.2,0.35,2.08,NAN,158,NAN,21.1,23,15.3,NAN,NAN
2015,7,23,7,50,145,4.9,5.8,0.35,2.12,NAN,154,NAN,21.1,22.9,15.3,NAN,NAN
2015,7,23,8,0,143,4.4,5.9,0.34,2.21,NAN,166,NAN,21.1,22.9,15.7,NAN,NAN
2015,7,23,8,10,148,4.7,5.5,0.34,2.23,NAN,147,NAN,21,22.9,14.6,NAN,NAN
2015,7,23,8,20,145,5.1,6.4,0.32,2.23,NAN,NAN,NAN,21.1,22.9,14.6,NAN,NAN
2015,7,23,8,30,145,4.4,5.9,0.32,2.18,NAN,162,NAN,21,22.9,15.3,NAN,NAN
2015,7,23,8,40,147,4.7,6.1,0.32,2.18,NAN,NAN,NAN,21.1,22.9,15.3,NAN,NAN
2015,7,23,8,50,153,5.2,6.4,0.33,2.18,NAN,NAN,NAN,21.1,22.9,14.9,NAN,NAN
2015,7,23,9,0,147,5.3,6.5,0.32,2.07,NAN,159,NAN,21.1,22.9,15.1,NAN,NAN
2015,7,23,9,10,147,5.1,6,0.32,2.07,NAN,169,NAN,21.1,22.9,15.2,NAN,NAN
2015,7,23,9,20,151,4.7,5.7,0.31,2.08,NAN,156,NAN,21,22.9,15.2,NAN,NAN
2015,7,23,9,30,151,4.8,5.5,0.31,2.03,NAN,169,NAN,20.9,22.8,14.8,NAN,NAN
2015,7,23,9,40,154,4.4,5.3,0.31,2.03,NAN,NAN,NAN,20.8,22.8,15.2,NAN,NAN
2015,7,23,9,50,153,4.1,5.1,0.31,2.03,NAN,NAN,NAN,20.7,22.8,15.3,NAN,NAN
2015,7,23,10,0,147,4.3,5.6,0.32,2.04,NAN,154,NAN,20.6,22.8,15.2,NAN,NAN
2015,7,23,10,10,152,4,5,0.31,2.04,NAN,NAN,NAN,20.6,22.8,15.6,NAN,NAN
2015,7,23,10,20,163,3.9,4.8,0.31,2.11,NAN,153,NAN,20.6,22.8,15.4,NAN,NAN
2015,7,23,10,30,159,3.6,4.4,0.3,2.12,NAN,188,NAN,20.5,22.8,15.6,NAN,NAN
2015,7,23,10,40,160,3.6,4.8,0.3,2.02,NAN,171,NAN,20.5,22.8,15.5,NAN,NAN
2015,7,23,10,50,157,3.5,4.5,0.29,NAN,NAN,170,NAN,20.6,22.8,15.7,NAN,NAN
2015,7,23,11,0,159,3.7,4.6,0.3,NAN,NAN,178,NAN,20.6,22.8,15.3,NAN,NAN
2015,7,23,11,10,155,3.9,4.8,0.29,2.06,NAN,171,NAN,20.7,22.8,15.6,NAN,NAN
2015,7,23,11,20,151,3.9,4.9,0.3,2.02,NAN,186,NAN,20.5,22.7,15.7,NAN,NAN
2015,7,23,11,30,161,3.7,4.9,0.32,2.02,NAN,NAN,NAN,20.6,22.7,15.3,NAN,NAN
2015,7,23,11,40,160,3.8,4.7,0.32,2.03,NAN,171,NAN,20.7,22.7,15.5,NAN,NAN
2015,7,23,11,50,170,3.6,4.6,0.33,2.03,NAN,164,NAN,20.9,22.7,15.6,NAN,NAN
2015,7,23,12,0,176,3.2,4.2,0.32,2.03,NAN,NAN,NAN,21,22.7,15.8,NAN,NAN
2015,7,23,12,10,195,3.7,4.8,0.33,2.06,NAN,158,NAN,21.1,22.7,15.9,NAN,NAN
2015,7,23,12,20,195,3.9,4.8,0.33,2.09,NAN,198,NAN,20.8,22.7,15.9,NAN,NAN
2015,7,23,12,30,193,3.8,4.8,0.31,2.07,NAN,203,NAN,20.6,22.7,15.9,NAN,NAN
2015,7,23,12,40,191,3.8,4.8,0.3,2.06,NAN,NAN,NAN,20.6,22.7,16.1,NAN,NAN
2015,7,23,12,50,189,4.1,5,0.29,2.03,NAN,221,NAN,20.7,22.7,16.3,NAN,NAN
2015,7,23,13,0,192,4.3,5,0.29,NAN,NAN,200,NAN,20.8,22.7,16.4,NAN,NAN
2015,7,23,13,10,192,4.3,5.3,0.29,NAN,NAN,197,NAN,21,22.8,16.9,NAN,NAN
2015,7,23,13,20,196,4.2,5.1,0.29,NAN,NAN,191,NAN,21.1,22.8,17.3,NAN,NAN
2015,7,23,13,30,200,4.1,5.2,0.3,NAN,NAN,204,NAN,21.3,22.8,17.6,NAN,NAN
2015,7,23,13,40,205,3.9,4.7,0.29,NAN,NAN,219,NAN,21.5,22.8,17.8,NAN,NAN
2015,7,23,13,50,215,3.9,5,0.28,NAN,NAN,218,NAN,21.7,22.8,18.1,NAN,NAN
2015,7,23,14,0,226,4,5.2,0.26,NAN,NAN,232,NAN,21.8,22.8,18.3,NAN,NAN
2015,7,23,14,10,226,3.8,4.9,0.27,NAN,NAN,230,NAN,22,22.8,18.8,NAN,NAN
2015,7,23,14,20,234,4.2,5.5,0.27,NAN,NAN,251,NAN,22.1,22.9,18.9,NAN,NAN
2015,7,23,14,30,240,4.4,5.4,0.27,NAN,NAN,244,NAN,22.2,22.9,19.1,NAN,NAN
2015,7,23,14,40,260,5.1,6.5,0.27,NAN,NAN,254,NAN,22.5,22.9,18.8,NAN,NAN
2015,7,23,14,50,278,5.8,7,0.28,NAN,NAN,NAN,NAN,23,22.9,17.6,NAN,NAN
2015,7,23,15,0,301,5.3,6.5,0.3,NAN,NAN,246,NAN,22.6,22.9,18.4,NAN,NAN
2015,7,23,15,10,306,5.8,6.9,0.31,2.02,NAN,283,NAN,22.4,22.9,17.9,NAN,NAN
2015,7,23,15,20,304,5.1,6.4,0.32,2.12,NAN,280,NAN,22.3,22.9,17.5,NAN,NAN
2015,7,23,15,30,308,4.8,5.9,0.35,2.07,NAN,282,NAN,22.4,22.9,16.4,NAN,NAN
2015,7,23,15,40,314,4.1,5.2,0.36,2.08,NAN,289,NAN,22.6,23,15.5,NAN,NAN
2015,7,23,15,50,318,4.1,5.1,0.36,2.08,NAN,NAN,NAN,22.7,23,14.1,NAN,NAN
2015,7,23,16,0,322,4.3,5.4,0.35,2.17,NAN,274,NAN,22.8,23,13.3,NAN,NAN
2015,7,23,16,10,323,4,5.1,0.36,2.17,NAN,NAN,NAN,23,23,13.9,NAN,NAN
2015,7,23,16,20,327,4,4.9,0.37,2.17,NAN,NAN,NAN,22.8,23,12.9,NAN,NAN
2015,7,23,16,30,328,4.2,5.3,0.37,2.22,NAN,318,NAN,22.8,23,13.6,NAN,NAN
2015,7,23,16,40,325,4.1,5.2,0.37,2.22,NAN,NAN,NAN,22.5,23,13.8,NAN,NAN
2015,7,23,16,50,322,3.7,4.8,0.37,2.22,NAN,NAN,NAN,22.3,23.1,14.8,NAN,NAN
2015,7,23,17,0,325,3.9,5,0.38,2.32,NAN,326,NAN,22.4,23.1,14.2,NAN,NAN
2015,7,23,17,10,332,3.6,5,0.4,2.32,NAN,NAN,NAN,22.6,23.1,13.8,NAN,NAN
2015,7,23,17,20,334,3.3,4.3,0.41,2.32,NAN,NAN,NAN,22.5,23.1,13.7,NAN,NAN
2015,7,23,17,30,341,3.4,4.2,0.41,2.31,NAN,305,NAN,22.5,23.2,13.6,NAN,NAN
2015,7,23,17,40,339,3.3,4.2,0.4,2.61,NAN,270,NAN,22.5,23.2,13.7,NAN,NAN
2015,7,23,17,50,342,2.8,3.9,0.39,2.63,NAN,316,NAN,22.5,23.2,13.4,NAN,NAN
2015,7,23,18,0,334,2.2,3.4,0.39,2.67,NAN,321,NAN,22.5,23.3,13.2,NAN,NAN
2015,7,23,18,10,339,1.7,2.5,0.38,2.67,NAN,292,NAN,22.6,23.3,14,NAN,NAN
2015,7,23,18,20,348,1.4,2.4,0.35,2.71,NAN,316,NAN,22.6,23.4,13.7,NAN,NAN
2015,7,23,18,30,348,1.5,2.3,0.34,2.71,NAN,NAN,NAN,22.7,23.5,12.7,NAN,NAN
2015,7,23,18,40,335,0.9,1.5,0.34,2.8,NAN,286,NAN,22.7,23.5,13,NAN,NAN
2015,7,23,18,50,331,0.6,1.2,0.32,2.75,NAN,305,NAN,22.7,23.6,13.4,NAN,NAN
2015,7,23,19,0,348,0.9,1.5,0.31,2.77,NAN,304,NAN,22.9,23.6,12.3,NAN,NAN
2015,7,23,19,10,301,0.3,0.9,0.3,2.59,NAN,337,NAN,23.1,23.6,12.7,NAN,NAN
2015,7,23,19,20,274,0.4,0.8,0.3,2.69,NAN,314,NAN,23.2,23.7,12.6,NAN,NAN
2015,7,23,19,30,257,0.4,0.9,0.3,2.69,NAN,NAN,NAN,23.2,23.7,12.5,NAN,NAN
2015,7,23,19,40,276,0.1,0.7,0.3,2.69,NAN,NAN,NAN,23.4,23.7,12.4,NAN,NAN
2015,7,23,19,50,42,0.3,1.3,0.29,2.73,NAN,310,NAN,23.6,23.8,12.9,NAN,NAN
2015,7,23,20,0,140,0.3,1.3,0.28,2.79,NAN,322,NAN,23.2,23.8,12.7,NAN,NAN
2015,7,23,20,10,124,0.2,0.9,0.27,2.83,NAN,302,NAN,23.8,23.8,13.2,NAN,NAN
2015,7,23,20,20,154,0.4,0.9,0.26,2.74,NAN,332,NAN,23.5,23.9,12.8,NAN,NAN
2015,7,23,20,30,115,0.3,0.8,0.26,2.68,NAN,297,NAN,23.4,24,12.5,NAN,NAN
2015,7,23,20,40,78,0.2,0.9,0.26,2.68,NAN,NAN,NAN,24.1,24,12.3,NAN,NAN
2015,7,23,20,50,111,0.6,1.1,0.28,2.68,NAN,NAN,NAN,23.6,24,11.6,NAN,NAN
2015,7,23,21,0,192,0.5,1.1,0.27,2.68,NAN,NAN,NAN,23.8,24.1,11.8,NAN,NAN
2015,7,23,21,10,185,0.6,1.6,0.28,2.68,NAN,NAN,NAN,23.9,24.1,12.3,NAN,NAN
2015,7,23,21,20,199,0.8,1.7,0.27,2.59,NAN,299,NAN,23.7,24.1,12.3,NAN,NAN
2015,7,23,21,30,217,0.9,2,0.28,2.59,NAN,NAN,NAN,23.8,24,12.3,NAN,NAN
2015,7,23,21,40,266,1,1.8,0.26,2.59,NAN,NAN,NAN,23.9,24.1,12.3,NAN,NAN
2015,7,23,21,50,258,1.1,1.9,0.25,2.59,NAN,269,NAN,24.1,24.1,12,NAN,NAN
2015,7,23,22,0,258,1.3,2,0.24,2.6,NAN,332,NAN,23.9,24.2,12,NAN,NAN
2015,7,23,22,10,258,1.6,2.5,0.23,2.6,NAN,NAN,NAN,24,24.2,12.4,NAN,NAN
2015,7,23,22,20,261,1.6,2.2,0.24,2.53,NAN,317,NAN,24,24.2,11.8,NAN,NAN
2015,7,23,22,30,258,1.7,2.5,0.23,2.57,NAN,302,NAN,24,24.1,12.1,NAN,NAN
2015,7,23,22,40,260,1.8,2.4,0.22,2.57,NAN,NAN,NAN,24,24.1,12.5,NAN,NAN
2015,7,23,22,50,251,1.8,2.5,0.2,2.57,NAN,NAN,NAN,24.1,24.2,12.5,NAN,NAN
2015,7,23,23,0,244,1.8,2.6,0.19,2.73,NAN,176,NAN,24.2,24.2,12,NAN,NAN
2015,7,23,23,10,235,1.6,2.3,0.19,2.73,NAN,NAN,NAN,24.4,24.3,12.4,NAN,NAN
2015,7,23,23,20,214,1.3,2.1,0.18,2.71,NAN,289,NAN,24.2,24.4,11.8,NAN,NAN
2015,7,23,23,30,214,1.4,2.1,0.19,2.71,NAN,NAN,NAN,24.2,24.5,12.3,NAN,NAN
2015,7,23,23,40,209,1.4,2,0.18,2.62,NAN,245,NAN,24.2,24.4,12.3,NAN,NAN
2015,7,23,23,50,214,1.5,2.1,0.18,2.49,NAN,278,NAN,24.2,24.4,12.1,NAN,NAN
2015,7,24,0,0,210,1.5,2,0.18,2.49,NAN,NAN,NAN,24.2,24.5,12.8,NAN,NAN
2015,7,24,0,10,203,1.5,2,0.21,2.49,NAN,NAN,NAN,24.3,24.5,12.5,NAN,NAN
2015,7,24,0,20,200,1.6,2.2,0.21,2.49,NAN,NAN,NAN,24.1,24.5,12.8,NAN,NAN
2015,7,24,0,30,201,1.6,2.1,0.2,2.49,NAN,NAN,NAN,24.1,24.4,12.9,NAN,NAN
2015,7,24,0,40,193,1.5,2,0.17,2.49,NAN,NAN,NAN,24,24.4,12.6,NAN,NAN
2015,7,24,0,50,178,1.2,1.6,0.19,2.49,NAN,NAN,NAN,23.9,24.4,12.9,NAN,NAN
2015,7,24,1,0,179,1.2,1.6,0.19,2.49,NAN,NAN,NAN,23.9,24.3,12.5,NAN,NAN
2015,7,24,1,10,183,1.4,2,0.19,2.49,NAN,NAN,NAN,24,24.2,12.8,NAN,NAN
2015,7,24,1,20,181,1.8,2.3,0.17,2.49,NAN,NAN,NAN,23.9,24.1,12.9,NAN,NAN
2015,7,24,1,30,179,1.8,2.3,0.16,2.46,NAN,285,NAN,23.9,24.1,13,NAN,NAN
2015,7,24,1,40,195,1.4,1.9,0.15,2.5,NAN,304,NAN,23.9,24.1,13.3,NAN,NAN
2015,7,24,1,50,185,1.2,1.7,0.19,2.5,NAN,NAN,NAN,23.9,24.1,13.9,NAN,NAN
2015,7,24,2,0,187,1.4,1.7,0.19,2.5,NAN,NAN,NAN,23.9,24.1,14,NAN,NAN
2015,7,24,2,10,186,1.3,1.7,0.19,2.44,NAN,213,NAN,23.9,24,14.3,NAN,NAN
2015,7,24,2,20,178,1.5,2,0.16,2.33,NAN,155,NAN,23.8,24,14.2,NAN,NAN
2015,7,24,2,30,173,1.9,2.5,0.16,2.2,NAN,271,NAN,23.8,23.9,14.6,NAN,NAN
2015,7,24,2,40,179,1.9,2.4,0.16,NAN,NAN,181,NAN,23.8,23.9,14.8,NAN,NAN
2015,7,24,2,50,179,2.2,2.7,0.16,NAN,NAN,NAN,NAN,23.9,23.8,15.1,NAN,NAN
2015,7,24,3,0,174,2.4,3.1,0.16,NAN,NAN,NAN,NAN,23.9,23.8,15.6,NAN,NAN
2015,7,24,3,10,177,2.7,3.4,0.16,NAN,NAN,NAN,NAN,23.9,23.7,16,NAN,NAN
2015,7,24,3,30,178,3.5,4.3,0.13,NAN,NAN,NAN,NAN,24.1,23.6,15.3,NAN,NAN
2015,7,24,3,40,177,3.8,4.6,0.16,NAN,NAN,NAN,NAN,24.1,23.6,15.5,NAN,NAN
2015,7,24,3,50,181,3.7,4.4,0.18,NAN,NAN,NAN,NAN,23.9,23.6,15.4,NAN,NAN
2015,7,24,4,0,181,4.1,4.8,0.18,NAN,NAN,218,NAN,23.8,23.6,15.5,NAN,NAN
2015,7,24,4,10,180,4,4.8,0.17,NAN,NAN,NAN,NAN,23.7,23.6,15.8,NAN,NAN
2015,7,24,4,20,181,4.2,4.9,0.18,NAN,NAN,207,NAN,23.5,23.6,15.9,NAN,NAN
2015,7,24,4,30,176,4.1,5,0.2,NAN,NAN,215,NAN,23.3,23.6,15.6,NAN,NAN
2015,7,24,4,40,178,4,4.8,0.22,NAN,NAN,242,NAN,23.2,23.6,15.2,NAN,NAN
2015,7,24,4,50,180,4,4.6,0.25,NAN,NAN,180,NAN,23.2,23.6,15.5,NAN,NAN
2015,7,24,5,0,177,4.4,5.2,0.27,NAN,NAN,NAN,NAN,23.1,23.5,15.2,NAN,NAN
2015,7,24,5,10,181,4.5,5.5,0.28,NAN,NAN,209,NAN,23.1,23.5,15,NAN,NAN
2015,7,24,5,20,183,4.6,5.5,0.28,NAN,NAN,NAN,NAN,22.9,23.4,15,NAN,NAN
2015,7,24,5,30,187,4.9,5.9,0.29,NAN,NAN,NAN,NAN,22.9,23.4,14.9,NAN,NAN
2015,7,24,5,40,187,5.2,6.3,0.3,NAN,NAN,216,NAN,22.8,23.4,14.5,NAN,NAN
2015,7,24,5,50,188,5.3,6.2,0.32,NAN,NAN,224,NAN,22.7,23.3,14.3,NAN,NAN
2015,7,24,6,0,185,5.1,6.2,0.33,2.03,NAN,205,NAN,22.6,23.3,14.4,NAN,NAN
2015,7,24,6,10,185,5,5.9,0.35,2.07,NAN,234,NAN,22.6,23.2,14.2,NAN,NAN
2015,7,24,6,20,186,4.9,5.9,0.36,2.07,NAN,NAN,NAN,22.6,23.2,14.5,NAN,NAN
2015,7,24,6,30,187,5,6.1,0.36,2.1,NAN,216,NAN,22.5,23.1,14,NAN,NAN
2015,7,24,6,40,190,4.8,5.8,0.38,2.1,NAN,NAN,NAN,22.5,23.1,14,NAN,NAN
2015,7,24,6,50,191,4.8,5.8,0.37,2.06,NAN,230,NAN,22.5,23,13.8,NAN,NAN
2015,7,24,7,0,193,5,6.3,0.38,2.08,NAN,222,NAN,22.5,23,13.6,NAN,NAN
2015,7,24,7,10,189,5.3,6.4,0.35,2.07,NAN,226,NAN,22.4,23,13.5,NAN,NAN
2015,7,24,7,20,188,5.1,6.2,0.34,2.17,NAN,242,NAN,22.3,23,13.4,NAN,NAN
2015,7,24,7,30,192,4.9,5.8,0.35,2.17,NAN,NAN,NAN,22.2,22.9,13.7,NAN,NAN
2015,7,24,7,40,196,5,6.7,0.36,2.25,NAN,255,NAN,22.2,22.9,13.8,NAN,NAN
2015,7,24,7,50,200,5,6.2,0.4,2.25,NAN,65,NAN,22.4,22.9,13.8,NAN,NAN
2015,7,24,8,0,210,5.1,6.1,0.42,2.25,NAN,NAN,NAN,22.4,22.9,13.5,NAN,NAN
2015,7,24,8,10,211,5.1,6.4,0.42,2.31,NAN,242,NAN,22.4,22.9,13.6,NAN,NAN
2015,7,24,8,20,206,5.4,6.6,0.42,2.44,NAN,248,NAN,22.4,22.9,13.7,NAN,NAN
2015,7,24,8,30,203,5.6,7.2,0.42,2.44,NAN,NAN,NAN,22.5,22.8,13.8,NAN,NAN
2015,7,24,8,40,208,5.7,6.9,0.41,2.53,NAN,271,NAN,22.5,22.8,14,NAN,NAN
2015,7,24,8,50,211,5.8,7.2,0.47,2.53,NAN,NAN,NAN,22.5,22.8,14.2,NAN,NAN
2015,7,24,9,0,217,5.8,7.6,0.47,2.65,NAN,273,NAN,22.4,22.8,14.3,NAN,NAN
2015,7,24,9,10,216,6.2,7.9,0.49,2.68,NAN,263,NAN,22.1,22.8,14.3,NAN,NAN
2015,7,24,9,20,216,6.3,7.6,0.45,2.7,NAN,267,NAN,22,22.8,14.6,NAN,NAN
2015,7,24,9,30,217,6.3,7.5,0.49,2.7,NAN,NAN,NAN,21.9,22.8,14.8,NAN,NAN
2015,7,24,9,40,219,6.4,8,0.49,2.7,NAN,NAN,NAN,21.8,22.8,15,NAN,NAN
2015,7,24,9,50,220,6.2,7.6,0.56,2.7,NAN,NAN,NAN,21.8,22.7,15.2,NAN,NAN
2015,7,24,10,0,224,6,7.4,0.57,2.7,NAN,NAN,NAN,21.8,22.8,15.7,NAN,NAN
2015,7,24,10,10,222,6.1,7.4,0.63,2.7,NAN,NAN,NAN,21.7,22.8,15.8,NAN,NAN
2015,7,24,10,30,227,6,7.5,0.6,2.78,NAN,NAN,NAN,21.8,22.8,15.7,NAN,NAN
2015,7,24,10,40,229,6,7.4,0.55,2.78,NAN,NAN,NAN,21.7,22.8,15.8,NAN,NAN
