,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
10,2016-09-26,0.049,MILLIGRAM PER LITER,0.0138,MILLIGRAM PER LITER,3.57,MILLIGRAM PER LITER,,,0.024,MILLIGRAM PER LITER,,,3.5,MILLIGRAM PER LITER,4.04,MILLIGRAM PER LITER,36.6,MILLIGRAM PER LITER
11,2016-09-26,0.0494,MILLIGRAM PER LITER,0.0138,MILLIGRAM PER LITER,3.57,MILLIGRAM PER LITER,,,0.024,MILLIGRAM PER LITER,,,3.5,MILLIGRAM PER LITER,4.04,MILLIGRAM PER LITER,36.6,MILLIGRAM PER LITER
12,2016-10-25,0.036,MILLIGRAM PER LITER,0.0129,MILLIGRAM PER LITER,3.54,MILLIGRAM PER LITER,,,0.015,MILLIGRAM PER LITER,,,3.42,MILLIGRAM PER LITER,4.44,MILLIGRAM PER LITER,38.3,MILLIGRAM PER LITER
13,2016-10-25,0.0366,MILLIGRAM PER LITER,0.0129,MILLIGRAM PER LITER,3.54,MILLIGRAM PER LITER,,,0.015,MILLIGRAM PER LITER,,,3.42,MILLIGRAM PER LITER,4.44,MILLIGRAM PER LITER,38.3,MILLIGRAM PER LITER
14,2016-11-21,0.024,MILLIGRAM PER LITER,0.0113,MILLIGRAM PER LITER,3.63,MILLIGRAM PER LITER,,,0.015,MILLIGRAM PER LITER,,,3.69,MILLIGRAM PER LITER,3.74,MILLIGRAM PER LITER,32.9,MILLIGRAM PER LITER
15,2016-11-21,0.0256,MILLIGRAM PER LITER,0.0113,MILLIGRAM PER LITER,3.63,MILLIGRAM PER LITER,,,0.015,MILLIGRAM PER LITER,,,3.69,MILLIGRAM PER LITER,3.74,MILLIGRAM PER LITER,32.9,MILLIGRAM PER LITER
16,2016-12-05,0.028,MILLIGRAM PER LITER,0.0139,MILLIGRAM PER LITER,4.64,MILLIGRAM PER LITER,,,0.02,MILLIGRAM PER LITER,,,4.29,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,36.0,MILLIGRAM PER LITER
17,2016-12-05,0.0288,MILLIGRAM PER LITER,0.0139,MILLIGRAM PER LITER,4.64,MILLIGRAM PER LITER,,,0.02,MILLIGRAM PER LITER,,,4.29,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,36.0,MILLIGRAM PER LITER
18,2015-04-22,0.096,MILLIGRAM PER LITER,0.0201,MILLIGRAM PER LITER,5.45,MILLIGRAM PER LITER,,,0.037,MILLIGRAM PER LITER,0.63,MILLIGRAM PER LITER,4.27,MILLIGRAM PER LITER,2.32,MILLIGRAM PER LITER,35.6,MILLIGRAM PER LITER
19,2015-05-13,0.014,MILLIGRAM PER LITER,0.0065,MILLIGRAM PER LITER,2.86,MILLIGRAM PER LITER,,,0.031,MILLIGRAM PER LITER,0.33,MILLIGRAM PER LITER,2.55,MILLIGRAM PER LITER,2.28,MILLIGRAM PER LITER,34.0,MILLIGRAM PER LITER
20,2015-06-10,0.136,MILLIGRAM PER LITER,0.0299,MILLIGRAM PER LITER,6.48,MILLIGRAM PER LITER,,,0.088,MILLIGRAM PER LITER,,,6.64,MILLIGRAM PER LITER,3.64,MILLIGRAM PER LITER,32.6,MILLIGRAM PER LITER
21,2015-07-08,0.148,MILLIGRAM PER LITER,0.025,MILLIGRAM PER LITER,5.11,MILLIGRAM PER LITER,,,0.015,MILLIGRAM PER LITER,,,4.85,MILLIGRAM PER LITER,4.12,MILLIGRAM PER LITER,32.4,MILLIGRAM PER LITER
22,2015-08-10,0.04,MILLIGRAM PER LITER,0.0091,MILLIGRAM PER LITER,3.23,MILLIGRAM PER LITER,,,0.011,MILLIGRAM PER LITER,,,3.01,MILLIGRAM PER LITER,3.4,MILLIGRAM PER LITER,34.1,MILLIGRAM PER LITER
23,2015-09-02,0.036,MILLIGRAM PER LITER,0.0105,MILLIGRAM PER LITER,3.04,MILLIGRAM PER LITER,,,0.026,MILLIGRAM PER LITER,,,2.95,MILLIGRAM PER LITER,3.08,MILLIGRAM PER LITER,37.4,MILLIGRAM PER LITER
24,2015-10-20,0.018,MILLIGRAM PER LITER,0.0105,MILLIGRAM PER LITER,3.71,MILLIGRAM PER LITER,,,0.024,MILLIGRAM PER LITER,,,3.28,MILLIGRAM PER LITER,3.98,MILLIGRAM PER LITER,35.1,MILLIGRAM PER LITER
25,2015-11-24,0.035,MILLIGRAM PER LITER,0.0201,MILLIGRAM PER LITER,4.06,MILLIGRAM PER LITER,,,0.019,MILLIGRAM PER LITER,,,3.94,MILLIGRAM PER LITER,3.72,MILLIGRAM PER LITER,36.8,MILLIGRAM PER LITER
26,2014-04-15,0.23,MILLIGRAM PER LITER,0.0949,MILLIGRAM PER LITER,3.84,MILLIGRAM PER LITER,,,0.053,MILLIGRAM PER LITER,0.71,MILLIGRAM PER LITER,3.13,MILLIGRAM PER LITER,2.36,MILLIGRAM PER LITER,22.1,MILLIGRAM PER LITER
27,2014-05-20,0.034,MILLIGRAM PER LITER,0.0165,MILLIGRAM PER LITER,4.72,MILLIGRAM PER LITER,,,0.023,MILLIGRAM PER LITER,0.61,MILLIGRAM PER LITER,4.24,MILLIGRAM PER LITER,2.72,MILLIGRAM PER LITER,26.9,MILLIGRAM PER LITER
28,2014-06-16,0.033,MILLIGRAM PER LITER,0.0234,MILLIGRAM PER LITER,3.64,MILLIGRAM PER LITER,,,0.028,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,3.36,MILLIGRAM PER LITER,3.84,MILLIGRAM PER LITER,30.8,MILLIGRAM PER LITER
29,2014-08-20,0.032,MILLIGRAM PER LITER,0.0255,MILLIGRAM PER LITER,3.44,MILLIGRAM PER LITER,,,0.015,MILLIGRAM PER LITER,0.36,MILLIGRAM PER LITER,3.06,MILLIGRAM PER LITER,2.8,MILLIGRAM PER LITER,31.0,MILLIGRAM PER LITER
30,2014-09-08,0.152,MILLIGRAM PER LITER,0.0824,MILLIGRAM PER LITER,3.62,MILLIGRAM PER LITER,,,0.038,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,3.11,MILLIGRAM PER LITER,3.96,MILLIGRAM PER LITER,27.1,MILLIGRAM PER LITER
31,2014-10-06,0.142,MILLIGRAM PER LITER,0.0938,MILLIGRAM PER LITER,5.19,MILLIGRAM PER LITER,,,0.029,MILLIGRAM PER LITER,0.85,MILLIGRAM PER LITER,4.3,MILLIGRAM PER LITER,4.36,MILLIGRAM PER LITER,28.8,MILLIGRAM PER LITER
32,2014-11-10,0.023,MILLIGRAM PER LITER,0.0154,MILLIGRAM PER LITER,3.86,MILLIGRAM PER LITER,,,0.017,MILLIGRAM PER LITER,0.41,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,3.68,MILLIGRAM PER LITER,31.4,MILLIGRAM PER LITER
33,2014-12-15,0.03,MILLIGRAM PER LITER,0.0157,MILLIGRAM PER LITER,4.93,MILLIGRAM PER LITER,,,0.031,MILLIGRAM PER LITER,0.88,MILLIGRAM PER LITER,4.13,MILLIGRAM PER LITER,4.08,MILLIGRAM PER LITER,33.4,MILLIGRAM PER LITER
34,2013-04-03,0.028,MILLIGRAM PER LITER,0.0165,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,1.08,MILLIGRAM PER LITER,4.96,MILLIGRAM PER LITER,2.48,MILLIGRAM PER LITER,23.3,MILLIGRAM PER LITER
35,2013-05-27,0.034,MILLIGRAM PER LITER,0.0079,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,0.16,MILLIGRAM PER LITER,3.68,MILLIGRAM PER LITER,3.3,MILLIGRAM PER LITER,31.0,MILLIGRAM PER LITER
36,2013-06-26,0.093,MILLIGRAM PER LITER,0.016,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,1.54,MILLIGRAM PER LITER,3.54,MILLIGRAM PER LITER,3.84,MILLIGRAM PER LITER,29.7,MILLIGRAM PER LITER
37,2013-07-09,0.141,MILLIGRAM PER LITER,0.0392,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.6,MILLIGRAM PER LITER,5.29,MILLIGRAM PER LITER,4.22,MILLIGRAM PER LITER,25.3,MILLIGRAM PER LITER
38,2013-08-19,0.047,MILLIGRAM PER LITER,0.0227,MILLIGRAM PER LITER,3.7,MILLIGRAM PER LITER,,,0.008,MILLIGRAM PER LITER,0.23,MILLIGRAM PER LITER,3.09,MILLIGRAM PER LITER,3.68,MILLIGRAM PER LITER,29.9,MILLIGRAM PER LITER
39,2013-09-17,0.048,MILLIGRAM PER LITER,0.0151,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,,,0.013,MILLIGRAM PER LITER,1.29,MILLIGRAM PER LITER,3.33,MILLIGRAM PER LITER,4.46,MILLIGRAM PER LITER,29.8,MILLIGRAM PER LITER
40,2013-10-28,0.039,MILLIGRAM PER LITER,0.0257,MILLIGRAM PER LITER,5.9,MILLIGRAM PER LITER,,,0.026,MILLIGRAM PER LITER,0.99,MILLIGRAM PER LITER,5.06,MILLIGRAM PER LITER,4.04,MILLIGRAM PER LITER,28.3,MILLIGRAM PER LITER
41,2013-11-25,0.074,MILLIGRAM PER LITER,0.0467,MILLIGRAM PER LITER,5.85,MILLIGRAM PER LITER,,,0.07,MILLIGRAM PER LITER,1.24,MILLIGRAM PER LITER,4.78,MILLIGRAM PER LITER,4.28,MILLIGRAM PER LITER,27.6,MILLIGRAM PER LITER
42,2012-03-28,0.037,MILLIGRAM PER LITER,0.0082,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,0.5,MILLIGRAM PER LITER,3.68,MILLIGRAM PER LITER,2.88,MILLIGRAM PER LITER,27.9,MILLIGRAM PER LITER
43,2012-05-09,0.035,MILLIGRAM PER LITER,0.0005,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.53,MILLIGRAM PER LITER,3.15,MILLIGRAM PER LITER,2.44,MILLIGRAM PER LITER,30.8,MILLIGRAM PER LITER
44,2012-06-13,0.102,MILLIGRAM PER LITER,0.0044,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,0.83,MILLIGRAM PER LITER,4.11,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,30.3,MILLIGRAM PER LITER
45,2012-07-30,0.043,MILLIGRAM PER LITER,0.011,MILLIGRAM PER LITER,,,,,0.017,MILLIGRAM PER LITER,0.4,MILLIGRAM PER LITER,2.77,MILLIGRAM PER LITER,,,34.6,MILLIGRAM PER LITER
46,2012-08-27,0.048,MILLIGRAM PER LITER,0.015,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.4,MILLIGRAM PER LITER,2.82,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,36.5,MILLIGRAM PER LITER
47,2012-10-22,0.06,MILLIGRAM PER LITER,0.0237,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,4.28,MILLIGRAM PER LITER,4.06,MILLIGRAM PER LITER,35.3,MILLIGRAM PER LITER
48,2012-11-13,0.065,MILLIGRAM PER LITER,0.0276,MILLIGRAM PER LITER,,,,,0.087,MILLIGRAM PER LITER,0.23,MILLIGRAM PER LITER,4.39,MILLIGRAM PER LITER,4.36,MILLIGRAM PER LITER,33.3,MILLIGRAM PER LITER
49,2011-03-22,0.425,MILLIGRAM PER LITER,0.0619,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,1.6,MILLIGRAM PER LITER,5.01,MILLIGRAM PER LITER,2.86,MILLIGRAM PER LITER,24.0,MILLIGRAM PER LITER
50,2011-04-27,0.275,MILLIGRAM PER LITER,0.0839,MILLIGRAM PER LITER,,,,,0.05,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,5.29,MILLIGRAM PER LITER,2.74,MILLIGRAM PER LITER,23.2,MILLIGRAM PER LITER
51,2011-06-28,0.095,MILLIGRAM PER LITER,0.0093,MILLIGRAM PER LITER,,,,,0.021,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,3.47,MILLIGRAM PER LITER,3.86,MILLIGRAM PER LITER,30.7,MILLIGRAM PER LITER
52,2011-07-25,0.06,MILLIGRAM PER LITER,0.011,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,2.66,MILLIGRAM PER LITER,3.56,MILLIGRAM PER LITER,39.2,MILLIGRAM PER LITER
53,2011-05-31,0.395,MILLIGRAM PER LITER,0.0888,MILLIGRAM PER LITER,,,,,0.097,MILLIGRAM PER LITER,1.7,MILLIGRAM PER LITER,6.38,MILLIGRAM PER LITER,3.38,MILLIGRAM PER LITER,22.8,MILLIGRAM PER LITER
54,2011-10-26,0.083,MILLIGRAM PER LITER,0.0292,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,4.65,MILLIGRAM PER LITER,4.6,MILLIGRAM PER LITER,29.8,MILLIGRAM PER LITER
55,2011-11-29,1.45,MILLIGRAM PER LITER,0.154,MILLIGRAM PER LITER,,,,,0.065,MILLIGRAM PER LITER,3.3,MILLIGRAM PER LITER,4.38,MILLIGRAM PER LITER,2.98,MILLIGRAM PER LITER,19.9,MILLIGRAM PER LITER
56,2011-08-22,0.052,MILLIGRAM PER LITER,0.0309,MILLIGRAM PER LITER,,,,,0.01,MILLIGRAM PER LITER,0.42,MILLIGRAM PER LITER,3.16,MILLIGRAM PER LITER,3.84,MILLIGRAM PER LITER,36.6,MILLIGRAM PER LITER
57,2010-04-26,0.066,MILLIGRAM PER LITER,0.0091,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.61,MILLIGRAM PER LITER,2.61,MILLIGRAM PER LITER,2.42,MILLIGRAM PER LITER,29.2,MILLIGRAM PER LITER
58,2010-03-22,0.092,MILLIGRAM PER LITER,0.0193,MILLIGRAM PER LITER,,,,,0.043,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,4.31,MILLIGRAM PER LITER,3.04,MILLIGRAM PER LITER,28.4,MILLIGRAM PER LITER
59,2010-05-31,0.073,MILLIGRAM PER LITER,0.0094,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,0.69,MILLIGRAM PER LITER,,,2.44,MILLIGRAM PER LITER,31.5,MILLIGRAM PER LITER
60,2010-06-21,0.088,MILLIGRAM PER LITER,0.0134,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,3.49,MILLIGRAM PER LITER,3.08,MILLIGRAM PER LITER,34.8,MILLIGRAM PER LITER
61,2010-09-28,0.43,MILLIGRAM PER LITER,0.0511,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,2.54,MILLIGRAM PER LITER,,,32.4,MILLIGRAM PER LITER
62,2010-10-25,0.025,MILLIGRAM PER LITER,0.0104,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.41,MILLIGRAM PER LITER,3.02,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,38.1,MILLIGRAM PER LITER
63,2010-11-23,0.5,MILLIGRAM PER LITER,0.048,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,3.55,MILLIGRAM PER LITER,2.74,MILLIGRAM PER LITER,32.3,MILLIGRAM PER LITER
64,2009-03-17,0.233,MILLIGRAM PER LITER,0.035,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.875,MILLIGRAM PER LITER,4.16,MILLIGRAM PER LITER,3.24,MILLIGRAM PER LITER,24.2,MILLIGRAM PER LITER
65,2009-04-21,0.165,MILLIGRAM PER LITER,0.0086,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,1.03,MILLIGRAM PER LITER,3.37,MILLIGRAM PER LITER,2.18,MILLIGRAM PER LITER,29.2,MILLIGRAM PER LITER
66,2009-05-19,0.047,MILLIGRAM PER LITER,0.0102,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,3.68,MILLIGRAM PER LITER,2.8,MILLIGRAM PER LITER,29.7,MILLIGRAM PER LITER
67,2009-06-23,0.17,MILLIGRAM PER LITER,0.0306,MILLIGRAM PER LITER,,,,,0.032,MILLIGRAM PER LITER,0.82,MILLIGRAM PER LITER,3.5,MILLIGRAM PER LITER,4.14,MILLIGRAM PER LITER,28.8,MILLIGRAM PER LITER
68,2009-07-20,0.051,MILLIGRAM PER LITER,0.0114,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.43,MILLIGRAM PER LITER,3.38,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,32.6,MILLIGRAM PER LITER
69,2009-09-14,0.051,MILLIGRAM PER LITER,0.0049,MILLIGRAM PER LITER,,,,,0.01,MILLIGRAM PER LITER,0.49,MILLIGRAM PER LITER,3.24,MILLIGRAM PER LITER,4.02,MILLIGRAM PER LITER,35.3,MILLIGRAM PER LITER
70,2009-10-26,0.016,MILLIGRAM PER LITER,0.0111,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.45,MILLIGRAM PER LITER,3.3,MILLIGRAM PER LITER,4.16,MILLIGRAM PER LITER,32.6,MILLIGRAM PER LITER
71,2008-03-25,0.281,MILLIGRAM PER LITER,0.0691,MILLIGRAM PER LITER,,,,,0.035,MILLIGRAM PER LITER,1.15,MILLIGRAM PER LITER,3.8,MILLIGRAM PER LITER,2.36,MILLIGRAM PER LITER,21.2,MILLIGRAM PER LITER
72,2008-04-28,0.052,MILLIGRAM PER LITER,0.002,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.67,MILLIGRAM PER LITER,3.13,MILLIGRAM PER LITER,2.16,MILLIGRAM PER LITER,29.8,MILLIGRAM PER LITER
73,2008-05-26,0.041,MILLIGRAM PER LITER,0.0024,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.52,MILLIGRAM PER LITER,3.28,MILLIGRAM PER LITER,2.42,MILLIGRAM PER LITER,32.9,MILLIGRAM PER LITER
74,2008-06-16,0.123,MILLIGRAM PER LITER,0.0249,MILLIGRAM PER LITER,,,,,0.049,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,4.32,MILLIGRAM PER LITER,4.28,MILLIGRAM PER LITER,32.4,MILLIGRAM PER LITER
75,2008-07-28,0.23,MILLIGRAM PER LITER,0.0505,MILLIGRAM PER LITER,,,,,0.029,MILLIGRAM PER LITER,0.9,MILLIGRAM PER LITER,3.81,MILLIGRAM PER LITER,4.4,MILLIGRAM PER LITER,26.8,MILLIGRAM PER LITER
76,2008-08-25,0.067,MILLIGRAM PER LITER,0.0071,MILLIGRAM PER LITER,,,,,0.012,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,2.94,MILLIGRAM PER LITER,2.82,MILLIGRAM PER LITER,33.9,MILLIGRAM PER LITER
77,2008-09-29,0.056,MILLIGRAM PER LITER,0.0202,MILLIGRAM PER LITER,,,,,0.008,MILLIGRAM PER LITER,0.52,MILLIGRAM PER LITER,3.25,MILLIGRAM PER LITER,3.56,MILLIGRAM PER LITER,37.4,MILLIGRAM PER LITER
78,2008-10-27,0.033,MILLIGRAM PER LITER,0.005,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.52,MILLIGRAM PER LITER,3.03,MILLIGRAM PER LITER,,,37.8,MILLIGRAM PER LITER
79,2007-03-14,1.17,MILLIGRAM PER LITER,0.349,MILLIGRAM PER LITER,,,,,0.118,MILLIGRAM PER LITER,2.53,MILLIGRAM PER LITER,2.94,MILLIGRAM PER LITER,1.98,MILLIGRAM PER LITER,22.6,MILLIGRAM PER LITER
80,2007-06-05,0.06,MILLIGRAM PER LITER,0.0139,MILLIGRAM PER LITER,,,,,0.046,MILLIGRAM PER LITER,0.54,MILLIGRAM PER LITER,3.41,MILLIGRAM PER LITER,3.88,MILLIGRAM PER LITER,32.2,MILLIGRAM PER LITER
81,2007-06-26,0.068,MILLIGRAM PER LITER,0.0164,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.49,MILLIGRAM PER LITER,3.49,MILLIGRAM PER LITER,3.92,MILLIGRAM PER LITER,31.2,MILLIGRAM PER LITER
82,2007-07-31,0.038,MILLIGRAM PER LITER,0.0048,MILLIGRAM PER LITER,,,,,0.012,MILLIGRAM PER LITER,0.48,MILLIGRAM PER LITER,2.84,MILLIGRAM PER LITER,2.22,MILLIGRAM PER LITER,30.4,MILLIGRAM PER LITER
83,2007-09-11,0.095,MILLIGRAM PER LITER,0.017,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.57,MILLIGRAM PER LITER,2.74,MILLIGRAM PER LITER,3.7,MILLIGRAM PER LITER,31.4,MILLIGRAM PER LITER
84,2007-10-29,0.02,MILLIGRAM PER LITER,0.0089,MILLIGRAM PER LITER,,,,,0.008,MILLIGRAM PER LITER,0.31,MILLIGRAM PER LITER,2.96,MILLIGRAM PER LITER,4.32,MILLIGRAM PER LITER,31.3,MILLIGRAM PER LITER
85,2007-11-13,0.009,MILLIGRAM PER LITER,0.0038,MILLIGRAM PER LITER,,,,,0.008,MILLIGRAM PER LITER,0.28,MILLIGRAM PER LITER,3.75,MILLIGRAM PER LITER,3.56,MILLIGRAM PER LITER,30.0,MILLIGRAM PER LITER
86,2007-12-04,0.131,MILLIGRAM PER LITER,0.0338,MILLIGRAM PER LITER,,,,,0.123,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,5.15,MILLIGRAM PER LITER,3.04,MILLIGRAM PER LITER,39.6,MILLIGRAM PER LITER
87,2006-06-20,0.002,MILLIGRAM PER LITER,0.0155,MILLIGRAM PER LITER,,,,,0.033,MILLIGRAM PER LITER,0.02,MILLIGRAM PER LITER,3.59,MILLIGRAM PER LITER,,,31.2,MILLIGRAM PER LITER
88,2006-07-24,0.118,MILLIGRAM PER LITER,0.0223,MILLIGRAM PER LITER,,,,,0.012,MILLIGRAM PER LITER,0.52,MILLIGRAM PER LITER,3.17,MILLIGRAM PER LITER,,,28.6,MILLIGRAM PER LITER
89,2006-08-29,0.06,MILLIGRAM PER LITER,0.0126,MILLIGRAM PER LITER,,,,,0.01,MILLIGRAM PER LITER,0.5,MILLIGRAM PER LITER,3.34,MILLIGRAM PER LITER,3.8,MILLIGRAM PER LITER,31.1,MILLIGRAM PER LITER
90,2006-10-30,0.23,MILLIGRAM PER LITER,,,,,,,,,1.22,MILLIGRAM PER LITER,,,3.92,MILLIGRAM PER LITER,23.1,MILLIGRAM PER LITER
91,2006-11-21,0.122,MILLIGRAM PER LITER,0.034,MILLIGRAM PER LITER,,,,,0.035,MILLIGRAM PER LITER,0.87,MILLIGRAM PER LITER,5.25,MILLIGRAM PER LITER,4.12,MILLIGRAM PER LITER,25.5,MILLIGRAM PER LITER
92,2005-04-12,0.116,MILLIGRAM PER LITER,0.0187,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.57,MILLIGRAM PER LITER,4.58,MILLIGRAM PER LITER,,,27.8,MILLIGRAM PER LITER
