,Date,"Flow, CFS"
90,1996-03-31,613.0
91,1996-04-01,600.0
92,1996-04-02,566.0
93,1996-04-03,559.0
94,1996-04-04,519.0
95,1996-04-05,525.0
96,1996-04-06,512.0
97,1996-04-07,464.0
98,1996-04-08,460.0
99,1996-04-09,481.0
100,1996-04-10,389.0
101,1996-04-11,262.0
102,1996-04-12,218.0
103,1996-04-13,360.0
104,1996-04-14,609.0
105,1996-04-15,610.0
106,1996-04-16,609.0
107,1996-04-17,590.0
108,1996-04-18,550.0
109,1996-04-19,600.0
110,1996-04-20,924.0
111,1996-04-21,964.0
112,1996-04-22,949.0
113,1996-04-23,1000.0
114,1996-04-24,913.0
115,1996-04-25,844.0
116,1996-04-26,831.0
117,1996-04-27,836.0
118,1996-04-28,802.0
119,1996-04-29,824.0
120,1996-04-30,1080.0
121,1996-05-01,1120.0
122,1996-05-02,1010.0
123,1996-05-03,1050.0
124,1996-05-04,1000.0
125,1996-05-05,874.0
126,1996-05-06,666.0
127,1996-05-07,790.0
128,1996-05-08,844.0
129,1996-05-09,941.0
130,1996-05-10,1220.0
131,1996-05-11,1220.0
132,1996-05-12,1110.0
133,1996-05-13,1040.0
134,1996-05-14,1160.0
135,1996-05-15,1210.0
136,1996-05-16,1140.0
137,1996-05-17,974.0
138,1996-05-18,927.0
139,1996-05-19,838.0
140,1996-05-20,780.0
141,1996-05-21,1110.0
142,1996-05-22,1260.0
143,1996-05-23,1230.0
144,1996-05-24,1040.0
145,1996-05-25,828.0
146,1996-05-26,832.0
147,1996-05-27,854.0
148,1996-05-28,833.0
149,1996-05-29,784.0
150,1996-05-30,641.0
151,1996-05-31,510.0
152,1996-06-01,599.0
153,1996-06-02,593.0
154,1996-06-03,525.0
155,1996-06-04,512.0
156,1996-06-05,495.0
157,1996-06-06,575.0
158,1996-06-07,607.0
159,1996-06-08,559.0
160,1996-06-09,570.0
161,1996-06-10,615.0
162,1996-06-11,593.0
163,1996-06-12,584.0
164,1996-06-13,594.0
165,1996-06-14,614.0
166,1996-06-15,591.0
167,1996-06-16,578.0
168,1996-06-17,573.0
169,1996-06-18,781.0
170,1996-06-19,1410.0
171,1996-06-20,1430.0
172,1996-06-21,1300.0
173,1996-06-22,1340.0
174,1996-06-23,1230.0
175,1996-06-24,1240.0
176,1996-06-25,1230.0
177,1996-06-26,1150.0
178,1996-06-27,1110.0
179,1996-06-28,969.0
180,1996-06-29,768.0
181,1996-06-30,821.0
182,1996-07-01,760.0
183,1996-07-02,507.0
184,1996-07-03,578.0
185,1996-07-04,547.0
186,1996-07-05,489.0
187,1996-07-06,287.0
188,1996-07-07,461.0
189,1996-07-08,411.0
190,1996-07-09,358.0
191,1996-07-10,174.0
192,1996-07-11,215.0
193,1996-07-12,258.0
194,1996-07-13,262.0
195,1996-07-14,257.0
196,1996-07-15,265.0
197,1996-07-16,235.0
198,1996-07-17,189.0
199,1996-07-18,203.0
200,1996-07-19,199.0
201,1996-07-20,190.0
202,1996-07-21,174.0
203,1996-07-22,177.0
204,1996-07-23,177.0
205,1996-07-24,191.0
206,1996-07-25,192.0
207,1996-07-26,184.0
208,1996-07-27,174.0
209,1996-07-28,162.0
210,1996-07-29,169.0
211,1996-07-30,206.0
212,1996-07-31,196.0
213,1996-08-01,201.0
214,1996-08-02,196.0
215,1996-08-03,219.0
216,1996-08-04,231.0
217,1996-08-05,200.0
218,1996-08-06,189.0
219,1996-08-07,168.0
220,1996-08-08,169.0
221,1996-08-09,126.0
222,1996-08-10,127.0
223,1996-08-11,106.0
224,1996-08-12,102.0
225,1996-08-13,103.0
226,1996-08-14,101.0
227,1996-08-15,100.0
228,1996-08-16,92.0
229,1996-08-17,99.0
230,1996-08-18,93.0
231,1996-08-19,106.0
232,1996-08-20,132.0
233,1996-08-21,129.0
234,1996-08-22,121.0
235,1996-08-23,160.0
236,1996-08-24,157.0
237,1996-08-25,133.0
238,1996-08-26,129.0
239,1996-08-27,131.0
240,1996-08-28,132.0
241,1996-08-29,120.0
242,1996-08-30,113.0
243,1996-08-31,108.0
244,1996-09-01,106.0
245,1996-09-02,103.0
246,1996-09-03,99.0
247,1996-09-04,100.0
248,1996-09-05,89.0
249,1996-09-06,90.0
250,1996-09-07,127.0
251,1996-09-08,136.0
252,1996-09-09,200.0
253,1996-09-10,148.0
254,1996-09-11,223.0
255,1996-09-12,164.0
256,1996-09-13,171.0
257,1996-09-14,210.0
258,1996-09-15,196.0
259,1996-09-16,214.0
260,1996-09-17,194.0
261,1996-09-18,190.0
262,1996-09-19,177.0
263,1996-09-20,149.0
264,1996-09-21,194.0
265,1996-09-22,152.0
266,1996-09-23,140.0
267,1996-09-24,171.0
268,1996-09-25,221.0
269,1996-09-26,221.0
270,1996-09-27,330.0
271,1996-09-28,458.0
272,1996-09-29,389.0
273,1996-09-30,278.0
274,1996-10-01,273.0
275,1996-10-02,282.0
276,1996-10-03,278.0
277,1996-10-04,298.0
278,1996-10-05,286.0
279,1996-10-06,285.0
280,1996-10-07,229.0
281,1996-10-08,205.0
282,1996-10-09,236.0
283,1996-10-10,230.0
284,1996-10-11,228.0
285,1996-10-12,221.0
286,1996-10-13,221.0
287,1996-10-14,222.0
288,1996-10-15,222.0
289,1996-10-16,202.0
290,1996-10-17,209.0
291,1996-10-18,239.0
292,1996-10-19,239.0
293,1996-10-20,233.0
294,1996-10-21,256.0
295,1996-10-22,251.0
296,1996-10-23,317.0
297,1996-10-24,291.0
298,1996-10-25,283.0
299,1996-10-26,280.0
300,1996-10-27,280.0
301,1996-10-28,271.0
302,1996-10-29,308.0
303,1996-10-30,393.0
304,1996-10-31,387.0
305,1996-11-01,377.0
306,1996-11-02,380.0
307,1996-11-03,429.0
308,1996-11-04,440.0
309,1996-11-05,467.0
310,1996-11-06,482.0
311,1996-11-07,688.0
312,1996-11-08,775.0
313,1996-11-09,786.0
314,1996-11-10,843.0
315,1996-11-11,790.0
316,1996-11-12,735.0
317,1996-11-13,688.0
318,1996-11-14,644.0
319,1996-11-15,618.0
320,1996-11-16,596.0
321,1996-11-17,588.0
322,1996-11-18,578.0
323,1996-11-19,557.0
324,1996-11-20,547.0
325,1996-11-21,563.0
326,1996-11-22,513.0
327,1996-11-23,493.0
328,1996-11-24,488.0
329,1996-11-25,467.0
330,1996-11-26,474.0
331,1996-11-27,469.0
332,1996-11-28,478.0
333,1996-11-29,479.0
334,1996-11-30,510.0
335,1996-12-01,579.0
336,1996-12-02,598.0
337,1996-12-03,573.0
338,1996-12-04,552.0
339,1996-12-05,550.0
340,1996-12-06,544.0
341,1996-12-07,540.0
342,1996-12-08,536.0
343,1996-12-09,523.0
344,1996-12-10,509.0
345,1996-12-11,520.0
346,1996-12-12,557.0
347,1996-12-13,604.0
348,1996-12-14,612.0
349,1996-12-15,594.0
350,1996-12-16,591.0
351,1996-12-17,616.0
352,1996-12-18,603.0
353,1996-12-19,547.0
354,1996-12-20,519.0
355,1996-12-21,516.0
356,1996-12-22,501.0
357,1996-12-23,558.0
358,1996-12-24,782.0
359,1996-12-25,842.0
360,1996-12-26,765.0
361,1996-12-27,745.0
362,1996-12-28,737.0
363,1996-12-29,756.0
364,1996-12-30,755.0
365,1996-12-31,947.0
366,1997-01-01,715.0
367,1997-01-02,697.0
368,1997-01-03,704.0
369,1997-01-04,723.0
370,1997-01-05,773.0
371,1997-01-06,786.0
372,1997-01-07,741.0
373,1997-01-08,668.0
374,1997-01-09,666.0
375,1997-01-10,644.0
376,1997-01-11,612.0
377,1997-01-12,591.0
378,1997-01-13,544.0
379,1997-01-14,530.0
380,1997-01-15,514.0
381,1997-01-16,510.0
382,1997-01-17,500.0
383,1997-01-18,500.0
384,1997-01-19,495.0
385,1997-01-20,490.0
386,1997-01-21,485.0
387,1997-01-22,554.0
388,1997-01-23,627.0
389,1997-01-24,616.0
390,1997-01-25,612.0
391,1997-01-26,587.0
392,1997-01-27,574.0
393,1997-01-28,560.0
394,1997-01-29,550.0
395,1997-01-30,540.0
396,1997-01-31,528.0
397,1997-02-01,520.0
398,1997-02-02,522.0
399,1997-02-03,528.0
400,1997-02-04,588.0
401,1997-02-05,682.0
402,1997-02-06,694.0
403,1997-02-07,653.0
404,1997-02-08,631.0
405,1997-02-09,610.0
406,1997-02-10,605.0
407,1997-02-11,583.0
408,1997-02-12,570.0
409,1997-02-13,519.0
410,1997-02-14,553.0
411,1997-02-15,525.0
412,1997-02-16,509.0
413,1997-02-17,481.0
414,1997-02-18,508.0
415,1997-02-19,541.0
416,1997-02-20,710.0
417,1997-02-21,1300.0
418,1997-02-22,1720.0
419,1997-02-23,1730.0
420,1997-02-24,1480.0
421,1997-02-25,1320.0
422,1997-02-26,1280.0
423,1997-02-27,1750.0
424,1997-02-28,2000.0
425,1997-03-01,1840.0
426,1997-03-02,1760.0
427,1997-03-03,1650.0
428,1997-03-04,1530.0
429,1997-03-05,1450.0
430,1997-03-06,1380.0
431,1997-03-07,1290.0
432,1997-03-08,1220.0
433,1997-03-09,1160.0
434,1997-03-10,1110.0
435,1997-03-11,1070.0
436,1997-03-12,1020.0
437,1997-03-13,967.0
438,1997-03-14,1310.0
439,1997-03-15,1470.0
440,1997-03-16,1300.0
441,1997-03-17,1160.0
442,1997-03-18,1110.0
443,1997-03-19,1070.0
444,1997-03-20,1020.0
445,1997-03-21,982.0
446,1997-03-22,940.0
447,1997-03-23,905.0
448,1997-03-24,869.0
449,1997-03-25,881.0
450,1997-03-26,905.0
451,1997-03-27,874.0
452,1997-03-28,857.0
453,1997-03-29,1200.0
454,1997-03-30,1490.0
455,1997-03-31,1490.0
456,1997-04-01,1430.0
457,1997-04-02,1390.0
458,1997-04-03,1340.0
459,1997-04-04,1350.0
460,1997-04-05,1400.0
461,1997-04-06,1440.0
462,1997-04-07,1330.0
463,1997-04-08,1190.0
464,1997-04-09,1200.0
465,1997-04-10,959.0
466,1997-04-11,769.0
467,1997-04-12,939.0
468,1997-04-13,985.0
469,1997-04-14,961.0
470,1997-04-15,919.0
471,1997-04-16,899.0
472,1997-04-17,768.0
473,1997-04-18,793.0
474,1997-04-19,745.0
475,1997-04-20,602.0
476,1997-04-21,580.0
477,1997-04-22,651.0
478,1997-04-23,729.0
479,1997-04-24,704.0
480,1997-04-25,635.0
481,1997-04-26,586.0
482,1997-04-27,508.0
483,1997-04-28,485.0
484,1997-04-29,492.0
485,1997-04-30,513.0
486,1997-05-01,520.0
487,1997-05-02,507.0
488,1997-05-03,530.0
489,1997-05-04,659.0
490,1997-05-05,768.0
491,1997-05-06,745.0
492,1997-05-07,715.0
493,1997-05-08,724.0
494,1997-05-09,812.0
495,1997-05-10,833.0
496,1997-05-11,843.0
497,1997-05-12,798.0
498,1997-05-13,782.0
499,1997-05-14,795.0
500,1997-05-15,796.0
501,1997-05-16,782.0
502,1997-05-17,751.0
503,1997-05-18,764.0
504,1997-05-19,998.0
505,1997-05-20,1070.0
506,1997-05-21,1090.0
507,1997-05-22,1060.0
508,1997-05-23,1050.0
509,1997-05-24,1080.0
510,1997-05-25,1110.0
511,1997-05-26,1000.0
512,1997-05-27,950.0
513,1997-05-28,759.0
514,1997-05-29,934.0
515,1997-05-30,948.0
516,1997-05-31,848.0
517,1997-06-01,780.0
518,1997-06-02,877.0
519,1997-06-03,955.0
520,1997-06-04,882.0
521,1997-06-05,780.0
522,1997-06-06,738.0
523,1997-06-07,709.0
524,1997-06-08,681.0
525,1997-06-09,605.0
526,1997-06-10,480.0
527,1997-06-11,517.0
528,1997-06-12,496.0
529,1997-06-13,475.0
530,1997-06-14,438.0
531,1997-06-15,420.0
532,1997-06-16,469.0
533,1997-06-17,510.0
534,1997-06-18,459.0
535,1997-06-19,358.0
536,1997-06-20,369.0
537,1997-06-21,471.0
538,1997-06-22,490.0
539,1997-06-23,514.0
540,1997-06-24,487.0
541,1997-06-25,437.0
542,1997-06-26,379.0
543,1997-06-27,380.0
544,1997-06-28,376.0
545,1997-06-29,406.0
546,1997-06-30,377.0
547,1997-07-01,384.0
548,1997-07-02,391.0
549,1997-07-03,519.0
550,1997-07-04,388.0
551,1997-07-05,396.0
552,1997-07-06,425.0
553,1997-07-07,448.0
554,1997-07-08,481.0
555,1997-07-09,461.0
556,1997-07-10,432.0
557,1997-07-11,403.0
558,1997-07-12,313.0
559,1997-07-13,300.0
560,1997-07-14,290.0
561,1997-07-15,264.0
562,1997-07-16,229.0
563,1997-07-17,225.0
564,1997-07-18,169.0
565,1997-07-19,176.0
566,1997-07-20,160.0
567,1997-07-21,277.0
568,1997-07-22,379.0
569,1997-07-23,325.0
570,1997-07-24,292.0
571,1997-07-25,257.0
572,1997-07-26,480.0
573,1997-07-27,331.0
574,1997-07-28,335.0
575,1997-07-29,319.0
576,1997-07-30,302.0
577,1997-07-31,289.0
578,1997-08-01,280.0
579,1997-08-02,268.0
580,1997-08-03,298.0
581,1997-08-04,309.0
582,1997-08-05,285.0
583,1997-08-06,270.0
584,1997-08-07,210.0
585,1997-08-08,206.0
586,1997-08-09,198.0
587,1997-08-10,198.0
588,1997-08-11,246.0
589,1997-08-12,252.0
590,1997-08-13,298.0
591,1997-08-14,284.0
592,1997-08-15,353.0
593,1997-08-16,361.0
594,1997-08-17,618.0
595,1997-08-18,500.0
596,1997-08-19,462.0
597,1997-08-20,457.0
598,1997-08-21,467.0
599,1997-08-22,442.0
600,1997-08-23,415.0
601,1997-08-24,412.0
602,1997-08-25,303.0
603,1997-08-26,314.0
604,1997-08-27,314.0
605,1997-08-28,307.0
606,1997-08-29,368.0
607,1997-08-30,460.0
608,1997-08-31,163.0
609,1997-09-01,261.0
610,1997-09-02,284.0
611,1997-09-03,266.0
612,1997-09-04,261.0
613,1997-09-05,256.0
614,1997-09-06,242.0
615,1997-09-07,235.0
616,1997-09-08,233.0
617,1997-09-09,259.0
618,1997-09-10,393.0
619,1997-09-11,330.0
620,1997-09-12,336.0
621,1997-09-13,366.0
622,1997-09-14,405.0
623,1997-09-15,505.0
624,1997-09-16,477.0
625,1997-09-17,542.0
626,1997-09-18,559.0
627,1997-09-19,562.0
628,1997-09-20,845.0
629,1997-09-21,674.0
630,1997-09-22,652.0
631,1997-09-23,815.0
632,1997-09-24,621.0
633,1997-09-25,624.0
634,1997-09-26,613.0
635,1997-09-27,597.0
636,1997-09-28,586.0
637,1997-09-29,471.0
638,1997-09-30,464.0
639,1997-10-01,438.0
640,1997-10-02,420.0
641,1997-10-03,413.0
642,1997-10-04,354.0
643,1997-10-05,347.0
644,1997-10-06,345.0
645,1997-10-07,262.0
646,1997-10-08,281.0
647,1997-10-09,318.0
648,1997-10-10,325.0
649,1997-10-11,353.0
650,1997-10-12,344.0
651,1997-10-13,332.0
652,1997-10-14,367.0
653,1997-10-15,395.0
654,1997-10-16,439.0
655,1997-10-17,416.0
656,1997-10-18,413.0
657,1997-10-19,392.0
658,1997-10-20,319.0
659,1997-10-21,339.0
660,1997-10-22,337.0
661,1997-10-23,334.0
662,1997-10-24,342.0
663,1997-10-25,352.0
664,1997-10-26,407.0
665,1997-10-27,470.0
666,1997-10-28,479.0
667,1997-10-29,499.0
668,1997-10-30,713.0
669,1997-10-31,748.0
670,1997-11-01,761.0
671,1997-11-02,533.0
672,1997-11-03,577.0
673,1997-11-04,699.0
674,1997-11-05,777.0
675,1997-11-06,629.0
676,1997-11-07,651.0
677,1997-11-08,732.0
678,1997-11-09,960.0
679,1997-11-10,897.0
680,1997-11-11,761.0
681,1997-11-12,655.0
682,1997-11-13,602.0
683,1997-11-14,594.0
684,1997-11-15,614.0
685,1997-11-16,619.0
686,1997-11-17,607.0
687,1997-11-18,582.0
688,1997-11-19,587.0
689,1997-11-20,544.0
690,1997-11-21,584.0
691,1997-11-22,596.0
692,1997-11-23,598.0
693,1997-11-24,586.0
694,1997-11-25,570.0
695,1997-11-26,505.0
696,1997-11-27,472.0
697,1997-11-28,466.0
698,1997-11-29,471.0
699,1997-11-30,487.0
700,1997-12-01,488.0
701,1997-12-02,476.0
702,1997-12-03,476.0
703,1997-12-04,483.0
704,1997-12-05,487.0
705,1997-12-06,481.0
706,1997-12-07,477.0
707,1997-12-08,473.0
708,1997-12-09,474.0
709,1997-12-10,500.0
710,1997-12-11,499.0
711,1997-12-12,498.0
712,1997-12-13,496.0
713,1997-12-14,490.0
714,1997-12-15,480.0
715,1997-12-16,482.0
716,1997-12-17,480.0
717,1997-12-18,474.0
718,1997-12-19,473.0
719,1997-12-20,486.0
720,1997-12-21,487.0
721,1997-12-22,502.0
722,1997-12-23,524.0
723,1997-12-24,559.0
724,1997-12-25,646.0
725,1997-12-26,682.0
726,1997-12-27,664.0
727,1997-12-28,645.0
728,1997-12-29,632.0
729,1997-12-30,611.0
730,1997-12-31,579.0
731,1998-01-01,565.0
732,1998-01-02,547.0
733,1998-01-03,556.0
734,1998-01-04,632.0
735,1998-01-05,714.0
736,1998-01-06,866.0
737,1998-01-07,1060.0
738,1998-01-08,1460.0
739,1998-01-09,1620.0
740,1998-01-10,1510.0
741,1998-01-11,1420.0
742,1998-01-12,1370.0
743,1998-01-13,1380.0
744,1998-01-14,1160.0
745,1998-01-15,993.0
746,1998-01-16,824.0
747,1998-01-17,928.0
748,1998-01-18,888.0
749,1998-01-19,845.0
750,1998-01-20,800.0
751,1998-01-21,755.0
752,1998-01-22,728.0
753,1998-01-23,715.0
754,1998-01-24,689.0
755,1998-01-25,663.0
756,1998-01-26,589.0
757,1998-01-27,585.0
758,1998-01-28,592.0
759,1998-01-29,606.0
760,1998-01-30,609.0
761,1998-01-31,604.0
762,1998-02-01,601.0
763,1998-02-02,579.0
764,1998-02-03,586.0
765,1998-02-04,592.0
766,1998-02-05,588.0
767,1998-02-06,570.0
768,1998-02-07,560.0
769,1998-02-08,553.0
770,1998-02-09,544.0
771,1998-02-10,538.0
772,1998-02-11,596.0
773,1998-02-12,765.0
774,1998-02-13,790.0
775,1998-02-14,755.0
776,1998-02-15,733.0
777,1998-02-16,741.0
778,1998-02-17,1140.0
779,1998-02-18,1920.0
780,1998-02-19,1930.0
781,1998-02-20,1790.0
782,1998-02-21,1770.0
783,1998-02-22,1740.0
784,1998-02-23,1730.0
785,1998-02-24,1700.0
786,1998-02-25,1630.0
787,1998-02-26,1490.0
788,1998-02-27,1390.0
789,1998-02-28,1290.0
790,1998-03-01,1250.0
791,1998-03-02,1200.0
792,1998-03-03,1140.0
793,1998-03-04,1040.0
794,1998-03-05,931.0
795,1998-03-06,932.0
796,1998-03-07,911.0
797,1998-03-08,908.0
798,1998-03-09,1490.0
799,1998-03-10,1760.0
800,1998-03-11,1570.0
801,1998-03-12,1400.0
802,1998-03-13,1330.0
803,1998-03-14,1300.0
804,1998-03-15,1210.0
805,1998-03-16,1140.0
806,1998-03-17,1120.0
807,1998-03-18,1210.0
808,1998-03-19,1450.0
809,1998-03-20,1470.0
810,1998-03-21,1420.0
811,1998-03-22,1400.0
812,1998-03-23,1450.0
813,1998-03-24,1490.0
814,1998-03-25,1520.0
815,1998-03-26,1510.0
816,1998-03-27,1430.0
817,1998-03-28,1450.0
818,1998-03-29,1440.0
819,1998-03-30,1370.0
820,1998-03-31,1300.0
821,1998-04-01,1340.0
822,1998-04-02,1350.0
823,1998-04-03,1310.0
824,1998-04-04,1240.0
825,1998-04-05,1070.0
826,1998-04-06,1160.0
827,1998-04-07,1160.0
828,1998-04-08,741.0
829,1998-04-09,881.0
830,1998-04-10,1340.0
831,1998-04-11,1190.0
832,1998-04-12,951.0
833,1998-04-13,986.0
834,1998-04-14,1090.0
835,1998-04-15,1060.0
836,1998-04-16,1070.0
837,1998-04-17,1020.0
838,1998-04-18,945.0
839,1998-04-19,898.0
840,1998-04-20,738.0
841,1998-04-21,711.0
842,1998-04-22,703.0
843,1998-04-23,709.0
844,1998-04-24,704.0
845,1998-04-25,671.0
846,1998-04-26,1010.0
847,1998-04-27,1430.0
848,1998-04-28,1260.0
849,1998-04-29,1050.0
850,1998-04-30,1060.0
851,1998-05-01,1120.0
852,1998-05-02,1280.0
853,1998-05-03,1280.0
854,1998-05-04,1230.0
855,1998-05-05,1090.0
856,1998-05-06,1060.0
857,1998-05-07,1030.0
858,1998-05-08,986.0
859,1998-05-09,940.0
860,1998-05-10,892.0
861,1998-05-11,815.0
862,1998-05-12,793.0
863,1998-05-13,702.0
864,1998-05-14,693.0
865,1998-05-15,680.0
866,1998-05-16,658.0
867,1998-05-17,537.0
868,1998-05-18,512.0
869,1998-05-19,496.0
870,1998-05-20,473.0
871,1998-05-21,423.0
872,1998-05-22,218.0
873,1998-05-23,397.0
874,1998-05-24,325.0
875,1998-05-25,323.0
876,1998-05-26,333.0
877,1998-05-27,319.0
878,1998-05-28,293.0
879,1998-05-29,250.0
880,1998-05-30,249.0
881,1998-05-31,326.0
882,1998-06-01,307.0
883,1998-06-02,296.0
884,1998-06-03,295.0
885,1998-06-04,295.0
886,1998-06-05,292.0
887,1998-06-06,288.0
888,1998-06-07,287.0
889,1998-06-08,299.0
890,1998-06-09,292.0
891,1998-06-10,346.0
892,1998-06-11,341.0
893,1998-06-12,371.0
894,1998-06-13,366.0
895,1998-06-14,363.0
896,1998-06-15,340.0
897,1998-06-16,345.0
898,1998-06-17,328.0
899,1998-06-18,326.0
900,1998-06-19,314.0
901,1998-06-20,296.0
902,1998-06-21,288.0
903,1998-06-22,276.0
904,1998-06-23,216.0
905,1998-06-24,273.0
906,1998-06-25,292.0
907,1998-06-26,296.0
908,1998-06-27,296.0
909,1998-06-28,279.0
910,1998-06-29,304.0
911,1998-06-30,335.0
912,1998-07-01,337.0
913,1998-07-02,300.0
914,1998-07-03,207.0
915,1998-07-04,193.0
916,1998-07-05,200.0
917,1998-07-06,199.0
918,1998-07-07,255.0
919,1998-07-08,304.0
920,1998-07-09,290.0
921,1998-07-10,275.0
922,1998-07-11,348.0
923,1998-07-12,325.0
924,1998-07-13,210.0
925,1998-07-14,182.0
926,1998-07-15,214.0
927,1998-07-16,192.0
928,1998-07-17,188.0
929,1998-07-18,179.0
930,1998-07-19,199.0
931,1998-07-20,191.0
932,1998-07-21,196.0
933,1998-07-22,197.0
934,1998-07-23,197.0
935,1998-07-24,177.0
936,1998-07-25,164.0
937,1998-07-26,142.0
938,1998-07-27,137.0
939,1998-07-28,110.0
940,1998-07-29,124.0
941,1998-07-30,112.0
942,1998-07-31,113.0
943,1998-08-01,108.0
944,1998-08-02,102.0
945,1998-08-03,90.0
946,1998-08-04,103.0
947,1998-08-05,145.0
948,1998-08-06,609.0
949,1998-08-07,276.0
950,1998-08-08,249.0
951,1998-08-09,276.0
952,1998-08-10,261.0
953,1998-08-11,249.0
954,1998-08-12,246.0
955,1998-08-13,256.0
956,1998-08-14,243.0
957,1998-08-15,346.0
958,1998-08-16,311.0
959,1998-08-17,303.0
960,1998-08-18,287.0
961,1998-08-19,262.0
962,1998-08-20,234.0
963,1998-08-21,168.0
964,1998-08-22,149.0
965,1998-08-23,156.0
966,1998-08-24,148.0
967,1998-08-25,195.0
968,1998-08-26,184.0
969,1998-08-27,178.0
970,1998-08-28,178.0
971,1998-08-29,177.0
972,1998-08-30,170.0
973,1998-08-31,169.0
974,1998-09-01,158.0
975,1998-09-02,213.0
976,1998-09-03,179.0
977,1998-09-04,172.0
978,1998-09-05,161.0
979,1998-09-06,153.0
980,1998-09-07,201.0
981,1998-09-08,186.0
982,1998-09-09,165.0
983,1998-09-10,161.0
984,1998-09-11,146.0
985,1998-09-12,142.0
986,1998-09-13,140.0
987,1998-09-14,145.0
988,1998-09-15,181.0
989,1998-09-16,173.0
990,1998-09-17,163.0
991,1998-09-18,156.0
992,1998-09-19,144.0
993,1998-09-20,153.0
994,1998-09-21,144.0
995,1998-09-22,141.0
996,1998-09-23,137.0
997,1998-09-24,133.0
998,1998-09-25,130.0
999,1998-09-26,122.0
1000,1998-09-27,117.0
1001,1998-09-28,122.0
1002,1998-09-29,117.0
1003,1998-09-30,110.0
1004,1998-10-01,115.0
1005,1998-10-02,112.0
1006,1998-10-03,125.0
1007,1998-10-04,123.0
1008,1998-10-05,115.0
1009,1998-10-06,117.0
1010,1998-10-07,316.0
1011,1998-10-08,212.0
1012,1998-10-09,197.0
1013,1998-10-10,192.0
1014,1998-10-11,194.0
1015,1998-10-12,256.0
1016,1998-10-13,241.0
1017,1998-10-14,219.0
1018,1998-10-15,204.0
1019,1998-10-16,201.0
1020,1998-10-17,148.0
1021,1998-10-18,126.0
1022,1998-10-19,127.0
1023,1998-10-20,139.0
1024,1998-10-21,145.0
1025,1998-10-22,148.0
1026,1998-10-23,152.0
1027,1998-10-24,150.0
1028,1998-10-25,148.0
1029,1998-10-26,143.0
1030,1998-10-27,146.0
1031,1998-10-28,154.0
1032,1998-10-29,161.0
1033,1998-10-30,180.0
1034,1998-10-31,187.0
1035,1998-11-01,194.0
1036,1998-11-02,195.0
1037,1998-11-03,193.0
1038,1998-11-04,195.0
1039,1998-11-05,213.0
1040,1998-11-06,234.0
1041,1998-11-07,258.0
1042,1998-11-08,273.0
1043,1998-11-09,408.0
1044,1998-11-10,526.0
1045,1998-11-11,651.0
1046,1998-11-12,575.0
1047,1998-11-13,485.0
1048,1998-11-14,437.0
1049,1998-11-15,406.0
1050,1998-11-16,379.0
1051,1998-11-17,302.0
1052,1998-11-18,262.0
1053,1998-11-19,269.0
1054,1998-11-20,206.0
1055,1998-11-21,215.0
1056,1998-11-22,223.0
1057,1998-11-23,225.0
1058,1998-11-24,219.0
