"","day","month","year","flow","hyear","baseflow"
"1",1,1,1996,NA,1996,NA
"2",2,1,1996,1.82142853571429,1996,NA
"3",3,1,1996,NA,1996,NA
"4",4,1,1996,1.74999995357143,1996,NA
"5",5,1,1996,NA,1996,NA
"6",6,1,1996,1.71428572857143,1996,NA
"7",7,1,1996,NA,1996,NA
"8",8,1,1996,1.67857137142857,1996,NA
"9",9,1,1996,NA,1996,NA
"10",10,1,1996,1.64285714642857,1996,1.64285714642857
"11",11,1,1996,NA,1996,NA
"12",12,1,1996,1.60714292142857,1996,1.60714285535714
"13",13,1,1996,NA,1996,NA
"14",14,1,1996,1.57142856428571,1996,1.57142856428571
"15",15,1,1996,NA,1996,NA
"16",16,1,1996,1.53571433928571,1996,1.53571429404762
"17",17,1,1996,NA,1996,NA
"18",18,1,1996,1.49999997857143,1996,1.49999997857143
"19",19,1,1996,NA,1996,NA
"20",20,1,1996,1.46428575357143,1996,1.46428575357143
"21",21,1,1996,NA,1996,NA
"22",22,1,1996,1.42857139642857,1996,1.42857139642857
"23",23,1,1996,NA,1996,NA
"24",24,1,1996,1.42857139642857,1996,1.42857139642857
"25",25,1,1996,NA,1996,NA
"26",26,1,1996,1.78571431071429,1996,1.78571431071429
"27",27,1,1996,NA,1996,NA
"28",28,1,1996,4.25000010714286,1996,3.16428576678571
"29",29,1,1996,NA,1996,NA
"30",30,1,1996,13.6785709285714,1996,3.74285722357143
"31",31,1,1996,NA,1996,NA
"32",1,2,1996,31.3571436071429,1996,4.32142868035714
"33",2,2,1996,NA,1996,NA
"34",3,2,1996,31.5357148571429,1996,4.90000013714286
"35",4,2,1996,NA,1996,NA
"36",5,2,1996,68.9285696428571,1996,5.47857159392857
"37",6,2,1996,NA,1996,NA
"38",7,2,1996,13.2142858928571,1996,6.05714305071429
"39",8,2,1996,NA,1996,NA
"40",9,2,1996,8.64285710714286,1996,6.6357145075
"41",10,2,1996,NA,1996,NA
"42",11,2,1996,7.21428596428571,1996,7.21428596428571
"43",12,2,1996,NA,1996,NA
"44",13,2,1996,25.7857143928571,1996,6.90816350331633
"45",14,2,1996,NA,1996,NA
"46",15,2,1996,56.4285728571429,1996,6.60204104234694
"47",16,2,1996,NA,1996,NA
"48",17,2,1996,12.3214285357143,1996,6.29591858137755
"49",18,2,1996,NA,1996,NA
"50",19,2,1996,13.2499997142857,1996,5.98979612040816
"51",20,2,1996,NA,1996,NA
"52",21,2,1996,25.2500006071429,1996,5.68367365943878
"53",22,2,1996,NA,1996,NA
"54",23,2,1996,8.00000025,1996,5.37755119846939
"55",24,2,1996,NA,1996,NA
"56",25,2,1996,7.28571414285714,1996,5.0714287375
"57",26,2,1996,NA,1996,NA
"58",27,2,1996,4.28571417857143,1996,4.28571417857143
"59",28,2,1996,NA,1996,NA
"60",29,2,1996,3.89285703571429,1996,3.89285703571429
"61",1,3,1996,NA,1996,NA
"62",2,3,1996,3.57142860714286,1996,3.57142860714286
"63",3,3,1996,NA,1996,NA
"64",4,3,1996,3.35714274285714,1996,3.35714274285714
"65",5,3,1996,NA,1996,NA
"66",6,3,1996,3.17857148214286,1996,3.17857148214286
"67",7,3,1996,NA,1996,NA
"68",8,3,1996,3.071428675,1996,3.071428675
"69",9,3,1996,NA,1996,NA
"70",10,3,1996,2.92857151071429,1996,2.92857151071429
"71",11,3,1996,NA,1996,NA
"72",12,3,1996,2.85714279285714,1996,2.85714279285714
"73",13,3,1996,NA,1996,NA
"74",14,3,1996,3.57142860714286,1996,2.80952376706349
"75",15,3,1996,NA,1996,NA
"76",16,3,1996,41.4285703571429,1996,2.76190474126984
"77",17,3,1996,NA,1996,NA
"78",18,3,1996,10.1071425714286,1996,2.71428571547619
"79",19,3,1996,NA,1996,NA
"80",20,3,1996,5.78571428571429,1996,2.66666668968254
"81",21,3,1996,NA,1996,NA
"82",22,3,1996,6.53571421428571,1996,2.61904766388889
"83",23,3,1996,NA,1996,NA
"84",24,3,1996,3.96428575,1996,2.57142863809524
"85",25,3,1996,NA,1996,NA
"86",26,3,1996,2.67857153571429,1996,2.52380961230159
"87",27,3,1996,NA,1996,NA
