"","day","month","year","flow","hyear","baseflow"
"387",21,1,1997,46,1997,46
"388",22,1,1997,110,1997,48.9230769230769
"389",23,1,1997,341,1997,51.8461538461538
"390",24,1,1997,540,1997,54.7692307692308
"391",25,1,1997,400,1997,57.6923076923077
"392",26,1,1997,285,1997,60.6153846153846
"393",27,1,1997,210,1997,63.5384615384615
"394",28,1,1997,160,1997,66.4615384615385
"395",29,1,1997,135,1997,69.3846153846154
"396",30,1,1997,115,1997,72.3076923076923
"397",31,1,1997,105,1997,75.2307692307692
"398",1,2,1997,95,1997,78.1538461538462
"399",2,2,1997,88,1997,81.0769230769231
"400",3,2,1997,84,1997,84
"401",4,2,1997,82,1997,82
"402",5,2,1997,220,1997,80.6428571428571
"403",6,2,1997,474,1997,79.2857142857143
"404",7,2,1997,423,1997,77.9285714285714
"405",8,2,1997,320,1997,76.5714285714286
"406",9,2,1997,236,1997,75.2142857142857
"407",10,2,1997,176,1997,73.8571428571429
"408",11,2,1997,133,1997,72.5
"409",12,2,1997,112,1997,71.1428571428571
"410",13,2,1997,90,1997,69.7857142857143
"411",14,2,1997,80,1997,68.4285714285714
"412",15,2,1997,72,1997,67.0714285714286
"413",16,2,1997,68,1997,65.7142857142857
"414",17,2,1997,65,1997,64.3571428571429
"415",18,2,1997,63,1997,63
"416",19,2,1997,210,1997,83.125
"417",20,2,1997,419,1997,103.25
"418",21,2,1997,923,1997,123.375
"419",22,2,1997,1450,1997,143.5
"420",23,2,1997,824,1997,163.625
"421",24,2,1997,379,1997,183.75
"422",25,2,1997,264,1997,203.875
"423",26,2,1997,224,1997,224
"424",27,2,1997,774,1997,218.818181818182
"425",28,2,1997,1150,1997,213.636363636364
"426",1,3,1997,665,1997,208.454545454545
"427",2,3,1997,685,1997,203.272727272727
"428",3,3,1997,543,1997,198.090909090909
"429",4,3,1997,360,1997,192.909090909091
"430",5,3,1997,295,1997,187.727272727273
"431",6,3,1997,266,1997,182.545454545455
"432",7,3,1997,217,1997,177.363636363636
"433",8,3,1997,191,1997,172.181818181818
"434",9,3,1997,167,1997,167
"435",10,3,1997,197,1997,164.533333333333
"436",11,3,1997,401,1997,162.066666666667
"437",12,3,1997,394,1997,159.6
"438",13,3,1997,242,1997,157.133333333333
"439",14,3,1997,424,1997,154.666666666667
"440",15,3,1997,699,1997,152.2
"441",16,3,1997,406,1997,149.733333333333
"442",17,3,1997,244,1997,147.266666666667
"443",18,3,1997,241,1997,144.8
"444",19,3,1997,217,1997,142.333333333333
"445",20,3,1997,187,1997,139.866666666667
"446",21,3,1997,174,1997,137.4
"447",22,3,1997,156,1997,134.933333333333
"448",23,3,1997,145,1997,132.466666666667
"449",24,3,1997,130,1997,130
"450",25,3,1997,223,1997,128.777777777778
"451",26,3,1997,519,1997,127.555555555556
"452",27,3,1997,356,1997,126.333333333333
"453",28,3,1997,263,1997,125.111111111111
"454",29,3,1997,991,1997,123.888888888889
"455",30,3,1997,1570,1997,122.666666666667
"456",31,3,1997,964,1997,121.444444444444
"457",1,4,1997,558,1997,120.222222222222
"458",2,4,1997,360,1997,119
"459",3,4,1997,278,1997,117.777777777778
"460",4,4,1997,226,1997,116.555555555556
"461",5,4,1997,200,1997,115.333333333333
"462",6,4,1997,217,1997,114.111111111111
"463",7,4,1997,211,1997,112.888888888889
"464",8,4,1997,178,1997,111.666666666667
"465",9,4,1997,140,1997,110.444444444444
"466",10,4,1997,118,1997,109.222222222222
"467",11,4,1997,108,1997,108
"468",12,4,1997,112,1997,104.090909090909
"469",13,4,1997,156,1997,100.181818181818
"470",14,4,1997,204,1997,96.2727272727273
"471",15,4,1997,184,1997,92.3636363636364
"472",16,4,1997,149,1997,88.4545454545455
"473",17,4,1997,138,1997,84.5454545454545
"474",18,4,1997,123,1997,80.6363636363636
"475",19,4,1997,106,1997,76.7272727272727
"476",20,4,1997,95,1997,72.8181818181818
"477",21,4,1997,78,1997,68.9090909090909
"478",22,4,1997,65,1997,65
"479",23,4,1997,68,1997,64.2
"480",24,4,1997,70,1997,63.4
"481",25,4,1997,69,1997,62.6
"482",26,4,1997,65,1997,61.8
"483",27,4,1997,61,1997,61
"484",28,4,1997,62,1997,59.8
"485",29,4,1997,70,1997,58.6
"486",30,4,1997,69,1997,57.4
"487",1,5,1997,61,1997,56.2
"488",2,5,1997,55,1997,55
"489",3,5,1997,147,1997,57.75
"490",4,5,1997,370,1997,60.5
"491",5,5,1997,274,1997,63.25
"492",6,5,1997,439,1997,66
"493",7,5,1997,368,1997,68.75
"494",8,5,1997,231,1997,71.5
"495",9,5,1997,237,1997,74.25
"496",10,5,1997,204,1997,77
"497",11,5,1997,157,1997,79.75
"498",12,5,1997,121,1997,82.5
"499",13,5,1997,96,1997,85.25
"500",14,5,1997,88,1997,88
"501",15,5,1997,124,1997,86.7857142857143
"502",16,5,1997,330,1997,85.5714285714286
"503",17,5,1997,368,1997,84.3571428571429
"504",18,5,1997,282,1997,83.1428571428571
"505",19,5,1997,472,1997,81.9285714285714
"506",20,5,1997,645,1997,80.7142857142857
"507",21,5,1997,327,1997,79.5
"508",22,5,1997,209,1997,78.2857142857143
"509",23,5,1997,144,1997,77.0714285714286
"510",24,5,1997,118,1997,75.8571428571429
"511",25,5,1997,105,1997,74.6428571428571
"512",26,5,1997,100,1997,73.4285714285714
"513",27,5,1997,84,1997,72.2142857142857
"514",28,5,1997,71,1997,71
"515",29,5,1997,76,1997,68.5714285714286
"516",30,5,1997,91,1997,66.1428571428571
"517",31,5,1997,98,1997,63.7142857142857
"518",1,6,1997,89,1997,61.2857142857143
"519",2,6,1997,90,1997,58.8571428571429
"520",3,6,1997,94,1997,56.4285714285714
