"","day","month","year","flow","hyear","baseflow"
"1",1,1,1996,82,1996,NA
"2",2,1,1996,150,1996,NA
"3",3,1,1996,190,1996,NA
"4",4,1,1996,260,1996,NA
"5",5,1,1996,210,1996,NA
"6",6,1,1996,170,1996,NA
"7",7,1,1996,150,1996,NA
"8",8,1,1996,130,1996,NA
"9",9,1,1996,120,1996,NA
"10",10,1,1996,110,1996,NA
"11",11,1,1996,99,1996,NA
"12",12,1,1996,90,1996,NA
"13",13,1,1996,85,1996,NA
"14",14,1,1996,80,1996,NA
"15",15,1,1996,74,1996,74
"16",16,1,1996,70,1996,70
"17",17,1,1996,1500,1996,71.9047619047619
"18",18,1,1996,5720,1996,73.8095238095238
"19",19,1,1996,6160,1996,75.7142857142857
"20",20,1,1996,700,1996,77.6190476190476
"21",21,1,1996,350,1996,79.5238095238095
"22",22,1,1996,300,1996,81.4285714285714
"23",23,1,1996,280,1996,83.3333333333333
"24",24,1,1996,2170,1996,85.2380952380952
"25",25,1,1996,1090,1996,87.1428571428571
"26",26,1,1996,479,1996,89.0476190476191
"27",27,1,1996,2140,1996,90.9523809523809
"28",28,1,1996,1010,1996,92.8571428571429
"29",29,1,1996,442,1996,94.7619047619048
"30",30,1,1996,290,1996,96.6666666666667
"31",31,1,1996,230,1996,98.5714285714286
"32",1,2,1996,190,1996,100.47619047619
"33",2,2,1996,160,1996,102.380952380952
"34",3,2,1996,150,1996,104.285714285714
"35",4,2,1996,130,1996,106.190476190476
"36",5,2,1996,120,1996,108.095238095238
"37",6,2,1996,110,1996,110
"38",7,2,1996,230,1996,111.538461538462
"39",8,2,1996,570,1996,113.076923076923
"40",9,2,1996,1200,1996,114.615384615385
"41",10,2,1996,750,1996,116.153846153846
"42",11,2,1996,600,1996,117.692307692308
"43",12,2,1996,480,1996,119.230769230769
"44",13,2,1996,400,1996,120.769230769231
"45",14,2,1996,330,1996,122.307692307692
"46",15,2,1996,270,1996,123.846153846154
"47",16,2,1996,230,1996,125.384615384615
"48",17,2,1996,190,1996,126.923076923077
"49",18,2,1996,160,1996,128.461538461538
"50",19,2,1996,130,1996,130
"51",20,2,1996,300,1996,132.857142857143
"52",21,2,1996,1100,1996,135.714285714286
"53",22,2,1996,851,1996,138.571428571429
"54",23,2,1996,577,1996,141.428571428571
"55",24,2,1996,565,1996,144.285714285714
"56",25,2,1996,389,1996,147.142857142857
"57",26,2,1996,289,1996,150
"58",27,2,1996,1960,1996,152.857142857143
"59",28,2,1996,4680,1996,155.714285714286
"60",29,2,1996,1040,1996,158.571428571429
"61",1,3,1996,460,1996,161.428571428571
"62",2,3,1996,260,1996,164.285714285714
"63",3,3,1996,200,1996,167.142857142857
"64",4,3,1996,170,1996,170
"65",5,3,1996,500,1996,172.857142857143
"66",6,3,1996,2600,1996,175.714285714286
"67",7,3,1996,672,1996,178.571428571429
"68",8,3,1996,300,1996,181.428571428571
"69",9,3,1996,250,1996,184.285714285714
"70",10,3,1996,210,1996,187.142857142857
"71",11,3,1996,190,1996,190
"72",12,3,1996,210,1996,188.714285714286
"73",13,3,1996,310,1996,187.428571428571
"74",14,3,1996,413,1996,186.142857142857
"75",15,3,1996,417,1996,184.857142857143
"76",16,3,1996,306,1996,183.571428571429
"77",17,3,1996,215,1996,182.285714285714
"78",18,3,1996,181,1996,181
"79",19,3,1996,496,1996,178.24
"80",20,3,1996,3500,1996,175.48
"81",21,3,1996,1190,1996,172.72
"82",22,3,1996,719,1996,169.96
"83",23,3,1996,615,1996,167.2
"84",24,3,1996,1050,1996,164.44
"85",25,3,1996,1560,1996,161.68
"86",26,3,1996,789,1996,158.92
"87",27,3,1996,372,1996,156.16
"88",28,3,1996,270,1996,153.4
"89",29,3,1996,233,1996,150.64
"90",30,3,1996,198,1996,147.88
"91",31,3,1996,173,1996,145.12
"92",1,4,1996,299,1996,142.36
"93",2,4,1996,580,1996,139.6
"94",3,4,1996,426,1996,136.84
"95",4,4,1996,290,1996,134.08
"96",5,4,1996,293,1996,131.32
"97",6,4,1996,215,1996,128.56
"98",7,4,1996,170,1996,125.8
"99",8,4,1996,144,1996,123.04
"100",9,4,1996,140,1996,120.28
"101",10,4,1996,138,1996,117.52
"102",11,4,1996,127,1996,114.76
"103",12,4,1996,112,1996,112
"104",13,4,1996,135,1996,124.4375
"105",14,4,1996,180,1996,136.875
"106",15,4,1996,287,1996,149.3125
"107",16,4,1996,1150,1996,161.75
"108",17,4,1996,525,1996,174.1875
"109",18,4,1996,312,1996,186.625
"110",19,4,1996,222,1996,199.0625
"111",20,4,1996,577,1996,211.5
"112",21,4,1996,507,1996,223.9375
"113",22,4,1996,316,1996,236.375
"114",23,4,1996,4410,1996,248.8125
"115",24,4,1996,5020,1996,261.25
"116",25,4,1996,948,1996,273.6875
"117",26,4,1996,529,1996,286.125
"118",27,4,1996,454,1996,298.5625
"119",28,4,1996,311,1996,311
"120",29,4,1996,458,1996,304.181818181818
"121",30,4,1996,4180,1996,297.363636363636
"122",1,5,1996,1730,1996,290.545454545455
"123",2,5,1996,1100,1996,283.727272727273
"124",3,5,1996,542,1996,276.909090909091
"125",4,5,1996,575,1996,270.090909090909
"126",5,5,1996,609,1996,263.272727272727
"127",6,5,1996,518,1996,256.454545454545
"128",7,5,1996,345,1996,249.636363636364
"129",8,5,1996,256,1996,242.818181818182
"130",9,5,1996,236,1996,236
"131",10,5,1996,388,1996,228.130434782609
"132",11,5,1996,3680,1996,220.260869565217
"133",12,5,1996,2380,1996,212.391304347826
"134",13,5,1996,687,1996,204.521739130435
"135",14,5,1996,388,1996,196.652173913043
"136",15,5,1996,322,1996,188.782608695652
"137",16,5,1996,441,1996,180.913043478261
"138",17,5,1996,584,1996,173.04347826087
"139",18,5,1996,580,1996,165.173913043478
"140",19,5,1996,278,1996,157.304347826087
"141",20,5,1996,194,1996,149.434782608696
"142",21,5,1996,157,1996,141.565217391304
"143",22,5,1996,132,1996,132
"144",23,5,1996,107,1996,107
"145",24,5,1996,92,1996,92
"146",25,5,1996,81,1996,81
"147",26,5,1996,72,1996,72
"148",27,5,1996,86,1996,86
"149",28,5,1996,114,1996,86.4782608695652
"150",29,5,1996,108,1996,78.6086956521739
"151",30,5,1996,77,1996,70.7391304347826
"152",31,5,1996,63,1996,62.8695652173913
"153",1,6,1996,55,1996,55
"154",2,6,1996,72,1996,58.3529411764706
"155",3,6,1996,115,1996,61.7058823529412
"156",4,6,1996,177,1996,65.0588235294118
