"","day","month","year","flow","hyear","baseflow"
"1",1,1,1996,430,1996,NA
"2",2,1,1996,1000,1996,NA
"3",3,1,1996,830,1996,NA
"4",4,1,1996,700,1996,NA
"5",5,1,1996,620,1996,NA
"6",6,1,1996,550,1996,NA
"7",7,1,1996,520,1996,NA
"8",8,1,1996,480,1996,NA
"9",9,1,1996,440,1996,NA
"10",10,1,1996,410,1996,NA
"11",11,1,1996,400,1996,NA
"12",12,1,1996,380,1996,NA
"13",13,1,1996,350,1996,NA
"14",14,1,1996,330,1996,NA
"15",15,1,1996,310,1996,310
"16",16,1,1996,300,1996,300
"17",17,1,1996,2500,1996,305
"18",18,1,1996,6680,1996,310
"19",19,1,1996,13200,1996,315
"20",20,1,1996,11500,1996,320
"21",21,1,1996,6860,1996,325
"22",22,1,1996,5300,1996,330
"23",23,1,1996,4240,1996,335
"24",24,1,1996,4740,1996,340
"25",25,1,1996,4110,1996,345
"26",26,1,1996,2480,1996,350
"27",27,1,1996,4150,1996,355
"28",28,1,1996,4190,1996,360
"29",29,1,1996,2530,1996,365
"30",30,1,1996,1920,1996,370
"31",31,1,1996,1300,1996,375
"32",1,2,1996,820,1996,380
"33",2,2,1996,660,1996,385
"34",3,2,1996,580,1996,390
"35",4,2,1996,520,1996,395
"36",5,2,1996,470,1996,400
"37",6,2,1996,430,1996,405
"38",7,2,1996,410,1996,410
"39",8,2,1996,900,1996,400.833333333333
"40",9,2,1996,2470,1996,391.666666666667
"41",10,2,1996,2690,1996,382.5
"42",11,2,1996,3800,1996,373.333333333333
"43",12,2,1996,2370,1996,364.166666666667
"44",13,2,1996,750,1996,355
"45",14,2,1996,520,1996,345.833333333333
"46",15,2,1996,410,1996,336.666666666667
"47",16,2,1996,360,1996,327.5
"48",17,2,1996,340,1996,318.333333333333
"49",18,2,1996,310,1996,309.166666666667
"50",19,2,1996,300,1996,300
"51",20,2,1996,280,1996,280
"52",21,2,1996,2500,1996,358.461538461538
"53",22,2,1996,4670,1996,436.923076923077
"54",23,2,1996,3930,1996,515.384615384615
"55",24,2,1996,3350,1996,593.846153846154
"56",25,2,1996,2850,1996,672.307692307692
"57",26,2,1996,1980,1996,750.769230769231
"58",27,2,1996,1870,1996,829.230769230769
"59",28,2,1996,5480,1996,907.692307692308
"60",29,2,1996,4730,1996,986.153846153846
"61",1,3,1996,3050,1996,1064.61538461538
"62",2,3,1996,2370,1996,1143.07692307692
"63",3,3,1996,1720,1996,1221.53846153846
"64",4,3,1996,1300,1996,1300
"65",5,3,1996,1610,1996,1230.625
"66",6,3,1996,3500,1996,1161.25
"67",7,3,1996,3230,1996,1091.875
"68",8,3,1996,2040,1996,1022.5
"69",9,3,1996,1530,1996,953.125
"70",10,3,1996,1200,1996,883.75
"71",11,3,1996,884,1996,814.375
"72",12,3,1996,745,1996,745
"73",13,3,1996,1000,1996,746.142857142857
"74",14,3,1996,1930,1996,747.285714285714
"75",15,3,1996,2470,1996,748.428571428571
"76",16,3,1996,1840,1996,749.571428571429
"77",17,3,1996,1240,1996,750.714285714286
"78",18,3,1996,927,1996,751.857142857143
"79",19,3,1996,753,1996,753
"80",20,3,1996,2750,1996,735.086956521739
"81",21,3,1996,4550,1996,717.173913043478
"82",22,3,1996,3690,1996,699.260869565217
"83",23,3,1996,3170,1996,681.347826086957
"84",24,3,1996,3020,1996,663.434782608696
"85",25,3,1996,4420,1996,645.521739130435
"86",26,3,1996,2450,1996,627.608695652174
"87",27,3,1996,1330,1996,609.695652173913
"88",28,3,1996,947,1996,591.782608695652
"89",29,3,1996,751,1996,573.869565217391
"90",30,3,1996,622,1996,555.95652173913
"91",31,3,1996,533,1996,533
"92",1,4,1996,493,1996,493
"93",2,4,1996,525,1996,502.217391304348
"94",3,4,1996,607,1996,484.304347826087
"95",4,4,1996,637,1996,466.391304347826
"96",5,4,1996,753,1996,448.478260869565
"97",6,4,1996,642,1996,430.565217391304
"98",7,4,1996,555,1996,412.652173913043
"99",8,4,1996,475,1996,394.739130434783
"100",9,4,1996,408,1996,376.826086956522
"101",10,4,1996,366,1996,358.913043478261
"102",11,4,1996,341,1996,341
"103",12,4,1996,345,1996,345
"104",13,4,1996,1290,1996,509.909090909091
"105",14,4,1996,2140,1996,594.363636363636
"106",15,4,1996,2080,1996,678.818181818182
"107",16,4,1996,5190,1996,763.272727272727
"108",17,4,1996,5240,1996,847.727272727273
"109",18,4,1996,3080,1996,932.181818181818
"110",19,4,1996,2130,1996,1016.63636363636
"111",20,4,1996,1850,1996,1101.09090909091
"112",21,4,1996,1530,1996,1185.54545454545
"113",22,4,1996,1270,1996,1270
"114",23,4,1996,6410,1996,1257.14285714286
"115",24,4,1996,9370,1996,1244.28571428571
"116",25,4,1996,6090,1996,1231.42857142857
"117",26,4,1996,3830,1996,1218.57142857143
"118",27,4,1996,3120,1996,1205.71428571429
"119",28,4,1996,1960,1996,1192.85714285714
"120",29,4,1996,1180,1996,1180
"121",30,4,1996,4590,1996,1136
"122",1,5,1996,5720,1996,1092
"123",2,5,1996,4090,1996,1048
"124",3,5,1996,3150,1996,1004
"125",4,5,1996,2560,1996,960
"126",5,5,1996,1930,1996,916
"127",6,5,1996,1540,1996,872
"128",7,5,1996,1210,1996,828
"129",8,5,1996,924,1996,784
"130",9,5,1996,740,1996,740
"131",10,5,1996,902,1996,713.666666666667
"132",11,5,1996,4660,1996,687.333333333333
"133",12,5,1996,6990,1996,661
"134",13,5,1996,4500,1996,634.666666666667
"135",14,5,1996,2840,1996,608.333333333333
"136",15,5,1996,2430,1996,582
"137",16,5,1996,1760,1996,555.666666666667
"138",17,5,1996,1320,1996,529.333333333333
"139",18,5,1996,1120,1996,503
"140",19,5,1996,1400,1996,476.666666666667
"141",20,5,1996,1140,1996,450.333333333333
