"","day","month","year","flow","hyear","baseflow"
"1",1,1,1996,110,1996,NA
"2",2,1,1996,270,1996,NA
"3",3,1,1996,210,1996,NA
"4",4,1,1996,180,1996,NA
"5",5,1,1996,150,1996,NA
"6",6,1,1996,130,1996,NA
"7",7,1,1996,120,1996,NA
"8",8,1,1996,110,1996,NA
"9",9,1,1996,100,1996,NA
"10",10,1,1996,94,1996,NA
"11",11,1,1996,90,1996,NA
"12",12,1,1996,86,1996,NA
"13",13,1,1996,80,1996,NA
"14",14,1,1996,76,1996,NA
"15",15,1,1996,74,1996,74
"16",16,1,1996,72,1996,72
"17",17,1,1996,560,1996,72.5454545454545
"18",18,1,1996,2300,1996,73.0909090909091
"19",19,1,1996,5000,1996,73.6363636363636
"20",20,1,1996,3800,1996,74.1818181818182
"21",21,1,1996,1500,1996,74.7272727272727
"22",22,1,1996,1100,1996,75.2727272727273
"23",23,1,1996,1000,1996,75.8181818181818
"24",24,1,1996,1300,1996,76.3636363636364
"25",25,1,1996,1000,1996,76.9090909090909
"26",26,1,1996,580,1996,77.4545454545455
"27",27,1,1996,1200,1996,78
"28",28,1,1996,1100,1996,78.5454545454545
"29",29,1,1996,660,1996,79.0909090909091
"30",30,1,1996,400,1996,79.6363636363636
"31",31,1,1996,280,1996,80.1818181818182
"32",1,2,1996,190,1996,80.7272727272727
"33",2,2,1996,150,1996,81.2727272727273
"34",3,2,1996,130,1996,81.8181818181818
"35",4,2,1996,110,1996,82.3636363636364
"36",5,2,1996,100,1996,82.9090909090909
"37",6,2,1996,90,1996,83.4545454545455
"38",7,2,1996,84,1996,84
"39",8,2,1996,260,1996,82.8333333333333
"40",9,2,1996,580,1996,81.6666666666667
"41",10,2,1996,700,1996,80.5
"42",11,2,1996,1100,1996,79.3333333333333
"43",12,2,1996,480,1996,78.1666666666667
"44",13,2,1996,160,1996,77
"45",14,2,1996,130,1996,75.8333333333333
"46",15,2,1996,100,1996,74.6666666666667
"47",16,2,1996,88,1996,73.5
"48",17,2,1996,80,1996,72.3333333333333
"49",18,2,1996,74,1996,71.1666666666667
"50",19,2,1996,70,1996,70
"51",20,2,1996,700,1996,78.3571428571429
"52",21,2,1996,2000,1996,86.7142857142857
"53",22,2,1996,2220,1996,95.0714285714286
"54",23,2,1996,1220,1996,103.428571428571
"55",24,2,1996,688,1996,111.785714285714
"56",25,2,1996,492,1996,120.142857142857
"57",26,2,1996,308,1996,128.5
"58",27,2,1996,262,1996,136.857142857143
"59",28,2,1996,1310,1996,145.214285714286
"60",29,2,1996,1390,1996,153.571428571429
"61",1,3,1996,409,1996,161.928571428571
"62",2,3,1996,280,1996,170.285714285714
"63",3,3,1996,232,1996,178.642857142857
"64",4,3,1996,187,1996,187
