"","day","month","year","flow","hyear","baseflow"
"1",1,1,1996,30,1996,NA
"2",2,1,1996,50,1996,NA
"3",3,1,1996,70,1996,NA
"4",4,1,1996,86,1996,NA
"5",5,1,1996,70,1996,NA
"6",6,1,1996,54,1996,NA
"7",7,1,1996,45,1996,NA
"8",8,1,1996,38,1996,NA
"9",9,1,1996,33,1996,NA
"10",10,1,1996,29,1996,NA
"11",11,1,1996,26,1996,NA
"12",12,1,1996,24,1996,NA
"13",13,1,1996,22,1996,NA
"14",14,1,1996,20,1996,NA
"15",15,1,1996,19,1996,19
"16",16,1,1996,18,1996,18
"17",17,1,1996,150,1996,18.8636363636364
"18",18,1,1996,1000,1996,19.7272727272727
"19",19,1,1996,800,1996,20.5909090909091
"20",20,1,1996,600,1996,21.4545454545455
"21",21,1,1996,450,1996,22.3181818181818
"22",22,1,1996,370,1996,23.1818181818182
"23",23,1,1996,350,1996,24.0454545454545
"24",24,1,1996,900,1996,24.9090909090909
"25",25,1,1996,700,1996,25.7727272727273
"26",26,1,1996,450,1996,26.6363636363636
"27",27,1,1996,250,1996,27.5
"28",28,1,1996,150,1996,28.3636363636364
"29",29,1,1996,100,1996,29.2272727272727
"30",30,1,1996,74,1996,30.0909090909091
"31",31,1,1996,64,1996,30.9545454545455
"32",1,2,1996,56,1996,31.8181818181818
"33",2,2,1996,50,1996,32.6818181818182
"34",3,2,1996,45,1996,33.5454545454545
"35",4,2,1996,43,1996,34.4090909090909
"36",5,2,1996,41,1996,35.2727272727273
"37",6,2,1996,39,1996,36.1363636363636
"38",7,2,1996,37,1996,37
"39",8,2,1996,45,1996,38.0833333333333
"40",9,2,1996,70,1996,39.1666666666667
"41",10,2,1996,110,1996,40.25
"42",11,2,1996,230,1996,41.3333333333333
"43",12,2,1996,200,1996,42.4166666666667
"44",13,2,1996,160,1996,43.5
"45",14,2,1996,120,1996,44.5833333333333
"46",15,2,1996,88,1996,45.6666666666667
"47",16,2,1996,72,1996,46.75
"48",17,2,1996,62,1996,47.8333333333333
"49",18,2,1996,56,1996,48.9166666666667
"50",19,2,1996,50,1996,50
"51",20,2,1996,70,1996,52.6086956521739
"52",21,2,1996,410,1996,55.2173913043478
"53",22,2,1996,340,1996,57.8260869565217
"54",23,2,1996,280,1996,60.4347826086957
"55",24,2,1996,380,1996,63.0434782608696
"56",25,2,1996,333,1996,65.6521739130435
"57",26,2,1996,255,1996,68.2608695652174
"58",27,2,1996,2400,1996,70.8695652173913
"59",28,2,1996,6530,1996,73.4782608695652
"60",29,2,1996,1520,1996,76.0869565217391
"61",1,3,1996,633,1996,78.695652173913
"62",2,3,1996,350,1996,81.304347826087
"63",3,3,1996,280,1996,83.9130434782609
"64",4,3,1996,250,1996,86.5217391304348
"65",5,3,1996,300,1996,89.1304347826087
"66",6,3,1996,1290,1996,91.7391304347826
"67",7,3,1996,633,1996,94.3478260869565
"68",8,3,1996,250,1996,96.9565217391304
"69",9,3,1996,170,1996,99.5652173913043
"70",10,3,1996,150,1996,102.173913043478
"71",11,3,1996,130,1996,104.782608695652
"72",12,3,1996,115,1996,107.391304347826
"73",13,3,1996,110,1996,110
