"","day","month","year","flow","hyear","baseflow"
"1",1,1,1996,380,1996,NA
"2",2,1,1996,360,1996,NA
"3",3,1,1996,250,1996,NA
"4",4,1,1996,380,1996,NA
"5",5,1,1996,400,1996,NA
"6",6,1,1996,380,1996,NA
"7",7,1,1996,370,1996,NA
"8",8,1,1996,360,1996,NA
"9",9,1,1996,350,1996,NA
"10",10,1,1996,340,1996,NA
"11",11,1,1996,330,1996,NA
"12",12,1,1996,320,1996,NA
"13",13,1,1996,320,1996,NA
"14",14,1,1996,310,1996,NA
"15",15,1,1996,300,1996,300
"16",16,1,1996,300,1996,300
"17",17,1,1996,500,1996,304.545454545455
"18",18,1,1996,1800,1996,309.090909090909
"19",19,1,1996,17000,1996,313.636363636364
"20",20,1,1996,6000,1996,318.181818181818
"21",21,1,1996,2560,1996,322.727272727273
"22",22,1,1996,1650,1996,327.272727272727
"23",23,1,1996,1350,1996,331.818181818182
"24",24,1,1996,3090,1996,336.363636363636
"25",25,1,1996,2590,1996,340.909090909091
"26",26,1,1996,1480,1996,345.454545454545
"27",27,1,1996,1940,1996,350
"28",28,1,1996,1730,1996,354.545454545455
"29",29,1,1996,1210,1996,359.090909090909
"30",30,1,1996,1000,1996,363.636363636364
"31",31,1,1996,800,1996,368.181818181818
"32",1,2,1996,650,1996,372.727272727273
"33",2,2,1996,600,1996,377.272727272727
"34",3,2,1996,520,1996,381.818181818182
"35",4,2,1996,500,1996,386.363636363636
"36",5,2,1996,480,1996,390.909090909091
"37",6,2,1996,440,1996,395.454545454545
"38",7,2,1996,400,1996,400
"39",8,2,1996,500,1996,398.333333333333
"40",9,2,1996,1600,1996,396.666666666667
"41",10,2,1996,1050,1996,395
"42",11,2,1996,1460,1996,393.333333333333
"43",12,2,1996,979,1996,391.666666666667
"44",13,2,1996,700,1996,390
"45",14,2,1996,600,1996,388.333333333333
"46",15,2,1996,560,1996,386.666666666667
"47",16,2,1996,520,1996,385
"48",17,2,1996,460,1996,383.333333333333
"49",18,2,1996,420,1996,381.666666666667
"50",19,2,1996,380,1996,380
"51",20,2,1996,800,1996,386.363636363636
"52",21,2,1996,4200,1996,392.727272727273
"53",22,2,1996,3180,1996,399.090909090909
"54",23,2,1996,2230,1996,405.454545454545
"55",24,2,1996,3340,1996,411.818181818182
"56",25,2,1996,2000,1996,418.181818181818
"57",26,2,1996,1530,1996,424.545454545455
"58",27,2,1996,1240,1996,430.909090909091
"59",28,2,1996,2460,1996,437.272727272727
"60",29,2,1996,1560,1996,443.636363636364
"61",1,3,1996,1090,1996,450
"62",2,3,1996,900,1996,456.363636363636
"63",3,3,1996,780,1996,462.727272727273
"64",4,3,1996,700,1996,469.090909090909
"65",5,3,1996,950,1996,475.454545454545
"66",6,3,1996,2100,1996,481.818181818182
"67",7,3,1996,1230,1996,488.181818181818
"68",8,3,1996,900,1996,494.545454545455
"69",9,3,1996,650,1996,500.909090909091
"70",10,3,1996,580,1996,507.272727272727
"71",11,3,1996,550,1996,513.636363636364
"72",12,3,1996,520,1996,520
"73",13,3,1996,700,1996,548.416666666667
"74",14,3,1996,1200,1996,576.833333333333
"75",15,3,1996,2520,1996,605.25
"76",16,3,1996,1630,1996,633.666666666667
"77",17,3,1996,1110,1996,662.083333333333
"78",18,3,1996,929,1996,690.5
"79",19,3,1996,1000,1996,718.916666666667
"80",20,3,1996,1780,1996,747.333333333333
"81",21,3,1996,1680,1996,775.75
"82",22,3,1996,1140,1996,804.166666666667
"83",23,3,1996,981,1996,832.583333333333
"84",24,3,1996,861,1996,861
"85",25,3,1996,1470,1996,849.875
"86",26,3,1996,3040,1996,838.75
"87",27,3,1996,1350,1996,827.625
"88",28,3,1996,1060,1996,816.5
"89",29,3,1996,1010,1996,805.375
"90",30,3,1996,1010,1996,794.25
"91",31,3,1996,948,1996,783.125
"92",1,4,1996,990,1996,772
"93",2,4,1996,934,1996,760.875
"94",3,4,1996,816,1996,749.75
"95",4,4,1996,772,1996,738.625
"96",5,4,1996,942,1996,727.5
"97",6,4,1996,813,1996,716.375
"98",7,4,1996,763,1996,705.25
"99",8,4,1996,749,1996,694.125
"100",9,4,1996,683,1996,683
"101",10,4,1996,671,1996,671
"102",11,4,1996,713,1996,705.916666666667
"103",12,4,1996,1210,1996,740.833333333333
"104",13,4,1996,11100,1996,775.75
"105",14,4,1996,5760,1996,810.666666666667
"106",15,4,1996,2290,1996,845.583333333333
"107",16,4,1996,1800,1996,880.5
"108",17,4,1996,1480,1996,915.416666666667
"109",18,4,1996,1410,1996,950.333333333333
"110",19,4,1996,1190,1996,985.25
"111",20,4,1996,1570,1996,1020.16666666667
"112",21,4,1996,1390,1996,1055.08333333333
"113",22,4,1996,1090,1996,1090
"114",23,4,1996,4480,1996,1080
"115",24,4,1996,4810,1996,1070
"116",25,4,1996,2430,1996,1060
"117",26,4,1996,1620,1996,1050
"118",27,4,1996,1440,1996,1040
"119",28,4,1996,1140,1996,1030
"120",29,4,1996,1020,1996,1020
"121",30,4,1996,1860,1996,1011.11111111111
"122",1,5,1996,2520,1996,1002.22222222222
"123",2,5,1996,1670,1996,993.333333333333
"124",3,5,1996,1200,1996,984.444444444444
"125",4,5,1996,1260,1996,975.555555555556
"126",5,5,1996,1370,1996,966.666666666667
"127",6,5,1996,1350,1996,957.777777777778
"128",7,5,1996,1110,1996,948.888888888889
"129",8,5,1996,940,1996,940
"130",9,5,1996,1020,1996,917.2
"131",10,5,1996,5780,1996,894.4
"132",11,5,1996,11100,1996,871.6
"133",12,5,1996,7920,1996,848.8
"134",13,5,1996,3370,1996,826
"135",14,5,1996,1980,1996,803.2
"136",15,5,1996,1460,1996,780.4
"137",16,5,1996,1210,1996,757.6
"138",17,5,1996,1100,1996,734.8
"139",18,5,1996,987,1996,712
"140",19,5,1996,879,1996,689.2
"141",20,5,1996,757,1996,666.4
"142",21,5,1996,1030,1996,643.6
"143",22,5,1996,964,1996,620.8
"144",23,5,1996,735,1996,598
"145",24,5,1996,725,1996,575.2
"146",25,5,1996,606,1996,552.4
"147",26,5,1996,544,1996,529.6
"148",27,5,1996,536,1996,506.8
"149",28,5,1996,498,1996,484
"150",29,5,1996,464,1996,461.2
"151",30,5,1996,433,1996,433
"152",31,5,1996,410,1996,410
"153",1,6,1996,382,1996,382
"154",2,6,1996,370,1996,370
"155",3,6,1996,398,1996,373.5
"156",4,6,1996,437,1996,377
"157",5,6,1996,469,1996,380.5
"158",6,6,1996,384,1996,384
"159",7,6,1996,923,1996,383.818181818182
"160",8,6,1996,1780,1996,383.636363636364
"161",9,6,1996,778,1996,383.454545454545
"162",10,6,1996,613,1996,383.272727272727
"163",11,6,1996,1720,1996,383.090909090909
"164",12,6,1996,872,1996,382.909090909091
"165",13,6,1996,1120,1996,382.727272727273
"166",14,6,1996,681,1996,382.545454545455
"167",15,6,1996,522,1996,382.363636363636
"168",16,6,1996,422,1996,382.181818181818
"169",17,6,1996,382,1996,382
"170",18,6,1996,759,1996,376.454545454545
"171",19,6,1996,1000,1996,370.909090909091
"172",20,6,1996,816,1996,365.363636363636
"173",21,6,1996,716,1996,359.818181818182
"174",22,6,1996,516,1996,354.272727272727
"175",23,6,1996,458,1996,348.727272727273
"176",24,6,1996,436,1996,343.181818181818
"177",25,6,1996,533,1996,337.636363636364
"178",26,6,1996,405,1996,332.090909090909
"179",27,6,1996,352,1996,326.545454545455
"180",28,6,1996,321,1996,321
"181",29,6,1996,302,1996,302
"182",30,6,1996,335,1996,306.066666666667
"183",1,7,1996,320,1996,298.6
"184",2,7,1996,292,1996,291.133333333333
"185",3,7,1996,296,1996,283.666666666667
"186",4,7,1996,368,1996,276.2
"187",5,7,1996,304,1996,268.733333333333
"188",6,7,1996,270,1996,261.266666666667
"189",7,7,1996,253,1996,253
"190",8,7,1996,299,1996,246.333333333333
"191",9,7,1996,260,1996,238.866666666667
"192",10,7,1996,242,1996,231.4
"193",11,7,1996,228,1996,223.933333333333
"194",12,7,1996,217,1996,216.466666666667
"195",13,7,1996,209,1996,209
"196",14,7,1996,207,1996,207
"197",15,7,1996,260,1996,207.222222222222
"198",16,7,1996,310,1996,207.444444444444
"199",17,7,1996,258,1996,207.666666666667
"200",18,7,1996,234,1996,207.888888888889
"201",19,7,1996,357,1996,208.111111111111
"202",20,7,1996,362,1996,208.333333333333
"203",21,7,1996,272,1996,208.555555555556
"204",22,7,1996,232,1996,208.777777777778
"205",23,7,1996,209,1996,209
"206",24,7,1996,201,1996,201
"207",25,7,1996,211,1996,199.2
"208",26,7,1996,301,1996,197.4
"209",27,7,1996,234,1996,195.6
"210",28,7,1996,204,1996,193.8
"211",29,7,1996,192,1996,192
"212",30,7,1996,1160,1996,194.25
"213",31,7,1996,664,1996,196.5
"214",1,8,1996,374,1996,198.75
"215",2,8,1996,300,1996,201
"216",3,8,1996,266,1996,203.25
"217",4,8,1996,238,1996,205.5
"218",5,8,1996,227,1996,207.75
"219",6,8,1996,210,1996,210
"220",7,8,1996,213,1996,207.857142857143
"221",8,8,1996,243,1996,205.714285714286
"222",9,8,1996,804,1996,203.571428571429
"223",10,8,1996,506,1996,201.428571428571
"224",11,8,1996,331,1996,199.285714285714
"225",12,8,1996,265,1996,197.142857142857
"226",13,8,1996,238,1996,195
"227",14,8,1996,215,1996,192.857142857143
"228",15,8,1996,206,1996,190.714285714286
"229",16,8,1996,236,1996,188.571428571429
"230",17,8,1996,219,1996,186.428571428571
"231",18,8,1996,199,1996,184.285714285714
"232",19,8,1996,189,1996,182.142857142857
"233",20,8,1996,180,1996,180
"234",21,8,1996,455,1996,177.416666666667
"235",22,8,1996,307,1996,174.833333333333
"236",23,8,1996,242,1996,172.25
