"","day","month","year","flow","hyear","baseflow"
"1",1,1,1996,NA,1996,NA
"2",2,1,1996,149.999993214286,1996,NA
"3",3,1,1996,133.928571428571,1996,NA
"4",4,1,1996,125,1996,NA
"5",5,1,1996,117.857141071429,1996,NA
"6",6,1,1996,114.285716071429,1996,NA
"7",7,1,1996,111.071425,1996,NA
"8",8,1,1996,110.714282142857,1996,110.714282142857
"9",9,1,1996,111.071425,1996,110.714282142857
"10",10,1,1996,114.285716071429,1996,110.714282142857
"11",11,1,1996,113.214288571429,1996,110.714282142857
"12",12,1,1996,110.714282142857,1996,110.714282142857
"13",13,1,1996,111.071425,1996,111.071425
"14",14,1,1996,114.285716071429,1996,114.285716071429
"15",15,1,1996,112.500003571429,1996,112.500003571429
"16",16,1,1996,187.5,1996,125.549448571429
"17",17,1,1996,335.357155,1996,129.258240178571
"18",18,1,1996,560.714278571429,1996,132.967031785714
"19",19,1,1996,671.428542857143,1996,136.675823392857
"20",20,1,1996,946.428571428571,1996,140.384615
"21",21,1,1996,867.857114285714,1996,144.093406607143
"22",22,1,1996,764.2857,1996,147.802198214286
"23",23,1,1996,642.857142857143,1996,151.510989821429
"24",24,1,1996,528.571435714286,1996,155.219781428571
"25",25,1,1996,571.428571428571,1996,158.928573035714
"26",26,1,1996,439.285721428571,1996,162.637364642857
"27",27,1,1996,432.142871428571,1996,166.34615625
"28",28,1,1996,549.999985714286,1996,170.054947857143
"29",29,1,1996,464.285714285714,1996,173.763739464286
"30",30,1,1996,392.857142857143,1996,177.472531071429
"31",31,1,1996,357.142857142857,1996,181.181322678571
"32",1,2,1996,321.428571428571,1996,184.890114285714
"33",2,2,1996,294.642857142857,1996,188.598905892857
"34",3,2,1996,271.428567857143,1996,192.3076975
"35",4,2,1996,250,1996,196.016489107143
"36",5,2,1996,233.928578214286,1996,199.725280714286
"37",6,2,1996,221.428564642857,1996,203.434072321429
"38",7,2,1996,207.142863928571,1996,207.142863928571
"39",8,2,1996,250,1996,204.761910982143
"40",9,2,1996,330.357142857143,1996,202.380958035714
"41",10,2,1996,714.285714285714,1996,200.000005089286
"42",11,2,1996,607.142857142857,1996,197.619052142857
"43",12,2,1996,428.571428571429,1996,195.238099196429
"44",13,2,1996,303.571428571429,1996,192.85714625
"45",14,2,1996,250,1996,190.476193303571
"46",15,2,1996,214.285714285714,1996,188.095240357143
"47",16,2,1996,203.571421785714,1996,185.714287410714
"48",17,2,1996,196.428571428571,1996,183.333334464286
"49",18,2,1996,189.285721071429,1996,180.952381517857
"50",19,2,1996,178.571428571429,1996,178.571428571429
"51",20,2,1996,214.285714285714,1996,177.142856803571
"52",21,2,1996,339.285714285714,1996,175.714285035714
"53",22,2,1996,357.142857142857,1996,174.285713267857
"54",23,2,1996,382.14285,1996,172.8571415
"55",24,2,1996,360.7143,1996,171.428569732143
"56",25,2,1996,339.285714285714,1996,169.999997964286
"57",26,2,1996,312.5,1996,168.571426196429
"58",27,2,1996,285.714285714286,1996,167.142854428571
"59",28,2,1996,264.285717857143,1996,165.714282660714
"60",29,2,1996,250,1996,164.285710892857
"61",1,3,1996,232.142857142857,1996,162.857139125
"62",2,3,1996,214.285714285714,1996,161.428567357143
"63",3,3,1996,199.999996428571,1996,159.999995589286
"64",4,3,1996,189.285721071429,1996,158.571423821429
"65",5,3,1996,182.142853571429,1996,157.142852053571
"66",6,3,1996,175.000003571429,1996,155.714280285714
"67",7,3,1996,167.857136071429,1996,154.285708517857
"68",8,3,1996,160.714285714286,1996,152.85713675
"69",9,3,1996,153.571435357143,1996,151.428564982143
"70",10,3,1996,149.999993214286,1996,149.999993214286
"71",11,3,1996,146.428567857143,1996,146.428567857143
"72",12,3,1996,142.857142857143,1996,142.857142857143
"73",13,3,1996,141.071430357143,1996,141.071430357143
"74",14,3,1996,428.571428571429,1996,160.714287337662
"75",15,3,1996,942.857128571429,1996,180.357144318182
"76",16,3,1996,714.285714285714,1996,200.000001298701
"77",17,3,1996,571.428571428571,1996,219.642858279221
"78",18,3,1996,392.857142857143,1996,239.28571525974
"79",19,3,1996,321.428571428571,1996,258.92857224026
"80",20,3,1996,482.142857142857,1996,278.571429220779
"81",21,3,1996,607.142857142857,1996,298.214286201299
"82",22,3,1996,500,1996,317.857143181818
"83",23,3,1996,428.571428571429,1996,337.500000162338
"84",24,3,1996,357.142857142857,1996,357.142857142857
"85",25,3,1996,385.714292857143,1996,352.738096607143
"86",26,3,1996,1071.42857142857,1996,348.333336071429
"87",27,3,1996,714.285714285714,1996,343.928575535714
"88",28,3,1996,414.285728571429,1996,339.523815
"89",29,3,1996,389.2857,1996,335.119054464286
"90",30,3,1996,330.714293928571,1996,330.714293928571
"91",31,3,1996,306.785719642857,1996,306.785719642857
"92",1,4,1996,340.000016428571,1996,304.80159265873
"93",2,4,1996,382.14285,1996,302.817465674603
"94",3,4,1996,367.85715,1996,300.833338690476
"95",4,4,1996,364.285707142857,1996,298.849211706349
"96",5,4,1996,343.571424642857,1996,296.865084722222
"97",6,4,1996,319.285699285714,1996,294.880957738095
"98",7,4,1996,306.428568571429,1996,292.896830753968
"99",8,4,1996,296.428578214286,1996,290.912703769841
"100",9,4,1996,288.928576785714,1996,288.928576785714
"101",10,4,1996,281.785709642857,1996,281.785709642857
"102",11,4,1996,275.357144285714,1996,275.357144285714
"103",12,4,1996,284.285715714286,1996,282.281746984127
"104",13,4,1996,532.142842857143,1996,289.20634968254
"105",14,4,1996,789.285728571429,1996,296.130952380952
"106",15,4,1996,853.571414285714,1996,303.055555079365
"107",16,4,1996,1217.85708928571,1996,309.980157777778
"108",17,4,1996,1078.57145714286,1996,316.90476047619
