"","day","month","year","flow","hyear","baseflow"
"1",1,1,1996,NA,1996,NA
"2",2,1,1996,864.285742857143,1996,NA
"3",3,1,1996,857.142857142857,1996,NA
"4",4,1,1996,849.999971428571,1996,NA
"5",5,1,1996,842.857157142857,1996,NA
"6",6,1,1996,835.714271428571,1996,NA
"7",7,1,1996,828.571457142857,1996,NA
"8",8,1,1996,821.428571428571,1996,NA
"9",9,1,1996,814.285685714286,1996,NA
"10",10,1,1996,807.142871428571,1996,807.142871428571
"11",11,1,1996,803.571428571429,1996,803.571428571429
"12",12,1,1996,799.999985714286,1996,799.999985714286
"13",13,1,1996,796.428542857143,1996,796.428542857143
"14",14,1,1996,792.857171428572,1996,792.857157142857
"15",15,1,1996,789.285728571429,1996,789.285728571429
"16",16,1,1996,785.714285714286,1996,785.714285714286
"17",17,1,1996,2142.85714285714,1996,826.298701298701
"18",18,1,1996,3571.42857142857,1996,866.883116883117
"19",19,1,1996,9285.71428571429,1996,907.467532467532
"20",20,1,1996,11071.4285714286,1996,948.051948051948
"21",21,1,1996,15714.2857142857,1996,988.636363636364
"22",22,1,1996,11428.5714285714,1996,1029.22077922078
"23",23,1,1996,8571.42857142857,1996,1069.80519480519
"24",24,1,1996,7142.85714285714,1996,1110.38961038961
"25",25,1,1996,6071.42857142857,1996,1150.97402597403
"26",26,1,1996,5000,1996,1191.55844155844
"27",27,1,1996,4642.85714285714,1996,1232.14285714286
"28",28,1,1996,5357.14285714286,1996,1272.72727272727
"29",29,1,1996,4642.85714285714,1996,1313.31168831169
"30",30,1,1996,3928.57142857143,1996,1353.8961038961
"31",31,1,1996,3214.28571428571,1996,1394.48051948052
"32",1,2,1996,2857.14285714286,1996,1435.06493506494
"33",2,2,1996,2428.57142857143,1996,1475.64935064935
"34",3,2,1996,2142.85714285714,1996,1516.23376623377
"35",4,2,1996,1964.28571428571,1996,1556.81818181818
"36",5,2,1996,1785.71428571429,1996,1597.4025974026
"37",6,2,1996,1714.28571428571,1996,1637.98701298701
"38",7,2,1996,1678.57142857143,1996,1678.57142857143
"39",8,2,1996,1892.85714285714,1996,1669.64285714286
"40",9,2,1996,2142.85714285714,1996,1660.71428571429
"41",10,2,1996,2500,1996,1651.78571428571
"42",11,2,1996,2250,1996,1642.85714285714
"43",12,2,1996,2071.42857142857,1996,1633.92857142857
"44",13,2,1996,1964.28571428571,1996,1625
"45",14,2,1996,1857.14285714286,1996,1616.07142857143
"46",15,2,1996,1750,1996,1607.14285714286
"47",16,2,1996,1678.57142857143,1996,1598.21428571429
"48",17,2,1996,1642.85714285714,1996,1589.28571428571
"49",18,2,1996,1607.14285714286,1996,1580.35714285714
"50",19,2,1996,1571.42857142857,1996,1571.42857142857
"51",20,2,1996,1785.71428571429,1996,1623.21428571429
"52",21,2,1996,2500,1996,1675
"53",22,2,1996,4285.71428571429,1996,1726.78571428571
"54",23,2,1996,5714.28571428571,1996,1778.57142857143
"55",24,2,1996,8571.42857142857,1996,1830.35714285714
"56",25,2,1996,10714.2857142857,1996,1882.14285714286
"57",26,2,1996,9285.71428571429,1996,1933.92857142857
"58",27,2,1996,8214.28571428571,1996,1985.71428571429
"59",28,2,1996,6785.71428571428,1996,2037.5
"60",29,2,1996,5714.28571428571,1996,2089.28571428571
"61",1,3,1996,5000,1996,2141.07142857143
"62",2,3,1996,3571.42857142857,1996,2192.85714285714
"63",3,3,1996,3214.28571428571,1996,2244.64285714286
"64",4,3,1996,3071.42857142857,1996,2296.42857142857
"65",5,3,1996,2928.57142857143,1996,2348.21428571429
"66",6,3,1996,2821.42857142857,1996,2400
"67",7,3,1996,2750,1996,2451.78571428571
"68",8,3,1996,2678.57142857143,1996,2503.57142857143
"69",9,3,1996,2642.85714285714,1996,2555.35714285714
"70",10,3,1996,2607.14285714286,1996,2607.14285714286
"71",11,3,1996,2571.42857142857,1996,2571.42857142857
"72",12,3,1996,2535.71428571429,1996,2535.71428571429
"73",13,3,1996,2500,1996,2500
"74",14,3,1996,2464.28571428571,1996,2464.28571428571
"75",15,3,1996,3392.85714285714,1996,2560.00001107143
"76",16,3,1996,3321.42857142857,1996,2655.71430785714
"77",17,3,1996,3285.71428571429,1996,2751.42860464286
"78",18,3,1996,3250,1996,2847.14290142857
"79",19,3,1996,3142.85714285714,1996,2942.85719821429
"80",20,3,1996,3928.57142857143,1996,3038.571495
"81",21,3,1996,4035.71428571429,1996,3134.28579178571
"82",22,3,1996,3928.57142857143,1996,3230.00008857143
"83",23,3,1996,3714.28571428571,1996,3325.71438535714
"84",24,3,1996,3421.42868214286,1996,3421.42868214286
"85",25,3,1996,3571.42857142857,1996,3323.46949438776
"86",26,3,1996,7142.85714285714,1996,3225.51030663265
"87",27,3,1996,6000,1996,3127.55111887755
"88",28,3,1996,4571.42857142857,1996,3029.59193112245
"89",29,3,1996,3892.85714285714,1996,2931.63274336735
"90",30,3,1996,3642.85714285714,1996,2833.67355561224
"91",31,3,1996,3535.71428571429,1996,2735.71436785714
"92",1,4,1996,3678.57142857143,1996,2637.75518010204
"93",2,4,1996,3642.85714285714,1996,2539.79599234694
"94",3,4,1996,3153.57153928571,1996,2441.83680459184
"95",4,4,1996,2707.14296785714,1996,2343.87761683673
"96",5,4,1996,2192.85719642857,1996,2192.85719642857
"97",6,4,1996,2157.14291071429,1996,2147.95924132653
"98",7,4,1996,2050.00005357143,1996,2050.00005357143
"99",8,4,1996,2089.28571428571,1996,2089.28571428571
"100",9,4,1996,2125,1996,2125
"101",10,4,1996,2178.57142857143,1996,2178.57142857143
"102",11,4,1996,2500,1996,2274.43609022556
"103",12,4,1996,3417.85703214286,1996,2370.3007518797
"104",13,4,1996,10785.7142857143,1996,2466.16541353383
"105",14,4,1996,20392.8571428571,1996,2562.03007518797
"106",15,4,1996,18392.8571428571,1996,2657.8947368421
"107",16,4,1996,11392.8571428571,1996,2753.75939849624
"108",17,4,1996,10750,1996,2849.62406015038
"109",18,4,1996,8178.57142857143,1996,2945.48872180451
"110",19,4,1996,6107.14285714286,1996,3041.35338345865
"111",20,4,1996,6500,1996,3137.21804511278
"112",21,4,1996,9214.28571428571,1996,3233.08270676692
"113",22,4,1996,8642.85714285714,1996,3328.94736842105
"114",23,4,1996,9321.42857142857,1996,3424.81203007519
"115",24,4,1996,11000,1996,3520.67669172932
"116",25,4,1996,8285.71428571429,1996,3616.54135338346
"117",26,4,1996,6178.57142857143,1996,3712.40601503759
"118",27,4,1996,5250,1996,3808.27067669173
"119",28,4,1996,4821.42857142857,1996,3904.13533834586
"120",29,4,1996,4000,1996,4000
"121",30,4,1996,3928.57142857143,1996,3827.7777718254
"122",1,5,1996,6750,1996,3655.55554365079
"123",2,5,1996,7607.14285714286,1996,3483.33331547619
"124",3,5,1996,6000,1996,3311.11108730159
"125",4,5,1996,4428.57142857143,1996,3138.88885912698
"126",5,5,1996,3714.28571428571,1996,2966.66663095238
"127",6,5,1996,3203.57131785714,1996,2794.44440277778
"128",7,5,1996,2774.99988928571,1996,2622.22217460317
"129",8,5,1996,2449.99994642857,1996,2449.99994642857
"130",9,5,1996,2482.14285714286,1996,2395.77917694805
"131",10,5,1996,2821.42857142857,1996,2341.55840746753
"132",11,5,1996,4821.42857142857,1996,2287.33763798701
"133",12,5,1996,6857.14285714286,1996,2233.11686850649
"134",13,5,1996,5678.57142857143,1996,2178.89609902597
"135",14,5,1996,4071.42857142857,1996,2124.67532954545
"136",15,5,1996,2932.14280357143,1996,2070.45456006493
"137",16,5,1996,2425.00005357143,1996,2016.23379058442
"138",17,5,1996,2135.71425714286,1996,1962.0130211039
"139",18,5,1996,1964.28571428571,1996,1907.79225162338
"140",19,5,1996,1853.57148214286,1996,1853.57148214286
"141",20,5,1996,2014.28576785714,1996,2014.28576785714
"142",21,5,1996,8214.28571428571,1996,1960.43960769231
"143",22,5,1996,17285.7142857143,1996,1906.59344752747
"144",23,5,1996,9071.42857142857,1996,1852.74728736264
"145",24,5,1996,5428.57142857143,1996,1798.9011271978
"146",25,5,1996,3928.57142857143,1996,1745.05496703297
"147",26,5,1996,3096.42846071429,1996,1691.20880686813
"148",27,5,1996,2621.428625,1996,1637.3626467033
"149",28,5,1996,2182.14280357143,1996,1583.51648653846
"150",29,5,1996,1878.571375,1996,1529.67032637363
"151",30,5,1996,1657.14291071429,1996,1475.82416620879
"152",31,5,1996,1510.71425714286,1996,1421.97800604396
"153",1,6,1996,1407.14291071429,1996,1368.13184587912
"154",2,6,1996,1314.28568571429,1996,1314.28568571429
"155",3,6,1996,1407.14291071429,1996,1349.99997142857
"156",4,6,1996,1385.71425714286,1996,1385.71425714286
"157",5,6,1996,1446.42857142857,1996,1409.61535824176
"158",6,6,1996,1385.71425714286,1996,1385.71425714286
"159",7,6,1996,1699.99994642857,1996,1457.41756043956
"160",8,6,1996,2224.99997142857,1996,1481.31866153846
"161",9,6,1996,2014.28576785714,1996,1505.21976263736
"162",10,6,1996,2085.71433928571,1996,1529.12086373626
"163",11,6,1996,2278.5714,1996,1553.02196483516
"164",12,6,1996,3642.85714285714,1996,1576.92306593407
"165",13,6,1996,3821.42857142857,1996,1600.82416703297
"166",14,6,1996,3678.57142857143,1996,1624.72526813187
"167",15,6,1996,2971.42846071429,1996,1648.62636923077
"168",16,6,1996,2107.14285714286,1996,1672.52747032967
"169",17,6,1996,1696.42857142857,1996,1696.42857142857
"170",18,6,1996,1967.85708928571,1996,1668.42104981203
"171",19,6,1996,3371.428625,1996,1640.41352819549
"172",20,6,1996,4642.85714285714,1996,1612.40600657895
"173",21,6,1996,5928.57142857143,1996,1584.39848496241
"174",22,6,1996,6607.14285714286,1996,1556.39096334586
"175",23,6,1996,5928.57142857143,1996,1528.38344172932
"176",24,6,1996,5535.71428571428,1996,1500.37592011278
"177",25,6,1996,5464.28571428571,1996,1472.36839849624
"178",26,6,1996,5000,1996,1444.3608768797
"179",27,6,1996,3446.42857142857,1996,1416.35335526316
"180",28,6,1996,2489.28560357143,1996,1388.34583364662
"181",29,6,1996,2017.85714285714,1996,1360.33831203008
"182",30,6,1996,1632.14288571429,1996,1332.33079041353
"183",1,7,1996,1478.57148214286,1996,1304.32326879699
"184",2,7,1996,1357.14285714286,1996,1276.31574718045
"185",3,7,1996,1371.428625,1996,1248.30822556391
"186",4,7,1996,1260.71425714286,1996,1220.30070394737
"187",5,7,1996,1196.42857142857,1996,1192.29318233083
"188",6,7,1996,1164.28566071429,1996,1164.28566071429
"189",7,7,1996,1167.85717142857,1996,1167.85710297619
"190",8,7,1996,1228.57148214286,1996,1171.4285452381
"191",9,7,1996,1500,1996,1174.9999875
"192",10,7,1996,1371.428625,1996,1178.5714297619
"193",11,7,1996,1224.99997142857,1996,1182.14287202381
"194",12,7,1996,1185.71431428571,1996,1185.71431428571
"195",13,7,1996,1353.57148214286,1996,1175.66967142857
"196",14,7,1996,1628.571375,1996,1165.62502857143
"197",15,7,1996,2082.14282857143,1996,1155.58038571429
"198",16,7,1996,2546.42868214286,1996,1145.53574285714
"199",17,7,1996,2524.99988928571,1996,1135.4911
"200",18,7,1996,2060.71431428571,1996,1125.44645714286
"201",19,7,1996,2010.71425714286,1996,1115.40181428571
"202",20,7,1996,1867.85711428571,1996,1105.35717142857
"203",21,7,1996,2014.28576785714,1996,1095.31252857143
"204",22,7,1996,2057.14280357143,1996,1085.26788571429
"205",23,7,1996,1778.5714,1996,1075.22324285714
"206",24,7,1996,1532.14291071429,1996,1065.1786
"207",25,7,1996,1339.28571428571,1996,1055.13395714286
"208",26,7,1996,1114.28574285714,1996,1045.08931428571
"209",27,7,1996,1057.14287142857,1996,1035.04467142857
"210",28,7,1996,1025.00002857143,1996,1025.00002857143
"211",29,7,1996,1003.57144285714,1996,1003.57144285714
"212",30,7,1996,1449.99994642857,1996,997.619061904762
"213",31,7,1996,1400.00002857143,1996,991.666680952381
"214",1,8,1996,1246.428625,1996,985.7143
"215",2,8,1996,1185.71431428571,1996,979.761919047619
"216",3,8,1996,1264.28576785714,1996,973.809538095238
"217",4,8,1996,1089.28571428571,1996,967.857157142857
"218",5,8,1996,1025.00002857143,1996,961.904776190476
"219",6,8,1996,974.999971428571,1996,955.952395238095
"220",7,8,1996,950.000014285714,1996,950.000014285714
"221",8,8,1996,939.285685714286,1996,933.928575
"222",9,8,1996,917.857171428572,1996,917.857135714286
"223",10,8,1996,900.000028571429,1996,900.000028571429
"224",11,8,1996,885.714257142857,1996,885.714257142857
"225",12,8,1996,885.714257142857,1996,885.714257142857
"226",13,8,1996,924.999985714286,1996,924.999985714286
"227",14,8,1996,1375,1996,920.833326190476
"228",15,8,1996,1060.71431428571,1996,916.666666666667
"229",16,8,1996,1114.28574285714,1996,912.500007142857
"230",17,8,1996,992.857114285714,1996,908.333347619048
"231",18,8,1996,932.142871428571,1996,904.166688095238
"232",19,8,1996,900.000028571429,1996,900.000028571429
"233",20,8,1996,903.5714,1996,901.530636734694
"234",21,8,1996,985.7143,1996,903.061244897959
"235",22,8,1996,914.285728571428,1996,904.591853061224
"236",23,8,1996,1085.71427142857,1996,906.12246122449
"237",24,8,1996,1117.85711428571,1996,907.653069387755
"238",25,8,1996,974.999971428571,1996,909.18367755102
"239",26,8,1996,910.714285714286,1996,910.714285714286
"240",27,8,1996,1075.00001428571,1996,904.761904761905
"241",28,8,1996,1357.14285714286,1996,898.809523809524
"242",29,8,1996,1071.42857142857,1996,892.857142857143
"243",30,8,1996,978.571414285714,1996,886.904761904762
"244",31,8,1996,910.714285714286,1996,880.952380952381
"245",1,9,1996,875,1996,875
"246",2,9,1996,864.285742857143,1996,864.285714285714
"247",3,9,1996,846.4286,1996,846.4286
"248",4,9,1996,832.142828571428,1996,832.142828571428
"249",5,9,1996,825.000014285714,1996,825.000014285714
"250",6,9,1996,821.428571428571,1996,821.428571428571
"251",7,9,1996,932.142871428571,1996,837.857141904762
"252",8,9,1996,1635.71425714286,1996,854.285712380952
"253",9,9,1996,1246.428625,1996,870.714282857143
"254",10,9,1996,1578.57145714286,1996,887.142853333333
"255",11,9,1996,1260.71425714286,1996,903.571423809524
"256",12,9,1996,1546.42854285714,1996,919.999994285714
"257",13,9,1996,1696.42857142857,1996,936.428564761905
