"","day","month","year","flow","hyear","baseflow"
"1",1,1,1996,NA,1996,NA
"2",2,1,1996,75.3571392857143,1996,NA
"3",3,1,1996,67.1428571428571,1996,NA
"4",4,1,1996,71.4285714285714,1996,NA
"5",5,1,1996,69.6428589285714,1996,NA
"6",6,1,1996,69.2857164285714,1996,NA
"7",7,1,1996,66.7857142857143,1996,NA
"8",8,1,1996,65.0000017857143,1996,65.0000017857143
"9",9,1,1996,67.4999996428571,1996,64.9285724285714
"10",10,1,1996,67.1428571428571,1996,64.8571430714286
"11",11,1,1996,65.3571442857143,1996,64.7857137142857
"12",12,1,1996,65.0000017857143,1996,64.7142843571429
"13",13,1,1996,64.642855,1996,64.642855
"14",14,1,1996,66.4285717857143,1996,66.3095229761905
"15",15,1,1996,64.642855,1996,64.642855
"16",16,1,1996,69.6428589285714,1996,69.6428589285714
"17",17,1,1996,246.785708928571,1996,69.4548889473684
"18",18,1,1996,186.07143,1996,69.2669189661654
"19",19,1,1996,328.214270714286,1996,69.0789489849624
"20",20,1,1996,195.714286428571,1996,68.8909790037594
"21",21,1,1996,127.4999975,1996,68.7030090225564
"22",22,1,1996,99.6428557142857,1996,68.5150390413534
"23",23,1,1996,97.1428582142857,1996,68.3270690601504
"24",24,1,1996,164.642861785714,1996,68.1390990789474
"25",25,1,1996,147.142853214286,1996,67.9511290977444
"26",26,1,1996,105.357144642857,1996,67.7631591165414
"27",27,1,1996,153.928569285714,1996,67.5751891353383
"28",28,1,1996,140.714287857143,1996,67.3872191541353
"29",29,1,1996,107.857142142857,1996,67.1992491729323
"30",30,1,1996,93.2142821428571,1996,67.0112791917293
"31",31,1,1996,84.6428532142857,1996,66.8233092105263
"32",1,2,1996,79.2857153571429,1996,66.6353392293233
"33",2,2,1996,74.9999964285714,1996,66.4473692481203
"34",3,2,1996,67.8571421428571,1996,66.2593992669173
"35",4,2,1996,66.0714292857143,1996,66.0714292857143
"36",5,2,1996,64.2857125,1996,64.2857125
"37",6,2,1996,62.5,1996,62.5
"38",7,2,1996,65.3571442857143,1996,61.6483518131868
"39",8,2,1996,136.071426428571,1996,60.7967036263736
"40",9,2,1996,201.0714325,1996,59.9450554395604
"41",10,2,1996,113.571431071429,1996,59.0934072527472
"42",11,2,1996,85.7142892857143,1996,58.2417590659341
"43",12,2,1996,72.1428564285714,1996,57.3901108791209
"44",13,2,1996,63.214285,1996,56.5384626923077
"45",14,2,1996,60.7142875,1996,55.6868145054945
"46",15,2,1996,57.1428578571429,1996,54.8351663186813
"47",16,2,1996,56.0714303571429,1996,53.9835181318681
"48",17,2,1996,53.9285710714286,1996,53.1318699450549
"49",18,2,1996,52.5000010714286,1996,52.2802217582418
"50",19,2,1996,51.4285735714286,1996,51.4285735714286
"51",20,2,1996,115.000001071429,1996,52.5510223979592
"52",21,2,1996,171.071427142857,1996,53.6734712244898
"53",22,2,1996,110.714282142857,1996,54.7959200510204
"54",23,2,1996,91.4285692857143,1996,55.918368877551
"55",24,2,1996,94.6428607142857,1996,57.0408177040816
"56",25,2,1996,95.3571457142857,1996,58.1632665306122
"57",26,2,1996,86.7857167857143,1996,59.2857153571428
"58",27,2,1996,85.7142892857143,1996,60.4081641836735
"59",28,2,1996,102.142853571429,1996,61.5306130102041
"60",29,2,1996,91.7857117857143,1996,62.6530618367347
"61",1,3,1996,80.0000003571429,1996,63.7755106632653
"62",2,3,1996,75.7142817857143,1996,64.8979594897959
"63",3,3,1996,71.4285714285714,1996,66.0204083163265
"64",4,3,1996,67.1428571428571,1996,67.1428571428571
"65",5,3,1996,68.2142846428572,1996,66.4285713690476
"66",6,3,1996,68.9285696428571,1996,65.7142855952381
"67",7,3,1996,66.4285717857143,1996,64.9999998214286
"68",8,3,1996,64.642855,1996,64.2857140476191
"69",9,3,1996,63.5714275,1996,63.5714275
"70",10,3,1996,62.8571425,1996,62.8571425
"71",11,3,1996,60.7142875,1996,60.7142875
"72",12,3,1996,61.4285725,1996,61.4285725
"73",13,3,1996,67.8571421428571,1996,62.5187988533835
"74",14,3,1996,92.8571392857143,1996,63.4210545300752
"75",15,3,1996,143.214293928571,1996,64.3233102067669
"76",16,3,1996,96.7857157142857,1996,65.2255658834587
"77",17,3,1996,81.0714278571429,1996,66.1278215601504
"78",18,3,1996,75.7142817857143,1996,67.0300772368421
"79",19,3,1996,73.5714264285714,1996,67.9323329135338
"80",20,3,1996,101.071425714286,1996,68.8345885902256
"81",21,3,1996,117.142856071429,1996,69.7368442669173
"82",22,3,1996,92.8571392857143,1996,70.639099943609
"83",23,3,1996,86.0714317857143,1996,71.5413556203007
"84",24,3,1996,85.7142892857143,1996,72.4436112969925
"85",25,3,1996,89.6428567857143,1996,73.3458669736842
"86",26,3,1996,107.499999642857,1996,74.2481226503759
"87",27,3,1996,88.2142867857143,1996,75.1503783270677
"88",28,3,1996,81.0714278571429,1996,76.0526340037594
"89",29,3,1996,79.2857153571429,1996,76.9548896804511
"90",30,3,1996,77.8571453571428,1996,77.8571453571428
"91",31,3,1996,77.8571453571428,1996,77.8571453571428
"92",1,4,1996,102.142853571429,1996,77.5000018650794
"93",2,4,1996,116.785713571429,1996,77.1428583730159
"94",3,4,1996,101.428568214286,1996,76.7857148809524
"95",4,4,1996,90.7142842857143,1996,76.4285713888889
"96",5,4,1996,87.5000017857143,1996,76.0714278968254
"97",6,4,1996,82.1428553571429,1996,75.7142844047619
"98",7,4,1996,80.0000003571429,1996,75.3571409126984
"99",8,4,1996,77.1428603571428,1996,74.9999974206349
"100",9,4,1996,74.6428539285714,1996,74.6428539285714
"101",10,4,1996,72.8571414285714,1996,72.8571414285714
"102",11,4,1996,72.8571414285714,1996,72.8571414285714
"103",12,4,1996,90.7142842857143,1996,76.2406004511278
"104",13,4,1996,311.428581071428,1996,77.932329962406
"105",14,4,1996,277.142865357143,1996,79.6240594736842
"106",15,4,1996,187.142848928571,1996,81.3157889849624
"107",16,4,1996,203.928572857143,1996,83.0075184962406
"108",17,4,1996,172.857148214286,1996,84.6992480075188
"109",18,4,1996,135.357141428571,1996,86.390977518797
"110",19,4,1996,128.2142825,1996,88.0827070300752
"111",20,4,1996,154.285720357143,1996,89.7744365413534
"112",21,4,1996,154.285720357143,1996,91.4661660526316
"113",22,4,1996,142.857142857143,1996,93.1578955639098
"114",23,4,1996,172.857148214286,1996,94.849625075188
"115",24,4,1996,180.714283571429,1996,96.5413545864662
"116",25,4,1996,151.071429285714,1996,98.2330840977444
"117",26,4,1996,132.500001428571,1996,99.9248136090225
"118",27,4,1996,117.142856071429,1996,101.616543120301
"119",28,4,1996,107.857142142857,1996,103.308272631579
"120",29,4,1996,105.000002142857,1996,105.000002142857
"121",30,4,1996,121.7857175,1996,103.730160198413
"122",1,5,1996,134.285713928571,1996,102.460318253968
"123",2,5,1996,127.85714,1996,101.190476309524
"124",3,5,1996,116.428571071429,1996,99.9206343650794
"125",4,5,1996,107.142857142857,1996,98.6507924206349
"126",5,5,1996,101.785710714286,1996,97.3809504761905
"127",6,5,1996,100.357140714286,1996,96.111108531746
"128",7,5,1996,98.5714282142857,1996,94.8412665873016
"129",8,5,1996,93.5714246428571,1996,93.5714246428571
"130",9,5,1996,102.857146785714,1996,95.1623337662338
"131",10,5,1996,266.428572857143,1996,96.7532428896104
"132",11,5,1996,342.500005357143,1996,98.344152012987
"133",12,5,1996,261.4285775,1996,99.9350611363636
"134",13,5,1996,182.857138928571,1996,101.52597025974
"135",14,5,1996,157.142860714286,1996,103.116879383117
"136",15,5,1996,139.285717857143,1996,104.707788506494
"137",16,5,1996,118.571426071429,1996,106.29869762987
"138",17,5,1996,119.999996428571,1996,107.889606753247
"139",18,5,1996,115.357143571429,1996,109.480515876623
"140",19,5,1996,111.071425,1996,111.071425
"141",20,5,1996,106.071429642857,1996,106.071429642857
"142",21,5,1996,282.142860714286,1996,105.059525119048
"143",22,5,1996,243.571434642857,1996,104.047620595238
"144",23,5,1996,198.9285775,1996,103.035716071429
"145",24,5,1996,172.142863214286,1996,102.023811547619
"146",25,5,1996,146.071433928571,1996,101.01190702381
"147",26,5,1996,127.4999975,1996,100.0000025
"148",27,5,1996,119.642853571429,1996,98.9880979761905
"149",28,5,1996,115.000001071429,1996,97.976193452381
