#YY,MM,DD,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,ft
2007,9,16,225,2.92173913,4.4,NAN,NAN,NAN,NAN,1025.908696,13.18695652,NAN,NAN,NAN,NAN
2007,9,17,149.0625,2.860416667,4.422916667,NAN,NAN,NAN,NAN,1027.041667,13.28541667,NAN,NAN,NAN,NAN
2007,9,18,144.8541667,3.795833333,5.229166667,NAN,NAN,NAN,NAN,1025.714583,16.05833333,NAN,NAN,NAN,NAN
2007,9,19,184.7291667,3.033333333,4.460416667,NAN,NAN,NAN,NAN,1022.795833,18.54375,NAN,NAN,NAN,NAN
2007,9,20,126.0833333,3.925,4.827083333,NAN,NAN,NAN,NAN,1021.591667,19.95416667,NAN,NAN,NAN,NAN
2007,9,21,153.8958333,2.352083333,3.504166667,NAN,NAN,NAN,NAN,1019.095833,21.3125,NAN,NAN,NAN,NAN
2007,9,22,214.6458333,3.9125,5.702083333,NAN,NAN,NAN,NAN,1016.310417,21.28541667,NAN,NAN,NAN,NAN
2007,9,23,132.9375,3.229166667,4.172916667,NAN,NAN,NAN,NAN,1024.6875,16.76875,NAN,NAN,NAN,NAN
2007,9,24,137.9166667,2.754166667,3.85,NAN,NAN,NAN,NAN,1023.285417,17.80833333,NAN,NAN,NAN,NAN
2007,9,25,196.4166667,3.875,5.641666667,NAN,NAN,NAN,NAN,1017.754167,23.28125,NAN,NAN,NAN,NAN
2007,9,26,217.2745098,3.605882353,5.412,NAN,NAN,NAN,NAN,1015.803922,22.16862745,NAN,NAN,NAN,NAN
2007,9,27,164.4791667,2.395833333,3.308333333,NAN,NAN,NAN,NAN,1014.960417,18.925,NAN,NAN,NAN,NAN
2007,9,28,272.66,6.578,8.424,NAN,NAN,NAN,NAN,1016.594,17.322,NAN,NAN,NAN,NAN
2007,9,29,121.3125,3.433333333,4.747916667,NAN,NAN,NAN,NAN,1027.570833,16.52916667,NAN,NAN,NAN,NAN
2007,9,30,166.9583333,2.977083333,4.55625,NAN,NAN,NAN,NAN,1028.722917,15.6375,NAN,NAN,NAN,NAN
2007,10,1,177.5918367,4.144897959,7.13877551,NAN,NAN,NAN,NAN,1024.236735,18.54897959,NAN,NAN,NAN,NAN
2007,10,2,178.2291667,2.3125,3.78125,NAN,NAN,NAN,NAN,1020.604167,17.92083333,NAN,NAN,NAN,NAN
2007,10,3,196.7142857,3.491836735,5.926530612,NAN,NAN,NAN,NAN,1016.434694,19.40204082,NAN,NAN,NAN,NAN
2007,10,4,126.9791667,2.814583333,3.56875,NAN,NAN,NAN,NAN,1020.908333,18.24375,NAN,NAN,NAN,NAN
2007,10,5,151.1666667,3.00625,4.16875,NAN,NAN,NAN,NAN,1023.085417,20.73125,NAN,NAN,NAN,NAN
2007,10,6,208,3.475,4.658333333,NAN,NAN,NAN,NAN,1021.260417,22.71666667,NAN,NAN,NAN,NAN
2007,10,7,195.4166667,2.260416667,3.135416667,NAN,NAN,NAN,NAN,1019.50625,22.43333333,NAN,NAN,NAN,NAN
2007,10,8,211.8541667,3.533333333,4.683333333,NAN,NAN,NAN,NAN,1016.76875,23.28333333,NAN,NAN,NAN,NAN
2007,10,9,244.8301887,5.664150943,7.652830189,NAN,NAN,NAN,NAN,1012.032075,21.44339623,NAN,NAN,NAN,NAN
2007,10,10,236.125,6.176785714,8.11372549,NAN,NAN,NAN,NAN,1008.333929,13.53571429,NAN,NAN,NAN,NAN
2007,10,11,233.8222222,3.131111111,5.013333333,NAN,NAN,NAN,NAN,1008.926667,10.12222222,NAN,NAN,NAN,NAN
2007,10,12,163.92,7.462,9.818367347,NAN,NAN,NAN,NAN,1012.048,11.844,NAN,NAN,NAN,NAN
2007,10,13,259.4333333,7.448333333,10.01886792,NAN,NAN,NAN,NAN,1015.533333,11.05666667,NAN,NAN,NAN,NAN
2007,10,14,284.4313725,6.119607843,8.1,NAN,NAN,NAN,NAN,1020.060784,13.40588235,NAN,NAN,NAN,NAN
2007,10,15,149.6,3.715555556,5.004444444,NAN,NAN,NAN,NAN,1022.055556,13.34222222,NAN,NAN,NAN,NAN
2007,10,16,99.52173913,2.932608696,3.926086957,NAN,NAN,NAN,NAN,1019.117391,14.42826087,NAN,NAN,NAN,NAN
2007,10,17,184.7954545,1.720454545,2.7,NAN,NAN,NAN,NAN,1017.522727,16.47954545,NAN,NAN,NAN,NAN
2007,10,18,164.9387755,3.628571429,6.444897959,NAN,NAN,NAN,NAN,1009.722449,18.33877551,NAN,NAN,NAN,NAN
2007,10,19,203.25,6.486666667,10.43035714,NAN,NAN,NAN,NAN,1000.002326,20.64333333,NAN,NAN,NAN,NAN
2007,10,20,245.6086957,8.602898551,12.29354839,NAN,NAN,NAN,NAN,1006.460294,16.08529412,NAN,NAN,NAN,NAN
2007,10,21,180.4,3.772,6.56,NAN,NAN,NAN,NAN,1016.178,17.18,NAN,NAN,NAN,NAN
2007,10,22,181.94,3.376,6.123529412,NAN,NAN,NAN,NAN,1018.2,19.05294118,NAN,NAN,NAN,NAN
2007,10,23,166.6923077,4.592307692,6.305769231,NAN,NAN,NAN,NAN,1010.032692,14.47115385,NAN,NAN,NAN,NAN
2007,10,24,243.362069,4.336206897,5.920689655,NAN,NAN,NAN,NAN,1014.117241,11.66551724,NAN,NAN,NAN,NAN
2007,10,25,81.11111111,8.885185185,10.82692308,NAN,NAN,NAN,NAN,1023.92963,12.70740741,NAN,NAN,NAN,NAN
2007,10,26,109.0816327,3.516326531,5.085714286,NAN,NAN,NAN,NAN,1023.12449,12.96938776,NAN,NAN,NAN,NAN
2007,10,27,220.6545455,6.336363636,9.526923077,NAN,NAN,NAN,NAN,1017.4,13.32363636,NAN,NAN,NAN,NAN
2007,10,28,324.1076923,9.738461538,12.53389831,NAN,NAN,NAN,NAN,1030.68125,10.25384615,NAN,NAN,NAN,NAN
2007,10,29,228.6923077,4.987692308,6.984375,NAN,NAN,NAN,NAN,1032.187692,8.015384615,NAN,NAN,NAN,NAN
2007,10,30,203.7142857,3.419642857,4.894642857,NAN,NAN,NAN,NAN,1028.45,9.158928571,NAN,NAN,NAN,NAN
2007,10,31,185.5789474,3.780357143,6.785964912,NAN,NAN,NAN,NAN,1020.370175,12.36140351,NAN,NAN,NAN,NAN
2007,11,1,282.0925926,8.314814815,11.37,NAN,NAN,NAN,NAN,1019.037037,11.62592593,NAN,NAN,NAN,NAN
2007,11,2,139.3673469,3.33877551,4.693877551,NAN,NAN,NAN,NAN,1026.740816,5.791836735,NAN,NAN,NAN,NAN
2007,11,3,209.0208333,3.758333333,4.902083333,NAN,NAN,NAN,NAN,1020.20625,6.6125,NAN,NAN,NAN,NAN
2007,11,4,260.8833333,5.498333333,7.788135593,NAN,NAN,NAN,NAN,1014.277049,8.691666667,NAN,NAN,NAN,NAN
2007,11,5,182.7358491,4.650943396,7.094,NAN,NAN,NAN,NAN,1010.101887,7.062264151,NAN,NAN,NAN,NAN
2007,11,6,260.9333333,11.86,16.15606061,NAN,NAN,NAN,NAN,1007.289333,5.837333333,NAN,NAN,NAN,NAN
2007,11,7,308.0547945,10.54109589,13.26935484,NAN,NAN,NAN,NAN,1020.856164,4.938356164,NAN,NAN,NAN,NAN
2007,11,8,193.4590164,2.562295082,4.37704918,NAN,NAN,NAN,NAN,1021.083607,3.872131148,NAN,NAN,NAN,NAN
2007,11,9,148.7241379,3.425862069,5.577586207,NAN,NAN,NAN,NAN,1014.831034,6.093103448,NAN,NAN,NAN,NAN
2007,11,10,77.91666667,4.885416667,6.279166667,NAN,NAN,NAN,NAN,1018.895833,6.03125,NAN,NAN,NAN,NAN
2007,11,11,166.6666667,3.258333333,5.527083333,NAN,NAN,NAN,NAN,1023.772917,3.91875,NAN,NAN,NAN,NAN
2007,11,12,178.6326531,3.383673469,5.955102041,NAN,NAN,NAN,NAN,1018.555102,9.187755102,NAN,NAN,NAN,NAN
2007,11,13,95.31914894,3.591489362,4.921276596,NAN,NAN,NAN,NAN,1016.957447,10.85531915,NAN,NAN,NAN,NAN
2007,11,14,203.9454545,4.450909091,7.038888889,NAN,NAN,NAN,NAN,1007.696364,12.07454545,NAN,NAN,NAN,NAN
2007,11,15,296.6935484,9.877419355,12.07454545,NAN,NAN,NAN,NAN,1006.341935,9.003225806,NAN,NAN,NAN,NAN
2007,11,16,306.3076923,11.6525641,14.30983607,NAN,NAN,NAN,NAN,1014.314103,3.834615385,NAN,NAN,NAN,NAN
2007,11,17,206.2407407,3.85,5.9,NAN,NAN,NAN,NAN,1015.512963,3.142592593,NAN,NAN,NAN,NAN
2007,11,18,99.33333333,5.347916667,7.272916667,NAN,NAN,NAN,NAN,1022.775,3.858333333,NAN,NAN,NAN,NAN
2007,11,19,147.0784314,3.252941176,5.341176471,NAN,NAN,NAN,NAN,1025.211765,4.458823529,NAN,NAN,NAN,NAN
2007,11,20,202.4035088,5.478947368,8.326923077,NAN,NAN,NAN,NAN,1015.664912,12.06140351,NAN,NAN,NAN,NAN
2007,11,21,164.254902,4.356862745,6.543137255,NAN,NAN,NAN,NAN,1011.786275,13.77254902,NAN,NAN,NAN,NAN
2007,11,22,160.2608696,10.8057971,13.01311475,NAN,NAN,NAN,NAN,1009.849275,5.17826087,NAN,NAN,NAN,NAN
2007,11,23,274.0363636,7.8,10.37272727,NAN,NAN,NAN,NAN,1025.061818,0.772727273,NAN,NAN,NAN,NAN
2007,11,24,226.5283019,3.728301887,6.249056604,NAN,NAN,NAN,NAN,1028.335849,0.541509434,NAN,NAN,NAN,NAN
2007,11,25,206.5625,3.00625,5.44375,NAN,NAN,NAN,NAN,1024.122917,2.097916667,NAN,NAN,NAN,NAN
2007,11,26,142.5576923,2.275,3.582692308,NAN,NAN,NAN,NAN,1015.35,3.757692308,NAN,NAN,NAN,NAN
2007,11,27,260.7333333,11.79466667,14.2442623,NAN,NAN,NAN,NAN,1016.456,4.948,NAN,NAN,NAN,NAN
2007,11,28,219.2191781,5.884931507,8.54057971,NAN,NAN,NAN,NAN,1027.690411,0.597260274,NAN,NAN,NAN,NAN
2007,11,29,227.7142857,9.365714286,13.45084746,NAN,NAN,NAN,NAN,1015.91,3.961428571,NAN,NAN,NAN,NAN
2007,11,30,244.6621622,9.947297297,12.45737705,NAN,NAN,NAN,NAN,1022.852703,1.787837838,NAN,NAN,NAN,NAN
2007,12,1,241.6428571,8.001428571,10.13333333,NAN,NAN,NAN,NAN,1031.507143,-2.284285714,NAN,NAN,NAN,NAN
2007,12,2,153.0625,5.0421875,8.66875,NAN,NAN,NAN,NAN,1018.176563,1.653125,NAN,NAN,NAN,NAN
2007,12,3,279.4819277,15.3626506,18.48955224,NAN,NAN,NAN,NAN,1008.602532,3.548192771,NAN,NAN,NAN,NAN
2007,12,4,302.3013699,12.60136986,15.40677966,NAN,NAN,NAN,NAN,1012.919178,-1.767123288,NAN,NAN,NAN,NAN
2007,12,5,172.2941176,5.031372549,7.066,NAN,NAN,NAN,NAN,1009.358824,-2.947058824,NAN,NAN,NAN,NAN
2007,12,6,257.1527778,6.055555556,8.715492958,NAN,NAN,NAN,NAN,1022.347222,-3.255555556,NAN,NAN,NAN,NAN
2007,12,7,191.2361111,2.713888889,4.543055556,NAN,NAN,NAN,NAN,1021.777778,-2.965277778,NAN,NAN,NAN,NAN
2007,12,8,269.6451613,4.587096774,6.548387097,NAN,NAN,NAN,NAN,1025.445161,1.083870968,NAN,NAN,NAN,NAN
2007,12,9,99.09230769,2.481538462,3.810769231,NAN,NAN,NAN,NAN,1028.661538,-0.012307692,NAN,NAN,NAN,NAN
2007,12,10,101.509434,2.51509434,3.696226415,NAN,NAN,NAN,NAN,1025.045283,1.290566038,NAN,NAN,NAN,NAN
2007,12,11,170.5538462,2.167692308,3.610769231,NAN,NAN,NAN,NAN,1023.776923,2.226153846,NAN,NAN,NAN,NAN
2007,12,12,290.6833333,6.236666667,7.98,NAN,NAN,NAN,NAN,1021.358333,2.646666667,NAN,NAN,NAN,NAN
2007,12,13,134.6666667,3.13,4.745762712,NAN,NAN,NAN,NAN,1019.418333,0.241666667,NAN,NAN,NAN,NAN
2007,12,14,271.9864865,9.458108108,12.70983607,NAN,NAN,NAN,NAN,1021.164865,1.760344828,NAN,NAN,NAN,NAN
2007,12,15,104.5441176,4.919117647,7.151470588,NAN,NAN,NAN,NAN,1026.969118,-2.419117647,NAN,NAN,NAN,NAN
2007,12,16,179.7419355,7.938095238,10.24181818,NAN,NAN,NAN,NAN,1000.089655,-0.68852459,NAN,NAN,NAN,NAN
2007,12,17,290.25,11.86842105,14.96612903,NAN,NAN,NAN,NAN,1015.810526,-1.705263158,NAN,NAN,NAN,NAN
2007,12,18,178.4084507,3.184507042,5.274647887,NAN,NAN,NAN,NAN,1023.98169,-4.484507042,NAN,NAN,NAN,NAN
2007,12,19,207.0625,5.7046875,8.496666667,NAN,NAN,NAN,NAN,1016.695313,2.4828125,NAN,NAN,NAN,NAN
2007,12,20,240,4.471641791,5.658208955,NAN,NAN,NAN,NAN,1022.629851,1.853731343,NAN,NAN,NAN,NAN
2007,12,21,117.2,3.538571429,5.242857143,NAN,NAN,NAN,NAN,1021.502857,1.615714286,NAN,NAN,NAN,NAN
2007,12,22,159.5625,6.109375,10.32459016,NAN,NAN,NAN,NAN,1022.029688,5.9328125,NAN,NAN,NAN,NAN
2007,12,23,189.9620253,8.988607595,13.60597015,NAN,NAN,NAN,NAN,1009.210127,6.873076923,NAN,NAN,NAN,NAN
2007,12,24,242.0428571,8.475714286,13.45333333,NAN,NAN,NAN,NAN,1012.731429,-1.528571429,NAN,NAN,NAN,NAN
2007,12,25,238.0428571,4.335714286,6.456716418,NAN,NAN,NAN,NAN,1023.124286,0.035714286,NAN,NAN,NAN,NAN
2007,12,26,134.375,2.451388889,3.323611111,NAN,NAN,NAN,NAN,1021.577778,-1.019444444,NAN,NAN,NAN,NAN
2007,12,27,173.0508475,2.93220339,4.183050847,NAN,NAN,NAN,NAN,1014.662712,1.801694915,NAN,NAN,NAN,NAN
2007,12,28,177.5970149,4.095522388,6.03880597,NAN,NAN,NAN,NAN,1021.328358,2.1,NAN,NAN,NAN,NAN
2007,12,29,248.3513514,9.763513514,13.42539683,NAN,NAN,NAN,NAN,1014.716216,3.208108108,NAN,NAN,NAN,NAN
2007,12,30,169.7,3.911428571,5.547142857,NAN,NAN,NAN,NAN,1019.114286,-0.158571429,NAN,NAN,NAN,NAN
2007,12,31,211.8088235,3.036764706,4.997058824,NAN,NAN,NAN,NAN,1013.394118,1.294117647,NAN,NAN,NAN,NAN
2008,1,1,210.6461538,7.6390625,10.1,NAN,NAN,NAN,NAN,1008.048438,1.0703125,NAN,NAN,NAN,NAN
2008,1,2,240.6271186,8.705084746,10.8362069,NAN,NAN,NAN,NAN,1021.501695,-3.491525424,NAN,NAN,NAN,NAN
2008,1,3,275.1060606,6.334848485,8.689393939,NAN,NAN,NAN,NAN,1037.030303,-5.23030303,NAN,NAN,NAN,NAN
2008,1,4,190.5882353,2.795588235,5.101470588,NAN,NAN,NAN,NAN,1031.541176,-5.257352941,NAN,NAN,NAN,NAN
2008,1,5,181.95,3.638983051,6.16440678,NAN,NAN,NAN,NAN,1022.99661,1.213559322,NAN,NAN,NAN,NAN
2008,1,6,181.0350877,4.059649123,6.771929825,NAN,NAN,NAN,NAN,1017.926316,7.419298246,NAN,NAN,NAN,NAN
2008,1,7,198.7058824,4.451470588,8.642028986,NAN,NAN,NAN,NAN,1016.652174,15.15217391,NAN,NAN,NAN,NAN
2008,1,8,203.7258065,4.977419355,9.442372881,NAN,NAN,NAN,NAN,1013.564516,17.01864407,NAN,NAN,NAN,NAN
2008,1,9,235.1388889,9.791666667,13.26229508,NAN,NAN,NAN,NAN,1010.072222,7.781690141,NAN,NAN,NAN,NAN
2008,1,10,164.48,4.992,6.55,NAN,NAN,NAN,NAN,1018.872,2.608,NAN,NAN,NAN,NAN
2008,1,11,205.530303,24.46212121,11.65272727,NAN,NAN,NAN,NAN,975.5984127,5.812121212,NAN,NAN,NAN,NAN
2008,1,12,140.5714286,12.59375,14.03214286,NAN,NAN,NAN,NAN,959.5530612,-5.4875,NAN,NAN,NAN,NAN
2008,1,13,82.70512821,775.4333333,3.5125,NAN,NAN,NAN,NAN,845.5275862,-7.70625,NAN,NAN,NAN,NAN
2008,1,14,237.4150943,NAN,8.485714286,NAN,NAN,NAN,NAN,1013.016667,0.095121951,NAN,NAN,NAN,NAN
2008,1,15,243.6938776,10.5,8.816666667,NAN,NAN,NAN,NAN,1013.891667,-1.912765957,NAN,NAN,NAN,NAN
2008,1,16,243.2916667,6.55,5.814583333,NAN,NAN,NAN,NAN,1023.45,-1.214285714,NAN,NAN,NAN,NAN
2008,1,17,162.5208333,5.1,6.627083333,NAN,NAN,NAN,NAN,1022.241667,-0.034615385,NAN,NAN,NAN,NAN
2008,1,18,240.7460317,12.96666667,13.59285714,NAN,NAN,NAN,NAN,1017.7,-2.375471698,NAN,NAN,NAN,NAN
2008,1,19,248.2419355,12.1125,10.57358491,NAN,NAN,NAN,NAN,1017.7625,-4.082258065,NAN,NAN,NAN,NAN
2008,1,20,280.6973684,11.98552632,15.86296296,NAN,NAN,NAN,NAN,1023.536842,-9.690909091,NAN,NAN,NAN,NAN
2008,1,21,241.35,7.856666667,9.932075472,NAN,NAN,NAN,NAN,1035.113333,-8.438333333,NAN,NAN,NAN,NAN
2008,1,22,209.25,6.284375,10.01612903,NAN,NAN,NAN,NAN,1019.503125,-2.4015625,NAN,NAN,NAN,NAN
2008,1,23,246.8245614,7.261403509,10.43703704,NAN,NAN,NAN,NAN,1017.580702,-6.054385965,NAN,NAN,NAN,NAN
2008,1,24,259.5744681,5.012765957,6.608510638,NAN,NAN,NAN,NAN,1018.619149,-6.608510638,NAN,NAN,NAN,NAN
2008,1,25,261.7115385,7.188461538,10.18,NAN,NAN,NAN,NAN,1029.496154,-7.167307692,NAN,NAN,NAN,NAN
2008,1,26,183.4130435,3.019565217,4.958695652,NAN,NAN,NAN,NAN,1023.08913,-6.182608696,NAN,NAN,NAN,NAN
2008,1,27,198.8723404,3.45106383,4.731914894,NAN,NAN,NAN,NAN,1018.080851,-3.147222222,NAN,NAN,NAN,NAN
2008,1,28,188.3043478,3.758695652,5.667391304,NAN,NAN,NAN,NAN,1020.406522,-3.254545455,NAN,NAN,NAN,NAN
2008,1,29,130.25,68.63289474,10.54285714,NAN,NAN,NAN,NAN,1042.572,-3.164102564,NAN,NAN,NAN,NAN
2008,1,30,191.5393258,44.54659091,19.55172414,NAN,NAN,NAN,NAN,951.2730337,-6.447619048,NAN,NAN,NAN,NAN
2008,1,31,199.3333333,6.868253968,9.144827586,NAN,NAN,NAN,NAN,1029.177778,-6.042857143,NAN,NAN,NAN,NAN
2008,2,1,131.2857143,6.082539683,8.844067797,NAN,NAN,NAN,NAN,1015.920635,-0.319148936,NAN,NAN,NAN,NAN
2008,2,2,244.1186441,7.072881356,10.13518519,NAN,NAN,NAN,NAN,1018.954237,0.113333333,NAN,NAN,NAN,NAN
2008,2,3,214.8541667,3.120833333,4.129166667,NAN,NAN,NAN,NAN,1022.302083,0.9625,NAN,NAN,NAN,NAN
2008,2,4,100.7142857,4.424489796,5.93877551,NAN,NAN,NAN,NAN,1019.853061,0.18125,NAN,NAN,NAN,NAN
2008,2,5,199.14,4.364,7.088,NAN,NAN,NAN,NAN,1010.966,8.2,NAN,NAN,NAN,NAN
2008,2,6,73.61904762,9.841269841,12.52592593,NAN,NAN,NAN,NAN,1003.389831,NAN,NAN,NAN,NAN,NAN
