,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
17,2015-05-13,0.022,MILLIGRAM PER LITER,0.0123,MILLIGRAM PER LITER,1.27,MILLIGRAM PER LITER,,,0.048,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,0.548,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,42.2,MILLIGRAM PER LITER
18,2015-06-10,0.179,MILLIGRAM PER LITER,0.121,MILLIGRAM PER LITER,8.96,MILLIGRAM PER LITER,,,0.127,MILLIGRAM PER LITER,,,9.28,MILLIGRAM PER LITER,4.24,MILLIGRAM PER LITER,32.0,MILLIGRAM PER LITER
19,2015-07-08,0.104,MILLIGRAM PER LITER,0.0357,MILLIGRAM PER LITER,1.39,MILLIGRAM PER LITER,,,0.023,MILLIGRAM PER LITER,,,0.835,MILLIGRAM PER LITER,3.24,MILLIGRAM PER LITER,26.6,MILLIGRAM PER LITER
20,2015-08-10,0.09,MILLIGRAM PER LITER,0.0317,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,,,0.009,MILLIGRAM PER LITER,,,0.02,MILLIGRAM PER LITER,3.02,MILLIGRAM PER LITER,37.4,MILLIGRAM PER LITER
21,2015-09-02,0.068,MILLIGRAM PER LITER,0.0275,MILLIGRAM PER LITER,0.36,MILLIGRAM PER LITER,,,0.009,MILLIGRAM PER LITER,,,0.085,MILLIGRAM PER LITER,2.64,MILLIGRAM PER LITER,42.4,MILLIGRAM PER LITER
22,2015-10-20,0.044,MILLIGRAM PER LITER,0.0267,MILLIGRAM PER LITER,0.46,MILLIGRAM PER LITER,,,0.006,MILLIGRAM PER LITER,,,0.02,MILLIGRAM PER LITER,0.4,MILLIGRAM PER LITER,49.3,MILLIGRAM PER LITER
23,2015-11-24,0.077,MILLIGRAM PER LITER,0.0338,MILLIGRAM PER LITER,1.67,MILLIGRAM PER LITER,,,0.014,MILLIGRAM PER LITER,,,1.31,MILLIGRAM PER LITER,0.42,MILLIGRAM PER LITER,51.7,MILLIGRAM PER LITER
24,2014-04-15,0.194,MILLIGRAM PER LITER,0.152,MILLIGRAM PER LITER,2.77,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,2.07,MILLIGRAM PER LITER,2.06,MILLIGRAM PER LITER,35.5,MILLIGRAM PER LITER
25,2014-05-20,0.04,MILLIGRAM PER LITER,0.0225,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,,,0.019,MILLIGRAM PER LITER,0.77,MILLIGRAM PER LITER,1.22,MILLIGRAM PER LITER,1.08,MILLIGRAM PER LITER,29.1,MILLIGRAM PER LITER
26,2014-06-16,0.123,MILLIGRAM PER LITER,0.0295,MILLIGRAM PER LITER,1.51,MILLIGRAM PER LITER,,,0.024,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,0.964,MILLIGRAM PER LITER,2.14,MILLIGRAM PER LITER,31.8,MILLIGRAM PER LITER
27,2014-08-20,0.036,MILLIGRAM PER LITER,0.0373,MILLIGRAM PER LITER,0.93,MILLIGRAM PER LITER,,,0.014,MILLIGRAM PER LITER,0.57,MILLIGRAM PER LITER,0.425,MILLIGRAM PER LITER,2.84,MILLIGRAM PER LITER,28.6,MILLIGRAM PER LITER
28,2014-09-08,0.086,MILLIGRAM PER LITER,0.0423,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,,,0.011,MILLIGRAM PER LITER,0.62,MILLIGRAM PER LITER,0.526,MILLIGRAM PER LITER,2.96,MILLIGRAM PER LITER,35.1,MILLIGRAM PER LITER
29,2014-10-06,0.066,MILLIGRAM PER LITER,0.0488,MILLIGRAM PER LITER,0.99,MILLIGRAM PER LITER,,,0.01,MILLIGRAM PER LITER,0.53,MILLIGRAM PER LITER,0.504,MILLIGRAM PER LITER,2.48,MILLIGRAM PER LITER,45.0,MILLIGRAM PER LITER
30,2014-11-10,0.024,MILLIGRAM PER LITER,0.0113,MILLIGRAM PER LITER,1.87,MILLIGRAM PER LITER,,,0.01,MILLIGRAM PER LITER,0.61,MILLIGRAM PER LITER,1.37,MILLIGRAM PER LITER,2.0,MILLIGRAM PER LITER,40.0,MILLIGRAM PER LITER
31,2014-12-15,0.115,MILLIGRAM PER LITER,0.0989,MILLIGRAM PER LITER,4.34,MILLIGRAM PER LITER,,,0.034,MILLIGRAM PER LITER,1.11,MILLIGRAM PER LITER,3.28,MILLIGRAM PER LITER,2.78,MILLIGRAM PER LITER,50.1,MILLIGRAM PER LITER
32,2013-04-03,0.013,MILLIGRAM PER LITER,0.0055,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,1.03,MILLIGRAM PER LITER,2.49,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,27.0,MILLIGRAM PER LITER
33,2013-05-27,0.055,MILLIGRAM PER LITER,0.0115,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,0.619,MILLIGRAM PER LITER,1.2,MILLIGRAM PER LITER,32.2,MILLIGRAM PER LITER
34,2013-06-26,0.026,MILLIGRAM PER LITER,0.0138,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,0.583,MILLIGRAM PER LITER,1.86,MILLIGRAM PER LITER,30.0,MILLIGRAM PER LITER
35,2013-07-09,0.098,MILLIGRAM PER LITER,0.0401,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,0.827,MILLIGRAM PER LITER,4.0,MILLIGRAM PER LITER,26.2,MILLIGRAM PER LITER
36,2013-08-19,0.084,MILLIGRAM PER LITER,0.0401,MILLIGRAM PER LITER,0.62,MILLIGRAM PER LITER,,,0.008,MILLIGRAM PER LITER,0.59,MILLIGRAM PER LITER,0.08,MILLIGRAM PER LITER,5.04,MILLIGRAM PER LITER,37.3,MILLIGRAM PER LITER
37,2013-09-17,0.064,MILLIGRAM PER LITER,0.0246,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,,,0.009,MILLIGRAM PER LITER,0.05,MILLIGRAM PER LITER,0.179,MILLIGRAM PER LITER,3.66,MILLIGRAM PER LITER,47.6,MILLIGRAM PER LITER
38,2013-10-28,0.042,MILLIGRAM PER LITER,0.0774,MILLIGRAM PER LITER,1.94,MILLIGRAM PER LITER,,,0.022,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,1.53,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,35.4,MILLIGRAM PER LITER
39,2013-11-25,0.032,MILLIGRAM PER LITER,0.0108,MILLIGRAM PER LITER,3.25,MILLIGRAM PER LITER,,,0.018,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,2.6,MILLIGRAM PER LITER,2.84,MILLIGRAM PER LITER,32.8,MILLIGRAM PER LITER
40,2012-03-28,0.047,MILLIGRAM PER LITER,0.005,MILLIGRAM PER LITER,,,,,0.021,MILLIGRAM PER LITER,0.66,MILLIGRAM PER LITER,1.49,MILLIGRAM PER LITER,1.08,MILLIGRAM PER LITER,32.9,MILLIGRAM PER LITER
41,2012-05-09,0.061,MILLIGRAM PER LITER,0.014,MILLIGRAM PER LITER,,,,,0.042,MILLIGRAM PER LITER,0.83,MILLIGRAM PER LITER,1.27,MILLIGRAM PER LITER,0.52,MILLIGRAM PER LITER,38.0,MILLIGRAM PER LITER
42,2012-06-13,0.162,MILLIGRAM PER LITER,0.0211,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,1.08,MILLIGRAM PER LITER,0.739,MILLIGRAM PER LITER,2.48,MILLIGRAM PER LITER,34.0,MILLIGRAM PER LITER
43,2012-07-30,0.052,MILLIGRAM PER LITER,0.021,MILLIGRAM PER LITER,,,,,0.007,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,0.017,MILLIGRAM PER LITER,,,59.5,MILLIGRAM PER LITER
44,2012-08-27,0.027,MILLIGRAM PER LITER,0.0127,MILLIGRAM PER LITER,,,,,0.004,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,0.047,MILLIGRAM PER LITER,3.64,MILLIGRAM PER LITER,48.7,MILLIGRAM PER LITER
45,2012-10-22,0.27,MILLIGRAM PER LITER,0.174,MILLIGRAM PER LITER,,,,,0.079,MILLIGRAM PER LITER,1.1,MILLIGRAM PER LITER,3.91,MILLIGRAM PER LITER,2.9,MILLIGRAM PER LITER,46.8,MILLIGRAM PER LITER
46,2012-11-13,0.061,MILLIGRAM PER LITER,0.0343,MILLIGRAM PER LITER,,,,,0.052,MILLIGRAM PER LITER,0.61,MILLIGRAM PER LITER,2.15,MILLIGRAM PER LITER,3.58,MILLIGRAM PER LITER,40.2,MILLIGRAM PER LITER
47,2011-03-22,0.118,MILLIGRAM PER LITER,0.0467,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,2.81,MILLIGRAM PER LITER,1.92,MILLIGRAM PER LITER,30.5,MILLIGRAM PER LITER
48,2011-04-27,0.265,MILLIGRAM PER LITER,0.0968,MILLIGRAM PER LITER,,,,,0.045,MILLIGRAM PER LITER,1.3,MILLIGRAM PER LITER,2.29,MILLIGRAM PER LITER,1.96,MILLIGRAM PER LITER,22.6,MILLIGRAM PER LITER
49,2011-06-28,0.176,MILLIGRAM PER LITER,0.0426,MILLIGRAM PER LITER,,,,,0.028,MILLIGRAM PER LITER,1.1,MILLIGRAM PER LITER,0.997,MILLIGRAM PER LITER,3.0,MILLIGRAM PER LITER,31.9,MILLIGRAM PER LITER
50,2011-07-25,0.131,MILLIGRAM PER LITER,0.0629,MILLIGRAM PER LITER,,,,,0.027,MILLIGRAM PER LITER,0.88,MILLIGRAM PER LITER,0.116,MILLIGRAM PER LITER,4.32,MILLIGRAM PER LITER,50.6,MILLIGRAM PER LITER
51,2011-05-31,0.12,MILLIGRAM PER LITER,0.0415,MILLIGRAM PER LITER,,,,,0.042,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,2.31,MILLIGRAM PER LITER,2.12,MILLIGRAM PER LITER,23.0,MILLIGRAM PER LITER
52,2011-10-26,0.087,MILLIGRAM PER LITER,0.0263,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,0.93,MILLIGRAM PER LITER,1.93,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,39.8,MILLIGRAM PER LITER
53,2011-11-29,0.715,MILLIGRAM PER LITER,0.241,MILLIGRAM PER LITER,,,,,0.079,MILLIGRAM PER LITER,2.6,MILLIGRAM PER LITER,2.58,MILLIGRAM PER LITER,3.02,MILLIGRAM PER LITER,21.0,MILLIGRAM PER LITER
54,2011-08-22,0.088,MILLIGRAM PER LITER,0.0382,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,0.162,MILLIGRAM PER LITER,4.8,MILLIGRAM PER LITER,48.9,MILLIGRAM PER LITER
55,2010-04-26,0.054,MILLIGRAM PER LITER,0.0037,MILLIGRAM PER LITER,,,,,0.005,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,0.08,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,35.7,MILLIGRAM PER LITER
56,2010-03-22,0.045,MILLIGRAM PER LITER,0.0133,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,0.57,MILLIGRAM PER LITER,2.1,MILLIGRAM PER LITER,2.2,MILLIGRAM PER LITER,26.2,MILLIGRAM PER LITER
57,2010-05-31,0.06,MILLIGRAM PER LITER,0.0103,MILLIGRAM PER LITER,,,,,0.037,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,,,1.22,MILLIGRAM PER LITER,31.3,MILLIGRAM PER LITER
58,2010-06-21,0.09,MILLIGRAM PER LITER,0.0345,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,1.18,MILLIGRAM PER LITER,2.56,MILLIGRAM PER LITER,28.1,MILLIGRAM PER LITER
59,2010-09-28,0.088,MILLIGRAM PER LITER,0.0323,MILLIGRAM PER LITER,,,,,0.012,MILLIGRAM PER LITER,0.83,MILLIGRAM PER LITER,0.388,MILLIGRAM PER LITER,,,46.8,MILLIGRAM PER LITER
60,2010-10-25,0.062,MILLIGRAM PER LITER,0.0195,MILLIGRAM PER LITER,,,,,0.009,MILLIGRAM PER LITER,0.68,MILLIGRAM PER LITER,0.568,MILLIGRAM PER LITER,1.18,MILLIGRAM PER LITER,39.6,MILLIGRAM PER LITER
61,2010-11-23,0.975,MILLIGRAM PER LITER,,,,,,,0.101,MILLIGRAM PER LITER,3.75,MILLIGRAM PER LITER,3.13,MILLIGRAM PER LITER,3.96,MILLIGRAM PER LITER,33.1,MILLIGRAM PER LITER
62,2009-03-17,0.098,MILLIGRAM PER LITER,0.024,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,2.35,MILLIGRAM PER LITER,1.64,MILLIGRAM PER LITER,23.2,MILLIGRAM PER LITER
63,2009-04-20,0.074,MILLIGRAM PER LITER,0.0049,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.93,MILLIGRAM PER LITER,1.46,MILLIGRAM PER LITER,0.16,MILLIGRAM PER LITER,34.2,MILLIGRAM PER LITER
64,2009-05-19,0.055,MILLIGRAM PER LITER,0.0101,MILLIGRAM PER LITER,,,,,0.039,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,1.29,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,31.4,MILLIGRAM PER LITER
65,2009-06-23,0.218,MILLIGRAM PER LITER,0.034,MILLIGRAM PER LITER,,,,,0.051,MILLIGRAM PER LITER,1.2,MILLIGRAM PER LITER,0.966,MILLIGRAM PER LITER,1.96,MILLIGRAM PER LITER,37.9,MILLIGRAM PER LITER
66,2009-07-20,0.164,MILLIGRAM PER LITER,0.0213,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,1.09,MILLIGRAM PER LITER,0.575,MILLIGRAM PER LITER,2.58,MILLIGRAM PER LITER,37.1,MILLIGRAM PER LITER
67,2009-09-14,0.073,MILLIGRAM PER LITER,0.0186,MILLIGRAM PER LITER,,,,,0.009,MILLIGRAM PER LITER,0.71,MILLIGRAM PER LITER,0.628,MILLIGRAM PER LITER,3.52,MILLIGRAM PER LITER,29.8,MILLIGRAM PER LITER
68,2009-10-26,0.08,MILLIGRAM PER LITER,0.053,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.85,MILLIGRAM PER LITER,2.07,MILLIGRAM PER LITER,2.9,MILLIGRAM PER LITER,41.1,MILLIGRAM PER LITER
69,2008-03-25,0.18,MILLIGRAM PER LITER,0.0551,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.89,MILLIGRAM PER LITER,1.79,MILLIGRAM PER LITER,1.68,MILLIGRAM PER LITER,19.7,MILLIGRAM PER LITER
70,2008-04-28,0.144,MILLIGRAM PER LITER,0.006,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,1.39,MILLIGRAM PER LITER,0.888,MILLIGRAM PER LITER,0.28,MILLIGRAM PER LITER,36.0,MILLIGRAM PER LITER
71,2008-05-26,0.056,MILLIGRAM PER LITER,,,,,,,,,1.03,MILLIGRAM PER LITER,,,0.12,MILLIGRAM PER LITER,35.2,MILLIGRAM PER LITER
72,2008-06-16,0.146,MILLIGRAM PER LITER,0.018,MILLIGRAM PER LITER,,,,,0.07,MILLIGRAM PER LITER,1.4,MILLIGRAM PER LITER,1.69,MILLIGRAM PER LITER,2.12,MILLIGRAM PER LITER,40.0,MILLIGRAM PER LITER
73,2008-08-25,0.094,MILLIGRAM PER LITER,0.0273,MILLIGRAM PER LITER,,,,,0.013,MILLIGRAM PER LITER,0.94,MILLIGRAM PER LITER,0.57,MILLIGRAM PER LITER,2.44,MILLIGRAM PER LITER,30.9,MILLIGRAM PER LITER
74,2008-09-29,0.085,MILLIGRAM PER LITER,0.0255,MILLIGRAM PER LITER,,,,,0.012,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,0.746,MILLIGRAM PER LITER,2.06,MILLIGRAM PER LITER,34.6,MILLIGRAM PER LITER
75,2008-10-27,0.142,MILLIGRAM PER LITER,,,,,,,0.018,MILLIGRAM PER LITER,1.18,MILLIGRAM PER LITER,1.49,MILLIGRAM PER LITER,,,48.0,MILLIGRAM PER LITER
76,2007-03-14,0.448,MILLIGRAM PER LITER,0.191,MILLIGRAM PER LITER,,,,,0.05,MILLIGRAM PER LITER,1.67,MILLIGRAM PER LITER,1.66,MILLIGRAM PER LITER,1.5,MILLIGRAM PER LITER,23.2,MILLIGRAM PER LITER
77,2007-06-05,0.153,MILLIGRAM PER LITER,0.0161,MILLIGRAM PER LITER,,,,,0.065,MILLIGRAM PER LITER,1.13,MILLIGRAM PER LITER,0.922,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,37.6,MILLIGRAM PER LITER
78,2007-06-26,0.11,MILLIGRAM PER LITER,0.0177,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,0.94,MILLIGRAM PER LITER,0.215,MILLIGRAM PER LITER,2.9,MILLIGRAM PER LITER,41.5,MILLIGRAM PER LITER
79,2007-07-31,0.081,MILLIGRAM PER LITER,0.0233,MILLIGRAM PER LITER,,,,,0.003,MILLIGRAM PER LITER,0.91,MILLIGRAM PER LITER,0.005,MILLIGRAM PER LITER,3.24,MILLIGRAM PER LITER,62.4,MILLIGRAM PER LITER
80,2007-09-11,0.067,MILLIGRAM PER LITER,0.0092,MILLIGRAM PER LITER,,,,,0.008,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,0.037,MILLIGRAM PER LITER,1.24,MILLIGRAM PER LITER,91.6,MILLIGRAM PER LITER
81,2007-10-29,0.163,MILLIGRAM PER LITER,0.0228,MILLIGRAM PER LITER,,,,,0.012,MILLIGRAM PER LITER,1.11,MILLIGRAM PER LITER,0.501,MILLIGRAM PER LITER,3.9,MILLIGRAM PER LITER,59.1,MILLIGRAM PER LITER
82,2007-11-13,0.072,MILLIGRAM PER LITER,0.0038,MILLIGRAM PER LITER,,,,,0.009,MILLIGRAM PER LITER,0.83,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,2.92,MILLIGRAM PER LITER,52.1,MILLIGRAM PER LITER
83,2007-12-04,0.212,MILLIGRAM PER LITER,0.0954,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,1.4,MILLIGRAM PER LITER,5.0,MILLIGRAM PER LITER,2.76,MILLIGRAM PER LITER,81.9,MILLIGRAM PER LITER
84,2006-06-20,0.12,MILLIGRAM PER LITER,0.0273,MILLIGRAM PER LITER,,,,,0.031,MILLIGRAM PER LITER,0.81,MILLIGRAM PER LITER,0.555,MILLIGRAM PER LITER,,,33.4,MILLIGRAM PER LITER
85,2006-07-24,0.264,MILLIGRAM PER LITER,0.0363,MILLIGRAM PER LITER,,,,,0.085,MILLIGRAM PER LITER,1.28,MILLIGRAM PER LITER,1.6,MILLIGRAM PER LITER,,,34.9,MILLIGRAM PER LITER
86,2006-08-29,0.131,MILLIGRAM PER LITER,0.0421,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.91,MILLIGRAM PER LITER,1.02,MILLIGRAM PER LITER,3.52,MILLIGRAM PER LITER,37.9,MILLIGRAM PER LITER
87,2006-10-30,0.176,MILLIGRAM PER LITER,,,,,,,,,1.19,MILLIGRAM PER LITER,,,4.06,MILLIGRAM PER LITER,22.6,MILLIGRAM PER LITER
88,2006-11-21,0.065,MILLIGRAM PER LITER,0.021,MILLIGRAM PER LITER,,,,,0.017,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,3.63,MILLIGRAM PER LITER,3.46,MILLIGRAM PER LITER,28.8,MILLIGRAM PER LITER
89,2005-04-12,0.074,MILLIGRAM PER LITER,0.0147,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,0.63,MILLIGRAM PER LITER,2.47,MILLIGRAM PER LITER,,,26.1,MILLIGRAM PER LITER
90,2005-05-31,0.143,MILLIGRAM PER LITER,0.0235,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,0.91,MILLIGRAM PER LITER,1.34,MILLIGRAM PER LITER,,,36.1,MILLIGRAM PER LITER
91,2005-06-22,0.133,MILLIGRAM PER LITER,0.0179,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.97,MILLIGRAM PER LITER,1.15,MILLIGRAM PER LITER,,,41.0,MILLIGRAM PER LITER
92,2005-07-25,0.117,MILLIGRAM PER LITER,0.0388,MILLIGRAM PER LITER,,,,,0.02,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,0.31,MILLIGRAM PER LITER,,,42.5,MILLIGRAM PER LITER
93,2005-08-15,0.119,MILLIGRAM PER LITER,0.0336,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,0.616,MILLIGRAM PER LITER,,,39.5,MILLIGRAM PER LITER
