,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
10,2002-09-11,0.034,MILLIGRAM PER LITER,0.011,MILLIGRAM PER LITER,,,,,0.031,MILLIGRAM PER LITER,0.37,MILLIGRAM PER LITER,0.253,MILLIGRAM PER LITER,,,13.3,MILLIGRAM PER LITER
11,2002-09-24,0.042,MILLIGRAM PER LITER,0.0047,MILLIGRAM PER LITER,,,,,0.021,MILLIGRAM PER LITER,0.4,MILLIGRAM PER LITER,0.227,MILLIGRAM PER LITER,,,14.1,MILLIGRAM PER LITER
12,2002-10-03,0.227,MILLIGRAM PER LITER,0.016,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,1.04,MILLIGRAM PER LITER,0.163,MILLIGRAM PER LITER,,,8.4,MILLIGRAM PER LITER
13,2002-11-11,0.031,MILLIGRAM PER LITER,0.0053,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,0.32,MILLIGRAM PER LITER,0.288,MILLIGRAM PER LITER,,,8.8,MILLIGRAM PER LITER
14,2002-11-26,0.016,MILLIGRAM PER LITER,0.0051,MILLIGRAM PER LITER,,,,,0.01,MILLIGRAM PER LITER,0.25,MILLIGRAM PER LITER,0.352,MILLIGRAM PER LITER,,,35.0,MILLIGRAM PER LITER
15,2001-03-15,1.22,MILLIGRAM PER LITER,0.202,MILLIGRAM PER LITER,,,,,0.057,MILLIGRAM PER LITER,3.1,MILLIGRAM PER LITER,6.61,MILLIGRAM PER LITER,,,30.4,MILLIGRAM PER LITER
16,2001-03-29,0.088,MILLIGRAM PER LITER,0.022,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.78,MILLIGRAM PER LITER,8.86,MILLIGRAM PER LITER,,,28.0,MILLIGRAM PER LITER
17,2001-04-10,0.37,MILLIGRAM PER LITER,0.046,MILLIGRAM PER LITER,,,,,0.074,MILLIGRAM PER LITER,1.76,MILLIGRAM PER LITER,6.72,MILLIGRAM PER LITER,,,43.8,MILLIGRAM PER LITER
18,2001-04-26,0.168,MILLIGRAM PER LITER,0.069,MILLIGRAM PER LITER,,,,,0.147,MILLIGRAM PER LITER,1.64,MILLIGRAM PER LITER,7.57,MILLIGRAM PER LITER,,,31.0,MILLIGRAM PER LITER
19,2001-05-07,0.204,MILLIGRAM PER LITER,0.038,MILLIGRAM PER LITER,,,,,0.054,MILLIGRAM PER LITER,0.9,MILLIGRAM PER LITER,1.95,MILLIGRAM PER LITER,,,18.6,MILLIGRAM PER LITER
20,2001-05-22,0.052,MILLIGRAM PER LITER,0.001,MILLIGRAM PER LITER,,,,,0.036,MILLIGRAM PER LITER,0.78,MILLIGRAM PER LITER,1.64,MILLIGRAM PER LITER,,,26.8,MILLIGRAM PER LITER
21,2001-06-05,0.71,MILLIGRAM PER LITER,0.057,MILLIGRAM PER LITER,,,,,0.123,MILLIGRAM PER LITER,2.2,MILLIGRAM PER LITER,12.5,MILLIGRAM PER LITER,,,38.0,MILLIGRAM PER LITER
22,2001-06-21,0.124,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,,,0.092,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,15.0,MILLIGRAM PER LITER,,,28.4,MILLIGRAM PER LITER
23,2001-07-16,0.042,MILLIGRAM PER LITER,0.001,MILLIGRAM PER LITER,,,,,0.01,MILLIGRAM PER LITER,0.52,MILLIGRAM PER LITER,0.969,MILLIGRAM PER LITER,,,17.2,MILLIGRAM PER LITER
24,2001-07-26,0.048,MILLIGRAM PER LITER,0.035,MILLIGRAM PER LITER,,,,,0.117,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,0.421,MILLIGRAM PER LITER,,,16.0,MILLIGRAM PER LITER
25,2001-08-07,0.056,MILLIGRAM PER LITER,0.045,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,0.44,MILLIGRAM PER LITER,0.133,MILLIGRAM PER LITER,,,11.8,MILLIGRAM PER LITER
26,2001-08-27,0.556,MILLIGRAM PER LITER,0.039,MILLIGRAM PER LITER,,,,,0.067,MILLIGRAM PER LITER,2.08,MILLIGRAM PER LITER,0.331,MILLIGRAM PER LITER,,,14.8,MILLIGRAM PER LITER
27,2001-09-18,0.032,MILLIGRAM PER LITER,0.0025,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.36,MILLIGRAM PER LITER,0.14,MILLIGRAM PER LITER,,,16.6,MILLIGRAM PER LITER
28,2001-09-27,0.084,MILLIGRAM PER LITER,0.019,MILLIGRAM PER LITER,,,,,0.042,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,0.418,MILLIGRAM PER LITER,,,42.4,MILLIGRAM PER LITER
29,2001-10-04,0.216,MILLIGRAM PER LITER,0.0195,MILLIGRAM PER LITER,,,,,0.047,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,2.89,MILLIGRAM PER LITER,,,41.2,MILLIGRAM PER LITER
30,2001-10-29,0.116,MILLIGRAM PER LITER,0.0865,MILLIGRAM PER LITER,,,,,0.06,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,7.59,MILLIGRAM PER LITER,,,26.8,MILLIGRAM PER LITER
31,2001-11-07,0.1,MILLIGRAM PER LITER,0.0495,MILLIGRAM PER LITER,,,,,0.059,MILLIGRAM PER LITER,0.68,MILLIGRAM PER LITER,3.98,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
32,2001-11-26,0.084,MILLIGRAM PER LITER,0.0115,MILLIGRAM PER LITER,,,,,0.017,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,3.61,MILLIGRAM PER LITER,,,28.0,MILLIGRAM PER LITER
33,2001-12-03,0.484,MILLIGRAM PER LITER,0.239,MILLIGRAM PER LITER,,,,,0.056,MILLIGRAM PER LITER,2.0,MILLIGRAM PER LITER,5.5,MILLIGRAM PER LITER,,,19.4,MILLIGRAM PER LITER
34,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
35,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
36,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
37,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
38,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
39,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
40,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
41,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
42,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
43,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
44,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
45,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
46,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
47,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
48,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
49,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
50,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
51,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
52,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
53,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
54,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
55,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
56,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
57,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
58,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
59,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
60,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
61,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
62,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
63,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
64,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
65,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
66,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
67,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
68,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
69,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
70,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
71,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
72,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
73,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
74,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
75,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
76,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
77,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
78,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
79,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
80,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
81,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
82,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
83,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
84,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
85,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
86,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
87,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
88,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
89,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
90,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
91,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
92,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
93,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
94,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
95,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
96,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
97,2000-03-06,0.1,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.32,MILLIGRAM PER LITER,,,24.2,MILLIGRAM PER LITER
98,2000-03-15,0.08,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,4.13,MILLIGRAM PER LITER,,,22.4,MILLIGRAM PER LITER
99,2000-03-15,0.08,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,4.13,MILLIGRAM PER LITER,,,22.4,MILLIGRAM PER LITER
100,2000-03-15,0.08,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,4.13,MILLIGRAM PER LITER,,,22.4,MILLIGRAM PER LITER
101,2000-03-15,0.08,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,4.13,MILLIGRAM PER LITER,,,22.4,MILLIGRAM PER LITER
102,2000-03-15,0.08,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,4.13,MILLIGRAM PER LITER,,,22.4,MILLIGRAM PER LITER
103,2000-03-15,0.08,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,4.13,MILLIGRAM PER LITER,,,22.4,MILLIGRAM PER LITER
104,2000-03-15,0.08,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,4.13,MILLIGRAM PER LITER,,,22.4,MILLIGRAM PER LITER
105,2000-03-15,0.08,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,4.13,MILLIGRAM PER LITER,,,22.4,MILLIGRAM PER LITER
