,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
30,2014-09-30,0.065,MILLIGRAM PER LITER,0.0416,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,,,0.011,MILLIGRAM PER LITER,0.64,MILLIGRAM PER LITER,2.99,MILLIGRAM PER LITER,,,34.3,MILLIGRAM PER LITER
31,2014-10-28,0.039,MILLIGRAM PER LITER,0.0231,MILLIGRAM PER LITER,3.93,MILLIGRAM PER LITER,,,0.012,MILLIGRAM PER LITER,0.95,MILLIGRAM PER LITER,3.27,MILLIGRAM PER LITER,,,36.3,MILLIGRAM PER LITER
32,2014-11-25,0.705,MILLIGRAM PER LITER,0.258,MILLIGRAM PER LITER,6.33,MILLIGRAM PER LITER,,,0.085,MILLIGRAM PER LITER,1.47,MILLIGRAM PER LITER,5.35,MILLIGRAM PER LITER,,,22.8,MILLIGRAM PER LITER
33,2013-04-29,0.034,MILLIGRAM PER LITER,0.019,MILLIGRAM PER LITER,,,,,0.021,MILLIGRAM PER LITER,1.06,MILLIGRAM PER LITER,5.21,MILLIGRAM PER LITER,,,26.9,MILLIGRAM PER LITER
34,2013-05-28,0.063,MILLIGRAM PER LITER,0.0242,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,0.53,MILLIGRAM PER LITER,2.53,MILLIGRAM PER LITER,,,29.9,MILLIGRAM PER LITER
35,2013-06-25,0.05,MILLIGRAM PER LITER,0.0265,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,0.94,MILLIGRAM PER LITER,3.07,MILLIGRAM PER LITER,,,33.6,MILLIGRAM PER LITER
36,2013-08-07,0.06,MILLIGRAM PER LITER,0.0261,MILLIGRAM PER LITER,1.9,MILLIGRAM PER LITER,,,0.008,MILLIGRAM PER LITER,0.08,MILLIGRAM PER LITER,1.6,MILLIGRAM PER LITER,,,37.8,MILLIGRAM PER LITER
37,2013-08-27,0.05,MILLIGRAM PER LITER,0.0158,MILLIGRAM PER LITER,1.22,MILLIGRAM PER LITER,,,0.013,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,,,40.9,MILLIGRAM PER LITER
38,2013-10-01,0.099,MILLIGRAM PER LITER,0.0583,MILLIGRAM PER LITER,3.85,MILLIGRAM PER LITER,,,0.017,MILLIGRAM PER LITER,1.02,MILLIGRAM PER LITER,2.82,MILLIGRAM PER LITER,,,28.1,MILLIGRAM PER LITER
39,2013-10-29,0.032,MILLIGRAM PER LITER,0.0142,MILLIGRAM PER LITER,4.0,MILLIGRAM PER LITER,,,0.006,MILLIGRAM PER LITER,0.37,MILLIGRAM PER LITER,3.26,MILLIGRAM PER LITER,,,35.2,MILLIGRAM PER LITER
40,2013-11-26,0.102,MILLIGRAM PER LITER,0.0667,MILLIGRAM PER LITER,5.8,MILLIGRAM PER LITER,,,0.028,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,5.08,MILLIGRAM PER LITER,,,32.6,MILLIGRAM PER LITER
41,2012-05-01,0.054,MILLIGRAM PER LITER,0.0103,MILLIGRAM PER LITER,,,,,0.017,MILLIGRAM PER LITER,0.74,MILLIGRAM PER LITER,2.09,MILLIGRAM PER LITER,,,35.1,MILLIGRAM PER LITER
42,2012-05-29,0.103,MILLIGRAM PER LITER,0.0152,MILLIGRAM PER LITER,,,,,0.035,MILLIGRAM PER LITER,0.95,MILLIGRAM PER LITER,1.19,MILLIGRAM PER LITER,,,36.0,MILLIGRAM PER LITER
43,2012-06-26,0.133,MILLIGRAM PER LITER,0.0572,MILLIGRAM PER LITER,,,,,0.034,MILLIGRAM PER LITER,1.01,MILLIGRAM PER LITER,5.55,MILLIGRAM PER LITER,,,34.1,MILLIGRAM PER LITER
44,2012-07-31,0.13,MILLIGRAM PER LITER,0.0365,MILLIGRAM PER LITER,,,,,0.027,MILLIGRAM PER LITER,1.01,MILLIGRAM PER LITER,2.34,MILLIGRAM PER LITER,,,28.9,MILLIGRAM PER LITER
45,2012-08-28,0.061,MILLIGRAM PER LITER,0.0135,MILLIGRAM PER LITER,,,,,0.021,MILLIGRAM PER LITER,0.6,MILLIGRAM PER LITER,0.605,MILLIGRAM PER LITER,,,42.6,MILLIGRAM PER LITER
46,2012-10-30,0.008,MILLIGRAM PER LITER,0.0681,MILLIGRAM PER LITER,,,,,0.031,MILLIGRAM PER LITER,0.25,MILLIGRAM PER LITER,1.49,MILLIGRAM PER LITER,,,42.9,MILLIGRAM PER LITER
47,2012-11-27,0.026,MILLIGRAM PER LITER,0.0076,MILLIGRAM PER LITER,,,,,0.009,MILLIGRAM PER LITER,1.0,MILLIGRAM PER LITER,3.3,MILLIGRAM PER LITER,,,45.0,MILLIGRAM PER LITER
48,2011-05-31,0.3,MILLIGRAM PER LITER,0.0999,MILLIGRAM PER LITER,,,,,0.099,MILLIGRAM PER LITER,1.9,MILLIGRAM PER LITER,5.51,MILLIGRAM PER LITER,,,20.9,MILLIGRAM PER LITER
49,2011-07-26,0.84,MILLIGRAM PER LITER,,,,,,,0.062,MILLIGRAM PER LITER,2.1,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,14.4,MILLIGRAM PER LITER
50,2011-04-26,0.22,MILLIGRAM PER LITER,0.0612,MILLIGRAM PER LITER,,,,,0.046,MILLIGRAM PER LITER,1.4,MILLIGRAM PER LITER,5.73,MILLIGRAM PER LITER,,,24.9,MILLIGRAM PER LITER
51,2011-09-27,0.295,MILLIGRAM PER LITER,0.198,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,1.4,MILLIGRAM PER LITER,3.77,MILLIGRAM PER LITER,,,33.8,MILLIGRAM PER LITER
52,2011-11-01,0.07,MILLIGRAM PER LITER,0.0251,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,4.69,MILLIGRAM PER LITER,,,32.6,MILLIGRAM PER LITER
53,2011-08-30,0.18,MILLIGRAM PER LITER,0.0529,MILLIGRAM PER LITER,,,,,0.033,MILLIGRAM PER LITER,1.31,MILLIGRAM PER LITER,2.9,MILLIGRAM PER LITER,,,24.0,MILLIGRAM PER LITER
54,2010-04-28,0.044,MILLIGRAM PER LITER,0.0079,MILLIGRAM PER LITER,,,,,0.027,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,,,,,33.4,MILLIGRAM PER LITER
55,2010-05-25,0.072,MILLIGRAM PER LITER,0.0243,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,,,,,30.9,MILLIGRAM PER LITER
56,2010-06-21,0.068,MILLIGRAM PER LITER,0.0151,MILLIGRAM PER LITER,,,,,0.017,MILLIGRAM PER LITER,0.68,MILLIGRAM PER LITER,3.35,MILLIGRAM PER LITER,,,34.3,MILLIGRAM PER LITER
57,2010-07-27,0.081,MILLIGRAM PER LITER,0.035,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.74,MILLIGRAM PER LITER,2.59,MILLIGRAM PER LITER,,,33.6,MILLIGRAM PER LITER
58,2010-08-31,0.056,MILLIGRAM PER LITER,0.0116,MILLIGRAM PER LITER,,,,,0.01,MILLIGRAM PER LITER,0.59,MILLIGRAM PER LITER,0.549,MILLIGRAM PER LITER,,,43.7,MILLIGRAM PER LITER
59,2010-09-28,0.048,MILLIGRAM PER LITER,0.0136,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.57,MILLIGRAM PER LITER,1.19,MILLIGRAM PER LITER,,,41.8,MILLIGRAM PER LITER
60,2010-10-26,0.028,MILLIGRAM PER LITER,0.0098,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.53,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,44.5,MILLIGRAM PER LITER
61,2009-04-14,0.046,MILLIGRAM PER LITER,0.0106,MILLIGRAM PER LITER,,,,,0.013,MILLIGRAM PER LITER,0.66,MILLIGRAM PER LITER,4.13,MILLIGRAM PER LITER,,,27.3,MILLIGRAM PER LITER
62,2009-05-20,0.051,MILLIGRAM PER LITER,0.0136,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,3.67,MILLIGRAM PER LITER,,,26.9,MILLIGRAM PER LITER
63,2009-06-16,0.116,MILLIGRAM PER LITER,0.0449,MILLIGRAM PER LITER,,,,,0.047,MILLIGRAM PER LITER,0.85,MILLIGRAM PER LITER,5.86,MILLIGRAM PER LITER,,,24.1,MILLIGRAM PER LITER
64,2009-07-14,0.066,MILLIGRAM PER LITER,0.011,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,2.25,MILLIGRAM PER LITER,,,33.4,MILLIGRAM PER LITER
65,2009-08-18,0.069,MILLIGRAM PER LITER,0.008,MILLIGRAM PER LITER,,,,,0.009,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,1.36,MILLIGRAM PER LITER,,,34.6,MILLIGRAM PER LITER
66,2009-09-15,0.037,MILLIGRAM PER LITER,0.0052,MILLIGRAM PER LITER,,,,,0.008,MILLIGRAM PER LITER,0.47,MILLIGRAM PER LITER,1.15,MILLIGRAM PER LITER,,,36.9,MILLIGRAM PER LITER
67,2009-10-13,0.071,MILLIGRAM PER LITER,0.0246,MILLIGRAM PER LITER,,,,,0.017,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,4.25,MILLIGRAM PER LITER,,,41.7,MILLIGRAM PER LITER
68,2008-04-30,0.028,MILLIGRAM PER LITER,0.001,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,0.62,MILLIGRAM PER LITER,3.4,MILLIGRAM PER LITER,,,28.1,MILLIGRAM PER LITER
69,2008-05-27,0.033,MILLIGRAM PER LITER,0.002,MILLIGRAM PER LITER,,,,,0.021,MILLIGRAM PER LITER,0.6,MILLIGRAM PER LITER,2.52,MILLIGRAM PER LITER,,,33.6,MILLIGRAM PER LITER
70,2008-06-24,0.09,MILLIGRAM PER LITER,0.0222,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,4.58,MILLIGRAM PER LITER,,,34.4,MILLIGRAM PER LITER
71,2008-07-30,0.123,MILLIGRAM PER LITER,0.0604,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.9,MILLIGRAM PER LITER,2.65,MILLIGRAM PER LITER,,,24.4,MILLIGRAM PER LITER
72,2008-08-26,0.09,MILLIGRAM PER LITER,0.0433,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.87,MILLIGRAM PER LITER,1.39,MILLIGRAM PER LITER,,,36.1,MILLIGRAM PER LITER
73,2008-10-02,0.042,MILLIGRAM PER LITER,0.0078,MILLIGRAM PER LITER,,,,,0.009,MILLIGRAM PER LITER,0.71,MILLIGRAM PER LITER,2.03,MILLIGRAM PER LITER,,,38.6,MILLIGRAM PER LITER
74,2008-10-28,0.084,MILLIGRAM PER LITER,0.0213,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.89,MILLIGRAM PER LITER,3.19,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
75,2008-11-25,0.121,MILLIGRAM PER LITER,0.068,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.39,MILLIGRAM PER LITER,,,28.6,MILLIGRAM PER LITER
76,2007-04-17,0.036,MILLIGRAM PER LITER,0.0057,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,0.66,MILLIGRAM PER LITER,4.3,MILLIGRAM PER LITER,,,32.4,MILLIGRAM PER LITER
77,2007-05-23,0.055,MILLIGRAM PER LITER,0.0143,MILLIGRAM PER LITER,,,,,0.072,MILLIGRAM PER LITER,0.84,MILLIGRAM PER LITER,6.18,MILLIGRAM PER LITER,,,30.6,MILLIGRAM PER LITER
78,2007-06-21,0.118,MILLIGRAM PER LITER,0.0136,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,1.1,MILLIGRAM PER LITER,1.03,MILLIGRAM PER LITER,,,36.4,MILLIGRAM PER LITER
79,2007-07-31,0.07,MILLIGRAM PER LITER,0.0044,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,0.99,MILLIGRAM PER LITER,1.01,MILLIGRAM PER LITER,,,41.4,MILLIGRAM PER LITER
80,2007-08-21,0.066,MILLIGRAM PER LITER,0.0087,MILLIGRAM PER LITER,,,,,0.017,MILLIGRAM PER LITER,0.66,MILLIGRAM PER LITER,1.33,MILLIGRAM PER LITER,,,40.8,MILLIGRAM PER LITER
81,2007-09-26,0.04,MILLIGRAM PER LITER,0.0056,MILLIGRAM PER LITER,,,,,0.008,MILLIGRAM PER LITER,0.47,MILLIGRAM PER LITER,1.21,MILLIGRAM PER LITER,,,47.0,MILLIGRAM PER LITER
82,2007-10-24,0.04,MILLIGRAM PER LITER,0.0033,MILLIGRAM PER LITER,,,,,0.004,MILLIGRAM PER LITER,0.46,MILLIGRAM PER LITER,0.367,MILLIGRAM PER LITER,,,48.8,MILLIGRAM PER LITER
83,2006-06-20,0.067,MILLIGRAM PER LITER,0.0034,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,1.57,MILLIGRAM PER LITER,,,39.1,MILLIGRAM PER LITER
84,2006-07-11,0.073,MILLIGRAM PER LITER,0.0133,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,0.63,MILLIGRAM PER LITER,2.69,MILLIGRAM PER LITER,,,32.3,MILLIGRAM PER LITER
85,2006-08-15,0.071,MILLIGRAM PER LITER,0.0139,MILLIGRAM PER LITER,,,,,0.009,MILLIGRAM PER LITER,0.78,MILLIGRAM PER LITER,2.78,MILLIGRAM PER LITER,,,34.9,MILLIGRAM PER LITER
86,2006-09-19,0.155,MILLIGRAM PER LITER,0.0682,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,1.11,MILLIGRAM PER LITER,3.63,MILLIGRAM PER LITER,,,33.7,MILLIGRAM PER LITER
87,2006-10-17,0.264,MILLIGRAM PER LITER,0.188,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,1.15,MILLIGRAM PER LITER,4.48,MILLIGRAM PER LITER,,,22.5,MILLIGRAM PER LITER
88,2006-11-28,0.056,MILLIGRAM PER LITER,0.0223,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.65,MILLIGRAM PER LITER,5.38,MILLIGRAM PER LITER,,,29.5,MILLIGRAM PER LITER
89,2006-12-19,0.076,MILLIGRAM PER LITER,0.0438,MILLIGRAM PER LITER,,,,,0.021,MILLIGRAM PER LITER,0.63,MILLIGRAM PER LITER,4.93,MILLIGRAM PER LITER,,,23.1,MILLIGRAM PER LITER
90,2005-04-11,0.054,MILLIGRAM PER LITER,0.0113,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,0.67,MILLIGRAM PER LITER,6.19,MILLIGRAM PER LITER,,,28.4,MILLIGRAM PER LITER
91,2005-05-10,0.038,MILLIGRAM PER LITER,0.0045,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,0.62,MILLIGRAM PER LITER,4.54,MILLIGRAM PER LITER,,,31.6,MILLIGRAM PER LITER
92,2005-06-14,0.067,MILLIGRAM PER LITER,0.0072,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,0.66,MILLIGRAM PER LITER,1.45,MILLIGRAM PER LITER,,,40.4,MILLIGRAM PER LITER
93,2005-07-19,0.121,MILLIGRAM PER LITER,0.0642,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,1.44,MILLIGRAM PER LITER,,,46.8,MILLIGRAM PER LITER
94,2005-08-23,0.051,MILLIGRAM PER LITER,0.0114,MILLIGRAM PER LITER,,,,,0.007,MILLIGRAM PER LITER,0.51,MILLIGRAM PER LITER,0.361,MILLIGRAM PER LITER,,,51.0,MILLIGRAM PER LITER
95,2005-09-20,0.042,MILLIGRAM PER LITER,0.0035,MILLIGRAM PER LITER,,,,,0.009,MILLIGRAM PER LITER,0.5,MILLIGRAM PER LITER,0.505,MILLIGRAM PER LITER,,,48.4,MILLIGRAM PER LITER
96,2005-10-18,0.031,MILLIGRAM PER LITER,0.0005,MILLIGRAM PER LITER,,,,,0.009,MILLIGRAM PER LITER,0.63,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,,,53.3,MILLIGRAM PER LITER
97,2005-11-22,0.135,MILLIGRAM PER LITER,0.0763,MILLIGRAM PER LITER,,,,,0.044,MILLIGRAM PER LITER,0.93,MILLIGRAM PER LITER,9.89,MILLIGRAM PER LITER,,,39.8,MILLIGRAM PER LITER
98,2004-04-19,0.042,MILLIGRAM PER LITER,0.0051,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,0.65,MILLIGRAM PER LITER,5.33,MILLIGRAM PER LITER,,,34.0,MILLIGRAM PER LITER
99,2004-05-18,0.075,MILLIGRAM PER LITER,0.021,MILLIGRAM PER LITER,,,,,0.045,MILLIGRAM PER LITER,0.82,MILLIGRAM PER LITER,5.82,MILLIGRAM PER LITER,,,28.8,MILLIGRAM PER LITER
100,2004-06-15,0.414,MILLIGRAM PER LITER,0.0643,MILLIGRAM PER LITER,,,,,0.081,MILLIGRAM PER LITER,1.75,MILLIGRAM PER LITER,6.48,MILLIGRAM PER LITER,,,26.2,MILLIGRAM PER LITER
101,2004-07-20,0.1,MILLIGRAM PER LITER,0.022,MILLIGRAM PER LITER,,,,,0.009,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,2.89,MILLIGRAM PER LITER,,,35.6,MILLIGRAM PER LITER
102,2004-08-17,0.053,MILLIGRAM PER LITER,0.0033,MILLIGRAM PER LITER,,,,,0.008,MILLIGRAM PER LITER,0.59,MILLIGRAM PER LITER,1.62,MILLIGRAM PER LITER,,,41.9,MILLIGRAM PER LITER
103,2004-09-21,0.069,MILLIGRAM PER LITER,0.0048,MILLIGRAM PER LITER,,,,,0.01,MILLIGRAM PER LITER,0.64,MILLIGRAM PER LITER,1.15,MILLIGRAM PER LITER,,,43.6,MILLIGRAM PER LITER
