#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 12 08 14 30 227  6.0  9.2 99.00 99.00 99.00 999 1020.0  -1.3 999.0 999.0 99.0 99.00
2011 12 08 14 40 232  5.5  9.5 99.00 99.00 99.00 999 1019.6  -1.1 999.0 999.0 99.0 99.00
2011 12 08 14 50 240  6.5 10.1 99.00 99.00 99.00 999 1020.3  -0.9 999.0 999.0 99.0 99.00
2011 12 08 15 00 243  6.2  9.2 99.00 99.00 99.00 999 1020.3  -0.7 999.0 999.0 99.0 99.00
2011 12 08 15 10 241  5.5  9.6 99.00 99.00 99.00 999 1020.7  -0.4 999.0 999.0 99.0 99.00
2011 12 08 15 20 242  6.4 11.2 99.00 99.00 99.00 999 1020.7  -0.3 999.0 999.0 99.0 99.00
2011 12 08 15 30 239  5.7 10.8 99.00 99.00 99.00 999 1020.7  -0.2 999.0 999.0 99.0 99.00
2011 12 08 15 40 241  6.7  9.1 99.00 99.00 99.00 999 1020.7  -0.1 999.0 999.0 99.0 99.00
2011 12 08 15 50 239  6.7 10.5 99.00 99.00 99.00 999 1021.0   0.2 999.0 999.0 99.0 99.00
2011 12 08 16 00 244  6.9 10.1 99.00 99.00 99.00 999 1020.7   0.3 999.0 999.0 99.0 99.00
2011 12 08 16 10 247  4.9 11.1 99.00 99.00 99.00 999 1020.7   0.5 999.0 999.0 99.0 99.00
2011 12 08 16 20 252  6.4 11.2 99.00 99.00 99.00 999 1020.7   0.7 999.0 999.0 99.0 99.00
2011 12 08 16 30 246  6.9 10.0 99.00 99.00 99.00 999 1020.3   0.9 999.0 999.0 99.0 99.00
2011 12 08 16 40 234  5.6 10.1 99.00 99.00 99.00 999 1020.3   1.2 999.0 999.0 99.0 99.00
2011 12 08 16 50 244  5.3  9.5 99.00 99.00 99.00 999 1020.3   1.2 999.0 999.0 99.0 99.00
2011 12 08 17 00 239  6.1 12.3 99.00 99.00 99.00 999 1020.0   1.4 999.0 999.0 99.0 99.00
2011 12 08 17 10 247  6.1 10.3 99.00 99.00 99.00 999 1020.0   1.6 999.0 999.0 99.0 99.00
2011 12 08 17 20 245  7.5 10.7 99.00 99.00 99.00 999 1019.6   1.5 999.0 999.0 99.0 99.00
2011 12 08 17 30 237  6.7 11.6 99.00 99.00 99.00 999 1019.6   1.7 999.0 999.0 99.0 99.00
2011 12 08 17 40 249  6.6 11.7 99.00 99.00 99.00 999 1019.6   1.8 999.0 999.0 99.0 99.00
2011 12 08 17 50 242  6.7 12.0 99.00 99.00 99.00 999 1019.6   2.0 999.0 999.0 99.0 99.00
2011 12 08 18 00 238  8.1 11.5 99.00 99.00 99.00 999 1019.3   2.0 999.0 999.0 99.0 99.00
2011 12 08 18 10 248  7.1 11.7 99.00 99.00 99.00 999 1019.3   2.2 999.0 999.0 99.0 99.00
2011 12 08 18 20 239  7.4 12.5 99.00 99.00 99.00 999 1019.6   2.2 999.0 999.0 99.0 99.00
2011 12 08 18 30 242  8.9 12.2 99.00 99.00 99.00 999 1019.3   2.3 999.0 999.0 99.0 99.00
2011 12 08 18 40 253  5.9 11.0 99.00 99.00 99.00 999 1019.6   2.4 999.0 999.0 99.0 99.00
2011 12 08 18 50 250  8.7 13.5 99.00 99.00 99.00 999 1019.6   2.5 999.0 999.0 99.0 99.00
2011 12 08 19 00 251  5.5  9.6 99.00 99.00 99.00 999 1019.6   2.4 999.0 999.0 99.0 99.00
2011 12 08 19 10 249  5.5 10.8 99.00 99.00 99.00 999 1019.6   2.3 999.0 999.0 99.0 99.00
2011 12 08 19 20 239  7.3 10.4 99.00 99.00 99.00 999 1019.6   2.2 999.0 999.0 99.0 99.00
2011 12 08 19 30 245  5.2 10.3 99.00 99.00 99.00 999 1019.6   2.2 999.0 999.0 99.0 99.00
2011 12 08 19 40 242  6.7  9.6 99.00 99.00 99.00 999 1019.6   2.2 999.0 999.0 99.0 99.00
2011 12 08 19 50 250  5.8  7.8 99.00 99.00 99.00 999 1019.6   2.2 999.0 999.0 99.0 99.00
2011 12 08 20 00 242  6.6  9.1 99.00 99.00 99.00 999 1019.6   2.2 999.0 999.0 99.0 99.00
2011 12 08 20 10 244  3.9  7.9 99.00 99.00 99.00 999 1019.6   2.5 999.0 999.0 99.0 99.00
2011 12 08 20 20 239  5.0  8.6 99.00 99.00 99.00 999 1020.0   2.8 999.0 999.0 99.0 99.00
2011 12 08 20 30 236  5.8 10.1 99.00 99.00 99.00 999 1020.0   2.6 999.0 999.0 99.0 99.00
2011 12 08 20 40 246  6.0 10.9 99.00 99.00 99.00 999 1020.0   2.7 999.0 999.0 99.0 99.00
2011 12 08 20 50 230  5.6  8.9 99.00 99.00 99.00 999 1020.0   2.7 999.0 999.0 99.0 99.00
2011 12 08 21 00 237  6.4  8.7 99.00 99.00 99.00 999 1020.0   2.6 999.0 999.0 99.0 99.00
2011 12 08 21 10 236  4.5 11.1 99.00 99.00 99.00 999 1020.0   2.5 999.0 999.0 99.0 99.00
2011 12 08 21 20 231  5.3  9.1 99.00 99.00 99.00 999 1020.0   2.3 999.0 999.0 99.0 99.00
2011 12 08 21 30 226  4.3  7.3 99.00 99.00 99.00 999 1020.0   2.2 999.0 999.0 99.0 99.00
2011 12 08 21 40 227  5.1  7.0 99.00 99.00 99.00 999 1020.0   2.1 999.0 999.0 99.0 99.00
2011 12 08 21 50 227  4.3  7.7 99.00 99.00 99.00 999 1020.0   1.9 999.0 999.0 99.0 99.00
2011 12 08 22 00 229  5.0  7.2 99.00 99.00 99.00 999 1020.3   1.9 999.0 999.0 99.0 99.00
2011 12 08 22 10 215  4.6  8.4 99.00 99.00 99.00 999 1020.3   1.7 999.0 999.0 99.0 99.00
2011 12 08 22 20 220  5.8  9.3 99.00 99.00 99.00 999 1020.3   1.7 999.0 999.0 99.0 99.00
2011 12 08 22 30 224  5.6  8.8 99.00 99.00 99.00 999 1020.3   1.7 999.0 999.0 99.0 99.00
2011 12 08 22 40 213  3.7  7.5 99.00 99.00 99.00 999 1020.3   1.5 999.0 999.0 99.0 99.00
2011 12 08 22 50 216  3.5  7.1 99.00 99.00 99.00 999 1020.7   1.3 999.0 999.0 99.0 99.00
2011 12 08 23 00 218  4.2  6.3 99.00 99.00 99.00 999 1020.7   1.3 999.0 999.0 99.0 99.00
2011 12 08 23 10 231  4.0  6.0 99.00 99.00 99.00 999 1020.7   1.2 999.0 999.0 99.0 99.00
2011 12 08 23 20 232  4.0  6.9 99.00 99.00 99.00 999 1020.7   1.3 999.0 999.0 99.0 99.00
2011 12 08 23 30 231  4.4  7.6 99.00 99.00 99.00 999 1020.7   1.4 999.0 999.0 99.0 99.00
2011 12 08 23 40 228  3.8  6.8 99.00 99.00 99.00 999 1020.7   1.3 999.0 999.0 99.0 99.00
2011 12 08 23 50 211  4.1  6.4 99.00 99.00 99.00 999 1020.7   1.3 999.0 999.0 99.0 99.00
2011 12 09 00 00 211  3.6  6.0 99.00 99.00 99.00 999 1021.0   1.2 999.0 999.0 99.0 99.00
2011 12 09 00 10 212  3.0  5.0 99.00 99.00 99.00 999 1021.0   1.0 999.0 999.0 99.0 99.00
2011 12 09 00 20 207  2.7  4.5 99.00 99.00 99.00 999 1021.0   0.8 999.0 999.0 99.0 99.00
2011 12 09 00 30 222  2.6  3.8 99.00 99.00 99.00 999 1021.3   0.7 999.0 999.0 99.0 99.00
2011 12 09 00 40 228  2.4  3.4 99.00 99.00 99.00 999 1021.3   0.7 999.0 999.0 99.0 99.00
2011 12 09 00 50 227  2.9  3.8 99.00 99.00 99.00 999 1021.7   0.7 999.0 999.0 99.0 99.00
2011 12 09 01 00 220  2.6  3.6 99.00 99.00 99.00 999 1021.7   0.6 999.0 999.0 99.0 99.00
2011 12 09 01 10 221  2.4  3.6 99.00 99.00 99.00 999 1021.7   0.5 999.0 999.0 99.0 99.00
2011 12 09 01 20 218  3.0  4.7 99.00 99.00 99.00 999 1021.7   0.5 999.0 999.0 99.0 99.00
2011 12 09 01 30 210  2.7  3.9 99.00 99.00 99.00 999 1021.7   0.5 999.0 999.0 99.0 99.00
2011 12 09 01 40 216  2.8  4.2 99.00 99.00 99.00 999 1021.7   0.4 999.0 999.0 99.0 99.00
2011 12 09 01 50 215  2.7  3.4 99.00 99.00 99.00 999 1021.7   0.3 999.0 999.0 99.0 99.00
2011 12 09 02 00 203  2.3  3.3 99.00 99.00 99.00 999 1021.7   0.3 999.0 999.0 99.0 99.00
2011 12 09 02 10 208  2.6  3.5 99.00 99.00 99.00 999 1021.7   0.2 999.0 999.0 99.0 99.00
2011 12 09 02 20 205  2.8  4.0 99.00 99.00 99.00 999 1021.7   0.1 999.0 999.0 99.0 99.00
2011 12 09 02 30 210  2.0  3.6 99.00 99.00 99.00 999 1021.7   0.0 999.0 999.0 99.0 99.00
2011 12 09 02 40 206  2.3  3.7 99.00 99.00 99.00 999 1021.7   0.0 999.0 999.0 99.0 99.00
2011 12 09 02 50 203  2.0  3.7 99.00 99.00 99.00 999 1021.7  -0.1 999.0 999.0 99.0 99.00
2011 12 09 03 00 201  2.2  2.9 99.00 99.00 99.00 999 1021.7  -0.1 999.0 999.0 99.0 99.00
2011 12 09 03 10 204  2.1  2.9 99.00 99.00 99.00 999 1021.7  -0.3 999.0 999.0 99.0 99.00
2011 12 09 03 20 202  3.1  4.0 99.00 99.00 99.00 999 1021.7  -0.3 999.0 999.0 99.0 99.00
2011 12 09 03 30 206  2.8  4.1 99.00 99.00 99.00 999 1021.7  -0.3 999.0 999.0 99.0 99.00
2011 12 09 03 40 201  2.6  3.4 99.00 99.00 99.00 999 1021.7  -0.3 999.0 999.0 99.0 99.00
2011 12 09 03 50 198  2.7  3.7 99.00 99.00 99.00 999 1022.0  -0.4 999.0 999.0 99.0 99.00
2011 12 09 04 00 198  2.6  3.4 99.00 99.00 99.00 999 1022.0  -0.3 999.0 999.0 99.0 99.00
2011 12 09 04 10 198  2.8  3.6 99.00 99.00 99.00 999 1021.7  -0.3 999.0 999.0 99.0 99.00
2011 12 09 04 20 195  3.1  3.8 99.00 99.00 99.00 999 1021.7  -0.3 999.0 999.0 99.0 99.00
2011 12 09 04 30 186  3.4  3.9 99.00 99.00 99.00 999 1021.7  -0.3 999.0 999.0 99.0 99.00
2011 12 09 04 40 184  3.9  4.6 99.00 99.00 99.00 999 1021.7  -0.4 999.0 999.0 99.0 99.00
2011 12 09 04 50 188  4.3  5.2 99.00 99.00 99.00 999 1021.7  -0.5 999.0 999.0 99.0 99.00
2011 12 09 05 00 193  3.8  4.9 99.00 99.00 99.00 999 1021.7  -0.5 999.0 999.0 99.0 99.00
2011 12 09 05 10 189  3.9  5.7 99.00 99.00 99.00 999 1021.7  -0.3 999.0 999.0 99.0 99.00
2011 12 09 05 20 199  3.6  5.5 99.00 99.00 99.00 999 1021.7  -0.4 999.0 999.0 99.0 99.00
2011 12 09 05 30 196  3.4  5.0 99.00 99.00 99.00 999 1021.7  -0.4 999.0 999.0 99.0 99.00
2011 12 09 05 40 201  3.1  4.6 99.00 99.00 99.00 999 1021.7  -0.3 999.0 999.0 99.0 99.00
2011 12 09 05 50 197  3.5  4.6 99.00 99.00 99.00 999 1021.7  -0.2 999.0 999.0 99.0 99.00
2011 12 09 06 00 198  3.5  4.6 99.00 99.00 99.00 999 1021.7  -0.3 999.0 999.0 99.0 99.00
2011 12 09 06 10 202  3.6  4.5 99.00 99.00 99.00 999 1021.7  -0.2 999.0 999.0 99.0 99.00
2011 12 09 06 20 195  4.2  5.6 99.00 99.00 99.00 999 1021.7  -0.3 999.0 999.0 99.0 99.00
2011 12 09 06 30 203  3.3  5.6 99.00 99.00 99.00 999 1021.7  -0.2 999.0 999.0 99.0 99.00
2011 12 09 06 40 199  3.4  5.0 99.00 99.00 99.00 999 1021.7  -0.2 999.0 999.0 99.0 99.00
2011 12 09 06 50 201  3.4  5.6 99.00 99.00 99.00 999 1021.3  -0.3 999.0 999.0 99.0 99.00
2011 12 09 07 00 204  3.6  5.7 99.00 99.00 99.00 999 1021.3  -0.2 999.0 999.0 99.0 99.00
2011 12 09 07 10 196  3.4  4.5 99.00 99.00 99.00 999 1021.3  -0.1 999.0 999.0 99.0 99.00
2011 12 09 07 20 193  3.2  4.5 99.00 99.00 99.00 999 1021.3  -0.1 999.0 999.0 99.0 99.00
2011 12 09 07 30 199  3.3  4.2 99.00 99.00 99.00 999 1021.3  -0.1 999.0 999.0 99.0 99.00
2011 12 09 07 40 203  3.1  3.9 99.00 99.00 99.00 999 1021.7  -0.1 999.0 999.0 99.0 99.00
2011 12 09 07 50 196  3.9  5.2 99.00 99.00 99.00 999 1021.3   0.1 999.0 999.0 99.0 99.00
2011 12 09 08 00 219  3.5  6.1 99.00 99.00 99.00 999 1021.7   0.2 999.0 999.0 99.0 99.00
2011 12 09 08 10 203  3.7  5.7 99.00 99.00 99.00 999 1021.3  -0.1 999.0 999.0 99.0 99.00
2011 12 09 08 20 202  3.9  6.0 99.00 99.00 99.00 999 1021.3   0.1 999.0 999.0 99.0 99.00
2011 12 09 08 30 195  4.5  6.2 99.00 99.00 99.00 999 1021.3   0.2 999.0 999.0 99.0 99.00
2011 12 09 08 40 194  4.8  6.0 99.00 99.00 99.00 999 1021.3   0.1 999.0 999.0 99.0 99.00
2011 12 09 08 50 207  2.9  5.2 99.00 99.00 99.00 999 1021.0   0.1 999.0 999.0 99.0 99.00
2011 12 09 09 00 212  3.8  5.4 99.00 99.00 99.00 999 1021.3  -0.1 999.0 999.0 99.0 99.00
2011 12 09 09 10 207  3.1  5.8 99.00 99.00 99.00 999 1021.0  -0.2 999.0 999.0 99.0 99.00
2011 12 09 09 20 205  3.4  4.6 99.00 99.00 99.00 999 1021.0  -0.2 999.0 999.0 99.0 99.00
2011 12 09 09 30 203  3.4  4.7 99.00 99.00 99.00 999 1021.0  -0.3 999.0 999.0 99.0 99.00
2011 12 09 09 40 202  4.2  5.1 99.00 99.00 99.00 999 1021.0  -0.5 999.0 999.0 99.0 99.00
2011 12 09 09 50 204  3.9  5.2 99.00 99.00 99.00 999 1021.0  -0.7 999.0 999.0 99.0 99.00
2011 12 09 10 00 207  3.8  6.0 99.00 99.00 99.00 999 1021.0  -0.6 999.0 999.0 99.0 99.00
2011 12 09 10 10 196  3.7  5.3 99.00 99.00 99.00 999 1021.0  -0.7 999.0 999.0 99.0 99.00
2011 12 09 10 20 209  4.0  5.6 99.00 99.00 99.00 999 1021.0  -0.7 999.0 999.0 99.0 99.00
2011 12 09 10 30 209  3.7  5.5 99.00 99.00 99.00 999 1021.0  -0.7 999.0 999.0 99.0 99.00
2011 12 09 10 40 206  3.3  5.5 99.00 99.00 99.00 999 1021.3  -0.8 999.0 999.0 99.0 99.00
2011 12 09 10 50 206  4.0  5.1 99.00 99.00 99.00 999 1021.3  -0.8 999.0 999.0 99.0 99.00
2011 12 09 11 00 204  4.0  5.1 99.00 99.00 99.00 999 1021.3  -0.8 999.0 999.0 99.0 99.00
2011 12 09 11 10 212  3.1  5.1 99.00 99.00 99.00 999 1021.3  -0.7 999.0 999.0 99.0 99.00
2011 12 09 11 20 207  3.9  5.7 99.00 99.00 99.00 999 1021.3  -0.7 999.0 999.0 99.0 99.00
2011 12 09 11 30 214  3.7  5.2 99.00 99.00 99.00 999 1021.3  -0.7 999.0 999.0 99.0 99.00
