#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 05 02 09 50 180  0.0  0.1  0.00 99.00  3.63 999 1025.6   5.4 999.0 999.0 99.0 99.00
2013 05 02 10 50 180  0.1  0.5  0.00 99.00  4.73 999 1025.5   5.2 999.0 999.0 99.0 99.00
2013 05 02 11 50   9  0.7  2.0 99.00 99.00 99.00 999 1026.0   6.3 999.0 999.0 99.0 99.00
2013 05 02 12 50  13  0.6  1.6  0.00 99.00  4.59 999 1026.5   6.3 999.0 999.0 99.0 99.00
2013 05 02 13 50  22  1.5  2.3 99.00 99.00 99.00 999 1026.6   7.5 999.0 999.0 99.0 99.00
2013 05 02 14 50  31  0.5  1.1  0.00 99.00  5.69 999 1026.6   9.1 999.0 999.0 99.0 99.00
2013 05 02 15 50 107  0.8  1.7  0.00 99.00  5.00 999 1026.2   8.5 999.0 999.0 99.0 99.00
2013 05 02 16 50  93  0.8  1.7  0.00 99.00  4.69 999 1025.7   9.4 999.0 999.0 99.0 99.00
2013 05 02 17 50 147  1.0  2.7  0.00 99.00  4.39 999 1024.9  11.6 999.0 999.0 99.0 99.00
2013 05 02 18 50  89  1.2  2.4  0.00 99.00  4.80 999 1024.4   7.8 999.0 999.0 99.0 99.00
2013 05 02 19 50  85  0.9  2.0  0.00 99.00  4.04 999 1023.8  10.4 999.0 999.0 99.0 99.00
2013 05 02 20 50  80  1.7  2.8  0.00 99.00  4.50 999 1022.8   8.9 999.0 999.0 99.0 99.00
2013 05 02 21 50  95  1.2  2.7  0.00 99.00  3.66 999 1022.2   7.3 999.0 999.0 99.0 99.00
2013 05 02 22 50  93  0.8  1.9  0.01 99.00  5.61 999 1021.9   7.5 999.0 999.0 99.0 99.00
2013 05 02 23 50  37  1.4  3.0  0.00 99.00  4.36 999 1021.7   7.7 999.0 999.0 99.0 99.00
2013 05 03 00 50  52  1.4  2.5 99.00 99.00 99.00 999 1021.8   7.1 999.0 999.0 99.0 99.00
2013 05 03 01 50  18  0.9  2.4  0.00 99.00  4.45 999 1022.4   7.3 999.0 999.0 99.0 99.00
2013 05 03 02 50  20  1.5  3.0  0.00 99.00  5.28 999 1022.3   8.3 999.0 999.0 99.0 99.00
2013 05 03 03 50 180  0.0  0.3  0.00 99.00  4.50 999 1022.4   8.0 999.0 999.0 99.0 99.00
2013 05 03 04 50 180  0.0  0.3  0.00 99.00  4.06 999 1022.7   7.1 999.0 999.0 99.0 99.00
2013 05 03 05 50  23  0.2  1.5  0.00 99.00  5.40 999 1022.8   6.1 999.0 999.0 99.0 99.00
2013 05 03 06 50 180  0.0  0.2  0.01 99.00  8.62 999 1022.5   5.7 999.0 999.0 99.0 99.00
2013 05 03 07 50 180  0.0  0.1  0.00 99.00  3.80 999 1022.3   5.3 999.0 999.0 99.0 99.00
2013 05 03 08 50 180  0.0  0.1  0.00 99.00  4.09 999 1022.4   4.8 999.0 999.0 99.0 99.00
2013 05 03 09 50 180  0.0  0.1  0.00 99.00  4.40 999 1022.5   4.3 999.0 999.0 99.0 99.00
2013 05 03 10 50  23  0.5  1.2  0.01 99.00  6.22 999 1022.7   5.2 999.0 999.0 99.0 99.00
2013 05 03 11 50  28  0.5  1.3  0.00 99.00  4.09 999 1022.7   6.3 999.0 999.0 99.0 99.00
2013 05 03 12 50  53  0.3  1.4  0.00 99.00  4.94 999 1022.7   6.7 999.0 999.0 99.0 99.00
2013 05 03 13 50  73  0.6  1.2 99.00 99.00 99.00 999 1022.5   6.3 999.0 999.0 99.0 99.00
2013 05 03 14 50  77  0.8  1.7 99.00 99.00 99.00 999 1022.2   8.3 999.0 999.0 99.0 99.00
2013 05 03 15 50  81  1.0  2.4  0.01 99.00  5.42 999 1021.9   7.8 999.0 999.0 99.0 99.00
2013 05 03 16 50  94  1.5  2.6  0.00 99.00  4.30 999 1021.2   9.9 999.0 999.0 99.0 99.00
2013 05 03 17 50 153  1.1  3.0  0.00 99.00  4.24 999 1021.0  10.0 999.0 999.0 99.0 99.00
2013 05 03 18 50 128  0.7  2.1  0.01 99.00  9.58 999 1020.8   8.6 999.0 999.0 99.0 99.00
2013 05 03 19 50 110  0.6  1.7  0.00 99.00  3.72 999 1020.3   8.6 999.0 999.0 99.0 99.00
2013 05 03 20 50 100  1.1  2.3  0.00 99.00  4.53 999 1020.0   8.7 999.0 999.0 99.0 99.00
2013 05 03 21 50 116  0.4  1.2  0.00 99.00  4.92 999 1019.4  10.1 999.0 999.0 99.0 99.00
2013 05 03 22 50  96  0.5  1.2  0.00 99.00  3.64 999 1019.2  13.2 999.0 999.0 99.0 99.00
2013 05 03 23 50  96  0.2  0.8  0.00 99.00  4.47 999 1019.4  11.1 999.0 999.0 99.0 99.00
2013 05 04 00 50 180  0.0  0.3  0.00 99.00  3.81 999 1019.8  11.1 999.0 999.0 99.0 99.00
2013 05 04 01 50 117  0.4  1.2  0.00 99.00  3.95 999 1020.5   8.5 999.0 999.0 99.0 99.00
2013 05 04 02 50 180  0.0  0.0  0.00 99.00  5.13 999 1020.6   9.2 999.0 999.0 99.0 99.00
2013 05 04 03 50 180  0.0  0.0  0.00 99.00  3.37 999 1020.7   8.7 999.0 999.0 99.0 99.00
2013 05 04 04 50 122  0.1  0.7  0.01 99.00  7.09 999 1020.8   7.7 999.0 999.0 99.0 99.00
2013 05 04 05 50 180  0.1  0.2  0.00 99.00  4.66 999 1020.9   6.9 999.0 999.0 99.0 99.00
2013 05 04 06 50 180  0.0  0.0  0.00 99.00  3.18 999 1021.0   6.2 999.0 999.0 99.0 99.00
2013 05 04 07 50 180  0.0  0.0  0.01 99.00  6.11 999 1020.7   6.1 999.0 999.0 99.0 99.00
2013 05 04 08 50 180  0.0  0.0  0.00 99.00  4.43 999 1020.8   6.2 999.0 999.0 99.0 99.00
2013 05 04 09 50 180  0.0  0.0  0.00 99.00  4.13 999 1020.9   6.0 999.0 999.0 99.0 99.00
2013 05 04 10 50 180  0.0  0.0  0.00 99.00  3.82 999 1021.0   6.0 999.0 999.0 99.0 99.00
2013 05 04 11 50 180  0.0  0.0  0.00 99.00  4.48 999 1021.2   8.6 999.0 999.0 99.0 99.00
2013 05 04 12 50  88  0.4  1.3  0.00 99.00  3.18 999 1021.3   9.1 999.0 999.0 99.0 99.00
2013 05 04 13 50  99  0.5  1.1  0.00 99.00  4.84 999 1021.5   8.2 999.0 999.0 99.0 99.00
2013 05 04 14 50  96  0.8  1.7  0.00 99.00  4.56 999 1021.5   8.2 999.0 999.0 99.0 99.00
2013 05 04 15 50  91  1.2  2.0  0.00 99.00  4.23 999 1021.8   7.8 999.0 999.0 99.0 99.00
2013 05 04 16 50  90  0.8  2.1  0.00 99.00  4.23 999 1022.0   8.0 999.0 999.0 99.0 99.00
2013 05 04 17 50  73  0.8  1.9  0.01 99.00  5.68 999 1021.6   8.6 999.0 999.0 99.0 99.00
2013 05 04 18 50  94  1.1  2.4  0.00 99.00  4.74 999 1021.0  10.4 999.0 999.0 99.0 99.00
2013 05 04 19 50 105  1.0  2.4  0.00 99.00  4.51 999 1020.6   9.0 999.0 999.0 99.0 99.00
2013 05 04 20 50 135  0.6  2.7  0.00 99.00  3.98 999 1019.9  12.1 999.0 999.0 99.0 99.00
2013 05 04 21 50 176  2.3  4.6  0.01 99.00  6.66 999 1019.3 999.0 999.0 999.0 99.0 99.00
2013 05 04 22 50 192  2.0  4.6  0.00 99.00  4.22 999 1019.4 999.0 999.0 999.0 99.0 99.00
2013 05 04 23 50 193  1.9  4.5  0.00 99.00  5.58 999 1019.7  20.6 999.0 999.0 99.0 99.00
2013 05 05 00 50 147  0.3  1.0  0.00 99.00  4.20 999 1020.3  17.6 999.0 999.0 99.0 99.00
2013 05 05 01 50 180  0.0  0.4  0.01 99.00  7.20 999 1021.3 999.0 999.0 999.0 99.0 99.00
2013 05 05 02 50 180  0.0  0.1  0.00 99.00  4.93 999 1021.5 999.0 999.0 999.0 99.0 99.00
2013 05 05 03 50 180  0.0  0.0 99.00 99.00 99.00 999 1021.6   7.5 999.0 999.0 99.0 99.00
2013 05 05 04 50 180  0.0  0.0 99.00 99.00 99.00 999 1021.5   6.4 999.0 999.0 99.0 99.00
2013 05 05 05 50 180  0.0  0.0  0.01 99.00  5.69 999 1021.5   5.7 999.0 999.0 99.0 99.00
2013 05 05 06 50 180  0.0  0.1  0.00 99.00  4.97 999 1021.2   6.3 999.0 999.0 99.0 99.00
2013 05 05 07 50 180  0.0  0.0 99.00 99.00 99.00 999 1021.1   4.8 999.0 999.0 99.0 99.00
2013 05 05 08 50 180  0.0  0.0  0.00 99.00  4.36 999 1021.1   4.1 999.0 999.0 99.0 99.00
2013 05 05 09 50 180  0.0  0.0  0.00 99.00  4.13 999 1020.9   4.5 999.0 999.0 99.0 99.00
2013 05 05 10 50 180  0.0  0.1  0.00 99.00  4.90 999 1021.4   5.6 999.0 999.0 99.0 99.00
2013 05 05 11 50 180  0.0  0.0  0.00 99.00  5.89 999 1021.7   7.8 999.0 999.0 99.0 99.00
2013 05 05 12 50  59  0.2  0.7  0.00 99.00  4.50 999 1021.8   8.7 999.0 999.0 99.0 99.00
2013 05 05 13 50  72  0.5  1.0  0.00 99.00  4.75 999 1021.8   9.2 999.0 999.0 99.0 99.00
2013 05 05 14 50  92  0.7  1.5  0.00 99.00  4.27 999 1021.7   9.5 999.0 999.0 99.0 99.00
2013 05 05 15 50  90  0.8  1.4  0.00 99.00  4.73 999 1021.5   9.8 999.0 999.0 99.0 99.00
2013 05 05 16 50  91  0.8  1.8  0.00 99.00  4.53 999 1021.3  11.2 999.0 999.0 99.0 99.00
2013 05 05 17 50  96  0.8  1.7  0.00 99.00  4.80 999 1021.0  11.1 999.0 999.0 99.0 99.00
2013 05 05 18 50  94  0.9  1.8  0.00 99.00  5.55 999 1020.5  12.7 999.0 999.0 99.0 99.00
2013 05 05 19 50 101  1.0  2.1  0.00 99.00  4.34 999 1019.9  11.4 999.0 999.0 99.0 99.00
2013 05 05 20 50 115  0.8  2.0  0.00 99.00  4.27 999 1019.3  11.9 999.0 999.0 99.0 99.00
2013 05 05 21 50 148  0.5  1.4  0.00 99.00  4.25 999 1018.6  12.0 999.0 999.0 99.0 99.00
2013 05 05 22 50 140  0.3  1.2  0.01 99.00  5.09 999 1018.4  12.3 999.0 999.0 99.0 99.00
2013 05 05 23 50 124  0.3  1.3  0.00 99.00  4.55 999 1018.4  10.1 999.0 999.0 99.0 99.00
2013 05 06 00 50 122  0.5  1.4  0.00 99.00  4.49 999 1018.7   8.9 999.0 999.0 99.0 99.00
2013 05 06 01 50 180  0.1  0.6  0.00 99.00  4.78 999 1019.1   8.0 999.0 999.0 99.0 99.00
2013 05 06 02 50 180  0.0  0.0  0.00 99.00  4.84 999 1019.4   7.5 999.0 999.0 99.0 99.00
2013 05 06 03 50 180  0.0  0.1  0.00 99.00  4.67 999 1019.4   6.5 999.0 999.0 99.0 99.00
2013 05 06 04 50 180  0.0  0.1  0.00 99.00  4.23 999 1019.6   6.3 999.0 999.0 99.0 99.00
2013 05 06 05 50 180  0.0  0.0  0.00 99.00  4.19 999 1019.4   6.0 999.0 999.0 99.0 99.00
2013 05 06 06 50 180  0.0  0.0  0.01 99.00  6.14 999 1019.2   5.6 999.0 999.0 99.0 99.00
2013 05 06 07 50 180  0.0  0.4  0.00 99.00  3.81 999 1019.1   5.4 999.0 999.0 99.0 99.00
2013 05 06 08 50 180  0.0  0.1  0.00 99.00  7.49 999 1019.2   5.5 999.0 999.0 99.0 99.00
2013 05 06 09 50 180  0.0  0.0  0.00 99.00  4.08 999 1019.6   5.0 999.0 999.0 99.0 99.00
2013 05 06 10 50 180  0.0  0.0  0.00 99.00  5.70 999 1020.0   4.8 999.0 999.0 99.0 99.00
2013 05 06 11 50 180  0.1  0.4  0.00 99.00  5.10 999 1020.3   8.6 999.0 999.0 99.0 99.00
2013 05 06 12 50  65  0.4  1.1  0.00 99.00  4.43 999 1020.5  10.6 999.0 999.0 99.0 99.00
2013 05 06 13 50  30  0.5  1.1  0.00 99.00  4.81 999 1020.7   9.3 999.0 999.0 99.0 99.00
2013 05 06 14 50  84  0.7  1.5  0.00 99.00  4.85 999 1020.6  10.5 999.0 999.0 99.0 99.00
2013 05 06 15 50  99  0.6  1.3  0.00 99.00  4.71 999 1020.4  12.0 999.0 999.0 99.0 99.00
2013 05 06 16 50 114  0.5  1.3  0.00 99.00  4.50 999 1019.9  13.5 999.0 999.0 99.0 99.00
2013 05 06 17 50 152  0.7  1.7  0.00 99.00  4.23 999 1019.3  15.6 999.0 999.0 99.0 99.00
2013 05 06 18 50  78  1.0  2.0  0.01 99.00  5.56 999 1019.1  14.7 999.0 999.0 99.0 99.00
2013 05 06 19 50 101  0.7  1.5  0.00 99.00  4.32 999 1018.8  11.6 999.0 999.0 99.0 99.00
2013 05 06 20 50  16  0.5  1.5  0.00 99.00  4.70 999 1018.2  11.8 999.0 999.0 99.0 99.00
2013 05 06 21 50  36  0.8  1.8  0.00 99.00  4.03 999 1017.8  11.9 999.0 999.0 99.0 99.00
2013 05 06 22 50  64  0.6  2.0  0.00 99.00  4.07 999 1017.6  11.1 999.0 999.0 99.0 99.00
2013 05 06 23 50  19  0.3  0.8  0.00 99.00  4.03 999 1017.3  12.3 999.0 999.0 99.0 99.00
2013 05 07 00 50 197  0.8  2.0  0.00 99.00  4.48 999 1017.2  16.1 999.0 999.0 99.0 99.00
2013 05 07 01 50 180  0.0  0.0  0.00 99.00  3.67 999 1018.2  11.7 999.0 999.0 99.0 99.00
2013 05 07 02 50  28  0.8  2.1  0.00 99.00  4.91 999 1018.4   9.9 999.0 999.0 99.0 99.00
2013 05 07 03 50 180  0.1  0.2  0.00 99.00  5.91 999 1018.8   8.8 999.0 999.0 99.0 99.00
2013 05 07 04 50 180  0.0  0.1 99.00 99.00 99.00 999 1018.7   7.8 999.0 999.0 99.0 99.00
2013 05 07 05 50 180  0.0  0.0  0.00 99.00  3.29 999 1018.6   7.1 999.0 999.0 99.0 99.00
2013 05 07 06 50 180  0.0  0.0  0.00 99.00  4.31 999 1018.5   6.5 999.0 999.0 99.0 99.00
2013 05 07 07 50 180  0.0  0.2  0.00 99.00  4.13 999 1018.4   6.1 999.0 999.0 99.0 99.00
2013 05 07 08 50 180  0.0  0.0 99.00 99.00 99.00 999 1018.3   6.0 999.0 999.0 99.0 99.00
2013 05 07 09 50 180  0.0  0.1  0.00 99.00  4.41 999 1018.4   6.6 999.0 999.0 99.0 99.00
2013 05 07 10 50 180  0.1  0.3 99.00 99.00 99.00 999 1019.3   5.8 999.0 999.0 99.0 99.00
2013 05 07 11 50  98  0.1  0.5  0.00 99.00  5.02 999 1019.7   8.7 999.0 999.0 99.0 99.00
2013 05 07 12 50  20  0.6  1.2  0.00 99.00  3.94 999 1020.3  10.0 999.0 999.0 99.0 99.00
2013 05 07 13 50  46  0.5  1.2  0.00 99.00  4.19 999 1020.6  11.5 999.0 999.0 99.0 99.00
2013 05 07 14 50  84  0.5  1.0  0.00 99.00  4.47 999 1020.5  11.5 999.0 999.0 99.0 99.00
2013 05 07 15 50  81  0.4  0.8  0.00 99.00  4.64 999 1020.3  14.6 999.0 999.0 99.0 99.00
2013 05 07 16 50  97  0.8  1.7  0.00 99.00  4.74 999 1019.8  17.5 999.0 999.0 99.0 99.00
2013 05 07 17 50  90  1.2  2.4  0.00 99.00  4.66 999 1019.4  14.6 999.0 999.0 99.0 99.00
2013 05 07 18 50 101  0.9  2.1  0.01 99.00  5.75 999 1018.8  16.5 999.0 999.0 99.0 99.00
2013 05 07 19 50  93  1.1  2.3  0.00 99.00  4.16 999 1018.5  14.2 999.0 999.0 99.0 99.00
2013 05 07 20 50 106  0.8  1.8  0.00 99.00  3.67 999 1018.1  12.8 999.0 999.0 99.0 99.00
2013 05 07 21 50 109  0.4  1.3  0.00 99.00  4.68 999 1017.7  14.1 999.0 999.0 99.0 99.00
2013 05 07 22 50 125  0.6  1.5  0.00 99.00  4.26 999 1017.6  15.8 999.0 999.0 99.0 99.00
2013 05 07 23 50 185  1.6  4.9  0.00 99.00  4.79 999 1017.4  20.4 999.0 999.0 99.0 99.00
2013 05 08 00 50 183  0.7  2.0  0.00 99.00  3.77 999 1017.5  17.5 999.0 999.0 99.0 99.00
2013 05 08 01 50 180  0.0  0.1  0.00 99.00  3.35 999 1017.9  15.3 999.0 999.0 99.0 99.00
2013 05 08 02 50  21  0.2  0.7  0.01 99.00  7.36 999 1018.0  11.7 999.0 999.0 99.0 99.00
2013 05 08 03 50 180  0.1  0.7 99.00 99.00 99.00 999 1018.0  10.2 999.0 999.0 99.0 99.00
2013 05 08 04 50 180  0.0  0.0  0.00 99.00  4.11 999 1017.8   9.2 999.0 999.0 99.0 99.00
2013 05 08 05 50 180  0.0  0.0  0.00 99.00  3.73 999 1017.7   8.6 999.0 999.0 99.0 99.00
2013 05 08 06 50 180  0.0  0.0  0.00 99.00  4.43 999 1017.6   7.8 999.0 999.0 99.0 99.00
2013 05 08 07 50 180  0.1  0.5  0.00 99.00  3.79 999 1017.4   7.3 999.0 999.0 99.0 99.00
2013 05 08 08 50 180  0.0  0.0  0.00 99.00  3.91 999 1017.4   7.6 999.0 999.0 99.0 99.00
2013 05 08 09 50 180  0.0  0.0  0.00 99.00  4.45 999 1017.3   7.1 999.0 999.0 99.0 99.00
2013 05 08 10 50 180  0.0  0.0  0.00 99.00  3.30 999 1017.4   7.2 999.0 999.0 99.0 99.00
2013 05 08 11 50 180  0.0  0.1  0.00 99.00  5.28 999 1017.8  11.8 999.0 999.0 99.0 99.00
2013 05 08 12 50 226  0.3  1.1  0.00 99.00  4.56 999 1017.9  16.0 999.0 999.0 99.0 99.00
2013 05 08 13 50  80  0.4  0.8  0.01 99.00  5.27 999 1018.1  13.2 999.0 999.0 99.0 99.00
2013 05 08 14 50   3  0.8  2.5 99.00 99.00 99.00 999 1017.9  13.3 999.0 999.0 99.0 99.00
2013 05 08 15 50  57  1.4  2.2  0.01 99.00  3.56 999 1017.8  13.2 999.0 999.0 99.0 99.00
2013 05 08 16 50 322  1.4  3.1 99.00 99.00 99.00 999 1018.1   9.6 999.0 999.0 99.0 99.00
2013 05 08 17 50  27  0.6  1.4 99.00 99.00 99.00 999 1017.7   9.8 999.0 999.0 99.0 99.00
2013 05 08 18 50  32  0.3  1.0 99.00 99.00 99.00 999 1017.2  11.5 999.0 999.0 99.0 99.00
2013 05 08 19 50 351  0.4  1.0 99.00 99.00 99.00 999 1017.0  12.0 999.0 999.0 99.0 99.00
2013 05 08 20 50  12  0.2  0.6  0.00 99.00  3.98 999 1016.5  12.7 999.0 999.0 99.0 99.00
2013 05 08 21 50 301  0.8  1.3 99.00 99.00 99.00 999 1015.9  13.9 999.0 999.0 99.0 99.00
2013 05 08 22 50 297  0.5  1.2  0.00 99.00  4.40 999 1015.5  15.9 999.0 999.0 99.0 99.00
2013 05 08 23 50 299  0.8  1.4  0.00 99.00  4.15 999 1015.4  13.8 999.0 999.0 99.0 99.00
2013 05 09 00 50 311  0.4  0.9  0.00 99.00  4.01 999 1015.5  13.1 999.0 999.0 99.0 99.00
2013 05 09 01 50 180  0.0  0.0  0.00 99.00  4.26 999 1015.7  12.4 999.0 999.0 99.0 99.00
2013 05 09 02 50 180  0.0  0.0  0.00 99.00  5.40 999 1015.9  12.7 999.0 999.0 99.0 99.00
2013 05 09 03 50 180  0.0  0.0  0.00 99.00  4.41 999 1015.7  12.0 999.0 999.0 99.0 99.00
2013 05 09 04 50 180  0.0  0.0  0.00 99.00  4.34 999 1015.5  12.4 999.0 999.0 99.0 99.00
2013 05 09 05 50 180  0.0  0.0  0.00 99.00  5.28 999 1015.2  11.4 999.0 999.0 99.0 99.00
2013 05 09 06 50 180  0.0  0.1  0.00 99.00  4.20 999 1014.9  10.4 999.0 999.0 99.0 99.00
2013 05 09 07 50 290  0.3  1.0  0.00 99.00  4.03 999 1014.8  11.0 999.0 999.0 99.0 99.00
2013 05 09 08 50 180  0.0  0.2  0.00 99.00  4.37 999 1014.5  10.7 999.0 999.0 99.0 99.00
2013 05 09 09 50 180  0.0  0.0  0.00 99.00  4.02 999 1014.4   9.1 999.0 999.0 99.0 99.00
2013 05 09 10 50 180  0.0  0.0  0.00 99.00  4.16 999 1015.0   9.5 999.0 999.0 99.0 99.00
2013 05 09 11 50 180  0.0  0.1  0.00 99.00  5.01 999 1015.4  11.8 999.0 999.0 99.0 99.00
2013 05 09 12 50 311  1.1  2.3  0.00 99.00  5.20 999 1015.6  15.3 999.0 999.0 99.0 99.00
2013 05 09 13 50 308  0.4  1.2  0.00 99.00  4.32 999 1015.2  15.6 999.0 999.0 99.0 99.00
2013 05 09 14 50  31  1.1  3.0  0.00 99.00  4.33 999 1015.4  13.3 999.0 999.0 99.0 99.00
2013 05 09 15 50  25  1.4  2.7  0.00 99.00  4.36 999 1015.8  12.7 999.0 999.0 99.0 99.00
2013 05 09 16 50  70  1.1  3.1  0.00 99.00  4.75 999 1016.1  13.8 999.0 999.0 99.0 99.00
2013 05 09 17 50  47  0.8  1.7  0.00 99.00  4.24 999 1015.9  16.0 999.0 999.0 99.0 99.00
2013 05 09 18 50  22  1.1  2.0  0.00 99.00  4.07 999 1015.7  16.2 999.0 999.0 99.0 99.00
2013 05 09 19 50  70  0.9  1.7  0.00 99.00  4.14 999 1015.3  16.8 999.0 999.0 99.0 99.00
2013 05 09 20 50  30  0.5  1.3 99.00 99.00 99.00 999 1015.2  15.9 999.0 999.0 99.0 99.00
2013 05 09 21 50 340  0.6  1.6  0.00 99.00  3.61 999 1015.2  15.7 999.0 999.0 99.0 99.00
2013 05 09 22 50  42  0.5  1.1  0.01 99.00  9.18 999 1015.5  16.4 999.0 999.0 99.0 99.00
2013 05 09 23 50 299  1.3  2.4  0.00 99.00  4.21 999 1015.8  14.8 999.0 999.0 99.0 99.00
2013 05 10 00 50 296  1.6  3.0  0.00 99.00  3.29 999 1016.3  12.3 999.0 999.0 99.0 99.00
2013 05 10 01 50 298  1.1  2.7 99.00 99.00 99.00 999 1017.5  10.8 999.0 999.0 99.0 99.00
2013 05 10 02 50 180  0.1  0.8  0.01 99.00  7.03 999 1018.3   9.6 999.0 999.0 99.0 99.00
2013 05 10 03 50  72  1.9  3.2  0.01 99.00  5.54 999 1018.4   7.7 999.0 999.0 99.0 99.00
2013 05 10 04 50  61  1.7  3.6  0.00 99.00  5.76 999 1019.0   6.2 999.0 999.0 99.0 99.00
2013 05 10 05 50  56  1.9  3.7  0.00 99.00  5.33 999 1019.2   5.6 999.0 999.0 99.0 99.00
2013 05 10 06 50  40  2.1  4.2  0.00 99.00  4.26 999 1018.4   4.9 999.0 999.0 99.0 99.00
2013 05 10 07 50  54  2.1  4.5  0.01 99.00  5.39 999 1018.5   4.4 999.0 999.0 99.0 99.00
2013 05 10 08 50  55  2.7  5.5  0.00 99.00  4.36 999 1018.2   3.5 999.0 999.0 99.0 99.00
2013 05 10 09 50  56  2.3  4.6  0.00 99.00  5.91 999 1017.9   3.3 999.0 999.0 99.0 99.00
2013 05 10 10 50  55  2.6  4.8  0.00 99.00  4.63 999 1017.8   3.0 999.0 999.0 99.0 99.00
2013 05 10 11 50  55  2.4  4.0  0.00 99.00  4.28 999 1017.6   2.9 999.0 999.0 99.0 99.00
