YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 07 11 01 127  7.0  8.0  0.71  4.00  3.63 999 1003.0  17.0  15.4 999.0 99.0 99.00
2003 07 11 02 132  8.3  9.5  0.63  4.00  3.47 999 1002.2  17.1  15.5 999.0 99.0 99.00
2003 07 11 03 147  8.3  9.5  0.71  3.85  3.46 999 1002.0  16.5  15.2 999.0 99.0 99.00
2003 07 11 04 150  9.2 10.7  0.80  4.00  3.52 999 1001.0  16.6  14.7 999.0 99.0 99.00
2003 07 11 05 149  9.0 10.2  0.81  4.00  3.58 999 1000.1  16.5  14.4 999.0 99.0 99.00
2003 07 11 06 161  9.2 10.7  0.93  4.17  3.81 999  999.2  16.4  14.2 999.0 99.0 99.00
2003 07 11 07 172  7.2  8.9  0.77  4.17  3.75 999  998.6  16.2  13.9 999.0 99.0 99.00
2003 07 11 08 192  5.6  6.4  0.69  4.55  3.85 999  998.1  15.8  13.7 999.0 99.0 99.00
2003 07 11 09 190  5.7  6.4  0.69  4.55  4.01 999  997.8  15.8  13.4 999.0 99.0 99.00
2003 07 11 10 214  3.8  4.6  0.74  4.76  4.26 999  997.7  15.1  13.1 999.0 99.0 99.00
2003 07 11 11 224  6.7  7.5  0.64  4.76  4.13 999  997.7  15.2  12.7 999.0 99.0 99.00
2003 07 11 12 206  3.6  4.1  0.62  4.55  3.83 999  997.5  14.4  12.6 999.0 99.0 99.00
2003 07 11 13 209  6.3  7.5  0.67  4.55  3.84 999  997.6  14.7  12.6 999.0 99.0 99.00
2003 07 11 14 215  6.1  7.4  0.67  4.35  3.76 999  997.6  14.6  12.6 999.0 99.0 99.00
2003 07 11 15 230  7.9  9.8  0.81  4.17  3.63 999  997.7  14.8  12.6 999.0 99.0 99.00
2003 07 11 16 231 10.4 12.6  1.14  4.55  3.98 999  997.7  14.7  12.5 999.0 99.0 99.00
2003 07 11 17 228  9.8 11.8  1.21  5.00  4.16 999  998.1  14.6  12.3 999.0 99.0 99.00
2003 07 11 18 230  9.4 11.0  1.44  5.56  4.41 999  998.3  14.0  12.3 999.0 99.0 99.00
2003 07 11 19 230  9.4 10.7  1.33  5.00  4.38 999  998.9  14.4  12.2 999.0 99.0 99.00
2003 07 11 20 243  9.3 11.3  1.49  5.00  4.32 999  999.4  15.0  12.2 999.0 99.0 99.00
2003 07 11 21 249 12.2 14.9  1.60  5.26  4.44 999  999.6  15.2  12.1 999.0 99.0 99.00
2003 07 11 22 247  9.7 11.5  1.65  5.26  4.46 999 1000.5  15.1  12.1 999.0 99.0 99.00
2003 07 11 23 260 10.9 14.4  1.73  5.56  4.54 999 1000.9  15.1  12.0 999.0 99.0 99.00
2003 07 12 00 259  8.9 10.6  1.68  5.26  4.58 999 1001.7  14.9  11.9 999.0 99.0 99.00
2003 07 12 01 263 10.4 13.6  1.78  5.56  4.70 999 1002.0  14.6  11.7 999.0 99.0 99.00
2003 07 12 02 252  9.7 11.8  1.65  6.25  4.75 999 1002.3  14.6  11.7 999.0 99.0 99.00
2003 07 12 03 261 11.3 13.1  1.94  5.88  4.96 999 1002.4  14.6  11.8 999.0 99.0 99.00
2003 07 12 04 251 11.5 14.1  2.10  6.25  5.04 999 1002.4  14.1  11.8 999.0 99.0 99.00
2003 07 12 05 249 11.4 13.8  2.11  6.25  5.04 999 1002.4  13.9  11.6 999.0 99.0 99.00
2003 07 12 06 253 10.4 12.5  2.05  6.25  5.11 999 1002.8  13.6  11.4 999.0 99.0 99.00
2003 07 12 07 262  9.3 11.1  2.26  5.88  5.10 999 1003.2  13.3  11.2 999.0 99.0 99.00
2003 07 12 08 267  9.4 11.1  1.93  5.88  5.00 999 1003.5  13.5  11.0 999.0 99.0 99.00
2003 07 12 09 267  9.6 11.4  1.83  5.56  4.81 999 1003.7  13.1  10.8 999.0 99.0 99.00
2003 07 12 10 271  9.3 10.9  1.64  5.26  4.65 999 1004.4  13.1  10.6 999.0 99.0 99.00
2003 07 12 11 278  8.9 10.4  1.65  5.00  4.76 999 1005.2  13.1  10.6 999.0 99.0 99.00
2003 07 12 12 285  8.6 10.4  1.56  4.76  4.62 999 1006.1  13.2  10.6 999.0 99.0 99.00
2003 07 12 13 289  8.2  9.9  1.55  5.88  4.67 999 1007.1  13.1  10.6 999.0 99.0 99.00
2003 07 12 14 287  7.7  8.9  1.62  5.88  4.78 999 1008.0  13.1  10.6 999.0 99.0 99.00
2003 07 12 15 280  7.1  8.3  1.47  5.88  4.70 999 1009.1  13.3  10.6 999.0 99.0 99.00
2003 07 12 16 274  6.2  7.1  1.35  5.56  4.70 999 1010.0  13.6  10.7 999.0 99.0 99.00
2003 07 12 17 259  5.3  5.7  1.18  5.56  4.61 999 1010.4  13.4  10.8 999.0 99.0 99.00
2003 07 12 18 281  4.8  5.4  1.00  5.56  4.39 999 1010.9  14.1  10.8 999.0 99.0 99.00
2003 07 12 19 263  5.2  5.6  1.00  5.26  4.28 999 1011.3  14.1  10.9 999.0 99.0 99.00
2003 07 12 20 282  5.0  5.7  0.94  5.56  4.30 999 1011.9  14.7  11.0 999.0 99.0 99.00
2003 07 12 21 271  3.6  4.0  0.74  5.56  4.13 999 1012.5  14.1  11.3 999.0 99.0 99.00
2003 07 12 22 286  3.7  3.9  0.67  4.76  4.08 999 1012.6  15.0  11.8 999.0 99.0 99.00
2003 07 12 23 276  3.6  4.1  0.58  4.35  3.97 999 1013.0  15.4  12.2 999.0 99.0 99.00
2003 07 13 00 267  2.0  2.6  0.53  4.35  3.92 999 1013.5  14.8  12.4 999.0 99.0 99.00
2003 07 13 01 277  2.8  3.1  0.57  4.55  4.03 999 1013.7  15.7  12.3 999.0 99.0 99.00
2003 07 13 02 266  2.8  3.1  0.53  5.00  4.02 999 1014.4  15.1  12.3 999.0 99.0 99.00
2003 07 13 03 252  3.0  3.5  0.50  4.55  3.86 999 1015.0  14.9  12.1 999.0 99.0 99.00
2003 07 13 04 249  2.4  2.7  0.41  4.35  3.74 999 1015.8  14.2  11.9 999.0 99.0 99.00
2003 07 13 05 227  2.6  2.9  0.39  4.35  3.60 999 1016.4  14.1  11.6 999.0 99.0 99.00
2003 07 13 06 243  3.2  3.4  0.38  4.17  3.56 999 1016.5  14.2  11.5 999.0 99.0 99.00
2003 07 13 07 268  3.3  3.6  0.31  4.00  3.52 999 1016.7  14.2  11.5 999.0 99.0 99.00
2003 07 13 08 266  3.4  3.6  0.26  3.33  3.44 999 1016.8  13.9  11.6 999.0 99.0 99.00
2003 07 13 09 259  3.3  3.6  0.25  3.33  3.37 999 1017.1  13.8  11.7 999.0 99.0 99.00
2003 07 13 10 256  2.6  2.7  0.23  3.57  3.26 999 1017.4  13.4  11.9 999.0 99.0 99.00
2003 07 13 11 271  1.9  2.1  0.19  3.45  3.29 999 1017.9  13.8  12.0 999.0 99.0 99.00
2003 07 13 12 205  2.3  2.6  0.17  3.45  3.21 999 1018.5  13.3  12.1 999.0 99.0 99.00
2003 07 13 13 227  2.6  2.8  0.15  3.23  3.23 999 1019.2  13.5  12.3 999.0 99.0 99.00
2003 07 13 14 220  2.8  3.2  0.16  4.35  3.38 999 1019.3  13.9  12.4 999.0 99.0 99.00
2003 07 13 15 230  2.3  2.6  0.15  4.00  3.42 999 1019.5  14.0  12.7 999.0 99.0 99.00
2003 07 13 16 205  2.1  2.3  0.15  4.00  3.37 999 1019.9  14.4  13.0 999.0 99.0 99.00
2003 07 13 17 186  2.0  2.1  0.15  3.85  3.33 999 1019.9  14.8  13.5 999.0 99.0 99.00
2003 07 13 18 221  0.7  1.0  0.00  0.00  0.00 999 1019.8  16.0  13.8 999.0 99.0 99.00
2003 07 13 19 139  1.1  1.3  0.16  3.23  3.33 999 1019.8  17.1  15.8 999.0 99.0 99.00
2003 07 13 20 130  2.3  2.7  0.00  0.00  0.00 999 1019.7  16.7  16.2 999.0 99.0 99.00
2003 07 13 21 133  3.0  3.2  0.00  0.00  0.00 999 1019.2  15.2  14.4 999.0 99.0 99.00
2003 07 13 22 141  3.1  3.2  0.00  0.00  0.00 999 1019.0  15.0  12.6 999.0 99.0 99.00
2003 07 13 23 153  3.2  3.4  0.00  0.00  0.00 999 1018.9  15.0  12.3 999.0 99.0 99.00
2003 07 14 00 161  2.0  2.1  0.00  0.00  0.00 999 1019.0  14.7  12.3 999.0 99.0 99.00
2003 07 14 01 128  2.8  3.1  0.00  0.00  0.00 999 1018.9  14.6  12.5 999.0 99.0 99.00
2003 07 14 02 151  3.5  3.7  0.00  0.00  0.00 999 1018.9  14.5  12.4 999.0 99.0 99.00
2003 07 14 03 142  2.5  2.7  0.00  0.00  0.00 999 1019.1  14.9  12.5 999.0 99.0 99.00
2003 07 14 04 161  3.6  3.8  0.00  0.00  0.00 999 1019.2  15.0  12.5 999.0 99.0 99.00
2003 07 14 05 164  4.2  4.6  0.00  0.00  0.00 999 1019.4  15.1  13.0 999.0 99.0 99.00
2003 07 14 06 169  3.3  3.7  0.00  0.00  0.00 999 1019.4  14.6  12.9 999.0 99.0 99.00
2003 07 14 07 159  3.3  3.6  0.00  0.00  0.00 999 1018.8  14.5  12.5 999.0 99.0 99.00
2003 07 14 08 162  3.4  3.6  0.00  0.00  0.00 999 1018.9  14.1  12.4 999.0 99.0 99.00
2003 07 14 09 163  3.1  3.5  0.00  0.00  0.00 999 1019.5  13.8  12.4 999.0 99.0 99.00
2003 07 14 10 189  3.6  3.9  0.00  0.00  0.00 999 1019.7  14.5  12.5 999.0 99.0 99.00
2003 07 14 11 183  3.3  3.6  0.00  0.00  0.00 999 1020.3  14.0  12.4 999.0 99.0 99.00
2003 07 14 12 193  2.2  2.6  0.00  0.00  0.00 999 1020.5  14.2  12.3 999.0 99.0 99.00
2003 07 14 13 174  2.1  2.6  0.00  0.00  0.00 999 1020.5  14.4  12.6 999.0 99.0 99.00
2003 07 14 14 172  2.1  2.3  0.00  0.00  0.00 999 1020.6  14.3  12.8 999.0 99.0 99.00
2003 07 14 15 141  3.3  3.6  0.00  0.00  0.00 999 1020.5  13.7  13.0 999.0 99.0 99.00
2003 07 14 16 162  2.5  2.7  0.00  0.00  0.00 999 1020.6  14.5  13.1 999.0 99.0 99.00
2003 07 14 17 140  3.6  3.9  0.00  0.00  0.00 999 1020.1  14.3  13.2 999.0 99.0 99.00
2003 07 14 18 151  3.6  4.0  0.00  0.00  0.00 999 1019.7  14.4  13.3 999.0 99.0 99.00
2003 07 14 19 151  4.3  4.8  0.00  0.00  0.00 999 1019.7  15.6  13.5 999.0 99.0 99.00
2003 07 14 20 152  4.5  4.8  0.17  2.70  2.80 999 1019.3  16.0  13.8 999.0 99.0 99.00
2003 07 14 21 152  4.5  4.9  0.18  2.78  2.80 999 1019.0  16.1  13.8 999.0 99.0 99.00
2003 07 14 22 153  4.7  5.1  0.21  2.86  2.87 999 1018.8  16.3  13.7 999.0 99.0 99.00
2003 07 14 23 145  4.8  5.2  0.19  2.78  2.82 999 1017.7  16.2  13.8 999.0 99.0 99.00
2003 07 15 00 156  4.5  5.0  0.17  2.70  2.85 999 1017.6  16.4  13.8 999.0 99.0 99.00
2003 07 15 01 154  5.3  5.8  0.17  2.86  2.91 999 1017.1  16.4  13.5 999.0 99.0 99.00
2003 07 15 02 159  5.6  6.2  0.17  2.78  2.77 999 1016.6  16.5  13.4 999.0 99.0 99.00
2003 07 15 03 164  5.2  5.7  0.19  2.50  2.74 999 1016.7  15.8  13.4 999.0 99.0 99.00
2003 07 15 04 165  5.1  5.4  0.17  2.78  2.72 999 1016.4  15.7  13.4 999.0 99.0 99.00
2003 07 15 05 169  5.1  5.6  0.18  2.78  2.73 999 1015.9  15.3  13.2 999.0 99.0 99.00
2003 07 15 06 165  5.5  6.0  0.20  2.63  2.70 999 1015.6  15.0  13.2 999.0 99.0 99.00
2003 07 15 07 171  6.3  6.9  0.22  2.56  2.73 999 1015.4  15.2  13.2 999.0 99.0 99.00
2003 07 15 08 168  6.0  6.8  0.29  2.63  2.74 999 1015.1  15.3  13.2 999.0 99.0 99.00
2003 07 15 09 167  5.5  6.1  0.28  2.78  2.84 999 1014.8  14.7  13.2 999.0 99.0 99.00
2003 07 15 10 157  6.3  7.0  0.30  2.86  2.88 999 1013.5  14.8  13.2 999.0 99.0 99.00
2003 07 15 11 153  6.7  7.4  0.40  2.94  2.98 999 1012.7  14.7  13.2 999.0 99.0 99.00
2003 07 15 12 158  7.3  8.2  0.44  3.13  3.06 999 1012.3  14.6  13.2 999.0 99.0 99.00
2003 07 15 13 157  7.0  8.2  0.50  3.33  3.13 999 1012.1  14.7  13.1 999.0 99.0 99.00
2003 07 15 14 156  7.8  9.0  0.60  3.85  3.37 999 1010.7  15.1  13.1 999.0 99.0 99.00
2003 07 15 15 158  7.8  8.8  0.78  4.00  3.54 999 1009.5  15.3  13.1 999.0 99.0 99.00
2003 07 15 16 152  8.4  9.4  0.78  4.00  3.65 999 1008.4  15.3  13.1 999.0 99.0 99.00
2003 07 15 17 150 10.8 13.8  0.91  4.17  3.76 999 1006.8  15.6  13.1 999.0 99.0 99.00
2003 07 15 18 176  5.2  6.8  1.14  4.55  4.08 999 1007.2  15.6  13.0 999.0 99.0 99.00
2003 07 15 19 189  7.4  9.1  0.98  4.76  4.05 999 1006.7  15.8  13.0 999.0 99.0 99.00
2003 07 15 20 204  6.3  6.9  1.01  5.00  4.14 999 1006.6  16.5  13.1 999.0 99.0 99.00
2003 07 15 21 238  6.6  7.5  0.86  4.76  4.13 999 1006.6  17.1  13.2 999.0 99.0 99.00
2003 07 15 22 237  5.3  5.7  0.81  4.35  3.91 999 1006.5  16.9  13.3 999.0 99.0 99.00
2003 07 15 23 241  5.4  5.8  0.85  4.76  3.91 999 1006.5  17.3  13.5 999.0 99.0 99.00
2003 07 16 00 244  4.1  4.5  0.73  4.35  3.77 999 1006.8  16.9  13.4 999.0 99.0 99.00
2003 07 16 01 290  4.8  8.3  0.69  4.35  3.87 999 1007.3  16.4  13.4 999.0 99.0 99.00
2003 07 16 02 325  2.0  2.1  0.57  4.55  3.75 999 1008.1  15.7  13.4 999.0 99.0 99.00
2003 07 16 03 220  1.6  1.7  0.42  4.17  3.64 999 1008.9  14.6  13.4 999.0 99.0 99.00
2003 07 16 04 306  5.5  6.6  0.32  4.17  3.48 999 1009.7  15.2  13.3 999.0 99.0 99.00
2003 07 16 05 309  7.7  9.3  0.44  2.86  3.12 999 1009.9  14.8  13.2 999.0 99.0 99.00
2003 07 16 06 285  6.0  6.9  0.69  4.00  3.57 999 1010.4  14.7  13.2 999.0 99.0 99.00
2003 07 16 07 298  6.6  8.7  1.08  5.00  4.13 999 1010.7  14.4  13.1 999.0 99.0 99.00
2003 07 16 08 312  6.6  7.9  1.11  4.76  4.07 999 1011.2  13.3  13.1 999.0 99.0 99.00
2003 07 16 09 295  5.2  6.3  1.02  5.26  4.29 999 1011.5  13.6  13.1 999.0 99.0 99.00
2003 07 16 10 307  7.1  8.4  0.96  5.26  4.25 999 1012.1  14.3  13.1 999.0 99.0 99.00
2003 07 16 11 298  7.1  9.1  1.00  4.76  4.08 999 1013.2  14.0  13.1 999.0 99.0 99.00
2003 07 16 12 300  7.1  9.0  1.05  5.26  4.06 999 1014.0  13.8  13.2 999.0 99.0 99.00
2003 07 16 13 300  8.2  9.8  1.15  5.56  4.27 999 1015.0  13.7  13.2 999.0 99.0 99.00
2003 07 16 14 311  8.0  9.4  1.19  5.88  4.39 999 1015.6  13.5  13.2 999.0 99.0 99.00
2003 07 16 15 309  8.4 10.4  1.21  5.26  4.27 999 1016.3  13.7  13.3 999.0 99.0 99.00
2003 07 16 16 324  6.1  7.0  1.09  5.56  4.18 999 1017.3  13.4  13.4 999.0 99.0 99.00
2003 07 16 17 310  4.0  5.0  1.00  5.26  4.21 999 1017.6  13.3  13.6 999.0 99.0 99.00
2003 07 16 18 295  4.0  4.7  0.99  5.56  4.34 999 1018.1  13.8  13.8 999.0 99.0 99.00
2003 07 16 19 257  2.2  2.7  0.88  5.56  4.29 999 1018.1  14.2  13.8 999.0 99.0 99.00
2003 07 16 20 200  1.8  2.1  0.73  5.00  4.25 999 1018.2  14.4  14.3 999.0 99.0 99.00
2003 07 16 21 221  3.0  3.7  0.60  5.26  4.13 999 1018.3  14.8  14.5 999.0 99.0 99.00
2003 07 16 22 167  2.5  2.9  0.56  5.26  4.13 999 1018.0  14.8  14.7 999.0 99.0 99.00
2003 07 16 23 165  3.3  3.7  0.45  4.76  4.04 999 1018.0  14.8  14.7 999.0 99.0 99.00
2003 07 17 00 175  4.8  5.4  0.36  4.76  3.96 999 1017.8  14.6  14.5 999.0 99.0 99.00
2003 07 17 01 182  4.9  5.5  0.32  4.35  3.79 999 1018.0  14.7  14.3 999.0 99.0 99.00
2003 07 17 02 176  4.4  4.9  0.25  4.00  3.78 999 1018.3  14.6  14.2 999.0 99.0 99.00
2003 07 17 03 178  3.5  4.0  0.23  4.00  3.73 999 1018.7  14.6  14.2 999.0 99.0 99.00
2003 07 17 04 182  5.3  6.1  0.24  3.85  3.38 999 1018.3  14.9  14.1 999.0 99.0 99.00
2003 07 17 05 179  5.4  6.0  0.21  2.94  3.26 999 1018.2  15.0  14.0 999.0 99.0 99.00
2003 07 17 06 190  4.0  4.3  0.19  2.78  3.18 999 1018.2  14.8  13.9 999.0 99.0 99.00
2003 07 17 07 198  3.8  4.3  0.17  2.70  3.12 999 1018.0  15.4  13.9 999.0 99.0 99.00
2003 07 17 08 197  4.1  4.5  0.16  2.78  3.03 999 1017.7  15.6  13.9 999.0 99.0 99.00
2003 07 17 09 210  4.6  5.0  0.00  0.00  0.00 999 1017.7  16.4  13.8 999.0 99.0 99.00
2003 07 17 10 213  4.8  5.3  0.00  0.00  0.00 999 1017.4  15.8  13.9 999.0 99.0 99.00
2003 07 17 11 238  5.6  7.0  0.00  0.00  0.00 999 1017.4  16.6  14.0 999.0 99.0 99.00
2003 07 17 12 246  6.2  6.8  0.35  3.03  2.94 999 1017.6  17.3  14.1 999.0 99.0 99.00
2003 07 17 13 254  6.4  7.1  0.58  3.85  3.37 999 1018.0  17.0  14.2 999.0 99.0 99.00
2003 07 17 14 246  5.1  6.1  0.53  3.85  3.47 999 1018.3  16.7  14.1 999.0 99.0 99.00
2003 07 17 15 259  5.2  6.1  0.45  3.70  3.29 999 1018.4  16.7  14.2 999.0 99.0 99.00
2003 07 17 16 259  5.1  5.6  0.39  3.70  3.25 999 1018.3  17.1  14.2 999.0 99.0 99.00
2003 07 17 17 301  4.9  6.7  0.41  3.70  3.31 999 1018.2  16.6  14.3 999.0 99.0 99.00
2003 07 17 18 341  4.1  4.9  0.34  3.70  3.26 999 1018.5  15.5  14.5 999.0 99.0 99.00
2003 07 17 19   2  3.4  4.1  0.29  3.57  3.23 999 1018.2  15.1  14.7 999.0 99.0 99.00
2003 07 17 20 353  5.6  7.1  0.28  3.33  3.24 999 1018.1  14.6  14.6 999.0 99.0 99.00
2003 07 17 21  11  3.8  4.4  0.25  3.23  3.09 999 1018.3  14.8  14.5 999.0 99.0 99.00
2003 07 17 22 341  1.9  2.2  0.26  2.56  2.89 999 1018.7  15.0  14.4 999.0 99.0 99.00
2003 07 17 23   3  4.1  4.6  0.23  2.94  2.93 999 1018.2  14.7  14.4 999.0 99.0 99.00
2003 07 18 00 340  3.0  3.4  0.19  3.23  3.00 999 1018.4  14.9  14.4 999.0 99.0 99.00
2003 07 18 01 337  3.9  4.3  0.22  3.45  3.16 999 1018.3  15.2  14.4 999.0 99.0 99.00
2003 07 18 02 334  4.2  5.0  0.21  3.23  3.11 999 1018.3  15.6  14.3 999.0 99.0 99.00
2003 07 18 03 336  6.7  7.8  0.20  3.23  3.03 999 1018.3  15.4  14.3 999.0 99.0 99.00
2003 07 18 04 335  7.2  8.4  0.48  3.23  3.05 999 1018.3  15.0  14.3 999.0 99.0 99.00
2003 07 18 05 330  7.3  8.4  0.68  4.00  3.45 999 1018.3  14.6  14.2 999.0 99.0 99.00
2003 07 18 06 330  7.3  8.6  0.78  4.00  3.67 999 1017.8  14.4  14.2 999.0 99.0 99.00
2003 07 18 07 333  7.2  8.4  0.90  4.55  3.84 999 1017.7  14.2  14.1 999.0 99.0 99.00
2003 07 18 08 337  6.6  8.4  0.84  4.55  3.78 999 1017.9  13.8  14.1 999.0 99.0 99.00
2003 07 18 09 349  5.9  7.0  0.77  4.35  3.82 999 1018.0  13.5  14.1 999.0 99.0 99.00
2003 07 18 10 351  5.1  6.3  0.68  4.35  3.70 999 1018.5  13.4  14.1 999.0 99.0 99.00
2003 07 18 11 345  5.5  6.2  0.67  4.55  3.75 999 1018.9  13.5  14.1 999.0 99.0 99.00
2003 07 18 12 343  6.1  7.5  0.61  4.35  3.62 999 1018.9  13.7  14.0 999.0 99.0 99.00
2003 07 18 13 340  5.4  6.4  0.64  4.35  3.65 999 1018.9  13.8  14.0 999.0 99.0 99.00
2003 07 18 14 339  5.5  6.5  0.62  4.55  3.71 999 1018.7  14.0  13.9 999.0 99.0 99.00
2003 07 18 15 336  6.1  6.9  0.59  4.35  3.63 999 1018.5  14.0  14.0 999.0 99.0 99.00
2003 07 18 16 335  6.5  7.6  0.58  4.00  3.49 999 1018.5  13.7  14.0 999.0 99.0 99.00
2003 07 18 17 340  5.7  6.4  0.54  3.85  3.36 999 1018.9  13.6  14.1 999.0 99.0 99.00
2003 07 18 18 326  4.7  5.4  0.51  3.70  3.37 999 1018.9  13.8  14.2 999.0 99.0 99.00
2003 07 18 19 327  4.4  5.1  0.47  3.70  3.39 999 1018.9  14.3  14.3 999.0 99.0 99.00
2003 07 18 20 359  2.1  2.4  0.38  3.70  3.35 999 1018.6  14.4  14.5 999.0 99.0 99.00
2003 07 18 21 348  2.1  2.5  0.31  3.45  3.25 999 1018.4  14.7  14.8 999.0 99.0 99.00
2003 07 18 22  10  1.6  1.9  0.26  3.45  3.21 999 1018.0  14.9  14.9 999.0 99.0 99.00
2003 07 18 23 285  2.0  2.6  0.26  3.45  3.22 999 1017.7  15.3  14.9 999.0 99.0 99.00
2003 07 19 00 267  2.6  3.1  0.23  3.13  3.15 999 1017.8  15.7  14.9 999.0 99.0 99.00
2003 07 19 01 235  1.7  2.2  0.23  3.33  3.08 999 1017.7  15.4  14.8 999.0 99.0 99.00
2003 07 19 02 224  1.5  1.8  0.20  3.33  3.14 999 1018.1  15.1  14.8 999.0 99.0 99.00
2003 07 19 03 228  2.3  2.7  0.24  3.03  3.03 999 1018.1  14.8  14.6 999.0 99.0 99.00
2003 07 19 04 237  3.2  3.6  0.28  3.33  3.18 999 1018.0  15.0  14.6 999.0 99.0 99.00
2003 07 19 05 231  2.2  3.2  0.24  3.45  3.20 999 1018.1  14.8  14.6 999.0 99.0 99.00
2003 07 19 06 248  1.9  2.2  0.19  3.13  3.13 999 1017.7  15.2  14.5 999.0 99.0 99.00
2003 07 19 07 265  2.3  2.5  0.16  3.13  3.14 999 1017.7  15.0  14.5 999.0 99.0 99.00
2003 07 19 08 262  3.7  4.1  0.00  0.00  0.00 999 1017.7  15.3  14.4 999.0 99.0 99.00
2003 07 19 09 249  4.0  4.5  0.00  0.00  0.00 999 1017.8  15.3  14.4 999.0 99.0 99.00
2003 07 19 10 250  4.7  5.6  0.00  0.00  0.00 999 1017.9  15.1  14.3 999.0 99.0 99.00
2003 07 19 11 256  4.0  4.5  0.16  3.13  3.06 999 1017.9  15.1  14.3 999.0 99.0 99.00
2003 07 19 12 250  4.4  5.0  0.00  0.00  0.00 999 1018.1  15.3  14.3 999.0 99.0 99.00
2003 07 19 13 244  5.1  5.8  0.18  2.56  2.87 999 1018.0  15.3  14.4 999.0 99.0 99.00
2003 07 19 14 262  4.7  5.5  0.28  2.78  2.94 999 1018.1  15.5  14.4 999.0 99.0 99.00
2003 07 19 15 244  4.3  4.9  0.33  2.94  3.07 999 1017.9  15.5  14.5 999.0 99.0 99.00
2003 07 19 16 240  4.0  4.5  0.35  3.03  3.23 999 1017.9  15.7  14.6 999.0 99.0 99.00
2003 07 19 17 227  3.7  4.1  0.32  3.13  3.14 999 1017.7  16.0  14.8 999.0 99.0 99.00
2003 07 19 18 231  4.6  5.2  0.32  3.23  3.13 999 1017.1  16.7  15.0 999.0 99.0 99.00
2003 07 19 19 227  4.4  4.9  0.30  3.23  3.09 999 1016.7  17.4  15.1 999.0 99.0 99.00
2003 07 19 20 223  4.1  4.7  0.28  3.13  3.07 999 1016.2  17.5  15.2 999.0 99.0 99.00
2003 07 19 21 182  3.6  4.1  0.27  2.94  2.99 999 1015.7  16.4  15.3 999.0 99.0 99.00
2003 07 19 22 179  5.2  5.8  0.24  3.13  3.03 999 1015.3  17.1  15.3 999.0 99.0 99.00
2003 07 19 23 178  5.2  6.0  0.25  3.23  3.07 999 1015.0  17.0  15.3 999.0 99.0 99.00
2003 07 20 00 175  5.4  6.0  0.26  3.33  3.05 999 1014.8  17.0  15.2 999.0 99.0 99.00
2003 07 20 01 176  5.4  6.3  0.31  2.63  2.88 999 1014.7  16.8  15.1 999.0 99.0 99.00
2003 07 20 02 180  5.1  5.6  0.35  2.78  2.94 999 1014.6  16.7  15.1 999.0 99.0 99.00
2003 07 20 03 188  4.9  5.4  0.35  2.70  3.04 999 1014.7  16.6  15.0 999.0 99.0 99.00
2003 07 20 04 194  4.6  5.1  0.38  3.23  3.07 999 1014.4  16.6  15.1 999.0 99.0 99.00
2003 07 20 05 208  4.6  5.0  0.35  3.03  3.03 999 1014.1  16.9  15.1 999.0 99.0 99.00
2003 07 20 06 218  4.3  4.9  0.29  3.13  3.10 999 1013.9  17.1  15.2 999.0 99.0 99.00
2003 07 20 07 221  5.0  5.6  0.38  3.13  3.06 999 1013.4  17.1  15.2 999.0 99.0 99.00
2003 07 20 08 212  4.8  5.3  0.38  3.23  3.05 999 1012.9  16.8  15.2 999.0 99.0 99.00
2003 07 20 09 215  5.3  6.1  0.32  3.23  3.02 999 1013.0  16.7  15.1 999.0 99.0 99.00
2003 07 20 10 213  4.8  5.4  0.33  3.13  3.04 999 1012.9  16.8  15.1 999.0 99.0 99.00
2003 07 20 11 210  4.8  5.8  0.34  3.03  3.00 999 1013.0  16.8  15.1 999.0 99.0 99.00
2003 07 20 12 197  5.5  6.3  0.37  3.23  3.03 999 1012.8  16.5  15.0 999.0 99.0 99.00
2003 07 20 13 186  4.9  5.6  0.42  3.45  3.16 999 1012.1  16.2  15.0 999.0 99.0 99.00
2003 07 20 14 180  4.9  5.6  0.32  3.03  2.99 999 1011.8  16.1  15.0 999.0 99.0 99.00
2003 07 20 15 215  6.4  7.0  0.34  2.86  2.93 999 1012.1  16.2  15.1 999.0 99.0 99.00
2003 07 20 16 207  6.6  7.5  0.44  3.23  3.00 999 1012.0  15.9  15.0 999.0 99.0 99.00
2003 07 20 17 184  7.3  8.5  0.49  3.45  3.15 999 1010.4  15.5  15.0 999.0 99.0 99.00
2003 07 20 18 171  7.7  8.5  0.49  3.23  3.16 999 1009.6  15.8  15.1 999.0 99.0 99.00
2003 07 20 19 166  8.1  9.2  0.63  3.33  3.17 999 1008.7  15.8  15.1 999.0 99.0 99.00
2003 07 20 20 154  8.4  9.5  0.69  3.57  3.25 999 1008.3  16.4  15.1 999.0 99.0 99.00
2003 07 20 21 150  8.9 10.4  0.68  3.57  3.41 999 1007.2  16.9  15.1 999.0 99.0 99.00
2003 07 20 22 160  6.7  8.4  0.72  4.00  3.60 999 1007.2  16.4  15.1 999.0 99.0 99.00
2003 07 20 23 216  4.9  5.8  0.68  4.00  3.60 999 1006.6  16.8  15.1 999.0 99.0 99.00
2003 07 21 00 269  5.5  6.6  0.61  4.17  3.76 999 1007.0  16.9  15.2 999.0 99.0 99.00
