#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 06 03 11 50 317  5.6  6.3  0.24 99.00  3.53 999 1021.0   6.4   4.5 999.0 99.0 99.00
2009 06 03 12 50 313  5.4  6.0  0.25  5.88  3.47 178 1021.8   6.1   4.5 999.0 99.0 99.00
2009 06 03 13 50 318  3.8  4.5  0.23 99.00  3.42 999 1022.2   5.9   4.5 999.0 99.0 99.00
2009 06 03 14 50 314  4.1  4.5  0.28  5.88  3.78 175 1021.9   5.9   4.6 999.0 99.0 99.00
2009 06 03 15 50 322  3.3  3.5  0.29  6.25  3.86 196 1022.3   5.8   4.6 999.0 99.0 99.00
2009 06 03 16 50 346  3.0  3.4  0.28  3.85  3.78 359 1022.1   5.9   4.7 999.0 99.0 99.00
2009 06 03 17 50   8  3.9  4.5  0.25 99.00  3.89 999 1021.8   5.8   4.7 999.0 99.0 99.00
2009 06 03 18 50   4  4.8  6.2  0.28  4.00  3.92  12 1021.2   5.7   4.6 999.0 99.0 99.00
2009 06 03 19 50 344  3.5  4.4  0.32  4.76  3.98  24 1021.2   6.0   4.7 999.0 99.0 99.00
2009 06 03 20 50 286  1.1  1.6  0.33  4.55  3.97  23 1020.8   6.6   4.6 999.0 99.0 99.00
2009 06 03 21 50 346  4.2  5.5  0.42  5.00  4.13   9 1020.2   7.4   4.7 999.0 99.0 99.00
2009 06 03 22 50 337  3.5  4.6  0.43  5.00  4.12   7 1020.2   7.4   4.6 999.0 99.0 99.00
2009 06 03 23 50 300  2.7  3.2  0.40  5.26  3.91 360 1020.1   7.4   4.6 999.0 99.0 99.00
2009 06 04 00 50 317  3.5  4.1  0.36  5.00  4.05 358 1020.1   7.4   4.5 999.0 99.0 99.00
2009 06 04 01 50 273  2.4  2.6  0.30  4.17  3.83   5 1020.3   7.8   4.5 999.0 99.0 99.00
2009 06 04 02 50 209  2.0  2.5  0.25 99.00  3.66 999 1021.0   5.6   4.4 999.0 99.0 99.00
2009 06 04 03 50 203  2.6  3.2  0.25 99.00  3.75 999 1020.8   5.5   4.4 999.0 99.0 99.00
2009 06 04 04 50 222  1.8  2.4  0.21 99.00  3.97 999 1020.6   6.1   4.3 999.0 99.0 99.00
2009 06 04 05 50 170  2.0  2.6  0.19 99.00  4.02 999 1020.7   5.8   4.3 999.0 99.0 99.00
2009 06 04 06 50 226  2.8  3.2  0.17 99.00  4.05 999 1020.7   6.7   4.3 999.0 99.0 99.00
2009 06 04 07 50 256  2.4  2.8  0.16 99.00  4.05 999 1020.2   6.2   4.3 999.0 99.0 99.00
2009 06 04 08 50 281  3.4  3.7  0.13 99.00  4.23 999 1020.5   6.3   4.4 999.0 99.0 99.00
2009 06 04 09 50 282  4.0  4.3  0.11 99.00  4.00 999 1020.3   6.2   4.4 999.0 99.0 99.00
2009 06 04 10 50 295  3.8  4.1  0.10 99.00  4.14 999 1020.3   6.6   4.4 999.0 99.0 99.00
2009 06 04 11 50 282  2.5  2.7  0.09 99.00  4.22 999 1020.7   6.2   4.5 999.0 99.0 99.00
2009 06 04 12 50 292  2.8  3.0  0.08 99.00  4.10 999 1020.6   6.5   4.5 999.0 99.0 99.00
2009 06 04 13 50 306  2.3  2.6  0.07 99.00  4.10 999 1020.7   6.3   4.7 999.0 99.0 99.00
2009 06 04 14 50 272  1.3  1.6  0.07 99.00  3.91 999 1020.8   6.7   4.9 999.0 99.0 99.00
2009 06 04 15 50 300  1.7  1.9  0.06 99.00  3.63 999 1020.6   6.9   5.3 999.0 99.0 99.00
2009 06 04 16 50 308  1.8  2.1  0.07 99.00  4.23 999 1020.3   6.9   5.5 999.0 99.0 99.00
2009 06 04 17 50 240  1.3  1.6  0.08 99.00  4.18 999 1019.8   7.7   5.5 999.0 99.0 99.00
2009 06 04 18 50 244  1.7  1.9  0.06 99.00  4.11 999 1019.3   8.3   6.5 999.0 99.0 99.00
2009 06 04 19 50 254  1.0  1.1  0.05 99.00  3.83 999 1019.0   8.9   7.4 999.0 99.0 99.00
2009 06 04 20 50 237  0.6  0.9  0.06 99.00  4.22 999 1018.6   9.7   8.2 999.0 99.0 99.00
2009 06 04 21 50 195  1.5  1.7  0.05 99.00  4.71 999 1018.1  10.0   8.5 999.0 99.0 99.00
2009 06 04 22 50 188  0.7  0.9  0.04 99.00  4.23 999 1017.6   9.8   8.9 999.0 99.0 99.00
2009 06 04 23 50 148  2.0  2.2  0.02 99.00  3.42 999 1017.3   9.3   8.2 999.0 99.0 99.00
2009 06 05 00 50 149  2.6  2.7  0.01 99.00  5.57 999 1016.8   9.1   8.4 999.0 99.0 99.00
2009 06 05 01 50 150  4.2  4.6  0.00 99.00  0.00 999 1016.4   8.6   7.1 999.0 99.0 99.00
2009 06 05 02 50 149  3.4  3.7  0.00 99.00  5.13 999 1016.5   8.0   5.7 999.0 99.0 99.00
2009 06 05 03 50 169  2.8  3.3  0.01 99.00 10.79 999 1016.4   7.2   5.6 999.0 99.0 99.00
2009 06 05 04 50 153  3.0  3.3  0.00 99.00  4.46 999 1015.9   7.0   6.0 999.0 99.0 99.00
2009 06 05 05 50 153  2.7  3.0  0.01 99.00  9.95 999 1015.7   6.6   5.8 999.0 99.0 99.00
2009 06 05 06 50 183  2.8  3.5  0.00 99.00  4.62 999 1015.3   6.9   5.5 999.0 99.0 99.00
2009 06 05 07 50 180  2.5  2.6  0.01 99.00 10.78 999 1014.8   6.7   5.3 999.0 99.0 99.00
2009 06 05 08 50 227  2.4  2.6  0.02 99.00  6.43 999 1015.0   6.8   5.3 999.0 99.0 99.00
2009 06 05 09 50 203  2.6  2.9  0.03 99.00  3.91 999 1014.8   7.0   5.3 999.0 99.0 99.00
2009 06 05 10 50 216  2.5  2.9  0.04 99.00  4.31 999 1014.8   7.1   5.3 999.0 99.0 99.00
2009 06 05 11 50 197  2.3  2.5  0.02 99.00  4.63 999 1014.6   7.5   5.3 999.0 99.0 99.00
2009 06 05 12 50 207  2.9  3.2  0.01 99.00  4.09 999 1014.2   8.1   5.5 999.0 99.0 99.00
2009 06 05 13 50 173  3.4  3.8  0.02 99.00  4.02 999 1014.2   8.1   5.6 999.0 99.0 99.00
2009 06 05 14 50 159  3.7  4.8  0.03 99.00  4.58 999 1014.3   7.2   5.8 999.0 99.0 99.00
2009 06 05 15 50 158  4.3  4.7  0.06 99.00  3.92 999 1014.0   7.2   5.8 999.0 99.0 99.00
2009 06 05 16 50 158  4.5  5.0  0.10 99.00  3.59 999 1013.5   7.5   5.9 999.0 99.0 99.00
2009 06 05 17 50 156  4.2  4.7  0.10 99.00  3.17 999 1012.9   7.7   6.0 999.0 99.0 99.00
2009 06 05 18 50 160  5.2  5.7  0.12 99.00  3.19 999 1012.1   8.1   6.1 999.0 99.0 99.00
2009 06 05 19 50 160  5.3  6.0  0.11 99.00  3.24 999 1011.7   8.3   6.1 999.0 99.0 99.00
2009 06 05 20 50 172  3.2  4.1  0.11 99.00  3.14 999 1011.3   8.2   6.3 999.0 99.0 99.00
2009 06 05 21 50 159  4.0  4.9  0.12 99.00  3.12 999 1010.6   8.8   6.4 999.0 99.0 99.00
2009 06 05 22 50 160  5.5  6.2  0.15 99.00  3.53 999 1010.0   9.5   6.4 999.0 99.0 99.00
2009 06 05 23 50 157  4.9  5.4  0.16 99.00  3.47 999 1009.5   9.5   6.2 999.0 99.0 99.00
2009 06 06 00 50 170  5.2  5.6  0.17 99.00  3.67 999 1009.1   9.3   6.1 999.0 99.0 99.00
2009 06 06 01 50 178  6.6  7.2  0.18 99.00  3.38 999 1008.7   9.6   6.0 999.0 99.0 99.00
2009 06 06 02 50 320  6.5  7.3  0.20 99.00  3.29 999 1010.7   9.5   6.0 999.0 99.0 99.00
2009 06 06 03 50 329  6.7  7.7  0.22 99.00  3.19 999 1011.6   7.8   6.0 999.0 99.0 99.00
2009 06 06 04 50 327  6.0  6.8  0.32  6.25  3.27 173 1012.7   7.8   6.0 999.0 99.0 99.00
2009 06 06 05 50 328  4.5  5.2  0.31  3.13  3.35   6 1012.8   7.3   5.8 999.0 99.0 99.00
2009 06 06 06 50 334  3.5  4.2  0.32  3.57  3.54 352 1013.0   7.2   5.6 999.0 99.0 99.00
2009 06 06 07 50 339  5.0  5.9  0.33  4.00  3.82 345 1013.5   7.3   5.5 999.0 99.0 99.00
2009 06 06 08 50 349  4.7  5.4  0.33  4.17  3.64 346 1013.9   7.0   5.4 999.0 99.0 99.00
2009 06 06 09 50 334  3.0  3.6  0.34  4.17  3.55   4 1014.4   6.5   5.3 999.0 99.0 99.00
2009 06 06 10 50 319  2.8  3.6  0.33  4.00  3.54   7 1014.9   6.1   5.2 999.0 99.0 99.00
2009 06 06 11 50 319  4.8  5.5  0.27  3.57  3.60  14 1016.1   6.1   5.1 999.0 99.0 99.00
2009 06 06 12 50 322  4.5  5.2  0.29  3.45  3.65  17 1016.8   6.0   5.1 999.0 99.0 99.00
2009 06 06 13 50 333  5.3  6.2  0.33  4.00  3.58  32 1017.3   5.9   5.1 999.0 99.0 99.00
2009 06 06 14 50 332  4.7  5.4  0.39  4.17  3.76  23 1017.9   5.8   5.1 999.0 99.0 99.00
2009 06 06 15 50 340  4.8  5.5  0.42  4.00  3.86   9 1018.2   5.6   5.1 999.0 99.0 99.00
2009 06 06 16 50 350  3.4  4.2  0.35  4.55  3.82   7 1018.4   5.6   5.2 999.0 99.0 99.00
2009 06 06 17 50  11  2.5  3.1  0.36  4.35  3.86   4 1018.3   5.5   5.3 999.0 99.0 99.00
2009 06 06 18 50  38  2.4  2.8  0.31  4.55  3.88   8 1018.6   5.5   5.3 999.0 99.0 99.00
2009 06 06 19 50  39  1.5  1.8  0.28  4.55  3.79   1 1018.6   5.8   5.4 999.0 99.0 99.00
2009 06 06 20 50 156  1.1  1.4  0.26  4.35  3.85 346 1018.5   5.7   5.5 999.0 99.0 99.00
2009 06 06 21 50  80  0.2  0.5  0.24 99.00  3.82 999 1018.0   5.9   5.5 999.0 99.0 99.00
2009 06 06 22 50 196  1.6  2.0  0.21 99.00  3.69 999 1018.2   5.9   5.4 999.0 99.0 99.00
2009 06 06 23 50 158  1.8  2.1  0.18 99.00  3.78 999 1017.9   5.8   5.4 999.0 99.0 99.00
2009 06 07 00 50  81  2.1  2.3  0.15 99.00  3.60 999 1016.7   5.7   5.4 999.0 99.0 99.00
2009 06 07 01 50  10  0.2  0.6  0.14 99.00  3.80 999 1017.7   5.7   5.4 999.0 99.0 99.00
2009 06 07 02 50 304  0.3  0.5  0.13 99.00  4.21 999 1018.5   5.9   5.4 999.0 99.0 99.00
2009 06 07 03 50 311  1.4  1.7  0.10 99.00  3.75 999 1018.3   5.8   5.4 999.0 99.0 99.00
2009 06 07 04 50 286  1.2  1.8  0.10 99.00  4.10 999 1019.1   6.0   5.4 999.0 99.0 99.00
2009 06 07 05 50  35  2.1  2.9  0.08 99.00  3.97 999 1018.2   5.8   5.4 999.0 99.0 99.00
2009 06 07 06 50 117  0.4  1.0  0.06 99.00  4.01 999 1017.8   5.3   5.4 999.0 99.0 99.00
2009 06 07 07 50 229  1.8  2.7  0.05 99.00  3.92 999 1018.7   5.3   5.4 999.0 99.0 99.00
2009 06 07 08 50  90  2.7  3.4  0.03 99.00  3.94 999 1017.3   5.2   5.4 999.0 99.0 99.00
2009 06 07 09 50  89  2.9  3.8  0.03 99.00  3.83 999 1017.3   5.4   5.4 999.0 99.0 99.00
2009 06 07 10 50  68  4.6  5.5  0.03 99.00  4.81 999 1016.7   5.4   5.4 999.0 99.0 99.00
2009 06 07 11 50  70  4.4  4.9  0.09 99.00  3.85 999 1016.9   5.9   5.3 999.0 99.0 99.00
2009 06 07 12 50  58  3.5  4.0  0.08 99.00  3.81 999 1017.7   5.9   5.3 999.0 99.0 99.00
2009 06 07 13 50  63  4.8  5.4  0.11 99.00  3.42 999 1016.9   5.9   5.2 999.0 99.0 99.00
2009 06 07 14 50  52  6.8  8.0  0.13 99.00  3.20 999 1016.7   6.2   5.2 999.0 99.0 99.00
2009 06 07 15 50  34  7.3  8.6  0.19 99.00  3.05 999 1017.3   5.9   5.2 999.0 99.0 99.00
2009 06 07 16 50  48  8.5  9.9  0.31  2.86  3.14  84 1016.4   6.6   5.2 999.0 99.0 99.00
2009 06 07 17 50  39  7.1  8.4  0.41  3.23  3.31  83 1016.8   6.0   5.2 999.0 99.0 99.00
2009 06 07 18 50  53  8.3 10.1  0.44  3.85  3.60  78 1016.1   7.2   5.2 999.0 99.0 99.00
2009 06 07 19 50  42  6.5  7.5  0.48  4.00  3.63  89 1016.1   6.4   5.2 999.0 99.0 99.00
2009 06 07 20 50  56  7.1  8.1  0.48  3.70  3.62  75 1015.3   6.5   5.2 999.0 99.0 99.00
2009 06 07 21 50  38  5.8  6.7  0.40  3.85  3.51  87 1016.0   6.3   5.2 999.0 99.0 99.00
2009 06 07 22 50  13  2.4  3.2  0.37  4.17  3.53  96 1016.9   6.4   5.2 999.0 99.0 99.00
2009 06 07 23 50   6  5.8  7.0  0.38  3.85  3.71  86 1016.7   6.1   5.1 999.0 99.0 99.00
2009 06 08 00 50  29  5.7  6.5  0.41  8.33  3.82 253 1017.0   6.0   5.1 999.0 99.0 99.00
2009 06 08 01 50  23  5.9  6.5  0.34  3.85  3.56  90 1017.4   6.2   5.1 999.0 99.0 99.00
2009 06 08 02 50  40  6.1  6.9  0.33  3.85  3.52  86 1017.5   6.2   5.1 999.0 99.0 99.00
2009 06 08 03 50  37  6.3  7.0  0.40  6.25  3.67 275 1017.6   6.2   5.1 999.0 99.0 99.00
2009 06 08 04 50  58  6.7  7.7  0.41  3.70  3.42  80 1017.4   6.7   5.1 999.0 99.0 99.00
2009 06 08 05 50  51  5.7  6.4  0.43 12.12  3.85 274 1017.4   6.7   5.1 999.0 99.0 99.00
2009 06 08 06 50  61  6.9  8.3  0.36  3.57  3.38  80 1016.8   6.7   5.1 999.0 99.0 99.00
2009 06 08 07 50  69  6.3  7.5  0.40  3.57  3.45  85 1016.3   6.9   5.0 999.0 99.0 99.00
2009 06 08 08 50  81  5.6  6.2  0.37  7.69  3.73 102 1016.0   6.9   5.0 999.0 99.0 99.00
2009 06 08 09 50  65  5.7  6.4  0.33  8.33  3.74 271 1016.0   6.7   5.0 999.0 99.0 99.00
2009 06 08 10 50  49  4.2  5.2  0.29  3.57  3.40  79 1016.4   6.2   5.0 999.0 99.0 99.00
2009 06 08 11 50  55  5.5  6.1  0.27  3.45  3.44  68 1016.8   6.5   5.0 999.0 99.0 99.00
2009 06 08 12 50  62  6.5  7.6  0.29 11.43  3.56 269 1015.9   6.7   5.0 999.0 99.0 99.00
2009 06 08 13 50  69  4.8  5.5  0.38 10.81  4.01 260 1016.7   6.5   5.0 999.0 99.0 99.00
2009 06 08 14 50  67  5.0  5.5  0.30  3.33  3.51  66 1016.5   6.6   5.0 999.0 99.0 99.00
2009 06 08 15 50  80  5.6  6.3  0.32  3.85  3.43  55 1015.6   7.0   5.0 999.0 99.0 99.00
2009 06 08 16 50  85  8.0  9.4  0.35  3.57  3.54  60 1013.4   6.8   5.0 999.0 99.0 99.00
2009 06 08 17 50  82  5.4  6.4  0.36  3.57  3.42  65 1013.0   6.7   5.0 999.0 99.0 99.00
2009 06 08 18 50  83  5.4  6.0  0.34  3.85  3.57  56 1012.5   6.7   5.0 999.0 99.0 99.00
2009 06 08 19 50  75  5.1  5.7  0.36  4.55  3.74  37 1012.3   7.0   5.0 999.0 99.0 99.00
2009 06 08 20 50  57  4.5  5.0  0.33  4.35  3.86  43 1011.2   6.3   5.1 999.0 99.0 99.00
2009 06 08 21 50  74  5.5  6.2  0.37  4.35  3.91  42 1010.1   6.9   5.1 999.0 99.0 99.00
2009 06 08 22 50  90  6.0  6.6  0.40  4.35  3.92  44 1009.3   7.0   5.1 999.0 99.0 99.00
2009 06 08 23 50  41  6.4  7.7  0.45  4.35  3.71  54 1010.0   7.8   5.1 999.0 99.0 99.00
2009 06 09 00 50 112  6.9  7.6  0.46  4.55  3.63  40 1008.2   8.9   5.1 999.0 99.0 99.00
2009 06 09 01 50 114  6.5  7.4  0.41  4.35  3.66  40 1007.1   8.0   5.1 999.0 99.0 99.00
2009 06 09 02 50 132  5.9  6.5  0.37  4.00  3.59  55 1007.7   7.4   5.1 999.0 99.0 99.00
2009 06 09 03 50 131  4.9  6.1  0.35  3.70  3.58  98 1007.1   8.4   5.1 999.0 99.0 99.00
2009 06 09 04 50 139  3.5  4.0  0.38  3.85  3.52 136 1006.6   7.7   5.1 999.0 99.0 99.00
2009 06 09 05 50 178  4.2  5.7  0.35  3.70  3.53 126 1006.3   7.5   5.1 999.0 99.0 99.00
2009 06 09 06 50 231  7.2  8.3  0.36  4.00  3.51 162 1006.0  10.9   5.1 999.0 99.0 99.00
2009 06 09 07 50 239  8.1 10.5  0.41  4.00  3.46 166 1006.4   9.7   5.2 999.0 99.0 99.00
2009 06 09 08 50 249  7.5  8.7  0.42  3.85  3.21 153 1006.9   9.1   5.2 999.0 99.0 99.00
2009 06 09 09 50 254  8.5  9.8  0.55  3.85  3.40 225 1007.5   8.9   5.2 999.0 99.0 99.00
2009 06 09 10 50 255  6.7  7.5  0.61  4.55  3.62 265 1008.8   8.3   5.2 999.0 99.0 99.00
2009 06 09 11 50 260  7.8  9.0  0.75  4.55  3.89 283 1009.6   8.1   5.2 999.0 99.0 99.00
2009 06 09 12 50 264  7.7  8.9  0.76  5.00  4.09 281 1010.2   8.0   5.2 999.0 99.0 99.00
2009 06 09 13 50 259  4.8  5.5  0.72  5.26  4.01 285 1011.4   7.6   5.2 999.0 99.0 99.00
2009 06 09 14 50 249  3.8  4.2  0.47  5.00  3.91 282 1012.1   7.5   5.2 999.0 99.0 99.00
2009 06 09 15 50 229  3.6  4.1  0.42  4.55  3.88 269 1012.9   7.7   5.3 999.0 99.0 99.00
2009 06 09 16 50 218  2.5  3.2  0.31  4.55  3.84 272 1013.5   7.9   5.3 999.0 99.0 99.00
2009 06 09 17 50 203  2.8  3.1  0.28  4.00  3.79 270 1013.8   8.0   5.4 999.0 99.0 99.00
2009 06 09 18 50 230  1.1  1.6  0.26  4.00  3.67 277 1013.8   8.8   5.5 999.0 99.0 99.00
2009 06 09 19 50  49  1.6  2.0  0.24 99.00  3.70 999 1013.8   7.8   6.1 999.0 99.0 99.00
2009 06 09 20 50 101  0.3  0.4  0.20 99.00  3.50 999 1014.1   9.4   6.7 999.0 99.0 99.00
2009 06 09 21 50  40  2.5  2.8  0.19 99.00  3.59 999 1014.0  10.7   7.1 999.0 99.0 99.00
2009 06 09 22 50  30  3.8  4.0  0.17 99.00  3.54 999 1014.1  11.7   6.2 999.0 99.0 99.00
2009 06 09 23 50  43  2.6  3.1  0.17 99.00  3.60 999 1014.9  11.0   5.9 999.0 99.0 99.00
2009 06 10 00 50  70  2.2  2.6  0.16 99.00  3.47 999 1015.0   8.6   5.7 999.0 99.0 99.00
2009 06 10 01 50 238  1.4  2.1  0.15 99.00  3.54 999 1016.1   8.3   5.6 999.0 99.0 99.00
2009 06 10 02 50 180  0.0  0.1  0.16 99.00  3.71 999 1015.3   7.9   5.5 999.0 99.0 99.00
2009 06 10 03 50  70  0.3  0.6  0.15 99.00  3.84 999 1015.3   8.0   5.5 999.0 99.0 99.00
2009 06 10 04 50 239  1.1  1.6  0.16 99.00  3.98 999 1015.9   7.8   5.4 999.0 99.0 99.00
2009 06 10 05 50 223  1.3  1.7  0.14 99.00  3.90 999 1015.8   8.1   5.4 999.0 99.0 99.00
2009 06 10 06 50 166  1.3  2.0  0.14 99.00  4.14 999 1015.9   7.8   5.4 999.0 99.0 99.00
2009 06 10 07 50 207  2.7  3.1  0.18 99.00  5.57 999 1015.8   7.4   5.5 999.0 99.0 99.00
2009 06 10 08 50 222  2.0  2.1  0.11 99.00  3.81 999 1015.4   7.3   5.4 999.0 99.0 99.00
2009 06 10 09 50 212  2.9  3.3  0.12 99.00  4.04 999 1015.7   7.6   5.6 999.0 99.0 99.00
2009 06 10 10 50 243  2.0  2.2  0.10 99.00  3.79 999 1015.7   7.7   5.7 999.0 99.0 99.00
2009 06 10 11 50 263  1.2  1.5  0.10 99.00  3.89 999 1015.5   7.8   5.8 999.0 99.0 99.00
2009 06 10 12 50 308  1.3  1.6  0.09 99.00  3.70 999 1015.8   7.8   6.1 999.0 99.0 99.00
2009 06 10 13 50  74  0.1  0.4  0.10 99.00  3.49 999 1015.9   9.6   6.4 999.0 99.0 99.00
2009 06 10 14 50  35  0.2  0.7  0.09 99.00  3.45 999 1016.0   9.3   7.8 999.0 99.0 99.00
2009 06 10 15 50 325  1.2  1.4  0.08 99.00  3.28 999 1015.9  10.2   9.1 999.0 99.0 99.00
2009 06 10 16 50 180  0.0  0.0  0.09 99.00  3.23 999 1015.7  11.5   9.6 999.0 99.0 99.00
2009 06 10 17 50   6  0.5  0.9  0.10 99.00  3.18 999 1015.8  11.4   8.5 999.0 99.0 99.00
2009 06 10 18 50  49  2.8  3.0  0.10 99.00  3.08 999 1015.5   7.9   8.3 999.0 99.0 99.00
2009 06 10 19 50  90  3.3  3.8  0.08 99.00  3.11 999 1014.8   7.5   6.6 999.0 99.0 99.00
2009 06 10 20 50  60  3.5  3.9  0.07 99.00  3.29 999 1014.6   6.9   6.3 999.0 99.0 99.00
2009 06 10 21 50  73  3.2  3.5  0.07 99.00  3.60 999 1014.4   7.1   6.2 999.0 99.0 99.00
2009 06 10 22 50  75  2.6  3.0  0.05 99.00  3.48 999 1014.4   7.1   6.1 999.0 99.0 99.00
2009 06 10 23 50  92  3.3  3.9  0.05 99.00  3.96 999 1014.2   6.9   6.0 999.0 99.0 99.00
2009 06 11 00 50  59  2.4  3.0  0.05 99.00  4.34 999 1014.5   6.8   5.8 999.0 99.0 99.00
2009 06 11 01 50  80  3.0  3.8  0.04 99.00  4.72 999 1013.7   6.9   5.7 999.0 99.0 99.00
2009 06 11 02 50  56  2.6  2.9  0.02 99.00  4.33 999 1014.0   6.6   5.7 999.0 99.0 99.00
2009 06 11 03 50  90  2.2  2.7  0.04 99.00  4.93 999 1013.7   6.4   5.8 999.0 99.0 99.00
2009 06 11 04 50 103  0.5  0.6  0.05 99.00  4.90 999 1013.7   6.6   5.8 999.0 99.0 99.00
2009 06 11 05 50  87  0.9  1.2  0.04 99.00  4.00 999 1013.7   7.4   5.8 999.0 99.0 99.00
2009 06 11 06 50 125  1.2  1.3  0.05 99.00  3.92 999 1013.6   8.4   5.8 999.0 99.0 99.00
2009 06 11 07 50  29  2.4  2.7  0.05 99.00  3.83 999 1013.0   7.4   5.9 999.0 99.0 99.00
2009 06 11 08 50  38  4.1  4.9  0.05 99.00  3.48 999 1012.4   6.8   5.8 999.0 99.0 99.00
2009 06 11 09 50  51  3.5  3.8  0.07 99.00  3.68 999 1012.3   6.7   5.8 999.0 99.0 99.00
2009 06 11 10 50  51  3.4  3.7  0.06 99.00  3.74 999 1013.0   6.6   5.8 999.0 99.0 99.00
2009 06 11 11 50  55  3.4  3.7  0.06 99.00  3.67 999 1012.7   7.0   5.8 999.0 99.0 99.00
2009 06 11 12 50  83  3.1  3.5  0.07 99.00  3.65 999 1012.6   6.8   5.7 999.0 99.0 99.00
2009 06 11 13 50  25  4.3  4.8  0.08 99.00  3.45 999 1012.6   6.7   5.7 999.0 99.0 99.00
2009 06 11 14 50  31  4.3  5.0  0.07 99.00  2.96 999 1012.8   6.7   5.7 999.0 99.0 99.00
2009 06 11 15 50  23  4.8  5.6  0.08 99.00  2.71 999 1012.7   6.5   5.7 999.0 99.0 99.00
2009 06 11 16 50  38  4.4  4.9  0.12 99.00  2.76 999 1012.1   7.1   5.7 999.0 99.0 99.00
2009 06 11 17 50  21  4.3  5.0  0.14 99.00  2.92 999 1011.7   6.8   5.7 999.0 99.0 99.00
2009 06 11 18 50  21  4.3  5.1  0.13 99.00  3.04 999 1011.5   6.7   5.7 999.0 99.0 99.00
2009 06 11 19 50  19  3.1  3.6  0.14 99.00  3.02 999 1011.6   6.8   5.7 999.0 99.0 99.00
2009 06 11 20 50   5  4.4  5.0  0.12 99.00  2.99 999 1011.6   7.4   5.7 999.0 99.0 99.00
2009 06 11 21 50   3  4.8  5.3  0.17 99.00  3.34 999 1011.4   7.6   5.7 999.0 99.0 99.00
2009 06 11 22 50 353  4.6  5.2  0.15 99.00  3.26 999 1011.5   7.5   5.7 999.0 99.0 99.00
2009 06 11 23 50 346  4.4  5.1  0.16 99.00  3.37 999 1011.6   7.2   5.7 999.0 99.0 99.00
2009 06 12 00 50 353  4.4  4.8  0.12 99.00  2.90 999 1011.4   7.6   5.7 999.0 99.0 99.00
2009 06 12 01 50 333  4.1  4.6  0.12 99.00  2.92 999 1011.5   7.4   5.7 999.0 99.0 99.00
2009 06 12 02 50 346  3.9  4.4  0.11 99.00  3.05 999 1012.1   7.4   5.7 999.0 99.0 99.00
2009 06 12 03 50 346  3.1  3.4  0.09 99.00  2.91 999 1012.1   7.1   5.7 999.0 99.0 99.00
2009 06 12 04 50 344  3.4  3.7  0.07 99.00  3.15 999 1012.0   7.5   5.6 999.0 99.0 99.00
2009 06 12 05 50 331  3.4  3.7  0.07 99.00  3.08 999 1012.0   7.5   5.6 999.0 99.0 99.00
2009 06 12 06 50 320  3.2  3.5  0.07 99.00  2.94 999 1011.8   7.4   5.6 999.0 99.0 99.00
2009 06 12 07 50 316  3.2  3.7  0.06 99.00  2.99 999 1012.1   7.9   5.6 999.0 99.0 99.00
2009 06 12 08 50 310  3.3  3.7  0.07 99.00  2.91 999 1012.5   7.6   5.5 999.0 99.0 99.00
2009 06 12 09 50 317  4.2  4.5  0.07 99.00  3.06 999 1012.9   7.4   5.5 999.0 99.0 99.00
2009 06 12 10 50 312  3.6  4.2  0.08 99.00  3.08 999 1013.6   7.6   5.5 999.0 99.0 99.00
2009 06 12 11 50 329  3.2  3.5  0.07 99.00  3.18 999 1013.9   7.4   5.6 999.0 99.0 99.00
2009 06 12 12 50 331  3.9  4.5  0.09 99.00  2.90 999 1014.1   7.4   5.6 999.0 99.0 99.00
2009 06 12 13 50 325  3.8  4.4  0.11 99.00  2.89 999 1014.3   7.1   5.7 999.0 99.0 99.00
2009 06 12 14 50 325  3.9  4.7  0.14 99.00  3.14 999 1014.4   6.9   5.8 999.0 99.0 99.00
2009 06 12 15 50 329  4.0  4.6  0.16 99.00  3.44 999 1014.5   6.8   5.9 999.0 99.0 99.00
2009 06 12 16 50 332  2.2  2.7  0.16 99.00  3.22 999 1014.8   6.9   6.0 999.0 99.0 99.00
2009 06 12 17 50 321  3.2  3.5  0.19 99.00  3.47 999 1014.9   7.2   6.1 999.0 99.0 99.00
2009 06 12 18 50 330  2.3  2.6  0.19 99.00  3.34 999 1015.1   7.3   6.2 999.0 99.0 99.00
2009 06 12 19 50   5  1.6  1.8  0.20 99.00  3.50 999 1015.2   7.8   6.5 999.0 99.0 99.00
2009 06 12 20 50  25  1.8  2.0  0.19 99.00  3.63 999 1015.0   8.4   7.0 999.0 99.0 99.00
2009 06 12 21 50 160  0.4  0.7  0.17 99.00  3.48 999 1015.0   8.8   7.6 999.0 99.0 99.00
2009 06 12 22 50 205  1.7  2.1  0.18 99.00  3.33 999 1015.1   9.9   7.9 999.0 99.0 99.00
2009 06 12 23 50 226  1.8  2.3  0.14 99.00  3.10 999 1015.6   9.0   6.8 999.0 99.0 99.00
2009 06 13 00 50 280  0.9  1.2  0.13 99.00  3.14 999 1015.5   9.9   6.5 999.0 99.0 99.00
2009 06 13 01 50 343  1.2  1.5  0.10 99.00  3.44 999 1015.6   8.7   6.8 999.0 99.0 99.00
