,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
10,2016-09-19,0.025,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,1.28,MILLIGRAM PER LITER,,,0.045,MILLIGRAM PER LITER,,,0.829,MILLIGRAM PER LITER,,,30.5,MILLIGRAM PER LITER
11,2016-09-21,0.037200000000000004,MILLIGRAM PER LITER,,,,,,,,,,,,,,,,
12,2016-10-24,0.041,MILLIGRAM PER LITER,0.0185,MILLIGRAM PER LITER,1.58,MILLIGRAM PER LITER,,,0.038,MILLIGRAM PER LITER,,,1.28,MILLIGRAM PER LITER,,,74.0,MILLIGRAM PER LITER
13,2016-10-24,0.0518,MILLIGRAM PER LITER,0.0185,MILLIGRAM PER LITER,1.58,MILLIGRAM PER LITER,,,0.038,MILLIGRAM PER LITER,,,1.28,MILLIGRAM PER LITER,,,74.0,MILLIGRAM PER LITER
14,2015-04-28,0.048,MILLIGRAM PER LITER,0.0097,MILLIGRAM PER LITER,2.38,MILLIGRAM PER LITER,,,0.021,MILLIGRAM PER LITER,0.18,MILLIGRAM PER LITER,2.09,MILLIGRAM PER LITER,,,34.6,MILLIGRAM PER LITER
15,2015-05-25,0.038,MILLIGRAM PER LITER,0.0078,MILLIGRAM PER LITER,1.16,MILLIGRAM PER LITER,,,0.033,MILLIGRAM PER LITER,0.4,MILLIGRAM PER LITER,0.806,MILLIGRAM PER LITER,,,31.8,MILLIGRAM PER LITER
16,2015-06-22,0.042,MILLIGRAM PER LITER,0.019,MILLIGRAM PER LITER,2.79,MILLIGRAM PER LITER,,,0.1,MILLIGRAM PER LITER,,,2.14,MILLIGRAM PER LITER,,,31.7,MILLIGRAM PER LITER
17,2015-07-27,0.048,MILLIGRAM PER LITER,0.0161,MILLIGRAM PER LITER,1.16,MILLIGRAM PER LITER,,,0.036,MILLIGRAM PER LITER,,,0.669,MILLIGRAM PER LITER,,,90.1,MILLIGRAM PER LITER
18,2015-08-24,0.046,MILLIGRAM PER LITER,0.0147,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,,,0.031,MILLIGRAM PER LITER,,,0.47,MILLIGRAM PER LITER,,,31.8,MILLIGRAM PER LITER
19,2015-09-28,0.044,MILLIGRAM PER LITER,0.0126,MILLIGRAM PER LITER,1.42,MILLIGRAM PER LITER,,,0.038,MILLIGRAM PER LITER,,,1.02,MILLIGRAM PER LITER,,,31.5,MILLIGRAM PER LITER
20,2015-10-26,0.1,MILLIGRAM PER LITER,0.0352,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,,,0.034,MILLIGRAM PER LITER,,,1.37,MILLIGRAM PER LITER,,,31.0,MILLIGRAM PER LITER
21,2015-11-30,0.031,MILLIGRAM PER LITER,0.0163,MILLIGRAM PER LITER,2.36,MILLIGRAM PER LITER,,,0.026,MILLIGRAM PER LITER,,,1.93,MILLIGRAM PER LITER,,,33.8,MILLIGRAM PER LITER
22,2014-04-28,0.042,MILLIGRAM PER LITER,0.0068,MILLIGRAM PER LITER,2.14,MILLIGRAM PER LITER,,,0.022,MILLIGRAM PER LITER,0.42,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,30.7,MILLIGRAM PER LITER
23,2014-05-26,0.028,MILLIGRAM PER LITER,0.0036,MILLIGRAM PER LITER,1.74,MILLIGRAM PER LITER,,,0.027,MILLIGRAM PER LITER,0.71,MILLIGRAM PER LITER,1.22,MILLIGRAM PER LITER,,,28.8,MILLIGRAM PER LITER
24,2014-06-23,0.025,MILLIGRAM PER LITER,0.0115,MILLIGRAM PER LITER,1.3,MILLIGRAM PER LITER,,,0.076,MILLIGRAM PER LITER,0.61,MILLIGRAM PER LITER,0.747,MILLIGRAM PER LITER,,,28.6,MILLIGRAM PER LITER
25,2014-08-25,0.026,MILLIGRAM PER LITER,0.014,MILLIGRAM PER LITER,1.2,MILLIGRAM PER LITER,,,0.039,MILLIGRAM PER LITER,0.37,MILLIGRAM PER LITER,0.883,MILLIGRAM PER LITER,,,29.2,MILLIGRAM PER LITER
26,2014-09-29,0.052,MILLIGRAM PER LITER,0.0094,MILLIGRAM PER LITER,1.74,MILLIGRAM PER LITER,,,0.043,MILLIGRAM PER LITER,0.57,MILLIGRAM PER LITER,1.13,MILLIGRAM PER LITER,,,28.6,MILLIGRAM PER LITER
27,2014-10-29,0.028,MILLIGRAM PER LITER,,,2.68,MILLIGRAM PER LITER,,,,,0.77,MILLIGRAM PER LITER,,,,,29.9,MILLIGRAM PER LITER
28,2013-04-16,0.056,MILLIGRAM PER LITER,0.0418,MILLIGRAM PER LITER,,,,,0.032,MILLIGRAM PER LITER,0.22,MILLIGRAM PER LITER,3.43,MILLIGRAM PER LITER,,,24.1,MILLIGRAM PER LITER
29,2013-05-27,0.028,MILLIGRAM PER LITER,0.0106,MILLIGRAM PER LITER,,,,,0.044,MILLIGRAM PER LITER,1.19,MILLIGRAM PER LITER,1.58,MILLIGRAM PER LITER,,,28.6,MILLIGRAM PER LITER
30,2013-06-24,0.029,MILLIGRAM PER LITER,0.0071,MILLIGRAM PER LITER,,,,,0.081,MILLIGRAM PER LITER,1.1,MILLIGRAM PER LITER,2.22,MILLIGRAM PER LITER,,,29.8,MILLIGRAM PER LITER
31,2013-08-26,0.044,MILLIGRAM PER LITER,0.0051,MILLIGRAM PER LITER,1.46,MILLIGRAM PER LITER,,,0.042,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,0.944,MILLIGRAM PER LITER,,,27.6,MILLIGRAM PER LITER
32,2013-10-21,0.051,MILLIGRAM PER LITER,0.0024,MILLIGRAM PER LITER,1.8,MILLIGRAM PER LITER,,,0.04,MILLIGRAM PER LITER,0.68,MILLIGRAM PER LITER,1.43,MILLIGRAM PER LITER,,,28.9,MILLIGRAM PER LITER
33,2012-04-17,0.071,MILLIGRAM PER LITER,0.0102,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,2.25,MILLIGRAM PER LITER,,,28.0,MILLIGRAM PER LITER
34,2012-05-28,0.061,MILLIGRAM PER LITER,0.0066,MILLIGRAM PER LITER,,,,,0.06,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,30.0,MILLIGRAM PER LITER
35,2012-06-18,0.035,MILLIGRAM PER LITER,0.0057,MILLIGRAM PER LITER,,,,,0.063,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,1.47,MILLIGRAM PER LITER,,,30.0,MILLIGRAM PER LITER
36,2012-07-30,0.089,MILLIGRAM PER LITER,0.0102,MILLIGRAM PER LITER,,,,,0.052,MILLIGRAM PER LITER,1.16,MILLIGRAM PER LITER,0.869,MILLIGRAM PER LITER,,,29.4,MILLIGRAM PER LITER
37,2012-08-20,0.042,MILLIGRAM PER LITER,0.0054,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,1.05,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,,,28.4,MILLIGRAM PER LITER
38,2012-09-17,0.067,MILLIGRAM PER LITER,0.0098,MILLIGRAM PER LITER,,,,,0.048,MILLIGRAM PER LITER,1.13,MILLIGRAM PER LITER,0.888,MILLIGRAM PER LITER,,,30.1,MILLIGRAM PER LITER
39,2012-10-22,0.03,MILLIGRAM PER LITER,0.0092,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,0.6,MILLIGRAM PER LITER,1.75,MILLIGRAM PER LITER,,,31.4,MILLIGRAM PER LITER
40,2011-05-10,0.06,MILLIGRAM PER LITER,0.0055,MILLIGRAM PER LITER,,,,,0.032,MILLIGRAM PER LITER,0.71,MILLIGRAM PER LITER,2.51,MILLIGRAM PER LITER,,,32.1,MILLIGRAM PER LITER
41,2011-06-27,0.059,MILLIGRAM PER LITER,0.0266,MILLIGRAM PER LITER,,,,,0.055,MILLIGRAM PER LITER,0.9,MILLIGRAM PER LITER,1.32,MILLIGRAM PER LITER,,,29.6,MILLIGRAM PER LITER
42,2011-08-29,0.067,MILLIGRAM PER LITER,0.0315,MILLIGRAM PER LITER,,,,,0.049,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,1.34,MILLIGRAM PER LITER,,,29.5,MILLIGRAM PER LITER
43,2011-09-20,0.052,MILLIGRAM PER LITER,0.0111,MILLIGRAM PER LITER,,,,,0.039,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,1.62,MILLIGRAM PER LITER,,,33.4,MILLIGRAM PER LITER
44,2011-11-01,0.048,MILLIGRAM PER LITER,0.0208,MILLIGRAM PER LITER,,,,,0.033,MILLIGRAM PER LITER,0.65,MILLIGRAM PER LITER,2.86,MILLIGRAM PER LITER,,,30.6,MILLIGRAM PER LITER
45,2011-11-28,0.116,MILLIGRAM PER LITER,0.0578,MILLIGRAM PER LITER,,,,,0.032,MILLIGRAM PER LITER,0.87,MILLIGRAM PER LITER,3.08,MILLIGRAM PER LITER,,,26.7,MILLIGRAM PER LITER
46,2010-04-21,0.031,MILLIGRAM PER LITER,0.0063,MILLIGRAM PER LITER,,,,,0.032,MILLIGRAM PER LITER,0.69,MILLIGRAM PER LITER,2.55,MILLIGRAM PER LITER,,,36.0,MILLIGRAM PER LITER
47,2010-05-25,0.049,MILLIGRAM PER LITER,0.0064,MILLIGRAM PER LITER,,,,,0.048,MILLIGRAM PER LITER,0.95,MILLIGRAM PER LITER,,,,,32.7,MILLIGRAM PER LITER
48,2010-03-22,0.054,MILLIGRAM PER LITER,0.0096,MILLIGRAM PER LITER,,,,,0.029,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,3.51,MILLIGRAM PER LITER,,,35.3,MILLIGRAM PER LITER
49,2010-06-23,0.044,MILLIGRAM PER LITER,0.0145,MILLIGRAM PER LITER,,,,,0.061,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,1.27,MILLIGRAM PER LITER,,,35.3,MILLIGRAM PER LITER
50,2010-07-21,0.089,MILLIGRAM PER LITER,0.0294,MILLIGRAM PER LITER,,,,,0.069,MILLIGRAM PER LITER,0.39,MILLIGRAM PER LITER,1.25,MILLIGRAM PER LITER,,,30.7,MILLIGRAM PER LITER
51,2010-10-20,0.052,MILLIGRAM PER LITER,0.0052,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,1.76,MILLIGRAM PER LITER,,,38.4,MILLIGRAM PER LITER
52,2010-11-29,0.105,MILLIGRAM PER LITER,0.0446,MILLIGRAM PER LITER,,,,,0.031,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,3.78,MILLIGRAM PER LITER,,,35.4,MILLIGRAM PER LITER
53,2009-04-08,0.049,MILLIGRAM PER LITER,0.0088,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.74,MILLIGRAM PER LITER,3.48,MILLIGRAM PER LITER,,,33.3,MILLIGRAM PER LITER
54,2009-07-09,0.055,MILLIGRAM PER LITER,0.0027,MILLIGRAM PER LITER,,,,,0.078,MILLIGRAM PER LITER,0.83,MILLIGRAM PER LITER,1.97,MILLIGRAM PER LITER,,,33.2,MILLIGRAM PER LITER
55,2009-08-18,0.052,MILLIGRAM PER LITER,0.0032,MILLIGRAM PER LITER,,,,,0.043,MILLIGRAM PER LITER,0.78,MILLIGRAM PER LITER,1.14,MILLIGRAM PER LITER,,,36.7,MILLIGRAM PER LITER
56,2009-09-15,0.036,MILLIGRAM PER LITER,0.0015,MILLIGRAM PER LITER,,,,,0.045,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,1.56,MILLIGRAM PER LITER,,,36.6,MILLIGRAM PER LITER
57,2009-10-21,0.048,MILLIGRAM PER LITER,0.0084,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,0.65,MILLIGRAM PER LITER,2.51,MILLIGRAM PER LITER,,,37.6,MILLIGRAM PER LITER
58,2009-11-18,0.037,MILLIGRAM PER LITER,0.0066,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.5,MILLIGRAM PER LITER,2.44,MILLIGRAM PER LITER,,,39.7,MILLIGRAM PER LITER
59,2009-12-15,0.064,MILLIGRAM PER LITER,0.0271,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,0.78,MILLIGRAM PER LITER,4.6,MILLIGRAM PER LITER,,,38.0,MILLIGRAM PER LITER
60,2008-04-15,0.04,MILLIGRAM PER LITER,0.0037,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.68,MILLIGRAM PER LITER,3.36,MILLIGRAM PER LITER,,,34.7,MILLIGRAM PER LITER
61,2008-05-22,0.043,MILLIGRAM PER LITER,0.0005,MILLIGRAM PER LITER,,,,,0.035,MILLIGRAM PER LITER,0.66,MILLIGRAM PER LITER,1.54,MILLIGRAM PER LITER,,,35.6,MILLIGRAM PER LITER
62,2008-07-03,0.058,MILLIGRAM PER LITER,0.0166,MILLIGRAM PER LITER,,,,,0.122,MILLIGRAM PER LITER,1.18,MILLIGRAM PER LITER,1.23,MILLIGRAM PER LITER,,,36.6,MILLIGRAM PER LITER
63,2008-07-22,0.103,MILLIGRAM PER LITER,0.0007,MILLIGRAM PER LITER,,,,,0.063,MILLIGRAM PER LITER,1.2,MILLIGRAM PER LITER,0.731,MILLIGRAM PER LITER,,,34.8,MILLIGRAM PER LITER
64,2008-08-21,0.078,MILLIGRAM PER LITER,0.0046,MILLIGRAM PER LITER,,,,,0.043,MILLIGRAM PER LITER,1.24,MILLIGRAM PER LITER,0.724,MILLIGRAM PER LITER,,,36.3,MILLIGRAM PER LITER
65,2008-10-30,0.043,MILLIGRAM PER LITER,0.0039,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,1.95,MILLIGRAM PER LITER,,,40.5,MILLIGRAM PER LITER
66,2008-12-02,0.096,MILLIGRAM PER LITER,0.0455,MILLIGRAM PER LITER,,,,,0.036,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,4.04,MILLIGRAM PER LITER,,,37.1,MILLIGRAM PER LITER
67,2007-06-19,0.068,MILLIGRAM PER LITER,0.0184,MILLIGRAM PER LITER,,,,,0.077,MILLIGRAM PER LITER,1.16,MILLIGRAM PER LITER,1.09,MILLIGRAM PER LITER,,,37.1,MILLIGRAM PER LITER
68,2007-07-30,0.151,MILLIGRAM PER LITER,0.0084,MILLIGRAM PER LITER,,,,,0.071,MILLIGRAM PER LITER,1.64,MILLIGRAM PER LITER,1.34,MILLIGRAM PER LITER,,,37.2,MILLIGRAM PER LITER
69,2007-09-18,0.051,MILLIGRAM PER LITER,0.0005,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.71,MILLIGRAM PER LITER,1.81,MILLIGRAM PER LITER,,,39.9,MILLIGRAM PER LITER
70,2007-10-24,0.085,MILLIGRAM PER LITER,0.016,MILLIGRAM PER LITER,,,,,0.075,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,1.84,MILLIGRAM PER LITER,,,38.2,MILLIGRAM PER LITER
71,2007-11-21,0.028,MILLIGRAM PER LITER,0.006,MILLIGRAM PER LITER,,,,,0.027,MILLIGRAM PER LITER,0.54,MILLIGRAM PER LITER,2.8,MILLIGRAM PER LITER,,,39.6,MILLIGRAM PER LITER
72,2006-06-29,0.133,MILLIGRAM PER LITER,0.0025,MILLIGRAM PER LITER,,,,,0.061,MILLIGRAM PER LITER,1.45,MILLIGRAM PER LITER,1.02,MILLIGRAM PER LITER,,,39.2,MILLIGRAM PER LITER
73,2006-07-25,0.098,MILLIGRAM PER LITER,0.0262,MILLIGRAM PER LITER,,,,,0.188,MILLIGRAM PER LITER,0.93,MILLIGRAM PER LITER,1.36,MILLIGRAM PER LITER,,,38.8,MILLIGRAM PER LITER
74,2006-08-16,0.075,MILLIGRAM PER LITER,0.0039,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,1.11,MILLIGRAM PER LITER,0.934,MILLIGRAM PER LITER,,,42.2,MILLIGRAM PER LITER
75,2006-09-13,0.222,MILLIGRAM PER LITER,,,,,,,0.053,MILLIGRAM PER LITER,1.13,MILLIGRAM PER LITER,1.86,MILLIGRAM PER LITER,,,32.1,MILLIGRAM PER LITER
76,2006-10-16,0.07,MILLIGRAM PER LITER,0.0268,MILLIGRAM PER LITER,,,,,0.048,MILLIGRAM PER LITER,0.81,MILLIGRAM PER LITER,3.91,MILLIGRAM PER LITER,,,35.5,MILLIGRAM PER LITER
77,2006-10-18,0.308,MILLIGRAM PER LITER,,,,,,,0.039,MILLIGRAM PER LITER,1.08,MILLIGRAM PER LITER,3.3,MILLIGRAM PER LITER,,,24.9,MILLIGRAM PER LITER
78,2006-11-07,0.05,MILLIGRAM PER LITER,,,,,,,,,0.65,MILLIGRAM PER LITER,,,,,36.4,MILLIGRAM PER LITER
79,2005-05-09,0.056,MILLIGRAM PER LITER,0.0021,MILLIGRAM PER LITER,,,,,0.035,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,2.97,MILLIGRAM PER LITER,,,41.5,MILLIGRAM PER LITER
80,2005-06-15,0.086,MILLIGRAM PER LITER,0.021,MILLIGRAM PER LITER,,,,,0.091,MILLIGRAM PER LITER,1.11,MILLIGRAM PER LITER,1.3,MILLIGRAM PER LITER,,,40.2,MILLIGRAM PER LITER
81,2005-07-14,0.112,MILLIGRAM PER LITER,0.0039,MILLIGRAM PER LITER,,,,,0.06,MILLIGRAM PER LITER,1.24,MILLIGRAM PER LITER,1.06,MILLIGRAM PER LITER,,,35.8,MILLIGRAM PER LITER
82,2005-08-09,0.072,MILLIGRAM PER LITER,0.0046,MILLIGRAM PER LITER,,,,,0.051,MILLIGRAM PER LITER,0.83,MILLIGRAM PER LITER,0.899,MILLIGRAM PER LITER,,,38.2,MILLIGRAM PER LITER
83,2005-09-14,0.084,MILLIGRAM PER LITER,0.0199,MILLIGRAM PER LITER,,,,,0.053,MILLIGRAM PER LITER,0.88,MILLIGRAM PER LITER,1.93,MILLIGRAM PER LITER,,,40.2,MILLIGRAM PER LITER
84,2005-10-13,0.068,MILLIGRAM PER LITER,0.0277,MILLIGRAM PER LITER,,,,,0.042,MILLIGRAM PER LITER,0.85,MILLIGRAM PER LITER,1.85,MILLIGRAM PER LITER,,,43.5,MILLIGRAM PER LITER
85,2005-11-15,0.062,MILLIGRAM PER LITER,0.0129,MILLIGRAM PER LITER,,,,,0.029,MILLIGRAM PER LITER,0.69,MILLIGRAM PER LITER,2.27,MILLIGRAM PER LITER,,,42.4,MILLIGRAM PER LITER
86,2004-10-04,0.101,MILLIGRAM PER LITER,0.0019,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,2.08,MILLIGRAM PER LITER,,,39.6,MILLIGRAM PER LITER
87,2004-11-30,0.062,MILLIGRAM PER LITER,0.0248,MILLIGRAM PER LITER,,,,,0.032,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,4.14,MILLIGRAM PER LITER,,,43.8,MILLIGRAM PER LITER
88,2011-03-15,,,0.0707,MILLIGRAM PER LITER,,,,,0.027,MILLIGRAM PER LITER,,,3.88,MILLIGRAM PER LITER,,,25.0,MILLIGRAM PER LITER
89,2007-05-15,,,0.0005,MILLIGRAM PER LITER,,,,,0.045,MILLIGRAM PER LITER,,,1.74,MILLIGRAM PER LITER,,,37.6,MILLIGRAM PER LITER
90,2007-08-29,,,0.0044,MILLIGRAM PER LITER,,,,,0.046,MILLIGRAM PER LITER,,,1.59,MILLIGRAM PER LITER,,,39.7,MILLIGRAM PER LITER
91,2008-09-22,,,,,,,,,0.054,MILLIGRAM PER LITER,,,1.34,MILLIGRAM PER LITER,,,39.7,MILLIGRAM PER LITER
