,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
80,2005-07-14,0.241,MILLIGRAM PER LITER,0.0888,MILLIGRAM PER LITER,,,,,0.027,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,5.99,MILLIGRAM PER LITER,,,98.2,MILLIGRAM PER LITER
81,2005-08-09,0.162,MILLIGRAM PER LITER,0.0802,MILLIGRAM PER LITER,,,,,0.071,MILLIGRAM PER LITER,0.71,MILLIGRAM PER LITER,7.31,MILLIGRAM PER LITER,,,94.9,MILLIGRAM PER LITER
82,2005-09-14,0.257,MILLIGRAM PER LITER,0.0932,MILLIGRAM PER LITER,,,,,0.031,MILLIGRAM PER LITER,0.86,MILLIGRAM PER LITER,9.98,MILLIGRAM PER LITER,,,85.4,MILLIGRAM PER LITER
83,2005-10-13,0.186,MILLIGRAM PER LITER,0.0097,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,0.71,MILLIGRAM PER LITER,1.02,MILLIGRAM PER LITER,,,92.9,MILLIGRAM PER LITER
84,2005-11-15,0.2,MILLIGRAM PER LITER,0.13,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.77,MILLIGRAM PER LITER,4.19,MILLIGRAM PER LITER,,,92.1,MILLIGRAM PER LITER
85,2004-10-04,0.248,MILLIGRAM PER LITER,0.16,MILLIGRAM PER LITER,,,,,0.086,MILLIGRAM PER LITER,0.95,MILLIGRAM PER LITER,11.5,MILLIGRAM PER LITER,,,90.4,MILLIGRAM PER LITER
86,2004-11-30,0.137,MILLIGRAM PER LITER,0.0491,MILLIGRAM PER LITER,,,,,0.063,MILLIGRAM PER LITER,0.89,MILLIGRAM PER LITER,9.73,MILLIGRAM PER LITER,,,85.8,MILLIGRAM PER LITER
87,2011-03-15,,,0.0878,MILLIGRAM PER LITER,,,,,0.033,MILLIGRAM PER LITER,,,4.7,MILLIGRAM PER LITER,,,56.1,MILLIGRAM PER LITER
88,2008-07-03,,,0.0878,MILLIGRAM PER LITER,,,,,0.067,MILLIGRAM PER LITER,,,4.51,MILLIGRAM PER LITER,,,81.2,MILLIGRAM PER LITER
89,2007-10-24,,,0.206,MILLIGRAM PER LITER,,,,,0.209,MILLIGRAM PER LITER,1.06,MILLIGRAM PER LITER,11.6,MILLIGRAM PER LITER,,,89.2,MILLIGRAM PER LITER
90,2007-08-29,,,,,,,,,0.018,MILLIGRAM PER LITER,0.18,MILLIGRAM PER LITER,4.63,MILLIGRAM PER LITER,,,121.0,MILLIGRAM PER LITER
