,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
38,2014-09-09,0.082,MILLIGRAM PER LITER,0.0526,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,,,0.003,MILLIGRAM PER LITER,0.53,MILLIGRAM PER LITER,0.046,MILLIGRAM PER LITER,,,89.8,MILLIGRAM PER LITER
39,2013-04-17,0.31,MILLIGRAM PER LITER,0.102,MILLIGRAM PER LITER,,,,,0.124,MILLIGRAM PER LITER,1.19,MILLIGRAM PER LITER,5.01,MILLIGRAM PER LITER,,,57.4,MILLIGRAM PER LITER
40,2013-05-13,0.05,MILLIGRAM PER LITER,0.0159,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,0.372,MILLIGRAM PER LITER,,,99.5,MILLIGRAM PER LITER
41,2013-06-10,0.096,MILLIGRAM PER LITER,0.0085,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.89,MILLIGRAM PER LITER,0.543,MILLIGRAM PER LITER,,,84.7,MILLIGRAM PER LITER
42,2013-07-08,0.336,MILLIGRAM PER LITER,0.233,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,1.1,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,14.9,MILLIGRAM PER LITER
43,2013-08-19,0.063,MILLIGRAM PER LITER,0.0483,MILLIGRAM PER LITER,0.99,MILLIGRAM PER LITER,,,0.009,MILLIGRAM PER LITER,0.88,MILLIGRAM PER LITER,0.139,MILLIGRAM PER LITER,,,69.8,MILLIGRAM PER LITER
44,2013-09-24,0.23,MILLIGRAM PER LITER,0.0802,MILLIGRAM PER LITER,5.3,MILLIGRAM PER LITER,,,0.034,MILLIGRAM PER LITER,2.6,MILLIGRAM PER LITER,1.78,MILLIGRAM PER LITER,,,94.8,MILLIGRAM PER LITER
45,2013-10-07,0.123,MILLIGRAM PER LITER,0.0671,MILLIGRAM PER LITER,0.67,MILLIGRAM PER LITER,,,0.007,MILLIGRAM PER LITER,0.64,MILLIGRAM PER LITER,0.054,MILLIGRAM PER LITER,,,73.6,MILLIGRAM PER LITER
46,2012-03-26,0.065,MILLIGRAM PER LITER,0.0571,MILLIGRAM PER LITER,,,,,0.013,MILLIGRAM PER LITER,0.69,MILLIGRAM PER LITER,0.259,MILLIGRAM PER LITER,,,70.6,MILLIGRAM PER LITER
47,2012-04-30,0.068,MILLIGRAM PER LITER,,,,,,,,,0.59,MILLIGRAM PER LITER,,,,,76.4,MILLIGRAM PER LITER
48,2012-06-04,0.107,MILLIGRAM PER LITER,0.0417,MILLIGRAM PER LITER,,,,,0.188,MILLIGRAM PER LITER,0.9,MILLIGRAM PER LITER,4.22,MILLIGRAM PER LITER,,,66.2,MILLIGRAM PER LITER
49,2012-07-17,0.102,MILLIGRAM PER LITER,0.0317,MILLIGRAM PER LITER,,,,,0.003,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,0.063,MILLIGRAM PER LITER,,,57.6,MILLIGRAM PER LITER
50,2012-08-14,0.062,MILLIGRAM PER LITER,0.0286,MILLIGRAM PER LITER,,,,,0.192,MILLIGRAM PER LITER,0.83,MILLIGRAM PER LITER,3.03,MILLIGRAM PER LITER,,,103.0,MILLIGRAM PER LITER
51,2012-10-22,0.014,MILLIGRAM PER LITER,0.0353,MILLIGRAM PER LITER,,,,,0.004,MILLIGRAM PER LITER,0.35,MILLIGRAM PER LITER,0.05,MILLIGRAM PER LITER,,,92.3,MILLIGRAM PER LITER
52,2012-11-14,0.052,MILLIGRAM PER LITER,0.0895,MILLIGRAM PER LITER,,,,,0.0275,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,0.065,MILLIGRAM PER LITER,,,141.0,MILLIGRAM PER LITER
53,2011-05-17,0.315,MILLIGRAM PER LITER,0.177,MILLIGRAM PER LITER,,,,,0.121,MILLIGRAM PER LITER,3.0,MILLIGRAM PER LITER,3.86,MILLIGRAM PER LITER,,,28.2,MILLIGRAM PER LITER
54,2011-06-06,0.107,MILLIGRAM PER LITER,0.0152,MILLIGRAM PER LITER,,,,,0.07,MILLIGRAM PER LITER,1.28,MILLIGRAM PER LITER,0.852,MILLIGRAM PER LITER,,,81.1,MILLIGRAM PER LITER
55,2011-07-25,0.166,MILLIGRAM PER LITER,0.0469,MILLIGRAM PER LITER,,,,,0.003,MILLIGRAM PER LITER,1.11,MILLIGRAM PER LITER,0.077,MILLIGRAM PER LITER,,,82.6,MILLIGRAM PER LITER
56,2011-09-20,0.395,MILLIGRAM PER LITER,0.277,MILLIGRAM PER LITER,,,,,0.054,MILLIGRAM PER LITER,1.8,MILLIGRAM PER LITER,0.762,MILLIGRAM PER LITER,,,29.7,MILLIGRAM PER LITER
57,2011-08-22,0.112,MILLIGRAM PER LITER,0.045,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,0.69,MILLIGRAM PER LITER,0.296,MILLIGRAM PER LITER,,,78.2,MILLIGRAM PER LITER
58,2011-11-21,0.08,MILLIGRAM PER LITER,0.052,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,1.36,MILLIGRAM PER LITER,,,52.9,MILLIGRAM PER LITER
59,2011-10-24,0.154,MILLIGRAM PER LITER,0.0885,MILLIGRAM PER LITER,,,,,0.028,MILLIGRAM PER LITER,1.22,MILLIGRAM PER LITER,1.87,MILLIGRAM PER LITER,,,48.0,MILLIGRAM PER LITER
60,2010-05-17,0.1,MILLIGRAM PER LITER,0.0846,MILLIGRAM PER LITER,,,,,0.106,MILLIGRAM PER LITER,1.25,MILLIGRAM PER LITER,,,,,64.2,MILLIGRAM PER LITER
61,2010-04-20,0.04,MILLIGRAM PER LITER,0.0169,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,1.72,MILLIGRAM PER LITER,,,85.3,MILLIGRAM PER LITER
62,2010-06-15,0.1,MILLIGRAM PER LITER,0.0287,MILLIGRAM PER LITER,,,,,0.06,MILLIGRAM PER LITER,1.04,MILLIGRAM PER LITER,1.8,MILLIGRAM PER LITER,,,67.9,MILLIGRAM PER LITER
63,2010-07-29,0.245,MILLIGRAM PER LITER,0.194,MILLIGRAM PER LITER,,,,,0.077,MILLIGRAM PER LITER,1.4,MILLIGRAM PER LITER,2.65,MILLIGRAM PER LITER,,,74.9,MILLIGRAM PER LITER
64,2010-10-07,0.05,MILLIGRAM PER LITER,0.0345,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.82,MILLIGRAM PER LITER,0.989,MILLIGRAM PER LITER,,,73.5,MILLIGRAM PER LITER
65,2009-05-26,0.079,MILLIGRAM PER LITER,0.0177,MILLIGRAM PER LITER,,,,,0.037,MILLIGRAM PER LITER,0.86,MILLIGRAM PER LITER,0.638,MILLIGRAM PER LITER,,,72.9,MILLIGRAM PER LITER
66,2009-06-24,0.124,MILLIGRAM PER LITER,0.037,MILLIGRAM PER LITER,,,,,0.27,MILLIGRAM PER LITER,1.36,MILLIGRAM PER LITER,7.33,MILLIGRAM PER LITER,,,46.4,MILLIGRAM PER LITER
67,2009-07-27,0.106,MILLIGRAM PER LITER,0.0251,MILLIGRAM PER LITER,,,,,0.004,MILLIGRAM PER LITER,0.65,MILLIGRAM PER LITER,0.01,MILLIGRAM PER LITER,,,60.4,MILLIGRAM PER LITER
68,2009-08-24,0.088,MILLIGRAM PER LITER,0.014,MILLIGRAM PER LITER,,,,,0.003,MILLIGRAM PER LITER,0.62,MILLIGRAM PER LITER,0.01,MILLIGRAM PER LITER,,,68.1,MILLIGRAM PER LITER
69,2009-09-22,0.094,MILLIGRAM PER LITER,0.0221,MILLIGRAM PER LITER,,,,,0.002,MILLIGRAM PER LITER,0.64,MILLIGRAM PER LITER,0.01,MILLIGRAM PER LITER,,,60.0,MILLIGRAM PER LITER
70,2009-10-27,0.087,MILLIGRAM PER LITER,0.0355,MILLIGRAM PER LITER,,,,,0.002,MILLIGRAM PER LITER,0.83,MILLIGRAM PER LITER,0.01,MILLIGRAM PER LITER,,,106.0,MILLIGRAM PER LITER
71,2008-05-06,0.075,MILLIGRAM PER LITER,0.0077,MILLIGRAM PER LITER,,,,,0.033,MILLIGRAM PER LITER,1.28,MILLIGRAM PER LITER,1.09,MILLIGRAM PER LITER,,,98.7,MILLIGRAM PER LITER
72,2008-07-28,0.084,MILLIGRAM PER LITER,,,,,,,0.002,MILLIGRAM PER LITER,0.64,MILLIGRAM PER LITER,0.03,MILLIGRAM PER LITER,,,65.5,MILLIGRAM PER LITER
73,2008-08-27,0.033,MILLIGRAM PER LITER,,,,,,,,,0.51,MILLIGRAM PER LITER,,,,,60.2,MILLIGRAM PER LITER
74,2008-09-29,0.069,MILLIGRAM PER LITER,0.019,MILLIGRAM PER LITER,,,,,0.005,MILLIGRAM PER LITER,0.64,MILLIGRAM PER LITER,0.025,MILLIGRAM PER LITER,,,68.1,MILLIGRAM PER LITER
75,2008-11-10,0.073,MILLIGRAM PER LITER,0.12,MILLIGRAM PER LITER,,,,,0.009,MILLIGRAM PER LITER,0.61,MILLIGRAM PER LITER,0.102,MILLIGRAM PER LITER,,,93.6,MILLIGRAM PER LITER
76,2007-06-18,0.119,MILLIGRAM PER LITER,0.0196,MILLIGRAM PER LITER,,,,,0.028,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,0.308,MILLIGRAM PER LITER,,,53.2,MILLIGRAM PER LITER
77,2007-07-23,0.125,MILLIGRAM PER LITER,,,,,,,0.005,MILLIGRAM PER LITER,0.68,MILLIGRAM PER LITER,0.202,MILLIGRAM PER LITER,,,42.4,MILLIGRAM PER LITER
78,2006-07-11,0.125,MILLIGRAM PER LITER,0.0334,MILLIGRAM PER LITER,,,,,0.01,MILLIGRAM PER LITER,0.88,MILLIGRAM PER LITER,0.014,MILLIGRAM PER LITER,,,68.0,MILLIGRAM PER LITER
79,2006-08-29,0.107,MILLIGRAM PER LITER,0.0595,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,0.28,MILLIGRAM PER LITER,,,63.1,MILLIGRAM PER LITER
80,2006-11-14,0.13,MILLIGRAM PER LITER,,,,,,,,,1.08,MILLIGRAM PER LITER,,,,,30.0,MILLIGRAM PER LITER
81,2005-04-29,0.053,MILLIGRAM PER LITER,0.0335,MILLIGRAM PER LITER,,,,,0.059,MILLIGRAM PER LITER,1.31,MILLIGRAM PER LITER,4.94,MILLIGRAM PER LITER,,,48.3,MILLIGRAM PER LITER
82,2005-05-17,0.056,MILLIGRAM PER LITER,0.0356,MILLIGRAM PER LITER,,,,,0.082,MILLIGRAM PER LITER,1.21,MILLIGRAM PER LITER,2.07,MILLIGRAM PER LITER,,,70.9,MILLIGRAM PER LITER
83,2005-07-20,0.106,MILLIGRAM PER LITER,0.0351,MILLIGRAM PER LITER,,,,,0.002,MILLIGRAM PER LITER,0.6,MILLIGRAM PER LITER,0.009,MILLIGRAM PER LITER,,,45.8,MILLIGRAM PER LITER
84,2005-08-16,0.071,MILLIGRAM PER LITER,0.0194,MILLIGRAM PER LITER,,,,,0.007,MILLIGRAM PER LITER,0.59,MILLIGRAM PER LITER,0.058,MILLIGRAM PER LITER,,,44.4,MILLIGRAM PER LITER
85,2005-09-28,0.081,MILLIGRAM PER LITER,0.0314,MILLIGRAM PER LITER,,,,,0.059,MILLIGRAM PER LITER,0.94,MILLIGRAM PER LITER,2.81,MILLIGRAM PER LITER,,,118.0,MILLIGRAM PER LITER
86,2005-10-18,0.069,MILLIGRAM PER LITER,0.0276,MILLIGRAM PER LITER,,,,,0.004,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,0.005,MILLIGRAM PER LITER,,,93.6,MILLIGRAM PER LITER
87,2005-11-22,0.098,MILLIGRAM PER LITER,0.052,MILLIGRAM PER LITER,,,,,0.138,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,2.87,MILLIGRAM PER LITER,,,84.8,MILLIGRAM PER LITER
88,2004-04-29,0.081,MILLIGRAM PER LITER,0.0027,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,0.909,MILLIGRAM PER LITER,,,238.0,MILLIGRAM PER LITER
89,2004-05-25,0.634,MILLIGRAM PER LITER,0.162,MILLIGRAM PER LITER,,,,,0.186,MILLIGRAM PER LITER,2.74,MILLIGRAM PER LITER,5.37,MILLIGRAM PER LITER,,,40.6,MILLIGRAM PER LITER
90,2004-06-22,0.109,MILLIGRAM PER LITER,0.056,MILLIGRAM PER LITER,,,,,0.045,MILLIGRAM PER LITER,0.71,MILLIGRAM PER LITER,4.99,MILLIGRAM PER LITER,,,62.7,MILLIGRAM PER LITER
91,2004-07-28,0.12,MILLIGRAM PER LITER,0.0314,MILLIGRAM PER LITER,,,,,0.005,MILLIGRAM PER LITER,0.58,MILLIGRAM PER LITER,0.029,MILLIGRAM PER LITER,,,48.8,MILLIGRAM PER LITER
92,2004-08-19,0.085,MILLIGRAM PER LITER,0.0146,MILLIGRAM PER LITER,,,,,0.005,MILLIGRAM PER LITER,0.82,MILLIGRAM PER LITER,0.062,MILLIGRAM PER LITER,,,70.3,MILLIGRAM PER LITER
93,2004-09-28,0.092,MILLIGRAM PER LITER,0.043,MILLIGRAM PER LITER,,,,,0.005,MILLIGRAM PER LITER,0.52,MILLIGRAM PER LITER,0.036,MILLIGRAM PER LITER,,,50.5,MILLIGRAM PER LITER
94,2003-03-24,0.137,MILLIGRAM PER LITER,0.0626,MILLIGRAM PER LITER,,,,,0.123,MILLIGRAM PER LITER,1.29,MILLIGRAM PER LITER,11.2,MILLIGRAM PER LITER,,,79.6,MILLIGRAM PER LITER
95,2003-04-24,0.044,MILLIGRAM PER LITER,0.0109,MILLIGRAM PER LITER,,,,,0.044,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,116.0,MILLIGRAM PER LITER
96,2003-05-26,0.06,MILLIGRAM PER LITER,0.03,MILLIGRAM PER LITER,,,,,0.06,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,5.47,MILLIGRAM PER LITER,,,86.9,MILLIGRAM PER LITER
97,2003-06-18,0.109,MILLIGRAM PER LITER,0.0514,MILLIGRAM PER LITER,,,,,0.129,MILLIGRAM PER LITER,0.93,MILLIGRAM PER LITER,10.9,MILLIGRAM PER LITER,,,63.2,MILLIGRAM PER LITER
98,2003-07-21,0.169,MILLIGRAM PER LITER,0.0292,MILLIGRAM PER LITER,,,,,0.381,MILLIGRAM PER LITER,3.92,MILLIGRAM PER LITER,1.14,MILLIGRAM PER LITER,,,77.7,MILLIGRAM PER LITER
99,2003-09-17,0.11,MILLIGRAM PER LITER,0.0177,MILLIGRAM PER LITER,,,,,0.001,MILLIGRAM PER LITER,0.75,MILLIGRAM PER LITER,0.005,MILLIGRAM PER LITER,,,69.0,MILLIGRAM PER LITER
100,2003-10-22,0.125,MILLIGRAM PER LITER,0.0681,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,0.74,MILLIGRAM PER LITER,1.62,MILLIGRAM PER LITER,,,59.9,MILLIGRAM PER LITER
101,2002-05-21,0.08,MILLIGRAM PER LITER,0.03,MILLIGRAM PER LITER,,,,,0.038,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,5.76,MILLIGRAM PER LITER,,,49.4,MILLIGRAM PER LITER
102,2002-06-17,0.075,MILLIGRAM PER LITER,0.0216,MILLIGRAM PER LITER,,,,,0.025,MILLIGRAM PER LITER,0.62,MILLIGRAM PER LITER,0.196,MILLIGRAM PER LITER,,,51.6,MILLIGRAM PER LITER
103,2002-07-23,0.136,MILLIGRAM PER LITER,0.0505,MILLIGRAM PER LITER,,,,,0.005,MILLIGRAM PER LITER,0.83,MILLIGRAM PER LITER,0.032,MILLIGRAM PER LITER,,,35.7,MILLIGRAM PER LITER
104,2002-08-22,0.08,MILLIGRAM PER LITER,0.0269,MILLIGRAM PER LITER,,,,,0.002,MILLIGRAM PER LITER,0.68,MILLIGRAM PER LITER,0.005,MILLIGRAM PER LITER,,,45.3,MILLIGRAM PER LITER
105,2002-09-23,0.056,MILLIGRAM PER LITER,0.0186,MILLIGRAM PER LITER,,,,,0.006,MILLIGRAM PER LITER,0.39,MILLIGRAM PER LITER,0.044,MILLIGRAM PER LITER,,,27.2,MILLIGRAM PER LITER
