Year, Month,  Highest, MHHW, MHW, MSL, MTL, MLW, MLLW, DTL, GT, MN, DHQ, DLQ, HWI, LWI, Lowest, Inferred 
1946,11,,,,573.566,,,,,,,,,,,,0
1946,12,,,,573.238,,,,,,,,,,,,0
1947,1,,,,572.697,,,,,,,,,,,,0
1947,2,,,,572.628,,,,,,,,,,,,0
1947,3,,,,573.107,,,,,,,,,,,,0
1947,4,,,,574.406,,,,,,,,,,,,0
1947,5,,,,574.826,,,,,,,,,,,,0
1947,6,,,,575.318,,,,,,,,,,,,0
1947,7,,,,575.308,,,,,,,,,,,,0
1947,8,,,,575.217,,,,,,,,,,,,0
1947,9,,,,575.036,,,,,,,,,,,,0
1947,10,,,,574.698,,,,,,,,,,,,0
1947,11,,,,574.255,,,,,,,,,,,,0
1947,12,,,,574.035,,,,,,,,,,,,0
1948,1,,,,573.776,,,,,,,,,,,,0
1948,2,,,,573.658,,,,,,,,,,,,0
1948,3,,,,574.117,,,,,,,,,,,,0
1948,4,,,,574.675,,,,,,,,,,,,0
1948,5,,,,575.118,,,,,,,,,,,,0
1948,6,,,,575.026,,,,,,,,,,,,0
1948,7,,,,575.016,,,,,,,,,,,,0
1948,8,,,,574.738,,,,,,,,,,,,0
1948,9,,,,574.406,,,,,,,,,,,,0
1948,10,,,,573.806,,,,,,,,,,,,0
1948,11,,,,573.425,,,,,,,,,,,,0
1948,12,,,,573.307,,,,,,,,,,,,0
1949,1,,,,573.507,,,,,,,,,,,,0
1949,2,,,,573.517,,,,,,,,,,,,0
1949,3,,,,572.995,,,,,,,,,,,,0
1949,4,,,,573.766,,,,,,,,,,,,0
1949,5,,,,573.806,,,,,,,,,,,,0
1949,6,,,,573.858,,,,,,,,,,,,0
1949,7,,,,573.917,,,,,,,,,,,,0
1949,8,,,,573.717,,,,,,,,,,,,0
1949,9,,,,573.238,,,,,,,,,,,,0
1949,10,,,,573.087,,,,,,,,,,,,0
1949,11,,,,572.526,,,,,,,,,,,,0
1949,12,,,,572.516,,,,,,,,,,,,0
1950,1,,,,572.995,,,,,,,,,,,,0
1950,2,,,,572.936,,,,,,,,,,,,0
1950,3,,,,572.966,,,,,,,,,,,,0
1950,4,,,,574.088,,,,,,,,,,,,0
1950,5,,,,574.137,,,,,,,,,,,,0
1950,6,,,,574.088,,,,,,,,,,,,0
1950,7,,,,574.177,,,,,,,,,,,,0
1950,8,,,,573.996,,,,,,,,,,,,0
1950,9,,,,574.006,,,,,,,,,,,,0
1950,10,,,,573.835,,,,,,,,,,,,0
1950,11,,,,573.488,,,,,,,,,,,,0
1950,12,,,,573.858,,,,,,,,,,,,0
1951,1,,,,573.386,,,,,,,,,,,,0
1951,2,,,,573.596,,,,,,,,,,,,0
1951,3,,,,574.396,,,,,,,,,,,,0
1951,4,,,,574.816,,,,,,,,,,,,0
1951,5,,,,575.118,,,,,,,,,,,,0
1951,6,,,,575.256,,,,,,,,,,,,0
1951,7,,,,575.318,,,,,,,,,,,,0
1951,8,,,,575.217,,,,,,,,,,,,0
1951,9,,,,574.967,,,,,,,,,,,,0
1951,10,,,,574.856,,,,,,,,,,,,0
1951,11,,,,574.767,,,,,,,,,,,,0
1951,12,,,,575.177,,,,,,,,,,,,0
1952,1,575.886,,,575.466,,,,,,,,,,,574.728,0
1952,2,575.627,,,575.246,,,,,,,,,,,574.646,0
1952,3,576.726,,,575.577,,,,,,,,,,,574.967,0
1952,4,576.486,,,575.997,,,,,,,,,,,575.367,0
1952,5,576.588,,,576.056,,,,,,,,,,,575.338,0
1952,6,576.667,,,576.148,,,,,,,,,,,575.495,0
1952,7,576.558,,,576.106,,,,,,,,,,,575.617,0
1952,8,576.296,,,576.037,,,,,,,,,,,575.758,0
1952,9,576.296,,,575.787,,,,,,,,,,,575.417,0
1952,10,576.027,,,575.226,,,,,,,,,,,574.557,0
1952,11,575.308,,,574.688,,,,,,,,,,,573.186,0
1952,12,574.938,,,574.646,,,,,,,,,,,574.117,0
1953,1,575.157,,,574.747,,,,,,,,,,,573.957,0
1953,2,574.898,,,574.596,,,,,,,,,,,573.196,0
1953,3,575.138,,,574.885,,,,,,,,,,,574.236,0
1953,4,575.587,,,575.036,,,,,,,,,,,573.678,0
1953,5,576.007,,,575.358,,,,,,,,,,,574.455,0
1953,6,576.286,,,575.627,,,,,,,,,,,575.085,0
1953,7,575.837,,,575.676,,,,,,,,,,,575.098,0
1953,8,575.948,,,575.577,,,,,,,,,,,575.236,0
1953,9,575.518,,,575.217,,,,,,,,,,,574.498,0
1953,10,575.446,,,574.918,,,,,,,,,,,574.508,0
1953,11,574.865,,,574.455,,,,,,,,,,,573.737,0
1953,12,574.646,,,574.127,,,,,,,,,,,573.248,0
1954,1,574.528,,,573.356,,,,,,,,,,,572.365,0
1954,2,574.278,,,573.097,,,,,,,,,,,572.585,0
1954,3,575.148,,,574.386,,,,,,,,,,,573.438,0
1954,4,575.607,,,574.948,,,,,,,,,,,574.465,0
1954,5,575.436,,,575.108,,,,,,,,,,,574.498,0
1954,6,575.646,,,575.217,,,,,,,,,,,574.688,0
1954,7,575.886,,,575.295,,,,,,,,,,,574.938,0
1954,8,575.358,,,575.098,,,,,,,,,,,574.636,0
1954,9,575.157,,,574.885,,,,,,,,,,,573.566,0
1954,10,575.738,,,575.217,,,,,,,,,,,574.708,0
1954,11,575.377,,,575.026,,,,,,,,,,,574.357,0
1954,12,575.666,,,574.885,,,,,,,,,,,574.587,0
1955,1,575.397,,,574.908,,,,,,,,,,,574.226,0
1955,2,575.066,,,574.426,,,,,,,,,,,574.216,0
1955,3,575.837,,,575.108,,,,,,,,,,,573.028,0
1955,4,575.728,,,575.276,,,,,,,,,,,574.875,0
1955,5,575.787,,,575.328,,,,,,,,,,,574.816,0
1955,6,575.686,,,575.358,,,,,,,,,,,575.026,0
1955,7,575.696,,,575.256,,,,,,,,,,,574.747,0
1955,8,575.587,,,575.075,,,,,,,,,,,574.226,0
1955,9,575.085,,,574.688,,,,,,,,,,,574.177,0
1955,10,574.728,,,574.278,,,,,,,,,,,573.478,0
1955,11,574.426,,,573.796,,,,,,,,,,,571.736,0
1955,12,574.098,,,573.757,,,,,,,,,,,572.867,0
1956,1,573.737,,,571.965,,,,,,,,,,,571.086,0
1956,2,572.165,,,571.476,,,,,,,,,,,571.066,0
1956,3,574.567,,,573.176,,,,,,,,,,,571.677,0
1956,4,574.688,,,573.907,,,,,,,,,,,572.867,0
1956,5,575.505,,,574.787,,,,,,,,,,,573.698,0
1956,6,575.266,,,574.698,,,,,,,,,,,574.206,0
1956,7,575.026,,,574.757,,,,,,,,,,,574.068,0
1956,8,575.226,,,574.728,,,,,,,,,,,574.196,0
1956,9,574.908,,,574.528,,,,,,,,,,,573.717,0
1956,10,574.518,,,574.108,,,,,,,,,,,573.625,0
1956,11,573.957,,,573.507,,,,,,,,,,,572.037,0
1956,12,573.927,,,573.396,,,,,,,,,,,572.628,0
1957,1,573.415,,,572.497,,,,,,,,,,,572.018,0
1957,2,,,,572.536,,,,,,,,,,,,0
1957,3,574.006,,,573.268,,,,,,,,,,,572.408,0
1957,4,574.596,,,573.698,,,,,,,,,,,572.667,0
1957,5,574.488,,,574.026,,,,,,,,,,,573.507,0
1957,6,574.465,,,574.058,,,,,,,,,,,573.458,0
1957,7,574.948,,,574.436,,,,,,,,,,,573.727,0
1957,8,574.698,,,574.108,,,,,,,,,,,573.547,0
1957,9,574.117,,,573.858,,,,,,,,,,,573.317,0
1957,10,573.986,,,573.527,,,,,,,,,,,573.058,0
1957,11,574.357,,,573.038,,,,,,,,,,,571.798,0
1957,12,573.957,,,573.287,,,,,,,,,,,572.628,0
1958,1,573.438,,,572.218,,,,,,,,,,,571.217,0
1958,2,572.198,,,571.706,,,,,,,,,,,571.148,0
1958,3,573.317,,,572.785,,,,,,,,,,,572.087,0
1958,4,573.346,,,572.585,,,,,,,,,,,571.237,0
1958,5,574.436,,,573.117,,,,,,,,,,,572.546,0
1958,6,573.586,,,573.196,,,,,,,,,,,572.598,0
1958,7,573.688,,,573.376,,,,,,,,,,,572.585,0
1958,8,573.668,,,573.278,,,,,,,,,,,572.385,0
1958,9,573.766,,,573.127,,,,,,,,,,,572.028,0
1958,10,573.205,,,572.766,,,,,,,,,,,571.965,0
1958,11,573.048,,,572.316,,,,,,,,,,,571.316,0
1958,12,573.215,,,572.477,,,,,,,,,,,571.486,0
1959,1,572.057,,,571.335,,,,,,,,,,,571.037,0
1959,2,571.946,,,571.667,,,,,,,,,,,571.296,0
1959,3,573.606,,,572.598,,,,,,,,,,,571.486,0
1959,4,573.747,,,573.205,,,,,,,,,,,572.146,0
1959,5,573.967,,,573.488,,,,,,,,,,,572.907,0
1959,6,573.957,,,573.556,,,,,,,,,,,573.228,0
1959,7,573.737,,,573.346,,,,,,,,,,,572.897,0
1959,8,573.727,,,573.228,,,,,,,,,,,572.428,0
1959,9,573.658,,,573.058,,,,,,,,,,,572.418,0
1959,10,573.727,,,572.966,,,,,,,,,,,572.146,0
1959,11,573.717,,,572.756,,,,,,,,,,,571.755,0
1959,12,573.576,,,572.986,,,,,,,,,,,571.936,0
1960,1,573.816,,,572.976,,,,,,,,,,,572.188,0
1960,2,573.166,,,572.418,,,,,,,,,,,571.768,0
1960,3,573.786,,,572.995,,,,,,,,,,,572.677,0
1960,4,574.347,,,573.868,,,,,,,,,,,572.956,0
1960,5,574.826,,,574.196,,,,,,,,,,,573.566,0
1960,6,575.246,,,574.616,,,,,,,,,,,573.717,0
1960,7,575.138,,,574.708,,,,,,,,,,,573.606,0
1960,8,575.046,,,574.777,,,,,,,,,,,574.357,0
1960,9,575.417,,,574.596,,,,,,,,,,,574.278,0
1960,10,574.577,,,574.216,,,,,,,,,,,573.517,0
1960,11,574.446,,,573.698,,,,,,,,,,,572.638,0
1960,12,574.157,,,573.688,,,,,,,,,,,572.467,0
1961,1,573.547,,,573.186,,,,,,,,,,,572.766,0
1961,2,573.848,,,573.156,,,,,,,,,,,572.828,0
1961,3,574.577,,,573.727,,,,,,,,,,,573.048,0
1961,4,574.767,,,574.026,,,,,,,,,,,572.287,0
1961,5,574.957,,,574.508,,,,,,,,,,,573.996,0
1961,6,575.266,,,574.446,,,,,,,,,,,573.776,0
1961,7,575.446,,,574.386,,,,,,,,,,,573.986,0
1961,8,574.767,,,574.327,,,,,,,,,,,573.747,0
1961,9,574.528,,,574.088,,,,,,,,,,,573.468,0
1961,10,574.108,,,573.688,,,,,,,,,,,573.068,0
1961,11,573.868,,,573.376,,,,,,,,,,,572.448,0
1961,12,573.766,,,573.136,,,,,,,,,,,572.247,0
1962,1,573.937,,,572.976,,,,,,,,,,,571.827,0
1962,2,572.497,,,571.998,,,,,,,,,,,571.588,0
1962,3,573.878,,,573.248,,,,,,,,,,,572.316,0
1962,4,573.888,,,573.497,,,,,,,,,,,572.766,0
1962,5,574.068,,,573.615,,,,,,,,,,,571.657,0
1962,6,574.386,,,573.776,,,,,,,,,,,573.068,0
1962,7,574.068,,,573.678,,,,,,,,,,,573.077,0
1962,8,574.255,,,573.547,,,,,,,,,,,573.136,0
1962,9,573.996,,,573.346,,,,,,,,,,,572.628,0
1962,10,573.507,,,573.107,,,,,,,,,,,572.467,0
1962,11,573.596,,,572.956,,,,,,,,,,,571.965,0
1962,12,573.317,,,572.746,,,,,,,,,,,572.198,0
1963,1,573.248,,,572.267,,,,,,,,,,,571.667,0
1963,2,572.087,,,571.886,,,,,,,,,,,571.526,0
1963,3,573.337,,,572.448,,,,,,,,,,,571.706,0
1963,4,573.727,,,572.917,,,,,,,,,,,572.008,0
1963,5,573.566,,,573.097,,,,,,,,,,,572.375,0
1963,6,573.976,,,573.097,,,,,,,,,,,572.096,0
1963,7,573.566,,,572.936,,,,,,,,,,,572.165,0
1963,8,573.238,,,572.838,,,,,,,,,,,572.175,0
1963,9,573.488,,,572.657,,,,,,,,,,,571.808,0
1963,10,572.687,,,572.316,,,,,,,,,,,571.545,0
1963,11,572.448,,,571.978,,,,,,,,,,,571.368,0
1963,12,572.356,,,571.867,,,,,,,,,,,571.125,0
1964,1,572.448,,,571.096,,,,,,,,,,,569.665,0
1964,2,571.486,,,571.066,,,,,,,,,,,570.548,0
1964,3,572.687,,,571.667,,,,,,,,,,,569.557,0
1964,4,572.618,,,572.165,,,,,,,,,,,571.627,0
1964,5,573.018,,,572.467,,,,,,,,,,,570.817,0
1964,6,572.917,,,572.457,,,,,,,,,,,572.917,0
1964,7,572.717,,,572.398,,,,,,,,,,,571.896,0
1964,8,572.667,,,572.306,,,,,,,,,,,571.916,0
1964,9,572.618,,,572.126,,,,,,,,,,,571.368,0
1964,10,572.218,,,571.716,,,,,,,,,,,571.007,0
1964,11,571.818,,,571.437,,,,,,,,,,,570.308,0
1964,12,572.116,,,571.447,,,,,,,,,,,570.666,0
1965,1,572.018,,,571.188,,,,,,,,,,,570.138,0
1965,2,572.067,,,571.296,,,,,,,,,,,570.696,0
1965,3,573.228,,,572.057,,,,,,,,,,,571.207,0
1965,4,573.018,,,572.608,,,,,,,,,,,571.188,0
1965,5,573.097,,,572.785,,,,,,,,,,,572.198,0
1965,6,573.376,,,572.976,,,,,,,,,,,572.398,0
1965,7,573.196,,,572.887,,,,,,,,,,,573.317,0
1965,8,573.228,,,572.766,,,,,,,,,,,572.365,0
1965,9,573.107,,,572.756,,,,,,,,,,,572.146,0
1965,10,573.186,,,572.608,,,,,,,,,,,571.736,0
1965,11,572.936,,,572.428,,,,,,,,,,,570.866,0
1965,12,573.537,,,572.648,,,,,,,,,,,571.827,0
1966,1,573.527,,,572.726,,,,,,,,,,,572.146,0
1966,2,573.107,,,572.628,,,,,,,,,,,572.336,0
1966,3,573.576,,,573.018,,,,,,,,,,,572.116,0
1966,4,574.865,,,573.415,,,,,,,,,,,572.717,0
1966,5,574.108,,,573.625,,,,,,,,,,,573.117,0
1966,6,574.068,,,573.698,,,,,,,,,,,573.238,0
1966,7,573.996,,,573.635,,,,,,,,,,,573.186,0
1966,8,573.786,,,573.448,,,,,,,,,,,573.058,0
1966,9,573.816,,,573.196,,,,,,,,,,,572.336,0
1966,10,573.077,,,572.648,,,,,,,,,,,571.926,0
1966,11,573.258,,,572.608,,,,,,,,,,,571.608,0
1966,12,573.747,,,573.077,,,,,,,,,,,572.175,0
1967,1,573.957,,,573.107,,,,,,,,,,,572.126,0
1967,2,573.127,,,572.717,,,,,,,,,,,571.745,0
1967,3,573.586,,,573.127,,,,,,,,,,,572.808,0
1967,4,574.078,,,573.766,,,,,,,,,,,572.897,0
1967,5,574.337,,,574.006,,,,,,,,,,,573.386,0
1967,6,574.557,,,574.147,,,,,,,,,,,573.606,0
1967,7,574.606,,,574.288,,,,,,,,,,,573.967,0
1967,8,574.606,,,574.108,,,,,,,,,,,573.806,0
1967,9,574.386,,,573.868,,,,,,,,,,,573.376,0
1967,10,574.108,,,573.635,,,,,,,,,,,572.497,0
1967,11,573.917,,,573.576,,,,,,,,,,,572.897,0
1967,12,574.327,,,573.786,,,,,,,,,,,573.258,0
1968,1,574.255,,,573.658,,,,,,,,,,,573.317,0
1968,2,574.636,,,574.045,,,,,,,,,,,573.038,0
1968,3,574.498,,,573.888,,,,,,,,,,,573.566,0
1968,4,574.416,,,574.068,,,,,,,,,,,573.205,0
1968,5,575.007,,,574.268,,,,,,,,,,,573.606,0
1968,6,575.397,,,574.478,,,,,,,,,,,573.976,0
1968,7,574.885,,,574.606,,,,,,,,,,,574.278,0
1968,8,574.957,,,574.508,,,,,,,,,,,574.098,0
1968,9,574.508,,,574.327,,,,,,,,,,,573.986,0
1968,10,574.426,,,574.006,,,,,,,,,,,573.386,0
1968,11,574.547,,,573.835,,,,,,,,,,,572.946,0
1968,12,574.377,,,573.848,,,,,,,,,,,572.598,0
1969,1,574.547,,,573.957,,,,,,,,,,,573.576,0
1969,2,574.606,,,574.117,,,,,,,,,,,573.825,0
1969,3,574.626,,,574.108,,,,,,,,,,,573.205,0
1969,4,575.328,,,574.708,,,,,,,,,,,574.098,0
1969,5,575.676,,,575.138,,,,,,,,,,,574.367,0
1969,6,575.666,,,575.338,,,,,,,,,,,574.948,0
1969,7,576.066,,,575.676,,,,,,,,,,,575.246,0
1969,8,575.846,,,575.518,,,,,,,,,,,575.197,0
1969,9,575.548,,,575.157,,,,,,,,,,,574.675,0
1969,10,575.148,,,574.688,,,,,,,,,,,574.177,0
1969,11,574.787,,,574.455,,,,,,,,,,,573.835,0
1969,12,574.836,,,574.347,,,,,,,,,,,573.268,0
1970,1,573.747,,,573.183,,,,,,,,,,,572.608,0
1970,2,574.006,,,573.497,,,,,,,,,,,572.917,0
1970,3,574.797,,,574.086,,,,,,,,,,,572.877,0
1970,4,575.318,,,574.479,,,,,,,,,,,573.816,0
1970,5,575.007,,,574.685,,,,,,,,,,,574.157,0
1970,6,575.295,,,574.930,,,,,,,,,,,574.488,0
1970,7,575.177,,,574.952,,,,,,,,,,,574.518,0
1970,8,575.197,,,574.884,,,,,,,,,,,574.478,0
1970,9,575.007,,,574.716,,,,,,,,,,,574.006,0
1970,10,574.865,,,574.560,,,,,,,,,,,574.058,0
1970,11,574.846,,,574.364,,,,,,,,,,,573.166,0
1970,12,574.997,,,574.394,,,,,,,,,,,573.488,0
1971,1,575.177,,,574.346,,,,,,,,,,,573.346,0
1971,2,574.698,,,574.083,,,,,,,,,,,573.537,0
1971,3,575.128,,,574.616,,,,,,,,,,,573.698,0
1971,4,575.177,,,574.876,,,,,,,,,,,574.147,0
1971,5,575.318,,,575.023,,,,,,,,,,,574.347,0
1971,6,575.597,,,575.257,,,,,,,,,,,574.757,0
1971,7,575.466,,,575.186,,,,,,,,,,,574.836,0
1971,8,575.427,,,575.169,,,,,,,,,,,574.816,0
1971,9,575.318,,,575.069,,,,,,,,,,,574.738,0
1971,10,575.066,,,574.793,,,,,,,,,,,574.357,0
1971,11,574.938,,,574.384,,,,,,,,,,,573.757,0
1971,12,575.075,,,574.406,,,,,,,,,,,573.176,0
1972,1,574.957,,,574.555,,,,,,,,,,,573.507,0
1972,2,574.885,,,574.508,,,,,,,,,,,573.967,0
1972,3,575.197,,,574.687,,,,,,,,,,,574.108,0
1972,4,575.807,,,575.012,,,,,,,,,,,574.478,0
1972,5,575.728,,,575.432,,,,,,,,,,,574.918,0
1972,6,575.787,,,575.495,,,,,,,,,,,575.066,0
1972,7,576.007,,,575.691,,,,,,,,,,,575.367,0
1972,8,575.968,,,575.678,,,,,,,,,,,575.348,0
1972,9,575.925,,,575.658,,,,,,,,,,,575.187,0
1972,10,575.856,,,575.512,,,,,,,,,,,574.928,0
1972,11,576.906,,,575.596,,,,,,,,,,,574.977,0
1972,12,576.148,,,575.598,,,,,,,,,,,574.777,0
1973,1,576.598,,,575.708,,,,,,,,,,,575.226,0
1973,2,576.266,,,575.630,,,,,,,,,,,575.217,0
1973,3,577.375,,,576.188,,,,,,,,,,,575.538,0
1973,4,577.336,,,576.356,,,,,,,,,,,575.807,0
1973,5,576.827,,,576.380,,,,,,,,,,,575.876,0
1973,6,577.037,,,576.661,,,,,,,,,,,576.247,0
1973,7,576.965,,,576.622,,,,,,,,,,,576.168,0
1973,8,576.657,,,576.441,,,,,,,,,,,575.817,0
1973,9,576.476,,,576.121,,,,,,,,,,,575.636,0
1973,10,576.237,,,575.745,,,,,,,,,,,575.285,0
1973,11,575.728,,,575.368,,,,,,,,,,,574.596,0
1973,12,575.768,,,575.417,,,,,,,,,,,574.455,0
1974,1,576.158,,,575.711,,,,,,,,,,,574.606,0
1974,2,576.266,,,575.737,,,,,,,,,,,575.486,0
1974,3,576.755,,,576.121,,,,,,,,,,,575.466,0
1974,4,576.916,,,576.279,,,,,,,,,,,575.328,0
1974,5,576.955,,,576.474,,,,,,,,,,,575.915,0
1974,6,576.886,,,576.434,,,,,,,,,,,575.728,0
1974,7,576.788,,,576.465,,,,,,,,,,,576.096,0
1974,8,576.526,,,576.227,,,,,,,,,,,575.866,0
1974,9,576.417,,,575.854,,,,,,,,,,,575.177,0
1974,10,575.715,,,575.407,,,,,,,,,,,574.997,0
1974,11,575.827,,,575.172,,,,,,,,,,,574.255,0
1974,12,576.207,,,575.226,,,,,,,,,,,574.826,0
1975,1,575.715,,,575.283,,,,,,,,,,,574.206,0
1975,2,575.787,,,575.333,,,,,,,,,,,574.787,0
1975,3,576.217,,,575.514,,,,,,,,,,,574.787,0
1975,4,576.306,,,575.749,,,,,,,,,,,574.518,0
1975,5,576.148,,,575.854,,,,,,,,,,,575.558,0
1975,6,576.427,,,576.059,,,,,,,,,,,575.646,0
1975,7,576.257,,,575.979,,,,,,,,,,,575.646,0
1975,8,576.535,,,575.909,,,,,,,,,,,575.587,0
1975,9,576.407,,,575.936,,,,,,,,,,,575.427,0
1975,10,576.198,,,575.506,,,,,,,,,,,575.066,0
1975,11,575.387,,,575.059,,,,,,,,,,,573.737,0
1975,12,575.617,,,575.104,,,,,,,,,,,573.825,0
1976,1,575.696,,,575.128,,,,,,,,,,,574.528,0
1976,2,575.958,,,574.937,,,,,,,,,,,574.147,0
1976,3,576.358,,,575.889,,,,,,,,,,,574.997,0
1976,4,577.067,,,576.030,,,,,,,,,,,575.377,0
1976,5,576.578,,,576.179,,,,,,,,,,,575.558,0
1976,6,576.348,,,576.116,,,,,,,,,,,575.738,0
1976,7,576.617,,,576.164,,,,,,,,,,,575.866,0
1976,8,576.407,,,575.987,,,,,,,,,,,575.617,0
1976,9,575.906,,,575.530,,,,,,,,,,,575.066,0
1976,10,575.607,,,574.999,,,,,,,,,,,574.288,0
1976,11,574.918,,,574.403,,,,,,,,,,,573.717,0
1976,12,574.537,,,574.208,,,,,,,,,,,573.747,0
1977,1,574.426,,,574.271,,,,,,,,,,,573.848,0
1977,2,574.738,,,574.425,,,,,,,,,,,573.937,0
1977,3,575.397,,,574.341,,,,,,,,,,,573.766,0
1977,4,575.397,,,574.732,,,,,,,,,,,573.835,0
1977,5,575.607,,,574.898,,,,,,,,,,,574.508,0
1977,6,575.285,,,574.712,,,,,,,,,,,574.298,0
1977,7,575.246,,,574.720,,,,,,,,,,,573.937,0
1977,8,574.865,,,574.625,,,,,,,,,,,573.937,0
1977,9,575.036,,,574.628,,,,,,,,,,,574.127,0
1977,10,575.177,,,574.534,,,,,,,,,,,573.878,0
1977,11,574.596,,,574.236,,,,,,,,,,,573.527,0
1977,12,575.427,,,574.621,,,,,,,,,,,573.307,0
1978,1,575.558,,,575.029,,,,,,,,,,,574.547,0
1978,2,575.187,,,574.962,,,,,,,,,,,574.787,0
1978,3,575.518,,,574.779,,,,,,,,,,,574.377,0
1978,4,575.676,,,575.204,,,,,,,,,,,574.396,0
1978,5,575.666,,,575.227,,,,,,,,,,,574.646,0
1978,6,575.548,,,575.197,,,,,,,,,,,574.587,0
1978,7,575.538,,,575.107,,,,,,,,,,,574.777,0
1978,8,575.148,,,574.902,,,,,,,,,,,574.488,0
1978,9,575.246,,,574.761,,,,,,,,,,,574.347,0
1978,10,575.177,,,574.535,,,,,,,,,,,573.996,0
1978,11,574.856,,,574.266,,,,,,,,,,,573.005,0
1978,12,574.488,,,573.935,,,,,,,,,,,573.317,0
1979,1,574.938,,,574.472,,,,,,,,,,,573.776,0
1979,2,574.806,,,574.472,,,,,,,,,,,574.177,0
1979,3,574.616,,,574.432,,,,,,,,,,,573.937,0
1979,4,575.768,,,575.215,,,,,,,,,,,573.018,0
1979,5,576.037,,,575.407,,,,,,,,,,,575.026,0
1979,6,575.886,,,575.511,,,,,,,,,,,574.908,0
1979,7,575.886,,,575.603,,,,,,,,,,,575.308,0
1979,8,575.807,,,575.543,,,,,,,,,,,574.918,0
1979,9,575.778,,,575.488,,,,,,,,,,,575.056,0
1979,10,575.548,,,575.098,,,,,,,,,,,574.396,0
1979,11,575.246,,,574.871,,,,,,,,,,,573.907,0
1979,12,575.646,,,574.964,,,,,,,,,,,574.068,0
1980,1,575.417,,,575.083,,,,,,,,,,,573.747,0
1980,2,575.157,,,574.965,,,,,,,,,,,574.616,0
1980,3,575.715,,,574.932,,,,,,,,,,,574.327,0
1980,4,576.257,,,575.568,,,,,,,,,,,575.118,0
1980,5,575.797,,,575.561,,,,,,,,,,,575.056,0
1980,6,576.017,,,575.685,,,,,,,,,,,575.318,0
1980,7,576.047,,,575.693,,,,,,,,,,,575.318,0
1980,8,576.076,,,575.775,,,,,,,,,,,575.486,0
1980,9,575.837,,,575.583,,,,,,,,,,,575.167,0
1980,10,575.476,,,575.063,,,,,,,,,,,574.226,0
1980,11,575.197,,,574.670,,,,,,,,,,,574.117,0
1980,12,574.928,,,574.545,,,,,,,,,,,573.806,0
1981,1,574.268,,,573.656,,,,,,,,,,,573.186,0
1981,2,575.118,,,574.578,,,,,,,,,,,574.088,0
1981,3,574.977,,,574.618,,,,,,,,,,,574.088,0
1981,4,575.348,,,574.793,,,,,,,,,,,573.796,0
1981,5,575.476,,,575.177,,,,,,,,,,,574.738,0
1981,6,575.686,,,575.282,,,,,,,,,,,574.806,0
1981,7,575.728,,,575.493,,,,,,,,,,,575.197,0
1981,8,575.577,,,575.368,,,,,,,,,,,575.066,0
1981,9,575.686,,,575.319,,,,,,,,,,,574.465,0
1981,10,575.686,,,575.184,,,,,,,,,,,573.888,0
1981,11,575.377,,,574.850,,,,,,,,,,,574.196,0
1981,12,575.236,,,574.616,,,,,,,,,,,574.298,0
1982,1,575.148,,,574.802,,,,,,,,,,,573.087,0
1982,2,574.918,,,574.589,,,,,,,,,,,574.396,0
1982,3,575.367,,,574.961,,,,,,,,,,,574.308,0
1982,4,576.207,,,575.244,,,,,,,,,,,573.888,0
1982,5,575.397,,,575.188,,,,,,,,,,,574.816,0
1982,6,575.617,,,575.301,,,,,,,,,,,574.675,0
1982,7,575.518,,,575.269,,,,,,,,,,,574.865,0
1982,8,575.328,,,575.048,,,,,,,,,,,574.646,0
1982,9,575.098,,,574.773,,,,,,,,,,,574.406,0
1982,10,575.056,,,574.500,,,,,,,,,,,573.376,0
1982,11,574.865,,,574.469,,,,,,,,,,,573.215,0
1982,12,575.177,,,574.758,,,,,,,,,,,573.438,0
1983,1,575.036,,,574.769,,,,,,,,,,,574.177,0
1983,2,575.085,,,574.738,,,,,,,,,,,574.386,0
1983,3,575.528,,,574.921,,,,,,,,,,,574.626,0
1983,4,575.958,,,575.297,,,,,,,,,,,574.836,0
1983,5,576.148,,,575.744,,,,,,,,,,,574.938,0
1983,6,576.358,,,575.885,,,,,,,,,,,575.548,0
1983,7,576.335,,,575.930,,,,,,,,,,,575.518,0
1983,8,576.368,,,575.910,,,,,,,,,,,575.476,0
1983,9,575.837,,,575.487,,,,,,,,,,,575.016,0
1983,10,575.728,,,575.219,,,,,,,,,,,574.367,0
1983,11,575.696,,,575.030,,,,,,,,,,,574.058,0
1983,12,576.158,,,575.376,,,,,,,,,,,574.577,0
1984,1,575.807,,,575.271,,,,,,,,,,,574.875,0
1984,2,576.188,,,575.163,,,,,,,,,,,574.636,0
1984,3,576.335,,,575.532,,,,,,,,,,,575.036,0
1984,4,575.597,,,574.155,,,,,,,,,,,572.657,0
1984,5,576.558,,,575.467,,,,,,,,,,,574.035,0
1984,6,576.237,,,575.857,,,,,,,,,,,575.407,0
1984,7,576.125,,,575.910,,,,,,,,,,,575.627,0
1984,8,576.135,,,575.820,,,,,,,,,,,575.427,0
1984,9,575.906,,,575.655,,,,,,,,,,,575.236,0
1984,10,575.906,,,575.489,,,,,,,,,,,575.046,0
1984,11,575.607,,,575.250,,,,,,,,,,,574.698,0
1984,12,575.797,,,575.053,,,,,,,,,,,574.318,0
1985,1,575.997,,,575.451,,,,,,,,,,,574.885,0
1985,2,576.526,,,575.730,,,,,,,,,,,575.476,0
1985,3,577.277,,,576.295,,,,,,,,,,,575.446,0
