,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
94,2004-07-28,0.112,MILLIGRAM PER LITER,0.0274,MILLIGRAM PER LITER,,,,,0.05,MILLIGRAM PER LITER,0.81,MILLIGRAM PER LITER,0.965,MILLIGRAM PER LITER,,,74.8,MILLIGRAM PER LITER
95,2004-08-19,0.056,MILLIGRAM PER LITER,0.0125,MILLIGRAM PER LITER,,,,,0.042,MILLIGRAM PER LITER,0.42,MILLIGRAM PER LITER,0.793,MILLIGRAM PER LITER,,,148.0,MILLIGRAM PER LITER
96,2004-09-28,0.129,MILLIGRAM PER LITER,0.0061,MILLIGRAM PER LITER,,,,,0.036,MILLIGRAM PER LITER,1.43,MILLIGRAM PER LITER,0.665,MILLIGRAM PER LITER,,,180.0,MILLIGRAM PER LITER
97,2003-03-24,0.109,MILLIGRAM PER LITER,0.0322,MILLIGRAM PER LITER,,,,,0.065,MILLIGRAM PER LITER,0.99,MILLIGRAM PER LITER,3.11,MILLIGRAM PER LITER,,,624.0,MILLIGRAM PER LITER
98,2003-04-23,0.05,MILLIGRAM PER LITER,0.0406,MILLIGRAM PER LITER,,,,,0.077,MILLIGRAM PER LITER,1.39,MILLIGRAM PER LITER,2.05,MILLIGRAM PER LITER,,,456.0,MILLIGRAM PER LITER
99,2003-05-26,0.159,MILLIGRAM PER LITER,0.0149,MILLIGRAM PER LITER,,,,,0.105,MILLIGRAM PER LITER,1.76,MILLIGRAM PER LITER,1.52,MILLIGRAM PER LITER,,,297.0,MILLIGRAM PER LITER
100,2003-06-18,0.096,MILLIGRAM PER LITER,0.0324,MILLIGRAM PER LITER,,,,,0.11,MILLIGRAM PER LITER,1.08,MILLIGRAM PER LITER,1.71,MILLIGRAM PER LITER,,,266.0,MILLIGRAM PER LITER
101,2003-07-21,0.243,MILLIGRAM PER LITER,0.0492,MILLIGRAM PER LITER,,,,,0.084,MILLIGRAM PER LITER,1.61,MILLIGRAM PER LITER,0.874,MILLIGRAM PER LITER,,,88.1,MILLIGRAM PER LITER
102,2003-09-17,0.129,MILLIGRAM PER LITER,0.0181,MILLIGRAM PER LITER,,,,,0.075,MILLIGRAM PER LITER,1.57,MILLIGRAM PER LITER,0.67,MILLIGRAM PER LITER,,,131.0,MILLIGRAM PER LITER
103,2003-10-22,0.095,MILLIGRAM PER LITER,0.0189,MILLIGRAM PER LITER,,,,,0.051,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,1.07,MILLIGRAM PER LITER,,,175.0,MILLIGRAM PER LITER
104,2002-05-21,0.1,MILLIGRAM PER LITER,0.028,MILLIGRAM PER LITER,,,,,0.034,MILLIGRAM PER LITER,1.0,MILLIGRAM PER LITER,1.27,MILLIGRAM PER LITER,,,139.0,MILLIGRAM PER LITER
105,2002-06-17,0.205,MILLIGRAM PER LITER,0.062,MILLIGRAM PER LITER,,,,,0.076,MILLIGRAM PER LITER,1.61,MILLIGRAM PER LITER,0.697,MILLIGRAM PER LITER,,,160.0,MILLIGRAM PER LITER
106,2002-07-23,0.175,MILLIGRAM PER LITER,0.079,MILLIGRAM PER LITER,,,,,0.145,MILLIGRAM PER LITER,1.21,MILLIGRAM PER LITER,1.12,MILLIGRAM PER LITER,,,58.0,MILLIGRAM PER LITER
107,2002-08-22,0.154,MILLIGRAM PER LITER,0.016,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,1.13,MILLIGRAM PER LITER,0.106,MILLIGRAM PER LITER,,,146.0,MILLIGRAM PER LITER
108,2002-09-23,0.206,MILLIGRAM PER LITER,0.0622,MILLIGRAM PER LITER,,,,,0.081,MILLIGRAM PER LITER,1.6,MILLIGRAM PER LITER,1.17,MILLIGRAM PER LITER,,,116.0,MILLIGRAM PER LITER
109,2002-10-21,0.144,MILLIGRAM PER LITER,0.0333,MILLIGRAM PER LITER,,,,,0.118,MILLIGRAM PER LITER,1.27,MILLIGRAM PER LITER,1.08,MILLIGRAM PER LITER,,,77.4,MILLIGRAM PER LITER
110,2002-11-20,0.114,MILLIGRAM PER LITER,0.0399,MILLIGRAM PER LITER,,,,,0.106,MILLIGRAM PER LITER,1.05,MILLIGRAM PER LITER,1.44,MILLIGRAM PER LITER,,,83.9,MILLIGRAM PER LITER
111,2001-05-15,0.268,MILLIGRAM PER LITER,0.012,MILLIGRAM PER LITER,,,,,0.076,MILLIGRAM PER LITER,2.24,MILLIGRAM PER LITER,6.29,MILLIGRAM PER LITER,,,244.0,MILLIGRAM PER LITER
112,2001-06-14,0.204,MILLIGRAM PER LITER,0.041,MILLIGRAM PER LITER,,,,,0.371,MILLIGRAM PER LITER,1.48,MILLIGRAM PER LITER,0.882,MILLIGRAM PER LITER,,,204.0,MILLIGRAM PER LITER
113,2001-07-11,0.836,MILLIGRAM PER LITER,0.259,MILLIGRAM PER LITER,,,,,0.081,MILLIGRAM PER LITER,4.2,MILLIGRAM PER LITER,0.291,MILLIGRAM PER LITER,,,151.0,MILLIGRAM PER LITER
114,2001-08-21,0.17,MILLIGRAM PER LITER,0.015,MILLIGRAM PER LITER,,,,,0.059,MILLIGRAM PER LITER,1.2,MILLIGRAM PER LITER,0.753,MILLIGRAM PER LITER,,,98.2,MILLIGRAM PER LITER
115,2001-09-11,0.144,MILLIGRAM PER LITER,0.042,MILLIGRAM PER LITER,,,,,0.062,MILLIGRAM PER LITER,1.04,MILLIGRAM PER LITER,1.24,MILLIGRAM PER LITER,,,106.0,MILLIGRAM PER LITER
116,2001-10-11,0.126,MILLIGRAM PER LITER,0.022,MILLIGRAM PER LITER,,,,,0.112,MILLIGRAM PER LITER,1.24,MILLIGRAM PER LITER,1.91,MILLIGRAM PER LITER,,,207.0,MILLIGRAM PER LITER
117,2001-11-14,0.052,MILLIGRAM PER LITER,0.0165,MILLIGRAM PER LITER,,,,,0.041,MILLIGRAM PER LITER,0.6,MILLIGRAM PER LITER,2.09,MILLIGRAM PER LITER,,,187.0,MILLIGRAM PER LITER
118,2011-06-27,,,,,,,,,,,,,,,,,170.0,MILLIGRAM PER LITER
119,2003-08-13,,,,,,,,,,,,,,,,,202.0,MILLIGRAM PER LITER
