Date,code,"SRP, mg/L, as P"
2013-06-28,0,0.1002
2013-06-29,0,0.0934
2013-06-30,0,0.0902
2013-07-01,0,0.0872
2013-07-02,0,0.0645
2013-07-03,0,0.0909
2013-07-04,0,0.0822
2013-07-05,0,0.0932
2013-07-06,0,0.09985
2013-07-07,0,0.0922
2013-07-08,0,0.09084999999999999
2013-07-09,0,0.08843333333333332
2013-07-10,0,0.11116666666666668
2013-07-11,0,0.11620000000000001
2013-07-12,0,0.1154
2013-07-13,0,0.1284
2013-07-14,0,0.1384
2013-07-15,0,0.12290000000000001
2013-07-16,0,0.1204
2013-07-17,0,0.1188
2013-07-18,0,0.112
2013-07-19,0,0.1006
2013-07-20,0,0.09246666666666666
2013-07-21,0,0.1874
2013-07-22,0,0.19395
2013-07-23,0,0.1514333333333333
2013-07-24,0,0.13974999999999999
2013-07-25,0,0.1469
2013-07-26,0,0.1444
2013-07-27,0,0.1165
2013-07-28,0,0.1119
2013-07-29,0,0.09826666666666667
2013-07-30,0,0.077
2013-07-31,0,0.0679
2013-08-01,0,0.0216
2013-08-02,0,0.0132
2013-08-03,0,0.04245
2013-08-04,0,0.11270000000000001
2013-08-05,0,0.1451
2013-08-06,0,0.1172
2013-08-07,0,0.0494
2013-08-08,0,0.1239
2013-08-09,0,0.1254333333333333
2013-08-10,0,0.121
2013-08-11,0,0.1208
2013-08-12,0,0.10643333333333332
2013-08-13,0,0.1434
2013-08-14,0,0.1173
2013-08-15,0,0.0609
2013-08-16,0,0.0513
2013-08-17,0,0.0544
2013-08-18,0,0.0412
2013-08-19,0,0.04936666666666667
2013-08-20,0,0.0557
2013-08-21,0,0.0423
2013-08-22,0,0.0515
2013-08-23,0,0.0748
2013-08-24,0,0.0338
2013-08-25,0,0.0441
2013-08-26,0,0.05536666666666667
2013-08-27,0,0.059
2013-08-28,0,0.1118
2013-08-29,0,0.1119
2013-08-30,0,0.1308
2013-08-31,0,0.1297
2013-09-01,0,0.1409
2013-09-02,0,0.1509
2013-09-03,0,0.1545
2013-09-04,0,0.1578
2013-09-05,0,0.137
2013-09-06,0,0.1233
2013-09-07,0,0.1211
2013-09-08,0,0.127
2013-09-09,0,0.12256666666666667
2013-09-10,0,0.1284
2013-09-11,0,0.1345
2013-09-12,0,0.1463
2013-09-13,0,0.2014
2013-09-14,0,0.21
2013-09-15,0,0.2145
2013-09-16,0,0.21703333333333333
2013-09-17,0,0.2372
2013-09-18,0,0.2031
2013-09-19,0,0.1693
2013-09-20,0,0.131
2013-09-21,0,0.12695
2013-09-22,0,0.1399
2013-09-23,0,0.12673333333333334
2013-09-24,0,0.1144
2013-09-25,0,0.1147
2013-09-26,0,0.1035
2013-09-27,0,0.106
2013-09-28,0,0.0953
2013-09-29,0,0.0981
2013-09-30,0,0.10523333333333333
2013-10-01,0,0.1122
2013-10-02,0,0.119
2013-10-03,0,0.1252
2013-10-04,0,0.11225
2013-10-05,0,0.11720000000000001
2013-10-06,0,0.16616666666666666
2013-10-07,0,0.16805
2013-10-08,0,0.16356666666666667
2013-10-09,0,0.1526
2013-10-10,0,0.119
2013-10-11,0,0.1138
2013-10-12,0,0.102
2013-10-13,0,0.0939
2013-10-14,0,0.08850000000000001
2013-10-15,0,0.0798
2013-10-16,0,0.0753
2013-10-17,0,0.0785
2013-10-18,0,0.0859
2013-10-19,0,0.0722
2013-10-20,0,0.0747
2013-10-21,0,0.07390000000000001
2013-10-22,0,0.0566
2013-10-23,0,0.037
2013-10-24,0,0.0291
2013-10-25,0,0.019
2013-10-26,0,0.0165
2013-10-27,0,0.0141
2013-10-28,0,0.015866666666666668
2013-10-29,0,0.0184
2013-10-30,0,0.0228
2013-10-31,0,0.0204
2013-11-01,0,0.1531
2013-11-02,0,0.15946666666666667
2013-11-03,0,0.15839999999999999
2013-11-04,0,0.10913333333333335
2013-11-05,0,0.0929
2013-11-06,0,0.0876
2013-11-07,0,0.067
2013-11-08,0,0.0695
2013-11-09,0,0.0638
2013-11-10,0,0.0505
2013-11-11,0,0.043166666666666666
2013-11-12,0,0.0427
2013-11-13,0,0.0299
2013-11-14,0,0.0278
2013-11-15,0,0.0241
2013-11-16,0,0.0167
2013-11-17,0,0.0141
2013-11-18,0,0.0284
2013-11-19,0,0.1549
2013-11-20,0,0.14730000000000001
2013-11-21,0,0.12134999999999999
2013-11-22,0,0.0982
2013-11-23,0,0.0814
2013-11-24,0,0.0819
2013-11-25,0,0.06953333333333334
2013-11-26,0,0.0538
2013-11-27,0,0.0542
2013-11-28,0,0.0376
2013-11-29,0,0.0436
2013-11-30,0,0.0214
2013-12-01,0,0.0294
2013-12-02,0,0.027399999999999997
2013-12-03,0,0.0232
2013-12-04,0,0.0216
2013-12-05,0,0.0062
2013-12-06,0,0.0071
2013-12-07,0,0.0248
2013-12-08,0,0.0241
2013-12-09,0,0.028666666666666663
2013-12-10,0,0.0323
2013-12-11,0,0.0365
2013-12-12,0,0.0284
2013-12-13,0,0.0251
2013-12-14,0,0.0217
2013-12-15,0,0.0187
2013-12-16,0,0.023866666666666665
2013-12-17,0,0.0215
2013-12-18,0,0.0149
2013-12-19,0,0.0162
2013-12-20,0,0.0222
2013-12-21,0,0.0914
2013-12-22,0,0.1632
2013-12-23,0,0.185
2013-12-24,0,0.2179
2013-12-25,0,0.2101
2013-12-26,0,0.1588
2013-12-27,0,0.125
2013-12-28,0,0.086
2013-12-29,0,0.0789
2013-12-30,0,0.091
2013-12-31,0,0.0683
2014-01-01,0,0.0606
2014-01-02,0,0.0519
2014-01-03,0,0.053250000000000006
2014-01-04,0,0.0573
2014-01-05,0,0.0442
2014-01-06,0,0.0511
2014-01-07,0,0.0562
2014-01-08,0,0.0531
2014-01-09,0,0.0553
2014-01-10,0,0.0514
2014-01-11,0,0.0757
2014-01-12,0,0.0891
2014-01-13,0,0.13486666666666666
2014-01-14,0,0.12100000000000001
2014-01-15,0,0.1269
2014-01-16,0,0.0898
2014-01-17,0,0.0838
2014-01-18,0,0.0918
2014-01-19,0,0.077
2014-01-20,0,0.08696666666666668
2014-01-21,0,0.0831
2014-01-22,0,0.0838
2014-01-23,0,0.084
2014-01-24,0,0.0694
2014-01-25,0,0.0666
2014-01-26,0,0.07
2014-01-27,0,0.06893333333333333
2014-01-28,0,0.0653
2014-01-29,0,0.0664
2014-01-30,0,0.0676
2014-01-31,0,0.0708
2014-02-01,0,0.06255
2014-02-02,0,0.08413333333333332
2014-02-03,0,0.107475
2014-02-04,0,0.1055
2014-02-05,0,0.1133
2014-02-06,0,0.108
2014-02-07,0,0.1013
2014-02-08,0,0.0938
2014-02-09,0,0.0855
2014-02-10,0,0.0768
2014-02-11,0,0.0771
2014-02-12,0,0.0657
2014-02-13,0,0.0706
2014-02-14,0,0.0774
2014-02-15,0,0.0762
2014-02-16,0,0.0664
2014-02-17,0,0.07863333333333333
2014-02-18,0,0.0744
2014-02-19,0,0.0694
2014-02-20,0,0.0608
2014-02-21,0,0.09079999999999999
2014-02-22,0,0.10716666666666667
2014-02-23,0,0.13183333333333333
2014-02-24,0,0.1379
2014-02-25,0,0.1313
2014-02-26,0,0.1281
2014-02-27,0,0.122
2014-02-28,0,0.119
2014-03-01,0,0.103
2014-03-02,0,0.0926
2014-03-03,0,0.0833
2014-03-04,0,0.0709
2014-03-05,0,0.0613
2014-03-06,0,0.0608
2014-03-07,0,0.059
2014-03-08,0,0.0448
2014-03-09,0,0.0664
2014-03-10,0,0.062875
2014-03-11,0,0.10593333333333332
2014-03-12,0,0.1262
2014-03-13,0,0.108
2014-03-14,0,0.086
2014-03-15,0,0.08716666666666666
2014-03-16,0,0.0921
2014-03-17,0,0.08733333333333333
2014-03-18,0,0.0774
2014-03-19,0,0.0767
2014-03-20,0,0.0635
2014-03-21,0,0.0676
2014-03-22,0,0.0624
2014-03-23,0,0.055
2014-03-24,0,0.03816666666666666
2014-03-25,0,0.0417
2014-03-26,0,0.0443
2014-03-27,0,0.0401
2014-03-28,0,0.0338
2014-03-29,0,0.0348
2014-03-30,0,0.0344
2014-03-31,0,0.04473333333333334
2014-04-01,0,0.0237
2014-04-02,0,0.0346
2014-04-03,0,0.0396
2014-04-04,0,0.10446666666666667
2014-04-05,0,0.10703333333333333
2014-04-06,0,0.08526666666666667
2014-04-07,0,0.06833333333333334
2014-04-08,0,0.055499999999999994
2014-04-09,0,0.07033333333333334
2014-04-10,0,0.0619
2014-04-11,0,0.049
2014-04-12,0,0.034
2014-04-13,0,0.0337
2014-04-14,0,0.0329
2014-04-15,0,0.0388
2014-04-16,0,0.04593333333333333
2014-04-17,0,0.0461
2014-04-18,0,0.0357
2014-04-19,0,0.028
2014-04-20,0,0.0158
2014-04-21,0,0.013566666666666666
2014-04-22,0,0.0111
2014-04-23,0,0.0075
2014-04-24,0,0.0062
2014-04-25,0,0.0078
2014-04-26,0,0.007
2014-04-27,0,0.0096
2014-04-28,0,0.004900000000000001
2014-04-29,0,0.0029
2014-04-30,0,0.0111
2014-05-01,0,0.0015
2014-05-02,0,0.0012
2014-05-03,0,0.0017
2014-05-04,0,0.0003
2014-05-05,0,0.0026
2014-05-06,0,0.0044
2014-05-07,0,0.008
2014-05-08,0,0.0034
2014-05-09,0,0.0034
2014-05-10,0,0.0053
2014-05-11,0,0.0092
2014-05-12,0,0.0070666666666666655
2014-05-13,0,0.0169
2014-05-14,0,0.0132
2014-05-15,0,0.0422
2014-05-16,0,0.06545000000000001
2014-05-17,0,0.06620000000000001
2014-05-18,0,0.054
2014-05-19,0,0.057499999999999996
2014-05-20,0,0.0624
2014-05-21,0,0.0454
2014-05-22,0,0.08505
2014-05-23,0,0.09985
2014-05-24,0,0.079
2014-05-25,0,0.081
2014-05-26,0,0.0807
2014-05-27,0,0.08695
2014-05-28,0,0.0813
2014-05-29,0,0.0739
2014-05-30,0,0.0821
2014-05-31,0,0.0671
2014-06-01,0,0.0657
2014-06-02,0,0.06096666666666667
2014-06-03,0,0.0657
2014-06-04,0,0.0793
2014-06-05,0,0.088
2014-06-06,0,0.0639
2014-06-07,0,0.0585
2014-06-08,0,0.0484
2014-06-09,0,0.06243333333333334
2014-06-10,0,0.0521
2014-06-11,0,0.0507
2014-06-12,0,0.0597
2014-06-13,0,0.0515
2014-06-14,0,0.0657
2014-06-15,0,0.0511
2014-06-16,0,0.02376666666666667
2014-06-17,0,0.0076
2014-06-18,0,0.0041
2014-06-19,0,0.0366
2014-06-20,0,0.08046666666666667
2014-06-21,0,0.07690000000000001
2014-06-22,0,0.0681
2014-06-23,0,0.0685
2014-06-24,0,0.09399999999999999
2014-06-25,0,0.07576666666666666
2014-06-26,0,0.08515
2014-06-27,0,0.0806
2014-06-28,0,0.0742
2014-06-30,0,0.0605
2014-07-01,0,0.0654
2014-07-02,0,0.0379
2014-07-03,0,0.0428
2014-07-04,0,0.0405
2014-07-05,0,0.0296
2014-07-06,0,0.0269
2014-07-07,0,0.0153
2014-07-08,0,0.013649999999999999
2014-07-09,0,0.02735
2014-07-10,0,0.0438
2014-07-11,0,0.0334
2014-07-12,0,0.0042
2014-07-13,0,0.0025
2014-07-14,0,0.0028666666666666667
2014-07-15,0,0.0028
2014-07-16,0,0.0034
2014-07-17,0,0.0019
2014-07-18,0,0.0026
2014-07-19,0,0.0034
2014-07-20,0,0.004
2014-07-21,0,0.00215
2014-07-28,0,0.0558
2014-07-29,0,0.0423
2014-07-30,0,0.0356
2014-07-31,0,0.014
2014-08-02,0,0.0043
2014-08-03,0,0.0031
2014-08-04,0,0.010766666666666666
2014-08-05,0,0.0395
2014-08-06,0,0.0338
2014-08-07,0,0.0233
2014-08-08,0,0.0324
2014-08-09,0,0.0282
2014-08-10,0,0.0329
2014-08-11,0,0.05693333333333333
2014-08-12,0,0.0765
2014-08-13,0,0.2123
2014-08-14,0,0.1343
2014-08-15,0,0.1029
2014-08-16,0,0.0857
2014-08-17,0,0.0835
2014-08-18,0,0.0805
2014-08-25,0,0.0077
2014-08-26,0,0.0037
2014-08-27,0,0.0211
2014-08-28,0,0.049
2014-08-29,0,0.0536
2014-08-30,0,0.0574
2014-08-31,0,0.0485
2014-09-01,0,0.06735
2014-09-02,0,0.07415
2014-09-03,0,0.0769
2014-09-04,0,0.0729
2014-09-05,0,0.0832
2014-09-06,0,0.1225
2014-09-07,0,0.1895
2014-09-08,0,0.31026666666666664
2014-09-09,0,0.1772
2014-09-10,0,0.08745
2014-09-11,0,0.15106666666666668
2014-09-12,0,0.13285000000000002
2014-09-13,0,0.1354
2014-09-14,0,0.1049
2014-09-15,0,0.1048
2014-09-22,0,0.0865
2014-09-23,0,0.0794
2014-09-24,0,0.1052
2014-09-25,0,0.0755
2014-09-26,0,0.0688
2014-09-27,0,0.0664
2014-09-28,0,0.0625
2014-09-29,0,0.07100000000000001
2014-09-30,0,0.0519
2014-10-01,0,0.0739
2014-10-02,0,0.0986
2014-10-03,0,0.096
2014-10-04,0,0.1208
2014-10-05,0,0.1123
2014-10-06,0,0.1208
2014-10-07,0,0.1125
2014-10-08,0,0.0876
2014-10-09,0,0.0837
2014-10-10,0,0.0857
2014-10-11,0,0.0932
2014-10-12,0,0.0876
2014-10-13,0,0.07160000000000001
2014-10-14,0,0.0612
2014-10-15,0,0.0468
2014-10-16,0,0.0941
2014-10-17,0,0.1256
2014-10-18,0,0.1093
2014-10-19,0,0.0968
2014-10-20,0,0.08566666666666667
2014-10-21,0,0.0608
2014-10-22,0,0.0752
2014-10-23,0,0.0725
2014-10-24,0,0.0652
2014-10-25,0,0.0529
2014-10-26,0,0.0699
2014-10-27,0,0.0692
2014-10-28,0,0.0674
2014-10-29,0,0.0855
2014-10-30,0,0.1092
2014-10-31,0,0.0996
2014-11-01,0,0.0954
2014-11-02,0,0.0898
2014-11-03,0,0.1361
2014-11-04,0,0.1281
2014-11-05,0,0.0847
2014-11-06,0,0.0987
2014-11-07,0,0.0957
2014-11-08,0,0.0919
2014-11-09,0,0.0952
2014-11-10,0,0.10963333333333332
2014-11-11,0,0.0979
2014-11-12,0,0.09
2014-11-13,0,0.0904
2014-11-14,0,0.0929
2014-11-15,0,0.0971
2014-11-16,0,0.099
2014-11-17,0,0.09323333333333333
2014-11-18,0,0.1486
2014-11-19,0,0.1586
2014-11-20,0,0.1685
2014-11-21,0,0.208
2014-11-22,0,0.2015
2014-11-23,0,0.1861
2014-11-24,0,0.10575000000000001
2014-11-25,0,0.128
2014-11-26,0,0.14750000000000002
2014-11-27,0,0.092
2014-11-28,0,0.074
2014-11-29,0,0.077
2014-11-30,0,0.062
2014-12-01,0,0.063
2014-12-02,0,0.062
2014-12-03,0,0.059
2014-12-04,0,0.055
2014-12-05,0,0.067
2014-12-06,0,0.069
2014-12-07,0,0.078
2014-12-08,0,0.0676
2014-12-09,0,0.056
2014-12-10,0,0.076
2014-12-11,0,0.07
2014-12-12,0,0.074
2014-12-13,0,0.082
2014-12-14,0,0.068
2014-12-15,0,0.06999999999999999
2014-12-16,0,0.05
2014-12-17,0,0.07
2014-12-18,0,0.09
2014-12-19,0,0.078
2014-12-20,0,0.066
2014-12-21,0,0.056
2014-12-22,0,0.058
2014-12-23,0,0.048
2014-12-24,0,0.028
2014-12-25,0,0.064
2014-12-26,0,0.098
2014-12-27,0,0.074
2014-12-28,0,0.051
2014-12-29,0,0.062
2014-12-30,0,0.043
2014-12-31,0,0.047
2015-01-01,0,0.06
2015-01-02,0,0.058
2015-01-03,0,0.044
2015-01-04,0,0.061
2015-01-05,0,0.137
2015-01-22,0,0.075
2015-01-23,0,0.097
2015-01-24,0,0.096
2015-01-25,0,0.092
2015-01-26,0,0.062
2015-01-27,0,0.053
2015-01-28,0,0.04
2015-01-29,0,0.059
2015-02-03,0,0.0785
2015-02-04,0,0.084
2015-02-05,0,0.087
2015-02-06,0,0.096
2015-02-07,0,0.104
2015-02-08,0,0.107
2015-02-09,0,0.10000000000000002
2015-02-10,0,0.08
2015-02-11,0,0.075
2015-02-12,0,0.078
2015-02-13,0,0.074
2015-02-14,0,0.069
2015-02-15,0,0.073
2015-02-16,0,0.08133333333333333
2015-02-17,0,0.099
2015-02-18,0,0.102
2015-02-19,0,0.112
2015-02-20,0,0.126
2015-02-21,0,0.014
2015-02-22,0,0.016
2015-02-23,0,0.11
2015-02-24,0,0.016
2015-02-25,0,0.081
2015-02-26,0,0.117
2015-02-27,0,0.124
2015-02-28,0,0.12
2015-03-01,0,0.116
2015-03-02,0,0.12233333333333334
2015-03-03,0,0.129
2015-03-04,0,0.026
2015-03-05,0,0.052
2015-03-06,0,0.059
2015-03-07,0,0.071
2015-03-08,0,0.079
2015-03-09,0,0.07166666666666667
2015-03-10,0,0.187
2015-03-11,0,0.18666666666666665
2015-03-12,0,0.19566666666666666
2015-03-13,0,0.1405
2015-03-14,0,0.1175
2015-03-15,0,0.11599999999999999
2015-03-16,0,0.10300000000000001
2015-03-17,0,0.086
2015-03-18,0,0.061
2015-03-19,0,0.062
2015-03-20,0,0.053
2015-03-21,0,0.051
2015-03-22,0,0.04
2015-03-23,0,0.041
2015-03-24,0,0.03
2015-03-25,0,0.035
2015-03-26,0,0.041
2015-03-27,0,0.04733333333333334
2015-03-28,0,0.048
2015-03-29,0,0.041
2015-03-30,0,0.037666666666666675
2015-03-31,0,0.026
2015-04-01,0,0.025
2015-04-02,0,0.024
2015-04-03,0,0.022
2015-04-04,0,0.019
2015-04-05,0,0.02
2015-04-06,0,0.011000000000000001
2015-04-07,0,0.006
2015-04-08,0,0.011
2015-04-09,0,0.025333333333333333
2015-04-10,0,0.062
2015-04-11,0,0.057999999999999996
2015-04-12,0,0.0445
2015-04-13,0,0.034
2015-04-14,0,0.038
2015-04-15,0,0.036
2015-04-16,0,0.023
2015-04-17,0,0.019
2015-04-18,0,0.02
2015-04-19,0,0.019
2015-04-20,0,0.026000000000000002
2015-04-21,0,0.050666666666666665
2015-04-22,0,0.041499999999999995
2015-04-23,0,0.03
2015-04-24,0,0.011
2015-04-26,0,0.01
2015-04-27,0,0.010499999999999999
2015-04-28,0,0.01
2015-05-04,0,0.027000000000000003
2015-05-05,0,0.033
2015-05-06,0,0.021
2015-05-07,0,0.028
2015-05-08,0,0.018
2015-05-09,0,0.019
2015-05-10,0,0.034
2015-05-11,0,0.059666666666666666
2015-05-12,0,0.072
2015-05-13,0,0.049
2015-05-14,0,0.033
2015-05-15,0,0.022
2015-05-16,0,0.027
2015-05-17,0,0.032
2015-05-18,0,0.044333333333333336
2015-05-19,0,0.03
2015-05-20,0,0.029
2015-05-21,0,0.032
2015-05-22,0,0.019
2015-05-23,0,0.011
2015-05-24,0,0.018
2015-05-25,0,0.016
2015-05-26,0,0.0245
2015-05-27,0,0.043
2015-05-28,0,0.068
2015-05-29,0,0.044
2015-05-30,0,0.055
2015-05-31,0,0.09166666666666667
2015-06-01,0,0.09275
2015-06-02,0,0.09866666666666668
2015-06-03,0,0.081
2015-06-04,0,0.075
2015-06-05,0,0.073
2015-06-06,0,0.066
2015-06-07,0,0.058
2015-06-08,0,0.04766666666666667
2015-06-09,0,0.046
2015-06-10,0,0.058499999999999996
2015-06-11,0,0.0685
2015-06-12,0,0.029
2015-06-13,0,0.027
2015-06-14,0,0.078
2015-06-15,0,0.08800000000000001
2015-06-16,0,0.121
2015-06-17,0,0.13066666666666668
2015-06-18,0,0.115
2015-06-19,0,0.097
2015-06-20,0,0.097
2015-06-21,0,0.096
2015-06-22,0,0.08349999999999999
2015-06-23,0,0.09
2015-06-24,0,0.08
2015-06-25,0,0.071
2015-06-26,0,0.065
2015-06-27,0,0.07833333333333332
2015-06-28,0,0.12633333333333333
2015-06-29,0,0.11174999999999999
2015-06-30,0,0.0985
2015-07-01,0,0.105
2015-07-02,0,0.105
2015-07-03,0,0.107
2015-07-04,0,0.098
2015-07-05,0,0.089
2015-07-06,0,0.07033333333333333
2015-07-07,0,0.066
2015-07-08,0,0.056
2015-07-09,0,0.11549999999999999
2015-07-10,0,0.15133333333333332
2015-07-11,0,0.12
2015-07-12,0,0.113
2015-07-13,0,0.1355
2015-07-14,0,0.15200000000000002
2015-07-15,0,0.1575
2015-07-16,0,0.178
2015-07-17,0,0.146
2015-07-18,0,0.152
2015-07-19,0,0.099
2015-07-20,0,0.11166666666666665
2015-07-21,0,0.093
2015-07-22,0,0.125
2015-07-23,0,0.138
2015-07-24,0,0.074
2015-07-25,0,0.066
2015-07-26,0,0.049
2015-07-27,0,0.052333333333333336
2015-07-28,0,0.06
2015-07-29,0,0.045
2015-08-05,0,0.036
2015-08-06,0,0.037
2015-08-07,0,0.034
2015-08-08,0,0.021
2015-08-09,0,0.013
2015-08-10,0,0.027333333333333334
2015-08-11,0,0.054
2015-08-12,0,0.068
2015-08-13,0,0.093
2015-08-14,0,0.081
2015-08-15,0,0.081
2015-08-16,0,0.084
2015-08-17,0,0.084
2015-08-18,0,0.062
2015-08-19,0,0.219
2015-08-20,0,0.225
2015-08-21,0,0.152
2015-08-22,0,0.125
2015-08-23,0,0.125
2015-08-24,0,0.13866666666666666
2015-08-25,0,0.153
2015-08-26,0,0.126
2015-08-27,0,0.093
2015-08-28,0,0.084
2015-08-29,0,0.081
2015-08-30,0,0.084
2015-08-31,0,0.08466666666666667
2015-09-01,0,0.087
2015-09-02,0,0.091
2015-09-03,0,0.089
2015-09-04,0,0.093
2015-09-05,0,0.10850000000000001
2015-09-06,0,0.095
2015-09-07,0,0.18333333333333335
2015-09-08,0,0.188
2015-09-09,0,0.209
2015-09-10,0,0.204
2015-09-11,0,0.203
2015-09-12,0,0.196
2015-09-13,0,0.133
2015-09-14,0,0.14266666666666666
2015-09-15,0,0.118
2015-09-16,0,0.101
2015-09-17,0,0.095
2015-09-18,0,0.083
2015-09-19,0,0.045
2015-09-20,0,0.096
2015-09-21,0,0.13666666666666666
2015-09-22,0,0.089
2015-09-23,0,0.087
2015-09-24,0,0.082
2015-09-25,0,0.073
2015-09-26,0,0.06
2015-09-27,0,0.055
2015-09-28,0,0.06066666666666667
2015-09-29,0,0.067
2015-09-30,0,0.1
2015-10-01,0,0.109
2015-10-02,0,0.112
2015-10-03,0,0.102
2015-10-04,0,0.102
2015-10-05,0,0.10033333333333333
2015-10-06,0,0.104
2015-10-07,0,0.1
2015-10-08,0,0.104
2015-10-09,0,0.12
2015-10-10,0,0.11
2015-10-11,0,0.106
2015-10-12,0,0.10633333333333334
2015-10-13,0,0.107
2015-10-14,0,0.103
2015-10-15,0,0.1
2015-10-16,0,0.103
2015-10-17,0,0.116
2015-10-18,0,0.122
2015-10-19,0,0.12933333333333333
2015-10-20,0,0.142
2015-10-21,0,0.149
2015-10-22,0,0.151
2015-10-23,0,0.16
2015-10-24,0,0.147
2015-10-25,0,0.15
2015-10-26,0,0.16533333333333333
2015-10-27,0,0.164
2015-10-28,0,0.1125
2015-10-29,0,0.238
2015-10-30,0,0.124
2015-10-31,0,0.117
2015-11-01,0,0.093
2015-11-02,0,0.0965
2015-11-09,0,0.093
2015-11-10,0,0.073
2015-11-11,0,0.072
2015-11-12,0,0.076
2015-11-13,0,0.076
2015-11-14,0,0.072
2015-11-15,0,0.114
2015-11-16,0,0.15966666666666665
2015-11-17,0,0.194
2015-11-18,0,0.146
2015-11-19,0,0.103
2015-11-20,0,0.083
2015-11-21,0,0.086
2015-11-22,0,0.083
2015-11-23,0,0.08866666666666667
2015-11-24,0,0.109
2015-11-25,0,0.101
2015-11-26,0,0.092
2015-11-27,0,0.087
2015-11-28,0,0.066
2015-11-29,0,0.086
2015-11-30,0,0.0675
2015-12-01,0,0.032
2015-12-02,0,0.043
2015-12-03,0,0.03
2015-12-04,0,0.036
2015-12-05,0,0.028
2015-12-06,0,0.033
2015-12-07,0,0.037000000000000005
2015-12-08,0,0.037
2015-12-09,0,0.036
2015-12-10,0,0.037
2015-12-11,0,0.039
2015-12-12,0,0.047
2015-12-13,0,0.048
2015-12-14,0,0.05566666666666666
2015-12-15,0,0.06
2015-12-16,0,0.068
2015-12-17,0,0.072
2015-12-18,0,0.08
2015-12-19,0,0.094
2015-12-20,0,0.099
2015-12-21,0,0.085
2015-12-22,0,0.106
2015-12-23,0,0.113
2015-12-24,0,0.07
2015-12-25,0,0.101
2015-12-26,0,0.089
2015-12-27,0,0.116
2015-12-28,0,0.105
2015-12-29,0,0.123
2015-12-30,0,0.135
2015-12-31,0,0.107
2016-01-07,0,0.066
2016-01-08,0,0.057
2016-01-09,0,0.063
2016-01-10,0,0.11299999999999999
2016-01-11,0,0.08
2016-01-12,0,0.07
2016-01-13,0,0.062
2016-01-14,0,0.06
2016-01-15,0,0.052
2016-01-16,0,0.07
2016-01-17,0,0.06833333333333334
2016-01-18,0,0.059
2016-01-21,0,0.059
2016-01-22,0,0.052
2016-01-23,0,0.055
2016-01-24,0,0.055
2016-01-25,0,0.05499999999999999
2016-01-26,0,0.058
2016-01-27,0,0.058
2016-01-28,0,0.055
2016-01-29,0,0.06
2016-01-30,0,0.054
2016-01-31,0,0.4
2016-02-01,0,0.19366666666666668
2016-02-02,0,0.071
2016-02-03,0,0.06
2016-02-04,0,0.06666666666666667
2016-02-05,0,0.066
2016-02-06,0,0.056
2016-02-08,0,0.049666666666666665
2016-02-09,0,0.047
2016-02-10,0,0.044
2016-02-11,0,0.044
2016-02-12,0,0.05
2016-02-13,0,0.051
2016-02-14,0,0.054
2016-02-15,0,0.04700000000000001
2016-02-16,0,0.04
2016-02-17,0,0.04
2016-02-18,0,0.027
2016-02-19,0,0.039
2016-02-20,0,0.031
2016-02-21,0,0.023
2016-02-22,0,0.016
2016-02-23,0,0.024
2016-02-24,0,0.032
2016-02-25,0,0.0565
2016-02-26,0,0.06966666666666667
2016-02-27,0,0.052000000000000005
2016-02-28,0,0.038
2016-02-29,0,0.035333333333333335
2016-03-01,0,0.033
2016-03-02,0,0.0325
2016-03-03,0,0.033
2016-03-04,0,0.032
2016-03-05,0,0.032
2016-03-06,0,0.024
2016-03-07,0,0.02266666666666667
2016-03-08,0,0.019
2016-03-09,0,0.018
2016-03-10,0,0.029500000000000002
2016-03-11,0,0.04933333333333333
2016-03-12,0,0.056666666666666664
2016-03-13,0,0.044
2016-03-14,0,0.054
2016-03-15,0,0.058666666666666666
2016-03-16,0,0.06933333333333333
2016-03-17,0,0.0555
2016-03-18,0,0.044
2016-03-19,0,0.04
2016-03-20,0,0.037
2016-03-21,0,0.02866666666666667
2016-03-22,0,0.024
2016-03-23,0,0.016
2016-03-24,0,0.047
2016-03-25,0,0.057666666666666665
2016-03-26,0,0.055999999999999994
2016-03-27,0,0.04066666666666666
2016-03-28,0,0.08275
2016-03-29,0,0.08366666666666667
2016-03-30,0,0.078
2016-03-31,0,0.07
2016-04-01,0,0.069
2016-04-02,0,0.061
2016-04-03,0,0.052
2016-04-04,0,0.042333333333333334
2016-04-05,0,0.039
2016-04-06,0,0.034
2016-04-07,0,0.052
2016-04-08,0,0.06433333333333334
2016-04-09,0,0.05366666666666667
2016-04-10,0,0.0485
2016-04-11,0,0.057249999999999995
2016-04-12,0,0.0575
2016-04-13,0,0.049
2016-04-14,0,0.042
2016-04-15,0,0.034
2016-04-16,0,0.031
2016-04-17,0,0.029
2016-04-18,0,0.021333333333333333
2016-04-19,0,0.024
2016-04-20,0,0.017
2016-04-21,0,0.013
2016-04-22,0,0.007
2016-04-23,0,0.009
2016-04-24,0,0.008
2016-04-25,0,0.008333333333333333
2016-04-26,0,0.019
2016-04-27,0,0.0385
2016-04-28,0,0.036500000000000005
2016-04-29,0,0.024
2016-04-30,0,0.021
2016-05-01,0,0.042
2016-05-02,0,0.07150000000000001
2016-05-03,0,0.09233333333333334
2016-05-04,0,0.078
2016-05-05,0,0.065
2016-05-06,0,0.051
2016-05-07,0,0.045
2016-05-08,0,0.043
2016-05-09,0,0.036000000000000004
2016-05-10,0,0.03
