Year,Month,Day,Inflow volume [m3 d-1],Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as phosphorus [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, filtered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as PO4 [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3],Inflow concentration of O2 [mg m-3],Inflow concentration of NO3 [mg m-3],Inflow concentration of NH4 [mg m-3],Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3],Inflow concentration of Ca2+ [mg m-3],Inflow pH [-],Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3],Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]","*Iron, water, unfiltered, recoverable [mg m-3]","*Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
1980,1,30,587178.131,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,1,31,538246.6201,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,1,489315.1092,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,2,464849.3537,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,3,440383.5983,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,4,415917.8428,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,5,391452.0874,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,6,366986.3319,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,7,366986.3319,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,8,366986.3319,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,9,366986.3319,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,10,342520.5764,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,11,342520.5764,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,12,342520.5764,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,13,342520.5764,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,14,342520.5764,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,15,342520.5764,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,16,342520.5764,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,17,342520.5764,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,18,342520.5764,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,19,342520.5764,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,20,342520.5764,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,21,1277112.435,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,2,22,5896247.066,,70000,,,,,,,,,,,,,,,,,,,,,,
1980,2,23,9517178.874,,100000,,,,,,,,,,,,,,,,,,,,,,
1980,2,24,9859699.45,,110000,,,,,,,,,,,,,,,,,,,,,,
1980,2,25,6165370.376,,98000,,,,,,,,,,,,,,,,,,,,,,
1980,2,26,3669863.319,,45000,,,,,,,,,,,,,,,,,,,,,,
1980,2,27,2446575.546,,32000,,,,,,,,,,,,,,,,,,,,,,
1980,2,28,1957260.437,,23000,,,,,,,,,,,,,,,,,,,,,,
1980,2,29,1467945.328,,16000,,,,,,,,,,,,,,,,,,,,,,
1980,3,1,856301.4411,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,3,2,733972.6638,,10000,,,,,,,,,,,,,,,,,,,,,,
1980,3,3,685041.1529,,10000,,,,,,,,,,,,,,,,,,,,,,
1980,3,4,733972.6638,,10000,,,,,,,,,,,,,,,,,,,,,,
1980,3,5,978630.2184,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,3,6,1100958.996,,15000,,,,,,,,,,,,,,,,,,,,,,
1980,3,7,1027561.729,,19000,,,,,,,,,,,,,,,,,,,,,,
1980,3,8,6116438.865,,38000,,,,,,,,,,,,,,,,,,,,,,
1980,3,9,24465755.46,,180000,,,,,,,,,,,,,,,,,,,,,,
1980,3,10,8563014.411,,137000,,,,,,,,,,,,,,,,,,,,,,
1980,3,11,9786302.184,,117000,,,,,,,,,,,,,,,,,,,,,,
1980,3,12,4893151.092,,85000,,,,,,,,,,,,,,,,,,,,,,
1980,3,13,2935890.655,,58000,,,,,,,,,,,,,,,,,,,,,,
1980,3,14,1957260.437,,42000,,,,,,,,,,,,,,,,,,,,,,
1980,3,15,1712602.882,,28000,,,,,,,,,,,,,,,,,,,,,,
1980,3,16,2201917.991,,22000,,,,,,,,,,,,,,,,,,,,,,
1980,3,17,4893151.092,,62000,,,,,,,,,,,,,,,,,,,,,,
1980,3,18,12232877.73,,170000,,,,,,,,,,,,,,,,,,,,,,
1980,3,19,6116438.865,,101000,,,,,,,,,,,,,,,,,,,,,,
1980,3,20,5382466.201,,70000,,,,,,,,,,,,,,,,,,,,,,
1980,3,21,12135014.71,,1406000,,,,,,,,,,,,,,,,,,,,,,
1980,3,22,14728384.79,,360000,,,,,,,,,,,,,,,,,,,,,,
1980,3,23,9712904.918,,152000,,,,,,,,,,,,,,,,,,,,,,
1980,3,24,8147096.568,,95000,,,,,,,,,,,,,,,,,,,,,,
1980,3,25,10104357,,103000,,,,,,,,,,,,,,,,,,,,,,
1980,3,26,7241863.616,,70000,,,,,,,,,,,,,,,,,,,,,,
1980,3,27,4599562.026,,53000,,,,,,,,,,,,,,,,,,,,,,
1980,3,28,3351808.498,,39000,,,,,,,,,,,,,,,,,,,,,,
1980,3,29,3327342.743,,42000,,,,,,,,,,,,,,,,,,,,,,
1980,3,30,4281507.206,,47000,,,,,,,,,,,,,,,,,,,,,,
1980,3,31,5406931.957,,84000,,,,,,,,,,,,,,,,,,,,,,
1980,4,1,5969644.332,,70000,,,,,,,,,,,,,,,,,,,,,,
1980,4,2,4991014.114,,48000,,,,,,,,,,,,,,,,,,,,,,
1980,4,3,4085781.162,,36000,,,,,,,,,,,,,,,,,,,,,,
1980,4,4,6605753.974,,184000,,,,,,,,,,,,,,,,,,,,,,
1980,4,5,6605753.974,,89000,,,,,,,,,,,,,,,,,,,,,,
1980,4,6,4893151.092,,57000,,,,,,,,,,,,,,,,,,,,,,
1980,4,7,3841123.607,,47000,,,,,,,,,,,,,,,,,,,,,,
1980,4,8,3425205.764,,38000,,,,,,,,,,,,,,,,,,,,,,
1980,4,9,9076795.276,,452000,,,,,,,,,,,,,,,,,,,,,,
1980,4,10,7144000.594,,150000,,,,,,,,,,,,,,,,,,,,,,
1980,4,11,5333534.69,,85000,,,,,,,,,,,,,,,,,,,,,,
1980,4,12,4575096.271,,63000,,,,,,,,,,,,,,,,,,,,,,
1980,4,13,4428301.738,,44000,,,,,,,,,,,,,,,,,,,,,,
1980,4,14,6556822.463,,325000,,,,,,,,,,,,,,,,,,,,,,
1980,4,15,12086083.2,,375000,,,,,,,,,,,,,,,,,,,,,,
1980,4,16,8978932.254,,119000,,,,,,,,,,,,,,,,,,,,,,
1980,4,17,6238767.642,,67000,,,,,,,,,,,,,,,,,,,,,,
1980,4,18,5333534.69,,52000,,,,,,,,,,,,,,,,,,,,,,
1980,4,19,4061315.406,,43000,,,,,,,,,,,,,,,,,,,,,,
1980,4,20,2642301.59,,35000,,,,,,,,,,,,,,,,,,,,,,
1980,4,21,1749301.515,,24000,,,,,,,,,,,,,,,,,,,,,,
1980,4,22,1321150.795,,18000,,,,,,,,,,,,,,,,,,,,,,
1980,4,23,1098512.42,,13000,,,,,,,,,,,,,,,,,,,,,,
1980,4,24,932145.283,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,4,25,831835.6856,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,4,26,743758.966,,4000,,,,,,,,,,,,,,,,,,,,,,
1980,4,27,689934.304,,3000,,,,,,,,,,,,,,,,,,,,,,
1980,4,28,822049.3835,,3000,,,,,,,,,,,,,,,,,,,,,,
1980,4,29,873427.4699,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,4,30,919912.4053,,10000,,,,,,,,,,,,,,,,,,,,,,
1980,5,1,944378.1608,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,5,2,873427.4699,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,5,3,763331.5704,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,5,4,699720.6062,,9000,,,,,,,,,,,,,,,,,,,,,,
1980,5,5,638556.2175,,10000,,,,,,,,,,,,,,,,,,,,,,
1980,5,6,572498.6778,,7000,,,,,,,,,,,,,,,,,,,,,,
1980,5,7,516227.4402,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,5,8,469742.5048,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,5,9,442830.1738,,10000,,,,,,,,,,,,,,,,,,,,,,
1980,5,10,420810.9939,,9000,,,,,,,,,,,,,,,,,,,,,,
1980,5,11,447723.3249,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,5,12,486868.5337,,13000,,,,,,,,,,,,,,,,,,,,,,
1980,5,13,682594.5773,,13000,,,,,,,,,,,,,,,,,,,,,,
1980,5,14,1957260.437,,19000,,,,,,,,,,,,,,,,,,,,,,
1980,5,15,1223287.773,,37000,,,,,,,,,,,,,,,,,,,,,,
1980,5,16,733972.6638,,25000,,,,,,,,,,,,,,,,,,,,,,
1980,5,17,562712.3756,,15000,,,,,,,,,,,,,,,,,,,,,,
1980,5,18,1100958.996,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,5,19,1834931.66,,14000,,,,,,,,,,,,,,,,,,,,,,
1980,5,20,2079589.214,,17000,,,,,,,,,,,,,,,,,,,,,,
1980,5,21,1712602.882,,18000,,,,,,,,,,,,,,,,,,,,,,
1980,5,22,1306471.342,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,5,23,995756.2472,,9000,,,,,,,,,,,,,,,,,,,,,,
1980,5,24,895446.6498,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,5,25,802476.7791,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,5,26,645895.9441,,9000,,,,,,,,,,,,,,,,,,,,,,
1980,5,27,508887.7136,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,5,28,398791.814,,5000,,,,,,,,,,,,,,,,,,,,,,
1980,5,29,335180.8498,,4000,,,,,,,,,,,,,,,,,,,,,,
1980,5,30,288695.9144,,4000,,,,,,,,,,,,,,,,,,,,,,
1980,5,31,305821.9433,,4000,,,,,,,,,,,,,,,,,,,,,,
1980,6,1,386558.9363,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,6,2,494208.2603,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,6,3,1379868.608,,156000,,,,,,,,,,,,,,,,,,,,,,
1980,6,4,2715698.856,,155000,,,,,,,,,,,,,,,,,,,,,,
1980,6,5,1365189.155,,57000,,,,,,,,,,,,,,,,,,,,,,
1980,6,6,1167016.535,,124000,,,,,,,,,,,,,,,,,,,,,,
1980,6,7,1098512.42,,48000,,,,,,,,,,,,,,,,,,,,,,
1980,6,8,3278411.232,,282000,,,,,,,,,,,,,,,,,,,,,,
1980,6,9,3327342.743,,108000,,,,,,,,,,,,,,,,,,,,,,
1980,6,10,3694329.074,,80000,,,,,,,,,,,,,,,,,,,,,,
1980,6,11,2886959.144,,58000,,,,,,,,,,,,,,,,,,,,,,
1980,6,12,2341372.798,,54000,,,,,,,,,,,,,,,,,,,,,,
1980,6,13,1986619.343,,45000,,,,,,,,,,,,,,,,,,,,,,
1980,6,14,1526663.141,,42000,,,,,,,,,,,,,,,,,,,,,,
1980,6,15,1365189.155,,43000,,,,,,,,,,,,,,,,,,,,,,
1980,6,16,2422109.791,,109000,,,,,,,,,,,,,,,,,,,,,,
1980,6,17,2740164.612,,105000,,,,,,,,,,,,,,,,,,,,,,
1980,6,18,1619633.011,,38000,,,,,,,,,,,,,,,,,,,,,,
1980,6,19,1007989.125,,24000,,,,,,,,,,,,,,,,,,,,,,
1980,6,20,812263.0813,,26000,,,,,,,,,,,,,,,,,,,,,,
1980,6,21,596964.4332,,15000,,,,,,,,,,,,,,,,,,,,,,
1980,6,22,579838.4044,,14000,,,,,,,,,,,,,,,,,,,,,,
1980,6,23,555372.6489,,14000,,,,,,,,,,,,,,,,,,,,,,
1980,6,24,420810.9939,,13000,,,,,,,,,,,,,,,,,,,,,,
1980,6,25,322947.9721,,20000,,,,,,,,,,,,,,,,,,,,,,
1980,6,26,264230.159,,40000,,,,,,,,,,,,,,,,,,,,,,
1980,6,27,222638.3747,,27000,,,,,,,,,,,,,,,,,,,,,,
1980,6,28,198172.6192,,15000,,,,,,,,,,,,,,,,,,,,,,
1980,6,29,183493.166,,14000,,,,,,,,,,,,,,,,,,,,,,
1980,6,30,176153.4393,,14000,,,,,,,,,,,,,,,,,,,,,,
1980,7,1,163920.5616,,14000,,,,,,,,,,,,,,,,,,,,,,
1980,7,2,161473.986,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,7,3,166367.1371,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,7,4,161473.986,,10000,,,,,,,,,,,,,,,,,,,,,,
1980,7,5,254443.8568,,23000,,,,,,,,,,,,,,,,,,,,,,
1980,7,6,283802.7633,,35000,,,,,,,,,,,,,,,,,,,,,,
1980,7,7,207958.9214,,17000,,,,,,,,,,,,,,,,,,,,,,
1980,7,8,1326043.946,,1680000,,,,,,,,,,,,,,,,,,,,,,
1980,7,9,902786.3765,,120000,,,,,,,,,,,,,,,,,,,,,,
1980,7,10,1362742.579,,85000,,,,,,,,,,,,,,,,,,,,,,
1980,7,11,1431246.694,,80000,,,,,,,,,,,,,,,,,,,,,,
1980,7,12,1252646.68,,57000,,,,,,,,,,,,,,,,,,,,,,
1980,7,13,873427.4699,,39000,,,,,,,,,,,,,,,,,,,,,,
1980,7,14,560265.8,,27000,,,,,,,,,,,,,,,,,,,,,,
1980,7,15,391452.0874,,22000,,,,,,,,,,,,,,,,,,,,,,
1980,7,16,785350.7503,,62000,,,,,,,,,,,,,,,,,,,,,,
1980,7,17,1604953.558,,177000,,,,,,,,,,,,,,,,,,,,,,
1980,7,18,1340723.399,,72000,,,,,,,,,,,,,,,,,,,,,,
1980,7,19,809816.5057,,42000,,,,,,,,,,,,,,,,,,,,,,
1980,7,20,545586.3468,,33000,,,,,,,,,,,,,,,,,,,,,,
1980,7,21,411024.6917,,22000,,,,,,,,,,,,,,,,,,,,,,
1980,7,22,318054.821,,20000,,,,,,,,,,,,,,,,,,,,,,
1980,7,23,300928.7922,,18000,,,,,,,,,,,,,,,,,,,,,,
1980,7,24,269123.3101,,14000,,,,,,,,,,,,,,,,,,,,,,
1980,7,25,232424.6769,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,7,26,205512.3459,,13000,,,,,,,,,,,,,,,,,,,,,,
1980,7,27,193279.4681,,23000,,,,,,,,,,,,,,,,,,,,,,
1980,7,28,256890.4323,,57000,,,,,,,,,,,,,,,,,,,,,,
1980,7,29,689934.304,,113000,,,,,,,,,,,,,,,,,,,,,,
1980,7,30,1203715.169,,77000,,,,,,,,,,,,,,,,,,,,,,
1980,7,31,976183.6429,,38000,,,,,,,,,,,,,,,,,,,,,,
1980,8,1,709506.9083,,35000,,,,,,,,,,,,,,,,,,,,,,
1980,8,2,973737.0673,,83000,,,,,,,,,,,,,,,,,,,,,,
1980,8,3,4770822.315,,325000,,,,,,,,,,,,,,,,,,,,,,
1980,8,4,5969644.332,,166000,,,,,,,,,,,,,,,,,,,,,,
1980,8,5,5627123.756,,240000,,,,,,,,,,,,,,,,,,,,,,
1980,8,6,3669863.319,,300000,,,,,,,,,,,,,,,,,,,,,,
1980,8,7,1712602.882,,112000,,,,,,,,,,,,,,,,,,,,,,
1980,8,8,1223287.773,,53000,,,,,,,,,,,,,,,,,,,,,,
1980,8,9,1345616.55,,39000,,,,,,,,,,,,,,,,,,,,,,
1980,8,10,1957260.437,,160000,,,,,,,,,,,,,,,,,,,,,,
1980,8,11,2935890.655,,120000,,,,,,,,,,,,,,,,,,,,,,
1980,8,12,2691233.101,,120000,,,,,,,,,,,,,,,,,,,,,,
1980,8,13,1223287.773,,41000,,,,,,,,,,,,,,,,,,,,,,
1980,8,14,733972.6638,,27000,,,,,,,,,,,,,,,,,,,,,,
1980,8,15,562712.3756,,23000,,,,,,,,,,,,,,,,,,,,,,
1980,8,16,489315.1092,,24000,,,,,,,,,,,,,,,,,,,,,,
1980,8,17,538246.6201,,22000,,,,,,,,,,,,,,,,,,,,,,
1980,8,18,782904.1747,,17000,,,,,,,,,,,,,,,,,,,,,,
1980,8,19,587178.131,,16000,,,,,,,,,,,,,,,,,,,,,,
1980,8,20,1957260.437,,14000,,,,,,,,,,,,,,,,,,,,,,
1980,8,21,8073699.302,,13000,,,,,,,,,,,,,,,,,,,,,,
1980,8,22,7339726.638,,20000,,,,,,,,,,,,,,,,,,,,,,
1980,8,23,6116438.865,,35000,,,,,,,,,,,,,,,,,,,,,,
1980,8,24,4893151.092,,91000,,,,,,,,,,,,,,,,,,,,,,
1980,8,25,3914520.874,,65000,,,,,,,,,,,,,,,,,,,,,,
1980,8,26,3718794.83,,63000,,,,,,,,,,,,,,,,,,,,,,
1980,8,27,3425205.764,,52000,,,,,,,,,,,,,,,,,,,,,,
1980,8,28,2568904.323,,38000,,,,,,,,,,,,,,,,,,,,,,
1980,8,29,1563361.774,,24000,,,,,,,,,,,,,,,,,,,,,,
1980,8,30,1037348.032,,15000,,,,,,,,,,,,,,,,,,,,,,
1980,8,31,787797.3258,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,9,1,665468.5485,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,9,2,738865.8149,,13000,,,,,,,,,,,,,,,,,,,,,,
1980,9,3,946824.7363,,17000,,,,,,,,,,,,,,,,,,,,,,
1980,9,4,939485.0097,,17000,,,,,,,,,,,,,,,,,,,,,,
1980,9,5,819602.8079,,16000,,,,,,,,,,,,,,,,,,,,,,
1980,9,6,677701.4262,,15000,,,,,,,,,,,,,,,,,,,,,,
1980,9,7,562712.3756,,14000,,,,,,,,,,,,,,,,,,,,,,
1980,9,8,472189.0804,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,9,9,413471.2673,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,9,10,379219.2096,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,9,11,335180.8498,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,9,12,308268.5188,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,9,13,308268.5188,,17000,,,,,,,,,,,,,,,,,,,,,,
1980,9,14,506441.138,,36000,,,,,,,,,,,,,,,,,,,,,,
1980,9,15,435490.4472,,16000,,,,,,,,,,,,,,,,,,,,,,
1980,9,16,540693.1957,,17000,,,,,,,,,,,,,,,,,,,,,,
1980,9,17,1370082.306,,41000,,,,,,,,,,,,,,,,,,,,,,
1980,9,18,1472838.479,,38000,,,,,,,,,,,,,,,,,,,,,,
1980,9,19,1086279.542,,27000,,,,,,,,,,,,,,,,,,,,,,
1980,9,20,716846.635,,20000,,,,,,,,,,,,,,,,,,,,,,
1980,9,21,530906.8935,,20000,,,,,,,,,,,,,,,,,,,,,,
1980,9,22,477082.2315,,32000,,,,,,,,,,,,,,,,,,,,,,
1980,9,23,709506.9083,,52000,,,,,,,,,,,,,,,,,,,,,,
1980,9,24,555372.6489,,21000,,,,,,,,,,,,,,,,,,,,,,
1980,9,25,469742.5048,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,9,26,413471.2673,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,9,27,379219.2096,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,9,28,318054.821,,9000,,,,,,,,,,,,,,,,,,,,,,
1980,9,29,264230.159,,10000,,,,,,,,,,,,,,,,,,,,,,
1980,9,30,220191.7991,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,10,1,124775.3528,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,10,2,146794.5328,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,10,3,156580.8349,,20000,,,,,,,,,,,,,,,,,,,,,,
1980,10,4,266676.7345,,37000,,,,,,,,,,,,,,,,,,,,,,
1980,10,5,291142.49,,20000,,,,,,,,,,,,,,,,,,,,,,
1980,10,6,198172.6192,,9000,,,,,,,,,,,,,,,,,,,,,,
1980,10,7,168813.7127,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,10,8,149241.1083,,9000,,,,,,,,,,,,,,,,,,,,,,
1980,10,9,129668.5039,,10000,,,,,,,,,,,,,,,,,,,,,,
1980,10,10,119882.2018,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,10,11,149241.1083,,16000,,,,,,,,,,,,,,,,,,,,,,
1980,10,12,491761.6847,,45000,,,,,,,,,,,,,,,,,,,,,,
1980,10,13,643449.3686,,28000,,,,,,,,,,,,,,,,,,,,,,
1980,10,14,565158.9511,,16000,,,,,,,,,,,,,,,,,,,,,,
1980,10,15,415917.8428,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,10,16,327841.1232,,17000,,,,,,,,,,,,,,,,,,,,,,
1980,10,17,281356.1878,,22000,,,,,,,,,,,,,,,,,,,,,,
1980,10,18,266676.7345,,21000,,,,,,,,,,,,,,,,,,,,,,
1980,10,19,229978.1013,,13000,,,,,,,,,,,,,,,,,,,,,,
1980,10,20,286249.3389,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,10,21,362093.1808,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,10,22,374326.0585,,13000,,,,,,,,,,,,,,,,,,,,,,
1980,10,23,332734.2743,,12000,,,,,,,,,,,,,,,,,,,,,,
1980,10,24,261783.5834,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,10,25,296035.6411,,10000,,,,,,,,,,,,,,,,,,,,,,
1980,10,26,1893649.473,,71000,,,,,,,,,,,,,,,,,,,,,,
1980,10,27,2351159.1,,61000,,,,,,,,,,,,,,,,,,,,,,
1980,10,28,2175005.66,,28000,,,,,,,,,,,,,,,,,,,,,,
1980,10,29,2008638.523,,22000,,,,,,,,,,,,,,,,,,,,,,
1980,10,30,1597613.832,,19000,,,,,,,,,,,,,,,,,,,,,,
1980,10,31,1162123.384,,18000,,,,,,,,,,,,,,,,,,,,,,
1980,11,1,831835.6856,,11000,,,,,,,,,,,,,,,,,,,,,,
1980,11,2,633663.0664,,7000,,,,,,,,,,,,,,,,,,,,,,
1980,11,3,513780.8647,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,11,4,455063.0516,,7000,,,,,,,,,,,,,,,,,,,,,,
1980,11,5,403684.9651,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,11,6,357200.0297,,4000,,,,,,,,,,,,,,,,,,,,,,
1980,11,7,344967.152,,4000,,,,,,,,,,,,,,,,,,,,,,
1980,11,8,374326.0585,,5000,,,,,,,,,,,,,,,,,,,,,,
1980,11,9,403684.9651,,5000,,,,,,,,,,,,,,,,,,,,,,
1980,11,10,391452.0874,,5000,,,,,,,,,,,,,,,,,,,,,,
1980,11,11,391452.0874,,7000,,,,,,,,,,,,,,,,,,,,,,
1980,11,12,391452.0874,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,11,13,374326.0585,,5000,,,,,,,,,,,,,,,,,,,,,,
1980,11,14,357200.0297,,7000,,,,,,,,,,,,,,,,,,,,,,
1980,11,15,403684.9651,,9000,,,,,,,,,,,,,,,,,,,,,,
1980,11,16,398791.814,,6000,,,,,,,,,,,,,,,,,,,,,,
1980,11,17,366986.3319,,5000,,,,,,,,,,,,,,,,,,,,,,
1980,11,18,362093.1808,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,11,19,362093.1808,,7000,,,,,,,,,,,,,,,,,,,,,,
1980,11,20,374326.0585,,7000,,,,,,,,,,,,,,,,,,,,,,
1980,11,21,391452.0874,,8000,,,,,,,,,,,,,,,,,,,,,,
1980,11,22,398791.814,,7000,,,,,,,,,,,,,,,,,,,,,,
1980,11,23,398791.814,,4000,,,,,,,,,,,,,,,,,,,,,,
1980,11,24,425704.145,,4000,,,,,,,,,,,,,,,,,,,,,,
1980,11,25,1443479.572,,28000,,,,,,,,,,,,,,,,,,,,,,
