,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
22,2015-10-13,0.097,MILLIGRAM PER LITER,0.0588,MILLIGRAM PER LITER,3.47,MILLIGRAM PER LITER,,,0.02,MILLIGRAM PER LITER,,,3.05,MILLIGRAM PER LITER,,,96.9,MILLIGRAM PER LITER
23,2015-10-13,0.1,MILLIGRAM PER LITER,0.0588,MILLIGRAM PER LITER,3.47,MILLIGRAM PER LITER,,,0.02,MILLIGRAM PER LITER,,,3.05,MILLIGRAM PER LITER,,,96.9,MILLIGRAM PER LITER
24,2015-10-13,0.1,MILLIGRAM PER LITER,0.0588,MILLIGRAM PER LITER,3.47,MILLIGRAM PER LITER,,,0.02,MILLIGRAM PER LITER,,,3.05,MILLIGRAM PER LITER,,,96.9,MILLIGRAM PER LITER
25,2015-11-09,0.089,MILLIGRAM PER LITER,0.0498,MILLIGRAM PER LITER,4.53,MILLIGRAM PER LITER,,,0.021,MILLIGRAM PER LITER,,,4.01,MILLIGRAM PER LITER,,,72.0,MILLIGRAM PER LITER
26,2015-11-09,0.096,MILLIGRAM PER LITER,0.0498,MILLIGRAM PER LITER,4.53,MILLIGRAM PER LITER,,,0.021,MILLIGRAM PER LITER,,,4.01,MILLIGRAM PER LITER,,,72.0,MILLIGRAM PER LITER
27,2015-11-09,0.098,MILLIGRAM PER LITER,0.0498,MILLIGRAM PER LITER,4.53,MILLIGRAM PER LITER,,,0.021,MILLIGRAM PER LITER,,,4.01,MILLIGRAM PER LITER,,,72.0,MILLIGRAM PER LITER
28,2014-04-08,0.184,MILLIGRAM PER LITER,0.0932,MILLIGRAM PER LITER,4.9,MILLIGRAM PER LITER,,,0.044,MILLIGRAM PER LITER,0.48,MILLIGRAM PER LITER,4.18,MILLIGRAM PER LITER,,,29.0,MILLIGRAM PER LITER
29,2014-05-26,0.074,MILLIGRAM PER LITER,0.0245,MILLIGRAM PER LITER,6.82,MILLIGRAM PER LITER,,,0.04,MILLIGRAM PER LITER,0.6,MILLIGRAM PER LITER,6.21,MILLIGRAM PER LITER,,,40.7,MILLIGRAM PER LITER
30,2014-06-09,0.071,MILLIGRAM PER LITER,0.0676,MILLIGRAM PER LITER,5.23,MILLIGRAM PER LITER,,,0.021,MILLIGRAM PER LITER,0.49,MILLIGRAM PER LITER,4.89,MILLIGRAM PER LITER,,,62.9,MILLIGRAM PER LITER
31,2014-07-02,0.118,MILLIGRAM PER LITER,0.0703,MILLIGRAM PER LITER,5.41,MILLIGRAM PER LITER,,,0.018,MILLIGRAM PER LITER,0.81,MILLIGRAM PER LITER,3.93,MILLIGRAM PER LITER,,,67.0,MILLIGRAM PER LITER
32,2014-08-12,0.088,MILLIGRAM PER LITER,0.0714,MILLIGRAM PER LITER,5.52,MILLIGRAM PER LITER,,,0.018,MILLIGRAM PER LITER,0.86,MILLIGRAM PER LITER,,,,,60.4,MILLIGRAM PER LITER
33,2014-09-08,0.26,MILLIGRAM PER LITER,0.134,MILLIGRAM PER LITER,1.74,MILLIGRAM PER LITER,,,0.056,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,1.46,MILLIGRAM PER LITER,,,39.4,MILLIGRAM PER LITER
34,2014-10-20,0.069,MILLIGRAM PER LITER,0.0475,MILLIGRAM PER LITER,5.4,MILLIGRAM PER LITER,,,0.016,MILLIGRAM PER LITER,1.23,MILLIGRAM PER LITER,4.39,MILLIGRAM PER LITER,,,39.0,MILLIGRAM PER LITER
35,2014-11-03,0.029,MILLIGRAM PER LITER,0.0134,MILLIGRAM PER LITER,4.85,MILLIGRAM PER LITER,,,0.008,MILLIGRAM PER LITER,0.88,MILLIGRAM PER LITER,4.24,MILLIGRAM PER LITER,,,59.1,MILLIGRAM PER LITER
36,2013-04-22,0.16,MILLIGRAM PER LITER,0.101,MILLIGRAM PER LITER,,,,,0.049,MILLIGRAM PER LITER,0.39,MILLIGRAM PER LITER,5.74,MILLIGRAM PER LITER,,,31.1,MILLIGRAM PER LITER
37,2013-05-22,0.027,MILLIGRAM PER LITER,0.0178,MILLIGRAM PER LITER,,,,,0.028,MILLIGRAM PER LITER,1.75,MILLIGRAM PER LITER,3.73,MILLIGRAM PER LITER,,,66.9,MILLIGRAM PER LITER
38,2013-06-18,0.173,MILLIGRAM PER LITER,0.0497,MILLIGRAM PER LITER,,,,,0.043,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,9.91,MILLIGRAM PER LITER,,,41.9,MILLIGRAM PER LITER
39,2013-07-09,0.132,MILLIGRAM PER LITER,0.0472,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,1.17,MILLIGRAM PER LITER,7.47,MILLIGRAM PER LITER,,,45.2,MILLIGRAM PER LITER
40,2013-08-19,0.042,MILLIGRAM PER LITER,0.0128,MILLIGRAM PER LITER,4.2,MILLIGRAM PER LITER,,,0.016,MILLIGRAM PER LITER,1.48,MILLIGRAM PER LITER,3.04,MILLIGRAM PER LITER,,,82.0,MILLIGRAM PER LITER
41,2013-09-09,0.114,MILLIGRAM PER LITER,0.0758,MILLIGRAM PER LITER,2.9,MILLIGRAM PER LITER,,,0.021,MILLIGRAM PER LITER,1.05,MILLIGRAM PER LITER,2.68,MILLIGRAM PER LITER,,,67.3,MILLIGRAM PER LITER
42,2013-10-21,0.16,MILLIGRAM PER LITER,0.071,MILLIGRAM PER LITER,6.8,MILLIGRAM PER LITER,,,0.018,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,5.29,MILLIGRAM PER LITER,,,42.0,MILLIGRAM PER LITER
43,2013-11-25,0.104,MILLIGRAM PER LITER,0.0662,MILLIGRAM PER LITER,6.05,MILLIGRAM PER LITER,,,0.08,MILLIGRAM PER LITER,0.88,MILLIGRAM PER LITER,5.51,MILLIGRAM PER LITER,,,44.6,MILLIGRAM PER LITER
44,2012-04-16,0.065,MILLIGRAM PER LITER,0.0092,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,0.93,MILLIGRAM PER LITER,4.45,MILLIGRAM PER LITER,,,70.9,MILLIGRAM PER LITER
45,2012-05-22,0.052,MILLIGRAM PER LITER,0.0025,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,2.84,MILLIGRAM PER LITER,,,84.8,MILLIGRAM PER LITER
46,2012-06-18,0.112,MILLIGRAM PER LITER,0.048,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.67,MILLIGRAM PER LITER,5.05,MILLIGRAM PER LITER,,,75.5,MILLIGRAM PER LITER
47,2012-07-16,0.091,MILLIGRAM PER LITER,0.0219,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,1.13,MILLIGRAM PER LITER,0.717,MILLIGRAM PER LITER,,,98.2,MILLIGRAM PER LITER
48,2012-08-13,0.155,MILLIGRAM PER LITER,0.12,MILLIGRAM PER LITER,,,,,0.118,MILLIGRAM PER LITER,1.4,MILLIGRAM PER LITER,2.53,MILLIGRAM PER LITER,,,92.0,MILLIGRAM PER LITER
49,2012-09-17,0.145,MILLIGRAM PER LITER,0.0596,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,2.24,MILLIGRAM PER LITER,,,79.7,MILLIGRAM PER LITER
50,2012-10-15,0.055,MILLIGRAM PER LITER,0.0281,MILLIGRAM PER LITER,,,,,0.035,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,3.9,MILLIGRAM PER LITER,,,97.5,MILLIGRAM PER LITER
51,2012-11-19,0.046,MILLIGRAM PER LITER,0.0333,MILLIGRAM PER LITER,,,,,0.036,MILLIGRAM PER LITER,0.2,MILLIGRAM PER LITER,6.07,MILLIGRAM PER LITER,,,76.8,MILLIGRAM PER LITER
52,2011-05-16,0.325,MILLIGRAM PER LITER,0.109,MILLIGRAM PER LITER,,,,,0.089,MILLIGRAM PER LITER,1.76,MILLIGRAM PER LITER,4.71,MILLIGRAM PER LITER,,,40.4,MILLIGRAM PER LITER
53,2011-05-31,0.285,MILLIGRAM PER LITER,0.0517,MILLIGRAM PER LITER,,,,,0.063,MILLIGRAM PER LITER,1.45,MILLIGRAM PER LITER,6.57,MILLIGRAM PER LITER,,,37.3,MILLIGRAM PER LITER
54,2011-06-27,0.18,MILLIGRAM PER LITER,,,,,,,,,1.0,MILLIGRAM PER LITER,,,,,42.5,MILLIGRAM PER LITER
55,2011-08-08,0.185,MILLIGRAM PER LITER,0.076,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.85,MILLIGRAM PER LITER,3.72,MILLIGRAM PER LITER,,,82.2,MILLIGRAM PER LITER
56,2011-08-29,0.195,MILLIGRAM PER LITER,0.0664,MILLIGRAM PER LITER,,,,,0.026,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,2.63,MILLIGRAM PER LITER,,,61.7,MILLIGRAM PER LITER
57,2011-10-03,0.182,MILLIGRAM PER LITER,0.0802,MILLIGRAM PER LITER,,,,,0.03,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,3.98,MILLIGRAM PER LITER,,,58.6,MILLIGRAM PER LITER
58,2011-11-28,0.28,MILLIGRAM PER LITER,0.0789,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,1.22,MILLIGRAM PER LITER,5.23,MILLIGRAM PER LITER,,,43.0,MILLIGRAM PER LITER
59,2011-11-14,0.064,MILLIGRAM PER LITER,0.0073,MILLIGRAM PER LITER,,,,,0.017,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,5.25,MILLIGRAM PER LITER,,,64.6,MILLIGRAM PER LITER
60,2010-04-28,0.08,MILLIGRAM PER LITER,0.0072,MILLIGRAM PER LITER,,,,,0.033,MILLIGRAM PER LITER,1.0,MILLIGRAM PER LITER,4.23,MILLIGRAM PER LITER,,,65.1,MILLIGRAM PER LITER
61,2010-05-25,0.066,MILLIGRAM PER LITER,0.0089,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,,,,,59.4,MILLIGRAM PER LITER
62,2010-06-21,0.088,MILLIGRAM PER LITER,0.0299,MILLIGRAM PER LITER,,,,,0.02,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,7.37,MILLIGRAM PER LITER,,,64.4,MILLIGRAM PER LITER
63,2010-07-27,0.153,MILLIGRAM PER LITER,0.0524,MILLIGRAM PER LITER,,,,,0.027,MILLIGRAM PER LITER,2.05,MILLIGRAM PER LITER,2.09,MILLIGRAM PER LITER,,,71.9,MILLIGRAM PER LITER
64,2010-11-02,0.073,MILLIGRAM PER LITER,0.0291,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,0.63,MILLIGRAM PER LITER,5.57,MILLIGRAM PER LITER,,,63.2,MILLIGRAM PER LITER
65,2010-08-30,0.08,MILLIGRAM PER LITER,0.0177,MILLIGRAM PER LITER,,,,,0.017,MILLIGRAM PER LITER,0.82,MILLIGRAM PER LITER,1.98,MILLIGRAM PER LITER,,,73.5,MILLIGRAM PER LITER
66,2009-05-06,0.103,MILLIGRAM PER LITER,0.0134,MILLIGRAM PER LITER,,,,,0.04,MILLIGRAM PER LITER,0.86,MILLIGRAM PER LITER,6.04,MILLIGRAM PER LITER,,,36.2,MILLIGRAM PER LITER
67,2009-05-26,0.061,MILLIGRAM PER LITER,0.0024,MILLIGRAM PER LITER,,,,,0.023,MILLIGRAM PER LITER,1.0,MILLIGRAM PER LITER,3.93,MILLIGRAM PER LITER,,,59.5,MILLIGRAM PER LITER
68,2009-06-29,0.15,MILLIGRAM PER LITER,0.0259,MILLIGRAM PER LITER,,,,,0.017,MILLIGRAM PER LITER,1.05,MILLIGRAM PER LITER,3.71,MILLIGRAM PER LITER,,,57.9,MILLIGRAM PER LITER
69,2009-07-28,0.157,MILLIGRAM PER LITER,0.0302,MILLIGRAM PER LITER,,,,,0.017,MILLIGRAM PER LITER,0.91,MILLIGRAM PER LITER,2.96,MILLIGRAM PER LITER,,,71.1,MILLIGRAM PER LITER
70,2009-08-25,0.12,MILLIGRAM PER LITER,0.0033,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,1.33,MILLIGRAM PER LITER,2.43,MILLIGRAM PER LITER,,,76.3,MILLIGRAM PER LITER
71,2009-10-05,0.147,MILLIGRAM PER LITER,0.0766,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,3.33,MILLIGRAM PER LITER,,,68.5,MILLIGRAM PER LITER
72,2009-11-02,0.063,MILLIGRAM PER LITER,0.0231,MILLIGRAM PER LITER,,,,,0.029,MILLIGRAM PER LITER,0.67,MILLIGRAM PER LITER,3.69,MILLIGRAM PER LITER,,,71.8,MILLIGRAM PER LITER
73,2009-11-24,0.059,MILLIGRAM PER LITER,0.0041,MILLIGRAM PER LITER,,,,,0.029,MILLIGRAM PER LITER,0.66,MILLIGRAM PER LITER,3.76,MILLIGRAM PER LITER,,,73.5,MILLIGRAM PER LITER
74,2008-05-05,0.05,MILLIGRAM PER LITER,0.0005,MILLIGRAM PER LITER,,,,,0.028,MILLIGRAM PER LITER,,,4.16,MILLIGRAM PER LITER,,,65.9,MILLIGRAM PER LITER
75,2008-05-26,0.058,MILLIGRAM PER LITER,0.0023,MILLIGRAM PER LITER,,,,,0.031,MILLIGRAM PER LITER,0.69,MILLIGRAM PER LITER,3.63,MILLIGRAM PER LITER,,,75.5,MILLIGRAM PER LITER
76,2008-06-24,0.18,MILLIGRAM PER LITER,0.0569,MILLIGRAM PER LITER,,,,,0.028,MILLIGRAM PER LITER,1.08,MILLIGRAM PER LITER,3.6,MILLIGRAM PER LITER,,,68.2,MILLIGRAM PER LITER
77,2008-08-06,0.149,MILLIGRAM PER LITER,0.0907,MILLIGRAM PER LITER,,,,,0.02,MILLIGRAM PER LITER,0.08,MILLIGRAM PER LITER,1.99,MILLIGRAM PER LITER,,,47.2,MILLIGRAM PER LITER
78,2008-08-26,0.045,MILLIGRAM PER LITER,0.005,MILLIGRAM PER LITER,,,,,0.013,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,1.42,MILLIGRAM PER LITER,,,81.9,MILLIGRAM PER LITER
79,2008-09-29,0.132,MILLIGRAM PER LITER,0.0083,MILLIGRAM PER LITER,,,,,0.011,MILLIGRAM PER LITER,1.64,MILLIGRAM PER LITER,2.26,MILLIGRAM PER LITER,,,78.3,MILLIGRAM PER LITER
80,2008-10-21,0.053,MILLIGRAM PER LITER,0.0061,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,0.82,MILLIGRAM PER LITER,3.43,MILLIGRAM PER LITER,,,66.3,MILLIGRAM PER LITER
81,2008-11-26,0.187,MILLIGRAM PER LITER,0.0823,MILLIGRAM PER LITER,,,,,0.029,MILLIGRAM PER LITER,0.92,MILLIGRAM PER LITER,7.28,MILLIGRAM PER LITER,,,47.7,MILLIGRAM PER LITER
82,2007-03-29,0.176,MILLIGRAM PER LITER,0.0808,MILLIGRAM PER LITER,,,,,0.042,MILLIGRAM PER LITER,0.94,MILLIGRAM PER LITER,5.3,MILLIGRAM PER LITER,,,28.9,MILLIGRAM PER LITER
83,2007-04-30,0.107,MILLIGRAM PER LITER,0.0302,MILLIGRAM PER LITER,,,,,0.05,MILLIGRAM PER LITER,1.03,MILLIGRAM PER LITER,4.98,MILLIGRAM PER LITER,,,50.3,MILLIGRAM PER LITER
84,2007-06-25,0.094,MILLIGRAM PER LITER,0.0392,MILLIGRAM PER LITER,,,,,0.003,MILLIGRAM PER LITER,0.89,MILLIGRAM PER LITER,2.54,MILLIGRAM PER LITER,,,83.1,MILLIGRAM PER LITER
85,2007-07-30,0.083,MILLIGRAM PER LITER,0.0097,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,1.35,MILLIGRAM PER LITER,,,90.6,MILLIGRAM PER LITER
86,2007-08-30,0.136,MILLIGRAM PER LITER,0.0437,MILLIGRAM PER LITER,,,,,0.02,MILLIGRAM PER LITER,0.7,MILLIGRAM PER LITER,2.49,MILLIGRAM PER LITER,,,86.5,MILLIGRAM PER LITER
87,2007-09-25,0.095,MILLIGRAM PER LITER,0.016,MILLIGRAM PER LITER,,,,,0.016,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,3.15,MILLIGRAM PER LITER,,,94.3,MILLIGRAM PER LITER
88,2006-06-13,0.129,MILLIGRAM PER LITER,0.0206,MILLIGRAM PER LITER,,,,,0.022,MILLIGRAM PER LITER,1.0,MILLIGRAM PER LITER,6.61,MILLIGRAM PER LITER,,,55.3,MILLIGRAM PER LITER
89,2006-07-12,0.111,MILLIGRAM PER LITER,0.0206,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,3.34,MILLIGRAM PER LITER,,,76.9,MILLIGRAM PER LITER
90,2006-08-08,0.212,MILLIGRAM PER LITER,0.0758,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,1.02,MILLIGRAM PER LITER,4.09,MILLIGRAM PER LITER,,,49.5,MILLIGRAM PER LITER
91,2006-08-30,0.137,MILLIGRAM PER LITER,0.0033,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,1.2,MILLIGRAM PER LITER,2.6,MILLIGRAM PER LITER,,,75.6,MILLIGRAM PER LITER
92,2005-09-28,0.18,MILLIGRAM PER LITER,,,,,,,,,1.0,MILLIGRAM PER LITER,,,,,75.2,MILLIGRAM PER LITER
93,2005-11-02,0.136,MILLIGRAM PER LITER,0.0342,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,0.76,MILLIGRAM PER LITER,4.14,MILLIGRAM PER LITER,,,89.0,MILLIGRAM PER LITER
94,2004-07-12,0.14,MILLIGRAM PER LITER,0.0046,MILLIGRAM PER LITER,,,,,0.028,MILLIGRAM PER LITER,1.05,MILLIGRAM PER LITER,4.44,MILLIGRAM PER LITER,,,78.5,MILLIGRAM PER LITER
95,2003-09-03,0.122,MILLIGRAM PER LITER,0.0042,MILLIGRAM PER LITER,,,,,0.018,MILLIGRAM PER LITER,1.15,MILLIGRAM PER LITER,2.02,MILLIGRAM PER LITER,,,90.5,MILLIGRAM PER LITER
96,2003-09-30,0.221,MILLIGRAM PER LITER,0.0593,MILLIGRAM PER LITER,,,,,0.024,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,2.88,MILLIGRAM PER LITER,,,76.2,MILLIGRAM PER LITER
97,2003-10-30,0.189,MILLIGRAM PER LITER,0.0241,MILLIGRAM PER LITER,,,,,0.021,MILLIGRAM PER LITER,1.26,MILLIGRAM PER LITER,6.13,MILLIGRAM PER LITER,,,70.4,MILLIGRAM PER LITER
98,2002-08-13,0.11,MILLIGRAM PER LITER,0.007,MILLIGRAM PER LITER,,,,,0.019,MILLIGRAM PER LITER,1.37,MILLIGRAM PER LITER,3.3,MILLIGRAM PER LITER,,,54.1,MILLIGRAM PER LITER
99,1996-04-22,0.29,MILLIGRAM PER LITER,,,,,,,0.01,MILLIGRAM PER LITER,1.23,MILLIGRAM PER LITER,,,,,40.1,MILLIGRAM PER LITER
100,1996-05-28,0.146,MILLIGRAM PER LITER,0.0465,MILLIGRAM PER LITER,,,,,0.02,MILLIGRAM PER LITER,0.8199999999999998,MILLIGRAM PER LITER,7.25,MILLIGRAM PER LITER,,,33.4,MILLIGRAM PER LITER
101,1996-06-25,0.08,MILLIGRAM PER LITER,0.071,MILLIGRAM PER LITER,,,,,0.011000000000000001,MILLIGRAM PER LITER,0.46,MILLIGRAM PER LITER,10.8,MILLIGRAM PER LITER,,,32.8,MILLIGRAM PER LITER
102,2007-10-24,,,0.0349,MILLIGRAM PER LITER,,,,,0.014,MILLIGRAM PER LITER,0.77,MILLIGRAM PER LITER,3.04,MILLIGRAM PER LITER,,,90.7,MILLIGRAM PER LITER
103,2006-10-03,,,0.0479,MILLIGRAM PER LITER,,,,,0.015,MILLIGRAM PER LITER,,,4.69,MILLIGRAM PER LITER,,,56.7,MILLIGRAM PER LITER
104,2006-11-06,,,,,,,,,,,,,,,,,39.2,MILLIGRAM PER LITER
