#YY,MM,DD,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,ft
2007,9,20,161.6965517,4.806896552,5.764827586,NAN,NAN,NAN,NAN,1021.232414,20.21793103,NAN,NAN,NAN,NAN
2007,9,21,185.7777778,2.85,3.855555556,NAN,NAN,NAN,NAN,1018.829167,21.81111111,NAN,NAN,NAN,NAN
2007,9,22,257.9251701,6.530612245,8.126206897,NAN,NAN,NAN,NAN,1015.770068,21.83537415,NAN,NAN,NAN,NAN
2007,9,23,170.7549669,3.4,4.209271523,NAN,NAN,NAN,NAN,1024.380795,16.94304636,NAN,NAN,NAN,NAN
2007,9,24,166.9310345,3.935172414,4.82137931,NAN,NAN,NAN,NAN,1022.881379,18.42551724,NAN,NAN,NAN,NAN
2007,9,25,235.7986577,5.642281879,7.166442953,NAN,NAN,NAN,NAN,1017.451007,23.31275168,NAN,NAN,NAN,NAN
2007,9,26,267,4.946540881,6.522929936,NAN,NAN,NAN,NAN,1015.334591,22.13710692,NAN,NAN,NAN,NAN
2007,9,27,196.5416667,3.513194444,4.650694444,NAN,NAN,NAN,NAN,1014.456944,19.21805556,NAN,NAN,NAN,NAN
2007,9,28,228.9189189,7.152702703,8.810810811,NAN,NAN,NAN,NAN,1015.846622,17.29662162,NAN,NAN,NAN,NAN
2007,9,29,105.875,3.907638889,5.069444444,NAN,NAN,NAN,NAN,1027.214583,16.35625,NAN,NAN,NAN,NAN
2007,9,30,204.9097222,4.507638889,5.788194444,NAN,NAN,NAN,NAN,1028.398611,16.24236111,NAN,NAN,NAN,NAN
2007,10,1,212.3401361,7.167346939,9.175510204,NAN,NAN,NAN,NAN,1023.841497,19.33333333,NAN,NAN,NAN,NAN
2007,10,2,205.2222222,4.481944444,5.864583333,NAN,NAN,NAN,NAN,1020.254167,18.475,NAN,NAN,NAN,NAN
2007,10,3,235.7027027,7.008783784,9.076712329,NAN,NAN,NAN,NAN,1015.97027,20.10675676,NAN,NAN,NAN,NAN
2007,10,4,160.0555556,3.21875,3.75,NAN,NAN,NAN,NAN,1020.617361,18.24444444,NAN,NAN,NAN,NAN
2007,10,5,163.0416667,4.132638889,4.930555556,NAN,NAN,NAN,NAN,1022.796528,21.07062937,NAN,NAN,NAN,NAN
2007,10,6,242.6944444,4.238194444,5.192361111,NAN,NAN,NAN,NAN,1020.897222,22.59513889,NAN,NAN,NAN,NAN
2007,10,7,183.7708333,2.779861111,3.463888889,NAN,NAN,NAN,NAN,1019.122917,22.63888889,NAN,NAN,NAN,NAN
2007,10,8,249.6527778,3.738194444,4.548611111,NAN,NAN,NAN,NAN,1016.323611,22.83819444,NAN,NAN,NAN,NAN
2007,10,9,269.4861111,6.121527778,7.526388889,NAN,NAN,NAN,NAN,1011.489583,21.56805556,NAN,NAN,NAN,NAN
2007,10,10,271.2302632,7.678947368,9.780536913,NAN,NAN,NAN,NAN,1007.703289,13.85855263,NAN,NAN,NAN,NAN
2007,10,11,235.2,4.554482759,6.279310345,NAN,NAN,NAN,NAN,1008.268966,10.69034483,NAN,NAN,NAN,NAN
2007,10,12,97.78231293,7.250340136,9.402739726,NAN,NAN,NAN,NAN,1011.517007,11.1537415,NAN,NAN,NAN,NAN
2007,10,13,283.8152866,8.056687898,10.32684564,NAN,NAN,NAN,NAN,1014.661146,10.8477707,NAN,NAN,NAN,NAN
2007,10,14,297.3925926,5.627407407,7.497037037,NAN,NAN,NAN,NAN,1019.620741,12.37037037,NAN,NAN,NAN,NAN
2007,10,15,175.6736111,4.35,5.280555556,NAN,NAN,NAN,NAN,1021.717361,13.56736111,NAN,NAN,NAN,NAN
2007,10,16,123.5069444,4.825694444,5.864583333,NAN,NAN,NAN,NAN,1018.909722,15.25138889,NAN,NAN,NAN,NAN
2007,10,17,201.0138889,2.608333333,3.625694444,NAN,NAN,NAN,NAN,1017.149306,17.00277778,NAN,NAN,NAN,NAN
2007,10,18,201.3493151,5.279452055,7.307534247,NAN,NAN,NAN,NAN,1009.539041,19.05479452,NAN,NAN,NAN,NAN
2007,10,19,236.9551282,9.788461538,12.93150685,NAN,NAN,NAN,NAN,999.4858974,21.24487179,NAN,NAN,NAN,NAN
2007,10,20,278.0632911,10.97341772,13.99013158,NAN,NAN,NAN,NAN,1005.532278,15.99303797,NAN,NAN,NAN,NAN
2007,10,21,229.8627451,8.008496732,10.44693878,NAN,NAN,NAN,NAN,1015.951634,18.23464052,NAN,NAN,NAN,NAN
2007,10,22,227.7567568,6.637837838,8.72972973,NAN,NAN,NAN,NAN,1017.666216,20.28243243,NAN,NAN,NAN,NAN
2007,10,23,132.4733333,5.303333333,6.637583893,NAN,NAN,NAN,NAN,1009.348667,14.71466667,NAN,NAN,NAN,NAN
2007,10,24,213.0062112,5.091304348,6.677018634,NAN,NAN,NAN,NAN,1013.740741,11.87267081,NAN,NAN,NAN,NAN
2007,10,25,96.51572327,8.975316456,10.81456954,NAN,NAN,NAN,NAN,1023.558861,12.50886076,NAN,NAN,NAN,NAN
