YYYY,MM,DD,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2005,3,16,179.6740741,2.79037037,5.303759398,NAN,NAN,NAN,NAN,1025.17551,-0.095424837,NAN,NAN,NAN,NAN
2005,3,17,239.5167785,3.140268456,5.118120805,NAN,NAN,NAN,NAN,1016.702899,2.123976608,NAN,NAN,NAN,NAN
2005,3,18,91.68553459,5.851572327,7.671698113,NAN,NAN,NAN,NAN,1018.062983,0.605524862,NAN,NAN,NAN,NAN
2005,3,19,66.69934641,5.082352941,7.333986928,NAN,NAN,NAN,NAN,1015.667045,1.75625,NAN,NAN,NAN,NAN
2005,3,20,237.98125,3.745625,6.756875,NAN,NAN,NAN,NAN,1016.270492,3.560655738,NAN,NAN,NAN,NAN
2005,3,21,285.0131579,3.159868421,5.630921053,NAN,NAN,NAN,NAN,1021.798844,1.916763006,NAN,NAN,NAN,NAN
2005,3,22,90.7483871,3.604516129,5.378064516,NAN,NAN,NAN,NAN,1023.69162,2.94301676,NAN,NAN,NAN,NAN
2005,3,23,48.80645161,8.753548387,13.19548387,NAN,NAN,NAN,NAN,1015.012849,0.603351955,NAN,NAN,NAN,NAN
2005,3,24,273.7341772,2.825316456,5.238607595,NAN,NAN,NAN,NAN,1016.973889,1.858333333,NAN,NAN,NAN,NAN
2005,3,25,103.9294872,3.847435897,6.379354839,NAN,NAN,NAN,NAN,1018.467416,3.104494382,NAN,NAN,NAN,NAN
2005,3,26,27.54098361,5.76557377,8.596721311,NAN,NAN,NAN,NAN,1020.447143,0.647142857,NAN,NAN,NAN,NAN
2005,3,27,51.08888889,3.446666667,5.088888889,NAN,NAN,NAN,NAN,1018.222642,2.745283019,NAN,NAN,NAN,NAN
2005,3,28,28.05228758,5.653594771,8.899346405,NAN,NAN,NAN,NAN,1006.549714,5.108571429,NAN,NAN,NAN,NAN
2005,3,29,144.6845638,3.17852349,5.39261745,NAN,NAN,NAN,NAN,1012.413529,5.781176471,NAN,NAN,NAN,NAN
2005,3,30,119.7232143,5.650892857,8.636607143,NAN,NAN,NAN,NAN,1011.324,13.4184,NAN,NAN,NAN,NAN
2005,3,31,186.5135135,7.600900901,14.12792793,NAN,NAN,NAN,NAN,1008.15935,11.95844156,NAN,NAN,NAN,NAN
2005,4,1,169.0853659,3.560365854,6.199390244,NAN,NAN,NAN,NAN,1018.857609,7.575,NAN,NAN,NAN,NAN
2005,4,2,214.1761006,6.745283019,12.73333333,NAN,NAN,NAN,NAN,1008.085475,5.234636872,NAN,NAN,NAN,NAN
2005,4,3,284.4390244,7.61402439,12.77621951,NAN,NAN,NAN,NAN,1009.8875,7.194565217,NAN,NAN,NAN,NAN
2005,4,4,243.147929,3.75147929,6.30887574,NAN,NAN,NAN,NAN,1016.422581,10.18602151,NAN,NAN,NAN,NAN
2005,4,5,155.3952096,4.435329341,7.680239521,NAN,NAN,NAN,NAN,1016.725137,15.25300546,NAN,NAN,NAN,NAN
2005,4,6,184.577381,3.654761905,5.726190476,NAN,NAN,NAN,NAN,1016.595628,18.30218579,NAN,NAN,NAN,NAN
2005,4,7,164.7080745,3.293167702,5.559006211,NAN,NAN,NAN,NAN,1013.107609,14.55543478,NAN,NAN,NAN,NAN
2005,4,8,67.36969697,4.602424242,6.996363636,NAN,NAN,NAN,NAN,1018.037634,8.960752688,NAN,NAN,NAN,NAN
2005,4,9,44.45283019,5.408805031,7.337735849,NAN,NAN,NAN,NAN,1020.02,8.490555556,NAN,NAN,NAN,NAN
2005,4,10,40.25294118,4.111176471,5.807647059,NAN,NAN,NAN,NAN,1019.62,9.331578947,NAN,NAN,NAN,NAN
2005,4,11,45.49700599,8.004790419,10.58083832,NAN,NAN,NAN,NAN,1022.215676,8.82,NAN,NAN,NAN,NAN
2005,4,12,53.37951807,11.21807229,15.06385542,NAN,NAN,NAN,NAN,1017.662766,6.863829787,NAN,NAN,NAN,NAN
2005,4,13,44.74705882,9.234117647,12.91764706,NAN,NAN,NAN,NAN,1016.192593,8.144973545,NAN,NAN,NAN,NAN
2005,4,14,95.02453988,4.495092025,7.044785276,NAN,NAN,NAN,NAN,1023.556667,8.776111111,NAN,NAN,NAN,NAN
2005,4,15,48.46428571,6.575,9.225,NAN,NAN,NAN,NAN,1028.998396,8.050802139,NAN,NAN,NAN,NAN
2005,4,16,70.50595238,3.552380952,5.532142857,NAN,NAN,NAN,NAN,1031.074731,10.64408602,NAN,NAN,NAN,NAN
2005,4,17,183.5329341,3.08502994,5.153293413,NAN,NAN,NAN,NAN,1025.54973,14.60864865,NAN,NAN,NAN,NAN
2005,4,18,53.58333333,2.928846154,4.446153846,NAN,NAN,NAN,NAN,1021.612778,13.37333333,NAN,NAN,NAN,NAN
2005,4,19,156.2105263,3.892763158,7.098684211,NAN,NAN,NAN,NAN,1017.564162,18.75895954,NAN,NAN,NAN,NAN
2005,4,20,225.8766234,4.988311688,8.794155844,NAN,NAN,NAN,NAN,1012.80113,19.65480226,NAN,NAN,NAN,NAN
2005,4,21,74.22,6.337333333,9.327333333,NAN,NAN,NAN,NAN,1019.357803,8.185549133,NAN,NAN,NAN,NAN
2005,4,22,52.90967742,5.140645161,8.016774194,NAN,NAN,NAN,NAN,1010.454494,8.197752809,NAN,NAN,NAN,NAN
2005,4,23,307.3642384,5.805298013,11.28609272,NAN,NAN,NAN,NAN,1002.956069,4.257803468,NAN,NAN,NAN,NAN
2005,4,24,267.1184211,6.090789474,10.32171053,NAN,NAN,NAN,NAN,1000.578286,0.474285714,NAN,NAN,NAN,NAN
2005,4,25,242.8636364,5.56038961,10.73896104,NAN,NAN,NAN,NAN,999.5271028,7.329775281,NAN,NAN,NAN,NAN
2005,4,26,198.3116883,4.449350649,7.952287582,NAN,NAN,NAN,NAN,NAN,9.664,NAN,NAN,NAN,NAN
2005,4,27,214.6226415,4.652201258,8.426415094,NAN,NAN,NAN,NAN,NAN,7.648876404,NAN,NAN,NAN,NAN
2005,4,28,233.0759494,3.737974684,7.430379747,NAN,NAN,NAN,NAN,NAN,8.04972067,NAN,NAN,NAN,NAN
2005,4,29,258.2515723,2.259748428,4.141509434,NAN,NAN,NAN,NAN,NAN,9.540449438,NAN,NAN,NAN,NAN
2005,4,30,141.5521472,2.846625767,5.579141104,NAN,NAN,NAN,NAN,NAN,9.49027027,NAN,NAN,NAN,NAN
2005,5,1,241.5064103,4.177564103,8.282692308,NAN,NAN,NAN,NAN,NAN,8.59039548,NAN,NAN,NAN,NAN
2005,5,2,242.4258065,4.787741935,8.932903226,NAN,NAN,NAN,NAN,NAN,7.126136364,NAN,NAN,NAN,NAN
2005,5,3,248.9874214,3.476100629,6.35408805,NAN,NAN,NAN,NAN,NAN,5.849444444,NAN,NAN,NAN,NAN
2005,5,4,202.7839506,2.59382716,4.468518519,NAN,NAN,NAN,NAN,NAN,6.475568182,NAN,NAN,NAN,NAN
2005,5,5,108,4.209271523,6.027152318,NAN,NAN,NAN,NAN,NAN,9.106432749,NAN,NAN,NAN,NAN
2005,5,6,123.20625,2.534375,4.600632911,NAN,NAN,NAN,NAN,NAN,10.97118644,NAN,NAN,NAN,NAN
2005,5,7,143.75,4.11097561,6.500609756,NAN,NAN,NAN,NAN,NAN,15.4456044,NAN,NAN,NAN,NAN
2005,5,8,74.47272727,3.416363636,5.339634146,NAN,NAN,NAN,NAN,NAN,13.61222222,NAN,NAN,NAN,NAN
2005,5,9,137.3690476,3.808928571,6.148214286,NAN,NAN,NAN,NAN,NAN,19.47666667,NAN,NAN,NAN,NAN
2005,5,10,181.6380368,4.36993865,7.71595092,NAN,NAN,NAN,NAN,NAN,21.9480226,NAN,NAN,NAN,NAN
2005,5,11,178.0783133,3.063253012,5.673333333,NAN,NAN,NAN,NAN,NAN,18.60274725,NAN,NAN,NAN,NAN
2005,5,12,33.92215569,7.42754491,11.94491018,NAN,NAN,NAN,NAN,NAN,9.217741935,NAN,NAN,NAN,NAN
2005,5,13,69.32934132,6.801197605,9.824550898,NAN,NAN,NAN,NAN,NAN,11.0989071,NAN,NAN,NAN,NAN
2005,5,14,194.6687117,3.919631902,7.271165644,NAN,NAN,NAN,NAN,NAN,15.94833333,NAN,NAN,NAN,NAN
2005,5,15,231.4620253,4.008227848,7.679113924,NAN,NAN,NAN,NAN,NAN,11.45536723,NAN,NAN,NAN,NAN
2005,5,16,252.6341463,3.281707317,5.81402439,NAN,NAN,NAN,NAN,NAN,10.48100559,NAN,NAN,NAN,NAN
2005,5,17,129.1518987,3.306962025,4.908860759,NAN,NAN,NAN,NAN,NAN,11.16149425,NAN,NAN,NAN,NAN
2005,5,18,92.3373494,4.551807229,6.795180723,NAN,NAN,NAN,NAN,NAN,13.48469945,NAN,NAN,NAN,NAN
2005,5,19,75.92814371,5.276047904,7.935329341,NAN,NAN,NAN,NAN,NAN,13.99944751,NAN,NAN,NAN,NAN
2005,5,20,48.93209877,8.504320988,12.1037037,NAN,NAN,NAN,NAN,NAN,14.3,NAN,NAN,NAN,NAN
2005,5,21,157.04375,2.248125,4.161875,NAN,NAN,NAN,NAN,NAN,16.22316384,NAN,NAN,NAN,NAN
2005,5,22,208.1257485,2.500598802,4.532121212,NAN,NAN,NAN,NAN,NAN,16.65164835,NAN,NAN,NAN,NAN
2005,5,23,162.7411765,3.932352941,6.945294118,NAN,NAN,NAN,NAN,NAN,14.59189189,NAN,NAN,NAN,NAN
2005,5,24,266.439759,3.221084337,6.389759036,NAN,NAN,NAN,NAN,NAN,12.49106145,NAN,NAN,NAN,NAN
2005,5,25,62.28994083,4.293491124,7.4125,NAN,NAN,NAN,NAN,NAN,14.58594595,NAN,NAN,NAN,NAN
2005,5,26,222.4201183,2.879881657,5.176331361,NAN,NAN,NAN,NAN,NAN,18.44619565,NAN,NAN,NAN,NAN
2005,5,27,239.1585366,4.174390244,7.682317073,NAN,NAN,NAN,NAN,NAN,18.41722222,NAN,NAN,NAN,NAN
2005,5,28,225.5416667,3.545833333,7.308928571,NAN,NAN,NAN,NAN,NAN,16.12087912,NAN,NAN,NAN,NAN
2005,5,29,251.7177914,3.157668712,5.710429448,NAN,NAN,NAN,NAN,NAN,16.54831461,NAN,NAN,NAN,NAN
2005,5,30,149.408284,2.363905325,4.132738095,NAN,NAN,NAN,NAN,NAN,17.18021978,NAN,NAN,NAN,NAN
2005,5,31,146.1042945,2.910429448,4.499386503,NAN,NAN,NAN,NAN,NAN,18.56555556,NAN,NAN,NAN,NAN
2005,6,1,49.32704403,3.933333333,5.548734177,NAN,NAN,NAN,NAN,NAN,18.78011364,NAN,NAN,NAN,NAN
2005,6,2,66.2969697,5.05030303,7.315757576,NAN,NAN,NAN,NAN,NAN,19.18258427,NAN,NAN,NAN,NAN
2005,6,3,85.44444444,4.486419753,6.719135802,NAN,NAN,NAN,NAN,NAN,18.81136364,NAN,NAN,NAN,NAN
2005,6,4,87.70186335,3.747826087,5.632298137,NAN,NAN,NAN,NAN,NAN,21.12696629,NAN,NAN,NAN,NAN
2005,6,5,164.0245399,3.795092025,6.250920245,NAN,NAN,NAN,NAN,NAN,26.25819209,NAN,NAN,NAN,NAN
2005,6,6,212.9503106,4.719254658,9.237267081,NAN,NAN,NAN,NAN,NAN,22.24166667,NAN,NAN,NAN,NAN
2005,6,7,223.566879,3.305095541,6.314012739,NAN,NAN,NAN,NAN,NAN,31.31851852,NAN,NAN,NAN,NAN
2005,6,8,162.4025157,3.044025157,5.321383648,NAN,NAN,NAN,NAN,NAN,26.59186047,NAN,NAN,NAN,NAN
2005,6,9,166.797546,3.953374233,7.06809816,NAN,NAN,NAN,NAN,NAN,26.32790698,NAN,NAN,NAN,NAN
2005,6,10,175.7125,3.973125,7.213125,NAN,NAN,NAN,NAN,NAN,27.03837209,NAN,NAN,NAN,NAN
2005,6,11,180.3496933,3.349079755,5.844171779,NAN,NAN,NAN,NAN,NAN,26.34748603,NAN,NAN,NAN,NAN
2005,6,12,137.5352941,2.867058824,4.701176471,NAN,NAN,NAN,NAN,NAN,25.30883978,NAN,NAN,NAN,NAN
2005,6,13,156.4539877,4.46196319,7.826993865,NAN,NAN,NAN,NAN,NAN,25.16214689,NAN,NAN,NAN,NAN
2005,6,14,205.2,4.45030303,8.487272727,NAN,NAN,NAN,NAN,NAN,26.85824176,NAN,NAN,NAN,NAN
2005,6,15,230.3915663,5.008433735,10.22831325,NAN,NAN,NAN,NAN,NAN,21.69779006,NAN,NAN,NAN,NAN
2005,6,16,277.0177515,4.982840237,8.837869822,NAN,NAN,NAN,NAN,NAN,17.82154696,NAN,NAN,NAN,NAN
2005,6,17,289.2378049,3.486585366,6.240853659,NAN,NAN,NAN,NAN,NAN,16.65409836,NAN,NAN,NAN,NAN
2005,6,18,208.2378049,2.436585366,4.117682927,NAN,NAN,NAN,NAN,NAN,17.13681319,NAN,NAN,NAN,NAN
2005,6,19,140.4850299,3.665868263,5.620958084,NAN,NAN,NAN,NAN,NAN,18.10374332,NAN,NAN,NAN,NAN
2005,6,20,95.78571429,3.00297619,4.575449102,NAN,NAN,NAN,NAN,NAN,18.66593407,NAN,NAN,NAN,NAN
2005,6,21,198.3764706,2.883529412,4.817058824,NAN,NAN,NAN,NAN,NAN,23.07675676,NAN,NAN,NAN,NAN
2005,6,22,189.1592357,3.713375796,6.236942675,NAN,NAN,NAN,NAN,NAN,20.87944444,NAN,NAN,NAN,NAN
2005,6,23,133.2704403,3.237106918,5.082278481,NAN,NAN,NAN,NAN,NAN,21.43390805,NAN,NAN,NAN,NAN
2005,6,24,181.4230769,3.867948718,7.027564103,NAN,NAN,NAN,NAN,NAN,26.67090909,NAN,NAN,NAN,NAN
2005,6,25,222.5857988,3.420118343,6.471005917,NAN,NAN,NAN,NAN,NAN,29.83705882,NAN,NAN,NAN,NAN
2005,6,26,106.6344828,3.202068966,5.266896552,NAN,NAN,NAN,NAN,NAN,25.98869048,NAN,NAN,NAN,NAN
2005,6,27,72.03191489,2.095744681,4.319565217,NAN,NAN,NAN,NAN,NAN,25.22019231,NAN,NAN,NAN,NAN
2005,6,28,197.5833333,3.229166667,6.041666667,NAN,NAN,NAN,NAN,NAN,26.41578947,NAN,NAN,NAN,NAN
2005,6,29,154.2083333,3.004166667,5.4625,NAN,NAN,NAN,NAN,NAN,26.125,NAN,NAN,NAN,NAN
2005,6,30,165.0909091,3.404545455,5.881818182,NAN,NAN,NAN,NAN,NAN,24.29545455,NAN,NAN,NAN,NAN
2005,7,1,224.5,5.516666667,9.979166667,NAN,NAN,NAN,NAN,NAN,23.97083333,NAN,NAN,NAN,NAN
2005,7,2,189.3333333,3.633333333,6.454166667,NAN,NAN,NAN,NAN,NAN,18.00416667,NAN,NAN,NAN,NAN
2005,7,3,132.7826087,2.713043478,4.947826087,NAN,NAN,NAN,NAN,NAN,21.90869565,NAN,NAN,NAN,NAN
2005,7,4,159.4583333,3.6875,6.266666667,NAN,NAN,NAN,NAN,NAN,26.21666667,NAN,NAN,NAN,NAN
2005,7,5,265.625,2.845833333,5.416666667,NAN,NAN,NAN,NAN,NAN,24.0375,NAN,NAN,NAN,NAN
2005,7,6,154.25,2.958333333,5.295833333,NAN,NAN,NAN,NAN,NAN,21.7125,NAN,NAN,NAN,NAN
2005,7,7,158.5833333,3.233333333,5.1375,NAN,NAN,NAN,NAN,NAN,21.13333333,NAN,NAN,NAN,NAN
2005,7,8,88.04166667,3.5875,5.470833333,NAN,NAN,NAN,NAN,NAN,22.72083333,NAN,NAN,NAN,NAN
2005,7,9,151.3333333,2.504166667,3.958333333,NAN,NAN,NAN,NAN,NAN,22.41666667,NAN,NAN,NAN,NAN
2005,7,10,172.4166667,2.7625,4.391666667,NAN,NAN,NAN,NAN,NAN,25.0875,NAN,NAN,NAN,NAN
2005,7,11,120.375,3.1125,4.8875,NAN,NAN,NAN,NAN,NAN,24.42083333,NAN,NAN,NAN,NAN
2005,7,12,57.33333333,4.533333333,6.6375,NAN,NAN,NAN,NAN,NAN,26.32083333,NAN,NAN,NAN,NAN
2005,7,13,130.8333333,3.125,5.25,NAN,NAN,NAN,NAN,NAN,25.07083333,NAN,NAN,NAN,NAN
2005,7,14,191.0833333,2.641666667,4.2375,NAN,NAN,NAN,NAN,NAN,25.14166667,NAN,NAN,NAN,NAN
2005,7,15,48.73684211,3.642105263,5.584210526,NAN,NAN,NAN,NAN,NAN,25.25263158,NAN,NAN,NAN,NAN
2005,7,16,146.4666667,2.773333333,4.586666667,NAN,NAN,NAN,NAN,NAN,25.45333333,NAN,NAN,NAN,NAN
2005,7,17,215.3333333,2.45,4.308333333,NAN,NAN,NAN,NAN,NAN,25.4375,NAN,NAN,NAN,NAN
2005,7,18,204.9047619,4.161904762,7.976190476,NAN,NAN,NAN,NAN,NAN,26.82380952,NAN,NAN,NAN,NAN
2005,7,19,238.7,3.5,6.365,NAN,NAN,NAN,NAN,NAN,24.725,NAN,NAN,NAN,NAN
2005,7,20,225.9166667,2.5375,4.4875,NAN,NAN,NAN,NAN,NAN,25.91666667,NAN,NAN,NAN,NAN
2005,7,21,220.5789474,2.178947368,5.084210526,NAN,NAN,NAN,NAN,NAN,24.43684211,NAN,NAN,NAN,NAN
2005,7,22,204.6666667,2.433333333,4.691666667,NAN,NAN,NAN,NAN,NAN,24.92916667,NAN,NAN,NAN,NAN
2005,7,23,72.26086957,4.32173913,6.373913043,NAN,NAN,NAN,NAN,NAN,25.06086957,NAN,NAN,NAN,NAN
2005,7,24,160.826087,4.6,7.391304348,NAN,NAN,NAN,NAN,NAN,25.39565217,NAN,NAN,NAN,NAN
2005,7,25,213.35,3.41,6.34,NAN,NAN,NAN,NAN,NAN,29.68,NAN,NAN,NAN,NAN
2005,7,26,195.7083333,4.416666667,8.720833333,NAN,NAN,NAN,NAN,NAN,27.62916667,NAN,NAN,NAN,NAN
2005,7,27,261.6086957,2.908695652,6.673913043,NAN,NAN,NAN,NAN,NAN,20.62173913,NAN,NAN,NAN,NAN
2005,7,28,74.71428571,3.657142857,5.542857143,NAN,NAN,NAN,NAN,NAN,21.87619048,NAN,NAN,NAN,NAN
2005,7,29,217.2727273,2.304545455,4.127272727,NAN,NAN,NAN,NAN,NAN,22.17727273,NAN,NAN,NAN,NAN
2005,7,30,53.36363636,3.940909091,6.409090909,NAN,NAN,NAN,NAN,NAN,22.81363636,NAN,NAN,NAN,NAN
2005,7,31,168.1304348,1.969565217,3.713043478,NAN,NAN,NAN,NAN,NAN,23.80434783,NAN,NAN,NAN,NAN
2005,8,1,231.3478261,2.582608696,4.82173913,NAN,NAN,NAN,NAN,NAN,26.17391304,NAN,NAN,NAN,NAN
2005,8,2,246.8181818,2.581818182,4.490909091,NAN,NAN,NAN,NAN,NAN,27.51363636,NAN,NAN,NAN,NAN
2005,8,3,207.7826087,2.486956522,4.673913043,NAN,NAN,NAN,NAN,NAN,28.25652174,NAN,NAN,NAN,NAN
2005,8,4,202.5714286,3.619047619,6.742857143,NAN,NAN,NAN,NAN,NAN,27.35238095,NAN,NAN,NAN,NAN
2005,8,5,166.3181818,2.931818182,4.972727273,NAN,NAN,NAN,NAN,NAN,24.95909091,NAN,NAN,NAN,NAN
2005,8,6,148.1428571,2.880952381,4.480952381,NAN,NAN,NAN,NAN,NAN,24.33333333,NAN,NAN,NAN,NAN
2005,8,7,139.6363636,2.85,4.913636364,NAN,NAN,NAN,NAN,NAN,23.90909091,NAN,NAN,NAN,NAN
2005,8,8,132.3888889,2.205555556,4.166666667,NAN,NAN,NAN,NAN,NAN,24.21666667,NAN,NAN,NAN,NAN
2005,8,9,188.2631579,2.826315789,4.857894737,NAN,NAN,NAN,NAN,NAN,26.75263158,NAN,NAN,NAN,NAN
2005,8,10,192.4545455,3.336363636,5.490909091,NAN,NAN,NAN,NAN,NAN,26.54545455,NAN,NAN,NAN,NAN
2005,8,11,157.7777778,3.416666667,5.466666667,NAN,NAN,NAN,NAN,NAN,24.35555556,NAN,NAN,NAN,NAN
2005,8,12,167.8823529,3.817647059,7.423529412,NAN,NAN,NAN,NAN,NAN,25.72941176,NAN,NAN,NAN,NAN
2005,8,13,196.5909091,2.468181818,4.063636364,NAN,NAN,NAN,NAN,NAN,24.32272727,NAN,NAN,NAN,NAN
2005,8,14,167.5,2.670833333,5.1375,NAN,NAN,NAN,NAN,NAN,21.78333333,NAN,NAN,NAN,NAN
2005,8,15,66.28571429,3.542857143,5.538095238,NAN,NAN,NAN,NAN,NAN,22.91904762,NAN,NAN,NAN,NAN
2005,8,16,152,2.155555556,3.911111111,NAN,NAN,NAN,NAN,NAN,22.57222222,NAN,NAN,NAN,NAN
2005,8,17,168.4,2.58,4.1,NAN,NAN,NAN,NAN,NAN,23.275,NAN,NAN,NAN,NAN
2005,8,18,97.65,3.9,6.115,NAN,NAN,NAN,NAN,NAN,23.34,NAN,NAN,NAN,NAN
2005,8,19,192.3888889,4.594444444,8.077777778,NAN,NAN,NAN,NAN,NAN,25.69444444,NAN,NAN,NAN,NAN
2005,8,20,214.8421053,2.668421053,6.384210526,NAN,NAN,NAN,NAN,NAN,24.9,NAN,NAN,NAN,NAN
2005,8,21,251.8095238,4.147619048,7.504761905,NAN,NAN,NAN,NAN,NAN,24.91428571,NAN,NAN,NAN,NAN
2005,8,22,294.1904762,3.119047619,5.547619048,NAN,NAN,NAN,NAN,NAN,19.04761905,NAN,NAN,NAN,NAN
2005,8,23,190.6190476,2.314285714,4.357142857,NAN,NAN,NAN,NAN,NAN,18.44285714,NAN,NAN,NAN,NAN
2005,8,24,115.5652174,3.8,5.986956522,NAN,NAN,NAN,NAN,NAN,19.55652174,NAN,NAN,NAN,NAN
