#YY,MM,DD,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,ft
2011,6,22,130.7553957,3.35971223,4.855072464,NAN,NAN,NAN,NAN,NAN,21.42805755,NAN,NAN,NAN,NAN
2011,6,23,194.5918367,4.012244898,5.999319728,NAN,NAN,NAN,NAN,NAN,22.49251701,NAN,NAN,NAN,NAN
2011,6,24,207.9589041,6.231506849,8.132876712,NAN,NAN,NAN,NAN,NAN,19.84315068,NAN,NAN,NAN,NAN
2011,6,25,233.2312925,7.93537415,10.12312925,NAN,NAN,NAN,NAN,NAN,18.22108844,NAN,NAN,NAN,NAN
2011,6,26,259.7013889,3.706944444,4.792361111,NAN,NAN,NAN,NAN,NAN,18.57152778,NAN,NAN,NAN,NAN
2011,6,27,119.4166667,2.672916667,3.6375,NAN,NAN,NAN,NAN,NAN,19.18541667,NAN,NAN,NAN,NAN
2011,6,28,195.4178082,5.510273973,7.256849315,NAN,NAN,NAN,NAN,NAN,22.61027397,NAN,NAN,NAN,NAN
2011,6,29,263.6896552,8.935172414,10.75172414,NAN,NAN,NAN,NAN,NAN,17.66896552,NAN,NAN,NAN,NAN
2011,6,30,220.2246377,3.694927536,4.765942029,NAN,NAN,NAN,NAN,NAN,18.02246377,NAN,NAN,NAN,NAN
2011,7,1,132.5,2.336956522,2.978985507,NAN,NAN,NAN,NAN,NAN,18.83188406,NAN,NAN,NAN,NAN
2011,7,2,175.3655172,4.353793103,5.886206897,NAN,NAN,NAN,NAN,NAN,22.24413793,NAN,NAN,NAN,NAN
2011,7,3,207.1712329,5.030821918,6.359310345,NAN,NAN,NAN,NAN,NAN,22.25342466,NAN,NAN,NAN,NAN
2011,7,4,210.7430556,2.852777778,3.5625,NAN,NAN,NAN,NAN,NAN,21.26527778,NAN,NAN,NAN,NAN
2011,7,5,206.5833333,3.497916667,4.234027778,NAN,NAN,NAN,NAN,NAN,20.63958333,NAN,NAN,NAN,NAN
2011,7,6,196.1180556,4.688194444,5.865277778,NAN,NAN,NAN,NAN,NAN,24.15555556,NAN,NAN,NAN,NAN
2011,7,7,179.2708333,2.107638889,2.884722222,NAN,NAN,NAN,NAN,NAN,21.65138889,NAN,NAN,NAN,NAN
2011,7,8,198.3241379,2.124137931,2.817241379,NAN,NAN,NAN,NAN,NAN,20.93034483,NAN,NAN,NAN,NAN
2011,7,9,212.4166667,2.027083333,2.760416667,NAN,NAN,NAN,NAN,NAN,21.875,NAN,NAN,NAN,NAN
2011,7,10,184.6180556,3.557638889,4.594444444,NAN,NAN,NAN,NAN,NAN,23.62083333,NAN,NAN,NAN,NAN
2011,7,11,188.2191781,4.518493151,6.160958904,NAN,NAN,NAN,NAN,NAN,25.8109589,NAN,NAN,NAN,NAN
2011,7,12,236.3125,8.15625,9.809722222,NAN,NAN,NAN,NAN,NAN,24.08263889,NAN,NAN,NAN,NAN
2011,7,13,249.9652778,4.784027778,6.025694444,NAN,NAN,NAN,NAN,NAN,22.35347222,NAN,NAN,NAN,NAN
2011,7,14,56.75,5.854166667,6.991666667,NAN,NAN,NAN,NAN,NAN,21.54375,NAN,NAN,NAN,NAN
2011,7,15,73.75694444,3.507638889,4.602083333,NAN,NAN,NAN,NAN,NAN,22.66388889,NAN,NAN,NAN,NAN
2011,7,16,173.2013889,1.888888889,2.834027778,NAN,NAN,NAN,NAN,NAN,23.44791667,NAN,NAN,NAN,NAN
2011,7,17,201.5486111,3.483333333,4.356944444,NAN,NAN,NAN,NAN,NAN,24.09513889,NAN,NAN,NAN,NAN
2011,7,18,218.4421769,5.510204082,7.064383562,NAN,NAN,NAN,NAN,NAN,25.75102041,NAN,NAN,NAN,NAN
2011,7,19,240.1527778,3.65,4.602083333,NAN,NAN,NAN,NAN,NAN,25.16597222,NAN,NAN,NAN,NAN
2011,7,20,205.4583333,2.647222222,3.292361111,NAN,NAN,NAN,NAN,NAN,24.95208333,NAN,NAN,NAN,NAN
2011,7,21,203.254386,5.128070175,6.996491228,NAN,NAN,NAN,NAN,NAN,28.46403509,NAN,NAN,NAN,NAN
