YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 10 03 06 221  3.3  3.8 99.00 99.00 99.00 999 1022.4   5.8  16.7 999.0 99.0 99.00
2004 10 03 07 229  3.6  4.5 99.00 99.00 99.00 999 1022.6   5.1  16.6 999.0 99.0 99.00
2004 10 03 08 224  5.2  6.2 99.00 99.00 99.00 999 1022.2   4.6  16.5 999.0 99.0 99.00
2004 10 03 09 242  5.5  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 03 10 234  5.1  6.4 99.00 99.00 99.00 999 1021.8   4.2  16.4 999.0 99.0 99.00
2004 10 03 11 241  5.2  6.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 03 12 242  4.4  5.4 99.00 99.00 99.00 999 1021.9   4.4  16.1 999.0 99.0 99.00
2004 10 03 13 234  4.9  6.1 99.00 99.00 99.00 999 1021.7   5.8  16.0 999.0 99.0 99.00
2004 10 03 14 216  4.0  5.2 99.00 99.00 99.00 999 1021.5   8.1  15.9 999.0 99.0 99.00
2004 10 03 15 227  6.3  8.7 99.00 99.00 99.00 999 1021.4  10.7  15.9 999.0 99.0 99.00
2004 10 03 16 230  5.1  8.5 99.00 99.00 99.00 999 1020.3  12.4  16.0 999.0 99.0 99.00
2004 10 03 17 222  7.0 10.2 99.00 99.00 99.00 999 1019.5  13.6  15.9 999.0 99.0 99.00
2004 10 03 18 230  7.5 11.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 03 19 209  6.8 10.6 99.00 99.00 99.00 999 1016.5  15.6  15.4 999.0 99.0 99.00
2004 10 03 20 218  7.9 10.2 99.00 99.00 99.00 999 1015.8  16.4  15.7 999.0 99.0 99.00
2004 10 03 21 215  5.2  7.9 99.00 99.00 99.00 999 1014.6  16.6  15.7 999.0 99.0 99.00
2004 10 03 22 212  7.0  8.5 99.00 99.00 99.00 999 1013.8  16.7  15.6 999.0 99.0 99.00
2004 10 03 23 202  5.7  7.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 04 00 201  5.3  6.8 99.00 99.00 99.00 999 1012.8  15.0  15.6 999.0 99.0 99.00
2004 10 04 01 204  5.6  7.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 04 02 206  5.2  7.0 99.00 99.00 99.00 999 1012.4  13.1  15.4 999.0 99.0 99.00
2004 10 04 03 208  5.9  7.1 99.00 99.00 99.00 999 1011.8  12.1  15.3 999.0 99.0 99.00
2004 10 04 04 210  6.5  8.4 99.00 99.00 99.00 999 1010.8  12.2  15.1 999.0 99.0 99.00
2004 10 04 05 216  7.7 10.0 99.00 99.00 99.00 999 1010.1  12.5  15.1 999.0 99.0 99.00
2004 10 04 06 220  6.5  9.8 99.00 99.00 99.00 999 1009.1  12.7  15.0 999.0 99.0 99.00
2004 10 04 07 221  6.8  9.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 04 08 231  5.2  6.7 99.00 99.00 99.00 999 1008.0  13.2  14.8 999.0 99.0 99.00
2004 10 04 09 282  5.1  7.1 99.00 99.00 99.00 999 1009.4  14.0  14.7 999.0 99.0 99.00
2004 10 04 10 329  8.5 10.4 99.00 99.00 99.00 999 1011.5  10.1  14.6 999.0 99.0 99.00
2004 10 04 11 319  5.8  8.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 04 12 317  4.4  6.8 99.00 99.00 99.00 999 1014.2   8.7  15.7 999.0 99.0 99.00
2004 10 04 13 316  5.5  9.1 99.00 99.00 99.00 999 1015.3   9.1  15.2 999.0 99.0 99.00
2004 10 04 14 321  6.2  9.0 99.00 99.00 99.00 999 1016.6   9.3  15.5 999.0 99.0 99.00
2004 10 04 15 337  9.7 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 04 16 341  7.1 10.0 99.00 99.00 99.00 999 1019.0   9.9  16.3 999.0 99.0 99.00
2004 10 04 17 319  7.7 11.1 99.00 99.00 99.00 999 1019.5   9.9  16.5 999.0 99.0 99.00
2004 10 04 18 343  7.2  9.9 99.00 99.00 99.00 999 1019.9  10.4  17.0 999.0 99.0 99.00
2004 10 05 04 303  3.6  5.4 99.00 99.00 99.00 999 1025.5   6.0  15.1 999.0 99.0 99.00
2004 10 05 05 307  3.6  4.9 99.00 99.00 99.00 999 1026.2   5.3  14.8 999.0 99.0 99.00
2004 10 05 06 304  3.3  4.2 99.00 99.00 99.00 999 1026.3   5.3  14.9 999.0 99.0 99.00
2004 10 05 07 302  3.7  4.5 99.00 99.00 99.00 999 1026.4   4.9  15.0 999.0 99.0 99.00
2004 10 05 08 289  3.4  5.8 99.00 99.00 99.00 999 1026.7   5.2  14.9 999.0 99.0 99.00
2004 10 05 09 268  2.6  5.0 99.00 99.00 99.00 999 1027.1   3.9  14.8 999.0 99.0 99.00
2004 10 05 10 261  2.9  3.5 99.00 99.00 99.00 999 1027.5   2.6  14.6 999.0 99.0 99.00
2004 10 05 11 256  3.5  4.5 99.00 99.00 99.00 999 1028.2   2.5  14.5 999.0 99.0 99.00
2004 10 05 12 259  3.4  4.4 99.00 99.00 99.00 999 1028.5   2.8  14.4 999.0 99.0 99.00
2004 10 05 13 262  3.4  4.8 99.00 99.00 99.00 999 1028.9   3.9  14.4 999.0 99.0 99.00
2004 10 05 14 266  4.3  5.1 99.00 99.00 99.00 999 1028.9   6.5  14.4 999.0 99.0 99.00
2004 10 05 15 292  3.2  4.7 99.00 99.00 99.00 999 1028.9   8.1  14.4 999.0 99.0 99.00
2004 10 05 16 203  2.4  4.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
