YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 10 03 06 999 99.0 99.0 99.00 99.00 99.00 999 1024.8 999.0 999.0 999.0 99.0 99.00
2004 10 03 07 999 99.0 99.0 99.00 99.00 99.00 999 1024.9 999.0 999.0 999.0 99.0 99.00
2004 10 03 08 999 99.0 99.0 99.00 99.00 99.00 999 1024.6 999.0 999.0 999.0 99.0 99.00
2004 10 03 09 999 99.0 99.0 99.00 99.00 99.00 999 1024.0 999.0 999.0 999.0 99.0 99.00
2004 10 03 10 999 99.0 99.0 99.00 99.00 99.00 999 1024.0 999.0 999.0 999.0 99.0 99.00
2004 10 03 11 999 99.0 99.0 99.00 99.00 99.00 999 1024.0 999.0 999.0 999.0 99.0 99.00
2004 10 03 12 999 99.0 99.0 99.00 99.00 99.00 999 1024.1 999.0 999.0 999.0 99.0 99.00
2004 10 03 13 999 99.0 99.0 99.00 99.00 99.00 999 1024.4 999.0 999.0 999.0 99.0 99.00
2004 10 03 14 999 99.0 99.0 99.00 99.00 99.00 999 1023.9 999.0 999.0 999.0 99.0 99.00
2004 10 03 15 999 99.0 99.0 99.00 99.00 99.00 999 1023.5 999.0 999.0 999.0 99.0 99.00
2004 10 03 16 999 99.0 99.0 99.00 99.00 99.00 999 1022.9 999.0 999.0 999.0 99.0 99.00
2004 10 03 17 999 99.0 99.0 99.00 99.00 99.00 999 1021.9 999.0 999.0 999.0 99.0 99.00
2004 10 03 18 999 99.0 99.0 99.00 99.00 99.00 999 1020.8 999.0 999.0 999.0 99.0 99.00
2004 10 03 19 999 99.0 99.0 99.00 99.00 99.00 999 1019.5 999.0 999.0 999.0 99.0 99.00
2004 10 03 20 999 99.0 99.0 99.00 99.00 99.00 999 1018.4 999.0 999.0 999.0 99.0 99.00
2004 10 03 21 999 99.0 99.0 99.00 99.00 99.00 999 1017.5 999.0 999.0 999.0 99.0 99.00
2004 10 03 22 999 99.0 99.0 99.00 99.00 99.00 999 1017.0 999.0 999.0 999.0 99.0 99.00
2004 10 03 23 999 99.0 99.0 99.00 99.00 99.00 999 1016.2 999.0 999.0 999.0 99.0 99.00
2004 10 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.8 999.0 999.0 999.0 99.0 99.00
2004 10 04 01 999 99.0 99.0 99.00 99.00 99.00 999 1015.4 999.0 999.0 999.0 99.0 99.00
2004 10 04 02 999 99.0 99.0 99.00 99.00 99.00 999 1015.3 999.0 999.0 999.0 99.0 99.00
2004 10 04 03 999 99.0 99.0 99.00 99.00 99.00 999 1014.9 999.0 999.0 999.0 99.0 99.00
2004 10 04 04 999 99.0 99.0 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2004 10 04 05 999 99.0 99.0 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2004 10 04 06 999 99.0 99.0 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2004 10 04 07 999 99.0 99.0 99.00 99.00 99.00 999 1011.9 999.0 999.0 999.0 99.0 99.00
2004 10 04 08 999 99.0 99.0 99.00 99.00 99.00 999 1011.3 999.0 999.0 999.0 99.0 99.00
2004 10 04 09 999 99.0 99.0 99.00 99.00 99.00 999 1011.3 999.0 999.0 999.0 99.0 99.00
