YEAR,MONTH,DAY,PRCP,SNWD,SNOW,WESD,WESF
2016,5,2,7.118181818,0,0,0,0
2016,5,20,0,0,0,0,0
2016,5,21,0,0,0,0,0
2016,5,22,0,0,0,0,0
2016,5,23,0,0,0,0,0
2016,5,24,0,0,0,0,0
2016,5,25,0,0,0,0,0
2016,5,26,0.027272727,0,0,0,0
2016,5,27,0.718181818,0,0,0,0
2016,5,28,0,0,0,0,0
2016,5,29,0.381818182,0,0,0,0
2016,5,3,5.663636364,0,0,0,0
2016,5,30,0,0,0,0,0
2016,5,31,0,0,0,0,0
2016,5,4,0,0,0,0,0
2016,5,5,0,0,0,0,0
2016,5,6,0.088888889,0,0,0,0
2016,5,7,0.08,0,0,0,0
2016,5,8,0.227272727,0,0,0,0
2016,5,9,0.336363636,0,0,0,0
2016,6,1,0,0,0,0,0
2016,6,10,0,0,0,0,0
2016,6,11,0.045454545,0,0,0,0
2016,6,12,0,0,0,0,0
2016,6,13,0,0,0,0,0
2016,6,14,0,0,0,0,0
2016,6,15,0,0,0,0,0
2016,6,16,6.29,0,0,0,0
2016,6,17,0.03,0,0,0,0
2016,6,18,0,0,0,0,0
2016,6,19,0,0,0,0,0
2016,6,2,3.109090909,0,0,0,0
2016,6,20,0,0,0,0,0
2016,6,21,4.727272727,0,0,0,0
2016,6,22,0.354545455,0,0,0,0
2016,6,23,0,0,0,0,0
2016,6,24,0.0625,0,0,0,0
2016,6,25,0,0,0,0,0
2016,6,26,0,0,0,0,0
2016,6,27,14.18,0,0,0,0
2016,6,28,0.1,0,0,0,0
2016,6,29,0.05,0,0,0,0
2016,6,3,3.94,0,0,0,0
2016,6,30,0,0,0,0,0
2016,6,4,0,0,0,0,0
2016,6,5,3.8,0,0,0,0
2016,6,6,1.436363636,0,0,0,0
2016,6,7,1.336363636,0,0,0,0
2016,6,8,2.790909091,0,0,0,0
2016,6,9,0.045454545,0,0,0,0
2016,7,1,0,0,0,0,0
2016,7,10,4.709090909,0,0,0,0
2016,7,11,0,0,0,0,0
2016,7,12,0,0,0,0,0
2016,7,13,0,0,0,0,0
2016,7,14,1.18,0,0,0,0
2016,7,15,0.59,0,0,0,0
2016,7,16,0.088888889,0,0,0,0
2016,7,17,0,0,0,0,0
2016,7,18,2.175,0,0,0,0
2016,7,19,0.614285714,0,0,0,0
2016,7,2,0.89,0,0,0,0
2016,7,20,0,0,0,0,0
2016,7,21,0,0,0,0,0
2016,7,22,3.588888889,0,0,0,0
2016,7,23,0,0,0,0,0
2016,7,24,0,0,0,0,0
2016,7,25,5.89,0,0,0,0
2016,7,26,20.42,0,0,0,0
2016,7,27,0,0,0,0,0
2016,7,28,0,0,0,0,0
2016,7,29,0,0,0,0,0
2016,7,3,0,0,0,0,0
2016,7,30,0.5375,0,0,0,0
2016,7,31,0.422222222,0,0,0,0
2016,7,4,0,0,0,0,0
2016,7,5,0.027272727,0,0,0,0
2016,7,6,0,0,0,0,0
2016,7,7,0.618181818,0,0,0,0
2016,7,8,0.581818182,0,0,0,0
2016,7,9,1.61,0,0,0,0
2016,8,1,10.33333333,0,0,0,0
2016,8,10,6.936363636,0,0,0,0
2016,8,11,0.64,0,0,0,0
2016,8,12,0.581818182,0,0,0,0
2016,8,13,0.727272727,0,0,0,0
2016,8,14,8.281818182,0,0,0,0
2016,8,15,1.081818182,0,0,0,0
2016,8,16,6.24,0,0,0,0
2016,8,17,5.045454545,0,0,0,0
2016,8,18,3.790909091,0,0,0,0
2016,8,19,0,0,0,0,0
2016,8,2,0,0,0,0,0
2016,8,20,0,0,0,0,0
2016,8,21,7.82,0,0,0,0
2016,8,22,4.47,0,0,0,0
2016,8,23,0,0,0,0,0
2016,8,24,0,0,0,0,0
2016,8,25,13.25454545,0,0,0,0
2016,8,26,5.4,0,0,0,0
2016,8,27,0,0,0,0,0
2016,8,28,0,0,0,0,0
2016,8,29,0.23,0,0,0,0
2016,8,3,0,0,0,0,0
2016,8,30,0,0,0,0,0
2016,8,31,5.836363636,0,0,0,0
2016,8,4,0,0,0,0,0
2016,8,5,0.03,0,0,0,0
2016,8,6,4.63,0,0,0,0
2016,8,7,0,0,0,0,0
2016,8,8,0,0,0,0,0
2016,8,9,0,0,0,0,0
2016,9,1,12.98181818,0,0,0,0
2016,9,10,0.045454545,0,0,0,0
2016,9,11,30.24545455,0,0,0,0
2016,9,12,0,0,0,0,0
2016,9,13,0,0,0,0,0
2016,9,14,0.409090909,0,0,0,0
2016,9,15,0.490909091,0,0,0,0
2016,9,16,0,0,0,0,0
2016,9,17,1.93,0,0,0,0
2016,9,18,35.11,0,0,0,0
2016,9,19,0.97,0,0,0,0
2016,9,2,0,0,0,0,0
2016,9,20,0,0,0,0,0
2016,9,21,0.088888889,0,0,0,0
2016,9,22,0,0,0,0,0
2016,9,23,0,0,0,0,0
2016,9,24,0.144444444,0,0,0,0
2016,9,25,0,0,0,0,0
2016,9,26,0,0,0,0,0
2016,9,27,8.709090909,0,0,0,0
2016,9,28,0.49,0,0,0,0
2016,9,29,1.209090909,0,0,0,0
2016,9,3,0,0,0,0,0
2016,9,30,3.172727273,0,0,0,0
2016,9,4,0,0,0,0,0
2016,9,5,0,0,0,0,0
2016,9,6,0,0,0,0,0
2016,9,7,0.536363636,0,0,0,0
2016,9,8,1.572727273,0,0,0,0
2016,9,9,3.972727273,0,0,0,0
2017,1,1,0.790909091,5.555555556,0,0,0
2017,1,10,0,99.85714286,0,NAN,0
2017,1,11,9.02,36.28571429,0,NAN,0
2017,1,12,3.27,0,0,0,0
2017,1,13,8.6,0,0,0,0
2017,1,14,0,0,0,0,0
2017,1,15,0,0,0,0,0
2017,1,2,0,3.571428571,0,0,0
2017,1,3,0.25,0,0,0,0
2017,1,4,17.65454545,0,0,NAN,0
2017,1,5,0.981818182,9.888888889,9.545454545,NAN,0
2017,1,6,6.58,172.2222222,160.9,3.05,6.316666667
2017,1,7,5.44,163.625,38.33333333,42.4,1.075
2017,1,8,1.33,195.8571429,35.4,NAN,1.275
2017,1,9,0.19,111,4.2,11.26666667,0.216666667
(blank),,,,,,,
Grand,Total,,#NAME?,54.98943811,6.884993246,5.296730769,0.984903127
