,DATE,"PHOSPHORUS,UNFILTERED TOTAL","UNITS PHOSPHORUS,UNFILTERED TOTAL","PHOSPHATE,FILTERED REACTIVE","UNITS PHOSPHATE,FILTERED REACTIVE",NITROGEN; TOTAL,UNITS NITROGEN; TOTAL,"NITRATE,  UNFILTERED REACTIVE","UNITS NITRATE,  UNFILTERED REACTIVE","NITRITE,  UNFILTERED REACTIVE","UNITS NITRITE,  UNFILTERED REACTIVE","NITROGEN,TOT,KJELDAHL/UNF.REA","UNITS NITROGEN,TOT,KJELDAHL/UNF.REA","NITRATES TOTAL,   UNFIL.REAC","UNITS NITRATES TOTAL,   UNFIL.REAC","SILICATES,UNFILTERED REACTIVE","UNITS SILICATES,UNFILTERED REACTIVE","CHLORIDE,         UNFIL.REAC","UNITS CHLORIDE,         UNFIL.REAC"
21,2015-08-18,3.36,MILLIGRAM PER LITER,3.34,MILLIGRAM PER LITER,22.6,MILLIGRAM PER LITER,,,0.153,MILLIGRAM PER LITER,,,21.0,MILLIGRAM PER LITER,,,34.7,MILLIGRAM PER LITER
22,2015-08-18,3.43,MILLIGRAM PER LITER,3.34,MILLIGRAM PER LITER,22.6,MILLIGRAM PER LITER,,,0.153,MILLIGRAM PER LITER,,,21.0,MILLIGRAM PER LITER,,,34.7,MILLIGRAM PER LITER
23,2015-09-15,2.35,MILLIGRAM PER LITER,2.27,MILLIGRAM PER LITER,24.0,MILLIGRAM PER LITER,,,0.062,MILLIGRAM PER LITER,,,22.9,MILLIGRAM PER LITER,,,57.0,MILLIGRAM PER LITER
24,2015-09-15,2.33,MILLIGRAM PER LITER,2.27,MILLIGRAM PER LITER,24.0,MILLIGRAM PER LITER,,,0.062,MILLIGRAM PER LITER,,,22.9,MILLIGRAM PER LITER,,,57.0,MILLIGRAM PER LITER
25,2015-09-15,2.42,MILLIGRAM PER LITER,2.27,MILLIGRAM PER LITER,24.0,MILLIGRAM PER LITER,,,0.062,MILLIGRAM PER LITER,,,22.9,MILLIGRAM PER LITER,,,57.0,MILLIGRAM PER LITER
26,2015-10-14,4.5,MILLIGRAM PER LITER,3.9,MILLIGRAM PER LITER,41.7,MILLIGRAM PER LITER,,,0.2,MILLIGRAM PER LITER,,,32.7,MILLIGRAM PER LITER,,,38.4,MILLIGRAM PER LITER
27,2015-10-14,3.89,MILLIGRAM PER LITER,3.9,MILLIGRAM PER LITER,41.7,MILLIGRAM PER LITER,,,0.2,MILLIGRAM PER LITER,,,32.7,MILLIGRAM PER LITER,,,38.4,MILLIGRAM PER LITER
28,2015-10-14,4.07,MILLIGRAM PER LITER,3.9,MILLIGRAM PER LITER,41.7,MILLIGRAM PER LITER,,,0.2,MILLIGRAM PER LITER,,,32.7,MILLIGRAM PER LITER,,,38.4,MILLIGRAM PER LITER
29,2015-11-24,1.41,MILLIGRAM PER LITER,1.13,MILLIGRAM PER LITER,12.8,MILLIGRAM PER LITER,,,0.038,MILLIGRAM PER LITER,,,10.7,MILLIGRAM PER LITER,,,66.2,MILLIGRAM PER LITER
30,2015-11-24,0.92,MILLIGRAM PER LITER,1.13,MILLIGRAM PER LITER,12.8,MILLIGRAM PER LITER,,,0.038,MILLIGRAM PER LITER,,,10.7,MILLIGRAM PER LITER,,,66.2,MILLIGRAM PER LITER
31,2015-11-24,0.92,MILLIGRAM PER LITER,1.13,MILLIGRAM PER LITER,12.8,MILLIGRAM PER LITER,,,0.038,MILLIGRAM PER LITER,,,10.7,MILLIGRAM PER LITER,,,66.2,MILLIGRAM PER LITER
32,2014-03-18,0.6,MILLIGRAM PER LITER,0.557,MILLIGRAM PER LITER,6.91,MILLIGRAM PER LITER,,,0.047,MILLIGRAM PER LITER,1.36,MILLIGRAM PER LITER,5.88,MILLIGRAM PER LITER,,,42.5,MILLIGRAM PER LITER
33,2014-04-15,0.61,MILLIGRAM PER LITER,0.543,MILLIGRAM PER LITER,12.0,MILLIGRAM PER LITER,,,0.09,MILLIGRAM PER LITER,,,10.0,MILLIGRAM PER LITER,,,80.2,MILLIGRAM PER LITER
34,2014-05-21,0.691,MILLIGRAM PER LITER,0.552,MILLIGRAM PER LITER,14.3,MILLIGRAM PER LITER,,,0.096,MILLIGRAM PER LITER,,,12.7,MILLIGRAM PER LITER,,,55.4,MILLIGRAM PER LITER
35,2014-06-03,1.48,MILLIGRAM PER LITER,0.67,MILLIGRAM PER LITER,13.8,MILLIGRAM PER LITER,,,0.168,MILLIGRAM PER LITER,0.65,MILLIGRAM PER LITER,12.0,MILLIGRAM PER LITER,,,64.5,MILLIGRAM PER LITER
36,2014-06-30,1.22,MILLIGRAM PER LITER,1.2,MILLIGRAM PER LITER,18.0,MILLIGRAM PER LITER,,,0.38,MILLIGRAM PER LITER,,,15.3,MILLIGRAM PER LITER,,,60.3,MILLIGRAM PER LITER
37,2014-08-12,2.7,MILLIGRAM PER LITER,2.27,MILLIGRAM PER LITER,19.0,MILLIGRAM PER LITER,,,0.188,MILLIGRAM PER LITER,,,,,,,50.4,MILLIGRAM PER LITER
38,2014-09-09,2.88,MILLIGRAM PER LITER,2.61,MILLIGRAM PER LITER,20.0,MILLIGRAM PER LITER,,,0.06,MILLIGRAM PER LITER,,,17.9,MILLIGRAM PER LITER,,,58.4,MILLIGRAM PER LITER
39,2013-04-17,0.325,MILLIGRAM PER LITER,0.324,MILLIGRAM PER LITER,,,,,0.061,MILLIGRAM PER LITER,0.35,MILLIGRAM PER LITER,9.2,MILLIGRAM PER LITER,,,45.1,MILLIGRAM PER LITER
40,2013-05-13,2.88,MILLIGRAM PER LITER,2.93,MILLIGRAM PER LITER,,,,,0.158,MILLIGRAM PER LITER,1.01,MILLIGRAM PER LITER,14.7,MILLIGRAM PER LITER,,,71.0,MILLIGRAM PER LITER
41,2013-06-10,4.6,MILLIGRAM PER LITER,3.7,MILLIGRAM PER LITER,,,,,0.106,MILLIGRAM PER LITER,0.44,MILLIGRAM PER LITER,19.4,MILLIGRAM PER LITER,,,58.4,MILLIGRAM PER LITER
42,2013-07-08,1.02,MILLIGRAM PER LITER,0.45,MILLIGRAM PER LITER,,,,,0.156,MILLIGRAM PER LITER,0.72,MILLIGRAM PER LITER,17.1,MILLIGRAM PER LITER,,,30.8,MILLIGRAM PER LITER
43,2013-08-19,3.3,MILLIGRAM PER LITER,2.75,MILLIGRAM PER LITER,15.5,MILLIGRAM PER LITER,,,0.037,MILLIGRAM PER LITER,4.42,MILLIGRAM PER LITER,12.4,MILLIGRAM PER LITER,,,46.7,MILLIGRAM PER LITER
44,2013-09-23,1.15,MILLIGRAM PER LITER,1.09,MILLIGRAM PER LITER,18.3,MILLIGRAM PER LITER,,,0.077,MILLIGRAM PER LITER,5.25,MILLIGRAM PER LITER,15.2,MILLIGRAM PER LITER,,,45.3,MILLIGRAM PER LITER
45,2013-10-07,2.68,MILLIGRAM PER LITER,2.06,MILLIGRAM PER LITER,15.0,MILLIGRAM PER LITER,,,0.23,MILLIGRAM PER LITER,1.14,MILLIGRAM PER LITER,13.2,MILLIGRAM PER LITER,,,56.4,MILLIGRAM PER LITER
46,2012-03-26,1.44,MILLIGRAM PER LITER,1.04,MILLIGRAM PER LITER,,,,,0.071,MILLIGRAM PER LITER,1.17,MILLIGRAM PER LITER,12.8,MILLIGRAM PER LITER,,,54.1,MILLIGRAM PER LITER
47,2012-04-30,3.95,MILLIGRAM PER LITER,3.49,MILLIGRAM PER LITER,,,,,0.27,MILLIGRAM PER LITER,1.21,MILLIGRAM PER LITER,21.5,MILLIGRAM PER LITER,,,42.2,MILLIGRAM PER LITER
48,2012-06-04,2.2,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
49,2012-06-04,2.2,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
50,2012-06-04,2.2,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
51,2012-06-04,2.2,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
52,2012-06-04,2.2,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
53,2012-06-04,2.2,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
54,2012-06-04,2.2,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
55,2012-06-04,2.2,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
56,2012-06-04,2.2,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
57,2012-06-04,2.2,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
58,2012-06-04,2.2,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
59,2012-06-04,2.2,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
60,2012-06-04,2.2,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
61,2012-06-04,2.2,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
62,2012-06-04,2.2,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
63,2012-06-04,2.2,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
64,2012-06-04,1.8,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
65,2012-06-04,1.8,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
66,2012-06-04,1.8,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
67,2012-06-04,1.8,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
68,2012-06-04,1.8,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
69,2012-06-04,1.8,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
70,2012-06-04,1.8,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
71,2012-06-04,1.8,MILLIGRAM PER LITER,1.88,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
72,2012-06-04,1.8,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
73,2012-06-04,1.8,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
74,2012-06-04,1.8,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
75,2012-06-04,1.8,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.093,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
76,2012-06-04,1.8,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
77,2012-06-04,1.8,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
78,2012-06-04,1.8,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,13.1,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
79,2012-06-04,1.8,MILLIGRAM PER LITER,1.55,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,0.98,MILLIGRAM PER LITER,12.3,MILLIGRAM PER LITER,,,37.4,MILLIGRAM PER LITER
80,2012-07-17,2.84,MILLIGRAM PER LITER,2.49,MILLIGRAM PER LITER,,,,,0.325,MILLIGRAM PER LITER,1.4,MILLIGRAM PER LITER,11.4,MILLIGRAM PER LITER,,,31.7,MILLIGRAM PER LITER
81,2012-10-22,2.0,MILLIGRAM PER LITER,1.2,MILLIGRAM PER LITER,,,,,0.05,MILLIGRAM PER LITER,5.08,MILLIGRAM PER LITER,22.3,MILLIGRAM PER LITER,,,50.7,MILLIGRAM PER LITER
82,2012-11-14,3.0,MILLIGRAM PER LITER,2.8,MILLIGRAM PER LITER,,,,,0.11,MILLIGRAM PER LITER,0.3,MILLIGRAM PER LITER,22.0,MILLIGRAM PER LITER,,,64.9,MILLIGRAM PER LITER
83,2011-05-18,0.41,MILLIGRAM PER LITER,0.19,MILLIGRAM PER LITER,,,,,0.131,MILLIGRAM PER LITER,2.79,MILLIGRAM PER LITER,4.06,MILLIGRAM PER LITER,,,23.5,MILLIGRAM PER LITER
84,2011-06-07,3.05,MILLIGRAM PER LITER,2.88,MILLIGRAM PER LITER,,,,,0.265,MILLIGRAM PER LITER,0.96,MILLIGRAM PER LITER,35.5,MILLIGRAM PER LITER,,,66.8,MILLIGRAM PER LITER
85,2011-07-25,3.43,MILLIGRAM PER LITER,3.14,MILLIGRAM PER LITER,,,,,0.169,MILLIGRAM PER LITER,0.94,MILLIGRAM PER LITER,19.5,MILLIGRAM PER LITER,,,53.5,MILLIGRAM PER LITER
86,2011-09-20,3.11,MILLIGRAM PER LITER,2.78,MILLIGRAM PER LITER,,,,,0.111,MILLIGRAM PER LITER,1.08,MILLIGRAM PER LITER,26.3,MILLIGRAM PER LITER,,,47.5,MILLIGRAM PER LITER
87,2011-11-21,0.88,MILLIGRAM PER LITER,0.59,MILLIGRAM PER LITER,,,,,0.051,MILLIGRAM PER LITER,0.88,MILLIGRAM PER LITER,14.8,MILLIGRAM PER LITER,,,48.4,MILLIGRAM PER LITER
88,2011-10-24,0.525,MILLIGRAM PER LITER,,,,,,,0.049,MILLIGRAM PER LITER,1.08,MILLIGRAM PER LITER,,,,,37.0,MILLIGRAM PER LITER
89,2010-05-17,0.33,MILLIGRAM PER LITER,0.248,MILLIGRAM PER LITER,,,,,0.118,MILLIGRAM PER LITER,0.71,MILLIGRAM PER LITER,13.5,MILLIGRAM PER LITER,,,69.2,MILLIGRAM PER LITER
90,2010-04-20,0.57,MILLIGRAM PER LITER,0.47,MILLIGRAM PER LITER,,,,,0.09,MILLIGRAM PER LITER,1.17,MILLIGRAM PER LITER,10.5,MILLIGRAM PER LITER,,,79.7,MILLIGRAM PER LITER
91,2010-06-15,0.66,MILLIGRAM PER LITER,0.56,MILLIGRAM PER LITER,,,,,0.14,MILLIGRAM PER LITER,0.93,MILLIGRAM PER LITER,11.9,MILLIGRAM PER LITER,,,70.1,MILLIGRAM PER LITER
92,2010-07-29,0.54,MILLIGRAM PER LITER,0.47,MILLIGRAM PER LITER,,,,,0.13,MILLIGRAM PER LITER,1.2,MILLIGRAM PER LITER,13.5,MILLIGRAM PER LITER,,,47.6,MILLIGRAM PER LITER
93,2010-10-07,0.86,MILLIGRAM PER LITER,0.78,MILLIGRAM PER LITER,,,,,0.11,MILLIGRAM PER LITER,0.9,MILLIGRAM PER LITER,15.9,MILLIGRAM PER LITER,,,63.9,MILLIGRAM PER LITER
94,2009-05-26,0.9,MILLIGRAM PER LITER,0.79,MILLIGRAM PER LITER,,,,,0.274,MILLIGRAM PER LITER,1.05,MILLIGRAM PER LITER,11.1,MILLIGRAM PER LITER,,,65.9,MILLIGRAM PER LITER
95,2009-06-24,0.73,MILLIGRAM PER LITER,0.65,MILLIGRAM PER LITER,,,,,,,0.79,MILLIGRAM PER LITER,11.8,MILLIGRAM PER LITER,,,61.5,MILLIGRAM PER LITER
96,2009-07-27,1.12,MILLIGRAM PER LITER,1.02,MILLIGRAM PER LITER,,,,,0.08,MILLIGRAM PER LITER,0.95,MILLIGRAM PER LITER,6.86,MILLIGRAM PER LITER,,,53.8,MILLIGRAM PER LITER
97,2009-08-24,1.59,MILLIGRAM PER LITER,1.58,MILLIGRAM PER LITER,,,,,0.1,MILLIGRAM PER LITER,0.8,MILLIGRAM PER LITER,6.72,MILLIGRAM PER LITER,,,80.1,MILLIGRAM PER LITER
98,2009-09-22,2.25,MILLIGRAM PER LITER,2.03,MILLIGRAM PER LITER,,,,,0.35,MILLIGRAM PER LITER,2.5,MILLIGRAM PER LITER,9.89,MILLIGRAM PER LITER,,,32.9,MILLIGRAM PER LITER
99,2009-10-27,0.72,MILLIGRAM PER LITER,0.59,MILLIGRAM PER LITER,,,,,0.298,MILLIGRAM PER LITER,0.9,MILLIGRAM PER LITER,11.9,MILLIGRAM PER LITER,,,73.5,MILLIGRAM PER LITER
100,2008-05-06,4.61,MILLIGRAM PER LITER,3.3,MILLIGRAM PER LITER,,,,,0.199,MILLIGRAM PER LITER,1.01,MILLIGRAM PER LITER,20.7,MILLIGRAM PER LITER,,,65.2,MILLIGRAM PER LITER
101,2008-07-28,4.75,MILLIGRAM PER LITER,,,,,,,0.156,MILLIGRAM PER LITER,1.05,MILLIGRAM PER LITER,,,,,74.8,MILLIGRAM PER LITER
102,2008-08-27,26.5,MILLIGRAM PER LITER,,,,,,,,,2.0,MILLIGRAM PER LITER,,,,,115.0,MILLIGRAM PER LITER
103,2008-09-29,3.41,MILLIGRAM PER LITER,3.32,MILLIGRAM PER LITER,,,,,0.205,MILLIGRAM PER LITER,0.73,MILLIGRAM PER LITER,32.7,MILLIGRAM PER LITER,,,59.4,MILLIGRAM PER LITER
104,2007-05-15,7.35,MILLIGRAM PER LITER,6.46,MILLIGRAM PER LITER,,,,,0.367,MILLIGRAM PER LITER,1.22,MILLIGRAM PER LITER,17.6,MILLIGRAM PER LITER,,,60.7,MILLIGRAM PER LITER
105,2007-06-18,2.42,MILLIGRAM PER LITER,,,,,,,0.363,MILLIGRAM PER LITER,1.25,MILLIGRAM PER LITER,28.6,MILLIGRAM PER LITER,,,69.2,MILLIGRAM PER LITER
106,2006-07-11,5.62,MILLIGRAM PER LITER,5.4,MILLIGRAM PER LITER,,,,,0.309,MILLIGRAM PER LITER,1.21,MILLIGRAM PER LITER,59.8,MILLIGRAM PER LITER,,,66.4,MILLIGRAM PER LITER
