Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,
"15","1983","August   ","Summer","Erie","","ER09:08-08-1983-01:45","ER09","","","","1983/08/08 01:45","EDT","17.68","300","surface water","Individual","routine field sample","83GC04S03","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"16","1983","August   ","Summer","Erie","","ER09:08-08-1983-01:45","ER09","","","","1983/08/08 01:45","EDT","34.14","453.5","surface water","Individual","routine field sample","83GC04S04","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"17","1983","August   ","Summer","Erie","","ER09:08-08-1983-01:45","ER09","","","","1983/08/08 01:45","EDT","41.15","500","surface water","Individual","routine field sample","83GC04S05","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"18","1983","August   ","Summer","Erie","","ER09:08-09-1983-06:30","ER09","","","","1983/08/09 06:30","EDT","0.91","100","surface water","Individual","routine field sample","83GC05S01","NH3-N","Ammonia-Nitrogen","3","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"19","1983","August   ","Summer","Erie","","ER09:08-09-1983-06:30","ER09","","","","1983/08/09 06:30","EDT","10.06","200","surface water","Individual","routine field sample","83GC05S02","NH3-N","Ammonia-Nitrogen","3","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"20","1983","August   ","Summer","Erie","","ER09:08-09-1983-06:30","ER09","","","","1983/08/09 06:30","EDT","17.68","300","surface water","Individual","routine field sample","83GC05S03","NH3-N","Ammonia-Nitrogen","15","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"21","1983","August   ","Summer","Erie","","ER09:08-09-1983-06:30","ER09","","","","1983/08/09 06:30","EDT","33.53","453.5","surface water","Individual","routine field sample","83GC05S04","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"22","1983","August   ","Summer","Erie","","ER09:08-09-1983-06:30","ER09","","","","1983/08/09 06:30","EDT","41.15","500","surface water","Individual","routine field sample","83GC05S05","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"23","1983","August   ","Summer","Erie","","ER09:08-23-1983-03:45","ER09","","","","1983/08/23 03:45","EDT","0.91","100","surface water","Individual","routine field sample","83GC06S01","NH3-N","Ammonia-Nitrogen","11","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"24","1983","August   ","Summer","Erie","","ER09:08-23-1983-03:45","ER09","","","","1983/08/23 03:45","EDT","10.67","200","surface water","Individual","routine field sample","83GC06S02","NH3-N","Ammonia-Nitrogen","10","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"25","1983","August   ","Summer","Erie","","ER09:08-23-1983-03:45","ER09","","","","1983/08/23 03:45","EDT","19.51","300","surface water","Individual","routine field sample","83GC06S03","NH3-N","Ammonia-Nitrogen","7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"26","1983","August   ","Summer","Erie","","ER09:08-23-1983-03:45","ER09","","","","1983/08/23 03:45","EDT","30.48","453.5","surface water","Individual","routine field sample","83GC06S04","NH3-N","Ammonia-Nitrogen","11","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"27","1983","August   ","Summer","Erie","","ER09:08-23-1983-03:45","ER09","","","","1983/08/23 03:45","EDT","41.15","500","surface water","Individual","routine field sample","83GC06S05","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"28","1983","October  ","","Erie","","ER09:10-21-1983-17:50","ER09","","","","1983/10/21 17:50","EDT","0.91","100","surface water","Individual","routine field sample","83GC07S01","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"29","1983","October  ","","Erie","","ER09:10-21-1983-17:50","ER09","","","","1983/10/21 17:50","EDT","21.64","150","surface water","Individual","routine field sample","83GC07S02","NH3-N","Ammonia-Nitrogen","7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"30","1983","October  ","","Erie","","ER09:10-21-1983-17:50","ER09","","","","1983/10/21 17:50","EDT","35.97","452","surface water","Individual","routine field sample","83GC07S03","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"31","1983","October  ","","Erie","","ER09:10-21-1983-17:50","ER09","","","","1983/10/21 17:50","EDT","41.76","530","surface water","Individual","routine field sample","83GC07S04","NH3-N","Ammonia-Nitrogen","4","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"32","1983","October  ","","Erie","","ER09:10-21-1983-20:25","ER09","","","","1983/10/21 20:25","EDT","0.91","100","surface water","Individual","routine field sample","83GC08S01","NH3-N","Ammonia-Nitrogen","7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"33","1983","October  ","","Erie","","ER09:10-21-1983-20:25","ER09","","","","1983/10/21 20:25","EDT","19.51","150","surface water","Individual","routine field sample","83GC08S02","NH3-N","Ammonia-Nitrogen","8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"34","1983","October  ","","Erie","","ER09:10-21-1983-20:25","ER09","","","","1983/10/21 20:25","EDT","36.88","452","surface water","Individual","routine field sample","83GC08S03","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"35","1983","October  ","","Erie","","ER09:10-21-1983-20:25","ER09","","","","1983/10/21 20:25","EDT","39.01","530","surface water","Individual","routine field sample","83GC08S04","NH3-N","Ammonia-Nitrogen","5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"36","1983","April    ","Spring","Erie","","ER15:04-26-1983-02:10","ER15M","","","","1983/04/26 02:10","EDT","0.91","50","surface water","Individual","routine field sample","83GC09S01","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"37","1983","April    ","Spring","Erie","","ER15:04-26-1983-02:10","ER15M","","","","1983/04/26 02:10","EDT","4.27","50","surface water","Individual","routine field sample","83GC09S02","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"38","1983","April    ","Spring","Erie","","ER15:04-26-1983-02:10","ER15M","","","","1983/04/26 02:10","EDT","10.06","50","surface water","Individual","routine field sample","83GC09S03","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"39","1983","April    ","Spring","Erie","","ER15:04-26-1983-02:10","ER15M","","","","1983/04/26 02:10","EDT","18.9","50","surface water","Individual","routine field sample","83GC09S04","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"40","1983","April    ","Spring","Erie","","ER15:04-26-1983-02:10","ER15M","","","","1983/04/26 02:10","EDT","29.57","50","surface water","Individual","routine field sample","83GC09S05","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"41","1983","April    ","Spring","Erie","","ER15:04-26-1983-02:10","ER15M","","","","1983/04/26 02:10","EDT","40.23","50","surface water","Individual","routine field sample","83GC09S06","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"42","1983","April    ","Spring","Erie","","ER15:04-26-1983-02:10","ER15M","","","","1983/04/26 02:10","EDT","48.77","450.5","surface water","Individual","routine field sample","83GC09S07","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"43","1983","April    ","Spring","Erie","","ER15:04-26-1983-02:10","ER15M","","","","1983/04/26 02:10","EDT","56.39","505","surface water","Individual","routine field sample","83GC09S08","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"44","1983","April    ","Spring","Erie","","ER15:04-27-1983-08:15","ER15M","","","","1983/04/27 08:15","EDT","0.91","50","surface water","Individual","routine field sample","83GC10S01","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"45","1983","April    ","Spring","Erie","","ER15:04-27-1983-08:15","ER15M","","","","1983/04/27 08:15","EDT","4.27","50","surface water","Individual","routine field sample","83GC10S02","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"46","1983","April    ","Spring","Erie","","ER15:04-27-1983-08:15","ER15M","","","","1983/04/27 08:15","EDT","10.06","50","surface water","Individual","routine field sample","83GC10S03","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"47","1983","April    ","Spring","Erie","","ER15:04-27-1983-08:15","ER15M","","","","1983/04/27 08:15","EDT","19.2","50","surface water","Individual","routine field sample","83GC10S04","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"48","1983","April    ","Spring","Erie","","ER15:04-27-1983-08:15","ER15M","","","","1983/04/27 08:15","EDT","29.87","50","surface water","Individual","routine field sample","83GC10S05","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"49","1983","April    ","Spring","Erie","","ER15:04-27-1983-08:15","ER15M","","","","1983/04/27 08:15","EDT","39.93","50","surface water","Individual","routine field sample","83GC10S06","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"50","1983","April    ","Spring","Erie","","ER15:04-27-1983-08:15","ER15M","","","","1983/04/27 08:15","EDT","49.68","450.5","surface water","Individual","routine field sample","83GC10S07","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"51","1983","April    ","Spring","Erie","","ER15:04-27-1983-08:15","ER15M","","","","1983/04/27 08:15","EDT","57.61","505","surface water","Individual","routine field sample","83GC10S08","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"52","1983","May      ","Spring","Erie","","ER15:05-09-1983-23:18","ER15M","","","","1983/05/09 23:18","EDT","0.91","50","surface water","Individual","routine field sample","83GC11S01","NH3-N","Ammonia-Nitrogen","NRR","ug/l","Total/Bulk","ANL_MTHD","No Result Reported, other","","","","","","","",
"53","1983","May      ","Spring","Erie","","ER15:05-09-1983-23:18","ER15M","","","","1983/05/09 23:18","EDT","4.88","50","surface water","Individual","routine field sample","83GC11S02","NH3-N","Ammonia-Nitrogen","4","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"54","1983","May      ","Spring","Erie","","ER15:05-09-1983-23:18","ER15M","","","","1983/05/09 23:18","EDT","9.75","50","surface water","Individual","routine field sample","83GC11S03","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"55","1983","May      ","Spring","Erie","","ER15:05-09-1983-23:18","ER15M","","","","1983/05/09 23:18","EDT","20.12","50","surface water","Individual","routine field sample","83GC11S04","NH3-N","Ammonia-Nitrogen","2","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"56","1983","May      ","Spring","Erie","","ER15:05-09-1983-23:18","ER15M","","","","1983/05/09 23:18","EDT","29.87","50","surface water","Individual","routine field sample","83GC11S05","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"57","1983","May      ","Spring","Erie","","ER15:05-09-1983-23:18","ER15M","","","","1983/05/09 23:18","EDT","39.62","50","surface water","Individual","routine field sample","83GC11S06","NH3-N","Ammonia-Nitrogen","2","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"58","1983","May      ","Spring","Erie","","ER15:05-09-1983-23:18","ER15M","","","","1983/05/09 23:18","EDT","48.46","450.5","surface water","Individual","routine field sample","83GC11S07","NH3-N","Ammonia-Nitrogen","3","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"59","1983","May      ","Spring","Erie","","ER15:05-09-1983-23:18","ER15M","","","","1983/05/09 23:18","EDT","55.78","505","surface water","Individual","routine field sample","83GC11S08","NH3-N","Ammonia-Nitrogen","7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"60","1983","August   ","Summer","Erie","","ER15:08-07-1983-21:55","ER15M","","","","1983/08/07 21:55","EDT","0.91","100","surface water","Individual","routine field sample","83GC12S01","NH3-N","Ammonia-Nitrogen","4","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"61","1983","August   ","Summer","Erie","","ER15:08-07-1983-21:55","ER15M","","","","1983/08/07 21:55","EDT","4.57","150","surface water","Individual","routine field sample","83GC12S02","NH3-N","Ammonia-Nitrogen","5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"62","1983","August   ","Summer","Erie","","ER15:08-07-1983-21:55","ER15M","","","","1983/08/07 21:55","EDT","10.06","200","surface water","Individual","routine field sample","83GC12S03","NH3-N","Ammonia-Nitrogen","14","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"63","1983","August   ","Summer","Erie","","ER15:08-07-1983-21:55","ER15M","","","","1983/08/07 21:55","EDT","20.12","300","surface water","Individual","routine field sample","83GC12S04","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"64","1983","August   ","Summer","Erie","","ER15:08-07-1983-21:55","ER15M","","","","1983/08/07 21:55","EDT","29.26","350","surface water","Individual","routine field sample","83GC12S05","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"65","1983","August   ","Summer","Erie","","ER15:08-07-1983-21:55","ER15M","","","","1983/08/07 21:55","EDT","40.23","400","surface water","Individual","routine field sample","83GC12S06","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"66","1983","August   ","Summer","Erie","","ER15:08-07-1983-21:55","ER15M","","","","1983/08/07 21:55","EDT","50.29","450","surface water","Individual","routine field sample","83GC12S07","NH3-N","Ammonia-Nitrogen","1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"67","1983","August   ","Summer","Erie","","ER15:08-07-1983-21:55","ER15M","","","","1983/08/07 21:55","EDT","57","500","surface water","Individual","routine field sample","83GC12S08","NH3-N","Ammonia-Nitrogen","2","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"68","1983","August   ","Summer","Erie","","ER15:08-09-1983-04:17","ER15M","","","","1983/08/09 04:17","EDT","0.91","100","surface water","Individual","routine field sample","83GC13S01","NH3-N","Ammonia-Nitrogen","2","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"69","1983","August   ","Summer","Erie","","ER15:08-09-1983-04:17","ER15M","","","","1983/08/09 04:17","EDT","4.88","150","surface water","Individual","routine field sample","83GC13S02","NH3-N","Ammonia-Nitrogen","14","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"70","1983","August   ","Summer","Erie","","ER15:08-09-1983-04:17","ER15M","","","","1983/08/09 04:17","EDT","10.06","200","surface water","Individual","routine field sample","83GC13S03","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"71","1983","August   ","Summer","Erie","","ER15:08-09-1983-04:17","ER15M","","","","1983/08/09 04:17","EDT","17.37","300","surface water","Individual","routine field sample","83GC13S04","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"72","1983","August   ","Summer","Erie","","ER15:08-09-1983-04:17","ER15M","","","","1983/08/09 04:17","EDT","39.93","350","surface water","Individual","routine field sample","83GC13S05","NH3-N","Ammonia-Nitrogen","5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"73","1983","August   ","Summer","Erie","","ER15:08-09-1983-04:17","ER15M","","","","1983/08/09 04:17","EDT","51.21","450","surface water","Individual","routine field sample","83GC13S06","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"74","1983","August   ","Summer","Erie","","ER15:08-09-1983-04:17","ER15M","","","","1983/08/09 04:17","EDT","58.22","500","surface water","Individual","routine field sample","83GC13S07","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"75","1983","August   ","Summer","Erie","","ER15:08-23-1983-01:35","ER15M","","","","1983/08/23 01:35","EDT","0.91","100","surface water","Individual","routine field sample","83GC14S01","NH3-N","Ammonia-Nitrogen","15","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"76","1983","August   ","Summer","Erie","","ER15:08-23-1983-01:35","ER15M","","","","1983/08/23 01:35","EDT","4.57","150","surface water","Individual","routine field sample","83GC14S02","NH3-N","Ammonia-Nitrogen","15","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"77","1983","August   ","Summer","Erie","","ER15:08-23-1983-01:35","ER15M","","","","1983/08/23 01:35","EDT","10.06","200","surface water","Individual","routine field sample","83GC14S03","NH3-N","Ammonia-Nitrogen","15","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"78","1983","August   ","Summer","Erie","","ER15:08-23-1983-01:35","ER15M","","","","1983/08/23 01:35","EDT","22.25","300","surface water","Individual","routine field sample","83GC14S04","NH3-N","Ammonia-Nitrogen","5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"79","1983","August   ","Summer","Erie","","ER15:08-23-1983-01:35","ER15M","","","","1983/08/23 01:35","EDT","29.87","350","surface water","Individual","routine field sample","83GC14S05","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"80","1983","August   ","Summer","Erie","","ER15:08-23-1983-01:35","ER15M","","","","1983/08/23 01:35","EDT","39.62","400","surface water","Individual","routine field sample","83GC14S06","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"81","1983","August   ","Summer","Erie","","ER15:08-23-1983-01:35","ER15M","","","","1983/08/23 01:35","EDT","49.68","450","surface water","Individual","routine field sample","83GC14S07","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"82","1983","August   ","Summer","Erie","","ER15:08-23-1983-01:35","ER15M","","","","1983/08/23 01:35","EDT","58.22","500","surface water","Individual","routine field sample","83GC14S08","NH3-N","Ammonia-Nitrogen","0","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"83","1983","October  ","","Erie","","ER15:10-21-1983-15:00","ER15M","","","","1983/10/21 15:00","EDT","0.91","100","surface water","Individual","routine field sample","83GC15S01","NH3-N","Ammonia-Nitrogen","5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"84","1983","October  ","","Erie","","ER15:10-21-1983-15:00","ER15M","","","","1983/10/21 15:00","EDT","4.88","150","surface water","Individual","routine field sample","83GC15S02","NH3-N","Ammonia-Nitrogen","8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"85","1983","October  ","","Erie","","ER15:10-21-1983-15:00","ER15M","","","","1983/10/21 15:00","EDT","10.06","150","surface water","Individual","routine field sample","83GC15S03","NH3-N","Ammonia-Nitrogen","8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"86","1983","October  ","","Erie","","ER15:10-21-1983-15:00","ER15M","","","","1983/10/21 15:00","EDT","20.12","150","surface water","Individual","routine field sample","83GC15S04","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"87","1983","October  ","","Erie","","ER15:10-21-1983-15:00","ER15M","","","","1983/10/21 15:00","EDT","29.87","150","surface water","Individual","routine field sample","83GC15S05","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"88","1983","October  ","","Erie","","ER15:10-21-1983-15:00","ER15M","","","","1983/10/21 15:00","EDT","40.23","150","surface water","Individual","routine field sample","83GC15S06","NH3-N","Ammonia-Nitrogen","7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"89","1983","October  ","","Erie","","ER15:10-21-1983-15:00","ER15M","","","","1983/10/21 15:00","EDT","49.68","150","surface water","Individual","routine field sample","83GC15S07","NH3-N","Ammonia-Nitrogen","8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"90","1983","October  ","","Erie","","ER15:10-21-1983-15:00","ER15M","","","","1983/10/21 15:00","EDT","52.12","452","surface water","Individual","routine field sample","83GC15S08","NH3-N","Ammonia-Nitrogen","10","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"91","1983","October  ","","Erie","","ER15:10-21-1983-15:00","ER15M","","","","1983/10/21 15:00","EDT","55.47","530","surface water","Individual","routine field sample","83GC15S09","NH3-N","Ammonia-Nitrogen","11","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"92","1983","October  ","","Erie","","ER15:10-21-1983-22:30","ER15M","","","","1983/10/21 22:30","EDT","0.91","100","surface water","Individual","routine field sample","83GC16S01","NH3-N","Ammonia-Nitrogen","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"93","1983","October  ","","Erie","","ER15:10-21-1983-22:30","ER15M","","","","1983/10/21 22:30","EDT","4.88","150","surface water","Individual","routine field sample","83GC16S02","NH3-N","Ammonia-Nitrogen","5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"94","1983","October  ","","Erie","","ER15:10-21-1983-22:30","ER15M","","","","1983/10/21 22:30","EDT","10.06","150","surface water","Individual","routine field sample","83GC16S03","NH3-N","Ammonia-Nitrogen","2","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"95","1983","October  ","","Erie","","ER15:10-21-1983-22:30","ER15M","","","","1983/10/21 22:30","EDT","20.12","150","surface water","Individual","routine field sample","83GC16S04","NH3-N","Ammonia-Nitrogen","2","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"96","1983","October  ","","Erie","","ER15:10-21-1983-22:30","ER15M","","","","1983/10/21 22:30","EDT","29.26","150","surface water","Individual","routine field sample","83GC16S05","NH3-N","Ammonia-Nitrogen","3","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"97","1983","October  ","","Erie","","ER15:10-21-1983-22:30","ER15M","","","","1983/10/21 22:30","EDT","40.23","150","surface water","Individual","routine field sample","83GC16S06","NH3-N","Ammonia-Nitrogen","3","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"98","1983","October  ","","Erie","","ER15:10-21-1983-22:30","ER15M","","","","1983/10/21 22:30","EDT","49.99","200","surface water","Individual","routine field sample","83GC16S07","NH3-N","Ammonia-Nitrogen","7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
"99","1983","October  ","","Erie","","ER15:10-21-1983-22:30","ER15M","","","","1983/10/21 22:30","EDT","53.95","453","surface water","Individual","routine field sample","83GC16S08","NH3-N","Ammonia-Nitrogen","11","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","",
