Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,
"94","2009","August   ","Summer","Erie","ER0921","E042G09","ER42","22.4","41.965","-82.041833","2009/08/18 04:55","EDT","18.2","Mid Hypolimnion","surface water","Individual","routine field sample","09GC44S46","Hard-tot as CaCO3","Hardness, Total as CaCO3","119.1","mg/l","Total/Bulk","LG500","",
"95","2009","August   ","Summer","Erie","ER0921","E073G09","ER73","24.2","41.977333","-81.757","2009/08/18 21:22","EDT","9","Mid Epilimnion","surface water","Individual","routine field sample","09GC44S62","Hard-tot as CaCO3","Hardness, Total as CaCO3","115.2","mg/l","Total/Bulk","LG500","",
"96","2009","August   ","Summer","Erie","ER0921","E073G09","ER73","24.2","41.977333","-81.757","2009/08/18 21:22","EDT","20.8","Mid Hypolimnion","surface water","Individual","routine field sample","09GC44S66","Hard-tot as CaCO3","Hardness, Total as CaCO3","119.4","mg/l","Total/Bulk","LG500","",
"97","2009","August   ","Summer","Erie","ER0921","E036G09","ER36","23.2","41.934667","-81.479167","2009/08/18 23:05","EDT","10","Mid Epilimnion","surface water","Individual","routine field sample","09GC44S82","Hard-tot as CaCO3","Hardness, Total as CaCO3","117.8","mg/l","Total/Bulk","LG500","",
"98","2009","August   ","Summer","Erie","ER0921","E038G09","ER38","22.2","42.2815","-81.671833","2009/08/19 02:05","EDT","4","Mid Epilimnion","surface water","Individual QC","lab duplicate","09GC45C22","Hard-tot as CaCO3","Hardness, Total as CaCO3","116.3","mg/l","Total/Bulk","LG500","",
"99","2009","August   ","Summer","Erie","ER0921","E037G09","ER37","24.2","42.1095","-81.574667","2009/08/19 00:35","EDT","7","Mid Epilimnion","surface water","Individual QC","field duplicate","09GC45D02","Hard-tot as CaCO3","Hardness, Total as CaCO3","115.4","mg/l","Total/Bulk","LG500","",
"100","2009","August   ","Summer","Erie","ER0921","E031G09","ER31","21.9","42.253333","-81.107167","2009/08/19 06:14","EDT","9.8","Mid Epilimnion","surface water","Individual QC","field duplicate","09GC45D82","Hard-tot as CaCO3","Hardness, Total as CaCO3","117","mg/l","Total/Bulk","LG500","",
"101","2009","August   ","Summer","Erie","ER0921","E037G09","ER37","24.2","42.1095","-81.574667","2009/08/19 00:35","EDT","7","Mid Epilimnion","surface water","Individual","routine field sample","09GC45S02","Hard-tot as CaCO3","Hardness, Total as CaCO3","115.4","mg/l","Total/Bulk","LG500","",
"102","2009","August   ","Summer","Erie","ER0921","E038G09","ER38","22.2","42.2815","-81.671833","2009/08/19 02:05","EDT","4","Mid Epilimnion","surface water","Individual","routine field sample","09GC45S22","Hard-tot as CaCO3","Hardness, Total as CaCO3","117.8","mg/l","Total/Bulk","LG500","",
"103","2009","August   ","Summer","Erie","ER0921","E038G09","ER38","22.2","42.2815","-81.671833","2009/08/19 02:05","EDT","16","Mid Hypolimnion","surface water","Individual","routine field sample","09GC45S26","Hard-tot as CaCO3","Hardness, Total as CaCO3","120.9","mg/l","Total/Bulk","LG500","",
"104","2009","August   ","Summer","Erie","ER0921","E078G09","ER78M","23","42.117","-81.250167","2009/08/19 07:31","EDT","8.9","Mid Epilimnion","surface water","Individual","routine field sample","09GC45S42","Hard-tot as CaCO3","Hardness, Total as CaCO3","119.8","mg/l","Total/Bulk","LG500","",
"105","2009","August   ","Summer","Erie","ER0921","E032G09","ER32","22.4","42.081667","-81.011667","2009/08/19 09:13","EDT","8.5","Mid Epilimnion","surface water","Individual","routine field sample","09GC45S62","Hard-tot as CaCO3","Hardness, Total as CaCO3","119.4","mg/l","Total/Bulk","LG500","",
"106","2009","August   ","Summer","Erie","ER0921","E031G09","ER31","21.9","42.253333","-81.107167","2009/08/19 06:14","EDT","9.8","Mid Epilimnion","surface water","Individual","routine field sample","09GC45S82","Hard-tot as CaCO3","Hardness, Total as CaCO3","117.2","mg/l","Total/Bulk","LG500","",
"107","2009","August   ","Summer","Erie","ER0921","E009G09","ER09","48.6","42.537833","-79.616317","2009/08/20 00:17","EDT","11","Mid Epilimnion","surface water","Individual QC","lab duplicate","09GC46C82","Hard-tot as CaCO3","Hardness, Total as CaCO3","119.3","mg/l","Total/Bulk","LG500","",
"108","2009","August   ","Summer","Erie","ER0921","E063G09","ER63","45.7","42.416833","-79.799667","2009/08/19 15:57","EDT","9.4","Mid Epilimnion","surface water","Individual QC","field duplicate","09GC46D42","Hard-tot as CaCO3","Hardness, Total as CaCO3","118","mg/l","Total/Bulk","LG500","",
"109","2009","August   ","Summer","Erie","ER0921","E030G09","ER30","21","42.429667","-81.2055","2009/08/19 04:40","EDT","10","Mid Epilimnion","surface water","Individual","routine field sample","09GC46S02","Hard-tot as CaCO3","Hardness, Total as CaCO3","116.4","mg/l","Total/Bulk","LG500","",
"110","2009","August   ","Summer","Erie","ER0921","E015G09","ER15M","63.2","42.5165","-79.893167","2009/08/19 17:23","EDT","7","Mid Epilimnion","surface water","Individual","routine field sample","09GC46S22","Hard-tot as CaCO3","Hardness, Total as CaCO3","118.4","mg/l","Total/Bulk","LG500","",
"111","2009","August   ","Summer","Erie","ER0921","E015G09","ER15M","63.2","42.5165","-79.893167","2009/08/19 17:23","EDT","39.8","Forty Meter","surface water","Individual","routine field sample","09GC46S26","Hard-tot as CaCO3","Hardness, Total as CaCO3","118.4","mg/l","Total/Bulk","LG500","",
"112","2009","August   ","Summer","Erie","ER0921","E063G09","ER63","45.7","42.416833","-79.799667","2009/08/19 15:57","EDT","9.4","Mid Epilimnion","surface water","Individual","routine field sample","09GC46S42","Hard-tot as CaCO3","Hardness, Total as CaCO3","117.6","mg/l","Total/Bulk","LG500","",
"113","2009","August   ","Summer","Erie","ER0921","E063G09","ER63","45.7","42.416833","-79.799667","2009/08/19 15:57","EDT","34.9","Mid Hypolimnion","surface water","Individual","routine field sample","09GC46S46","Hard-tot as CaCO3","Hardness, Total as CaCO3","119","mg/l","Total/Bulk","LG500","",
"114","2009","August   ","Summer","Erie","ER0921","E0FOG09","ERFO","31.1","42.417","-79.5835","2009/08/19 22:15","EDT","10","Mid Epilimnion","surface water","Individual","routine field sample","09GC46S62","Hard-tot as CaCO3","Hardness, Total as CaCO3","117.3","mg/l","Total/Bulk","LG500","",
"115","2009","August   ","Summer","Erie","ER0921","E0FOG09","ERFO","31.1","42.417","-79.5835","2009/08/19 22:15","EDT","27","Mid Hypolimnion","surface water","Individual","routine field sample","09GC46S66","Hard-tot as CaCO3","Hardness, Total as CaCO3","118.2","mg/l","Total/Bulk","LG500","",
"116","2009","August   ","Summer","Erie","ER0921","E009G09","ER09","48.6","42.537833","-79.616317","2009/08/20 00:17","EDT","11","Mid Epilimnion","surface water","Individual","routine field sample","09GC46S82","Hard-tot as CaCO3","Hardness, Total as CaCO3","118.1","mg/l","Total/Bulk","LG500","",
"117","2009","August   ","Summer","Erie","ER0921","E009G09","ER09","48.6","42.537833","-79.616317","2009/08/20 00:17","EDT","37.9","Mid Hypolimnion","surface water","Individual","routine field sample","09GC46S86","Hard-tot as CaCO3","Hardness, Total as CaCO3","120.7","mg/l","Total/Bulk","LG500","",
"118","2009","August   ","Summer","Erie","ER0921","E010G09","ER10","33","42.680167","-79.691333","2009/08/20 02:12","EDT","10","Mid Epilimnion","surface water","Individual","routine field sample","09GC47S02","Hard-tot as CaCO3","Hardness, Total as CaCO3","119.8","mg/l","Total/Bulk","LG500","",
"119","2009","August   ","Summer","Erie","ER0921","E010G09","ER10","33","42.680167","-79.691333","2009/08/20 02:12","EDT","28","Mid Hypolimnion","surface water","Individual","routine field sample","09GC47S06","Hard-tot as CaCO3","Hardness, Total as CaCO3","122.3","mg/l","Total/Bulk","LG500","",
"120","2010","April    ","Spring","Erie","ER1011","E091M10","ER91M","10.2","41.83835","-82.904333","2010/04/07 20:59","EDT","4.9","Five Meter","surface water","Individual QC","lab duplicate","10GC17C82","Hard-tot as CaCO3","Hardness, Total as CaCO3","104.2","mg/l","Total/Bulk","LG500","",
"121","2010","April    ","Spring","Erie","ER1011","E060M10","ER60","8.3","41.89175","-83.194883","2010/04/07 15:35","EDT","4.1","Middle Depth","surface water","Individual QC","field duplicate","10GC17D23","Hard-tot as CaCO3","Hardness, Total as CaCO3","102.2","mg/l","Total/Bulk","LG500","",
"122","2010","April    ","Spring","Erie","ER1011","E061M10","ER61","8.9","41.946767","-83.045617","2010/04/07 14:18","EDT","4.5","Middle Depth","surface water","Individual","routine field sample","10GC17S03","Hard-tot as CaCO3","Hardness, Total as CaCO3","106.1","mg/l","Total/Bulk","LG500","",
"123","2010","April    ","Spring","Erie","ER1011","E060M10","ER60","8.3","41.89175","-83.194883","2010/04/07 15:35","EDT","4.1","Middle Depth","surface water","Individual","routine field sample","10GC17S23","Hard-tot as CaCO3","Hardness, Total as CaCO3","102.4","mg/l","Total/Bulk","LG500","",
"124","2010","April    ","Spring","Erie","ER1011","E059M10","ER59","8","41.72735","-83.150533","2010/04/07 17:11","EDT","4","Middle Depth","surface water","Individual","routine field sample","10GC17S43","Hard-tot as CaCO3","Hardness, Total as CaCO3","106.2","mg/l","Total/Bulk","LG500","",
"125","2010","April    ","Spring","Erie","ER1011","E058M10","ER58","9.5","41.683917","-82.9349","2010/04/07 18:11","EDT","4.6","Middle Depth","surface water","Individual","routine field sample","10GC17S63","Hard-tot as CaCO3","Hardness, Total as CaCO3","111.4","mg/l","Total/Bulk","LG500","",
"126","2010","April    ","Spring","Erie","ER1011","E091M10","ER91M","10.2","41.83835","-82.904333","2010/04/07 20:59","EDT","4.9","Five Meter","surface water","Individual","routine field sample","10GC17S82","Hard-tot as CaCO3","Hardness, Total as CaCO3","104.5","mg/l","Total/Bulk","LG500","",
"127","2010","April    ","Spring","Erie","ER1011","E042M10","ER42","22.5","41.965","-82.041783","2010/04/08 03:12","EDT","11.1","Middle Depth","surface water","Individual QC","lab duplicate","10GC18C63","Hard-tot as CaCO3","Hardness, Total as CaCO3","112.4","mg/l","Total/Bulk","LG500","",
"128","2010","April    ","Spring","Erie","ER1011","E0FEM10","ERFE","7.2","41.58435","-82.904333","2010/04/07 19:11","EDT","3.4","Middle Depth","surface water","Individual","routine field sample","10GC18S03","Hard-tot as CaCO3","Hardness, Total as CaCO3","126","mg/l","Total/Bulk","LG500","",
"129","2010","April    ","Spring","Erie","ER1011","E092M10","ER92","11","41.949483","-82.68835","2010/04/07 23:36","EDT","5.5","Middle Depth","surface water","Individual","routine field sample","10GC18S23","Hard-tot as CaCO3","Hardness, Total as CaCO3","106.2","mg/l","Total/Bulk","LG500","",
"130","2010","April    ","Spring","Erie","ER1011","E043M10","ER43","22.6","41.78835","-81.94505","2010/04/08 04:44","EDT","11","Middle Depth","surface water","Individual","routine field sample","10GC18S43","Hard-tot as CaCO3","Hardness, Total as CaCO3","115.6","mg/l","Total/Bulk","LG500","",
"131","2010","April    ","Spring","Erie","ER1011","E042M10","ER42","22.5","41.965","-82.041783","2010/04/08 03:12","EDT","11.1","Middle Depth","surface water","Individual","routine field sample","10GC18S63","Hard-tot as CaCO3","Hardness, Total as CaCO3","112.6","mg/l","Total/Bulk","LG500","",
"132","2010","April    ","Spring","Erie","ER1011","E073M10","ER73","24.6","41.9777","-81.756883","2010/04/08 06:33","EDT","11.7","Middle Depth","surface water","Individual","routine field sample","10GC18S83","Hard-tot as CaCO3","Hardness, Total as CaCO3","116.6","mg/l","Total/Bulk","LG500","",
"133","2010","April    ","Spring","Erie","ER1011","E036M10","ER36","23.6","41.934967","-81.4784","2010/04/08 08:08","EDT","11.4","Middle Depth","surface water","Individual","routine field sample","10GC19S03","Hard-tot as CaCO3","Hardness, Total as CaCO3","117.4","mg/l","Total/Bulk","LG500","",
"134","2010","April    ","Spring","Erie","ER1011","E037M10","ER37","24.5","42.110383","-81.574433","2010/04/08 09:34","EDT","12","Middle Depth","surface water","Individual","routine field sample","10GC19S23","Hard-tot as CaCO3","Hardness, Total as CaCO3","119.5","mg/l","Total/Bulk","LG500","",
"135","2010","April    ","Spring","Erie","ER1011","E038M10","ER38","22.3","42.2817","-81.671783","2010/04/08 10:56","EDT","10.9","Middle Depth","surface water","Individual","routine field sample","10GC19S43","Hard-tot as CaCO3","Hardness, Total as CaCO3","120.1","mg/l","Total/Bulk","LG500","",
"136","2010","April    ","Spring","Erie","ER1011","E078M10","ER78M","23.4","42.115933","-81.251567","2010/04/08 13:19","EDT","10.1","Ten Meter","surface water","Individual","routine field sample","10GC19S63","Hard-tot as CaCO3","Hardness, Total as CaCO3","120.8","mg/l","Total/Bulk","LG500","",
"137","2010","April    ","Spring","Erie","ER1011","E032M10","ER32","22.9","42.0817","-81.0105","2010/04/08 15:03","EDT","11.2","Middle Depth","surface water","Individual","routine field sample","10GC19S83","Hard-tot as CaCO3","Hardness, Total as CaCO3","118.7","mg/l","Total/Bulk","LG500","",
"138","2010","April    ","Spring","Erie","ER1011","E031M10","ER31","22.5","42.252933","-81.106783","2010/04/08 16:26","EDT","10.2","Middle Depth","surface water","Individual","routine field sample","10GC20S03","Hard-tot as CaCO3","Hardness, Total as CaCO3","118.5","mg/l","Total/Bulk","LG500","",
"139","2010","April    ","Spring","Erie","ER1011","E030M10","ER30","21.2","42.430017","-81.204917","2010/04/08 18:15","EDT","10.1","Middle Depth","surface water","Individual","routine field sample","10GC20S23","Hard-tot as CaCO3","Hardness, Total as CaCO3","116.1","mg/l","Total/Bulk","LG500","",
"140","2010","April    ","Spring","Erie","ER1011","E015M10","ER15M","64.4","42.516583","-79.893283","2010/04/10 11:22","EDT","30","Thirty Meter","surface water","Individual","routine field sample","10GC20S45","Hard-tot as CaCO3","Hardness, Total as CaCO3","121","mg/l","Total/Bulk","LG500","",
"141","2010","April    ","Spring","Erie","ER1011","E063M10","ER63","46.6","42.4166","-79.80015","2010/04/10 10:14","EDT","22.7","Middle Depth","surface water","Individual","routine field sample","10GC20S63","Hard-tot as CaCO3","Hardness, Total as CaCO3","121.6","mg/l","Total/Bulk","LG500","",
"142","2010","April    ","Spring","Erie","ER1011","E009M10","ER09","50.1","42.538283","-79.6168","2010/04/10 13:36","EDT","24.2","Middle Depth","surface water","Individual","routine field sample","10GC20S83","Hard-tot as CaCO3","Hardness, Total as CaCO3","118.8","mg/l","Total/Bulk","LG500","",
"143","2010","April    ","Spring","Erie","ER1011","E010M10","ER10","33.7","42.6799","-79.691667","2010/04/10 14:50","EDT","16.5","Middle Depth","surface water","Individual","routine field sample","10GC21S03","Hard-tot as CaCO3","Hardness, Total as CaCO3","120","mg/l","Total/Bulk","LG500","",
"144","2010","August   ","Summer","Erie","ER1021","E061G10","ER61","8.6","41.9467","-83.046133","2010/08/09 11:49","EDT","4.7","Mid Epilimnion","surface water","Individual","routine field sample","10GC40S02","Hard-tot as CaCO3","Hardness, Total as CaCO3","97.3","mg/l","Total/Bulk","LG500","",
"145","2010","August   ","Summer","Erie","ER1021","E060G10","ER60","8.3","41.8917","-83.196633","2010/08/09 12:58","EDT","4.1","Mid Epilimnion","surface water","Individual","routine field sample","10GC40S22","Hard-tot as CaCO3","Hardness, Total as CaCO3","106.7","mg/l","Total/Bulk","LG500","",
"146","2010","August   ","Summer","Erie","ER1021","E059G10","ER59","7.9","41.7268","-83.149967","2010/08/09 14:15","EDT","4.1","Mid Epilimnion","surface water","Individual","routine field sample","10GC40S42","Hard-tot as CaCO3","Hardness, Total as CaCO3","107","mg/l","Total/Bulk","LG500","",
"147","2010","August   ","Summer","Erie","ER1021","E058G10","ER58","9.2","41.68495","-82.933317","2010/08/09 15:32","EDT","4.8","Mid Epilimnion","surface water","Individual","routine field sample","10GC40S62","Hard-tot as CaCO3","Hardness, Total as CaCO3","113","mg/l","Total/Bulk","LG500","",
"148","2010","August   ","Summer","Erie","ER1021","E091G10","ER91M","10.1","41.840583","-82.916717","2010/08/09 18:15","EDT","5.1","Five Meter","surface water","Individual","routine field sample","10GC40S82","Hard-tot as CaCO3","Hardness, Total as CaCO3","121.4","mg/l","Total/Bulk","LG500","",
"149","2010","August   ","Summer","Erie","ER1021","E0FEG10","ERFE","7.5","41.58295","-82.9048","2010/08/09 16:24","EDT","3.3","Mid Epilimnion","surface water","Individual","routine field sample","10GC41S02","Hard-tot as CaCO3","Hardness, Total as CaCO3","101.5","mg/l","Total/Bulk","LG500","",
"150","2010","August   ","Summer","Erie","ER1021","E092G10","ER92","10.7","41.950417","-82.950417","2010/08/09 20:03","EDT","4.8","Mid Epilimnion","surface water","Individual","routine field sample","10GC41S22","Hard-tot as CaCO3","Hardness, Total as CaCO3","109.9","mg/l","Total/Bulk","LG500","",
"151","2010","August   ","Summer","Erie","ER1021","E043G10","ER43","21.9","41.788683","-81.94535","2010/08/10 01:01","EDT","8","Mid Epilimnion","surface water","Individual","routine field sample","10GC41S42","Hard-tot as CaCO3","Hardness, Total as CaCO3","120.8","mg/l","Total/Bulk","LG500","",
"152","2010","August   ","Summer","Erie","ER1021","E043G10","ER43","21.9","41.788683","-81.94535","2010/08/10 01:01","EDT","18.4","Mid Hypolimnion","surface water","Individual","routine field sample","10GC41S46","Hard-tot as CaCO3","Hardness, Total as CaCO3","122.1","mg/l","Total/Bulk","LG500","",
"153","2010","August   ","Summer","Erie","ER1021","E042G10","ER42","22","41.965667","-82.042083","2010/08/09 23:28","EDT","8","Mid Epilimnion","surface water","Individual","routine field sample","10GC41S62","Hard-tot as CaCO3","Hardness, Total as CaCO3","114.8","mg/l","Total/Bulk","LG500","",
"154","2010","August   ","Summer","Erie","ER1021","E042G10","ER42","22","41.965667","-82.042083","2010/08/09 23:28","EDT","18","Mid Hypolimnion","surface water","Individual","routine field sample","10GC41S66","Hard-tot as CaCO3","Hardness, Total as CaCO3","122.6","mg/l","Total/Bulk","LG500","",
"155","2010","August   ","Summer","Erie","ER1021","E073G10","ER73","23.6","41.977567","-81.756983","2010/08/10 02:54","EDT","10.2","Mid Epilimnion","surface water","Individual","routine field sample","10GC41S82","Hard-tot as CaCO3","Hardness, Total as CaCO3","124","mg/l","Total/Bulk","LG500","",
"156","2010","August   ","Summer","Erie","ER1021","E073G10","ER73","23.6","41.977567","-81.756983","2010/08/10 02:54","EDT","22","Mid Hypolimnion","surface water","Individual","routine field sample","10GC41S86","Hard-tot as CaCO3","Hardness, Total as CaCO3","124.6","mg/l","Total/Bulk","LG500","",
"157","2010","August   ","Summer","Erie","ER1021","E036G10","ER36","22.8","41.933633","-81.478817","2010/08/10 04:18","EDT","20","Mid Hypolimnion","surface water","Individual QC","lab duplicate","10GC42C06","Hard-tot as CaCO3","Hardness, Total as CaCO3","121.2","mg/l","Total/Bulk","LG500","",
"158","2010","August   ","Summer","Erie","ER1021","E036G10","ER36","22.8","41.933633","-81.478817","2010/08/10 04:18","EDT","8.8","Mid Epilimnion","surface water","Individual","routine field sample","10GC42S02","Hard-tot as CaCO3","Hardness, Total as CaCO3","114.8","mg/l","Total/Bulk","LG500","",
"159","2010","August   ","Summer","Erie","ER1021","E036G10","ER36","22.8","41.933633","-81.478817","2010/08/10 04:18","EDT","20","Mid Hypolimnion","surface water","Individual","routine field sample","10GC42S06","Hard-tot as CaCO3","Hardness, Total as CaCO3","124","mg/l","Total/Bulk","LG500","",
"160","2010","August   ","Summer","Erie","ER1021","E037G10","ER37","23.7","42.110183","-81.5746","2010/08/10 05:44","EDT","9.6","Mid Epilimnion","surface water","Individual","routine field sample","10GC42S22","Hard-tot as CaCO3","Hardness, Total as CaCO3","114","mg/l","Total/Bulk","LG500","",
"161","2010","August   ","Summer","Erie","ER1021","E037G10","ER37","23.7","42.110183","-81.5746","2010/08/10 05:44","EDT","21.5","Mid Hypolimnion","surface water","Individual","routine field sample","10GC42S26","Hard-tot as CaCO3","Hardness, Total as CaCO3","120","mg/l","Total/Bulk","LG500","",
"162","2010","August   ","Summer","Erie","ER1021","E038G10","ER38","21.6","42.281733","-81.671733","2010/08/10 07:09","EDT","6.8","Mid Epilimnion","surface water","Individual","routine field sample","10GC42S42","Hard-tot as CaCO3","Hardness, Total as CaCO3","116.9","mg/l","Total/Bulk","LG500","",
"163","2010","August   ","Summer","Erie","ER1021","E038G10","ER38","21.6","42.281733","-81.671733","2010/08/10 07:09","EDT","17.9","Mid Hypolimnion","surface water","Individual","routine field sample","10GC42S46","Hard-tot as CaCO3","Hardness, Total as CaCO3","120","mg/l","Total/Bulk","LG500","",
"164","2010","August   ","Summer","Erie","ER1021","E078G10","ER78M","22.5","42.252783","-81.25015","2010/08/10 12:16","EDT","9.6","Mid Epilimnion","surface water","Individual","routine field sample","10GC42S62","Hard-tot as CaCO3","Hardness, Total as CaCO3","116.8","mg/l","Total/Bulk","LG500","",
"165","2010","August   ","Summer","Erie","ER1021","E032G10","ER32","22.2","42.081783","-81.011417","2010/08/10 14:01","EDT","8.4","Mid Epilimnion","surface water","Individual","routine field sample","10GC42S82","Hard-tot as CaCO3","Hardness, Total as CaCO3","115.8","mg/l","Total/Bulk","LG500","",
"166","2010","August   ","Summer","Erie","ER1021","E032G10","ER32","22.2","42.081783","-81.011417","2010/08/10 14:01","EDT","19.9","Mid Hypolimnion","surface water","Individual","routine field sample","10GC42S86","Hard-tot as CaCO3","Hardness, Total as CaCO3","125","mg/l","Total/Bulk","LG500","",
"167","2010","August   ","Summer","Erie","ER1021","E063G10","ER63","45.7","42.4165","-79.80125","2010/08/10 20:40","EDT","35.2","Mid Hypolimnion","surface water","Individual QC","lab duplicate","10GC43C66","Hard-tot as CaCO3","Hardness, Total as CaCO3","121","mg/l","Total/Bulk","LG500","",
"168","2010","August   ","Summer","Erie","ER1021","E031G10","ER31","21.7","42.253533","-81.10655","2010/08/10 10:54","EDT","8.4","Mid Epilimnion","surface water","Individual","routine field sample","10GC43S02","Hard-tot as CaCO3","Hardness, Total as CaCO3","116","mg/l","Total/Bulk","LG500","",
"169","2010","August   ","Summer","Erie","ER1021","E031G10","ER31","21.7","42.253533","-81.10655","2010/08/10 10:54","EDT","19.8","Mid Hypolimnion","surface water","Individual","routine field sample","10GC43S06","Hard-tot as CaCO3","Hardness, Total as CaCO3","120.4","mg/l","Total/Bulk","LG500","",
"170","2010","August   ","Summer","Erie","ER1021","E030G10","ER30","20.7","42.42995","-81.205217","2010/08/10 09:30","EDT","5","Mid Epilimnion","surface water","Individual","routine field sample","10GC43S22","Hard-tot as CaCO3","Hardness, Total as CaCO3","117","mg/l","Total/Bulk","LG500","",
"171","2010","August   ","Summer","Erie","ER1021","E030G10","ER30","20.7","42.42995","-81.205217","2010/08/10 09:30","EDT","17.3","Mid Hypolimnion","surface water","Individual","routine field sample","10GC43S26","Hard-tot as CaCO3","Hardness, Total as CaCO3","122","mg/l","Total/Bulk","LG500","",
"172","2010","August   ","Summer","Erie","ER1021","E015G10","ER15M","63.2","42.516333","-79.892533","2010/08/10 21:59","EDT","9.9","Mid Epilimnion","surface water","Individual","routine field sample","10GC43S42","Hard-tot as CaCO3","Hardness, Total as CaCO3","118.4","mg/l","Total/Bulk","LG500","",
"173","2010","August   ","Summer","Erie","ER1021","E015G10","ER15M","63.2","42.516333","-79.892533","2010/08/10 21:59","EDT","39.9","Mid Hypolimnion","surface water","Individual","routine field sample","10GC43S46","Hard-tot as CaCO3","Hardness, Total as CaCO3","121.9","mg/l","Total/Bulk","LG500","",
"174","2010","August   ","Summer","Erie","ER1021","E063G10","ER63","45.7","42.4165","-79.80125","2010/08/10 20:40","EDT","12.1","Mid Epilimnion","surface water","Individual","routine field sample","10GC43S62","Hard-tot as CaCO3","Hardness, Total as CaCO3","119.2","mg/l","Total/Bulk","LG500","",
"175","2010","August   ","Summer","Erie","ER1021","E063G10","ER63","45.7","42.4165","-79.80125","2010/08/10 20:40","EDT","35.2","Mid Hypolimnion","surface water","Individual","routine field sample","10GC43S66","Hard-tot as CaCO3","Hardness, Total as CaCO3","121.1","mg/l","Total/Bulk","LG500","",
"176","2010","August   ","Summer","Erie","ER1021","E009G10","ER09","48.6","42.537983","-79.616767","2010/08/11 02:49","EDT","10.8","Mid Epilimnion","surface water","Individual","routine field sample","10GC43S82","Hard-tot as CaCO3","Hardness, Total as CaCO3","117.9","mg/l","Total/Bulk","LG500","",
"177","2010","August   ","Summer","Erie","ER1021","E009G10","ER09","48.6","42.537983","-79.616767","2010/08/11 02:49","EDT","42.1","Mid Hypolimnion","surface water","Individual","routine field sample","10GC43S86","Hard-tot as CaCO3","Hardness, Total as CaCO3","120.8","mg/l","Total/Bulk","LG500","",
"178","2010","August   ","Summer","Erie","ER1021","E010G10","ER10","33.1","42.679883","-79.691883","2010/08/11 04:46","EDT","8.1","Mid Epilimnion","surface water","Individual","routine field sample","10GC44S02","Hard-tot as CaCO3","Hardness, Total as CaCO3","118.1","mg/l","Total/Bulk","LG500","",
"179","2010","August   ","Summer","Erie","ER1021","E010G10","ER10","33.1","42.679883","-79.691883","2010/08/11 04:46","EDT","30","Mid Hypolimnion","surface water","Individual","routine field sample","10GC44S06","Hard-tot as CaCO3","Hardness, Total as CaCO3","121","mg/l","Total/Bulk","LG500","",
"180","2011","April    ","Spring","Erie","ER1111-SV","E059M11","ER59","8.1","41.727","-83.15","2011/04/11 20:05","EDT","3.7","Middle Depth","surface water","INSITU_MEAS","field duplicate","11GC17D43","Hard-tot as CaCO3","Hardness, Total as CaCO3","116.3","mg/l","Total/Bulk","LG500","",
"181","2011","April    ","Spring","Erie","ER1111-SV","E061M11","ER61","9.1","41.947","-83.044","2011/04/11 17:20","EDT","4.3","Middle Depth","surface water","INSITU_MEAS","routine field sample","11GC17S03","Hard-tot as CaCO3","Hardness, Total as CaCO3","107.5","mg/l","Total/Bulk","LG500","",
"182","2011","April    ","Spring","Erie","ER1111-SV","E060M11","ER60","8.4","41.892","-83.197","2011/04/11 18:51","EDT","3.6","Middle Depth","surface water","INSITU_MEAS","routine field sample","11GC17S23","Hard-tot as CaCO3","Hardness, Total as CaCO3","101","mg/l","Total/Bulk","LG500","",
"183","2011","April    ","Spring","Erie","ER1111-SV","E059M11","ER59","8.1","41.727","-83.15","2011/04/11 20:05","EDT","3.7","Middle Depth","surface water","INSITU_MEAS","routine field sample","11GC17S43","Hard-tot as CaCO3","Hardness, Total as CaCO3","116.1","mg/l","Total/Bulk","LG500","",
"184","2011","April    ","Spring","Erie","ER1111-SV","E058M11","ER58","9.6","41.686","-81.066","2011/04/11 21:23","EDT","4.5","Middle Depth","surface water","INSITU_MEAS","routine field sample","11GC17S63","Hard-tot as CaCO3","Hardness, Total as CaCO3","124","mg/l","Total/Bulk","LG500","",
"185","2011","April    ","Spring","Erie","ER1111-SV","E091M11","ER91M","10.5","41.84","-82.917","2011/04/11 22:36","EDT","5","Middle Depth","surface water","INSITU_MEAS","routine field sample","11GC17S82","Hard-tot as CaCO3","Hardness, Total as CaCO3","121.4","mg/l","Total/Bulk","LG500","",
"186","2011","April    ","Spring","Erie","ER1111-SV","E092M11","ER92","11","41.95","-82.686","2011/04/12 00:31","EDT","5.7","Middle Depth","surface water","INSITU_MEAS","routine field sample","11GC18S03","Hard-tot as CaCO3","Hardness, Total as CaCO3","114.6","mg/l","Total/Bulk","LG500","",
"187","2011","April    ","Spring","Erie","ER1111-SV","E043M11","ER43","22.8","41.788","-81.945","2011/04/12 05:25","EDT","11","Middle Depth","surface water","INSITU_MEAS","routine field sample","11GC18S23","Hard-tot as CaCO3","Hardness, Total as CaCO3","119","mg/l","Total/Bulk","LG500","",
